,testID,nearestNeighbors,expectedValue,actualValue,correctAssignment
49,1,"[114, 53, 204, 171, 48]",39.59642898292544,62,False
132,1,"[142, 204, 126, 127, 114]",48.60094555551163,26,False
90,1,"[64, 1, 71, 116, 52]",136.14486554946234,141,True
8,1,"[153, 5, 151, 1, 189]",311.72499979916756,636,False
106,1,"[48, 11, 26, 28, 53]",45.20515220522992,32,False
42,1,"[126, 164, 127, 116, 135]",53.405241568851324,52,True
56,1,"[53, 114, 171, 48, 182]",33.39048989748446,71,False
10,1,"[11, 25, 84, 28, 29]",46.99897800526594,38,False
199,1,"[5, 153, 151, 1, 19]",298.52982899430623,1150,False
57,1,"[47, 111, 48, 11, 207]",40.86866406645947,12,False
14,1,"[25, 29, 26, 11, 28]",49.19302551516584,10,False
95,1,"[153, 151, 5, 1, 189]",311.8607104324125,465,False
193,1,"[68, 32, 188, 135, 92]",50.600327778267356,70,False
97,1,"[1, 151, 5, 190, 4]",233.6342816769106,277,False
185,1,"[126, 142, 86, 127, 161]",42.99587357247176,58,False
93,1,"[187, 164, 121, 188, 135]",84.20513745294139,132,False
128,1,"[144, 116, 52, 135, 164]",77.99190455742203,70,False
58,1,"[47, 111, 48, 11, 207]",40.86866406645947,14,False
41,1,"[126, 164, 127, 116, 135]",53.405241568851324,40,False
27,1,"[25, 29, 28, 26, 48]",49.18823334735285,27,False
122,1,"[47, 111, 11, 25, 207]",46.728801985755496,12,False
13,1,"[146, 144, 130, 164, 64]",101.02588350369616,138,False
119,1,"[126, 127, 161, 125, 142]",40.389912789349275,66,False
206,1,"[204, 142, 161, 85, 114]",38.999621935090715,52,False
165,1,"[166, 32, 34, 188, 121]",100.06301033731968,51,False
178,1,"[92, 87, 176, 171, 203]",27.598425335855776,38,False
45,1,"[204, 126, 114, 142, 85]",43.19893140748644,72,False
180,1,"[114, 142, 92, 87, 204]",39.79407552925864,109,False
148,1,"[146, 121, 188, 135, 189]",116.22843305512069,143,False
43,1,"[126, 164, 127, 116, 135]",53.405241568851324,60,False
54,1,"[37, 139, 157, 159, 176]",24.797777751961267,26,True
129,1,"[144, 116, 52, 135, 164]",77.99190455742203,80,True
172,1,"[114, 53, 142, 116, 113]",47.19899190991705,41,False
3,1,"[1, 5, 151, 190, 4]",233.53360287970673,172,False
202,1,"[203, 176, 171, 100, 53]",28.205234404167502,18,False
46,1,"[47, 111, 11, 25, 181]",34.42886041201727,18,False
163,1,"[162, 164, 161, 187, 127]",47.01591072529812,42,False
35,1,"[34, 32, 189, 190, 150]",142.7558053721303,208,False
105,1,"[11, 84, 28, 25, 29]",47.003961464960724,32,False
123,1,"[47, 111, 11, 25, 207]",46.728801985755496,18,False
75,1,"[77, 74, 15, 48, 175]",44.39061102992709,50,False
118,1,"[127, 126, 161, 142, 37]",40.789207749919186,49,False
39,1,"[37, 125, 159, 36, 126]",27.60171883950097,26,True
169,1,"[166, 189, 146, 34, 32]",106.90931126513487,212,False
31,1,"[32, 19, 166, 189, 68]",97.6295502284925,368,False
70,1,"[126, 68, 127, 142, 71]",49.40584650308101,62,False
136,1,"[135, 121, 188, 187, 144]",92.2362571579364,65,False
173,1,"[174, 171, 182, 203, 176]",28.396551948722262,25,True
62,1,"[18, 17, 72, 67, 68]",27.798593484360207,36,False
124,1,"[47, 111, 11, 25, 207]",46.710737306468445,20,False
12,1,"[127, 161, 142, 126, 146]",53.608575275436294,92,False
98,1,"[4, 150, 190, 121, 187]",145.26379104489658,185,False
78,1,"[74, 72, 174, 18, 77]",40.00328437780797,36,True
149,1,"[126, 187, 127, 161, 142]",49.99869100750404,105,False
76,1,"[74, 77, 28, 29, 26]",46.79870788638469,45,True
195,2,"[1, 5, 34, 151, 166]",217.14900375751597,208,False
120,2,"[121, 187, 135, 188, 164]",84.16250141761728,100,False
131,2,"[204, 142, 161, 159, 126]",35.59331336923883,16,False
183,2,"[85, 86, 125, 139, 113]",34.0004652045843,22,False
91,2,"[64, 1, 71, 116, 52]",136.14486554946234,189,False
66,2,"[67, 157, 18, 36, 125]",22.40094006547081,17,False
143,2,"[144, 164, 116, 52, 162]",74.00169173637602,66,False
16,2,"[18, 72, 67, 86, 174]",33.81047545300011,19,False
104,2,"[47, 11, 25, 28, 84]",45.612623257943966,16,False
141,2,"[142, 127, 161, 114, 126]",44.993951243489946,60,False
170,2,"[100, 171, 203, 53, 182]",24.39761547404348,25,True
44,2,"[204, 52, 126, 114, 142]",64.99252060295666,72,False
179,2,"[204, 114, 53, 92, 87]",36.99215467008544,60,False
2,2,"[1, 5, 151, 190, 4]",233.53360287970673,220,False
137,2,"[22, 23, 17, 81, 68]",46.95487321386733,30,False
167,2,"[130, 146, 150, 4, 189]",152.66120450170146,100,False
152,2,"[151, 5, 1, 190, 189]",244.7097680941488,370,False
50,2,"[47, 207, 111, 48, 11]",40.83087287972911,24,False
96,2,"[151, 5, 1, 153, 190]",309.3089114797933,465,False
79,2,"[77, 15, 114, 92, 87]",38.98792539587095,84,False
196,2,"[197, 153, 5, 151, 19]",323.16741478176016,307,False
102,2,"[47, 111, 11, 25, 28]",48.74643114683097,7,False
155,2,"[151, 5, 1, 190, 189]",244.71087406207883,326,False
20,2,"[17, 68, 18, 86, 72]",30.601710683659228,30,True
55,2,"[52, 204, 116, 142, 53]",66.34257724832446,60,False
191,2,"[151, 5, 1, 189, 190]",244.8528716263817,248,True
21,2,"[18, 86, 92, 87, 85]",31.398291364503958,33,True
184,2,"[18, 86, 92, 87, 135]",36.40176629426212,33,True
24,2,"[26, 29, 28, 48, 25]",49.2183127435697,23,False
49,2,"[114, 53, 204, 171, 48]",39.59642898292544,62,False
132,2,"[142, 204, 126, 127, 114]",48.60094555551163,26,False
90,2,"[64, 1, 71, 116, 52]",136.14486554946234,141,True
8,2,"[153, 5, 151, 1, 189]",311.72499979916756,636,False
106,2,"[48, 11, 26, 28, 53]",45.20515220522992,32,False
42,2,"[126, 164, 127, 116, 135]",53.405241568851324,52,True
56,2,"[53, 114, 171, 48, 182]",33.39048989748446,71,False
10,2,"[11, 25, 84, 28, 29]",46.99897800526594,38,False
199,2,"[5, 153, 151, 1, 19]",298.52982899430623,1150,False
57,2,"[47, 111, 48, 11, 207]",40.86866406645947,12,False
14,2,"[25, 29, 26, 11, 28]",49.19302551516584,10,False
95,2,"[153, 151, 5, 1, 189]",311.8607104324125,465,False
193,2,"[68, 32, 188, 135, 92]",50.600327778267356,70,False
97,2,"[1, 151, 5, 190, 4]",233.6342816769106,277,False
185,2,"[126, 142, 86, 127, 161]",42.99587357247176,58,False
93,2,"[187, 164, 121, 188, 135]",84.20513745294139,132,False
128,2,"[144, 116, 52, 135, 164]",77.99190455742203,70,False
58,2,"[47, 111, 48, 11, 207]",40.86866406645947,14,False
41,2,"[126, 164, 127, 116, 135]",53.405241568851324,40,False
27,2,"[25, 29, 28, 26, 48]",49.18823334735285,27,False
122,2,"[47, 111, 11, 25, 207]",46.728801985755496,12,False
13,2,"[146, 144, 130, 164, 64]",101.02588350369616,138,False
119,2,"[126, 127, 161, 125, 142]",40.389912789349275,66,False
206,2,"[204, 142, 161, 85, 114]",38.999621935090715,52,False
165,2,"[166, 32, 34, 188, 121]",100.06301033731968,51,False
178,2,"[92, 87, 176, 171, 203]",27.598425335855776,38,False
45,2,"[204, 126, 114, 142, 85]",43.19893140748644,72,False
180,2,"[114, 142, 92, 87, 204]",39.79407552925864,109,False
148,2,"[146, 121, 188, 135, 189]",116.22843305512069,143,False
43,2,"[126, 164, 127, 116, 135]",53.405241568851324,60,False
54,2,"[37, 139, 157, 159, 176]",24.797777751961267,26,True
129,2,"[144, 116, 52, 135, 164]",77.99190455742203,80,True
172,2,"[114, 53, 142, 116, 113]",47.19899190991705,41,False
3,2,"[1, 5, 151, 190, 4]",233.53360287970673,172,False
202,2,"[203, 176, 171, 100, 53]",28.205234404167502,18,False
46,2,"[47, 111, 11, 25, 181]",34.42886041201727,18,False
163,2,"[162, 164, 161, 187, 127]",47.01591072529812,42,False
35,2,"[34, 32, 189, 190, 150]",142.7558053721303,208,False
105,2,"[11, 84, 28, 25, 29]",47.003961464960724,32,False
123,2,"[47, 111, 11, 25, 207]",46.728801985755496,18,False
75,2,"[77, 74, 15, 48, 175]",44.39061102992709,50,False
118,2,"[127, 126, 161, 142, 37]",40.789207749919186,49,False
39,2,"[37, 125, 159, 36, 126]",27.60171883950097,26,True
169,2,"[166, 189, 146, 34, 32]",106.90931126513487,212,False
31,2,"[32, 19, 166, 189, 68]",97.6295502284925,368,False
70,2,"[126, 68, 127, 142, 71]",49.40584650308101,62,False
136,2,"[135, 121, 188, 187, 144]",92.2362571579364,65,False
173,2,"[174, 171, 182, 203, 176]",28.396551948722262,25,True
62,2,"[18, 17, 72, 67, 68]",27.798593484360207,36,False
124,2,"[47, 111, 11, 25, 207]",46.710737306468445,20,False
12,2,"[127, 161, 142, 126, 146]",53.608575275436294,92,False
98,2,"[4, 150, 190, 121, 187]",145.26379104489658,185,False
78,2,"[74, 72, 174, 18, 77]",40.00328437780797,36,True
149,2,"[126, 187, 127, 161, 142]",49.99869100750404,105,False
76,2,"[74, 77, 28, 29, 26]",46.79870788638469,45,True
0,2,"[31, 137, 169, 165, 193]",145.52619181357508,198,False
1,2,"[2, 3, 97, 152, 155]",273.24827189904096,269,True
4,2,"[98, 2, 3, 167, 35]",177.00180618092446,132,False
5,2,"[152, 155, 2, 3, 191]",267.06206964350946,318,False
9,2,"[8, 199, 96, 195, 169]",532.7059989139359,1144,False
11,2,"[10, 27, 173, 14, 105]",26.39563427164963,40,False
15,2,"[79, 20, 75, 44, 76]",56.1900295593662,35,False
17,2,"[20, 62, 78, 16, 76]",33.20342848680268,28,False
18,2,"[16, 62, 20, 178, 170]",29.602900638243593,31,True
19,2,"[31, 169, 148, 193, 165]",168.0983809791622,120,False
22,2,"[20, 184, 206, 193, 62]",44.22328718807921,61,False
23,2,"[20, 184, 206, 193, 185]",48.631589102861106,76,False
25,2,"[27, 14, 10, 173, 170]",25.000698290067774,69,False
26,2,"[27, 173, 14, 202, 10]",23.60144283201352,33,False
28,2,"[27, 173, 14, 10, 202]",23.59771754110882,77,False
29,2,"[27, 173, 14, 202, 49]",28.4078716591847,27,True
32,2,"[165, 35, 193, 136, 184]",85.35013700511449,32,False
34,2,"[35, 165, 136, 2, 3]",143.02854867832718,106,False
36,2,"[54, 202, 170, 178, 49]",33.80734466861378,20,False
37,2,"[54, 178, 183, 131, 202]",23.99527214862269,29,False
47,2,"[57, 46, 50, 104, 102]",15.394677306628493,20,True
48,2,"[27, 49, 173, 56, 14]",38.99888899819672,40,True
52,2,"[55, 56, 128, 129, 54]",61.39514864293751,138,False
53,2,"[170, 56, 49, 131, 202]",38.40007445822553,36,True
59,2,"[57, 50, 46, 104, 102]",15.392089555819851,20,True
60,2,"[57, 50, 46, 104, 102]",15.392089555819851,16,True
64,2,"[13, 12, 172, 148, 128]",96.77716240372345,144,False
67,2,"[16, 202, 183, 131, 173]",20.000940583404716,26,False
68,2,"[20, 76, 178, 183, 131]",30.197670984748278,32,True
71,2,"[20, 185, 206, 183, 193]",46.40323268216226,64,False
72,2,"[16, 76, 78, 62, 202]",30.801364467718336,22,False
74,2,"[78, 75, 76, 16, 62]",37.189880953057276,44,False
77,2,"[79, 75, 76, 49, 44]",62.60541201304121,53,False
81,2,"[76, 78, 20, 178, 79]",46.60624380027775,38,False
82,2,"[137, 79, 75, 76, 44]",56.226961242216014,38,False
84,2,"[173, 10, 27, 105, 14]",26.39661256993536,22,True
85,2,"[183, 206, 131, 202, 170]",26.59816802425989,29,True
86,2,"[183, 206, 131, 185, 16]",33.40336727532782,40,False
87,2,"[178, 183, 206, 179, 16]",38.2001922954131,35,True
89,2,"[180, 193, 91, 90, 141]",113.81246106608567,66,False
92,2,"[178, 183, 206, 179, 16]",38.2001922954131,22,False
100,2,"[170, 202, 173, 10, 27]",26.6054307639329,24,True
111,2,"[57, 46, 102, 50, 104]",15.402702354269612,37,False
112,2,"[183, 173, 178, 49, 170]",34.41099348272644,40,False
113,2,"[183, 173, 178, 49, 170]",34.41099348272644,34,True
114,2,"[49, 56, 206, 118, 179]",58.79776023752155,50,False
116,2,"[128, 129, 143, 42, 43]",65.5936070368592,66,True
121,2,"[120, 136, 93, 143, 148]",101.20561902165431,133,False
125,2,"[183, 131, 206, 42, 43]",40.42100712811879,27,False
126,2,"[183, 42, 43, 41, 119]",48.00270336584932,45,True
127,2,"[118, 131, 183, 141, 42]",39.79783655532756,56,False
130,2,"[167, 13, 143, 128, 129]",90.73947496884172,136,False
135,2,"[136, 128, 129, 184, 149]",70.60796385185026,54,False
138,2,"[54, 55, 56, 141, 132]",48.5959185903294,50,True
139,2,"[183, 202, 54, 206, 131]",26.801819637915262,40,False
142,2,"[131, 206, 118, 183, 141]",39.804971574667384,50,False
144,2,"[143, 128, 129, 13, 141]",82.812965154864,86,True
146,2,"[13, 148, 167, 12, 143]",107.69637515014455,93,False
150,2,"[98, 167, 2, 3, 35]",177.0046463249042,214,False
151,2,"[155, 152, 191, 2, 3]",266.94952459050023,277,False
153,2,"[96, 8, 169, 191, 155]",377.034231814224,510,False
157,2,"[170, 202, 131, 54, 173]",21.999750935962403,8,False
158,2,"[170, 131, 202, 173, 54]",22.000808906833644,12,False
159,2,"[131, 202, 170, 173, 54]",22.001950756645495,17,False
161,2,"[206, 131, 118, 163, 183]",36.19704560747392,24,False
162,2,"[163, 206, 131, 143, 118]",45.00476827924099,34,False
164,2,"[163, 143, 93, 42, 43]",70.40960736178326,46,False
166,2,"[165, 35, 193, 184, 148]",101.10473067938536,116,False
171,2,"[170, 202, 173, 178, 10]",28.810445500434067,30,True
174,2,"[173, 202, 16, 170, 27]",22.799843570439986,50,False
175,2,"[173, 49, 131, 44, 56]",49.20478558451986,50,True
176,2,"[202, 173, 170, 178, 49]",33.613214656648815,30,True
181,2,"[27, 170, 173, 202, 14]",20.996682193320947,6,False
182,2,"[173, 27, 170, 49, 202]",31.40201788092438,11,False
186,2,"[120, 143, 136, 93, 128]",86.5953922317956,130,False
187,2,"[120, 93, 163, 149, 143]",88.97405405790698,75,False
188,2,"[120, 93, 136, 149, 143]",93.58588264654709,113,False
189,2,"[191, 167, 155, 152, 148]",237.39630778925942,188,False
190,2,"[2, 3, 98, 97, 152]",244.90922903494342,173,False
197,2,"[196, 195, 169, 191, 155]",259.944960706377,397,False
203,2,"[202, 173, 170, 27, 49]",31.419173553804654,21,False
204,2,"[131, 49, 206, 179, 202]",41.60827322720101,42,True
207,2,"[56, 50, 10, 141, 180]",60.404746317788415,67,False
10,2,"[11, 25, 14, 28, 29]",44.59989184932402,38,False
124,2,"[46, 111, 102, 11, 25]",34.2630111847817,20,False
37,2,"[159, 54, 139, 126, 183]",30.00777803526389,29,True
169,2,"[31, 166, 148, 153, 35]",269.09685361778213,212,False
84,2,"[28, 29, 173, 25, 11]",47.598157067880834,22,False
45,2,"[44, 179, 204, 178, 183]",46.78276198164016,72,False
96,2,"[95, 155, 151, 5, 1]",330.8048844833436,465,False
152,2,"[155, 151, 5, 1, 4]",264.0601028229132,370,False
136,2,"[135, 128, 129, 188, 42]",73.82549093699315,65,False
15,2,"[79, 20, 77, 44, 68]",54.18299378830835,35,False
12,2,"[126, 128, 129, 149, 114]",69.99972653985859,92,False
165,2,"[166, 35, 193, 188, 70]",113.73922732959032,51,False
89,2,"[193, 90, 91, 179, 79]",108.78632270944948,66,False
132,2,"[54, 204, 179, 126, 56]",48.804421197715406,26,False
199,2,"[8, 5, 153, 155, 151]",413.12124554401817,1150,False
144,2,"[128, 129, 188, 42, 162]",69.77891698582367,86,False
190,2,"[4, 1, 98, 155, 151]",237.94179694264434,173,False
123,2,"[102, 46, 111, 11, 25]",34.347386708842876,18,False
18,2,"[62, 67, 86, 68, 178]",34.4006388536338,31,True
21,2,"[20, 86, 184, 68, 85]",32.79958628243753,33,True
32,2,"[166, 35, 193, 188, 135]",112.1644563948816,32,False
186,2,"[188, 93, 135, 128, 129]",89.7800517038488,130,False
13,2,"[148, 128, 129, 188, 42]",91.57306585833402,138,False
180,2,"[179, 114, 178, 49, 56]",56.2025850297582,109,False
87,2,"[178, 139, 183, 68, 85]",32.19685463605548,35,True
75,2,"[77, 79, 44, 48, 20]",55.78589735675544,50,False
26,2,"[29, 28, 48, 173, 25]",47.60156249569987,33,False
185,2,"[184, 149, 70, 179, 183]",56.39669478819363,58,True
66,2,"[67, 183, 159, 85, 68]",25.199762793862675,17,False
142,2,"[114, 139, 204, 126, 162]",42.19748999595773,50,False
92,2,"[178, 139, 183, 68, 85]",32.19685463605548,22,False
64,2,"[148, 128, 129, 193, 135]",83.38088142868554,144,False
105,2,"[11, 106, 28, 25, 14]",45.603921798056774,32,False
164,2,"[162, 93, 42, 128, 129]",73.60550783237248,46,False
72,2,"[68, 67, 62, 178, 100]",31.200862888237374,22,False
57,2,"[46, 111, 102, 48, 11]",28.415760673667787,12,False
74,2,"[77, 68, 62, 20, 25]",44.00161909876382,44,True
113,2,"[112, 85, 183, 86, 114]",36.20099997932844,34,True
176,2,"[203, 171, 100, 139, 173]",28.00220900559486,30,True
158,2,"[159, 100, 139, 67, 204]",29.80655119484409,12,False
22,2,"[23, 20, 81, 184, 68]",41.72926146209355,61,False
127,2,"[126, 118, 114, 162, 159]",38.99170093200243,56,False
141,2,"[114, 126, 128, 129, 54]",54.196007318039406,60,False
55,2,"[52, 54, 56, 118, 44]",71.18295128442166,60,False
116,2,"[52, 128, 129, 114, 42]",77.97180107761325,66,False
120,2,"[93, 187, 188, 135, 42]",85.15862908476537,100,False
97,2,"[1, 155, 151, 98, 5]",275.0145602297589,277,True
175,2,"[52, 53, 173, 49, 204]",60.59028378379593,50,False
130,2,"[4, 128, 129, 188, 98]",116.02094300275967,136,False
206,2,"[204, 85, 114, 86, 179]",44.20174577215691,52,False
3,2,"[1, 5, 155, 151, 4]",264.25059206725024,172,False
41,2,"[42, 119, 128, 129, 126]",62.60759862304472,40,False
121,2,"[188, 93, 135, 187, 4]",101.1975418104615,133,False
167,2,"[4, 148, 98, 155, 151]",212.722634830704,100,False
125,2,"[85, 159, 126, 183, 86]",30.601441349862455,27,True
43,2,"[42, 128, 129, 126, 119]",62.60790429536868,60,True
24,2,"[29, 28, 48, 173, 25]",47.60359958589666,23,False
189,2,"[4, 148, 35, 151, 155]",217.2305119745611,188,False
131,2,"[204, 159, 53, 126, 139]",35.99963115812974,16,False
122,2,"[102, 46, 111, 11, 14]",22.443641272910945,12,False
2,2,"[1, 5, 155, 151, 4]",264.25059206725024,220,False
27,2,"[25, 29, 28, 48, 14]",44.58434745960012,27,False
36,2,"[159, 54, 182, 139, 203]",23.003034215200962,20,True
17,2,"[20, 62, 68, 184, 86]",34.205545908166584,28,False
50,2,"[46, 48, 111, 11, 106]",33.41229378802123,24,False
34,2,"[35, 4, 166, 188, 135]",124.3744531023474,106,False
16,2,"[178, 67, 86, 182, 183]",27.394697362035032,19,False
163,2,"[162, 187, 118, 93, 204]",66.4299024078766,42,False
76,2,"[77, 173, 28, 29, 68]",42.79558568537081,45,True
146,2,"[148, 188, 93, 187, 135]",103.34191808786662,93,False
157,2,"[100, 139, 159, 171, 203]",26.399409040876193,8,False
196,2,"[197, 195, 90, 91, 153]",288.0973053183605,307,False
138,2,"[54, 114, 56, 139, 204]",45.80186336236656,50,True
78,2,"[62, 77, 25, 29, 68]",43.39850099202053,36,False
191,2,"[155, 151, 5, 1, 95]",331.1820970715666,248,False
82,2,"[81, 137, 77, 79, 23]",56.26493293170502,38,False
59,2,"[46, 111, 102, 48, 11]",28.415760673667787,20,False
39,2,"[159, 126, 183, 54, 85]",27.80058581695546,26,True
181,2,"[182, 25, 100, 173, 203]",30.005491665752846,6,False
150,2,"[4, 98, 188, 148, 135]",125.32108991167478,214,False
207,2,"[48, 11, 56, 28, 106]",52.00215141126063,67,False
172,2,"[114, 56, 49, 53, 179]",55.797033153126726,41,False
161,2,"[162, 204, 126, 159, 139]",35.59968448573147,24,False
174,2,"[173, 112, 171, 86, 203]",31.2027313686029,50,False
10,3,"[11, 25, 14, 28, 29]",44.59989184932402,38,False
124,3,"[46, 111, 102, 11, 25]",34.2630111847817,20,False
37,3,"[159, 54, 139, 126, 183]",30.00777803526389,29,True
169,3,"[31, 166, 148, 153, 35]",269.09685361778213,212,False
84,3,"[28, 29, 173, 25, 11]",47.598157067880834,22,False
45,3,"[44, 179, 204, 178, 183]",46.78276198164016,72,False
96,3,"[95, 155, 151, 5, 1]",330.8048844833436,465,False
152,3,"[155, 151, 5, 1, 4]",264.0601028229132,370,False
136,3,"[135, 128, 129, 188, 42]",73.82549093699315,65,False
15,3,"[79, 20, 77, 44, 68]",54.18299378830835,35,False
12,3,"[126, 128, 129, 149, 114]",69.99972653985859,92,False
165,3,"[166, 35, 193, 188, 70]",113.73922732959032,51,False
89,3,"[193, 90, 91, 179, 79]",108.78632270944948,66,False
132,3,"[54, 204, 179, 126, 56]",48.804421197715406,26,False
199,3,"[8, 5, 153, 155, 151]",413.12124554401817,1150,False
144,3,"[128, 129, 188, 42, 162]",69.77891698582367,86,False
190,3,"[4, 1, 98, 155, 151]",237.94179694264434,173,False
123,3,"[102, 46, 111, 11, 25]",34.347386708842876,18,False
18,3,"[62, 67, 86, 68, 178]",34.4006388536338,31,True
21,3,"[20, 86, 184, 68, 85]",32.79958628243753,33,True
32,3,"[166, 35, 193, 188, 135]",112.1644563948816,32,False
186,3,"[188, 93, 135, 128, 129]",89.7800517038488,130,False
13,3,"[148, 128, 129, 188, 42]",91.57306585833402,138,False
180,3,"[179, 114, 178, 49, 56]",56.2025850297582,109,False
87,3,"[178, 139, 183, 68, 85]",32.19685463605548,35,True
75,3,"[77, 79, 44, 48, 20]",55.78589735675544,50,False
26,3,"[29, 28, 48, 173, 25]",47.60156249569987,33,False
185,3,"[184, 149, 70, 179, 183]",56.39669478819363,58,True
66,3,"[67, 183, 159, 85, 68]",25.199762793862675,17,False
142,3,"[114, 139, 204, 126, 162]",42.19748999595773,50,False
92,3,"[178, 139, 183, 68, 85]",32.19685463605548,22,False
64,3,"[148, 128, 129, 193, 135]",83.38088142868554,144,False
105,3,"[11, 106, 28, 25, 14]",45.603921798056774,32,False
164,3,"[162, 93, 42, 128, 129]",73.60550783237248,46,False
72,3,"[68, 67, 62, 178, 100]",31.200862888237374,22,False
57,3,"[46, 111, 102, 48, 11]",28.415760673667787,12,False
74,3,"[77, 68, 62, 20, 25]",44.00161909876382,44,True
113,3,"[112, 85, 183, 86, 114]",36.20099997932844,34,True
176,3,"[203, 171, 100, 139, 173]",28.00220900559486,30,True
158,3,"[159, 100, 139, 67, 204]",29.80655119484409,12,False
22,3,"[23, 20, 81, 184, 68]",41.72926146209355,61,False
127,3,"[126, 118, 114, 162, 159]",38.99170093200243,56,False
141,3,"[114, 126, 128, 129, 54]",54.196007318039406,60,False
55,3,"[52, 54, 56, 118, 44]",71.18295128442166,60,False
116,3,"[52, 128, 129, 114, 42]",77.97180107761325,66,False
120,3,"[93, 187, 188, 135, 42]",85.15862908476537,100,False
97,3,"[1, 155, 151, 98, 5]",275.0145602297589,277,True
175,3,"[52, 53, 173, 49, 204]",60.59028378379593,50,False
130,3,"[4, 128, 129, 188, 98]",116.02094300275967,136,False
206,3,"[204, 85, 114, 86, 179]",44.20174577215691,52,False
3,3,"[1, 5, 155, 151, 4]",264.25059206725024,172,False
41,3,"[42, 119, 128, 129, 126]",62.60759862304472,40,False
121,3,"[188, 93, 135, 187, 4]",101.1975418104615,133,False
167,3,"[4, 148, 98, 155, 151]",212.722634830704,100,False
125,3,"[85, 159, 126, 183, 86]",30.601441349862455,27,True
43,3,"[42, 128, 129, 126, 119]",62.60790429536868,60,True
24,3,"[29, 28, 48, 173, 25]",47.60359958589666,23,False
189,3,"[4, 148, 35, 151, 155]",217.2305119745611,188,False
131,3,"[204, 159, 53, 126, 139]",35.99963115812974,16,False
122,3,"[102, 46, 111, 11, 14]",22.443641272910945,12,False
2,3,"[1, 5, 155, 151, 4]",264.25059206725024,220,False
27,3,"[25, 29, 28, 48, 14]",44.58434745960012,27,False
36,3,"[159, 54, 182, 139, 203]",23.003034215200962,20,True
17,3,"[20, 62, 68, 184, 86]",34.205545908166584,28,False
50,3,"[46, 48, 111, 11, 106]",33.41229378802123,24,False
34,3,"[35, 4, 166, 188, 135]",124.3744531023474,106,False
16,3,"[178, 67, 86, 182, 183]",27.394697362035032,19,False
163,3,"[162, 187, 118, 93, 204]",66.4299024078766,42,False
76,3,"[77, 173, 28, 29, 68]",42.79558568537081,45,True
146,3,"[148, 188, 93, 187, 135]",103.34191808786662,93,False
157,3,"[100, 139, 159, 171, 203]",26.399409040876193,8,False
196,3,"[197, 195, 90, 91, 153]",288.0973053183605,307,False
138,3,"[54, 114, 56, 139, 204]",45.80186336236656,50,True
78,3,"[62, 77, 25, 29, 68]",43.39850099202053,36,False
191,3,"[155, 151, 5, 1, 95]",331.1820970715666,248,False
82,3,"[81, 137, 77, 79, 23]",56.26493293170502,38,False
59,3,"[46, 111, 102, 48, 11]",28.415760673667787,20,False
39,3,"[159, 126, 183, 54, 85]",27.80058581695546,26,True
181,3,"[182, 25, 100, 173, 203]",30.005491665752846,6,False
150,3,"[4, 98, 188, 148, 135]",125.32108991167478,214,False
207,3,"[48, 11, 56, 28, 106]",52.00215141126063,67,False
172,3,"[114, 56, 49, 53, 179]",55.797033153126726,41,False
161,3,"[162, 204, 126, 159, 139]",35.59968448573147,24,False
174,3,"[173, 112, 171, 86, 203]",31.2027313686029,50,False
0,3,"[169, 165, 22, 89, 32]",83.89793464013505,198,False
1,3,"[2, 3, 190, 97, 152]",242.57973987070335,269,False
4,3,"[150, 190, 130, 167, 189]",162.04886828444782,132,False
