,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
265,F,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11
267,M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8
268,M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9
269,F,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13
271,M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16
277,M,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18
282,F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9
283,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
284,M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14
285,F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10
288,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
292,M,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15
294,M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
297,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
298,M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
299,M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9
301,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13
302,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
305,I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
308,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14
312,M,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19
313,F,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23
317,M,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10
321,I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
322,M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11
323,I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5
325,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7
326,I,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
328,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
330,M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12
332,I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
333,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5
334,F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16
336,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14
337,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16
339,F,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,15
340,M,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14
341,F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14
342,M,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
347,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
350,F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8
352,M,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12
357,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
360,M,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
362,F,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20
369,F,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17
374,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13
376,M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11
377,F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
381,M,0.535,0.42,0.145,0.791,0.33,0.189,0.25,10
382,M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
385,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
387,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
394,I,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
404,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
412,F,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11
413,M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
417,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20
418,F,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16
419,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13
424,I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20
433,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
435,M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
445,F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
451,F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16
453,F,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11
455,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11
457,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
461,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
462,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
474,F,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10
475,M,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17
478,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
480,F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
483,F,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
486,M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11
488,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11
492,F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11
494,M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
496,F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12
497,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
501,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
509,I,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16
514,F,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
517,M,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5
519,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
521,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5
522,I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
531,F,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
535,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
538,M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
540,F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
541,F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
548,F,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12
550,I,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17
552,I,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12
555,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
566,I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12
569,F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
577,F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
578,I,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11
581,I,0.55,0.425,0.15,0.806,0.376,0.171,0.245,14
582,F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
584,F,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11
587,F,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13
588,M,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
596,F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9
599,F,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16
601,F,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10
602,F,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13
604,I,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12
607,I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
617,M,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7
619,M,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,7
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
623,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17
624,I,0.465,0.36,0.105,0.498,0.214,0.116,0.14,15
630,I,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9
631,F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14
640,M,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,7
641,I,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13
642,F,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
647,M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
650,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
652,I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
656,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
658,I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12
664,I,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19
665,F,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10
667,F,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15
671,F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17
675,F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22
676,M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
677,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11
679,F,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
687,F,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16
691,I,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
698,F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13
705,M,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10
708,M,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10
709,I,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7
712,I,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
713,M,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8
714,M,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9
715,I,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7
720,I,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,3
723,M,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15
724,M,0.465,0.36,0.08,0.488,0.191,0.125,0.155,11
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
731,M,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
734,M,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
738,M,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14
740,M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
741,F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
742,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
749,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15
751,M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
752,F,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
760,M,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
763,M,0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14
764,F,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
765,M,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
768,F,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
769,F,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17
770,F,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11
772,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8
773,M,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9
776,M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
778,M,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15
779,F,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15
782,M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10
784,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5
787,M,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12
791,F,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10
793,M,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12
795,M,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15
797,M,0.44,0.335,0.11,0.394,0.157,0.096,0.122,9
805,M,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,7
808,F,0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10
811,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
817,I,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
818,I,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
819,I,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7
820,I,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,7
822,I,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,7
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
829,I,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,7
831,I,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6
833,I,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7
835,I,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8
836,M,0.47,0.375,0.12,0.5805,0.266,0.0935,0.169,8
838,F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
842,M,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9
845,M,0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9
847,F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
849,M,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,10
850,F,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10
852,M,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10
854,M,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,10
861,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
862,M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11
863,F,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
867,F,0.615,0.5,0.175,1.377,0.5585,0.33,0.292,12
868,F,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10
869,M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
870,M,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12
872,M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9
873,F,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11
874,F,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11
875,M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
877,F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10
878,F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9
879,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
880,M,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11
882,M,0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,17
884,M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10
886,F,0.675,0.525,0.17,1.8095,0.784,0.391,0.455,12
887,F,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9
891,M,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6
896,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
897,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
898,I,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
900,I,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
901,I,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037,6
904,I,0.315,0.23,0.07,0.144,0.053,0.0305,0.04,8
907,I,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6
908,I,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7
911,I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
913,I,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6
915,I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6
922,I,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6
925,I,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,7
926,I,0.43,0.325,0.09,0.425,0.217,0.087,0.095,7
927,I,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8
928,I,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6
