,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
655,M,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7
3051,M,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9
349,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14
1696,M,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11
3278,M,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12
544,F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
3681,M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11
2665,F,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8
2323,I,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8
2015,I,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8
943,I,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7
2377,I,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12
3428,I,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
3676,F,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10
1477,M,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8
602,F,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13
1083,I,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7
810,M,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12
753,F,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
1971,F,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11
3162,M,0.64,0.49,0.14,1.194,0.4445,0.238,0.375,15
47,F,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7
3070,F,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9
1432,I,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
2455,I,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,6
1485,F,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8
68,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
1171,M,0.625,0.48,0.185,1.2065,0.587,0.29,0.286,8
1694,M,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,9
3152,F,0.47,0.375,0.105,0.513,0.232,0.142,0.13,11
2101,M,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
3492,M,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8
1218,I,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5
2832,F,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9
3557,I,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8
942,I,0.465,0.37,0.115,0.534,0.261,0.098,0.143,7
1991,I,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6
3896,M,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
1389,M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10
3300,F,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,16
1527,M,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,12
3477,I,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,6
3563,I,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8
775,M,0.53,0.41,0.165,0.732,0.189,0.17,0.31,11
565,M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
3919,I,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,11
3807,F,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8
3699,M,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11
948,F,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6
2150,M,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
2912,I,0.585,0.45,0.135,0.855,0.3795,0.187,0.26,9
3506,M,0.625,0.47,0.175,1.179,0.605,0.258,0.271,9
423,I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
3931,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3,17
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
1021,M,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10
3370,M,0.455,0.345,0.125,0.44,0.169,0.1065,0.135,12
1097,I,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8
1431,I,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7
2292,F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9
3439,I,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8
4114,F,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9
3545,I,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8
4087,I,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10
2777,I,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,9
1275,I,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,9
2461,F,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13
2819,I,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5
535,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11
1341,M,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,10
2257,M,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13
2618,F,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13
2812,I,0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,5
888,F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
923,I,0.425,0.34,0.1,0.382,0.164,0.096,0.1,6
1686,M,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12
3967,I,0.315,0.23,0.07,0.164,0.0625,0.04,0.045,6
3902,I,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
1044,M,0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8
2187,M,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14
3649,I,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9
1335,F,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9
4052,M,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13
2306,F,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12
1244,I,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,7
2925,I,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3,10
4069,I,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14
1964,F,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,10
3995,I,0.245,0.175,0.055,0.0785,0.04,0.018,0.02,5
3530,I,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7
1329,I,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8
2745,I,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,8
1820,F,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13
3952,I,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5
2679,F,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9
1551,I,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7
85,F,0.57,0.465,0.18,1.295,0.339,0.2225,0.44,12
3334,I,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8
1718,M,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11
963,M,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9
2102,I,0.41,0.31,0.11,0.315,0.124,0.082,0.095,9
2672,F,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8
1764,I,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5
3806,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8
2381,M,0.155,0.115,0.025,0.024,0.009,0.005,0.0075,5
460,M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11
1583,I,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7
458,I,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10
579,F,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17
3093,F,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11
3009,I,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02,4
2553,I,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7
2070,I,0.55,0.42,0.115,0.668,0.2925,0.137,0.209,11
1996,I,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7
221,F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11
2047,I,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,6
1539,I,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7
3720,F,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7
3241,M,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14
1753,M,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10
809,F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
672,F,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
3055,F,0.61,0.495,0.16,1.089,0.469,0.198,0.384,11
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
3706,F,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11
3538,M,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,7
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
1092,I,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7
714,M,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9
3973,I,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7
1464,F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
2693,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
513,M,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
2093,F,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11
153,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10
890,F,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11
3088,I,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,8
2279,M,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,10
2709,F,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12
3388,M,0.74,0.535,0.185,1.65,0.734,0.4505,0.335,13
1102,M,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6
478,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
2728,I,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8
1520,M,0.67,0.5,0.19,1.519,0.616,0.388,0.415,10
1922,M,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8
2655,M,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7
2106,M,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,14
3027,I,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8
3207,I,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,15
3494,F,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9
1198,M,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,10
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
3888,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
625,F,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12
2179,F,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,14
4,I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,7
683,M,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16
3279,F,0.655,0.53,0.19,1.428,0.493,0.318,0.565,18
3580,F,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10
992,F,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8
3964,I,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,5
4008,M,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12
763,M,0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14
1661,M,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10
1294,I,0.52,0.395,0.125,0.663,0.3005,0.131,0.1905,9
3359,I,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,20
610,F,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12
2450,F,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10
3971,I,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,6
2449,F,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9
2024,M,0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385,11
2750,I,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8
3233,F,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12
2346,F,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13
938,I,0.455,0.375,0.12,0.497,0.2355,0.1055,0.1295,6
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
811,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
3315,M,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,9
1891,I,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,9
1679,F,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,12
4034,M,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805,7
3527,I,0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,7
620,M,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10
1088,I,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6
3425,F,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10
2738,M,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8
1287,I,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8
2558,I,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6
1709,M,0.645,0.51,0.19,1.4745,0.605,0.345,0.48,9
759,M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
3889,M,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,12
754,M,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,20
2132,F,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10
1417,M,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10
853,M,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9
2051,F,0.455,0.355,1.13,0.594,0.332,0.116,0.1335,8
270,F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22
3182,M,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10
399,M,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11
1319,I,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9
4072,I,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8
7,F,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,16
3845,M,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11
3959,F,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,11
472,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
1785,F,0.535,0.425,0.135,0.771,0.3765,0.1815,0.1795,8
4013,M,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8
2524,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11
2539,F,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,13
3345,F,0.48,0.38,0.145,0.59,0.232,0.141,0.23,12
870,M,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12
2242,F,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7
3834,M,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6
1007,M,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11
1131,M,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,8
2000,I,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9
358,M,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,17
2940,M,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10
1678,I,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12
3650,I,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8
269,F,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13
3151,F,0.665,0.5,0.175,1.742,0.595,0.3025,0.725,21
3500,M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8
745,F,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17
800,M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
1564,I,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,7
294,M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26
1715,M,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,9
2815,I,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7
1448,I,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9
101,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
303,M,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6
3291,M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9
2371,M,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3
2165,F,0.61,0.45,0.16,1.136,0.414,0.311,0.3,9
2757,I,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,9
1352,M,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10
1597,I,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,10
385,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
1324,I,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11
3127,F,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,9
13,F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10
1602,I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9
3394,M,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,13
3599,M,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12
3749,I,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7
1809,F,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8
302,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8
1165,F,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,9
237,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3
2359,F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13
2125,M,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8
2473,F,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,14
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
4010,M,0.61,0.475,0.15,1.142,0.62,0.237,0.245,9
2903,F,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8
561,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
1300,I,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9
1826,I,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,7
2356,M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13
2312,I,0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,8
3663,I,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9
1291,I,0.515,0.42,0.135,0.711,0.337,0.144,0.205,13
1471,M,0.53,0.4,0.125,0.7575,0.398,0.151,0.175,8
287,F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
1819,M,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11
3655,M,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9
1378,F,0.62,0.5,0.15,1.293,0.596,0.3135,0.354,10
1393,M,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10
2472,M,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14
1386,M,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12
4009,M,0.61,0.49,0.16,1.146,0.597,0.246,0.265,8
1348,M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9
3969,I,0.38,0.3,0.09,0.277,0.1655,0.0625,0.082,6
2718,I,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7
912,I,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7
3490,M,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10
2185,M,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9
3686,F,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14
2075,M,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,9
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
2246,F,0.38,0.325,0.11,0.3105,0.12,0.074,0.105,10
3618,M,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11
1199,F,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10
3003,F,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10
1365,M,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10
3717,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7
3130,M,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,11
1874,I,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9
3752,I,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8
3139,I,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,11
1481,F,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9
765,M,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
2478,F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8
1989,I,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,6
1806,M,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11
1134,F,0.57,0.445,0.145,0.8775,0.412,0.217,0.22,8
769,F,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17
1557,I,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8
3590,F,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11
3748,I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6
1095,I,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6
1821,F,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,9
525,M,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
3004,F,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,11
3124,F,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,10
730,M,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11
1984,F,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11
3790,F,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10
3305,I,0.6,0.445,0.175,1.057,0.383,0.216,0.355,16
183,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10
2550,I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5
2080,M,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,9
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
3603,I,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7
1888,F,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,11
464,I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
4145,M,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11
1745,F,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12
1553,I,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
60,M,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135,7
2099,F,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,10
4003,I,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8
3865,M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19
859,F,0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,8
1875,F,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,9
3553,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9
1814,M,0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,10
1455,M,0.475,0.37,0.125,0.649,0.347,0.136,0.142,8
819,I,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7
897,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
2535,F,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,11
1068,I,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6
357,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
2364,F,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15
2376,F,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8
2835,M,0.57,0.42,0.14,0.8745,0.416,0.165,0.25,8
2443,F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11
796,M,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
3173,M,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,6
3431,I,0.35,0.265,0.095,0.199,0.073,0.049,0.06,5
3534,I,0.4,0.315,0.09,0.33,0.151,0.068,0.08,6
1411,F,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,11
506,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
1185,F,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,9
2719,I,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5
2418,F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,18
3810,I,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8
2305,F,0.55,0.415,0.135,0.775,0.302,0.179,0.26,23
2142,I,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9
