,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
14,F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10
3163,F,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,9
1002,F,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9
1286,I,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9
2713,I,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
2571,M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9
3697,M,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12
780,M,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,13
3860,F,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14
3985,M,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11
2138,F,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16
640,M,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,7
995,M,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9
3246,M,0.55,0.435,0.16,0.906,0.342,0.219,0.295,13
856,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9
141,F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
1832,I,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8
3949,F,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13
61,M,0.505,0.405,0.11,0.625,0.305,0.16,0.175,9
1429,I,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,3
916,I,0.385,0.265,0.08,0.251,0.124,0.037,0.07,6
2123,F,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6
199,M,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10
952,M,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7
1257,I,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8
571,I,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14
2251,M,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13
2779,M,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,9
3170,F,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,14
2826,M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
2700,M,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13
1929,M,0.615,0.495,0.2,1.219,0.564,0.227,0.3885,10
2248,M,0.36,0.27,0.09,0.2225,0.083,0.053,0.075,6
3353,I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
691,I,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5
3094,M,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,9
1082,I,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7
1179,M,0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11
1492,F,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,11
3994,I,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
3930,F,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,21
1452,I,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9
468,F,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17
3684,I,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11
4092,F,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11
3520,F,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11
191,M,0.61,0.485,0.17,1.0225,0.419,0.2405,0.36,12
2326,M,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11
1582,I,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9
3774,I,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9
3339,F,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12
1190,F,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,9
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
37,F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8
1123,F,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,8
2074,F,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11
2271,F,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,14
4055,F,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9
3466,M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
1034,F,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,9
487,F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15
2532,F,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10
2879,I,0.47,0.385,0.13,0.587,0.264,0.117,0.174,8
324,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
3809,F,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8
2724,I,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8
1606,I,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10
3284,M,0.565,0.44,0.155,0.868,0.348,0.217,0.26,11
1339,F,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8
1760,F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11
363,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16
1652,M,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,10
2730,I,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6
1219,I,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6
2493,I,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8
2387,I,0.47,0.35,0.135,0.567,0.2315,0.1465,0.1525,11
3601,I,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8
3592,M,0.655,0.525,0.16,1.46,0.686,0.311,0.405,11
2704,M,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10
3073,M,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,10
1953,M,0.64,0.49,0.155,1.1285,0.477,0.269,0.34,9
3695,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10
2625,M,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10
4131,I,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,11
2365,F,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,12
3759,M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9
3685,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
1395,M,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10
2838,M,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,9
3335,F,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,12
1723,F,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12
3577,M,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11
157,M,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16
3679,M,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10
2259,F,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13
57,M,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8
1959,F,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13
2621,M,0.695,0.525,0.175,1.742,0.696,0.389,0.505,12
1716,F,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12
3242,M,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,15
1884,M,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7
650,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
2263,F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13
2283,I,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,7
833,I,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
104,M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12
471,F,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10
479,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16
3987,F,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11
1182,F,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11
297,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
3772,M,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8
91,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12
2453,I,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
3325,M,0.345,0.265,0.09,0.163,0.0615,0.037,0.0485,10
3744,I,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5
1267,F,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,8
2355,M,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13
1469,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8
3363,I,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,10
2801,M,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10
3333,I,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,12
3016,I,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135,7
293,F,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
2598,M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9
1729,M,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11
774,M,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,10
3582,F,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10
2842,M,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,9
2133,M,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9
1301,I,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9
2950,M,0.64,0.505,0.18,1.297,0.59,0.3125,0.363,11
2463,M,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17
3137,M,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,10
3143,I,0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4
2813,I,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
2215,F,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10
1509,F,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11
2310,F,0.435,0.35,0.11,0.384,0.143,0.1005,0.125,13
715,I,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7
1675,F,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5
926,I,0.43,0.325,0.09,0.425,0.217,0.087,0.095,7
2570,I,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7
2262,F,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14
3202,F,0.62,0.485,0.22,1.511,0.5095,0.284,0.51,17
3631,I,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5
2651,I,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8
4005,F,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9
2883,I,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8
3106,I,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5
1468,M,0.52,0.4,0.125,0.559,0.254,0.139,0.149,8
1796,M,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,10
3407,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6
3417,M,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,9
3398,M,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,9
1591,M,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8
1513,M,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8
1006,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11
3735,M,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9
2260,M,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,10
4153,I,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8
2004,I,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7
2063,M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
1129,M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8
1229,I,0.365,0.27,0.085,0.1875,0.081,0.042,0.058,6
1303,F,0.535,0.41,0.13,0.7145,0.335,0.144,0.2075,9
3111,I,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8
3934,I,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,5
240,M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17
1155,F,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
3057,M,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13
3651,I,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10
2824,I,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,7
108,F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
2317,M,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13
2303,F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
658,I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
752,F,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13
2062,M,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,7
1201,M,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8
933,I,0.45,0.36,0.13,0.478,0.191,0.127,0.137,7
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
677,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11
3453,F,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8
1923,F,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,10
958,I,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8
2031,F,0.6,0.45,0.14,0.837,0.37,0.177,0.2425,10
1026,M,0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8
4086,M,0.59,0.45,0.155,0.874,0.369,0.2135,0.24,8
878,F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9
3198,M,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,11
3400,M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10
713,M,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10
3776,F,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
3138,M,0.51,0.4,0.14,0.6905,0.259,0.151,0.23,10
687,F,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16
776,M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
2001,I,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6
3955,I,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,9
1437,I,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,6
2522,M,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11
3630,I,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7
1559,I,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7
1979,M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13
1765,I,0.375,0.245,0.1,0.394,0.166,0.091,0.1125,6
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
3894,M,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12
1628,I,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9
2614,M,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9
1013,F,0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349,10
4017,M,0.66,0.505,0.19,1.4385,0.6775,0.285,0.178,11
1892,M,0.565,0.45,0.16,0.895,0.415,0.195,0.246,9
1658,I,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,8
1398,M,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11
2861,F,0.72,0.565,0.17,1.613,0.723,0.3255,0.4945,12
1607,I,0.54,0.425,0.135,0.686,0.3475,0.1545,0.213,8
2281,I,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8
173,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8
1008,M,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,10
2789,F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9
1577,I,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8
1042,F,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12
467,M,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13
1651,F,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8
2060,M,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,9
1223,I,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6
2017,M,0.505,0.395,0.135,0.5915,0.288,0.1315,0.185,12
2834,F,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8
3518,M,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11
1207,F,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,11
1683,F,0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12
3393,M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10
2566,F,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7
743,F,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17
3041,M,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,9
3648,I,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9
1332,I,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,10
2736,I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7
2848,F,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9
1965,M,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11
3226,F,0.42,0.32,0.13,0.4135,0.1645,0.106,0.119,10
3225,I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9
2895,I,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10
4126,M,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11
3723,I,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9
1192,M,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9
3080,M,0.71,0.56,0.175,1.724,0.566,0.4575,0.4625,13
3647,I,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8
89,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12
2530,F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
39,M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9
2136,F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,9
131,F,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9
3833,M,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11
737,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
1228,I,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
3636,I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
968,M,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8
2190,M,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,11
3505,M,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
3312,F,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,17
3206,I,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,8
1382,F,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9
1261,I,0.45,0.33,0.105,0.448,0.208,0.089,0.12,9
2447,I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6
873,F,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11
3700,F,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10
9,F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
2157,M,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,17
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
2505,I,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6
1830,I,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,7
1396,M,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11
627,F,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,8
702,F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9
227,I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7
154,F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12
366,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
482,M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15
