,handicapped-infants,water-project-cost-sharing,adoption-of-the-budget-resolution,physician-fee-freeze,el-salvador-aid,religious-groups-in-schools,anti-satellite-test-ban,aid-to-nicaraguan-contras,mx-missile,immigration,synfuels-corporation-cutback,education-spending,superfund-right-to-sue,crime,duty-free-exports,export-administration-act-south-africa,Class
89,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,0,republican
30,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican
346,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican
197,-1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,republican
148,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,republican
266,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,republican
156,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,republican
141,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,0,1,republican
99,-1,-1,-1,1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,republican
430,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,republican
300,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,republican
347,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican
374,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican
140,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,republican
82,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican
357,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican
117,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,republican
399,-1,1,-1,1,0,1,-1,-1,-1,1,-1,1,1,1,-1,-1,republican
14,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,0,republican
353,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,republican
400,-1,1,-1,1,1,1,-1,0,-1,-1,0,0,0,1,-1,0,republican
59,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,republican
304,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,republican
225,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican
314,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,republican
253,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,republican
303,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican
335,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,republican
65,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,republican
83,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican
401,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,republican
231,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,republican
125,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,republican
207,1,0,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,republican
11,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,0,0,republican
56,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,republican
35,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,republican
317,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat
289,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,0,democrat
342,-1,1,1,-1,1,0,1,-1,-1,1,1,-1,1,-1,1,1,democrat
203,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat
43,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
198,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,0,-1,1,0,democrat
85,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,democrat
23,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
236,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
189,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
52,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,democrat
373,-1,1,1,0,1,1,-1,1,-1,1,0,-1,1,1,0,1,democrat
238,1,1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,0,democrat
426,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat
144,-1,0,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,-1,0,democrat
292,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,democrat
205,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,democrat
75,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,democrat
320,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,democrat
177,-1,-1,1,-1,-1,-1,1,1,1,1,1,0,-1,-1,1,1,democrat
375,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,democrat
260,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,democrat
243,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1,1,democrat
365,-1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,democrat
201,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
186,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,democrat
27,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,democrat
124,-1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
97,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,democrat
4,1,1,1,-1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,democrat
127,-1,0,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,democrat
381,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,0,democrat
100,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,democrat
19,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,democrat
297,1,1,1,-1,-1,1,1,1,1,1,-1,-1,0,-1,1,0,democrat
380,1,1,1,-1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,democrat
69,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
29,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,democrat
311,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,democrat
170,1,-1,1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,1,0,democrat
72,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0,democrat
63,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,democrat
60,1,1,1,-1,-1,0,1,1,1,1,-1,-1,-1,-1,1,0,democrat
40,1,1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,0,democrat
147,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,democrat
261,1,-1,1,-1,-1,0,1,1,1,-1,0,0,-1,0,0,0,democrat
344,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,democrat
180,0,0,1,-1,-1,-1,1,1,1,0,0,-1,-1,-1,0,0,democrat
161,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,democrat
408,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,0,1,1,1,democrat
301,-1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
162,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,democrat
174,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat
12,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,0,democrat
348,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,0,democrat
332,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0,democrat
64,1,1,1,-1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,1,democrat
418,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,democrat
309,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,democrat
54,1,1,1,-1,-1,1,0,1,-1,-1,1,1,-1,1,-1,0,democrat
237,1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1,democrat
169,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,democrat
323,1,1,1,-1,1,1,-1,1,0,1,-1,-1,1,1,-1,0,democrat
139,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
91,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,democrat
333,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
422,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,democrat
386,-1,0,1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,0,democrat
268,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat
192,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,democrat
46,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,democrat
44,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,0,democrat
184,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,democrat
16,1,-1,1,-1,-1,1,-1,1,0,1,1,1,0,-1,-1,1,democrat
382,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,democrat
215,-1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,0,democrat
202,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,democrat
78,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,democrat
129,0,0,1,-1,-1,-1,1,1,0,-1,0,0,0,0,0,0,democrat
376,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,democrat
80,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,0,democrat
366,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,0,democrat
118,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,democrat
241,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,democrat
112,-1,0,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,0,democrat
5,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,democrat
21,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,1,1,democrat
160,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,democrat
103,1,-1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,1,0,-1,democrat
41,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat
179,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,democrat
319,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0,democrat
334,-1,1,1,-1,-1,1,1,1,0,-1,1,1,-1,-1,1,1,democrat
131,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,democrat
407,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,democrat
200,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,democrat
183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,democrat
367,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,0,democrat
384,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,democrat
164,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,democrat
270,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,democrat
290,1,-1,1,-1,0,1,0,1,1,1,-1,-1,1,1,-1,1,democrat
95,1,-1,1,-1,1,1,-1,0,0,-1,1,0,0,0,1,1,democrat
421,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,democrat
286,-1,-1,1,-1,-1,1,0,1,0,1,1,1,-1,1,1,0,democrat
322,1,1,1,-1,0,1,-1,0,-1,-1,1,-1,1,1,-1,0,democrat
316,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,democrat
