,buying,maint,doors,persons,lug_boot,safety,Class
246,3,1,1,0,1,0,unacc
102,3,3,3,2,1,0,unacc
225,3,1,0,1,0,0,unacc
188,3,2,2,2,2,2,unacc
353,3,0,1,0,0,2,unacc
1189,1,0,0,0,0,1,unacc
1567,0,1,2,0,0,1,unacc
1089,1,1,0,1,0,0,unacc
1701,0,0,3,0,0,0,unacc
886,1,3,0,2,1,1,unacc
1180,1,1,3,2,0,1,acc
1040,1,2,2,1,1,2,acc
905,1,3,1,1,1,2,acc
1078,1,2,3,2,2,1,acc
310,3,1,3,1,1,1,acc
719,2,1,2,1,2,2,acc
239,3,1,0,2,1,2,acc
956,1,3,3,1,0,2,acc
686,2,1,1,1,0,2,acc
350,3,0,0,2,2,2,acc
1073,1,2,3,2,0,2,acc
1471,0,2,2,1,1,1,acc
821,2,0,2,1,0,2,acc
1079,1,2,3,2,2,2,acc
634,2,2,3,1,1,1,acc
431,3,0,3,2,2,2,acc
880,1,3,0,1,2,1,acc
743,2,1,3,1,1,2,acc
749,2,1,3,2,0,2,acc
1013,1,2,1,1,1,2,acc
944,1,3,2,2,2,2,acc
590,2,2,1,2,1,2,acc
1426,0,2,0,2,1,1,acc
1334,0,3,1,1,0,2,acc
269,3,1,1,2,2,2,acc
1312,0,3,0,1,2,1,acc
1043,1,2,2,1,2,2,acc
1019,1,2,1,2,0,2,acc
970,1,3,3,2,2,1,acc
716,2,1,2,1,1,2,acc
1348,0,3,1,2,2,1,acc
1445,0,2,1,1,1,2,acc
392,3,0,2,1,1,2,acc
1048,1,2,2,2,1,1,acc
751,2,1,3,2,1,1,acc
292,3,1,2,2,1,1,acc
1067,1,2,3,1,1,2,acc
391,3,0,2,1,1,1,acc
1399,0,3,3,2,1,1,acc
1376,0,3,2,2,2,2,acc
1337,0,3,1,1,1,2,acc
836,2,0,2,2,2,2,acc
1181,1,1,3,2,0,2,acc
662,2,1,0,1,1,2,acc
1684,0,0,2,1,0,1,acc
592,2,2,1,2,2,1,acc
1504,0,2,3,2,0,1,acc
268,3,1,1,2,2,1,acc
610,2,2,2,1,2,1,acc
1361,0,3,2,1,0,2,acc
563,2,2,0,2,1,2,acc
1091,1,1,0,1,0,2,acc
968,1,3,3,2,1,2,acc
1120,1,1,1,1,1,1,acc
1340,0,3,1,1,2,2,acc
779,2,0,0,2,1,2,acc
1069,1,2,3,1,2,1,acc
665,2,1,0,1,2,2,acc
313,3,1,3,1,2,1,acc
1391,0,3,3,1,1,2,acc
1450,0,2,1,2,0,1,acc
832,2,0,2,2,1,1,acc
862,2,0,3,2,2,1,acc
986,1,2,0,1,1,2,acc
1660,0,0,1,1,1,1,acc
1442,0,2,1,1,0,2,acc
400,3,0,2,2,1,1,acc
692,2,1,1,1,2,2,acc
1525,0,1,0,1,1,1,acc
1234,1,0,1,2,0,1,acc
1505,0,2,3,2,0,2,acc
962,1,3,3,1,2,2,acc
799,2,0,1,1,2,1,acc
377,3,0,1,2,2,2,acc
902,1,3,1,1,0,2,acc
320,3,1,3,2,1,2,acc
1507,0,2,3,2,1,1,acc
368,3,0,1,1,2,2,acc
931,1,3,2,1,1,1,acc
427,3,0,3,2,1,1,acc
1483,0,2,2,2,2,1,acc
233,3,1,0,1,2,2,acc
1310,0,3,0,1,1,2,acc
589,2,2,1,2,1,1,acc
1261,1,0,2,2,0,1,acc
1372,0,3,2,2,1,1,acc
1183,1,1,3,2,1,1,acc
1558,0,1,1,2,0,1,acc
1447,0,2,1,1,2,1,acc
1418,0,2,0,1,1,2,acc
1105,1,1,0,2,2,1,acc
848,2,0,3,1,0,2,acc
389,3,0,2,1,0,2,acc
257,3,1,1,1,1,2,acc
1052,1,2,2,2,2,2,acc
916,1,3,1,2,2,1,acc
1121,1,1,1,1,1,2,acc
1090,1,1,0,1,0,1,acc
322,3,1,3,2,2,1,acc
1042,1,2,2,1,2,1,acc
647,2,2,3,2,2,2,acc
1402,0,3,3,2,2,1,acc
800,2,0,1,1,2,2,acc
989,1,2,0,1,2,2,acc
1279,1,0,3,1,0,1,acc
1343,0,3,1,2,0,2,acc
1022,1,2,1,2,1,2,acc
833,2,0,2,2,1,2,acc
826,2,0,2,1,2,1,acc
1015,1,2,1,1,2,1,acc
611,2,2,2,1,2,2,acc
428,3,0,3,2,1,2,acc
1147,1,1,2,1,1,1,acc
1010,1,2,1,1,0,2,acc
1046,1,2,2,2,0,2,acc
265,3,1,1,2,1,1,acc
290,3,1,2,2,0,2,acc
340,3,0,0,1,2,1,acc
934,1,3,2,1,2,1,acc
1549,0,1,1,1,0,1,acc
1093,1,1,0,1,1,1,acc
1075,1,2,3,2,1,1,acc
349,3,0,0,2,2,1,acc
740,2,1,3,1,0,2,acc
335,3,0,0,1,0,2,acc
1633,0,0,0,1,1,1,acc
857,2,0,3,2,0,2,acc
581,2,2,1,1,1,2,acc
967,1,3,3,2,1,1,acc
1174,1,1,3,1,1,1,acc
913,1,3,1,2,1,1,acc
1496,0,2,3,1,0,2,acc
1313,0,3,0,1,2,2,acc
293,3,1,2,2,1,2,acc
1441,0,2,1,1,0,1,acc
1363,0,3,2,1,1,1,acc
1021,1,2,1,2,1,1,acc
695,2,1,1,2,0,2,acc
616,2,2,2,2,1,1,acc
287,3,1,2,1,2,2,acc
1154,1,1,2,2,0,2,acc
887,1,3,0,2,1,2,acc
419,3,0,3,1,1,2,acc
941,1,3,2,2,1,2,acc
809,2,0,1,2,2,2,acc
713,2,1,2,1,0,2,acc
1156,1,1,2,2,1,1,acc
859,2,0,3,2,1,1,acc
362,3,0,1,1,0,2,acc
965,1,3,3,2,0,2,acc
824,2,0,2,1,1,2,acc
1321,0,3,0,2,2,1,acc
281,3,1,2,1,0,2,acc
745,2,1,3,1,2,1,acc
1718,0,0,3,1,2,2,vgood
1148,1,1,2,1,1,2,vgood
1664,0,0,1,1,2,2,vgood
1556,0,1,1,1,2,2,vgood
1457,0,2,1,2,2,2,vgood
1616,0,1,3,2,1,2,vgood
1673,0,0,1,2,2,2,vgood
1646,0,0,0,2,2,2,vgood
1256,1,0,2,1,1,2,vgood
1241,1,0,1,2,2,2,vgood
1133,1,1,1,2,2,2,vgood
1499,0,2,3,1,1,2,vgood
1562,0,1,1,2,1,2,vgood
1268,1,0,2,2,2,2,vgood
1610,0,1,3,1,2,2,vgood
1151,1,1,2,1,2,2,vgood
1508,0,2,3,2,1,2,vgood
1589,0,1,2,2,1,2,vgood
1454,0,2,1,2,1,2,vgood
1160,1,1,2,2,2,2,vgood
1097,1,1,0,1,2,2,vgood
1592,0,1,2,2,2,2,vgood
1637,0,0,0,1,2,2,vgood
1187,1,1,3,2,2,2,vgood
1619,0,1,3,2,2,2,vgood
1448,0,2,1,1,2,2,vgood
1696,0,0,2,2,1,1,good
1535,0,1,0,2,1,2,good
1588,0,1,2,2,1,1,good
1564,0,1,1,2,2,1,good
1294,1,0,3,2,2,1,good
1237,1,0,1,2,1,1,good
1264,1,0,2,2,1,1,good
1526,0,1,0,1,1,2,good
1240,1,0,1,2,2,1,good
1213,1,0,0,2,2,1,good
1285,1,0,3,1,2,1,good
1202,1,0,0,1,1,2,good
1687,0,0,2,1,1,1,good
1672,0,0,1,2,2,1,good
1591,0,1,2,2,2,1,good
1211,1,0,0,2,1,2,good
1714,0,0,3,1,1,1,good
1723,0,0,3,2,1,1,good
1291,1,0,3,2,1,1,good
1561,0,1,1,2,1,1,good
1726,0,0,3,2,2,1,good
1631,0,0,0,1,0,2,good
1553,0,1,1,1,1,2,good
1613,0,1,3,2,0,2,good
1577,0,1,2,1,0,2,good
1253,1,0,2,1,0,2,good
1550,0,1,1,1,0,2,good
1690,0,0,2,1,2,1,good
