,buying,maint,doors,persons,lug_boot,safety,Class
1122,1,1,1,1,2,0,unacc
128,3,2,0,2,0,2,unacc
950,1,3,3,0,1,2,unacc
639,2,2,3,2,0,0,unacc
22,3,3,0,2,1,1,unacc
1371,0,3,2,2,1,0,unacc
91,3,3,3,1,0,1,unacc
8,3,3,0,0,2,2,unacc
39,3,3,1,1,1,0,unacc
1500,0,2,3,1,2,0,unacc
343,3,0,0,2,0,1,unacc
900,1,3,1,1,0,0,unacc
906,1,3,1,1,2,0,unacc
390,3,0,2,1,1,0,unacc
1651,0,0,1,0,1,1,unacc
301,3,1,3,0,1,1,unacc
1329,0,3,1,0,2,0,unacc
1722,0,0,3,2,1,0,unacc
1608,0,1,3,1,2,0,unacc
166,3,2,2,0,1,1,unacc
489,2,3,2,0,1,0,unacc
344,3,0,0,2,0,2,unacc
615,2,2,2,2,1,0,unacc
433,2,3,0,0,0,1,unacc
79,3,3,2,2,2,1,unacc
178,3,2,2,1,2,1,unacc
77,3,3,2,2,1,2,unacc
1047,1,2,2,2,1,0,unacc
1467,0,2,2,1,0,0,unacc
1128,1,1,1,2,1,0,unacc
1620,0,0,0,0,0,0,unacc
173,3,2,2,1,0,2,unacc
357,3,0,1,0,2,0,unacc
555,2,2,0,1,2,0,unacc
1544,0,1,1,0,1,2,unacc
337,3,0,0,1,1,1,unacc
1455,0,2,1,2,2,0,unacc
937,1,3,2,2,0,1,unacc
423,3,0,3,2,0,0,unacc
1230,1,0,1,1,2,0,unacc
1389,0,3,3,1,1,0,unacc
315,3,1,3,2,0,0,unacc
546,2,2,0,0,2,0,unacc
1041,1,2,2,1,2,0,unacc
366,3,0,1,1,2,0,unacc
171,3,2,2,1,0,0,unacc
1095,1,1,0,1,2,0,unacc
1301,0,3,0,0,1,2,unacc
201,3,2,3,1,1,0,unacc
410,3,0,3,0,1,2,unacc
1062,1,2,3,1,0,0,unacc
1621,0,0,0,0,0,1,unacc
977,1,2,0,0,1,2,unacc
12,3,3,0,1,1,0,unacc
1408,0,2,0,0,1,1,unacc
812,2,0,2,0,0,2,unacc
222,3,1,0,0,2,0,unacc
231,3,1,0,1,2,0,unacc
37,3,3,1,1,0,1,unacc
974,1,2,0,0,0,2,unacc
711,2,1,2,1,0,0,unacc
529,2,3,3,1,2,1,unacc
868,1,3,0,0,1,1,unacc
1617,0,1,3,2,2,0,unacc
1169,1,1,3,0,2,2,unacc
984,1,2,0,1,1,0,unacc
270,3,1,2,0,0,0,unacc
1622,0,0,0,0,0,2,unacc
594,2,2,2,0,0,0,unacc
197,3,2,3,0,2,2,unacc
602,2,2,2,0,2,2,unacc
784,2,0,1,0,0,1,unacc
426,3,0,3,2,1,0,unacc
104,3,3,3,2,1,2,unacc
1449,0,2,1,2,0,0,unacc
299,3,1,3,0,0,2,unacc
1540,0,1,1,0,0,1,unacc
622,2,2,3,0,0,1,unacc
339,3,0,0,1,2,0,unacc
698,2,1,1,2,1,2,acc
943,1,3,2,2,2,1,acc
1375,0,3,2,2,2,1,acc
752,2,1,3,2,1,2,acc
638,2,2,3,1,2,2,acc
308,3,1,3,1,0,2,acc
1478,0,2,2,2,0,2,acc
323,3,1,3,2,2,2,acc
314,3,1,3,1,2,2,acc
1171,1,1,3,1,0,1,acc
1117,1,1,1,1,0,1,acc
1642,0,0,0,2,1,1,acc
1510,0,2,3,2,2,1,acc
853,2,0,3,1,2,1,acc
700,2,1,1,2,2,1,acc
401,3,0,2,2,1,2,acc
1132,1,1,1,2,2,1,acc
341,3,0,0,1,2,2,acc
1534,0,1,0,2,1,1,acc
1049,1,2,2,2,1,2,acc
1415,0,2,0,1,0,2,acc
1495,0,2,3,1,0,1,acc
1039,1,2,2,1,1,1,acc
311,3,1,3,1,1,2,acc
878,1,3,0,1,1,2,acc
995,1,2,0,2,1,2,acc
422,3,0,3,1,2,2,acc
1657,0,0,1,1,0,1,acc
1129,1,1,1,2,1,1,acc
1186,1,1,3,2,2,1,acc
295,3,1,2,2,2,1,acc
637,2,2,3,1,2,1,acc
1345,0,3,1,2,1,1,acc
803,2,0,1,2,0,2,acc
1307,0,3,0,1,0,2,acc
1228,1,0,1,1,1,1,acc
742,2,1,3,1,1,1,acc
1252,1,0,2,1,0,1,acc
643,2,2,3,2,1,1,acc
701,2,1,1,2,2,2,acc
1210,1,0,0,2,1,1,acc
230,3,1,0,1,1,2,acc
296,3,1,2,2,2,2,acc
997,1,2,0,2,2,1,acc
593,2,2,1,2,2,2,acc
691,2,1,1,1,2,1,acc
1370,0,3,2,2,0,2,acc
746,2,1,3,1,2,2,acc
938,1,3,2,2,0,2,acc
1064,1,2,3,1,0,2,acc
932,1,3,2,1,1,2,acc
659,2,1,0,1,0,2,acc
988,1,2,0,1,2,1,acc
1177,1,1,3,1,2,1,acc
797,2,0,1,1,1,2,acc
755,2,1,3,2,2,2,acc
644,2,2,3,2,1,2,acc
1094,1,1,0,1,1,2,acc
1552,0,1,1,1,1,1,acc
781,2,0,0,2,2,1,acc
263,3,1,1,2,0,2,acc
398,3,0,2,2,0,2,acc
373,3,0,1,2,1,1,acc
889,1,3,0,2,2,1,acc
259,3,1,1,1,2,1,acc
971,1,3,3,2,2,2,acc
1693,0,0,2,2,0,1,acc
908,1,3,1,1,2,2,acc
959,1,3,3,1,1,2,acc
805,2,0,1,2,1,1,acc
1474,0,2,2,1,2,1,acc
961,1,3,3,1,2,1,acc
254,3,1,1,1,0,2,acc
416,3,0,3,1,0,2,acc
1393,0,3,3,1,2,1,acc
587,2,2,1,2,0,2,acc
1427,0,2,0,2,1,2,acc
1205,1,0,0,1,2,2,vgood
1697,0,0,2,2,1,2,vgood
1232,1,0,1,1,2,2,vgood
1292,1,0,3,2,1,2,vgood
1130,1,1,1,2,1,2,vgood
1529,0,1,0,1,2,2,vgood
1157,1,1,2,2,1,2,vgood
1670,0,0,1,2,1,2,vgood
1475,0,2,2,1,2,2,vgood
1511,0,2,3,2,2,2,vgood
1295,1,0,3,2,2,2,vgood
1184,1,1,3,2,1,2,vgood
1484,0,2,2,2,2,2,vgood
1289,1,0,3,2,0,2,good
1658,0,0,1,1,0,2,good
1267,1,0,2,2,2,1,good
1226,1,0,1,1,0,2,good
1262,1,0,2,2,0,2,good
1643,0,0,0,2,1,2,good
1258,1,0,2,1,2,1,good
1606,0,1,3,1,1,1,good
1609,0,1,3,1,2,1,good
1634,0,0,0,1,1,2,good
1667,0,0,1,2,0,2,good
1721,0,0,3,2,0,2,good
1661,0,0,1,1,1,2,good
1282,1,0,3,1,1,1,good
