,buying,maint,doors,persons,lug_boot,safety,Class
500,2,3,2,1,1,2,unacc
509,2,3,2,2,1,2,unacc
510,2,3,2,2,2,0,unacc
513,2,3,3,0,0,0,unacc
514,2,3,3,0,0,1,unacc
515,2,3,3,0,0,2,unacc
523,2,3,3,1,0,1,unacc
526,2,3,3,1,1,1,unacc
530,2,3,3,1,2,2,unacc
534,2,3,3,2,1,0,unacc
535,2,3,3,2,1,1,unacc
539,2,3,3,2,2,2,unacc
540,2,2,0,0,0,0,unacc
542,2,2,0,0,0,2,unacc
545,2,2,0,0,1,2,unacc
546,2,2,0,0,2,0,unacc
547,2,2,0,0,2,1,unacc
548,2,2,0,0,2,2,unacc
549,2,2,0,1,0,0,unacc
552,2,2,0,1,1,0,unacc
561,2,2,0,2,1,0,unacc
564,2,2,0,2,2,0,unacc
567,2,2,1,0,0,0,unacc
570,2,2,1,0,1,0,unacc
574,2,2,1,0,2,1,unacc
575,2,2,1,0,2,2,unacc
579,2,2,1,1,1,0,unacc
582,2,2,1,1,2,0,unacc
585,2,2,1,2,0,0,unacc
586,2,2,1,2,0,1,unacc
591,2,2,1,2,2,0,unacc
594,2,2,2,0,0,0,unacc
597,2,2,2,0,1,0,unacc
598,2,2,2,0,1,1,unacc
599,2,2,2,0,1,2,unacc
600,2,2,2,0,2,0,unacc
601,2,2,2,0,2,1,unacc
606,2,2,2,1,1,0,unacc
615,2,2,2,2,1,0,unacc
618,2,2,2,2,2,0,unacc
621,2,2,3,0,0,0,unacc
625,2,2,3,0,1,1,unacc
626,2,2,3,0,1,2,unacc
627,2,2,3,0,2,0,unacc
629,2,2,3,0,2,2,unacc
639,2,2,3,2,0,0,unacc
640,2,2,3,2,0,1,unacc
648,2,1,0,0,0,0,unacc
653,2,1,0,0,1,2,unacc
654,2,1,0,0,2,0,unacc
656,2,1,0,0,2,2,unacc
657,2,1,0,1,0,0,unacc
670,2,1,0,2,1,1,unacc
676,2,1,1,0,0,1,unacc
677,2,1,1,0,0,2,unacc
678,2,1,1,0,1,0,unacc
679,2,1,1,0,1,1,unacc
680,2,1,1,0,1,2,unacc
681,2,1,1,0,2,0,unacc
682,2,1,1,0,2,1,unacc
685,2,1,1,1,0,1,unacc
687,2,1,1,1,1,0,unacc
693,2,1,1,2,0,0,unacc
694,2,1,1,2,0,1,unacc
699,2,1,1,2,2,0,unacc
702,2,1,2,0,0,0,unacc
705,2,1,2,0,1,0,unacc
710,2,1,2,0,2,2,unacc
712,2,1,2,1,0,1,unacc
714,2,1,2,1,1,0,unacc
721,2,1,2,2,0,1,unacc
723,2,1,2,2,1,0,unacc
730,2,1,3,0,0,1,unacc
734,2,1,3,0,1,2,unacc
735,2,1,3,0,2,0,unacc
736,2,1,3,0,2,1,unacc
738,2,1,3,1,0,0,unacc
739,2,1,3,1,0,1,unacc
741,2,1,3,1,1,0,unacc
747,2,1,3,2,0,0,unacc
748,2,1,3,2,0,1,unacc
756,2,0,0,0,0,0,unacc
757,2,0,0,0,0,1,unacc
758,2,0,0,0,0,2,unacc
765,2,0,0,1,0,0,unacc
768,2,0,0,1,1,0,unacc
769,2,0,0,1,1,1,unacc
777,2,0,0,2,1,0,unacc
783,2,0,1,0,0,0,unacc
787,2,0,1,0,1,1,unacc
791,2,0,1,0,2,2,unacc
792,2,0,1,1,0,0,unacc
795,2,0,1,1,1,0,unacc
796,2,0,1,1,1,1,unacc
798,2,0,1,1,2,0,unacc
802,2,0,1,2,0,1,unacc
807,2,0,1,2,2,0,unacc
813,2,0,2,0,1,0,unacc
815,2,0,2,0,1,2,unacc
817,2,0,2,0,2,1,unacc
820,2,0,2,1,0,1,unacc
822,2,0,2,1,1,0,unacc
828,2,0,2,2,0,0,unacc
838,2,0,3,0,0,1,unacc
839,2,0,3,0,0,2,unacc
843,2,0,3,0,2,0,unacc
844,2,0,3,0,2,1,unacc
845,2,0,3,0,2,2,unacc
849,2,0,3,1,1,0,unacc
852,2,0,3,1,2,0,unacc
855,2,0,3,2,0,0,unacc
861,2,0,3,2,2,0,unacc
864,1,3,0,0,0,0,unacc
866,1,3,0,0,0,2,unacc
867,1,3,0,0,1,0,unacc
870,1,3,0,0,2,0,unacc
872,1,3,0,0,2,2,unacc
874,1,3,0,1,0,1,unacc
877,1,3,0,1,1,1,unacc
879,1,3,0,1,2,0,unacc
884,1,3,0,2,0,2,unacc
888,1,3,0,2,2,0,unacc
892,1,3,1,0,0,1,unacc
894,1,3,1,0,1,0,unacc
899,1,3,1,0,2,2,unacc
900,1,3,1,1,0,0,unacc
903,1,3,1,1,1,0,unacc
904,1,3,1,1,1,1,unacc
910,1,3,1,2,0,1,unacc
920,1,3,2,0,0,2,unacc
924,1,3,2,0,2,0,unacc
930,1,3,2,1,1,0,unacc
933,1,3,2,1,2,0,unacc
945,1,3,3,0,0,0,unacc
951,1,3,3,0,2,0,unacc
952,1,3,3,0,2,1,unacc
953,1,3,3,0,2,2,unacc
972,1,2,0,0,0,0,unacc
973,1,2,0,0,0,1,unacc
978,1,2,0,0,2,0,unacc
980,1,2,0,0,2,2,unacc
999,1,2,1,0,0,0,unacc
1000,1,2,1,0,0,1,unacc
1003,1,2,1,0,1,1,unacc
1006,1,2,1,0,2,1,unacc
1009,1,2,1,1,0,1,unacc
1018,1,2,1,2,0,1,unacc
1023,1,2,1,2,2,0,unacc
1028,1,2,2,0,0,2,unacc
1033,1,2,2,0,2,1,unacc
1050,1,2,2,2,2,0,unacc
1053,1,2,3,0,0,0,unacc
1055,1,2,3,0,0,2,unacc
1056,1,2,3,0,1,0,unacc
1058,1,2,3,0,1,2,unacc
1061,1,2,3,0,2,2,unacc
1062,1,2,3,1,0,0,unacc
1074,1,2,3,2,1,0,unacc
1084,1,1,0,0,1,1,unacc
1098,1,1,0,2,0,0,unacc
1101,1,1,0,2,1,0,unacc
1107,1,1,1,0,0,0,unacc
1119,1,1,1,1,1,0,unacc
1137,1,1,2,0,1,0,unacc
1138,1,1,2,0,1,1,unacc
1140,1,1,2,0,2,0,unacc
1142,1,1,2,0,2,2,unacc
1143,1,1,2,1,0,0,unacc
1152,1,1,2,2,0,0,unacc
1162,1,1,3,0,0,1,unacc
1163,1,1,3,0,0,2,unacc
1164,1,1,3,0,1,0,unacc
1165,1,1,3,0,1,1,unacc
1169,1,1,3,0,2,2,unacc
1176,1,1,3,1,2,0,unacc
1179,1,1,3,2,0,0,unacc
1182,1,1,3,2,1,0,unacc
1185,1,1,3,2,2,0,unacc
1190,1,0,0,0,0,2,unacc
1193,1,0,0,0,1,2,unacc
1195,1,0,0,0,2,1,unacc
1197,1,0,0,1,0,0,unacc
1206,1,0,0,2,0,0,unacc
1208,1,0,0,2,0,2,unacc
1215,1,0,1,0,0,0,unacc
1217,1,0,1,0,0,2,unacc
1218,1,0,1,0,1,0,unacc
1219,1,0,1,0,1,1,unacc
1220,1,0,1,0,1,2,unacc
1222,1,0,1,0,2,1,unacc
1227,1,0,1,1,1,0,unacc
1233,1,0,1,2,0,0,unacc
1244,1,0,2,0,0,2,unacc
1245,1,0,2,0,1,0,unacc
1247,1,0,2,0,1,2,unacc
1250,1,0,2,0,2,2,unacc
1269,1,0,3,0,0,0,unacc
1271,1,0,3,0,0,2,unacc
1272,1,0,3,0,1,0,unacc
1273,1,0,3,0,1,1,unacc
1276,1,0,3,0,2,1,unacc
1281,1,0,3,1,1,0,unacc
1290,1,0,3,2,1,0,unacc
1293,1,0,3,2,2,0,unacc
1296,0,3,0,0,0,0,unacc
1300,0,3,0,0,1,1,unacc
1301,0,3,0,0,1,2,unacc
1302,0,3,0,0,2,0,unacc
1308,0,3,0,1,1,0,unacc
1309,0,3,0,1,1,1,unacc
1311,0,3,0,1,2,0,unacc
1315,0,3,0,2,0,1,unacc
1318,0,3,0,2,1,1,unacc
1324,0,3,1,0,0,1,unacc
1325,0,3,1,0,0,2,unacc
1326,0,3,1,0,1,0,unacc
1327,0,3,1,0,1,1,unacc
1328,0,3,1,0,1,2,unacc
1329,0,3,1,0,2,0,unacc
1333,0,3,1,1,0,1,unacc
1336,0,3,1,1,1,1,unacc
1344,0,3,1,2,1,0,unacc
1347,0,3,1,2,2,0,unacc
1352,0,3,2,0,0,2,unacc
1354,0,3,2,0,1,1,unacc
1356,0,3,2,0,2,0,unacc
1360,0,3,2,1,0,1,unacc
1374,0,3,2,2,2,0,unacc
1377,0,3,3,0,0,0,unacc
1378,0,3,3,0,0,1,unacc
1379,0,3,3,0,0,2,unacc
1381,0,3,3,0,1,1,unacc
1387,0,3,3,1,0,1,unacc
1389,0,3,3,1,1,0,unacc
1392,0,3,3,1,2,0,unacc
1398,0,3,3,2,1,0,unacc
1406,0,2,0,0,0,2,unacc
1409,0,2,0,0,1,2,unacc
1413,0,2,0,1,0,0,unacc
1416,0,2,0,1,1,0,unacc
1419,0,2,0,1,2,0,unacc
1422,0,2,0,2,0,0,unacc
1428,0,2,0,2,2,0,unacc
1432,0,2,1,0,0,1,unacc
1435,0,2,1,0,1,1,unacc
1438,0,2,1,0,2,1,unacc
1440,0,2,1,1,0,0,unacc
1458,0,2,2,0,0,0,unacc
1459,0,2,2,0,0,1,unacc
1460,0,2,2,0,0,2,unacc
1463,0,2,2,0,1,2,unacc
1466,0,2,2,0,2,2,unacc
1467,0,2,2,1,0,0,unacc
1473,0,2,2,1,2,0,unacc
1487,0,2,3,0,0,2,unacc
1488,0,2,3,0,1,0,unacc
1490,0,2,3,0,1,2,unacc
1494,0,2,3,1,0,0,unacc
1497,0,2,3,1,1,0,unacc
1500,0,2,3,1,2,0,unacc
1503,0,2,3,2,0,0,unacc
1515,0,1,0,0,1,0,unacc
1536,0,1,0,2,2,0,unacc
1539,0,1,1,0,0,0,unacc
1547,0,1,1,0,2,2,unacc
1557,0,1,1,2,0,0,unacc
1568,0,1,2,0,0,2,unacc
1569,0,1,2,0,1,0,unacc
1571,0,1,2,0,1,2,unacc
1572,0,1,2,0,2,0,unacc
1573,0,1,2,0,2,1,unacc
1578,0,1,2,1,1,0,unacc
1581,0,1,2,1,2,0,unacc
1590,0,1,2,2,2,0,unacc
1593,0,1,3,0,0,0,unacc
1596,0,1,3,0,1,0,unacc
1600,0,1,3,0,2,1,unacc
1601,0,1,3,0,2,2,unacc
1602,0,1,3,1,0,0,unacc
1614,0,1,3,2,1,0,unacc
1621,0,0,0,0,0,1,unacc
1623,0,0,0,0,1,0,unacc
1638,0,0,0,2,0,0,unacc
1640,0,0,0,2,0,2,unacc
1647,0,0,1,0,0,0,unacc
1653,0,0,1,0,2,0,unacc
1659,0,0,1,1,1,0,unacc
1668,0,0,1,2,1,0,unacc
1675,0,0,2,0,0,1,unacc
1676,0,0,2,0,0,2,unacc
1678,0,0,2,0,1,1,unacc
1679,0,0,2,0,1,2,unacc
1681,0,0,2,0,2,1,unacc
1692,0,0,2,2,0,0,unacc
1695,0,0,2,2,1,0,unacc
1701,0,0,3,0,0,0,unacc
1702,0,0,3,0,0,1,unacc
1703,0,0,3,0,0,2,unacc
1705,0,0,3,0,1,1,unacc
1708,0,0,3,0,2,1,unacc
1710,0,0,3,1,0,0,unacc
1713,0,0,3,1,1,0,unacc
1719,0,0,3,2,0,0,unacc
230,3,1,0,1,1,2,acc
233,3,1,0,1,2,2,acc
241,3,1,0,2,2,1,acc
242,3,1,0,2,2,2,acc
254,3,1,1,1,0,2,acc
260,3,1,1,1,2,2,acc
266,3,1,1,2,1,2,acc
268,3,1,1,2,2,1,acc
269,3,1,1,2,2,2,acc
281,3,1,2,1,0,2,acc
284,3,1,2,1,1,2,acc
290,3,1,2,2,0,2,acc
293,3,1,2,2,1,2,acc
296,3,1,2,2,2,2,acc
314,3,1,3,1,2,2,acc
317,3,1,3,2,0,2,acc
350,3,0,0,2,2,2,acc
362,3,0,1,1,0,2,acc
371,3,0,1,2,0,2,acc
374,3,0,1,2,1,2,acc
376,3,0,1,2,2,1,acc
392,3,0,2,1,1,2,acc
394,3,0,2,1,2,1,acc
400,3,0,2,2,1,1,acc
401,3,0,2,2,1,2,acc
404,3,0,2,2,2,2,acc
419,3,0,3,1,1,2,acc
421,3,0,3,1,2,1,acc
430,3,0,3,2,2,1,acc
554,2,2,0,1,1,2,acc
584,2,2,1,1,2,2,acc
587,2,2,1,2,0,2,acc
592,2,2,1,2,2,1,acc
605,2,2,2,1,0,2,acc
608,2,2,2,1,1,2,acc
610,2,2,2,1,2,1,acc
614,2,2,2,2,0,2,acc
617,2,2,2,2,1,2,acc
637,2,2,3,1,2,1,acc
644,2,2,3,2,1,2,acc
646,2,2,3,2,2,1,acc
659,2,1,0,1,0,2,acc
665,2,1,0,1,2,2,acc
671,2,1,0,2,1,2,acc
674,2,1,0,2,2,2,acc
692,2,1,1,1,2,2,acc
695,2,1,1,2,0,2,acc
713,2,1,2,1,0,2,acc
715,2,1,2,1,1,1,acc
718,2,1,2,1,2,1,acc
722,2,1,2,2,0,2,acc
724,2,1,2,2,1,1,acc
740,2,1,3,1,0,2,acc
745,2,1,3,1,2,1,acc
773,2,0,0,1,2,2,acc
779,2,0,0,2,1,2,acc
782,2,0,0,2,2,2,acc
799,2,0,1,1,2,1,acc
800,2,0,1,1,2,2,acc
803,2,0,1,2,0,2,acc
808,2,0,1,2,2,1,acc
809,2,0,1,2,2,2,acc
824,2,0,2,1,1,2,acc
833,2,0,2,2,1,2,acc
848,2,0,3,1,0,2,acc
853,2,0,3,1,2,1,acc
857,2,0,3,2,0,2,acc
860,2,0,3,2,1,2,acc
862,2,0,3,2,2,1,acc
878,1,3,0,1,1,2,acc
881,1,3,0,1,2,2,acc
887,1,3,0,2,1,2,acc
889,1,3,0,2,2,1,acc
890,1,3,0,2,2,2,acc
902,1,3,1,1,0,2,acc
905,1,3,1,1,1,2,acc
907,1,3,1,1,2,1,acc
908,1,3,1,1,2,2,acc
911,1,3,1,2,0,2,acc
932,1,3,2,1,1,2,acc
935,1,3,2,1,2,2,acc
938,1,3,2,2,0,2,acc
944,1,3,2,2,2,2,acc
983,1,2,0,1,0,2,acc
986,1,2,0,1,1,2,acc
1010,1,2,1,1,0,2,acc
1013,1,2,1,1,1,2,acc
1022,1,2,1,2,1,2,acc
1024,1,2,1,2,2,1,acc
1040,1,2,2,1,1,2,acc
1043,1,2,2,1,2,2,acc
1046,1,2,2,2,0,2,acc
1048,1,2,2,2,1,1,acc
1049,1,2,2,2,1,2,acc
1064,1,2,3,1,0,2,acc
1067,1,2,3,1,1,2,acc
1073,1,2,3,2,0,2,acc
1079,1,2,3,2,2,2,acc
1091,1,1,0,1,0,2,acc
1094,1,1,0,1,1,2,acc
1096,1,1,0,1,2,1,acc
1120,1,1,1,1,1,1,acc
1121,1,1,1,1,1,2,acc
1123,1,1,1,1,2,1,acc
1126,1,1,1,2,0,1,acc
1127,1,1,1,2,0,2,acc
1129,1,1,1,2,1,1,acc
1132,1,1,1,2,2,1,acc
1145,1,1,2,1,0,2,acc
1147,1,1,2,1,1,1,acc
1159,1,1,2,2,2,1,acc
1174,1,1,3,1,1,1,acc
1181,1,1,3,2,0,2,acc
1183,1,1,3,2,1,1,acc
1198,1,0,0,1,0,1,acc
1225,1,0,1,1,0,1,acc
1228,1,0,1,1,1,1,acc
1234,1,0,1,2,0,1,acc
1261,1,0,2,2,0,1,acc
1310,0,3,0,1,1,2,acc
1319,0,3,0,2,1,2,acc
1339,0,3,1,1,2,1,acc
1345,0,3,1,2,1,1,acc
1349,0,3,1,2,2,2,acc
1361,0,3,2,1,0,2,acc
1363,0,3,2,1,1,1,acc
1364,0,3,2,1,1,2,acc
1375,0,3,2,2,2,1,acc
1376,0,3,2,2,2,2,acc
1391,0,3,3,1,1,2,acc
1394,0,3,3,1,2,2,acc
1397,0,3,3,2,0,2,acc
1399,0,3,3,2,1,1,acc
1402,0,3,3,2,2,1,acc
1403,0,3,3,2,2,2,acc
1418,0,2,0,1,1,2,acc
1420,0,2,0,1,2,1,acc
1427,0,2,0,2,1,2,acc
1441,0,2,1,1,0,1,acc
1442,0,2,1,1,0,2,acc
1445,0,2,1,1,1,2,acc
1453,0,2,1,2,1,1,acc
1469,0,2,2,1,0,2,acc
1471,0,2,2,1,1,1,acc
1474,0,2,2,1,2,1,acc
1477,0,2,2,2,0,1,acc
1483,0,2,2,2,2,1,acc
1498,0,2,3,1,1,1,acc
1534,0,1,0,2,1,1,acc
1576,0,1,2,1,0,1,acc
1603,0,1,3,1,0,1,acc
1666,0,0,1,2,0,1,acc
1693,0,0,2,2,0,1,acc
1106,1,1,0,2,2,2,vgood
1148,1,1,2,1,1,2,vgood
1151,1,1,2,1,2,2,vgood
1157,1,1,2,2,1,2,vgood
1160,1,1,2,2,2,2,vgood
1178,1,1,3,1,2,2,vgood
1214,1,0,0,2,2,2,vgood
1241,1,0,1,2,2,2,vgood
1259,1,0,2,1,2,2,vgood
1268,1,0,2,2,2,2,vgood
1283,1,0,3,1,1,2,vgood
1454,0,2,1,2,1,2,vgood
1457,0,2,1,2,2,2,vgood
1475,0,2,2,1,2,2,vgood
1502,0,2,3,1,2,2,vgood
1538,0,1,0,2,2,2,vgood
1565,0,1,1,2,2,2,vgood
1580,0,1,2,1,1,2,vgood
1607,0,1,3,1,1,2,vgood
1619,0,1,3,2,2,2,vgood
1664,0,0,1,1,2,2,vgood
1673,0,0,1,2,2,2,vgood
1688,0,0,2,1,1,2,vgood
1715,0,0,3,1,1,2,vgood
1724,0,0,3,2,1,2,vgood
1727,0,0,3,2,2,2,vgood
1199,1,0,0,1,0,2,good
1202,1,0,0,1,1,2,good
1204,1,0,0,1,2,1,good
1211,1,0,0,2,1,2,good
1213,1,0,0,2,2,1,good
1231,1,0,1,1,2,1,good
1253,1,0,2,1,0,2,good
1262,1,0,2,2,0,2,good
1267,1,0,2,2,2,1,good
1280,1,0,3,1,0,2,good
1294,1,0,3,2,2,1,good
1528,0,1,0,1,2,1,good
1535,0,1,0,2,1,2,good
1553,0,1,1,1,1,2,good
1564,0,1,1,2,2,1,good
1579,0,1,2,1,1,1,good
1582,0,1,2,1,2,1,good
1586,0,1,2,2,0,2,good
1604,0,1,3,1,0,2,good
1661,0,0,1,1,1,2,good
1672,0,0,1,2,2,1,good
1685,0,0,2,1,0,2,good
1687,0,0,2,1,1,1,good
1694,0,0,2,2,0,2,good
1717,0,0,3,1,2,1,good
1721,0,0,3,2,0,2,good
1726,0,0,3,2,2,1,good
