,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
1402,M,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,9
3082,F,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,11
2731,I,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8
4056,M,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,11
1625,M,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,10
1855,I,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,9
237,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3
415,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
3599,M,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12
2166,I,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,6
2365,F,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,12
4027,I,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6
3270,F,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,13
1352,M,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10
3314,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11
2445,M,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
1501,M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
2079,F,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9
2884,I,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2,9
1375,F,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,10
3342,M,0.43,0.33,0.095,0.34,0.1315,0.085,0.112,14
1649,I,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10
2160,M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19
270,F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22
1816,F,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,10
3050,M,0.595,0.47,0.175,0.991,0.382,0.2395,0.5,12
1506,F,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9
3670,M,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8
920,I,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,6
1404,F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10
3926,I,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,14
1039,F,0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6
173,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8
1847,I,0.47,0.375,0.12,0.487,0.196,0.099,0.135,8
2722,I,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7
158,F,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13
2312,I,0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,8
2766,F,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8
3520,F,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11
2615,M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
3999,I,0.415,0.31,0.095,0.34,0.181,0.057,0.083,6
2112,M,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,8
301,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13
2901,I,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8
3488,I,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8
3659,M,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9
2902,I,0.56,0.435,0.13,0.777,0.354,0.173,0.222,9
3204,F,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15
1608,I,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9
3266,F,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11
3872,F,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9
54,M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,7
3458,F,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,8
3000,M,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9
3521,I,0.215,0.15,0.055,0.041,0.015,0.009,0.0125,3
2204,M,0.42,0.345,0.105,0.43,0.175,0.096,0.13,7
3047,M,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9
1487,M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
1220,I,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7
4063,F,0.63,0.515,0.16,1.336,0.553,0.3205,0.35,11
48,I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6
3285,F,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,13
2172,I,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,5
3455,M,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9
295,I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6
3848,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14
3456,F,0.61,0.48,0.16,1.234,0.598,0.238,0.315,12
3500,M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8
1749,M,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,11
779,F,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15
3681,M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11
1459,I,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6
2787,F,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11
3558,I,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10
196,F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11
276,F,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12
2359,F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13
3157,F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,9
1253,I,0.42,0.305,0.09,0.328,0.168,0.0615,0.082,6
2548,I,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
924,I,0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6
84,M,0.58,0.45,0.14,1.013,0.38,0.216,0.36,14
3507,F,0.64,0.5,0.165,1.1635,0.554,0.239,0.32,11
1841,I,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,7
2026,F,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,9
1390,F,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9
4150,I,0.33,0.23,0.08,0.14,0.0565,0.0365,0.046,7
2567,F,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,6
1289,I,0.505,0.395,0.105,0.551,0.248,0.103,0.171,8
2131,M,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,6
1313,M,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9
589,F,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,13
3482,I,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7
671,F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17
940,I,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7
69,I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6
3875,M,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9
1502,M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11
1659,F,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,10
1210,I,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6
2504,I,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6
2739,I,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7
3279,F,0.655,0.53,0.19,1.428,0.493,0.318,0.565,18
2908,F,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9
1366,I,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286,9
1338,M,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8
598,I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
2755,F,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,10
3097,M,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345,11
1215,I,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5
955,M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8
3441,F,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,7
2375,M,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10
3086,I,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7
3596,M,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10
3403,I,0.35,0.265,0.11,0.209,0.066,0.059,0.075,9
3225,I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9
2507,I,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7
1081,I,0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6
3819,M,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8
2986,M,0.535,0.405,0.175,1.2705,0.548,0.3265,0.337,13
2498,M,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
3900,M,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15
2425,I,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13
4110,M,0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9
4141,F,0.65,0.505,0.165,1.357,0.5725,0.281,0.43,11
1676,M,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13
3891,F,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12
1893,I,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10
2378,I,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12
2147,M,0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,12
147,I,0.28,0.205,0.08,0.127,0.052,0.039,0.042,9
1153,F,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,9
2270,F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
1764,I,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5
410,M,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,15
1730,M,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11
2795,M,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12
3010,I,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6
1222,I,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7
2449,F,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9
1503,F,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,10
1534,I,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6
824,I,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7
40,F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9
694,I,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
3379,I,0.295,0.21,0.08,0.1,0.038,0.026,0.031,8
1939,F,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,11
997,M,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8
1787,I,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8
4107,I,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7
2064,M,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8
2624,M,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12
4073,I,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,9
2219,F,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,13
2710,M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11
3318,M,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
624,I,0.465,0.36,0.105,0.498,0.214,0.116,0.14,15
2542,F,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14
2221,M,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17
3124,F,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,10
3194,F,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,12
2951,M,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,11
2885,I,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8
1359,M,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10
101,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
1517,F,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10
2021,M,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,9
1427,F,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14
154,F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12
345,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13
623,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17
2928,M,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915,11
2687,M,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10
787,M,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12
3533,I,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6
3656,I,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11
368,M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12
119,M,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085,8
2783,M,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,11
2356,M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13
2956,F,0.65,0.565,0.2,1.6645,0.753,0.367,0.43,12
2316,M,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,13
3117,F,0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,8
1724,F,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11
3605,I,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
1254,I,0.425,0.325,0.11,0.3335,0.173,0.045,0.1,7
3004,F,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,11
863,F,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
2761,I,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10
3577,M,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11
221,F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11
476,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9
1707,M,0.645,0.5,0.175,1.286,0.5645,0.288,0.386,12
3178,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8
3717,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7
2369,I,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12
1368,M,0.61,0.46,0.16,1.0,0.494,0.197,0.275,10
4114,F,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9
847,F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
356,M,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13
3715,M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11
564,F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
2220,F,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,8
3127,F,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,9
811,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
260,F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11
1738,F,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11
293,F,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
159,F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13
1463,M,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9
2920,M,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605,10
52,M,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10
2715,I,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6
3629,I,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6
1504,F,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10
2443,F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11
1565,I,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7
121,I,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7
1505,M,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8
866,M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9
792,M,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
2653,I,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9
3911,I,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10
1752,M,0.71,0.56,0.22,2.015,0.9215,0.454,0.566,11
375,F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20
1181,F,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,10
2603,F,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,9
1529,M,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,10
64,M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185,8
714,M,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9
1104,I,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8
897,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
2025,F,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,10
1030,F,0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10
1050,F,0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11
208,F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13
3495,M,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,8
3505,M,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10
1691,I,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12
1973,M,0.68,0.54,0.155,1.534,0.671,0.379,0.384,10
1105,F,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6
3401,M,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
3140,M,0.55,0.425,0.16,0.97,0.2885,0.139,0.48,20
1333,M,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,9
4074,I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
3513,F,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,9
1886,M,0.555,0.455,0.135,0.837,0.382,0.171,0.235,9
1987,I,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
2001,I,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6
2668,F,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8
2538,M,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15
599,F,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16
1314,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
4119,I,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
3459,M,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,8
999,F,0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11
3547,I,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9
3230,M,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11
2532,F,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10
3368,I,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,13
2562,I,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6
1996,I,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7
3886,F,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,7
2470,M,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11
419,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13
3761,M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10
625,F,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12
2842,M,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,9
1771,I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8
1238,I,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,8
2978,M,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,8
447,M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16
582,F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
2738,M,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8
571,I,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14
4065,I,0.37,0.275,0.08,0.2325,0.093,0.056,0.072,6
