,buying,maint,doors,persons,lug_boot,safety,Class
409,3,0,3,0,1,1,unacc
185,3,2,2,2,1,2,unacc
1401,0,3,3,2,2,0,unacc
1038,1,2,2,1,1,0,unacc
1301,0,3,0,0,1,2,unacc
178,3,2,2,1,2,1,unacc
62,3,3,2,0,2,2,unacc
115,3,2,0,0,2,1,unacc
1461,0,2,2,0,1,0,unacc
984,1,2,0,1,1,0,unacc
1437,0,2,1,0,2,0,unacc
1515,0,1,0,0,1,0,unacc
985,1,2,0,1,1,1,unacc
559,2,2,0,2,0,1,unacc
789,2,0,1,0,2,0,unacc
1405,0,2,0,0,0,1,unacc
1608,0,1,3,1,2,0,unacc
469,2,3,1,1,0,1,unacc
1566,0,1,2,0,0,0,unacc
103,3,3,3,2,1,1,unacc
1710,0,0,3,1,0,0,unacc
1611,0,1,3,2,0,0,unacc
36,3,3,1,1,0,0,unacc
1135,1,1,2,0,0,1,unacc
1357,0,3,2,0,2,1,unacc
815,2,0,2,0,1,2,unacc
600,2,2,2,0,2,0,unacc
733,2,1,3,0,1,1,unacc
1086,1,1,0,0,2,0,unacc
138,3,2,1,0,1,0,unacc
454,2,3,0,2,1,1,unacc
110,3,2,0,0,0,2,unacc
161,3,2,1,2,2,2,unacc
1443,0,2,1,1,1,0,unacc
457,2,3,0,2,2,1,unacc
690,2,1,1,1,2,0,unacc
1138,1,1,2,0,1,1,unacc
1656,0,0,1,1,0,0,unacc
1545,0,1,1,0,2,0,unacc
375,3,0,1,2,2,0,unacc
209,3,2,3,2,0,2,unacc
206,3,2,3,1,2,2,unacc
555,2,2,0,1,2,0,unacc
1682,0,0,2,0,2,2,unacc
1527,0,1,0,1,2,0,unacc
954,1,3,3,1,0,0,unacc
432,2,3,0,0,0,0,unacc
1193,1,0,0,0,1,2,unacc
615,2,2,2,2,1,0,unacc
710,2,1,2,0,2,2,unacc
449,2,3,0,1,2,2,unacc
921,1,3,2,0,1,0,unacc
1194,1,0,0,0,2,0,unacc
262,3,1,1,2,0,1,unacc
1165,1,1,3,0,1,1,unacc
1100,1,1,0,2,0,2,unacc
1108,1,1,1,0,0,1,unacc
343,3,0,0,2,0,1,unacc
1026,1,2,2,0,0,0,unacc
1719,0,0,3,2,0,0,unacc
334,3,0,0,1,0,1,unacc
1190,1,0,0,0,0,2,unacc
802,2,0,1,2,0,1,unacc
423,3,0,3,2,0,0,unacc
798,2,0,1,1,2,0,unacc
1440,0,2,1,1,0,0,unacc
78,3,3,2,2,2,0,unacc
133,3,2,0,2,2,1,unacc
1032,1,2,2,0,2,0,unacc
478,2,3,1,2,0,1,unacc
1635,0,0,0,1,2,0,unacc
684,2,1,1,1,0,0,unacc
1381,0,3,3,0,1,1,unacc
336,3,0,0,1,1,0,unacc
1662,0,0,1,1,2,0,unacc
539,2,3,3,2,2,2,unacc
975,1,2,0,0,1,0,unacc
1045,1,2,2,2,0,1,unacc
1573,0,1,2,0,2,1,unacc
1028,1,2,2,0,0,2,unacc
245,3,1,1,0,0,2,unacc
1029,1,2,2,0,1,0,unacc
1107,1,1,1,0,0,0,unacc
847,2,0,3,1,0,1,unacc
976,1,2,0,0,1,1,unacc
213,3,2,3,2,2,0,unacc
226,3,1,0,1,0,1,unacc
1189,1,0,0,0,0,1,unacc
951,1,3,3,0,2,0,unacc
1221,1,0,1,0,2,0,unacc
1617,0,1,3,2,2,0,unacc
763,2,0,0,0,2,1,unacc
47,3,3,1,2,0,2,unacc
130,3,2,0,2,1,1,unacc
189,3,2,3,0,0,0,unacc
509,2,3,2,2,1,2,unacc
1219,1,0,1,0,1,1,unacc
883,1,3,0,2,0,1,unacc
1628,0,0,0,0,2,2,unacc
331,3,0,0,0,2,1,unacc
757,2,0,0,0,0,1,unacc
299,3,1,3,0,0,2,unacc
438,2,3,0,0,2,0,unacc
77,3,3,2,2,1,2,unacc
1389,0,3,3,1,1,0,unacc
564,2,2,0,2,2,0,unacc
1243,1,0,2,0,0,1,unacc
1134,1,1,2,0,0,0,unacc
321,3,1,3,2,2,0,unacc
543,2,2,0,0,1,0,unacc
197,3,2,3,0,2,2,unacc
1009,1,2,1,1,0,1,unacc
795,2,0,1,1,1,0,unacc
1089,1,1,0,1,0,0,unacc
211,3,2,3,2,1,1,unacc
1379,0,3,3,0,0,2,unacc
35,3,3,1,0,2,2,unacc
64,3,3,2,1,0,1,unacc
1722,0,0,3,2,1,0,unacc
1328,0,3,1,0,1,2,unacc
870,1,3,0,0,2,0,unacc
500,2,3,2,1,1,2,unacc
712,2,1,2,1,0,1,unacc
27,3,3,1,0,0,0,unacc
1416,0,2,0,1,1,0,unacc
126,3,2,0,2,0,0,unacc
1082,1,1,0,0,0,2,unacc
22,3,3,0,2,1,1,unacc
542,2,2,0,0,0,2,unacc
533,2,3,3,2,0,2,unacc
1036,1,2,2,1,0,1,unacc
144,3,2,1,1,0,0,unacc
0,3,3,0,0,0,0,unacc
282,3,1,2,1,1,0,unacc
218,3,1,0,0,0,2,unacc
526,2,3,3,1,1,1,unacc
1209,1,0,0,2,1,0,unacc
629,2,2,3,0,2,2,unacc
108,3,2,0,0,0,0,unacc
1431,0,2,1,0,0,0,unacc
74,3,3,2,2,0,2,unacc
251,3,1,1,0,2,2,unacc
434,2,3,0,0,0,2,unacc
506,2,3,2,2,0,2,unacc
885,1,3,0,2,1,0,unacc
677,2,1,1,0,0,2,unacc
570,2,2,1,0,1,0,unacc
195,3,2,3,0,2,0,unacc
842,2,0,3,0,1,2,unacc
756,2,0,0,0,0,0,unacc
1546,0,1,1,0,2,1,unacc
658,2,1,0,1,0,1,unacc
518,2,3,3,0,1,2,unacc
515,2,3,3,0,0,2,unacc
445,2,3,0,1,1,1,unacc
648,2,1,0,0,0,0,unacc
157,3,2,1,2,1,1,unacc
96,3,3,3,1,2,0,unacc
1149,1,1,2,1,2,0,unacc
1276,1,0,3,0,2,1,unacc
1063,1,2,3,1,0,1,unacc
237,3,1,0,2,1,0,unacc
479,2,3,1,2,0,2,unacc
309,3,1,3,1,1,0,unacc
1347,0,3,1,2,2,0,unacc
534,2,3,3,2,1,0,unacc
530,2,3,3,1,2,2,unacc
1269,1,0,3,0,0,0,unacc
613,2,2,2,2,0,1,unacc
999,1,2,1,0,0,0,unacc
947,1,3,3,0,0,2,unacc
1167,1,1,3,0,2,0,unacc
1387,0,3,3,1,0,1,unacc
1425,0,2,0,2,1,0,unacc
739,2,1,3,1,0,1,unacc
1303,0,3,0,0,2,1,unacc
176,3,2,2,1,1,2,unacc
240,3,1,0,2,2,0,unacc
330,3,0,0,0,2,0,unacc
903,1,3,1,1,1,0,unacc
386,3,0,2,0,2,2,unacc
974,1,2,0,0,0,2,unacc
537,2,3,3,2,2,0,unacc
977,1,2,0,0,1,2,unacc
1593,0,1,3,0,0,0,unacc
747,2,1,3,2,0,0,unacc
1300,0,3,0,0,1,1,unacc
470,2,3,1,1,0,2,unacc
1050,1,2,2,2,2,0,unacc
261,3,1,1,2,0,0,unacc
1713,0,0,3,1,1,0,unacc
784,2,0,1,0,0,1,unacc
1354,0,3,2,0,1,1,unacc
849,2,0,3,1,1,0,unacc
1208,1,0,0,2,0,2,unacc
729,2,1,3,0,0,0,unacc
45,3,3,1,2,0,0,unacc
86,3,3,3,0,1,2,unacc
1595,0,1,3,0,0,2,unacc
301,3,1,3,0,1,1,unacc
1409,0,2,0,0,1,2,unacc
2,3,3,0,0,0,2,unacc
952,1,3,3,0,2,1,unacc
139,3,2,1,0,1,1,unacc
1681,0,0,2,0,2,1,unacc
957,1,3,3,1,1,0,unacc
1368,0,3,2,2,0,0,unacc
435,2,3,0,0,1,0,unacc
1115,1,1,1,0,2,2,unacc
548,2,2,0,0,2,2,unacc
65,3,3,2,1,0,2,unacc
474,2,3,1,1,2,0,unacc
90,3,3,3,1,0,0,unacc
1647,0,0,1,0,0,0,unacc
119,3,2,0,1,0,2,unacc
217,3,1,0,0,0,1,unacc
459,2,3,1,0,0,0,unacc
1170,1,1,3,1,0,0,unacc
1088,1,1,0,0,2,2,unacc
153,3,2,1,2,0,0,unacc
622,2,2,3,0,0,1,unacc
642,2,2,3,2,1,0,unacc
328,3,0,0,0,1,1,unacc
775,2,0,0,2,0,1,unacc
1246,1,0,2,0,1,1,unacc
188,3,2,2,2,2,2,unacc
1651,0,0,1,0,1,1,unacc
333,3,0,0,1,0,0,unacc
426,3,0,3,2,1,0,unacc
135,3,2,1,0,0,0,unacc
1004,1,2,1,0,1,2,unacc
654,2,1,0,0,2,0,unacc
1056,1,2,3,0,1,0,unacc
603,2,2,2,1,0,0,unacc
623,2,2,3,0,0,2,unacc
1531,0,1,0,2,0,1,unacc
109,3,2,0,0,0,1,unacc
491,2,3,2,0,1,2,unacc
1428,0,2,0,2,2,0,unacc
236,3,1,0,2,0,2,unacc
813,2,0,2,0,1,0,unacc
1281,1,0,3,1,1,0,unacc
1074,1,2,3,2,1,0,unacc
82,3,3,3,0,0,1,unacc
1263,1,0,2,2,1,0,unacc
580,2,2,1,1,1,1,unacc
1047,1,2,2,2,1,0,unacc
1011,1,2,1,1,1,0,unacc
1601,0,1,3,0,2,2,unacc
1497,0,2,3,1,1,0,unacc
527,2,3,3,1,1,2,unacc
980,1,2,0,0,2,2,unacc
1683,0,0,2,1,0,0,unacc
23,3,3,0,2,1,2,unacc
383,3,0,2,0,1,2,unacc
721,2,1,2,2,0,1,unacc
121,3,2,0,1,1,1,unacc
379,3,0,2,0,0,1,unacc
6,3,3,0,0,2,0,unacc
561,2,2,0,2,1,0,unacc
519,2,3,3,0,2,0,unacc
545,2,2,0,0,1,2,unacc
1005,1,2,1,0,2,0,unacc
358,3,0,1,0,2,1,unacc
329,3,0,0,0,1,2,unacc
660,2,1,0,1,1,0,unacc
1185,1,1,3,2,2,0,unacc
1380,0,3,3,0,1,0,unacc
170,3,2,2,0,2,2,unacc
666,2,1,0,2,0,0,unacc
645,2,2,3,2,2,0,unacc
183,3,2,2,2,1,0,unacc
294,3,1,2,2,2,0,unacc
1320,0,3,0,2,2,0,unacc
598,2,2,2,0,1,1,unacc
68,3,3,2,1,1,2,unacc
979,1,2,0,0,2,1,unacc
1323,0,3,1,0,0,0,unacc
1309,0,3,0,1,1,1,unacc
599,2,2,2,0,1,2,unacc
576,2,2,1,1,0,0,unacc
191,3,2,3,0,0,2,unacc
1598,0,1,3,0,1,2,unacc
628,2,2,3,0,2,1,unacc
1188,1,0,0,0,0,0,unacc
793,2,0,1,1,0,1,unacc
717,2,1,2,1,2,0,unacc
706,2,1,2,0,1,1,unacc
1557,0,1,1,2,0,0,unacc
366,3,0,1,1,2,0,unacc
510,2,3,2,2,2,0,unacc
636,2,2,3,1,2,0,unacc
1360,0,3,2,1,0,1,unacc
89,3,3,3,0,2,2,unacc
492,2,3,2,0,2,0,unacc
411,3,0,3,0,2,0,unacc
726,2,1,2,2,2,0,unacc
298,3,1,3,0,0,1,unacc
1128,1,1,1,2,1,0,unacc
1517,0,1,0,0,1,2,unacc
1516,0,1,0,0,1,1,unacc
569,2,2,1,0,0,2,unacc
1547,0,1,1,0,2,2,unacc
116,3,2,0,0,2,2,unacc
1111,1,1,1,0,1,1,unacc
9,3,3,0,1,0,0,unacc
56,3,3,2,0,0,2,unacc
1650,0,0,1,0,1,0,unacc
814,2,0,2,0,1,1,unacc
1298,0,3,0,0,0,2,unacc
1031,1,2,2,0,1,2,unacc
1297,0,3,0,0,0,1,unacc
104,3,3,3,2,1,2,unacc
933,1,3,2,1,2,0,unacc
567,2,2,1,0,0,0,unacc
762,2,0,0,0,2,0,unacc
707,2,1,2,0,1,2,unacc
1423,0,2,0,2,0,1,unacc
476,2,3,1,1,2,2,unacc
663,2,1,0,1,2,0,unacc
895,1,3,1,0,1,1,unacc
1541,0,1,1,0,0,2,unacc
758,2,0,0,0,0,2,unacc
208,3,2,3,2,0,1,unacc
279,3,1,2,1,0,0,unacc
649,2,1,0,0,0,1,unacc
408,3,0,3,0,1,0,unacc
804,2,0,1,2,1,0,unacc
949,1,3,3,0,1,1,unacc
205,3,2,3,1,2,1,unacc
877,1,3,0,1,1,1,unacc
774,2,0,0,2,0,0,unacc
385,3,0,2,0,2,1,unacc
312,3,1,3,1,2,0,unacc
894,1,3,1,0,1,0,unacc
413,3,0,3,0,2,2,unacc
101,3,3,3,2,0,2,unacc
549,2,2,0,1,0,0,unacc
594,2,2,2,0,0,0,unacc
633,2,2,3,1,1,0,unacc
1485,0,2,3,0,0,0,unacc
625,2,2,3,0,1,1,unacc
612,2,2,2,2,0,0,unacc
1665,0,0,1,2,0,0,unacc
57,3,3,2,0,1,0,unacc
1594,0,1,3,0,0,1,unacc
926,1,3,2,0,2,2,unacc
1482,0,2,2,2,2,0,unacc
596,2,2,2,0,0,2,unacc
1071,1,2,3,2,0,0,unacc
651,2,1,0,0,1,0,unacc
1287,1,0,3,2,0,0,unacc
271,3,1,2,0,0,1,unacc
50,3,3,1,2,1,2,unacc
667,2,1,0,2,0,1,unacc
807,2,0,1,2,2,0,unacc
801,2,0,1,2,0,0,unacc
201,3,2,3,1,1,0,unacc
91,3,3,3,1,0,1,unacc
253,3,1,1,1,0,1,unacc
1053,1,2,3,0,0,0,unacc
444,2,3,0,1,1,0,unacc
484,2,3,1,2,2,1,unacc
517,2,3,3,0,1,1,unacc
184,3,2,2,2,1,1,unacc
1704,0,0,3,0,1,0,unacc
152,3,2,1,1,2,2,unacc
535,2,3,3,2,1,1,unacc
1467,0,2,2,1,0,0,unacc
1533,0,1,0,2,1,0,unacc
193,3,2,3,0,1,1,unacc
817,2,0,2,0,2,1,unacc
1266,1,0,2,2,2,0,unacc
339,3,0,0,1,2,0,unacc
1542,0,1,1,0,1,0,unacc
467,2,3,1,0,2,2,unacc
134,3,2,0,2,2,2,unacc
1369,0,3,2,2,0,1,unacc
224,3,1,0,0,2,2,unacc
1065,1,2,3,1,1,0,unacc
440,2,3,0,0,2,2,unacc
141,3,2,1,0,2,0,unacc
285,3,1,2,1,2,0,unacc
846,2,0,3,1,0,0,unacc
1590,0,1,2,2,2,0,unacc
165,3,2,2,0,1,0,unacc
187,3,2,2,2,2,1,unacc
490,2,3,2,0,1,1,unacc
306,3,1,3,1,0,0,unacc
272,3,1,2,0,0,2,unacc
1332,0,3,1,1,0,0,unacc
683,2,1,1,0,2,2,unacc
1504,0,2,3,2,0,1,acc
1388,0,3,3,1,0,2,acc
635,2,2,3,1,1,2,acc
614,2,2,2,2,0,2,acc
1397,0,3,3,2,0,2,acc
1477,0,2,2,2,0,1,acc
610,2,2,2,1,2,1,acc
1373,0,3,2,2,1,2,acc
1471,0,2,2,1,1,1,acc
422,3,0,3,1,2,2,acc
1576,0,1,2,1,0,1,acc
638,2,2,3,1,2,2,acc
943,1,3,2,2,2,1,acc
616,2,2,2,2,1,1,acc
1201,1,0,0,1,1,1,acc
1339,0,3,1,1,2,1,acc
1073,1,2,3,2,0,2,acc
821,2,0,2,1,0,2,acc
1402,0,3,3,2,2,1,acc
430,3,0,3,2,2,1,acc
1720,0,0,3,2,0,1,acc
556,2,2,0,1,2,1,acc
965,1,3,3,2,0,2,acc
1118,1,1,1,1,0,2,acc
997,1,2,0,2,2,1,acc
1558,0,1,1,2,0,1,acc
1534,0,1,0,2,1,1,acc
1366,0,3,2,1,2,1,acc
914,1,3,1,2,1,2,acc
725,2,1,2,2,1,2,acc
1144,1,1,2,1,0,1,acc
1453,0,2,1,2,1,1,acc
989,1,2,0,1,2,2,acc
392,3,0,2,1,1,2,acc
913,1,3,1,2,1,1,acc
1510,0,2,3,2,2,1,acc
875,1,3,0,1,0,2,acc
911,1,3,1,2,0,2,acc
1393,0,3,3,1,2,1,acc
266,3,1,1,2,1,2,acc
1633,0,0,0,1,1,1,acc
691,2,1,1,1,2,1,acc
319,3,1,3,2,1,1,acc
1120,1,1,1,1,1,1,acc
421,3,0,3,1,2,1,acc
1103,1,1,0,2,1,2,acc
1505,0,2,3,2,0,2,acc
1552,0,1,1,1,1,1,acc
1180,1,1,3,2,0,1,acc
230,3,1,0,1,1,2,acc
1307,0,3,0,1,0,2,acc
961,1,3,3,1,2,1,acc
1603,0,1,3,1,0,1,acc
968,1,3,3,2,1,2,acc
797,2,0,1,1,1,2,acc
1399,0,3,3,2,1,1,acc
689,2,1,1,1,1,2,acc
724,2,1,2,2,1,1,acc
1015,1,2,1,1,2,1,acc
1390,0,3,3,1,1,1,acc
674,2,1,0,2,2,2,acc
1025,1,2,1,2,2,2,acc
971,1,3,3,2,2,2,acc
347,3,0,0,2,1,2,acc
368,3,0,1,1,2,2,acc
1642,0,0,0,2,1,1,acc
916,1,3,1,2,2,1,acc
283,3,1,2,1,1,1,acc
1252,1,0,2,1,0,1,acc
335,3,0,0,1,0,2,acc
1279,1,0,3,1,0,1,acc
808,2,0,1,2,2,1,acc
851,2,0,3,1,1,2,acc
419,3,0,3,1,1,2,acc
232,3,1,0,1,2,1,acc
1346,0,3,1,2,1,2,acc
404,3,0,2,2,2,2,acc
1040,1,2,2,1,1,2,acc
632,2,2,3,1,0,2,acc
1337,0,3,1,1,1,2,acc
257,3,1,1,1,1,2,acc
1159,1,1,2,2,2,1,acc
1522,0,1,0,1,0,1,acc
1064,1,2,3,1,0,2,acc
1450,0,2,1,2,0,1,acc
962,1,3,3,1,2,2,acc
1334,0,3,1,1,0,2,acc
1313,0,3,0,1,2,2,acc
934,1,3,2,1,2,1,acc
254,3,1,1,1,0,2,acc
983,1,2,0,1,0,2,acc
389,3,0,2,1,0,2,acc
1414,0,2,0,1,0,1,acc
902,1,3,1,1,0,2,acc
742,2,1,3,1,1,1,acc
1417,0,2,0,1,1,1,acc
1340,0,3,1,1,2,2,acc
1426,0,2,0,2,1,1,acc
643,2,2,3,2,1,1,acc
823,2,0,2,1,1,1,acc
403,3,0,2,2,2,1,acc
620,2,2,2,2,2,2,acc
1456,0,2,1,2,2,1,acc
367,3,0,1,1,2,1,acc
611,2,2,2,1,2,2,acc
1042,1,2,2,1,2,1,acc
830,2,0,2,2,0,2,acc
233,3,1,0,1,2,2,acc
1210,1,0,0,2,1,1,acc
365,3,0,1,1,1,2,acc
374,3,0,1,2,1,2,acc
1172,1,1,3,1,0,2,acc
1372,0,3,2,2,1,1,acc
671,2,1,0,2,1,2,acc
1445,0,2,1,1,1,2,acc
832,2,0,2,2,1,1,acc
1181,1,1,3,2,0,2,acc
1147,1,1,2,1,1,1,acc
1117,1,1,1,1,0,1,acc
859,2,0,3,2,1,1,acc
269,3,1,1,2,2,2,acc
398,3,0,2,2,0,2,acc
1154,1,1,2,2,0,2,acc
1660,0,0,1,1,1,1,acc
242,3,1,0,2,2,2,acc
418,3,0,3,1,1,1,acc
1150,1,1,2,1,2,1,acc
998,1,2,0,2,2,2,acc
314,3,1,3,1,2,2,acc
1375,0,3,2,2,2,1,acc
322,3,1,3,2,2,1,acc
377,3,0,1,2,2,2,acc
887,1,3,0,2,1,2,acc
986,1,2,0,1,1,2,acc
1400,0,3,3,2,1,2,acc
1156,1,1,2,2,1,1,acc
1498,0,2,3,1,1,1,acc
320,3,1,3,2,1,2,acc
295,3,1,2,2,2,1,acc
773,2,0,0,1,2,2,acc
1480,0,2,2,2,1,1,acc
1420,0,2,0,1,2,1,acc
268,3,1,1,2,2,1,acc
781,2,0,0,2,2,1,acc
664,2,1,0,1,2,1,acc
425,3,0,3,2,0,2,acc
260,3,1,1,1,2,2,acc
878,1,3,0,1,1,2,acc
692,2,1,1,1,2,2,acc
848,2,0,3,1,0,2,acc
917,1,3,1,2,2,2,acc
1070,1,2,3,1,2,2,acc
835,2,0,2,2,2,1,acc
1321,0,3,0,2,2,1,acc
1718,0,0,3,1,2,2,vgood
1148,1,1,2,1,1,2,vgood
1556,0,1,1,1,2,2,vgood
1499,0,2,3,1,1,2,vgood
1670,0,0,1,2,1,2,vgood
1724,0,0,3,2,1,2,vgood
1430,0,2,0,2,2,2,vgood
1688,0,0,2,1,1,2,vgood
1529,0,1,0,1,2,2,vgood
1184,1,1,3,2,1,2,vgood
1619,0,1,3,2,2,2,vgood
1583,0,1,2,1,2,2,vgood
1097,1,1,0,1,2,2,vgood
1538,0,1,0,2,2,2,vgood
1697,0,0,2,2,1,2,vgood
1502,0,2,3,1,2,2,vgood
1295,1,0,3,2,2,2,vgood
1187,1,1,3,2,2,2,vgood
1256,1,0,2,1,1,2,vgood
1580,0,1,2,1,1,2,vgood
1268,1,0,2,2,2,2,vgood
1130,1,1,1,2,1,2,vgood
1484,0,2,2,2,2,2,vgood
1292,1,0,3,2,1,2,vgood
1727,0,0,3,2,2,2,vgood
1673,0,0,1,2,2,2,vgood
1672,0,0,1,2,2,1,good
1523,0,1,0,1,0,2,good
1667,0,0,1,2,0,2,good
1229,1,0,1,1,1,2,good
1661,0,0,1,1,1,2,good
1262,1,0,2,2,0,2,good
1555,0,1,1,1,2,1,good
1559,0,1,1,2,0,2,good
1579,0,1,2,1,1,1,good
1717,0,0,3,1,2,1,good
1643,0,0,0,2,1,2,good
1202,1,0,0,1,1,2,good
1685,0,0,2,1,0,2,good
1631,0,0,0,1,0,2,good
1615,0,1,3,2,1,1,good
1211,1,0,0,2,1,2,good
1289,1,0,3,2,0,2,good
1235,1,0,1,2,0,2,good
1285,1,0,3,1,2,1,good
1294,1,0,3,2,2,1,good
1634,0,0,0,1,1,2,good
1609,0,1,3,1,2,1,good
1240,1,0,1,2,2,1,good
1213,1,0,0,2,2,1,good
1553,0,1,1,1,1,2,good
1226,1,0,1,1,0,2,good
1588,0,1,2,2,1,1,good
1690,0,0,2,1,2,1,good
