,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class
421,2,4,8,3,95.2,217.7,690.0,18.0,30.8,19.0,4.5,0.0,0.0
422,8,6,7,7,88.9,263.1,795.9,5.2,29.3,27.0,3.6,0.0,1.9878743481543455
423,1,3,9,6,91.2,94.3,744.4,8.4,22.3,48.0,4.0,0.0,0.5423242908253617
424,8,6,8,6,93.7,231.1,715.1,8.4,26.9,31.0,3.6,0.0,1.7850704810772584
426,8,6,8,4,91.6,248.4,753.8,6.3,20.4,56.0,2.2,0.0,0.0
428,1,3,8,4,94.8,222.4,698.6,13.9,26.2,34.0,5.8,0.0,0.0
429,3,4,8,7,91.6,181.3,613.0,7.6,24.6,44.0,4.0,0.0,1.4350845252893227
440,5,4,9,5,90.3,290.0,855.3,7.4,16.2,58.0,3.6,0.0,0.0
441,8,6,8,1,92.1,207.0,672.6,8.2,25.5,29.0,1.8,0.0,0.8020015854720274
444,2,5,9,5,90.3,290.0,855.3,7.4,16.2,58.0,3.6,0.0,2.3942522815198695
445,5,5,8,7,94.0,47.9,100.7,10.7,17.3,80.0,4.5,0.0,0.0
446,6,5,8,7,92.0,203.2,664.5,8.1,19.1,70.0,2.2,0.0,0.0
447,3,4,3,3,93.4,17.3,28.3,9.9,8.9,35.0,8.0,0.0,0.0
448,7,4,9,3,89.7,284.9,844.0,10.1,10.5,77.0,4.0,0.0,0.0
456,2,4,8,4,91.6,248.4,753.8,6.3,16.6,59.0,2.7,0.0,0.0
457,1,4,8,3,91.7,191.4,635.9,7.8,19.9,50.0,4.0,0.0,4.427836170705175
458,8,6,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,1.463255402256019
460,2,5,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,0.0
467,3,4,3,3,90.2,18.5,41.1,7.3,11.2,41.0,5.4,0.0,1.8794650496471605
468,6,5,3,4,91.3,20.6,43.5,8.5,13.3,27.0,3.6,0.0,2.0294631718735947
469,6,3,4,7,91.0,14.6,25.6,12.3,13.7,33.0,9.4,0.0,4.129228964075603
470,5,4,4,7,91.0,14.6,25.6,12.3,17.6,27.0,5.8,0.0,0.0
472,8,3,6,1,88.2,96.2,229.0,4.7,14.3,79.0,4.0,0.0,1.0784095813505903
473,9,4,6,6,90.5,61.1,252.6,9.4,24.5,50.0,3.1,0.0,4.267176792994939
476,4,3,7,4,93.5,85.3,395.0,9.9,27.2,28.0,1.3,0.0,1.0152306797290584
477,4,3,7,7,93.7,101.3,423.4,14.7,26.1,45.0,4.0,0.0,2.1234584270966104
481,4,3,7,4,93.2,114.4,560.0,9.5,30.2,22.0,4.9,0.0,0.0
482,3,4,8,7,94.9,130.3,587.1,14.1,23.4,40.0,5.8,0.0,0.8285518175661483
484,2,5,8,7,94.9,130.3,587.1,14.1,33.1,25.0,4.0,0.0,3.311637304949512
485,2,4,8,1,95.0,135.5,596.3,21.3,30.6,28.0,3.6,0.0,1.1216775615991057
487,5,4,8,2,95.1,141.3,605.8,17.7,26.4,34.0,3.6,0.0,2.856470206220483
490,4,4,8,3,95.1,141.3,605.8,17.7,28.7,33.0,4.0,0.0,0.0
494,6,6,8,6,96.0,164.0,643.0,14.0,30.8,30.0,4.9,0.0,2.2607208888953467
497,3,4,8,2,96.1,181.1,671.2,14.3,32.3,27.0,2.2,0.0,2.7523860149222616
498,6,5,8,2,96.1,181.1,671.2,14.3,33.3,26.0,2.7,0.0,3.726656818447966
501,7,5,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0
502,4,4,8,2,96.1,181.1,671.2,14.3,20.7,69.0,4.9,0.4,0.0
505,1,2,8,4,91.0,163.2,744.4,10.1,26.7,35.0,1.8,0.0,1.916922612182061
507,2,4,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0
508,1,2,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0
510,6,5,8,5,91.0,166.9,752.6,7.1,18.2,62.0,5.4,0.0,0.35767444427181594
511,8,6,8,7,81.6,56.7,665.6,1.9,27.8,35.0,2.7,0.0,0.0
512,4,3,8,7,81.6,56.7,665.6,1.9,27.8,32.0,2.7,0.0,2.0068708488450007
513,2,4,8,7,81.6,56.7,665.6,1.9,21.9,71.0,5.8,0.0,4.012592060349841
515,1,4,8,6,94.4,146.0,614.7,11.3,25.6,42.0,4.0,0.0,0.0
