,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
80,F,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9
81,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12
83,M,0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21
87,M,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,10
89,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12
90,M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15
92,M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13
96,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9
97,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8
101,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
103,M,0.53,0.415,0.14,0.724,0.3105,0.1675,0.205,10
104,M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12
105,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12
108,F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
110,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9
114,F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
115,F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11
120,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9
124,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6
125,I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,5
128,M,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19
130,M,0.595,0.48,0.165,1.262,0.4835,0.283,0.41,17
135,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8
136,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7
137,M,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9
143,M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11
144,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
148,I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5
149,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
151,F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9
152,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10
157,M,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16
159,F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13
162,M,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12
163,F,0.725,0.56,0.21,2.141,0.65,0.398,1.005,18
164,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16
168,M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14
169,F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12
173,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8
178,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14
181,M,0.64,0.51,0.175,1.368,0.515,0.266,0.57,21
183,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10
184,F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12
187,F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10
194,F,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10
196,F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11
199,M,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10
200,F,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9
202,F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12
203,F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13
204,M,0.42,0.335,0.115,0.369,0.171,0.071,0.12,8
206,I,0.4,0.3,0.11,0.315,0.109,0.067,0.12,9
208,F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13
209,I,0.37,0.28,0.095,0.2655,0.122,0.052,0.08,7
211,M,0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7
212,F,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12
220,F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9
226,F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7
227,I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7
228,F,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,11
229,F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15
231,M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14
234,I,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12
235,I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9
237,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3
238,I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3
239,I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5
243,I,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8
244,I,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8
246,I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
256,M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19
262,M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11
263,I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
270,F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22
271,M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14
274,M,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13
275,M,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22
278,M,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20
283,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
287,F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
288,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
298,M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
299,M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9
301,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13
302,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
308,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14
309,M,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,10
310,F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21
314,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23
316,F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14
318,F,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
324,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
325,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
328,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
331,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8
335,M,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11
336,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14
337,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16
338,M,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13
342,M,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12
343,F,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8
345,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
348,I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8
349,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14
350,F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8
357,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
363,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16
364,F,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12
368,M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12
369,F,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17
372,F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,19
373,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14
374,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13
378,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15
382,M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
389,I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9
402,F,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
414,F,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14
415,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
417,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20
419,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13
420,F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11
422,F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13
423,I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20
432,M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
437,I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14
438,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
442,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
447,M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
454,F,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14
456,F,0.64,0.54,0.175,1.221,0.51,0.259,0.39,15
458,I,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5
470,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
475,M,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17
476,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9
477,M,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17
483,F,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
490,M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14
494,M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
498,F,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11
500,F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
501,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23
503,F,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
508,M,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11
511,F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
514,F,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5
517,M,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5
518,M,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
520,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
521,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
530,I,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20
531,F,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13
533,F,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9
535,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11
540,F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
542,M,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,15
544,F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
545,M,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11
547,M,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
551,I,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13
561,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
564,F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
568,M,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,7
569,F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11
570,I,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16
571,I,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
574,I,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
583,I,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
596,F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9
597,I,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13
599,F,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16
603,I,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11
606,M,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,9
607,I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
609,M,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
617,M,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7
619,M,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,7
621,I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
623,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17
624,I,0.465,0.36,0.105,0.498,0.214,0.116,0.14,15
625,F,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12
629,M,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
631,F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7
634,M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
636,M,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,7
637,M,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
643,M,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7
647,M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
658,I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
659,F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12
666,M,0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,11
670,M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
673,M,0.49,0.39,0.15,0.573,0.225,0.124,0.17,21
675,F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22
678,F,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23
680,I,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
684,M,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
685,M,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15
687,F,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16
688,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11
690,M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
696,I,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
702,F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9
704,M,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9
706,M,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,11
709,I,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7
712,I,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
716,I,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
726,M,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10
728,M,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
732,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
736,M,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12
738,M,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14
739,M,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,10
741,F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
746,F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
750,F,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13
751,M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
758,M,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13
759,M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
762,F,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17
767,M,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9
768,F,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
773,M,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9
775,M,0.53,0.41,0.165,0.732,0.189,0.17,0.31,11
782,M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10
783,I,0.385,0.28,0.125,0.244,0.102,0.038,0.085,6
784,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5
790,F,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10
792,M,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9
795,M,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15
800,M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
801,M,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
803,I,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7
809,F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
810,M,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12
812,I,0.235,0.175,0.055,0.067,0.027,0.0125,0.018,6
813,I,0.255,0.185,0.06,0.088,0.0365,0.021,0.023,5
818,I,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
819,I,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
828,I,0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6
830,M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
832,I,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9
833,I,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7
834,I,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,7
837,I,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9
838,F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
843,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
846,F,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11
847,F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
850,F,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10
852,M,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10
853,M,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9
854,M,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,10
856,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9
858,F,0.595,0.48,0.15,1.11,0.498,0.228,0.33,10
859,F,0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,8
860,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
863,F,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
866,M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9
867,F,0.615,0.5,0.175,1.377,0.5585,0.33,0.292,12
869,M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
870,M,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12
871,F,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11
872,M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9
875,M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
883,M,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15
884,M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10
886,F,0.675,0.525,0.17,1.8095,0.784,0.391,0.455,12
887,F,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9
888,F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
889,F,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11
896,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
899,I,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5
900,I,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
901,I,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037,6
904,I,0.315,0.23,0.07,0.144,0.053,0.0305,0.04,8
905,I,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,5
906,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6
908,I,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7
911,I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
913,I,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6
914,I,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,7
915,I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6
917,I,0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7
919,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6
920,I,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,6
922,I,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6
925,I,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,7
927,I,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8
928,I,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6
931,F,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6
933,I,0.45,0.36,0.13,0.478,0.191,0.127,0.137,7
938,I,0.455,0.375,0.12,0.497,0.2355,0.1055,0.1295,6
940,I,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7
941,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7
944,F,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6
947,M,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9
948,F,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6
949,M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6
951,M,0.48,0.36,0.1,0.439,0.194,0.099,0.115,8
953,F,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7
955,M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8
956,M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7
957,M,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6
958,I,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8
960,M,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7
961,F,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9
969,M,0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,8
971,M,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7
972,F,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8
975,F,0.53,0.425,0.15,0.8495,0.328,0.232,0.202,8
977,F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8
978,M,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,8
