,buying,maint,doors,persons,lug_boot,safety,Class
1236,1,0,1,2,1,0,unacc
1266,1,0,2,2,2,0,unacc
1131,1,1,1,2,2,0,unacc
630,2,2,3,1,0,0,unacc
1287,1,0,3,2,0,0,unacc
690,2,1,1,1,2,0,unacc
459,2,3,1,0,0,0,unacc
1107,1,1,1,0,0,0,unacc
458,2,3,0,2,2,2,unacc
177,3,2,2,1,2,0,unacc
1299,0,3,0,0,1,0,unacc
694,2,1,1,2,0,1,unacc
1356,0,3,2,0,2,0,unacc
1298,0,3,0,0,0,2,unacc
172,3,2,2,1,0,1,unacc
1293,1,0,3,2,2,0,unacc
518,2,3,3,0,1,2,unacc
380,3,0,2,0,0,2,unacc
153,3,2,1,2,0,0,unacc
534,2,3,3,2,1,0,unacc
542,2,2,0,0,0,2,unacc
629,2,2,3,0,2,2,unacc
1405,0,2,0,0,0,1,unacc
993,1,2,0,2,1,0,unacc
1045,1,2,2,2,0,1,unacc
618,2,2,2,2,2,0,unacc
186,3,2,2,2,2,0,unacc
28,3,3,1,0,0,1,unacc
1223,1,0,1,0,2,2,unacc
106,3,3,3,2,2,1,unacc
1296,0,3,0,0,0,0,unacc
517,2,3,3,0,1,1,unacc
35,3,3,1,0,2,2,unacc
1355,0,3,2,0,1,2,unacc
1677,0,0,2,0,1,0,unacc
937,1,3,2,2,0,1,unacc
13,3,3,0,1,1,1,unacc
1570,0,1,2,0,1,1,unacc
1162,1,1,3,0,0,1,unacc
789,2,0,1,0,2,0,unacc
790,2,0,1,0,2,1,unacc
1524,0,1,0,1,1,0,unacc
471,2,3,1,1,1,0,unacc
1028,1,2,2,0,0,2,unacc
1055,1,2,3,0,0,2,unacc
141,3,2,1,0,2,0,unacc
1608,0,1,3,1,2,0,unacc
6,3,3,0,0,2,0,unacc
837,2,0,3,0,0,0,unacc
73,3,3,2,2,0,1,unacc
181,3,2,2,2,0,1,unacc
831,2,0,2,2,1,0,unacc
1571,0,1,2,0,1,2,unacc
1038,1,2,2,1,1,0,unacc
110,3,2,0,0,0,2,unacc
209,3,2,3,2,0,2,unacc
151,3,2,1,1,2,1,unacc
231,3,1,0,1,2,0,unacc
612,2,2,2,2,0,0,unacc
214,3,2,3,2,2,1,unacc
94,3,3,3,1,1,1,unacc
933,1,3,2,1,2,0,unacc
461,2,3,1,0,0,2,unacc
1257,1,0,2,1,2,0,unacc
531,2,3,3,2,0,0,unacc
64,3,3,2,1,0,1,unacc
793,2,0,1,1,0,1,unacc
1077,1,2,3,2,2,0,unacc
868,1,3,0,0,1,1,unacc
466,2,3,1,0,2,1,unacc
180,3,2,2,2,0,0,unacc
1435,0,2,1,0,1,1,unacc
684,2,1,1,1,0,0,unacc
1342,0,3,1,2,0,1,unacc
775,2,0,0,2,0,1,unacc
762,2,0,0,0,2,0,unacc
1335,0,3,1,1,1,0,unacc
1675,0,0,2,0,0,1,unacc
1054,1,2,3,0,0,1,unacc
1309,0,3,0,1,1,1,unacc
1026,1,2,2,0,0,0,unacc
1593,0,1,3,0,0,0,unacc
1325,0,3,1,0,0,2,unacc
109,3,2,0,0,0,1,unacc
442,2,3,0,1,0,1,unacc
1487,0,2,3,0,0,2,unacc
1084,1,1,0,0,1,1,unacc
1473,0,2,2,1,2,0,unacc
1600,0,1,3,0,2,1,unacc
387,3,0,2,1,0,0,unacc
219,3,1,0,0,1,0,unacc
2,3,3,0,0,0,2,unacc
495,2,3,2,1,0,0,unacc
1248,1,0,2,0,2,0,unacc
334,3,0,0,1,0,1,unacc
247,3,1,1,0,1,1,unacc
1141,1,1,2,0,2,1,unacc
839,2,0,3,0,0,2,unacc
1058,1,2,3,0,1,2,unacc
909,1,3,1,2,0,0,unacc
244,3,1,1,0,0,1,unacc
523,2,3,3,1,0,1,unacc
847,2,0,3,1,0,1,unacc
303,3,1,3,0,2,0,unacc
307,3,1,3,1,0,1,unacc
1324,0,3,1,0,0,1,unacc
1531,0,1,0,2,0,1,unacc
1168,1,1,3,0,2,1,unacc
278,3,1,2,0,2,2,unacc
1215,1,0,1,0,0,0,unacc
796,2,0,1,1,1,1,unacc
867,1,3,0,0,1,0,unacc
33,3,3,1,0,2,0,unacc
899,1,3,1,0,2,2,unacc
515,2,3,3,0,0,2,unacc
1320,0,3,0,2,2,0,unacc
342,3,0,0,2,0,0,unacc
1632,0,0,0,1,1,0,unacc
1179,1,1,3,2,0,0,unacc
1032,1,2,2,0,2,0,unacc
216,3,1,0,0,0,0,unacc
1351,0,3,2,0,0,1,unacc
97,3,3,3,1,2,1,unacc
213,3,2,3,2,2,0,unacc
289,3,1,2,2,0,1,unacc
315,3,1,3,2,0,0,unacc
1242,1,0,2,0,0,0,unacc
390,3,0,2,1,1,0,unacc
357,3,0,1,0,2,0,unacc
499,2,3,2,1,1,1,unacc
301,3,1,3,0,1,1,unacc
14,3,3,0,1,1,2,unacc
822,2,0,2,1,1,0,unacc
730,2,1,3,0,0,1,unacc
1316,0,3,0,2,0,2,unacc
1644,0,0,0,2,2,0,unacc
985,1,2,0,1,1,1,unacc
414,3,0,3,1,0,0,unacc
795,2,0,1,1,1,0,unacc
47,3,3,1,2,0,2,unacc
1017,1,2,1,2,0,0,unacc
572,2,2,1,0,1,2,unacc
143,3,2,1,0,2,2,unacc
884,1,3,0,2,0,2,unacc
672,2,1,0,2,2,0,unacc
1617,0,1,3,2,2,0,unacc
1323,0,3,1,0,0,0,unacc
1122,1,1,1,1,2,0,unacc
511,2,3,2,2,2,1,unacc
8,3,3,0,0,2,2,unacc
1365,0,3,2,1,2,0,unacc
1652,0,0,1,0,1,2,unacc
895,1,3,1,0,1,1,unacc
89,3,3,3,0,2,2,unacc
1311,0,3,0,1,2,0,unacc
1332,0,3,1,1,0,0,unacc
801,2,0,1,2,0,0,unacc
603,2,2,2,1,0,0,unacc
199,3,2,3,1,0,1,unacc
1006,1,2,1,0,2,1,unacc
994,1,2,0,2,1,1,unacc
469,2,3,1,1,0,1,unacc
631,2,2,3,1,0,1,unacc
761,2,0,0,0,1,2,unacc
1407,0,2,0,0,1,0,unacc
1377,0,3,3,0,0,0,unacc
107,3,3,3,2,2,2,unacc
1464,0,2,2,0,2,0,unacc
628,2,2,3,0,2,1,unacc
758,2,0,0,0,0,2,unacc
189,3,2,3,0,0,0,unacc
355,3,0,1,0,1,1,unacc
737,2,1,3,0,2,2,unacc
906,1,3,1,1,2,0,unacc
221,3,1,0,0,1,2,unacc
101,3,3,3,2,0,2,unacc
901,1,3,1,1,0,1,unacc
1333,0,3,1,1,0,1,unacc
650,2,1,0,0,0,2,unacc
773,2,0,0,1,2,2,acc
835,2,0,2,2,2,1,acc
917,1,3,1,2,2,2,acc
259,3,1,1,1,2,1,acc
1075,1,2,3,2,1,1,acc
257,3,1,1,1,1,2,acc
1210,1,0,0,2,1,1,acc
1348,0,3,1,2,2,1,acc
716,2,1,2,1,1,2,acc
665,2,1,0,1,2,2,acc
1279,1,0,3,1,0,1,acc
1337,0,3,1,1,1,2,acc
823,2,0,2,1,1,1,acc
1451,0,2,1,2,0,2,acc
1399,0,3,3,2,1,1,acc
1180,1,1,3,2,0,1,acc
908,1,3,1,1,2,2,acc
1312,0,3,0,1,2,1,acc
851,2,0,3,1,1,2,acc
1172,1,1,3,1,0,2,acc
1468,0,2,2,1,0,1,acc
808,2,0,1,2,2,1,acc
674,2,1,0,2,2,2,acc
940,1,3,2,2,1,1,acc
1066,1,2,3,1,1,1,acc
400,3,0,2,2,1,1,acc
239,3,1,0,2,1,2,acc
1361,0,3,2,1,0,2,acc
1070,1,2,3,1,2,2,acc
310,3,1,3,1,1,1,acc
371,3,0,1,2,0,2,acc
749,2,1,3,2,0,2,acc
890,1,3,0,2,2,2,acc
1370,0,3,2,2,0,2,acc
1310,0,3,0,1,1,2,acc
391,3,0,2,1,1,1,acc
1633,0,0,0,1,1,1,acc
314,3,1,3,1,2,2,acc
1343,0,3,1,2,0,2,acc
997,1,2,0,2,2,1,acc
1046,1,2,2,2,0,2,acc
610,2,2,2,1,2,1,acc
824,2,0,2,1,1,2,acc
1174,1,1,3,1,1,1,acc
767,2,0,0,1,0,2,acc
935,1,3,2,1,2,2,acc
617,2,2,2,2,1,2,acc
1478,0,2,2,2,0,2,acc
779,2,0,0,2,1,2,acc
1504,0,2,3,2,0,1,acc
989,1,2,0,1,2,2,acc
616,2,2,2,2,1,1,acc
1186,1,1,3,2,2,1,acc
392,3,0,2,1,1,2,acc
230,3,1,0,1,1,2,acc
692,2,1,1,1,2,2,acc
421,3,0,3,1,2,1,acc
1477,0,2,2,2,0,1,acc
266,3,1,1,2,1,2,acc
965,1,3,3,2,0,2,acc
751,2,1,3,2,1,1,acc
632,2,2,3,1,0,2,acc
1067,1,2,3,1,1,2,acc
416,3,0,3,1,0,2,acc
998,1,2,0,2,2,2,acc
881,1,3,0,1,2,2,acc
1159,1,1,2,2,2,1,acc
1420,0,2,0,1,2,1,acc
1345,0,3,1,2,1,1,acc
836,2,0,2,2,2,2,acc
317,3,1,3,2,0,2,acc
241,3,1,0,2,2,1,acc
907,1,3,1,1,2,1,acc
394,3,0,2,1,2,1,acc
971,1,3,3,2,2,2,acc
1117,1,1,1,1,0,1,acc
350,3,0,0,2,2,2,acc
1556,0,1,1,1,2,2,vgood
1688,0,0,2,1,1,2,vgood
1565,0,1,1,2,2,2,vgood
1637,0,0,0,1,2,2,vgood
1124,1,1,1,1,2,2,vgood
1151,1,1,2,1,2,2,vgood
1673,0,0,1,2,2,2,vgood
1265,1,0,2,2,1,2,vgood
1232,1,0,1,1,2,2,vgood
1724,0,0,3,2,1,2,vgood
1472,0,2,2,1,1,2,vgood
1286,1,0,3,1,2,2,vgood
1583,0,1,2,1,2,2,vgood
1204,1,0,0,1,2,1,good
1213,1,0,0,2,2,1,good
1528,0,1,0,1,2,1,good
1726,0,0,3,2,2,1,good
1687,0,0,2,1,1,1,good
1699,0,0,2,2,2,1,good
1235,1,0,1,2,0,2,good
1606,0,1,3,1,1,1,good
1645,0,0,0,2,2,1,good
1240,1,0,1,2,2,1,good
1258,1,0,2,1,2,1,good
1588,0,1,2,2,1,1,good
1537,0,1,0,2,2,1,good
1690,0,0,2,1,2,1,good
