,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
287,7,4,0.9406451612903225,0.35527222605099934,0.543712291494144,0.16042780748663102,0.6302816901408451,0.4,0.2705882352941177,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.1003252946261513,1.2107157539941265,1,0.1,0.5
499,7,5,0.9987096774193547,0.6202618883528601,0.7759375369691235,0.2549019607843137,0.8133802816901409,0.5647058823529412,0.5294117647058824,4.571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.469793011977952,1.1003219283164136,1.8754510489851084,1,0.1,0.5
66,2,2,0.950967741935484,0.4024810475534115,0.7721518987341772,0.2174688057040998,0.6619718309859155,0.25882352941176473,0.48235294117647054,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.1024229242426729,1.215336303895766,1,0.1,0.5
149,8,6,0.967741935483871,0.2749827705031014,0.792499704247013,0.3190730837789661,0.6866197183098591,0.11764705882352941,0.48235294117647054,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7514160886839212,1.1003200180574066,0.12173395193225814,1,0.1,0.5
51,4,3,0.9225806451612903,0.339421088904204,0.7286170590322962,0.1122994652406417,0.6091549295774648,0.2235294117647059,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.1005013029731219,1.211103117845539,1,0.1,0.5
185,2,5,0.9329032258064516,0.44245348035837356,0.8012539926653259,0.12477718360071301,0.471830985915493,0.36470588235294116,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0844290831908747,1.1006049448621367,0.9679099351582839,1,0.1,0.5
97,3,4,0.6490322580645161,0.0044796691936595445,0.00023660238968413496,0.0124777183600713,0.46478873239436613,0.10588235294117647,0.5882352941176471,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.1006146948582305,1.2113527065378757,1,0.1,0.5
474,4,3,0.9587096774193548,0.3538938662991041,0.3565598012539926,0.19251336898395724,0.7816901408450704,0.23529411764705882,0.2705882352941177,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.405141681319138,1.100513339245422,1.7020551109420128,1,0.1,0.5
357,6,3,0.952258064516129,0.41660923501033775,0.9161244528569739,0.1818181818181818,0.41197183098591544,0.47058823529411764,0.3764705882352941,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.100343508266554,1.210755836184348,1,0.1,0.5
86,1,2,0.9574193548387098,0.46829772570640943,0.8175795575535313,0.1639928698752228,0.7464788732394365,0.1411764705882353,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.1061778872435855,1.2236295182266825,1,0.1,0.5
180,1,3,0.950967741935484,0.4238456237077877,0.7871761504791199,0.15151515151515152,0.6936619718309859,0.2,0.7411764705882353,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.8453002361560848,1.1032302873362554,0.5506678089414643,1,0.1,0.5
115,3,5,0.8954838709677418,0.08476912474155754,0.061871524902401505,0.0677361853832442,0.39788732394366194,0.1411764705882353,0.6941176470588235,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.1004562988468278,1.2110040656716587,1,0.1,0.5
213,7,3,0.889032258064516,0.17608545830461753,0.10469655743523008,0.08912655971479501,0.23943661971830985,0.36470588235294116,0.6352941176470588,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.3446270301737613,1.100332276092666,5.0368589431959245,1,0.1,0.5
42,4,4,0.9819354838709676,0.3694004135079256,0.7474269490121851,0.30303030303030304,0.4366197183098592,0.4588235294117647,0.5882352941176471,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.100404750019657,1.2108906138658238,1,0.1,0.5
18,6,4,0.9096774193548387,0.09235010337698138,0.06565716313734768,0.1122994652406417,0.41197183098591544,0.23529411764705882,0.4235294117647059,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.1003357014364192,1.2107386558555768,1,0.1,0.5
324,6,5,0.8954838709677418,0.17987594762232942,0.8418313024961551,0.09625668449197862,0.3345070422535211,0.4823529411764706,0.16470588235294117,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6900958154515549,1.1003265536142428,0.34782778220812793,1,0.1,0.5
272,2,5,0.9470967741935483,0.5220537560303239,0.7605583816396546,0.2549019607843137,0.5633802816901408,0.3764705882352941,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4085449700547104,1.1006089644479873,0.09482458354902379,1,0.1,0.5
158,2,4,0.9470967741935483,0.3793935217091661,0.7557080326511298,0.1711229946524064,0.573943661971831,0.23529411764705882,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9707789171582248,1.1009117050079182,0.01693454247353331,1,0.1,0.5
65,2,2,0.9419354838709677,0.39007580978635426,0.7642257186797586,0.1122994652406417,0.5070422535211268,0.3411764705882353,0.48235294117647054,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.1026709773574932,1.2158832843065293,1,0.1,0.5
9,7,5,0.952258064516129,0.2994486560992419,0.80835206435585,0.1265597147950089,0.6549295774647887,0.29411764705882354,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.1003221366885596,1.2107088044868772,1,0.1,0.5
265,4,4,0.967741935483871,0.34838042729152313,0.6329113924050632,0.26024955436720143,0.6302816901408451,0.4588235294117647,0.8470588235294116,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5822156198526637,1.1004031602135174,0.26851832698523137,1,0.1,0.5
14,6,5,0.9574193548387098,0.45554789800137846,0.8095350763042707,0.1639928698752228,0.7816901408450704,0.07058823529411765,0.48235294117647054,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.1003259568771213,1.2107172113775526,1,0.1,0.5
451,1,4,0.9264516129032258,0.6743625086147486,0.7507393824677628,0.29055258467023176,0.2676056338028169,0.8588235294117647,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3711778844596574,1.1017865951333583,1.6113542454174838,1,0.1,0.5
333,1,4,0.9470967741935483,0.29841488628532054,0.8349698331953153,0.16934046345811052,0.4894366197183099,0.4588235294117647,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1410330045520618,1.101869102575822,0.0015338112180045163,1,0.1,0.5
398,1,2,0.967741935483871,0.7925568573397657,0.8278717615047912,0.14973262032085563,0.7640845070422534,0.2,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.106239693851549,1.223766260252769,1,0.1,0.5
315,3,4,0.9354838709677419,0.4603721571330117,0.9490121850230687,0.12834224598930483,0.5035211267605634,0.17647058823529413,0.2705882352941177,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.1005381672555736,1.211184257586257,1,0.1,0.5
498,6,5,0.9987096774193547,0.6202618883528601,0.7759375369691235,0.2549019607843137,1.0246478873239435,0.12941176470588237,0.2705882352941177,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.726656818447966,1.1003258195728371,6.897614515652431,1,0.1,0.5
114,3,4,0.8954838709677418,0.08476912474155754,0.061871524902401505,0.0677361853832442,0.4084507042253521,0.1411764705882353,0.8470588235294116,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.1005848642712093,1.2112870434628762,1,0.1,0.5
273,4,6,0.847741935483871,0.08993797381116471,0.4000946409558736,0.1212121212121212,0.021126760563380267,0.49411764705882355,0.9529411764705882,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.300583090323373,1.1003474798469832,1.4405655206556316,1,0.1,0.5
83,1,2,0.9470967741935483,0.3793935217091661,0.7557080326511298,0.1711229946524064,0.4366197183098592,0.3764705882352941,0.058823529411764705,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.1066286827439844,1.224627041471686,1,0.1,0.5
277,3,4,0.8606451612903226,0.0837353549276361,0.395599195551875,0.04634581105169341,0.0140845070422535,0.07058823529411765,0.9529411764705882,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.462149662665384,1.100604818315279,1.8538043631763517,1,0.1,0.5
410,6,3,0.8438709677419354,0.02136457615437629,0.04436294806577546,0.04812834224598931,0.3697183098591549,0.3176470588235294,0.2705882352941177,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.1003510349091892,1.2107724000257236,1,0.1,0.5
470,5,4,0.9329032258064516,0.046519641626464506,0.012185023068732995,0.21925133689839574,0.471830985915493,0.1411764705882353,0.6352941176470588,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.1003617901143803,1.2107960691437234,1,0.1,0.5
152,3,4,0.921290322580645,0.1726395589248794,0.4836152845143736,0.11051693404634581,0.7183098591549296,0.32941176470588235,0.16470588235294117,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8878912573524571,1.1005774640282318,0.04523542251013033,1,0.1,0.5
421,2,4,0.9870967741935484,0.746381805651275,0.7981781615994321,0.32085561497326204,0.9366197183098591,0.047058823529411764,0.48235294117647054,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.100870250213698,1.21191530780557,1,0.1,0.5
271,8,6,0.9470967741935483,0.5220537560303239,0.7605583816396546,0.2549019607843137,0.5598591549295775,0.5058823529411764,0.48235294117647054,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.329227023940467,1.1003200097070704,1.5102124496320413,1,0.1,0.5
374,6,5,0.9238709677419354,0.9955203308063404,0.9937300366733703,0.1319073083778966,0.2147887323943662,0.7411764705882353,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.9601050959108397,1.1003256684765061,3.4587795187079777,1,0.1,0.5
252,6,5,0.9599999999999999,0.5382494831150931,0.7706139832012304,0.24064171122994651,0.6302816901408451,0.25882352941176473,0.3764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19062035960864973,1.100326245241976,0.8275647983559143,1,0.1,0.5
285,2,5,0.9703225806451613,0.5809786354238456,0.4690642375487992,0.21925133689839574,0.6760563380281689,0.29411764705882354,0.6941176470588235,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.1006431848131133,1.2114154202755532,1,0.1,0.5
0,7,5,0.8709677419354839,0.0864920744314266,0.09345794392523364,0.0909090909090909,0.14084507042253516,0.4235294117647059,0.7411764705882353,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.1003226628067404,1.2107099622861157,1,0.1,0.5
380,5,4,0.967741935483871,0.3452791178497588,0.5246657991245711,0.21212121212121213,0.5316901408450704,0.2823529411764706,0.7999999999999999,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.166765369851511,1.1003559487686294,1.1372290533743268,1,0.1,0.5
154,1,5,0.9638709677419355,0.4972432804962096,0.8353247367798414,0.1443850267379679,0.8943661971830986,0.1411764705882353,0.2705882352941177,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9001613499442714,1.1010561068795894,0.040358703364100496,1,0.1,0.5
284,5,4,0.8580645161290322,0.013094417643004825,0.0005915059742103394,0.1122994652406417,0.11619718309859153,0.36470588235294116,0.8941176470588235,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.228430037673012,1.10036054822769,4.528679751908076,1,0.1,0.5
27,7,4,0.9316129032258065,0.43211578221915925,0.7940376197799598,0.12477718360071301,0.5352112676056338,0.38823529411764707,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.1003248703015256,1.2107148202040692,1,0.1,0.5
195,2,5,0.9703225806451613,0.4638180565127498,0.675973027327576,0.26916221033868093,0.6795774647887324,0.24705882352941178,0.5882352941176471,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3997118037247684,1.1006032125760865,1.6876831315963132,1,0.1,0.5
501,7,5,0.9987096774193547,0.6202618883528601,0.7759375369691235,0.2549019607843137,0.6126760563380282,0.5882352941176471,0.5294117647058824,0.5714285714285715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.1003219946709282,1.21070849195661,1,0.1,0.5
469,6,3,0.9329032258064516,0.046519641626464506,0.012185023068732995,0.21925133689839574,0.3345070422535211,0.21176470588235294,1.0588235294117647,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.129228964075603,1.100351148525087,9.174100821534063,1,0.1,0.5
396,4,3,0.9264516129032258,0.32942798070296353,0.8697503844788832,0.20320855614973263,0.5704225352112675,0.47058823529411764,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.534714366238164,1.1004868254303963,0.18855355719596148,1,0.1,0.5
497,3,4,0.9987096774193547,0.6202618883528601,0.7759375369691235,0.2549019607843137,0.9894366197183098,0.1411764705882353,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7523860149222616,1.1005304418068365,2.72862683443249,1,0.1,0.5
454,3,4,0.9406451612903225,0.852170916609235,0.8736543239086714,0.1122994652406417,0.44366197183098594,0.4823529411764706,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.100544607413454,1.2111984329068335,1,0.1,0.5
189,7,4,0.9290322580645162,0.147829083390765,0.09121022122323436,0.09803921568627451,0.25704225352112675,0.5294117647058824,0.4235294117647059,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.2235418856535927,1.1003259963269132,1.2616139340359236,1,0.1,0.5
364,6,5,0.9445161290322581,0.3811164713990352,0.8931740210576126,0.11586452762923351,0.5950704225352113,0.23529411764705882,0.2705882352941177,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.8946168546677629,1.1003259676466057,0.6308980132048566,1,0.1,0.5
259,7,4,0.9432258064516128,0.5851137146795314,0.8008990890807997,0.2442067736185383,0.6866197183098591,0.29411764705882354,0.16470588235294117,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8671004876833833,1.1003247480197855,0.05439355560946191,1,0.1,0.5
286,7,6,0.9354838709677419,0.6271536871123363,0.4997042470128948,0.22281639928698752,0.2957746478873239,0.8823529411764706,0.8470588235294116,0.14285714285714288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.1003209567939016,1.2107062079598472,1,0.1,0.5
329,4,3,0.9483870967741935,0.34872501722949695,0.8709333964273039,0.14973262032085563,0.6795774647887324,0.1411764705882353,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.4655675420143985,1.1004863174659754,0.13328430051777618,1,0.1,0.5
227,8,6,0.9483870967741935,0.2780840799448656,0.550692061989826,0.21212121212121213,0.5598591549295775,0.2235294117647059,0.48235294117647054,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.08260930600368,1.100320063708204,8.894049124711323,1,0.1,0.5
455,3,4,0.9793548387096773,0.5475534114403859,0.6529042943333728,0.2976827094474153,0.482394366197183,0.38823529411764707,0.2705882352941177,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1005730481967837,1.21126103441716,1,0.1,0.5
478,7,4,0.967741935483871,0.3452791178497588,0.48278717615047906,0.2620320855614973,0.4929577464788732,0.788235294117647,0.48235294117647054,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1662709371419244,1.1003252641002534,0.004348831792918971,1,0.1,0.5
404,2,4,0.8929032258064517,0.28842177808408,0.839701880988998,0.0659536541889483,0.6197183098591549,0.2235294117647059,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.951608170169951,1.10089803613875,0.7237077321433841,1,0.1,0.5
389,7,4,0.9819354838709676,0.7784286698828394,0.8179344611380576,0.21390374331550802,0.6725352112676056,0.2235294117647059,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.1003243410602854,1.2107136555297513,1,0.1,0.5
120,3,4,0.9393548387096774,0.4972432804962096,0.7014077842186207,0.1907308377896613,0.2147887323943662,0.6941176470588235,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1005658774275189,1.2112452505578044,1,0.1,0.5
137,3,6,0.9316129032258065,0.43211578221915925,0.7940376197799598,0.12477718360071301,0.40140845070422526,0.6,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.100379852604371,1.2108358200176175,1,0.1,0.5
394,6,5,0.8438709677419354,0.01206064782908339,0.03714657518040932,0.0392156862745098,0.038732394366197166,0.6235294117647059,0.16470588235294117,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1003288032952507,1.2107234753611587,1,0.1,0.5
52,4,3,0.9470967741935483,0.3793935217091661,0.7557080326511298,0.1711229946524064,0.5704225352112675,0.3176470588235294,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.1004908163519507,1.2110800368749828,1,0.1,0.5
385,2,4,0.9406451612903225,0.6209510682288079,0.7070862415710398,0.1354723707664884,0.5880281690140844,0.4117647058823529,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.833213344056216,1.1009278722780163,3.000812955733821,1,0.1,0.5
424,8,6,0.967741935483871,0.7925568573397657,0.8278717615047912,0.14973262032085563,0.7992957746478873,0.18823529411764706,0.3764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7850704810772584,1.1003200171456173,0.4688831978545977,1,0.1,0.5
437,8,6,0.9122580645161291,0.8700895933838733,0.8909262983556133,0.1729055258467023,0.352112676056338,0.6823529411764706,0.2705882352941177,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.100320033920696,1.2107041770472415,1,0.1,0.5
7,8,6,0.9393548387096774,0.4972432804962096,0.7014077842186207,0.1907308377896613,0.13380281690140844,0.8352941176470589,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1003200818968732,1.2107042826255419,1,0.1,0.5
204,5,6,0.9277419354838708,0.16884906960716747,0.1006743168105998,0.13903743315508021,0.3838028169014084,0.5764705882352941,0.4235294117647059,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.7073833121145063,1.1003304332827926,2.582618955361299,1,0.1,0.5
399,9,5,0.9625806451612903,0.1667815299793246,0.33408257423399973,0.24955436720142601,0.8380281690140845,0.2235294117647059,0.48235294117647054,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.1003199429512378,1.2107039768562151,1,0.1,0.5
292,4,5,0.9406451612903225,0.3414886285320469,0.5335383887377262,0.1122994652406417,0.658450704225352,0.29411764705882354,0.10588235294117647,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2919836816486494,1.1003674821058635,0.03671676792722073,1,0.1,0.5
212,7,4,0.9754838709677419,0.2894555478980014,0.8008990890807997,0.28342245989304815,0.5598591549295775,0.3764705882352941,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.3006401266708405,1.1003242991393385,4.841389740885638,1,0.1,0.5
477,4,3,0.967741935483871,0.3452791178497588,0.48278717615047906,0.2620320855614973,0.7711267605633803,0.35294117647058826,0.4235294117647059,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1234584270966104,1.1005083489291254,1.0464268624228636,1,0.1,0.5
133,4,6,0.967741935483871,0.2749827705031014,0.792499704247013,0.3190730837789661,0.471830985915493,0.3176470588235294,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.1003424329775306,1.2107534698109115,1,0.1,0.5
102,2,4,0.9819354838709676,0.3694004135079256,0.7474269490121851,0.30303030303030304,0.5598591549295775,0.29411764705882354,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.1008933081965262,1.2119660760318915,1,0.1,0.5
99,3,4,0.9380645161290323,0.4869055823569952,0.69336330296936,0.1889483065953654,0.5492957746478874,0.2823529411764706,0.5882352941176471,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.1005526651059392,1.2112161686717855,1,0.1,0.5
289,7,4,0.9406451612903225,0.35527222605099934,0.543712291494144,0.16042780748663102,0.7077464788732394,0.17647058823529413,0.16470588235294117,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.1003253393004924,1.2107158523067436,1,0.1,0.5
78,1,2,0.921290322580645,0.3683666436940042,0.6086596474624393,0.22281639928698752,0.3697183098591549,0.6,0.2705882352941177,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.1064476290531322,1.2242263558372977,1,0.1,0.5
87,1,2,0.9574193548387098,0.46829772570640943,0.8175795575535313,0.1639928698752228,0.6408450704225351,0.2235294117647059,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.1062273805969756,1.2237390175824459,1,0.1,0.5
309,2,4,0.950967741935484,0.36078566505858034,0.8787412752868804,0.17647058823529413,0.7288732394366196,0.1411764705882353,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.1008972174714493,1.2119746834363796,1,0.1,0.5
381,8,6,0.9290322580645162,0.6650585802894555,0.7425766000236602,0.1212121212121212,0.4225352112676056,0.5647058823529412,0.2705882352941177,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8524391037275145,1.1003200429422333,3.069921203167096,1,0.1,0.5
214,4,4,0.9419354838709677,0.11957270847691247,0.07748728262155447,0.13903743315508021,0.4507042253521127,0.1411764705882353,0.5294117647058824,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.389799336709786,1.1004269401423696,5.241225970164836,1,0.1,0.5
443,1,2,0.9290322580645162,0.2749827705031014,0.41760321779249965,0.29946524064171126,0.3732394366197183,0.7411764705882353,0.8941176470588235,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.1066678822415368,1.224713801584968,1,0.1,0.5
121,3,4,0.9393548387096774,0.4972432804962096,0.7014077842186207,0.1907308377896613,0.4542253521126761,0.32941176470588235,0.5882352941176471,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1005574417302761,1.2112266825478901,1,0.1,0.5
196,6,5,0.8103225806451613,0.027567195037904894,0.0472021767419851,0.04812834224598931,0.056338028169014065,0.4588235294117647,0.6352941176470588,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4790562361098245,1.1003282962844783,1.9008907320550437,1,0.1,0.5
