,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
234,4,5,0.870967741935484,0.41005937827453715,0.7861702127659574,0.14104882459312837,0.5016181229773462,0.09722222222222222,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.049086480470509,1.0827661104934398,15.731697277295034,1,0.001,0.75
90,6,5,0.788530465949821,0.32553265805099546,0.7268321513002365,0.14647377938517178,0.40453074433656955,0.5694444444444444,0.5764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0827716042859419,1.1723943470479523,1,0.001,0.75
330,3,3,0.8602150537634411,0.3443939923157527,0.8773049645390072,0.13743218806509946,0.7119741100323624,0.125,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0255131996542803,1.082762112092524,0.8887796130988745,1,0.001,0.75
339,2,4,0.8387096774193548,0.3657003143555711,0.892080378250591,0.09764918625678119,0.5889967637540452,0.3194444444444444,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9042181506398859,1.082760344440035,0.03187731496697005,1,0.001,0.75
285,2,5,0.9211469534050183,0.5798113866573524,0.47576832151300236,0.20795660036166363,0.686084142394822,0.3055555555555556,0.6352941176470588,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0827635958541146,1.1723770045069324,1,0.001,0.75
239,7,5,0.49103942652329774,-0.002444987775061125,-0.0016548463356974,0.048824593128390596,0.3624595469255663,0.7916666666666666,0.10588235294117647,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0827776252955177,1.1724073858406006,1,0.001,0.75
208,6,5,0.8673835125448033,0.3988822913028292,0.7786052009456266,0.20614828209764915,0.5631067961165049,0.20833333333333334,0.6352941176470588,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.007166651179654,1.0827695754281792,3.7033041051608273,1,0.001,0.75
42,4,4,0.9534050179211471,0.36535103038770517,0.7539007092198582,0.29294755877034356,0.46601941747572817,0.5,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0827715670625313,1.1723942664390496,1,0.001,0.75
358,6,3,0.870967741935484,0.41320293398533003,0.9224586288416077,0.16998191681735983,0.5663430420711973,0.2916666666666667,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.0827682339409572,1.1723870484316194,1,0.001,0.75
229,8,6,0.8602150537634411,0.2727907789032483,0.5573286052009456,0.20072332730560577,0.45954692556634297,0.3472222222222222,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.280824129164719,1.0827748704236926,10.227519061334027,1,0.001,0.75
372,4,5,0.853046594982079,0.6968215158924205,0.774468085106383,0.13200723327305605,0.2653721682847896,0.7916666666666666,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.082765570252013,1.1723812801231668,1,0.001,0.75
380,5,4,0.9139784946236562,0.3409011526370939,0.5313238770685579,0.20072332730560577,0.5533980582524272,0.2916666666666667,0.7411764705882353,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.166765369851511,1.082768957457433,1.175048222083232,1,0.001,0.75
288,7,4,0.8387096774193548,0.35103038770520434,0.5503546099290779,0.14828209764918623,0.7119741100323624,0.19444444444444445,0.10588235294117647,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0827740986977878,1.1723997488108069,1,0.001,0.75
150,6,5,0.870967741935484,0.1840726510653161,0.5011820330969267,0.11392405063291138,0.6796116504854368,0.2916666666666667,0.5294117647058824,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7839015438284094,1.082765311445049,0.08931955159401281,1,0.001,0.75
161,6,4,0.9677419354838712,0.4470834788683199,0.6731678486997635,0.17359855334538876,0.5857605177993528,0.3194444444444444,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0647107369924282,1.0827611122878182,0.00032581604830442555,1,0.001,0.75
260,2,4,0.9103942652329748,0.3290254977296542,0.6296690307328606,0.2459312839059674,0.8446601941747572,0.19444444444444445,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2874714551839976,1.0827615846929897,1.4513258720584612,1,0.001,0.75
203,8,6,0.8315412186379932,0.11945511701012922,0.7854609929078015,0.07956600361663653,0.5825242718446602,0.2638888888888889,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6878474937846906,1.0827634485043527,2.576294792413494,1,0.001,0.75
136,3,6,0.8673835125448033,0.4205378973105134,0.7936170212765958,0.13924050632911392,0.48543689320388345,0.5555555555555556,0.047058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0827586666120983,1.1723663301236091,1,0.001,0.75
218,4,5,0.8853046594982082,0.45267202235417403,0.8159574468085107,0.15189873417721514,0.5566343042071197,0.013888888888888888,0.047058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.487986511734546,1.0827617266665193,5.785106266705537,1,0.001,0.75
35,6,3,0.7921146953405018,0.2689486552567237,0.8521276595744682,0.09945750452079566,0.517799352750809,0.6111111111111112,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0827729098471512,1.172397174298867,1,0.001,0.75
157,2,2,0.8566308243727598,0.3754802654558156,0.7621749408983453,0.15913200723327303,0.5242718446601942,0.375,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9669838461896731,1.0827607439517037,0.013404290055399686,1,0.001,0.75
512,4,3,0.4802867383512543,0.18512050296891372,0.7757683215130025,0.01989150090415913,0.8284789644012945,0.19444444444444445,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0068708488450007,1.0827597167095777,0.8539813845366131,1,0.001,0.75
166,6,5,0.8566308243727598,0.3754802654558156,0.7621749408983453,0.15913200723327303,0.46601941747572817,0.4027777777777778,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1908875647772805,1.0827665917531837,0.011690144807677478,1,0.001,0.75
432,8,6,0.9534050179211471,0.7638840377226686,0.814775413711584,0.2368896925858951,0.7022653721682847,0.2777777777777778,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0827644675385923,1.1723788921641314,1,0.001,0.75
52,4,3,0.8566308243727598,0.3754802654558156,0.7621749408983453,0.15913200723327303,0.5889967637540452,0.3333333333333333,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0827637442544131,1.1723773258718362,1,0.001,0.75
131,4,6,0.6810035842293909,0.07055536150890673,0.06548463356973996,0.05967450271247739,0.3818770226537217,0.2916666666666667,0.25882352941176473,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0827687404686457,1.1723881453360574,1,0.001,0.75
169,8,6,0.9677419354838712,0.4470834788683199,0.6731678486997635,0.17359855334538876,0.598705501618123,0.375,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2669476034873244,1.082763527763087,0.033923773750391635,1,0.001,0.75
436,8,6,0.8566308243727598,0.7100943066713238,0.7840425531914894,0.1338155515370705,0.7961165048543689,0.2361111111111111,0.047058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43178241642553783,1.0827732925252147,0.42378912076502484,1,0.001,0.75
248,8,6,0.8924731182795699,0.536500174641984,0.7770685579196218,0.22965641952983723,0.8576051779935274,0.1388888888888889,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0827681997825473,1.1723869744603383,1,0.001,0.75
256,8,6,0.9318996415770612,0.39643730352776807,0.6758865248226951,0.18444846292947556,0.7022653721682847,0.3194444444444444,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.199444334074532,1.0827729250840745,1.246955035656734,1,0.001,0.75
39,4,4,0.7132616487455197,0.07684247293049248,0.06891252955082743,0.054249547920433995,0.38511326860841416,0.3472222222222222,0.21176470588235297,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.082774337276169,1.1724002654638468,1,0.001,0.75
275,4,6,0.5878136200716845,0.0792874607055536,0.40508274231678487,0.021699819168173595,0.09385113268608412,0.5972222222222222,0.47058823529411764,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8531680973566984,1.0827533929566602,0.5935388167557983,1,0.001,0.75
128,3,5,0.8315412186379932,0.11945511701012922,0.7854609929078015,0.07956600361663653,0.4433656957928802,0.3888888888888889,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0827563594022447,1.1723613338260028,1,0.001,0.75
12,6,5,-0.16845878136200731,0.23436954243800207,0.7754137115839244,0.0,0.47896440129449835,0.75,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0827711697124702,1.172393405960511,1,0.001,0.75
393,2,4,0.9032258064516133,0.03946908836884387,0.019267139479905437,0.19168173598553342,0.42071197411003236,0.013888888888888888,0.7882352941176469,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.082771161125598,1.1723933873652754,1,0.001,0.75
364,6,5,0.8494623655913982,0.3772266852951449,0.8995271867612293,0.10307414104882459,0.6116504854368933,0.2361111111111111,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.8946168546677629,1.0827721223957356,0.6590918693178396,1,0.001,0.75
205,4,5,0.8853046594982082,0.46559552916521135,0.8239952718676123,0.15189873417721514,0.6440129449838188,0.2222222222222222,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.745345985845907,1.0827542288368,2.7642113504746297,1,0.001,0.75
29,6,3,0.906810035842294,0.508557457212714,0.8502364066193854,0.13200723327305605,0.6666666666666666,0.2916666666666667,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0827639683391739,1.1723778111335956,1,0.001,0.75
172,7,4,0.8315412186379932,0.48445686342996863,0.6998817966903074,0.1772151898734177,0.5792880258899676,0.2916666666666667,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3190856114264407,1.082768608650265,0.055845725801115,1,0.001,0.75
419,2,5,0.8387096774193548,0.620328326929794,0.7135933806146573,0.1229656419529837,0.7313915857605178,0.25,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3987168811184478,1.0827601612489268,0.09982864883070697,1,0.001,0.75
190,6,5,0.824372759856631,0.1557806496681802,0.10460992907801418,0.21157323688969257,0.30744336569579284,0.20833333333333334,0.3647058823529412,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.231089091288976,1.0827732964834846,1.318629164599767,1,0.001,0.75
392,1,3,0.817204301075269,0.9521480964023752,0.9643026004728134,0.11392405063291138,0.6375404530744336,0.3472222222222222,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.27332721775054,1.0827583552215538,10.179729666539512,1,0.001,0.75
359,1,4,0.870967741935484,0.41320293398533003,0.9224586288416077,0.16998191681735983,0.6116504854368933,0.2916666666666667,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.21046980408624,1.082759286095445,1.2717310123870675,1,0.001,0.75
283,3,4,0.670250896057348,0.010129235068110372,0.01111111111111111,0.0433996383363472,0.21359223300970875,0.2361111111111111,0.25882352941176473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7419373447293773,1.0827641153562408,0.11616288757593662,1,0.001,0.75
174,1,4,0.788530465949821,0.32553265805099546,0.7268321513002365,0.14647377938517178,0.3883495145631068,0.4861111111111111,0.10588235294117647,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5040773967762742,1.0827627845003867,0.17750600251718143,1,0.001,0.75
148,2,2,0.9534050179211471,0.36535103038770517,0.7539007092198582,0.29294755877034356,0.49190938511326854,0.3472222222222222,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7275486072772778,1.0827688390883867,0.12618141308793798,1,0.001,0.75
74,5,4,0.899641577060932,0.48026545581557806,0.8328605200945627,0.2368896925858951,0.8220064724919094,0.16666666666666666,0.047058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.082765257031664,1.1723806018348453,1,0.001,0.75
3,8,6,0.8422939068100361,0.10338805448829898,0.0806146572104019,0.14828209764918623,0.19741100323624597,1.0972222222222223,0.3647058823529412,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.082777820777533,1.1724078091677432,1,0.001,0.75
324,6,5,0.7132616487455197,0.17324484806147394,0.8482269503546099,0.08318264014466546,0.372168284789644,0.5277777777777778,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6900958154515549,1.082757160795071,0.3688602414399477,1,0.001,0.75
513,2,4,0.4802867383512543,0.18512050296891372,0.7757683215130025,0.01989150090415913,0.6375404530744336,0.7361111111111112,0.5764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.012592060349841,1.0827577697534605,8.583928970354398,1,0.001,0.75
499,7,5,1.0,0.6196297589940621,0.7823877068557921,0.24412296564195296,0.8122977346278317,0.625,0.47058823529411764,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.469793011977952,1.0828038013750263,1.9237390703289272,1,0.001,0.75
495,6,6,1.0035842293906814,0.6000698567935732,0.7712765957446809,0.2893309222423146,0.7022653721682847,0.3333333333333333,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0827688029176794,1.1723882805717845,1,0.001,0.75
435,2,5,0.8100358422939069,0.2829200139713587,0.434160756501182,0.08679927667269438,0.6990291262135923,0.4583333333333333,0.10588235294117647,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0827665170194798,1.1723833303784954,1,0.001,0.75
96,3,4,0.5627240143369179,0.015019210618232621,0.02470449172576832,0.03254972875226039,0.3398058252427184,0.4166666666666667,0.10588235294117647,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0827664888544037,1.1723832693860936,1,0.001,0.75
117,3,4,0.8422939068100361,0.11212015368494584,0.08451536643026004,0.12658227848101264,0.42071197411003236,0.125,0.47058823529411764,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0827680586027175,1.172386668730298,1,0.001,0.75
124,3,4,0.935483870967742,0.2843171498428222,0.8073286052009456,0.2730560578661844,0.56957928802589,0.4444444444444444,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.08276274488038,1.172375161700895,1,0.001,0.75
179,8,6,0.7383512544802867,0.5015717778553965,0.7153664302600473,0.14828209764918623,0.3948220064724919,0.6666666666666666,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8293763327993617,1.0827806531612196,0.5574051088543394,1,0.001,0.75
333,1,4,0.8566308243727598,0.2933985330073349,0.841371158392435,0.15732368896925855,0.5145631067961165,0.5,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1410330045520618,1.0827587680591602,0.0033958866388306298,1,0.001,0.75
426,8,6,0.8387096774193548,0.854697869367796,0.8800236406619385,0.09945750452079566,0.5889967637540452,0.5277777777777778,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.082765271458081,1.172380633075692,1,0.001,0.75
394,6,5,0.5698924731182794,0.0031435557107928726,0.04420803782505911,0.02531645569620253,0.10032362459546924,0.6944444444444444,0.10588235294117647,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0827718366772907,1.1723948503015136,1,0.001,0.75
184,8,6,0.9211469534050183,0.4610548375829549,0.6825059101654848,0.2585895117540687,0.6019417475728155,0.2222222222222222,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0744289998562917,1.0827745317668018,0.9833785840818491,1,0.001,0.75
160,7,4,0.7849462365591398,0.12574222843171498,0.09137115839243498,0.09764918625678119,0.4498381877022654,0.1527777777777778,0.25882352941176473,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0116009116784799,1.0827737183239143,0.0050655684057884,1,0.001,0.75
345,2,2,0.835125448028674,0.4414949353824659,0.9430260047281325,0.12115732368896925,0.47249190938511326,0.3472222222222222,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.9213246735826988,1.0827617103642342,0.703187843281732,1,0.001,0.75
44,4,4,0.7849462365591398,0.27663290254977296,0.8586288416075651,0.09764918625678119,0.3462783171521035,0.7777777777777778,0.47058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0827622564746733,1.1723741040461262,1,0.001,0.75
279,4,4,0.6164874551971329,0.07579462102689485,0.4023640661938534,0.03254972875226039,0.07766990291262134,0.041666666666666664,0.8941176470588235,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3767644911682972,1.0827648613096787,1.6744350420742418,1,0.001,0.75
98,3,4,0.8315412186379932,0.48445686342996863,0.6998817966903074,0.1772151898734177,0.30420711974110026,0.9583333333333334,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0827631758082399,1.1723760948863453,1,0.001,0.75
129,2,5,0.8745519713261648,0.14949353824659448,0.8067375886524822,0.1446654611211573,0.4271844660194174,0.2361111111111111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0827524698149675,1.1723529108904123,1,0.001,0.75
377,2,2,0.9139784946236562,0.7942717429269996,0.8342789598108747,0.13743218806509946,0.6375404530744336,0.3333333333333333,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.168379509433644,1.082766165124439,16.69223639919745,1,0.001,0.75
465,2,2,0.40501792114695345,-0.00034928396786587526,0.0070921985815602835,0.018083182640144663,0.07766990291262134,0.5694444444444444,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0592388343623163,1.0827667616069516,0.9534977088711581,1,0.001,0.75
455,3,4,0.9462365591397849,0.5459308417743626,0.6594562647754139,0.28752260397830015,0.5080906148867314,0.4166666666666667,0.21176470588235297,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.082767606071963,1.1723856887588098,1,0.001,0.75
92,8,6,0.8637992831541219,0.28501571777855395,0.565839243498818,0.2513562386980108,0.6019417475728155,0.19444444444444445,0.6352941176470588,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0827690635705551,1.172388845025457,1,0.001,0.75
390,7,4,0.5913978494623657,0.020258470136220747,0.057919621749408984,0.05967450271247739,0.1715210355987055,0.7361111111111112,0.6352941176470588,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3942522815198695,1.0827738991931173,1.7199755473103948,1,0.001,0.75
