,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
24,7,4,0.9651612903225806,0.4787123572170302,0.6890926411050251,0.36185383244206776,0.6957928802588996,0.2,0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9988802235322496,0.9977617009638369,1,0.001,0.5
29,6,3,0.9651612903225806,0.5129802699896159,0.8491307454155752,0.1443850267379679,0.6666666666666666,0.2823529411764706,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.8746180466680523,0.7649567275574394,1,0.001,0.5
34,6,3,0.9432258064516128,0.2679127725856698,0.8440104786854012,0.1639928698752228,0.6148867313915857,0.2,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.8621097276662942,0.743233182536852,1,0.001,0.5
37,7,4,0.9199999999999999,0.13984077535479406,0.7943557989997619,0.1550802139037433,0.29449838187702265,0.5294117647058824,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.9259961043027178,0.8574687851838099,1,0.001,0.5
44,4,4,0.921290322580645,0.2831429560401524,0.8575851393188856,0.11051693404634581,0.3462783171521035,0.6941176470588235,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0086231500676512,1.0173206588523918,1,0.001,0.5
45,5,6,0.9754838709677419,0.29075804776739356,0.8059061681352703,0.28342245989304815,0.7669902912621358,0.10588235294117647,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.3735702113726156,1.8866951255702118,1,0.001,0.5
46,5,6,0.9316129032258065,0.4340602284527519,0.7989997618480591,0.12477718360071301,0.40453074433656955,0.6470588235294118,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.350876771785968,1.8248680525508783,1,0.001,0.5
49,4,4,0.889032258064516,0.1768778123918311,0.10514408192426769,0.08912655971479501,0.284789644012945,0.36470588235294116,0.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.867952896181366,0.753342229989621,1,0.001,0.5
50,4,4,0.9574193548387098,0.47040498442367606,0.8226958799714218,0.1639928698752228,0.6019417475728155,0.023529411764705882,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.006706041082886,1.0134570531527776,1,0.001,0.5
53,4,3,0.9470967741935483,0.3811007268951195,0.7604191474160515,0.1711229946524064,0.5889967637540452,0.3176470588235294,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.7963788802116527,0.6342193208471659,1,0.001,0.5
54,4,3,0.9419354838709677,0.3918310834198685,0.7689926172898309,0.1122994652406417,0.49838187702265374,0.35294117647058826,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.7767632588511075,0.6033611603009926,1,0.001,0.5
60,2,2,0.9109677419354838,0.1737625475943233,0.10323886639676114,0.1711229946524064,0.30097087378640774,0.2823529411764706,0.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.5131746269352596,0.2633481977301429,1,0.001,0.5
61,2,2,0.9109677419354838,0.1737625475943233,0.10323886639676114,0.1711229946524064,0.10679611650485435,0.5176470588235295,0.6555555555555554,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.504360979899273,0.2543799980449548,1,0.001,0.5
64,2,2,0.9341935483870967,0.3534094842506058,0.74220052393427,0.1033868092691622,0.6763754045307444,0.18823529411764706,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.6045764591008611,0.3655126948989352,1,0.001,0.5
66,2,2,0.950967741935484,0.4042921426098997,0.7769707073112646,0.2174688057040998,0.6731391585760518,0.25882352941176473,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.6429814674888847,0.41342516753415975,1,0.001,0.5
75,9,9,0.8451612903225807,0.01973001038421599,0.013217432722076688,0.13725490196078433,0.14563106796116504,0.7529411764705882,0.30000000000000004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.7299750929576778,2.9928138222539262,1,0.001,0.5
76,9,9,0.8761290322580644,0.04188300449982693,0.032745891879018815,0.0944741532976827,0.4368932038834951,0.32941176470588235,0.30000000000000004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.724179380355211,2.9727945356420795,1,0.001,0.5
80,1,2,0.9380645161290323,0.4890965732087228,0.6976661109788045,0.1889483065953654,0.5598705501618123,0.2823529411764706,0.6555555555555554,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.6048257663234782,0.36581420760878264,1,0.001,0.5
81,1,2,0.9225806451612903,0.3409484250605746,0.7331507501786141,0.1122994652406417,0.5080906148867314,0.3411764705882353,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.5727107150356703,0.3279975631166687,1,0.001,0.5
82,1,2,0.9819354838709676,0.37106265143648326,0.7520838294832104,0.30303030303030304,0.5307443365695793,0.4235294117647059,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.5902605179530869,0.3484074790542464,1,0.001,0.5
86,1,2,0.9574193548387098,0.47040498442367606,0.8226958799714218,0.1639928698752228,0.7508090614886731,0.1411764705882353,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.6602983488471708,0.43599390949030004,1,0.001,0.5
89,6,5,0.9419354838709677,0.12011076497057804,0.07775660871636104,0.13903743315508021,0.49190938511326854,0.11764705882352941,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0555975000756217,1.1142860821659022,1,0.001,0.5
90,6,5,0.9225806451612903,0.3316026306680513,0.7248154322457729,0.15864527629233513,0.40453074433656955,0.5176470588235295,0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.1327980839509784,1.2832314990030078,1,0.001,0.5
92,8,6,0.9496774193548386,0.2914503288335064,0.5626339604667778,0.2620320855614973,0.6019417475728155,0.2,0.6555555555555554,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.3165726300533747,1.73336349020566,1,0.001,0.5
96,3,4,0.8412903225806452,0.023883696780893044,0.01750416765896642,0.04634581105169341,0.3398058252427184,0.38823529411764707,0.15555555555555556,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.8550771131938378,0.7311568695079074,1,0.001,0.5
101,3,4,0.904516129032258,0.5060574593284874,0.7132650631102644,0.16042780748663102,0.3948220064724919,0.6,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.9352451956232386,0.8746835759363498,1,0.001,0.5
104,2,4,0.8180645161290322,0.008999653859466945,-0.007382710169087878,0.0516934046345811,0.10032362459546924,0.7411764705882353,0.30000000000000004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.8158106067065513,0.6655469460149113,1,0.001,0.5
105,4,5,0.8670967741935485,0.06368985808238145,0.049773755656108594,0.0499108734402852,0.3398058252427184,0.43529411764705883,0.6555555555555554,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9951354340264872,0.990294532055085,1,0.001,0.5
108,4,5,0.952258064516129,0.30079612322602983,0.8134079542748274,0.1265597147950089,0.5857605177993528,0.35294117647058826,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.1780751673681376,1.3878610999694654,1,0.001,0.5
109,4,5,0.9019354838709677,0.3139494634821738,0.8268635389378424,0.1265597147950089,0.49190938511326854,0.4823529411764706,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.1861064798773224,1.4068485816069731,1,0.001,0.5
114,3,4,0.8954838709677418,0.08515057113187954,0.062038580614432,0.0677361853832442,0.4401294498381877,0.1411764705882353,0.7999999999999999,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.8621160547000656,0.7432440917716064,1,0.001,0.5
115,3,5,0.8954838709677418,0.08515057113187954,0.062038580614432,0.0677361853832442,0.43042071197411,0.1411764705882353,0.6555555555555554,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.021573509242381,1.0436124347857931,1,0.001,0.5
116,3,4,0.9419354838709677,0.12011076497057804,0.07775660871636104,0.13903743315508021,0.30420711974110026,0.17647058823529413,0.6555555555555554,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.8620434737690125,0.7431189506677461,1,0.001,0.5
120,3,4,0.9393548387096774,0.49948078920041544,0.7057632769707074,0.1907308377896613,0.26213592233009714,0.6941176470588235,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9221856753820916,0.8504264198799245,1,0.001,0.5
123,3,4,0.847741935483871,0.25025960539979236,0.7816146701595618,0.05704099821746881,0.5080906148867314,0.35294117647058826,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.97848487135985,0.9574326434801022,1,0.001,0.5
126,3,5,0.889032258064516,0.1768778123918311,0.10514408192426769,0.08912655971479501,0.22006472491909382,0.4,0.20000000000000004,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.003216098398594,1.0064425400860975,1,0.001,0.5
127,3,5,0.9651612903225806,0.5129802699896159,0.8491307454155752,0.1443850267379679,0.48543689320388345,0.32941176470588235,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.144682458347884,1.3102979304493554,1,0.001,0.5
131,4,6,0.8838709677419355,0.07892004153686397,0.05858537747082639,0.0730837789661319,0.3818770226537217,0.2823529411764706,0.30000000000000004,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1851513917322292,1.4045838213248396,1,0.001,0.5
132,4,6,0.9109677419354838,0.1737625475943233,0.10323886639676114,0.1711229946524064,0.2718446601941747,0.36470588235294116,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.1914653472128274,1.4195896736089832,1,0.001,0.5
135,3,5,0.9651612903225806,0.4787123572170302,0.6890926411050251,0.36185383244206776,0.49838187702265374,0.43529411764705883,0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.1225504162969653,1.26011943712849,1,0.001,0.5
136,3,6,0.950967741935484,0.42575285565939774,0.7920933555608479,0.15151515151515152,0.48543689320388345,0.5058823529411764,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.320406836503203,1.743474213884396,1,0.001,0.5
138,9,9,0.8658064516129031,0.16337833160263066,0.35472731602762564,0.06951871657754011,0.511326860841424,0.3176470588235294,0.2555555555555556,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3074846997479606,1.7775488583712362,2.1610886304687593,1,0.001,0.5
139,1,4,0.9329032258064516,0.4444444444444445,0.8062633960466778,0.12477718360071301,0.6310679611650485,0.27058823529411763,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.35767444427181594,0.9804115722536643,0.38780153056708094,1,0.001,0.5
140,2,5,0.9316129032258065,0.4340602284527519,0.7989997618480591,0.12477718360071301,0.6375404530744336,0.2823529411764706,0.15555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3852624007906449,1.163827259845445,0.606163239755021,1,0.001,0.5
141,1,2,0.9909677419354839,0.34198684665974394,0.5927601809954751,0.2352941176470588,0.6828478964401294,0.18823529411764706,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4382549309311553,0.5990404683360597,0.02585198903858392,1,0.001,0.5
154,1,5,0.9638709677419355,0.49948078920041544,0.8405572755417957,0.1443850267379679,0.8867313915857605,0.1411764705882353,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9001613499442714,1.1803660922892194,0.07851469763259868,1,0.001,0.5
155,7,4,0.9819354838709676,0.37106265143648326,0.7520838294832104,0.30303030303030304,0.45954692556634297,0.3764705882352941,0.1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9400072584914712,0.9550694006822982,0.0002268681273766914,1,0.001,0.5
159,7,4,0.950967741935484,0.4042921426098997,0.7769707073112646,0.2174688057040998,0.5436893203883495,0.2235294117647059,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9895411936137477,1.0183901512206834,0.000832262355006775,1,0.001,0.5
160,7,4,0.921290322580645,0.13361024575977848,0.08466301500357228,0.11051693404634581,0.4498381877022654,0.16470588235294117,0.30000000000000004,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0116009116784799,0.8853525925346394,0.015938638086645,1,0.001,0.5
161,6,4,0.9870967741935484,0.4520595361716857,0.6707549416527745,0.18538324420677363,0.5857605177993528,0.3058823529411765,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0647107369924282,0.9668034748106741,0.009585831987926749,1,0.001,0.5
164,8,5,0.9161290322580645,0.3077189338871582,0.8203143605620385,0.0855614973262032,0.5048543689320388,0.611764705882353,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1019400787607843,1.1924000198394524,0.008183000939956117,1,0.001,0.5
167,6,5,0.9974193548387097,0.4361370716510904,0.6608716361038343,0.29411764705882354,0.686084142394822,0.21176470588235294,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2556160374777743,1.1504747631792487,0.0110546875611178,1,0.001,0.5
169,8,6,0.9870967741935484,0.4520595361716857,0.6707549416527745,0.18538324420677363,0.598705501618123,0.35294117647058826,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2669476034873244,1.3076353502250724,0.001655492734595123,1,0.001,0.5
170,5,4,0.9574193548387098,0.45759778470058854,0.814598713979519,0.1639928698752228,0.6375404530744336,0.23529411764705882,0.15555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.2725655957915476,1.0245255350946287,0.06152387171053119,1,0.001,0.5
172,7,4,0.9380645161290323,0.4890965732087228,0.6976661109788045,0.1889483065953654,0.5792880258899676,0.2823529411764706,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3190856114264407,0.983291051494427,0.11275798647993472,1,0.001,0.5
175,1,4,0.9225806451612903,0.3316026306680513,0.7248154322457729,0.15864527629233513,0.5857605177993528,0.2823529411764706,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7101878155342434,0.9314253413162367,0.6064709912501516,1,0.001,0.5
176,6,5,0.8103225806451613,0.027691242644513676,0.047273160276256256,0.04812834224598931,0.11650485436893201,0.4588235294117647,0.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.724550719534605,1.0330919885309273,0.47811517668121634,1,0.001,0.5
177,2,5,0.9225806451612903,0.3409484250605746,0.7331507501786141,0.1122994652406417,0.5501618122977346,0.3411764705882353,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7387102481382397,1.0878865906789241,0.42357143310872053,1,0.001,0.5
181,8,6,0.8541935483870968,0.10972654897888542,0.7724458204334367,0.053475935828877004,0.5469255663430421,0.2,0.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.8625285401162623,1.3036295030422855,0.3123681336422185,1,0.001,0.5
182,5,4,0.8787096774193548,0.050190377293181036,0.039056918313884255,0.06951871657754011,0.33009708737864074,0.4470588235294118,0.20000000000000004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.998773638612381,0.8728011507408383,1.2678140434436314,1,0.001,0.5
188,6,4,0.9303225806451613,0.14122533748701974,0.08799714217670875,0.1408199643493761,0.3592233009708738,0.3176470588235294,0.05555555555555555,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.128231705849268,0.858073336643292,1.6133022828639842,1,0.001,0.5
189,7,4,0.9290322580645162,0.14849428868120457,0.09156942129078353,0.09803921568627451,0.30097087378640774,0.5294117647058824,0.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.2235418856535927,0.8747817347083291,1.8191539447778902,1,0.001,0.5
191,2,5,0.9870967741935484,0.4520595361716857,0.6707549416527745,0.18538324420677363,0.7119741100323624,0.15294117647058825,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2700619012884857,1.102478874613744,1.3632501241789508,1,0.001,0.5
192,2,2,0.9819354838709676,0.37106265143648326,0.7520838294832104,0.30303030303030304,0.7249190938511327,0.08235294117647059,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2731562823032334,0.610537915659677,2.764299833100488,1,0.001,0.5
197,4,5,0.9574193548387098,0.47040498442367606,0.8226958799714218,0.1639928698752228,0.6245954692556634,0.0,0.05555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.4898941912990393,1.173142640063346,1.7338346476816047,1,0.001,0.5
203,8,6,0.9380645161290323,0.1273797161647629,0.7838771135984758,0.09269162210338681,0.5825242718446602,0.25882352941176473,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6878474937846906,1.3047968306875612,1.9128291366934091,1,0.001,0.5
205,4,5,0.9574193548387098,0.47040498442367606,0.8226958799714218,0.1639928698752228,0.6440129449838188,0.2235294117647059,0.15555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.745345985845907,1.1779356421294893,2.4567751855892186,1,0.001,0.5
208,6,5,0.950967741935484,0.4042921426098997,0.7769707073112646,0.2174688057040998,0.5631067961165049,0.21176470588235294,0.6555555555555554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.007166651179654,1.1817464327112175,3.3321589739933546,1,0.001,0.5
212,7,4,0.9754838709677419,0.29075804776739356,0.8059061681352703,0.28342245989304815,0.5792880258899676,0.3764705882352941,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.3006401266708405,1.0131820358704653,5.232464517168098,1,0.001,0.5
213,7,3,0.889032258064516,0.1768778123918311,0.10514408192426769,0.08912655971479501,0.284789644012945,0.36470588235294116,0.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.3446270301737613,0.7244793664109782,6.86517377992157,1,0.001,0.5
214,4,4,0.9419354838709677,0.12011076497057804,0.07775660871636104,0.13903743315508021,0.47896440129449835,0.1411764705882353,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.389799336709786,0.8714545790043413,6.342060318662494,1,0.001,0.5
215,4,4,0.9419354838709677,0.12011076497057804,0.07775660871636104,0.13903743315508021,0.47896440129449835,0.1411764705882353,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.389799336709786,0.8714545790043413,6.342060318662494,1,0.001,0.5
216,4,4,0.950967741935484,0.42575285565939774,0.7920933555608479,0.15151515151515152,0.4757281553398058,0.5294117647058824,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.4170707308184456,0.9929609120936179,5.8763084132381165,1,0.001,0.5
217,1,3,0.9019354838709677,0.3139494634821738,0.8268635389378424,0.1265597147950089,0.33009708737864074,0.6823529411764706,0.6555555555555554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.4442568711226023,0.8228269046137403,6.871895069310653,1,0.001,0.5
218,4,5,0.9574193548387098,0.45759778470058854,0.814598713979519,0.1639928698752228,0.5566343042071197,0.047058823529411764,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.487986511734546,1.1779690995986964,5.336180444370808,1,0.001,0.5
219,6,5,0.921290322580645,0.13361024575977848,0.08466301500357228,0.11051693404634581,0.42071197411003236,0.1411764705882353,0.30000000000000004,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.492256112609122,1.0433722435963704,5.997032203910863,1,0.001,0.5
220,8,6,0.9225806451612903,0.3409484250605746,0.7331507501786141,0.1122994652406417,0.4530744336569579,0.5176470588235295,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4986265269937014,1.299169578567982,4.837610867978178,1,0.001,0.5
221,3,4,0.9625806451612903,0.4849428868120457,0.8316265777566088,0.24777183600713013,0.5307443365695793,0.4,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.607669398688393,0.9802934528592697,6.90310436072148,1,0.001,0.5
224,7,4,0.921290322580645,0.2831429560401524,0.8575851393188856,0.11051693404634581,0.4271844660194174,0.49411764705882355,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6560979645895566,1.0357300069435544,6.866328233457882,1,0.001,0.5
230,4,4,0.9574193548387098,0.45759778470058854,0.814598713979519,0.1639928698752228,0.7831715210355986,0.07058823529411765,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.494126887194767,1.0406250224332652,11.92667512991117,1,0.001,0.5
232,6,4,0.9329032258064516,0.4444444444444445,0.8062633960466778,0.12477718360071301,0.5339805825242718,0.32941176470588235,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.648133885420207,1.0176320740559543,13.18054340231912,1,0.001,0.5
234,4,5,0.952258064516129,0.4153686396677051,0.7845915694212908,0.1532976827094474,0.5016181229773462,0.11764705882352941,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.049086480470509,1.1783645263875435,14.982488445819849,1,0.001,0.5
237,1,2,0.9329032258064516,0.4444444444444445,0.8062633960466778,0.12477718360071301,0.5372168284789645,0.29411764705882354,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.365415110080531,0.640563151812429,22.324226027549923,1,0.001,0.5
238,6,5,0.952258064516129,0.4153686396677051,0.7845915694212908,0.1532976827094474,0.7411003236245954,0.1411764705882353,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.995619625423205,1.2119084969037632,33.45131441815964,1,0.001,0.5
240,6,3,0.8941935483870967,0.055728625822083766,0.03334127173136461,0.0677361853832442,0.42071197411003236,0.4235294117647059,0.2555555555555556,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.7102083900395468,0.504395957282565,1,0.001,0.5
242,2,4,0.9741935483870968,0.41952232606438217,0.6839723743748511,0.22994652406417113,0.4271844660194174,0.6,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4096441652874536,0.9241717190072196,2.2066283886577827,1,0.001,0.5
