,buying,maint,doors,persons,lug_boot,safety,Class
771,2,0,0,1,2,0,unacc
200,3,2,3,1,0,2,unacc
170,3,2,2,0,2,2,unacc
41,3,3,1,1,1,2,unacc
1356,0,3,2,0,2,0,unacc
181,3,2,2,2,0,1,unacc
72,3,3,2,2,0,0,unacc
667,2,1,0,2,0,1,unacc
90,3,3,3,1,0,0,unacc
166,3,2,2,0,1,1,unacc
406,3,0,3,0,0,1,unacc
1029,1,2,2,0,1,0,unacc
1357,0,3,2,0,2,1,unacc
1601,0,1,3,0,2,2,unacc
1209,1,0,0,2,1,0,unacc
1624,0,0,0,0,1,1,unacc
761,2,0,0,0,1,2,unacc
48,3,3,1,2,1,0,unacc
189,3,2,3,0,0,0,unacc
457,2,3,0,2,2,1,unacc
137,3,2,1,0,0,2,unacc
829,2,0,2,2,0,1,unacc
837,2,0,3,0,0,0,unacc
1167,1,1,3,0,2,0,unacc
543,2,2,0,0,1,0,unacc
538,2,3,3,2,2,1,unacc
20,3,3,0,2,0,2,unacc
496,2,3,2,1,0,1,unacc
629,2,2,3,0,2,2,unacc
586,2,2,1,2,0,1,unacc
1655,0,0,1,0,2,2,unacc
811,2,0,2,0,0,1,unacc
1570,0,1,2,0,1,1,unacc
328,3,0,0,0,1,1,unacc
387,3,0,2,1,0,0,unacc
707,2,1,2,0,1,2,unacc
655,2,1,0,0,2,1,unacc
1710,0,0,3,1,0,0,unacc
413,3,0,3,0,2,2,unacc
960,1,3,3,1,2,0,unacc
484,2,3,1,2,2,1,unacc
302,3,1,3,0,1,2,unacc
1542,0,1,1,0,1,0,unacc
1626,0,0,0,0,2,0,unacc
275,3,1,2,0,1,2,unacc
651,2,1,0,0,1,0,unacc
1146,1,1,2,1,1,0,unacc
50,3,3,1,2,1,2,unacc
1135,1,1,2,0,0,1,unacc
1272,1,0,3,0,1,0,unacc
1057,1,2,3,0,1,1,unacc
1101,1,1,0,2,1,0,unacc
10,3,3,0,1,0,1,unacc
1189,1,0,0,0,0,1,unacc
204,3,2,3,1,2,0,unacc
1000,1,2,1,0,0,1,unacc
359,3,0,1,0,2,2,unacc
1548,0,1,1,1,0,0,unacc
547,2,2,0,0,2,1,unacc
915,1,3,1,2,2,0,unacc
1165,1,1,3,0,1,1,unacc
94,3,3,3,1,1,1,unacc
519,2,3,3,0,2,0,unacc
1516,0,1,0,0,1,1,unacc
985,1,2,0,1,1,1,unacc
331,3,0,0,0,2,1,unacc
178,3,2,2,1,2,1,unacc
1230,1,0,1,1,2,0,unacc
19,3,3,0,2,0,1,unacc
1242,1,0,2,0,0,0,unacc
535,2,3,3,2,1,1,unacc
992,1,2,0,2,0,2,unacc
366,3,0,1,1,2,0,unacc
682,2,1,1,0,2,1,unacc
595,2,2,2,0,0,1,unacc
130,3,2,0,2,1,1,unacc
868,1,3,0,0,1,1,unacc
348,3,0,0,2,2,0,unacc
1467,0,2,2,1,0,0,unacc
89,3,3,3,0,2,2,unacc
654,2,1,0,0,2,0,unacc
163,3,2,2,0,0,1,unacc
119,3,2,0,1,0,2,unacc
1383,0,3,3,0,2,0,unacc
606,2,2,2,1,1,0,unacc
1387,0,3,3,1,0,1,unacc
0,3,3,0,0,0,0,unacc
308,3,1,3,1,0,2,acc
227,3,1,0,1,0,2,acc
740,2,1,3,1,0,2,acc
913,1,3,1,2,1,1,acc
290,3,1,2,2,0,2,acc
320,3,1,3,2,1,2,acc
286,3,1,2,1,2,1,acc
749,2,1,3,2,0,2,acc
421,3,0,3,1,2,1,acc
1399,0,3,3,2,1,1,acc
1370,0,3,2,2,0,2,acc
718,2,1,2,1,2,1,acc
563,2,2,0,2,1,2,acc
1181,1,1,3,2,0,2,acc
350,3,0,0,2,2,2,acc
1363,0,3,2,1,1,1,acc
644,2,2,3,2,1,2,acc
614,2,2,2,2,0,2,acc
431,3,0,3,2,2,2,acc
1042,1,2,2,1,2,1,acc
860,2,0,3,2,1,2,acc
616,2,2,2,2,1,1,acc
1376,0,3,2,2,2,2,acc
695,2,1,1,2,0,2,acc
961,1,3,3,1,2,1,acc
419,3,0,3,1,1,2,acc
1445,0,2,1,1,1,2,acc
1105,1,1,0,2,2,1,acc
401,3,0,2,2,1,2,acc
349,3,0,0,2,2,1,acc
715,2,1,2,1,1,1,acc
938,1,3,2,2,0,2,acc
1016,1,2,1,1,2,2,acc
1024,1,2,1,2,2,1,acc
1657,0,0,1,1,0,1,acc
934,1,3,2,1,2,1,acc
310,3,1,3,1,1,1,acc
1349,0,3,1,2,2,2,acc
283,3,1,2,1,1,1,acc
854,2,0,3,1,2,2,acc
665,2,1,0,1,2,2,acc
296,3,1,2,2,2,2,acc
389,3,0,2,1,0,2,acc
1444,0,2,1,1,1,1,acc
905,1,3,1,1,1,2,acc
266,3,1,1,2,1,2,acc
932,1,3,2,1,1,2,acc
832,2,0,2,2,1,1,acc
911,1,3,1,2,0,2,acc
635,2,2,3,1,1,2,acc
1442,0,2,1,1,0,2,acc
376,3,0,1,2,2,1,acc
1145,1,1,2,1,0,2,acc
584,2,2,1,1,2,2,acc
697,2,1,1,2,1,1,acc
1480,0,2,2,2,1,1,acc
605,2,2,2,1,0,2,acc
422,3,0,3,1,2,2,acc
1345,0,3,1,2,1,1,acc
1522,0,1,0,1,0,1,acc
608,2,2,2,1,1,2,acc
1361,0,3,2,1,0,2,acc
1174,1,1,3,1,1,1,acc
368,3,0,1,1,2,2,acc
956,1,3,3,1,0,2,acc
1310,0,3,0,1,1,2,acc
803,2,0,1,2,0,2,acc
1471,0,2,2,1,1,1,acc
268,3,1,1,2,2,1,acc
797,2,0,1,1,1,2,acc
751,2,1,3,2,1,1,acc
1312,0,3,0,1,2,1,acc
1642,0,0,0,2,1,1,acc
800,2,0,1,1,2,2,acc
1429,0,2,0,2,2,1,acc
1496,0,2,3,1,0,2,acc
1693,0,0,2,2,0,1,acc
1454,0,2,1,2,1,2,vgood
1691,0,0,2,1,2,2,vgood
1616,0,1,3,2,1,2,vgood
1184,1,1,3,2,1,2,vgood
1484,0,2,2,2,2,2,vgood
1538,0,1,0,2,2,2,vgood
1646,0,0,0,2,2,2,vgood
1259,1,0,2,1,2,2,vgood
1583,0,1,2,1,2,2,vgood
1175,1,1,3,1,1,2,vgood
1283,1,0,3,1,1,2,vgood
1157,1,1,2,2,1,2,vgood
1292,1,0,3,2,1,2,vgood
1604,0,1,3,1,0,2,good
1280,1,0,3,1,0,2,good
1579,0,1,2,1,1,1,good
1631,0,0,0,1,0,2,good
1717,0,0,3,1,2,1,good
1667,0,0,1,2,0,2,good
1577,0,1,2,1,0,2,good
1267,1,0,2,2,2,1,good
1582,0,1,2,1,2,1,good
1282,1,0,3,1,1,1,good
1204,1,0,0,1,2,1,good
1226,1,0,1,1,0,2,good
1726,0,0,3,2,2,1,good
1229,1,0,1,1,1,2,good
