,buying,maint,doors,persons,lug_boot,safety,Class
1425,0,2,0,2,1,0,unacc
1385,0,3,3,0,2,2,unacc
775,2,0,0,2,0,1,unacc
886,1,3,0,2,1,1,unacc
61,3,3,2,0,2,1,unacc
1257,1,0,2,1,2,0,unacc
77,3,3,2,2,1,2,unacc
151,3,2,1,1,2,1,unacc
1218,1,0,1,0,1,0,unacc
297,3,1,3,0,0,0,unacc
666,2,1,0,2,0,0,unacc
1659,0,0,1,1,1,0,unacc
945,1,3,3,0,0,0,unacc
869,1,3,0,0,1,2,unacc
512,2,3,2,2,2,2,unacc
515,2,3,3,0,0,2,unacc
324,3,0,0,0,0,0,unacc
930,1,3,2,1,1,0,unacc
1621,0,0,0,0,0,1,unacc
568,2,2,1,0,0,1,unacc
596,2,2,2,0,0,2,unacc
78,3,3,2,2,2,0,unacc
1573,0,1,2,0,2,1,unacc
24,3,3,0,2,2,0,unacc
1325,0,3,1,0,0,2,unacc
1547,0,1,1,0,2,2,unacc
730,2,1,3,0,0,1,unacc
66,3,3,2,1,1,0,unacc
1287,1,0,3,2,0,0,unacc
271,3,1,2,0,0,1,unacc
676,2,1,1,0,0,1,unacc
1056,1,2,3,0,1,0,unacc
1406,0,2,0,0,0,2,unacc
757,2,0,0,0,0,1,unacc
1303,0,3,0,0,2,1,unacc
475,2,3,1,1,2,1,unacc
33,3,3,1,0,2,0,unacc
747,2,1,3,2,0,0,unacc
60,3,3,2,0,2,0,unacc
1061,1,2,3,0,2,2,unacc
1062,1,2,3,1,0,0,unacc
760,2,0,0,0,1,1,unacc
375,3,0,1,2,2,0,unacc
1416,0,2,0,1,1,0,unacc
702,2,1,2,0,0,0,unacc
372,3,0,1,2,1,0,unacc
1648,0,0,1,0,0,1,unacc
5,3,3,0,0,1,2,unacc
201,3,2,3,1,1,0,unacc
633,2,2,3,1,1,0,unacc
1302,0,3,0,0,2,0,unacc
1466,0,2,2,0,2,2,unacc
382,3,0,2,0,1,1,unacc
1077,1,2,3,2,2,0,unacc
460,2,3,1,0,0,1,unacc
877,1,3,0,1,1,1,unacc
984,1,2,0,1,1,0,unacc
545,2,2,0,0,1,2,unacc
207,3,2,3,2,0,0,unacc
477,2,3,1,2,0,0,unacc
12,3,3,0,1,1,0,unacc
28,3,3,1,0,0,1,unacc
1395,0,3,3,2,0,0,unacc
530,2,3,3,1,2,2,unacc
946,1,3,3,0,0,1,unacc
486,2,3,2,0,0,0,unacc
120,3,2,0,1,1,0,unacc
645,2,2,3,2,2,0,unacc
47,3,3,1,2,0,2,unacc
1433,0,2,1,0,0,2,unacc
1695,0,0,2,2,1,0,unacc
1465,0,2,2,0,2,1,unacc
157,3,2,1,2,1,1,unacc
65,3,3,2,1,0,2,unacc
1362,0,3,2,1,1,0,unacc
264,3,1,1,2,1,0,unacc
588,2,2,1,2,1,0,unacc
910,1,3,1,2,0,1,unacc
1605,0,1,3,1,1,0,unacc
1532,0,1,0,2,0,2,unacc
369,3,0,1,2,0,0,unacc
1350,0,3,2,0,0,0,unacc
1,3,3,0,0,0,1,unacc
1434,0,2,1,0,1,0,unacc
704,2,1,2,0,0,2,unacc
75,3,3,2,2,1,0,unacc
839,2,0,3,0,0,2,unacc
1371,0,3,2,2,1,0,unacc
1692,0,0,2,2,0,0,unacc
1060,1,2,3,0,2,1,unacc
123,3,2,0,1,2,0,unacc
954,1,3,3,1,0,0,unacc
1519,0,1,0,0,2,1,unacc
55,3,3,2,0,0,1,unacc
948,1,3,3,0,1,0,unacc
1593,0,1,3,0,0,0,unacc
81,3,3,3,0,0,0,unacc
810,2,0,2,0,0,0,unacc
1317,0,3,0,2,1,0,unacc
1085,1,1,0,0,1,2,unacc
1084,1,1,0,0,1,1,unacc
1463,0,2,2,0,1,2,unacc
143,3,2,1,0,2,2,unacc
354,3,0,1,0,1,0,unacc
248,3,1,1,0,1,2,unacc
533,2,3,3,2,0,2,unacc
699,2,1,1,2,2,0,unacc
1006,1,2,1,0,2,1,unacc
456,2,3,0,2,2,0,unacc
789,2,0,1,0,2,0,unacc
1647,0,0,1,0,0,0,unacc
1703,0,0,3,0,0,2,unacc
27,3,3,1,0,0,0,unacc
161,3,2,1,2,2,2,unacc
488,2,3,2,0,0,2,unacc
193,3,2,3,0,1,1,unacc
88,3,3,3,0,2,1,unacc
13,3,3,0,1,1,1,unacc
531,2,3,3,2,0,0,unacc
883,1,3,0,2,0,1,unacc
14,3,3,0,1,1,2,unacc
1578,0,1,2,1,1,0,unacc
1617,0,1,3,2,2,0,unacc
987,1,2,0,1,2,0,unacc
173,3,2,2,1,0,2,unacc
657,2,1,0,1,0,0,unacc
1566,0,1,2,0,0,0,unacc
508,2,3,2,2,1,1,unacc
975,1,2,0,0,1,0,unacc
1627,0,0,0,0,2,1,unacc
1709,0,0,3,0,2,2,unacc
188,3,2,2,2,2,2,unacc
711,2,1,2,1,0,0,unacc
1161,1,1,3,0,0,0,unacc
1520,0,1,0,0,2,2,unacc
1163,1,1,3,0,0,2,unacc
449,2,3,0,1,2,2,unacc
903,1,3,1,1,1,0,unacc
439,2,3,0,0,2,1,unacc
920,1,3,2,0,0,2,unacc
43,3,3,1,1,2,1,unacc
145,3,2,1,1,0,1,unacc
1306,0,3,0,1,0,1,unacc
815,2,0,2,0,1,2,unacc
71,3,3,2,1,2,2,unacc
51,3,3,1,2,2,0,unacc
1125,1,1,1,2,0,0,unacc
318,3,1,3,2,1,0,unacc
1333,0,3,1,1,0,1,unacc
1086,1,1,0,0,2,0,unacc
471,2,3,1,1,1,0,unacc
1136,1,1,2,0,0,2,unacc
277,3,1,2,0,2,1,unacc
1437,0,2,1,0,2,0,unacc
1506,0,2,3,2,1,0,unacc
731,2,1,3,0,0,2,unacc
1487,0,2,3,0,0,2,unacc
6,3,3,0,0,2,0,unacc
1249,1,0,2,0,2,1,unacc
812,2,0,2,0,0,2,unacc
410,3,0,3,0,1,2,unacc
1411,0,2,0,0,2,1,unacc
223,3,1,0,0,2,1,unacc
1379,0,3,3,0,0,2,unacc
1003,1,2,1,0,1,1,unacc
1497,0,2,3,1,1,0,unacc
412,3,0,3,0,2,1,unacc
452,2,3,0,2,0,2,unacc
62,3,3,2,0,2,2,unacc
361,3,0,1,1,0,1,unacc
594,2,2,2,0,0,0,unacc
1396,0,3,3,2,0,1,unacc
1485,0,2,3,0,0,0,unacc
1270,1,0,3,0,0,1,unacc
278,3,1,2,0,2,2,unacc
1404,0,2,0,0,0,0,unacc
733,2,1,3,0,1,1,unacc
306,3,1,3,1,0,0,unacc
1587,0,1,2,2,1,0,unacc
1338,0,3,1,1,2,0,unacc
300,3,1,3,0,1,0,unacc
834,2,0,2,2,2,0,unacc
1308,0,3,0,1,1,0,unacc
3,3,3,0,0,1,0,unacc
351,3,0,1,0,0,0,unacc
1098,1,1,0,2,0,0,unacc
206,3,2,3,1,2,2,unacc
513,2,3,3,0,0,0,unacc
16,3,3,0,1,2,1,unacc
933,1,3,2,1,2,0,unacc
658,2,1,0,1,0,1,unacc
1458,0,2,2,0,0,0,unacc
723,2,1,2,2,1,0,unacc
1109,1,1,1,0,0,2,unacc
978,1,2,0,0,2,0,unacc
424,3,0,3,2,0,1,unacc
843,2,0,3,0,2,0,unacc
185,3,2,2,2,1,2,unacc
1521,0,1,0,1,0,0,unacc
1683,0,0,2,1,0,0,unacc
753,2,1,3,2,2,0,unacc
127,3,2,0,2,0,1,unacc
1682,0,0,2,0,2,2,unacc
553,2,2,0,1,1,1,unacc
93,3,3,3,1,1,0,unacc
1681,0,0,2,0,2,1,unacc
73,3,3,2,2,0,1,unacc
84,3,3,3,0,1,0,unacc
100,3,3,3,2,0,1,unacc
525,2,3,3,1,1,0,unacc
214,3,2,3,2,2,1,unacc
438,2,3,0,0,2,0,unacc
1596,0,1,3,0,1,0,unacc
1652,0,0,1,0,1,2,unacc
1539,0,1,1,0,0,0,unacc
518,2,3,3,0,1,2,unacc
936,1,3,2,2,0,0,unacc
1327,0,3,1,0,1,1,unacc
1677,0,0,2,0,1,0,unacc
520,2,3,3,0,2,1,unacc
1254,1,0,2,1,1,0,unacc
1020,1,2,1,2,1,0,unacc
1143,1,1,2,1,0,0,unacc
141,3,2,1,0,2,0,unacc
417,3,0,3,1,1,0,unacc
973,1,2,0,0,0,1,unacc
981,1,2,0,1,0,0,unacc
721,2,1,2,2,0,1,unacc
124,3,2,0,1,2,1,unacc
133,3,2,0,2,2,1,unacc
1544,0,1,1,0,1,2,unacc
1164,1,1,3,0,1,0,unacc
315,3,1,3,2,0,0,unacc
1269,1,0,3,0,0,0,unacc
288,3,1,2,2,0,0,unacc
11,3,3,0,1,0,2,unacc
249,3,1,1,0,2,0,unacc
1089,1,1,0,1,0,0,unacc
397,3,0,2,2,0,1,unacc
1443,0,2,1,1,1,0,unacc
552,2,2,0,1,1,0,unacc
720,2,1,2,2,0,0,unacc
618,2,2,2,2,2,0,unacc
441,2,3,0,1,0,0,unacc
305,3,1,3,0,2,2,unacc
1072,1,2,3,2,0,1,unacc
1575,0,1,2,1,0,0,unacc
240,3,1,0,2,2,0,unacc
1512,0,1,0,0,0,0,unacc
1628,0,0,0,0,2,2,unacc
255,3,1,1,1,1,0,unacc
1422,0,2,0,2,0,0,unacc
1594,0,1,3,0,0,1,unacc
949,1,3,3,0,1,1,unacc
979,1,2,0,0,2,1,unacc
1023,1,2,1,2,2,0,unacc
1083,1,1,0,0,1,0,unacc
69,3,3,2,1,2,0,unacc
1428,0,2,0,2,2,0,unacc
385,3,0,2,0,2,1,unacc
741,2,1,3,1,1,0,unacc
1413,0,2,0,1,0,0,unacc
1080,1,1,0,0,0,0,unacc
445,2,3,0,1,1,1,unacc
1131,1,1,1,2,2,0,unacc
762,2,0,0,0,2,0,unacc
267,3,1,1,2,2,0,unacc
113,3,2,0,0,1,2,unacc
1449,0,2,1,2,0,0,unacc
298,3,1,3,0,0,1,unacc
107,3,3,3,2,2,2,unacc
358,3,0,1,0,2,1,unacc
195,3,2,3,0,2,0,unacc
894,1,3,1,0,1,0,unacc
68,3,3,2,1,1,2,unacc
114,3,2,0,0,2,0,unacc
738,2,1,3,1,0,0,unacc
626,2,2,3,0,1,2,unacc
1220,1,0,1,0,1,2,unacc
1514,0,1,0,0,0,2,unacc
289,3,1,2,2,0,1,unacc
22,3,3,0,2,1,1,unacc
353,3,0,1,0,0,2,unacc
148,3,2,1,1,1,1,unacc
1139,1,1,2,0,1,2,unacc
1305,0,3,0,1,0,0,unacc
1293,1,0,3,2,2,0,unacc
1571,0,1,2,0,1,2,unacc
1301,0,3,0,0,1,2,unacc
110,3,2,0,0,0,2,unacc
1074,1,2,3,2,1,0,unacc
909,1,3,1,2,0,0,unacc
509,2,3,2,2,1,2,unacc
768,2,0,0,1,1,0,unacc
1359,0,3,2,1,0,0,unacc
924,1,3,2,0,2,0,unacc
546,2,2,0,0,2,0,unacc
451,2,3,0,2,0,1,unacc
464,2,3,1,0,1,2,unacc
1009,1,2,1,1,0,1,unacc
1635,0,0,0,1,2,0,unacc
1473,0,2,2,1,2,0,unacc
1600,0,1,3,0,2,1,unacc
1152,1,1,2,2,0,0,unacc
896,1,3,1,0,1,2,unacc
1702,0,0,3,0,0,1,unacc
500,2,3,2,1,1,2,unacc
1134,1,1,2,0,0,0,unacc
1182,1,1,3,2,1,0,unacc
523,2,3,3,1,0,1,unacc
1355,0,3,2,0,1,2,unacc
550,2,2,0,1,0,1,unacc
1704,0,0,3,0,1,0,unacc
1470,0,2,2,1,1,0,unacc
1315,0,3,0,2,0,1,unacc
45,3,3,1,2,0,0,unacc
1053,1,2,3,0,0,0,unacc
91,3,3,3,1,0,1,unacc
37,3,3,1,1,0,1,unacc
494,2,3,2,0,2,2,unacc
1095,1,1,0,1,2,0,unacc
82,3,3,3,0,0,1,unacc
122,3,2,0,1,1,2,unacc
1435,0,2,1,0,1,1,unacc
864,1,3,0,0,0,0,unacc
977,1,2,0,0,1,2,unacc
1311,0,3,0,1,2,0,unacc
505,2,3,2,2,0,1,unacc
801,2,0,1,2,0,0,unacc
684,2,1,1,1,0,0,unacc
559,2,2,0,2,0,1,unacc
39,3,3,1,1,1,0,unacc
491,2,3,2,0,1,2,unacc
1410,0,2,0,0,2,0,unacc
1342,0,3,1,2,0,1,unacc
1595,0,1,3,0,0,2,unacc
1221,1,0,1,0,2,0,unacc
479,2,3,1,2,0,2,unacc
855,2,0,3,2,0,0,unacc
841,2,0,3,0,1,1,unacc
660,2,1,0,1,1,0,unacc
1034,1,2,2,0,2,2,unacc
1206,1,0,0,2,0,0,unacc
1536,0,1,0,2,2,0,unacc
497,2,3,2,1,0,2,unacc
1194,1,0,0,0,2,0,unacc
1678,0,0,2,0,1,1,unacc
709,2,1,2,0,2,1,unacc
169,3,2,2,0,2,1,unacc
895,1,3,1,0,1,1,unacc
115,3,2,0,0,2,1,unacc
490,2,3,2,0,1,1,unacc
247,3,1,1,0,1,1,unacc
858,2,0,3,2,1,0,unacc
1158,1,1,2,2,2,0,unacc
534,2,3,3,2,1,0,unacc
443,2,3,0,1,0,2,unacc
465,2,3,1,0,2,0,unacc
210,3,2,3,2,1,0,unacc
778,2,0,0,2,1,1,unacc
650,2,1,0,0,0,2,unacc
1190,1,0,0,0,0,2,unacc
131,3,2,0,2,1,2,unacc
423,3,0,3,2,0,0,unacc
624,2,2,3,0,1,0,unacc
996,1,2,0,2,2,0,unacc
54,3,3,2,0,0,0,unacc
777,2,0,0,2,1,0,unacc
79,3,3,2,2,2,1,unacc
1197,1,0,0,1,0,0,unacc
140,3,2,1,0,1,2,unacc
630,2,2,3,1,0,0,unacc
59,3,3,2,0,1,2,unacc
776,2,0,0,2,0,2,unacc
1227,1,0,1,1,1,0,unacc
898,1,3,1,0,2,1,unacc
1462,0,2,2,0,1,1,unacc
838,2,0,3,0,0,1,unacc
40,3,3,1,1,1,1,unacc
980,1,2,0,0,2,2,unacc
1217,1,0,1,0,0,2,unacc
273,3,1,2,0,1,0,unacc
225,3,1,0,1,0,0,unacc
1419,0,2,0,1,2,0,unacc
97,3,3,3,1,2,1,unacc
576,2,2,1,1,0,0,unacc
785,2,0,1,0,0,2,unacc
1281,1,0,3,1,1,0,unacc
332,3,0,0,0,2,2,unacc
1352,0,3,2,0,0,2,unacc
532,2,3,3,2,0,1,unacc
524,2,3,3,1,0,2,unacc
642,2,2,3,2,1,0,unacc
435,2,3,0,0,1,0,unacc
1640,0,0,0,2,0,2,unacc
625,2,2,3,0,1,1,unacc
46,3,3,1,2,0,1,unacc
1680,0,0,2,0,2,0,unacc
893,1,3,1,0,0,2,unacc
793,2,0,1,1,0,1,unacc
957,1,3,3,1,1,0,unacc
1032,1,2,2,0,2,0,unacc
408,3,0,3,0,1,0,unacc
726,2,1,2,2,2,0,unacc
1263,1,0,2,2,1,0,unacc
1274,1,0,3,0,1,2,unacc
192,3,2,3,0,1,0,unacc
900,1,3,1,1,0,0,unacc
735,2,1,3,0,2,0,unacc
499,2,3,2,1,1,1,unacc
1001,1,2,1,0,0,2,unacc
337,3,0,0,1,1,1,unacc
1341,0,3,1,2,0,0,unacc
176,3,2,2,1,1,2,unacc
621,2,2,3,0,0,0,unacc
846,2,0,3,1,0,0,unacc
1622,0,0,0,0,0,2,unacc
1675,0,0,2,0,0,1,unacc
63,3,3,2,1,0,0,unacc
640,2,2,3,2,0,1,unacc
1329,0,3,1,0,2,0,unacc
1707,0,0,3,0,2,0,unacc
875,1,3,0,1,0,2,acc
404,3,0,2,2,2,2,acc
1121,1,1,1,1,1,2,acc
1420,0,2,0,1,2,1,acc
1039,1,2,2,1,1,1,acc
1210,1,0,0,2,1,1,acc
1630,0,0,0,1,0,1,acc
662,2,1,0,1,1,2,acc
566,2,2,0,2,2,2,acc
1319,0,3,0,2,1,2,acc
1159,1,1,2,2,2,1,acc
862,2,0,3,2,2,1,acc
1171,1,1,3,1,0,1,acc
1495,0,2,3,1,0,1,acc
1525,0,1,0,1,1,1,acc
1094,1,1,0,1,1,2,acc
1441,0,2,1,1,0,1,acc
607,2,2,2,1,1,1,acc
692,2,1,1,1,2,2,acc
853,2,0,3,1,2,1,acc
1501,0,2,3,1,2,1,acc
1064,1,2,3,1,0,2,acc
1585,0,1,2,2,0,1,acc
1096,1,1,0,1,2,1,acc
592,2,2,1,2,2,1,acc
1417,0,2,0,1,1,1,acc
878,1,3,0,1,1,2,acc
1010,1,2,1,1,0,2,acc
416,3,0,3,1,0,2,acc
851,2,0,3,1,1,2,acc
889,1,3,0,2,2,1,acc
425,3,0,3,2,0,2,acc
752,2,1,3,2,1,2,acc
782,2,0,0,2,2,2,acc
1343,0,3,1,2,0,2,acc
1118,1,1,1,1,0,2,acc
632,2,2,3,1,0,2,acc
755,2,1,3,2,2,2,acc
1043,1,2,2,1,2,2,acc
551,2,2,0,1,0,2,acc
637,2,2,3,1,2,1,acc
374,3,0,1,2,1,2,acc
242,3,1,0,2,2,2,acc
1478,0,2,2,2,0,2,acc
610,2,2,2,1,2,1,acc
995,1,2,0,2,1,2,acc
713,2,1,2,1,0,2,acc
1150,1,1,2,1,2,1,acc
1402,0,3,3,2,2,1,acc
398,3,0,2,2,0,2,acc
986,1,2,0,1,1,2,acc
1534,0,1,0,2,1,1,acc
619,2,2,2,2,2,1,acc
728,2,1,2,2,2,2,acc
1505,0,2,3,2,0,2,acc
959,1,3,3,1,1,2,acc
1078,1,2,3,2,2,1,acc
967,1,3,3,2,1,1,acc
1123,1,1,1,1,2,1,acc
646,2,2,3,2,2,1,acc
929,1,3,2,1,0,2,acc
581,2,2,1,1,1,2,acc
944,1,3,2,2,2,2,acc
1120,1,1,1,1,1,1,acc
808,2,0,1,2,2,1,acc
257,3,1,1,1,1,2,acc
1037,1,2,2,1,0,2,acc
565,2,2,0,2,2,1,acc
887,1,3,0,2,1,2,acc
587,2,2,1,2,0,2,acc
1022,1,2,1,2,1,2,acc
770,2,0,0,1,1,2,acc
983,1,2,0,1,0,2,acc
1103,1,1,0,2,1,2,acc
724,2,1,2,2,1,1,acc
1177,1,1,3,1,2,1,acc
418,3,0,3,1,1,1,acc
1307,0,3,0,1,0,2,acc
1279,1,0,3,1,0,1,acc
556,2,2,0,1,2,1,acc
233,3,1,0,1,2,2,acc
241,3,1,0,2,2,1,acc
284,3,1,2,1,1,2,acc
1154,1,1,2,2,0,2,acc
1507,0,2,3,2,1,1,acc
391,3,0,2,1,1,1,acc
1091,1,1,0,1,0,2,acc
794,2,0,1,1,0,2,acc
1612,0,1,3,2,0,1,acc
1348,0,3,1,2,2,1,acc
943,1,3,2,2,2,1,acc
1321,0,3,0,2,2,1,acc
319,3,1,3,2,1,1,acc
638,2,2,3,1,2,2,acc
686,2,1,1,1,0,2,acc
1013,1,2,1,1,1,2,acc
1372,0,3,2,2,1,1,acc
727,2,1,2,2,2,1,acc
395,3,0,2,1,2,2,acc
674,2,1,0,2,2,2,acc
1469,0,2,2,1,0,2,acc
1388,0,3,3,1,0,2,acc
673,2,1,0,2,2,1,acc
1015,1,2,1,1,2,1,acc
340,3,0,0,1,2,1,acc
392,3,0,2,1,1,2,acc
908,1,3,1,1,2,2,acc
1093,1,1,0,1,1,1,acc
394,3,0,2,1,2,1,acc
917,1,3,1,2,2,2,acc
826,2,0,2,1,2,1,acc
643,2,2,3,2,1,1,acc
371,3,0,1,2,0,2,acc
767,2,0,0,1,0,2,acc
691,2,1,1,1,2,1,acc
1025,1,2,1,2,2,2,acc
314,3,1,3,1,2,2,acc
857,2,0,3,2,0,2,acc
1126,1,1,1,2,0,1,acc
578,2,2,1,1,0,2,acc
880,1,3,0,1,2,1,acc
403,3,0,2,2,2,1,acc
931,1,3,2,1,1,1,acc
254,3,1,1,1,0,2,acc
1456,0,2,1,2,2,1,acc
671,2,1,0,2,1,2,acc
1510,0,2,3,2,2,1,acc
1067,1,2,3,1,1,2,acc
341,3,0,0,1,2,2,acc
1144,1,1,2,1,0,1,acc
863,2,0,3,2,2,2,acc
1453,0,2,1,2,1,1,acc
269,3,1,1,2,2,2,acc
347,3,0,0,2,1,2,acc
962,1,3,3,1,2,2,acc
940,1,3,2,2,1,1,acc
1418,0,2,0,1,1,2,acc
941,1,3,2,2,1,2,acc
809,2,0,1,2,2,2,acc
971,1,3,3,2,2,2,acc
914,1,3,1,2,1,2,acc
998,1,2,0,2,2,2,acc
1633,0,0,0,1,1,1,acc
997,1,2,0,2,2,1,acc
1076,1,2,3,2,1,2,acc
664,2,1,0,1,2,1,acc
1666,0,0,1,2,0,1,acc
725,2,1,2,2,1,2,acc
1132,1,1,1,2,2,1,acc
641,2,2,3,2,0,2,acc
1127,1,1,1,2,0,2,acc
1483,0,2,2,2,2,1,acc
1373,0,3,2,2,1,2,acc
281,3,1,2,1,0,2,acc
1448,0,2,1,1,2,2,vgood
1097,1,1,0,1,2,2,vgood
1673,0,0,1,2,2,2,vgood
1580,0,1,2,1,1,2,vgood
1238,1,0,1,2,1,2,vgood
1481,0,2,2,2,1,2,vgood
1187,1,1,3,2,2,2,vgood
1178,1,1,3,1,2,2,vgood
1565,0,1,1,2,2,2,vgood
1502,0,2,3,1,2,2,vgood
1592,0,1,2,2,2,2,vgood
1232,1,0,1,1,2,2,vgood
1610,0,1,3,1,2,2,vgood
1724,0,0,3,2,1,2,vgood
1556,0,1,1,1,2,2,vgood
1133,1,1,1,2,2,2,vgood
1562,0,1,1,2,1,2,vgood
1430,0,2,0,2,2,2,vgood
1106,1,1,0,2,2,2,vgood
1148,1,1,2,1,1,2,vgood
1268,1,0,2,2,2,2,vgood
1700,0,0,2,2,2,2,vgood
1124,1,1,1,1,2,2,vgood
1475,0,2,2,1,2,2,vgood
1295,1,0,3,2,2,2,vgood
1499,0,2,3,1,1,2,vgood
1672,0,0,1,2,2,1,good
1645,0,0,0,2,2,1,good
1535,0,1,0,2,1,2,good
1588,0,1,2,2,1,1,good
1289,1,0,3,2,0,2,good
1253,1,0,2,1,0,2,good
1258,1,0,2,1,2,1,good
1526,0,1,0,1,1,2,good
1262,1,0,2,2,0,2,good
1669,0,0,1,2,1,1,good
1591,0,1,2,2,2,1,good
1550,0,1,1,1,0,2,good
1721,0,0,3,2,0,2,good
1685,0,0,2,1,0,2,good
1699,0,0,2,2,2,1,good
1231,1,0,1,1,2,1,good
1564,0,1,1,2,2,1,good
1264,1,0,2,2,1,1,good
1643,0,0,0,2,1,2,good
1687,0,0,2,1,1,1,good
1658,0,0,1,1,0,2,good
1696,0,0,2,2,1,1,good
1615,0,1,3,2,1,1,good
1202,1,0,0,1,1,2,good
1237,1,0,1,2,1,1,good
1636,0,0,0,1,2,1,good
1714,0,0,3,1,1,1,good
1613,0,1,3,2,0,2,good
