,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
36,36,36,25,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'belowMean'}",True,Clump_thickness,4,"{'aboveMean': 45, 'belowMean': 46}",0.1188798272108459,6,False,False
37,37,37,27,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Mitoses,4,"{'belowMean': 47, 'aboveMean': 48}",0.1760608718067331,6,False,False
38,38,38,27,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,2,{},0.0,6,False,True
39,39,39,29,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Marginal_adhesion': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,,2,{},0.0,6,False,True
40,40,40,29,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Marginal_adhesion': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,,4,{},0.0,6,False,True
41,41,41,31,"{'Uniformity_of_cell_shape': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,,2,{},0.0,6,False,True
42,42,42,31,"{'Uniformity_of_cell_shape': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,4,{},0.0,6,False,True
43,43,43,35,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,Mitoses,4,"{'belowMean': 49, 'aboveMean': 50}",0.1908709185325976,7,False,False
44,44,44,35,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Mitoses,4,"{'aboveMean': 51, 'belowMean': 52}",0.0394633400282196,7,False,False
45,45,45,36,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'aboveMean'}",True,Marginal_adhesion,4,{'aboveMean': 53},,7,False,False
46,46,46,36,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'belowMean'}",True,,4,{},0.0,7,False,True
47,47,47,37,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean', 'Mitoses': 'belowMean'}",True,Clump_thickness,4,{'aboveMean': 54},,7,False,False
48,48,48,37,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,7,False,True
49,49,49,43,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean'}",True,,4,{},0.0,8,False,True
50,50,50,43,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,8,False,True
51,51,51,44,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,8,False,True
52,52,52,44,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean'}",True,,4,{},0.0,8,False,True
53,53,53,45,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,8,False,True
54,54,54,47,"{'Uniformity_of_cell_shape': 'aboveMean', 'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean', 'Mitoses': 'belowMean', 'Clump_thickness': 'aboveMean'}",True,,4,{},0.0,8,False,True
