,testID,nearestNeighbors,expectedValue,actualValue,correctAssignment
373,1,"[170, 161, 269, 50, 246, 440, 254, 73, 15, 349, 317, 355, 356, 43, 45, 253]",0.825991335971066,0.0,False
110,1,"[241, 471, 284, 69, 48, 283, 41, 115, 276, 355, 356, 196, 176, 302, 44, 43]",1.0113610245790148,0.0,False
401,1,"[348, 315, 255, 317, 307, 355, 356, 262, 323, 507, 386, 43, 152, 52, 65, 316]",0.8127990007842533,1.7833912195575383,False
327,1,"[368, 13, 364, 375, 311, 9, 34, 337, 365, 331, 289, 32, 446, 15, 150, 90]",1.2138337503002157,0.0,False
389,1,"[413, 259, 159, 253, 331, 289, 430, 24, 9, 161, 172, 15, 424, 295, 263, 250]",0.6891825542050771,0.0,False
31,1,"[90, 370, 375, 34, 337, 472, 368, 479, 224, 357, 25, 44, 37, 282, 514, 347]",1.533152420747322,0.0,False
129,1,"[308, 140, 340, 339, 187, 242, 174, 262, 427, 307, 234, 325, 438, 191, 64, 152]",1.6097986708452094,0.0,False
267,1,"[192, 64, 157, 237, 427, 87, 65, 79, 485, 505, 191, 377, 62, 140, 339, 144]",1.355254133212762,0.0,False
61,1,"[58, 217, 104, 242, 62, 443, 386, 157, 308, 65, 64, 244, 115, 174, 180, 261]",1.032105378227415,0.0,False
165,1,"[196, 176, 304, 442, 282, 324, 284, 417, 239, 90, 150, 375, 37, 368, 224, 374]",1.858816204661849,1.144222799920162,False
395,1,"[48, 442, 239, 241, 283, 304, 104, 471, 69, 282, 115, 284, 276, 292, 43, 196]",1.1710158987641894,3.966132331075178,False
493,1,"[492, 431, 398, 505, 180, 87, 325, 321, 507, 195, 191, 262, 457, 192, 144, 65]",1.446806741501068,3.7914360424390283,False
1,1,"[253, 224, 364, 203, 365, 34, 289, 155, 13, 337, 479, 172, 331, 9, 32, 23]",1.5918544801284182,0.0,False
143,1,"[174, 443, 431, 62, 217, 180, 65, 83, 237, 79, 325, 58, 398, 87, 157, 321]",1.0717273805792593,0.5364933705145685,False
233,1,"[181, 17, 203, 291, 250, 253, 479, 224, 364, 403, 436, 220, 365, 514, 209, 9]",2.0805257284320153,4.669646205172456,False
490,1,"[504, 230, 496, 481, 269, 52, 45, 474, 167, 170, 265, 317, 355, 356, 50, 218]",1.4094064194814044,0.0,False
139,1,"[187, 237, 140, 339, 457, 87, 321, 340, 325, 427, 79, 83, 505, 174, 180, 315]",1.179972509665529,0.35767444427181594,False
210,1,"[43, 234, 41, 51, 173, 317, 355, 356, 307, 316, 152, 225, 50, 69, 471, 292]",1.4211746184654737,3.2280337626529665,False
394,1,"[442, 239, 196, 176, 282, 304, 48, 324, 13, 417, 284, 446, 17, 4, 90, 104]",0.47005300652580645,0.0,True
393,1,"[115, 58, 144, 62, 283, 79, 475, 192, 242, 244, 265, 69, 417, 308, 157, 339]",0.7520613103821953,0.0,False
14,1,"[167, 230, 364, 15, 365, 45, 161, 498, 170, 250, 13, 150, 218, 293, 254, 34]",1.7758260056149395,0.0,False
109,1,"[173, 41, 44, 386, 43, 137, 225, 367, 316, 73, 234, 269, 52, 265, 355, 356]",1.238870794767589,0.0,False
60,1,"[58, 62, 64, 157, 308, 65, 242, 217, 471, 115, 180, 386, 262, 443, 79, 48]",1.1625559701788992,0.0,False
99,1,"[482, 386, 225, 307, 41, 348, 455, 244, 355, 356, 173, 308, 242, 246, 262, 315]",1.0991833765839987,0.0,False
231,1,"[325, 187, 180, 398, 427, 431, 140, 492, 438, 321, 507, 191, 340, 308, 485, 339]",1.0915700602251988,4.566221435849517,False
429,1,"[307, 482, 225, 386, 507, 152, 455, 427, 438, 262, 244, 348, 246, 43, 173, 431]",1.1422868089601985,1.4350845252893227,True
72,1,"[69, 284, 417, 471, 241, 150, 355, 356, 41, 349, 317, 469, 316, 347, 159, 115]",1.0640842943222004,0.0,False
275,1,"[196, 176, 44, 276, 241, 283, 69, 284, 471, 302, 304, 282, 48, 316, 324, 115]",0.8622442963973407,1.8531680973566984,False
301,1,"[13, 150, 368, 365, 364, 90, 479, 375, 34, 172, 23, 337, 417, 442, 9, 73]",1.3988953443406458,1.5085119938441398,True
30,1,"[311, 263, 357, 32, 15, 161, 34, 209, 254, 167, 45, 159, 337, 150, 494, 24]",1.2904596548877751,0.0,False
318,1,"[364, 365, 13, 161, 254, 253, 170, 15, 324, 32, 263, 197, 150, 167, 337, 368]",1.53323646274368,0.0,False
148,1,"[192, 157, 65, 62, 79, 64, 144, 237, 244, 242, 83, 455, 482, 265, 180, 308]",0.988065824988494,0.7275486072772778,True
185,1,"[340, 140, 339, 187, 255, 308, 157, 137, 315, 237, 262, 323, 191, 457, 65, 64]",1.383803575077805,2.0844290831908747,False
74,1,"[170, 50, 246, 15, 197, 355, 356, 259, 311, 230, 45, 349, 292, 474, 161, 218]",1.6769466433637696,0.0,False
258,1,"[386, 348, 455, 43, 152, 269, 482, 308, 244, 262, 242, 307, 438, 460, 507, 339]",1.0618366170419715,0.0,False
508,1,"[505, 398, 507, 431, 87, 325, 237, 492, 65, 377, 457, 321, 180, 262, 425, 83]",1.6383928277705757,0.0,False
366,1,"[367, 316, 269, 173, 52, 73, 225, 218, 317, 265, 355, 356, 230, 234, 323, 315]",1.8459488895859253,1.0116009116784799,False
63,1,"[64, 339, 51, 377, 65, 308, 157, 140, 307, 237, 262, 340, 62, 427, 180, 325]",1.3126034131296969,0.0,False
467,1,"[283, 115, 471, 48, 302, 69, 44, 315, 58, 323, 348, 52, 152, 417, 284, 261]",0.7453457046746658,1.8794650496471605,False
458,1,"[424, 343, 220, 403, 229, 413, 436, 422, 9, 298, 459, 142, 25, 375, 446, 368]",1.2128676034583525,1.463255402256019,True
260,1,"[485, 427, 144, 192, 64, 339, 482, 242, 195, 140, 262, 455, 308, 340, 191, 307]",1.2399019518021461,2.2874714551839976,False
147,1,"[181, 17, 209, 203, 250, 34, 337, 472, 479, 224, 253, 403, 364, 331, 32, 422]",1.9008780663340965,0.6729444732424258,False
294,1,"[220, 343, 229, 298, 203, 7, 403, 472, 181, 17, 224, 479, 186, 4, 436, 365]",1.8501508142026055,2.0241930674493576,True
134,1,"[115, 283, 48, 323, 302, 69, 471, 241, 315, 152, 58, 137, 307, 442, 340, 140]",0.8279173925085885,0.0,False
202,1,"[239, 442, 282, 304, 514, 196, 176, 4, 472, 37, 479, 48, 25, 17, 186, 284]",1.4378380190943174,2.642622395779755,False
452,1,"[25, 370, 479, 459, 224, 172, 430, 446, 343, 331, 413, 23, 13, 9, 259, 365]",1.2403152830375177,0.0,False
409,1,"[144, 79, 180, 325, 457, 321, 187, 192, 431, 237, 195, 87, 64, 62, 482, 262]",1.5489477987419091,0.0,False
190,1,"[417, 150, 69, 368, 375, 90, 469, 15, 442, 161, 263, 304, 324, 37, 357, 196]",1.20013377997144,2.231089091288976,False
154,1,"[325, 492, 398, 187, 431, 191, 438, 321, 507, 180, 427, 87, 505, 140, 174, 195]",1.342341048412361,0.9001613499442714,True
178,1,"[340, 255, 140, 339, 157, 315, 187, 323, 262, 308, 65, 191, 507, 144, 457, 237]",1.6244289710421955,1.7715567619105355,True
314,1,"[218, 170, 50, 52, 173, 317, 315, 269, 230, 355, 356, 43, 197, 367, 316, 292]",1.244431087321725,0.9477893989335261,True
468,1,"[417, 69, 150, 324, 442, 196, 176, 161, 368, 254, 375, 90, 364, 253, 263, 365]",1.6990376602476047,2.0294631718735947,True
329,1,"[355, 356, 51, 234, 43, 225, 317, 481, 41, 52, 230, 474, 307, 316, 50, 311]",1.559742783046658,1.4655675420143985,True
416,1,"[34, 254, 337, 311, 364, 263, 365, 161, 13, 498, 170, 73, 253, 167, 357, 246]",1.221168134709745,2.081938421878423,False
378,1,"[196, 176, 417, 442, 150, 284, 90, 324, 304, 375, 368, 37, 69, 469, 161, 282]",1.38964913543562,0.0,False
108,1,"[43, 234, 292, 355, 356, 41, 225, 173, 51, 316, 317, 307, 197, 368, 218, 348]",1.705132354354334,0.0,False
89,1,"[150, 368, 417, 69, 375, 90, 304, 9, 469, 442, 23, 331, 263, 234, 289, 15]",1.410805295268673,0.0,False
222,1,"[48, 471, 276, 115, 58, 283, 41, 173, 51, 44, 52, 442, 284, 282, 69, 241]",0.7121901083226406,3.6336309798834576,False
66,1,"[65, 157, 62, 262, 195, 507, 87, 377, 192, 64, 431, 505, 191, 348, 180, 398]",1.3030355596671392,0.0,False
113,1,"[307, 315, 173, 339, 455, 340, 386, 308, 43, 140, 348, 137, 51, 427, 269, 152]",0.7663377016398468,0.0,False
358,1,"[357, 263, 254, 32, 311, 161, 34, 337, 15, 253, 159, 368, 364, 331, 365, 170]",1.735242914151648,0.0,False
399,1,"[250, 298, 203, 209, 291, 293, 167, 483, 420, 229, 403, 150, 253, 402, 9, 417]",1.335716117602344,0.0,False
93,1,"[229, 343, 220, 298, 172, 483, 25, 186, 403, 142, 424, 436, 7, 181, 17, 23]",0.820252349667571,0.0,False
351,1,"[355, 356, 41, 348, 317, 349, 316, 43, 347, 44, 52, 386, 225, 261, 234, 265]",1.5143381593333212,2.1174596088673567,False
487,1,"[170, 45, 246, 73, 167, 504, 269, 230, 498, 266, 496, 161, 265, 367, 225, 364]",1.693134175352639,2.856470206220483,False
96,1,"[283, 48, 104, 152, 241, 58, 471, 115, 284, 43, 307, 302, 174, 69, 348, 308]",0.7518600176020925,0.0,False
121,1,"[386, 455, 482, 173, 348, 225, 315, 137, 41, 307, 73, 269, 339, 308, 242, 52]",0.9460616205865193,0.0,False
122,1,"[482, 386, 225, 307, 348, 41, 355, 356, 244, 308, 43, 262, 173, 180, 152, 339]",1.1496224965815423,0.0,False
352,1,"[253, 159, 331, 9, 23, 259, 289, 172, 263, 357, 161, 37, 224, 430, 368, 15]",0.9590881371919063,1.1085626195212777,True
179,1,"[343, 220, 298, 7, 403, 25, 17, 186, 229, 224, 203, 181, 472, 142, 420, 293]",2.2204469496426102,1.8293763327993617,True
306,1,"[25, 23, 172, 479, 224, 37, 514, 9, 331, 368, 375, 159, 90, 220, 155, 17]",1.6605775394860067,0.3435897043900769,False
33,1,"[34, 263, 337, 311, 32, 357, 368, 254, 13, 375, 365, 364, 172, 9, 51, 331]",1.5628013195941028,0.0,False
497,1,"[496, 427, 485, 455, 498, 269, 315, 482, 230, 504, 191, 192, 502, 492, 367, 307]",1.5227576830029064,2.7523860149222616,False
345,1,"[64, 157, 339, 237, 340, 308, 65, 140, 377, 83, 187, 427, 425, 262, 62, 315]",1.0957865872432486,1.9213246735826988,False
400,1,"[250, 298, 203, 209, 291, 293, 167, 483, 420, 229, 403, 150, 253, 402, 9, 417]",1.335716117602344,2.214846178686039,False
515,1,"[431, 325, 398, 492, 507, 180, 262, 174, 438, 457, 195, 321, 187, 242, 87, 482]",1.535960667091322,0.0,False
410,1,"[282, 32, 471, 241, 196, 176, 263, 442, 284, 254, 304, 324, 239, 357, 469, 150]",1.435148371565679,0.0,False
249,1,"[315, 455, 269, 50, 170, 218, 197, 482, 52, 230, 323, 339, 262, 173, 140, 191]",1.4545932817944147,1.244154593958768,True
513,1,"[386, 244, 242, 199, 307, 255, 217, 339, 104, 308, 262, 460, 140, 340, 58, 514]",1.2330756228947723,4.012592060349841,False
123,1,"[307, 315, 173, 339, 255, 283, 137, 340, 386, 455, 269, 323, 348, 152, 73, 43]",0.8080032278363004,0.0,False
476,1,"[474, 481, 50, 292, 197, 230, 317, 52, 218, 51, 504, 355, 356, 170, 316, 43]",1.458422283094999,1.0152306797290584,True
101,1,"[137, 386, 44, 73, 348, 269, 261, 242, 455, 315, 502, 482, 323, 52, 265, 173]",0.782564691575324,0.0,False
379,1,"[104, 48, 304, 239, 12, 442, 241, 282, 276, 196, 176, 199, 283, 4, 292, 284]",1.327476176848742,0.0,False
81,1,"[237, 174, 83, 187, 64, 308, 87, 431, 180, 339, 65, 325, 157, 340, 398, 377]",1.2363957776640853,0.0,False
223,1,"[65, 157, 62, 443, 425, 262, 507, 242, 261, 377, 104, 348, 174, 217, 64, 460]",1.1215244727779363,3.6381123370602833,False
287,1,"[289, 253, 23, 9, 259, 331, 295, 172, 479, 25, 155, 159, 291, 24, 368, 413]",1.1803343975235008,0.0,False
328,1,"[368, 13, 375, 364, 311, 9, 365, 32, 446, 337, 289, 34, 90, 263, 331, 15]",1.2454491631696942,0.0,False
162,1,"[469, 90, 150, 263, 368, 417, 284, 23, 375, 471, 32, 34, 357, 282, 254, 41]",1.1292704569573233,1.0784095813505903,True
98,1,"[261, 242, 386, 348, 137, 482, 455, 308, 307, 225, 44, 347, 244, 41, 269, 173]",1.0605491208766151,0.0,False
232,1,"[365, 364, 13, 254, 337, 34, 73, 161, 263, 170, 173, 253, 266, 446, 224, 269]",1.3382567053291623,4.648133885420207,False
512,1,"[51, 307, 43, 173, 225, 241, 152, 474, 234, 311, 48, 34, 355, 356, 471, 337]",2.0354366185373065,2.0068708488450007,True
184,1,"[298, 483, 229, 142, 403, 159, 424, 209, 250, 15, 24, 203, 343, 9, 420, 172]",1.4900628991750497,2.0744289998562917,False
506,1,"[443, 217, 65, 431, 180, 87, 505, 457, 79, 237, 425, 398, 321, 507, 244, 83]",1.3794941187907477,0.0,False
71,1,"[234, 355, 356, 316, 43, 317, 292, 367, 69, 41, 348, 197, 218, 45, 50, 195]",1.109194525705344,0.0,False
278,1,"[276, 48, 115, 284, 241, 282, 283, 41, 173, 58, 69, 471, 265, 44, 317, 469]",1.2656287950936311,3.136797713832594,False
47,1,"[13, 34, 364, 365, 150, 167, 337, 293, 295, 45, 311, 494, 161, 266, 9, 498]",1.621375516184147,0.0,False
488,1,"[265, 502, 269, 455, 52, 482, 44, 504, 225, 41, 73, 266, 367, 230, 173, 386]",1.4951492977788063,3.8649313978942956,False
303,1,"[302, 69, 348, 292, 323, 262, 355, 356, 152, 471, 307, 316, 137, 195, 234, 255]",1.528439750577052,0.0,False
354,1,"[253, 159, 259, 289, 331, 9, 357, 37, 155, 224, 23, 172, 263, 25, 32, 368]",0.9567574932917889,1.9416152247724325,False
489,1,"[269, 50, 218, 502, 170, 455, 265, 52, 504, 197, 173, 230, 43, 292, 315, 474]",1.462307293157292,0.0,False
418,1,"[427, 244, 507, 438, 460, 482, 262, 180, 431, 308, 339, 225, 377, 140, 386, 307]",1.761296304855382,1.235471471385307,False
125,1,"[386, 307, 482, 225, 355, 356, 348, 317, 41, 234, 152, 43, 308, 316, 51, 315]",1.0543960854286083,0.0,False
326,1,"[234, 43, 311, 355, 356, 170, 246, 349, 331, 225, 317, 289, 34, 51, 337, 368]",1.7412593128897178,0.0,False
383,1,"[403, 203, 424, 430, 220, 402, 343, 298, 436, 420, 422, 253, 250, 291, 229, 413]",1.6526901725426817,3.7812307151781224,False
412,1,"[291, 479, 172, 289, 331, 229, 209, 250, 343, 483, 298, 9, 181, 436, 293, 253]",1.6496296858974588,0.9669838461896731,False
322,1,"[364, 161, 365, 368, 254, 375, 357, 263, 15, 324, 150, 167, 316, 253, 13, 331]",1.3352293860197368,0.6981347220709844,False
200,1,"[187, 140, 237, 340, 339, 457, 87, 321, 325, 427, 79, 191, 505, 83, 180, 315]",1.263855827802111,2.528125768907977,False
470,1,"[469, 69, 417, 246, 471, 284, 41, 73, 48, 241, 115, 172, 225, 150, 355, 356]",1.271188212172478,0.0,False
212,1,"[159, 24, 15, 155, 9, 23, 172, 37, 331, 253, 259, 161, 209, 224, 25, 368]",1.284065925182026,3.3006401266708405,False
380,1,"[265, 170, 73, 52, 161, 317, 41, 355, 356, 167, 316, 45, 230, 246, 159, 150]",1.0322260882309198,2.166765369851511,False
273,1,"[276, 284, 282, 41, 48, 115, 69, 196, 176, 137, 302, 442, 304, 90, 265, 44]",0.5584626588814118,2.300583090323373,False
92,1,"[229, 483, 142, 186, 298, 220, 172, 343, 181, 24, 424, 293, 159, 9, 23, 203]",1.4910153763681686,0.0,False
29,1,"[311, 337, 263, 34, 254, 13, 357, 225, 172, 32, 364, 246, 161, 365, 15, 331]",1.4406213311137823,0.0,False
312,1,"[199, 217, 104, 12, 242, 58, 386, 308, 261, 244, 307, 255, 44, 339, 460, 174]",0.9580687048941858,0.0,False
183,1,"[172, 25, 224, 479, 155, 331, 9, 23, 159, 37, 34, 17, 368, 343, 253, 13]",1.104506603704418,2.057962510002712,False
272,1,"[340, 140, 144, 195, 157, 457, 269, 339, 244, 242, 255, 187, 455, 191, 438, 262]",1.572824927984443,1.4085449700547104,True
0,1,"[196, 176, 37, 284, 304, 186, 239, 442, 23, 150, 282, 417, 90, 224, 324, 17]",0.9634790447844823,0.0,False
285,1,"[195, 244, 482, 144, 438, 475, 242, 460, 140, 180, 191, 262, 507, 431, 340, 427]",1.3598833401271024,0.0,False
453,1,"[440, 323, 316, 234, 367, 43, 269, 197, 317, 44, 218, 292, 315, 173, 50, 355]",1.3480298717315227,0.0,False
385,1,"[308, 339, 427, 140, 262, 340, 244, 507, 377, 438, 242, 187, 457, 174, 460, 431]",1.8176396231834535,2.833213344056216,False
441,1,"[436, 424, 422, 250, 403, 420, 343, 203, 413, 483, 293, 220, 181, 295, 13, 259]",1.492895144936366,0.8020015854720274,False
149,1,"[209, 250, 403, 298, 203, 229, 483, 424, 45, 420, 142, 167, 9, 24, 159, 293]",1.5622509391334634,0.7514160886839212,False
478,1,"[25, 155, 172, 479, 23, 295, 159, 243, 24, 331, 289, 9, 259, 224, 37, 472]",1.0282476254665591,1.1662709371419244,True
501,1,"[243, 502, 266, 293, 25, 167, 295, 498, 172, 479, 15, 365, 224, 250, 446, 298]",1.5451754908156372,0.0,False
21,1,"[34, 173, 170, 73, 13, 337, 43, 364, 365, 246, 269, 51, 225, 349, 311, 355]",1.64735645518789,0.0,False
59,1,"[58, 104, 471, 283, 62, 65, 262, 157, 48, 83, 174, 152, 425, 241, 255, 308]",0.525046913070693,0.0,False
342,1,"[337, 34, 13, 311, 364, 365, 32, 254, 263, 170, 173, 357, 51, 446, 331, 161]",1.1626361054901135,0.0,False
80,1,"[180, 431, 79, 237, 398, 87, 64, 244, 217, 65, 83, 157, 187, 505, 325, 457]",1.4255937491056065,0.0,False
189,1,"[37, 442, 25, 479, 239, 186, 23, 472, 224, 282, 172, 304, 220, 4, 514, 9]",1.3070345775689243,2.2235418856535927,False
297,1,"[220, 229, 186, 343, 4, 203, 181, 298, 7, 17, 403, 436, 295, 472, 9, 23]",0.6348607915723092,0.0,False
145,1,"[161, 167, 15, 498, 494, 150, 45, 254, 364, 253, 250, 263, 230, 413, 365, 481]",1.4840921722307192,0.6418538861723948,False
168,1,"[469, 417, 150, 69, 90, 368, 15, 375, 284, 159, 142, 196, 176, 186, 37, 161]",1.4226933784531457,1.2612978709452054,True
300,1,"[13, 364, 365, 150, 368, 34, 479, 375, 337, 417, 90, 167, 172, 9, 23, 331]",1.6137996015829505,0.0,False
408,1,"[440, 43, 355, 356, 51, 52, 263, 225, 317, 173, 234, 41, 430, 50, 425, 292]",1.1828776634777853,2.174751721484161,False
277,1,"[276, 115, 283, 48, 58, 284, 241, 307, 282, 152, 104, 41, 386, 261, 482, 173]",1.0484142853601912,2.462149662665384,False
270,1,"[157, 192, 64, 237, 425, 65, 269, 83, 377, 244, 87, 339, 242, 455, 140, 262]",1.3487207005272785,0.41871033485818504,False
279,1,"[276, 48, 115, 284, 241, 282, 283, 41, 173, 58, 69, 471, 265, 44, 317, 469]",1.2656287950936311,2.3767644911682972,False
330,1,"[307, 325, 51, 152, 234, 43, 348, 355, 356, 262, 64, 315, 386, 507, 225, 482]",1.3423150609280254,2.0255131996542803,False
465,1,"[104, 58, 283, 48, 241, 174, 152, 471, 62, 65, 282, 308, 377, 64, 425, 284]",1.1711973054052673,2.0592388343623163,False
114,1,"[115, 283, 48, 276, 58, 241, 471, 69, 307, 315, 302, 265, 284, 152, 41, 386]",1.2275721390649446,0.0,False
160,1,"[479, 442, 289, 23, 224, 172, 253, 34, 331, 186, 472, 25, 48, 417, 239, 337]",1.298447704985627,1.0116009116784799,True
171,1,"[203, 181, 403, 343, 220, 298, 17, 229, 224, 420, 142, 250, 253, 365, 9, 479]",2.2064983829450964,1.3056264580524357,False
299,1,"[12, 304, 442, 239, 196, 176, 282, 324, 90, 375, 368, 4, 446, 514, 406, 374]",1.5461025155926287,0.0,False
112,1,"[307, 386, 152, 51, 225, 482, 43, 339, 173, 348, 140, 308, 64, 315, 507, 262]",0.725053413353297,0.0,False
428,1,"[505, 398, 87, 431, 492, 180, 321, 457, 195, 144, 507, 325, 191, 192, 79, 65]",1.15015846753729,0.0,False
344,1,"[357, 375, 337, 34, 368, 25, 90, 365, 13, 263, 254, 224, 446, 479, 349, 364]",1.8630687047815429,1.9600947840472698,True
39,1,"[48, 283, 115, 471, 241, 173, 442, 69, 269, 73, 44, 276, 43, 51, 367, 152]",0.746348298214385,0.0,False
419,1,"[438, 140, 427, 507, 340, 195, 262, 431, 460, 307, 244, 339, 187, 191, 308, 64]",1.219467556484274,1.3987168811184478,True
133,1,"[316, 45, 234, 317, 367, 197, 43, 269, 218, 355, 356, 50, 292, 52, 323, 474]",1.4021585046143858,0.0,False
397,1,"[246, 225, 13, 234, 494, 446, 73, 45, 413, 364, 51, 170, 173, 311, 365, 307]",1.5164332061322847,1.5325568680981427,True
211,1,"[24, 25, 37, 159, 172, 23, 155, 459, 90, 370, 243, 7, 259, 331, 375, 347]",1.0685047862252586,3.295836866004329,False
127,1,"[323, 348, 234, 315, 262, 507, 302, 43, 355, 356, 438, 292, 137, 460, 195, 316]",1.0141195422407305,0.0,False
56,1,"[44, 52, 173, 269, 51, 317, 73, 265, 43, 502, 225, 386, 41, 355, 356, 367]",1.1008450489373363,0.0,False
16,1,"[69, 417, 150, 368, 234, 90, 375, 471, 284, 41, 316, 241, 115, 469, 304, 302]",1.3806080548773998,0.0,False
103,1,"[325, 262, 507, 438, 195, 180, 431, 191, 427, 308, 307, 339, 140, 64, 321, 460]",1.1423617631575367,0.0,False
158,1,"[157, 262, 144, 457, 339, 65, 315, 191, 321, 507, 255, 62, 140, 52, 340, 427]",0.9408815719261295,0.9707789171582248,True
480,1,"[402, 420, 250, 483, 403, 424, 76, 298, 291, 293, 209, 229, 203, 253, 142, 436]",1.636065259075932,1.3217558399823195,True
445,1,"[69, 304, 442, 347, 349, 375, 90, 368, 446, 73, 150, 417, 25, 246, 471, 234]",1.3225999839281042,0.0,False
388,1,"[161, 15, 263, 413, 259, 159, 254, 357, 167, 32, 311, 170, 494, 253, 246, 150]",1.025662114246026,3.392492941032009,False
18,1,"[417, 442, 224, 471, 254, 161, 150, 324, 364, 365, 196, 176, 73, 32, 263, 48]",1.5395207215750903,0.0,False
473,1,"[291, 289, 229, 23, 9, 220, 479, 259, 253, 331, 186, 172, 295, 472, 76, 424]",1.5377697415823899,4.267176792994939,False
248,1,"[250, 436, 298, 203, 420, 403, 483, 424, 293, 498, 422, 209, 343, 167, 229, 45]",2.044600533577002,0.0,False
256,1,"[229, 424, 483, 436, 403, 220, 9, 289, 259, 291, 295, 142, 203, 413, 250, 298]",0.8743194423721566,2.199444334074532,False
252,1,"[167, 15, 364, 161, 365, 498, 266, 13, 170, 250, 254, 45, 263, 253, 150, 34]",1.009680498961079,0.19062035960864973,False
124,1,"[348, 386, 482, 355, 356, 195, 43, 455, 262, 317, 41, 307, 261, 302, 52, 265]",0.9311869338141359,0.0,False
78,1,"[174, 443, 83, 87, 237, 157, 505, 262, 65, 242, 431, 62, 217, 321, 425, 325]",1.3591205549870293,0.0,False
451,1,"[443, 457, 174, 261, 242, 431, 460, 217, 321, 348, 195, 244, 262, 507, 325, 438]",1.412736526104707,2.3711778844596574,False
274,1,"[17, 186, 196, 176, 203, 298, 181, 142, 220, 224, 343, 37, 472, 229, 7, 403]",1.5425827585291154,2.5006159434931803,False
42,1,"[265, 269, 502, 52, 455, 367, 73, 44, 173, 317, 225, 504, 386, 482, 41, 355]",1.4280307385005673,0.0,False
404,1,"[255, 339, 140, 315, 340, 262, 64, 507, 157, 307, 427, 191, 65, 308, 187, 321]",1.0359375145100145,1.951608170169951,False
362,1,"[37, 224, 159, 357, 25, 349, 324, 253, 375, 23, 331, 9, 347, 32, 259, 155]",0.9850766505603968,0.41871033485818504,False
495,1,"[13, 498, 167, 494, 266, 364, 446, 365, 295, 15, 496, 259, 337, 436, 34, 45]",1.078375696665889,0.0,False
213,1,"[472, 479, 442, 186, 282, 23, 37, 224, 17, 469, 25, 172, 239, 514, 304, 48]",1.145202749072533,3.3446270301737613,False
437,1,"[220, 424, 7, 343, 229, 403, 422, 459, 374, 436, 446, 370, 4, 406, 413, 375]",1.5349067042644522,0.0,False
305,1,"[174, 187, 308, 339, 325, 340, 237, 307, 140, 457, 217, 180, 262, 431, 321, 386]",2.210501803745976,0.0,False
286,1,"[298, 293, 7, 370, 25, 142, 224, 243, 459, 37, 159, 403, 343, 479, 90, 172]",1.339523720849655,0.0,False
463,1,"[196, 176, 442, 304, 239, 282, 417, 12, 284, 514, 324, 276, 115, 90, 17, 104]",0.8677645883236821,1.8547342683894434,False
