,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
321,I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
324,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
328,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
330,M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12
332,I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
334,F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16
335,M,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11
336,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14
338,M,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8
345,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13
348,I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8
351,F,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,22
352,M,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12
353,M,0.58,0.455,0.17,0.93,0.408,0.259,0.22,9
360,M,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
364,F,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12
366,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
368,M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12
374,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13
376,M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11
381,M,0.535,0.42,0.145,0.791,0.33,0.189,0.25,10
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
387,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
388,M,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14
395,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11
396,F,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10
401,M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
407,M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16
412,F,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11
414,F,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14
419,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13
420,F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
434,I,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13
435,M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
441,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
442,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
443,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
445,F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
447,M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
452,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17
457,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
459,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
461,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
468,F,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17
470,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
472,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
478,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
479,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16
481,M,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17
487,F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15
488,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11
491,M,0.58,0.46,0.13,0.921,0.357,0.181,0.29,13
493,M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15
499,M,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10
503,F,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
506,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
508,M,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11
511,F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
517,M,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5
519,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
520,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
521,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
527,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
536,I,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11
538,M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
539,F,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10
544,F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
546,M,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,8
552,I,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12
554,I,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
561,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
563,F,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11
564,F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
566,I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12
568,M,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,7
574,I,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10
576,I,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10
580,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11
588,M,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
595,I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13
599,F,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16
603,I,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11
605,I,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13
607,I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
612,M,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
616,F,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12
618,M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,9
621,I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
628,I,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21
629,M,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
630,I,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9
636,M,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,7
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14
644,M,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9
645,I,0.445,0.33,0.12,0.347,0.12,0.084,0.105,11
648,I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
656,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
657,F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
658,I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
659,F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12
664,I,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19
668,M,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
669,F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
682,F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
683,M,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16
685,M,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
689,M,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11
691,I,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5
692,F,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
696,I,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
699,F,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16
705,M,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10
707,F,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,10
708,M,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10
709,I,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7
710,I,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
711,M,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
712,I,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
718,I,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
720,I,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,3
722,M,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,15
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
734,M,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
736,M,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12
737,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
740,M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
741,F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
742,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
743,F,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17
745,F,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17
749,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15
750,F,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13
753,F,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
756,M,0.615,0.525,0.155,1.1375,0.367,0.236,0.37,20
759,M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
765,M,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
766,F,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,13
767,M,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9
768,F,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
771,I,0.485,0.375,0.14,0.521,0.2,0.123,0.17,8
772,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8
773,M,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9
774,M,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,10
776,M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
777,M,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13
785,M,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15
786,F,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9
789,F,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
790,F,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10
793,M,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12
794,M,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12
795,M,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15
796,M,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
797,M,0.44,0.335,0.11,0.394,0.157,0.096,0.122,9
799,F,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,11
802,M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
804,M,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,10
811,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
812,I,0.235,0.175,0.055,0.067,0.027,0.0125,0.018,6
813,I,0.255,0.185,0.06,0.088,0.0365,0.021,0.023,5
814,I,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7
817,I,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
819,I,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7
820,I,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,7
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
827,I,0.4,0.31,0.1,0.306,0.13,0.06,0.094,6
829,I,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,7
830,M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
834,I,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,7
835,I,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
841,F,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9
845,M,0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9
850,F,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10
853,M,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9
855,F,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9
856,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9
857,M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
860,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
861,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
863,F,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
867,F,0.615,0.5,0.175,1.377,0.5585,0.33,0.292,12
872,M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9
873,F,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11
877,F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10
879,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
880,M,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11
881,M,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9
885,F,0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10
886,F,0.675,0.525,0.17,1.8095,0.784,0.391,0.455,12
889,F,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11
891,M,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6
897,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
900,I,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
903,I,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6
904,I,0.315,0.23,0.07,0.144,0.053,0.0305,0.04,8
905,I,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,5
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
910,I,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5
912,I,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7
913,I,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6
914,I,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,7
916,I,0.385,0.265,0.08,0.251,0.124,0.037,0.07,6
919,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6
921,I,0.42,0.32,0.115,0.376,0.169,0.092,0.1,5
922,I,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6
924,I,0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6
925,I,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,7
927,I,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8
930,I,0.44,0.325,0.09,0.35,0.148,0.067,0.105,7
933,I,0.45,0.36,0.13,0.478,0.191,0.127,0.137,7
935,I,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135,7
938,I,0.455,0.375,0.12,0.497,0.2355,0.1055,0.1295,6
940,I,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7
941,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7
944,F,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6
945,M,0.47,0.365,0.12,0.612,0.327,0.15,0.14,8
947,M,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9
948,F,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6
949,M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6
951,M,0.48,0.36,0.1,0.439,0.194,0.099,0.115,8
955,M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8
956,M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7
957,M,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6
958,I,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8
960,M,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7
961,F,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9
962,I,0.505,0.39,0.15,0.685,0.362,0.131,0.156,8
971,M,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7
972,F,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8
973,M,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,11
975,F,0.53,0.425,0.15,0.8495,0.328,0.232,0.202,8
976,M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7
979,M,0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,8
981,F,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9
983,F,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8
984,M,0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10
985,M,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10
988,M,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7
