,testID,nearestNeighbors,expectedValue,actualValue,correctAssignment
144,2,"[143, 128, 164, 41, 118]",54.14896902263086,86,False
195,2,"[34, 35, 194, 165, 192]",177.84257278159174,208,False
167,2,"[4, 189, 190, 147, 148]",149.38641594374977,100,False
162,2,"[161, 142, 164, 139, 118]",41.80802435492757,34,False
158,2,"[157, 159, 100, 176, 177]",22.206760646406416,12,False
95,2,"[6, 2, 3, 190, 189]",219.7222774090772,465,False
14,2,"[25, 181, 28, 100, 200]",37.57898516678795,10,False
160,2,"[161, 142, 139, 159, 85]",31.995795789604397,21,False
166,2,"[165, 34, 35, 193, 148]",116.08845871822588,116,True
127,2,"[142, 161, 138, 118, 139]",42.60133786844026,56,False
52,2,"[128, 41, 44, 118, 132]",51.365598713147946,138,False
121,2,"[136, 143, 147, 148, 128]",91.03755793203763,133,False
0,2,"[169, 192, 168, 196, 64]",241.60184946235836,198,False
135,2,"[136, 41, 128, 44, 185]",60.99621760969883,54,False
62,2,"[16, 73, 66, 177, 174]",30.81582780580814,36,False
155,2,"[2, 3, 190, 189, 34]",171.39678996927282,326,False
37,2,"[159, 39, 101, 176, 157]",25.20139639802814,29,True
105,2,"[28, 25, 112, 113, 117]",48.785806463853504,32,False
163,2,"[164, 143, 118, 161, 142]",46.98599273271887,42,True
197,2,"[196, 192, 169, 165, 189]",213.93356799832316,397,False
69,2,"[87, 183, 185, 85, 16]",32.595840957683734,32,True
54,2,"[101, 39, 176, 159, 132]",28.792397951660174,26,True
1,2,"[2, 3, 190, 34, 35]",175.48563714919675,269,False
184,2,"[185, 183, 193, 133, 112]",44.39250807347708,33,False
156,2,"[168, 192, 6, 169, 189]",259.8603667896971,510,False
94,2,"[148, 34, 35, 147, 145]",128.23296023180447,237,False
7,2,"[6, 2, 3, 190, 189]",219.63115748768567,489,False
2,2,"[1, 152, 155, 151, 154]",291.1636901406113,220,False
3,2,"[1, 152, 155, 151, 154]",291.1636901406113,172,False
4,2,"[150, 167, 121, 130, 154]",159.3785842051232,132,False
6,2,"[7, 95, 153, 152, 155]",431.5315222989365,367,False
16,2,"[18, 67, 178, 86, 68]",33.40035531266681,19,False
20,2,"[17, 68, 70, 18, 184]",37.20133749141181,30,False
22,2,"[17, 15, 68, 70, 62]",38.606017326812385,61,False
23,2,"[17, 70, 68, 15, 184]",38.000513681691515,76,False
24,2,"[84, 76, 83, 14, 10]",26.200049104334358,23,True
25,2,"[83, 14, 84, 10, 105]",23.60376958988445,69,False
28,2,"[83, 84, 14, 10, 105]",23.60231172492515,77,False
34,2,"[154, 94, 150, 33, 121]",172.15809473076155,106,False
35,2,"[154, 94, 150, 33, 121]",172.15760869474167,208,False
39,2,"[37, 125, 40, 126, 158]",29.7997688264866,26,True
41,2,"[42, 119, 129, 55, 126]",60.59838245277468,40,False
44,2,"[206, 55, 131, 204, 52]",61.603479337194706,72,False
50,2,"[46, 109, 108, 208, 207]",31.82318718115773,24,False
51,2,"[46, 108, 109, 208, 207]",31.837976848724757,24,False
53,2,"[49, 171, 114, 203, 201]",35.39888570098025,36,True
57,2,"[46, 109, 108, 208, 207]",31.916877549294703,12,False
60,2,"[46, 109, 108, 208, 207]",31.916877549294703,16,False
61,2,"[46, 109, 108, 208, 207]",31.916877549294703,22,False
64,2,"[13, 12, 146, 135, 180]",97.18569717630615,144,False
66,2,"[67, 158, 18, 37, 125]",25.001074917085244,17,False
72,2,"[18, 68, 178, 92, 67]",29.799159061625293,22,False
73,2,"[76, 84, 18, 17, 77]",35.802269467067326,36,True
78,2,"[76, 84, 18, 14, 17]",27.19555299379378,36,False
79,2,"[15, 77, 206, 70, 92]",44.80140728326901,84,False
81,2,"[76, 77, 17, 15, 68]",38.59381781588954,38,True
85,2,"[86, 206, 131, 67, 178]",34.39876890913759,29,False
87,2,"[92, 178, 206, 68, 70]",41.20514052638507,35,False
88,2,"[154, 115, 52, 129, 144]",118.77753783329838,134,False
89,2,"[70, 92, 68, 15, 180]",52.00461467958501,66,False
100,2,"[171, 203, 201, 178, 49]",33.00555324107307,24,False
101,2,"[204, 131, 178, 37, 158]",27.399030159828104,45,False
102,2,"[108, 109, 46, 208, 207]",32.21340175509568,7,False
104,2,"[208, 207, 10, 105, 46]",39.99131797900777,16,False
106,2,"[105, 10, 208, 84, 83]",30.59763896078298,32,True
110,2,"[109, 108, 46, 208, 207]",32.01464647279547,22,False
111,2,"[109, 108, 46, 208, 207]",32.02336578441409,37,True
112,2,"[171, 114, 86, 203, 201]",30.999340393584703,40,False
113,2,"[171, 114, 86, 203, 201]",30.999340393584703,34,True
117,2,"[171, 203, 201, 49, 178]",33.002128792030845,24,False
118,2,"[119, 127, 126, 42, 129]",59.80036545435301,49,False
122,2,"[108, 109, 46, 208, 207]",32.589551665583805,12,False
123,2,"[108, 109, 46, 208, 207]",32.587037901709536,18,False
128,2,"[129, 42, 119, 144, 55]",68.79802002051898,70,True
132,2,"[55, 40, 131, 126, 127]",42.59911670235758,26,False
133,2,"[40, 55, 126, 131, 149]",52.400976103556225,32,False
136,2,"[135, 121, 42, 119, 149]",82.00563990830504,65,False
137,2,"[82, 17, 15, 68, 70]",39.03551247090081,30,False
138,2,"[55, 114, 127, 204, 131]",44.7991233342056,50,False
139,2,"[158, 160, 204, 131, 37]",24.0006105325142,40,False
140,2,"[180, 55, 127, 126, 119]",67.19505318722925,62,False
141,2,"[180, 55, 127, 126, 119]",67.19505318722925,60,False
142,2,"[127, 160, 131, 204, 206]",37.40041874972131,50,False
143,2,"[144, 163, 129, 42, 119]",65.19762697048415,66,True
145,2,"[146, 13, 12, 121, 135]",101.99535420126794,74,False
147,2,"[146, 13, 121, 144, 167]",109.99483914991863,111,True
148,2,"[146, 121, 94, 154, 135]",146.21184630745788,143,True
157,2,"[158, 67, 37, 203, 201]",20.40082896691443,8,False
159,2,"[37, 158, 160, 125, 127]",29.002429253981223,17,False
161,2,"[160, 127, 126, 131, 40]",34.799347756151924,24,False
164,2,"[163, 42, 162, 144, 129]",58.80649974497022,46,False
165,2,"[166, 33, 184, 94, 150]",132.75347399623118,51,False
168,2,"[65, 167, 155, 151, 152]",266.480996816368,140,False
169,2,"[31, 30, 94, 65, 166]",250.53292848187343,212,False
170,2,"[171, 203, 201, 178, 49]",33.00659325506988,25,False
172,2,"[180, 12, 13, 114, 115]",92.9870612707489,41,False
174,2,"[84, 171, 203, 201, 49]",29.80157960519627,50,False
176,2,"[203, 201, 171, 178, 204]",29.002179517737275,30,True
177,2,"[67, 203, 201, 18, 178]",26.00032987882625,32,False
181,2,"[171, 203, 201, 83, 49]",28.603803617870632,6,False
183,2,"[86, 125, 158, 206, 126]",35.200094587518485,22,False
185,2,"[184, 149, 70, 206, 126]",59.39994318430375,58,True
189,2,"[150, 94, 167, 151, 155]",230.85639605871515,188,False
190,2,"[150, 1, 154, 152, 155]",278.6304065593748,173,False
192,2,"[153, 195, 94, 7, 95]",381.78633297259324,405,False
193,2,"[184, 70, 180, 149, 68]",68.20651368665996,70,True
194,2,"[154, 135, 1, 121, 94]",181.39158877955532,114,False
196,2,"[197, 195, 166, 0, 153]",284.3495699918701,307,False
200,2,"[203, 201, 171, 49, 178]",33.0044585674155,12,False
202,2,"[203, 201, 171, 49, 178]",33.0044585674155,18,False
155,2,"[151, 1, 2, 3, 189]",225.12007038514167,326,False
154,2,"[34, 35, 121, 194, 150]",155.03223970561353,214,False
20,2,"[70, 72, 69, 18, 92]",33.797018186594016,30,True
137,2,"[81, 89, 15, 166, 72]",55.497137948054515,30,False
82,2,"[81, 89, 15, 64, 70]",69.22906935826454,38,False
57,2,"[60, 110, 46, 51, 108]",18.20015684974611,12,False
162,2,"[126, 164, 131, 40, 185]",40.199407940519116,34,False
168,2,"[65, 151, 13, 147, 153]",259.07186567030925,140,False
78,2,"[72, 174, 84, 24, 18]",29.599014147160304,36,False
141,2,"[132, 133, 180, 101, 55]",54.40239783114654,60,False
79,2,"[15, 70, 44, 92, 49]",50.60313938546417,84,False
23,2,"[89, 81, 70, 15, 72]",44.570262782445,76,False
146,2,"[147, 13, 121, 144, 12]",111.98254377030696,93,False
61,2,"[60, 110, 46, 51, 108]",18.20015684974611,22,True
94,2,"[34, 35, 147, 189, 151]",178.05011444108976,237,False
127,2,"[126, 40, 131, 37, 132]",30.39777661888505,56,False
145,2,"[147, 13, 12, 121, 144]",111.99006966258845,74,False
77,2,"[24, 15, 49, 28, 44]",53.81532097388457,53,True
143,2,"[144, 164, 129, 41, 115]",65.60079956309846,66,True
200,2,"[203, 176, 171, 117, 53]",28.2006223458218,12,False
152,2,"[151, 1, 2, 3, 189]",225.11999618107754,370,False
202,2,"[203, 176, 171, 117, 53]",28.2006223458218,18,False
119,2,"[41, 126, 40, 129, 55]",52.201525972964724,66,False
10,2,"[11, 105, 25, 84, 28]",48.00339751473094,38,False
181,2,"[171, 117, 25, 203, 174]",38.80066930938273,6,False
170,2,"[171, 203, 176, 117, 112]",29.001275334107785,25,True
148,2,"[147, 121, 13, 189, 35]",155.65770947103758,143,False
123,2,"[108, 110, 46, 60, 51]",18.229273428615254,18,True
201,2,"[203, 176, 171, 117, 53]",28.20056039002507,14,False
122,2,"[108, 110, 46, 60, 51]",18.22929337930769,12,False
158,2,"[37, 176, 54, 203, 131]",24.39865838846397,12,False
208,2,"[105, 11, 104, 28, 25]",46.81793975751268,45,True
66,2,"[18, 37, 176, 86, 178]",33.60058985335209,17,False
157,2,"[176, 203, 37, 54, 171]",27.199999982901794,8,False
156,2,"[153, 6, 7, 65, 151]",378.2637405530736,510,False
17,2,"[62, 72, 18, 70, 69]",36.60411841116802,28,False
165,2,"[166, 33, 34, 35, 184]",105.19164331339537,51,False
76,2,"[24, 72, 28, 84, 174]",38.804563541808506,45,False
167,2,"[147, 150, 13, 189, 121]",156.7971964571578,100,False
198,2,"[199, 197, 1, 2, 3]",418.84909844462504,915,False
95,2,"[6, 7, 153, 151, 1]",381.79500331349215,465,False
87,2,"[92, 69, 178, 70, 72]",35.20328448309242,35,True
88,2,"[194, 115, 129, 52, 144]",98.7785145328516,134,False
192,2,"[153, 151, 189, 6, 7]",365.9763205730576,405,False
175,2,"[115, 52, 44, 49, 53]",76.79416472777952,50,False
169,2,"[30, 65, 189, 147, 64]",194.8839328307231,212,False
16,2,"[18, 178, 72, 86, 117]",31.000154122569395,19,False
83,2,"[25, 28, 84, 11, 105]",47.996434165020545,16,False
130,2,"[150, 144, 13, 147, 121]",136.38472588110994,136,True
206,2,"[131, 69, 114, 185, 92]",35.6010055938226,52,False
113,2,"[112, 117, 171, 174, 114]",38.801806674537,34,True
140,2,"[132, 133, 180, 101, 55]",54.40239783114654,62,False
177,2,"[176, 203, 117, 171, 18]",27.200038872794053,32,True
22,2,"[81, 89, 15, 70, 72]",44.58005964518982,61,False
193,2,"[184, 185, 70, 180, 69]",58.80249375971409,70,False
85,2,"[86, 176, 171, 112, 203]",32.19866095355885,29,True
195,2,"[34, 35, 166, 194, 1]",162.6505981463963,208,False
159,2,"[37, 131, 40, 54, 126]",30.40117964222739,17,False
172,2,"[12, 180, 13, 132, 133]",79.37420715737515,41,False
100,2,"[171, 203, 176, 117, 112]",29.001085689347445,24,False
50,2,"[60, 51, 104, 46, 110]",19.201036823939752,24,True
135,2,"[121, 41, 129, 149, 44]",85.99432174859851,54,False
138,2,"[132, 114, 101, 133, 55]",42.60069158292465,50,False
67,2,"[18, 176, 86, 178, 37]",33.600236969853434,26,False
160,2,"[126, 37, 131, 40, 86]",33.2010382830183,21,False
118,2,"[41, 126, 40, 55, 129]",52.20238508519015,49,True
142,2,"[131, 126, 40, 114, 37]",35.20118214322871,50,False
109,2,"[110, 108, 46, 60, 51]",18.20416142272757,18,True
161,2,"[126, 131, 40, 37, 185]",36.80416367766523,24,False
204,2,"[131, 114, 176, 53, 49]",38.80324581397416,42,True
163,2,"[164, 126, 41, 131, 129]",45.40156272792887,42,True
73,2,"[174, 72, 84, 24, 117]",28.19822012386379,36,False
68,2,"[69, 72, 92, 18, 70]",33.80111811655734,32,True
102,2,"[108, 110, 46, 60, 51]",18.212659960659156,7,False
139,2,"[86, 176, 37, 54, 131]",28.199544939783973,40,False
4,2,"[150, 34, 121, 35, 189]",169.7647929839907,132,False
190,2,"[150, 34, 35, 1, 2]",203.39858209731975,173,False
111,2,"[110, 108, 46, 60, 51]",18.20429536053979,37,False
128,2,"[129, 41, 144, 52, 55]",80.80319070246169,70,False
183,2,"[86, 69, 54, 37, 126]",34.39954024605977,22,False
31,2,"[30, 65, 12, 147, 64]",175.39804923780065,368,False
14,2,"[25, 11, 28, 84, 24]",46.1939813093367,10,False
136,2,"[121, 41, 129, 149, 44]",85.99432174859851,65,False
42,2,"[41, 129, 164, 52, 55]",72.8106339689693,52,False
155,3,"[151, 1, 2, 3, 189]",225.12007038514167,326,False
154,3,"[34, 35, 121, 194, 150]",155.03223970561353,214,False
20,3,"[70, 72, 69, 18, 92]",33.797018186594016,30,True
137,3,"[81, 89, 15, 166, 72]",55.497137948054515,30,False
82,3,"[81, 89, 15, 64, 70]",69.22906935826454,38,False
57,3,"[60, 110, 46, 51, 108]",18.20015684974611,12,False
162,3,"[126, 164, 131, 40, 185]",40.199407940519116,34,False
168,3,"[65, 151, 13, 147, 153]",259.07186567030925,140,False
78,3,"[72, 174, 84, 24, 18]",29.599014147160304,36,False
141,3,"[132, 133, 180, 101, 55]",54.40239783114654,60,False
79,3,"[15, 70, 44, 92, 49]",50.60313938546417,84,False
23,3,"[89, 81, 70, 15, 72]",44.570262782445,76,False
146,3,"[147, 13, 121, 144, 12]",111.98254377030696,93,False
61,3,"[60, 110, 46, 51, 108]",18.20015684974611,22,True
94,3,"[34, 35, 147, 189, 151]",178.05011444108976,237,False
127,3,"[126, 40, 131, 37, 132]",30.39777661888505,56,False
145,3,"[147, 13, 12, 121, 144]",111.99006966258845,74,False
77,3,"[24, 15, 49, 28, 44]",53.81532097388457,53,True
143,3,"[144, 164, 129, 41, 115]",65.60079956309846,66,True
200,3,"[203, 176, 171, 117, 53]",28.2006223458218,12,False
152,3,"[151, 1, 2, 3, 189]",225.11999618107754,370,False
202,3,"[203, 176, 171, 117, 53]",28.2006223458218,18,False
119,3,"[41, 126, 40, 129, 55]",52.201525972964724,66,False
10,3,"[11, 105, 25, 84, 28]",48.00339751473094,38,False
181,3,"[171, 117, 25, 203, 174]",38.80066930938273,6,False
170,3,"[171, 203, 176, 117, 112]",29.001275334107785,25,True
148,3,"[147, 121, 13, 189, 35]",155.65770947103758,143,False
123,3,"[108, 110, 46, 60, 51]",18.229273428615254,18,True
201,3,"[203, 176, 171, 117, 53]",28.20056039002507,14,False
122,3,"[108, 110, 46, 60, 51]",18.22929337930769,12,False
158,3,"[37, 176, 54, 203, 131]",24.39865838846397,12,False
208,3,"[105, 11, 104, 28, 25]",46.81793975751268,45,True
66,3,"[18, 37, 176, 86, 178]",33.60058985335209,17,False
157,3,"[176, 203, 37, 54, 171]",27.199999982901794,8,False
156,3,"[153, 6, 7, 65, 151]",378.2637405530736,510,False
17,3,"[62, 72, 18, 70, 69]",36.60411841116802,28,False
165,3,"[166, 33, 34, 35, 184]",105.19164331339537,51,False
76,3,"[24, 72, 28, 84, 174]",38.804563541808506,45,False
167,3,"[147, 150, 13, 189, 121]",156.7971964571578,100,False
198,3,"[199, 197, 1, 2, 3]",418.84909844462504,915,False
95,3,"[6, 7, 153, 151, 1]",381.79500331349215,465,False
87,3,"[92, 69, 178, 70, 72]",35.20328448309242,35,True
88,3,"[194, 115, 129, 52, 144]",98.7785145328516,134,False
192,3,"[153, 151, 189, 6, 7]",365.9763205730576,405,False
175,3,"[115, 52, 44, 49, 53]",76.79416472777952,50,False
169,3,"[30, 65, 189, 147, 64]",194.8839328307231,212,False
16,3,"[18, 178, 72, 86, 117]",31.000154122569395,19,False
83,3,"[25, 28, 84, 11, 105]",47.996434165020545,16,False
130,3,"[150, 144, 13, 147, 121]",136.38472588110994,136,True
206,3,"[131, 69, 114, 185, 92]",35.6010055938226,52,False
113,3,"[112, 117, 171, 174, 114]",38.801806674537,34,True
140,3,"[132, 133, 180, 101, 55]",54.40239783114654,62,False
177,3,"[176, 203, 117, 171, 18]",27.200038872794053,32,True
22,3,"[81, 89, 15, 70, 72]",44.58005964518982,61,False
193,3,"[184, 185, 70, 180, 69]",58.80249375971409,70,False
85,3,"[86, 176, 171, 112, 203]",32.19866095355885,29,True
195,3,"[34, 35, 166, 194, 1]",162.6505981463963,208,False
159,3,"[37, 131, 40, 54, 126]",30.40117964222739,17,False
172,3,"[12, 180, 13, 132, 133]",79.37420715737515,41,False
100,3,"[171, 203, 176, 117, 112]",29.001085689347445,24,False
50,3,"[60, 51, 104, 46, 110]",19.201036823939752,24,True
135,3,"[121, 41, 129, 149, 44]",85.99432174859851,54,False
138,3,"[132, 114, 101, 133, 55]",42.60069158292465,50,False
67,3,"[18, 176, 86, 178, 37]",33.600236969853434,26,False
160,3,"[126, 37, 131, 40, 86]",33.2010382830183,21,False
118,3,"[41, 126, 40, 55, 129]",52.20238508519015,49,True
142,3,"[131, 126, 40, 114, 37]",35.20118214322871,50,False
109,3,"[110, 108, 46, 60, 51]",18.20416142272757,18,True
161,3,"[126, 131, 40, 37, 185]",36.80416367766523,24,False
204,3,"[131, 114, 176, 53, 49]",38.80324581397416,42,True
163,3,"[164, 126, 41, 131, 129]",45.40156272792887,42,True
73,3,"[174, 72, 84, 24, 117]",28.19822012386379,36,False
68,3,"[69, 72, 92, 18, 70]",33.80111811655734,32,True
102,3,"[108, 110, 46, 60, 51]",18.212659960659156,7,False
139,3,"[86, 176, 37, 54, 131]",28.199544939783973,40,False
4,3,"[150, 34, 121, 35, 189]",169.7647929839907,132,False
190,3,"[150, 34, 35, 1, 2]",203.39858209731975,173,False
111,3,"[110, 108, 46, 60, 51]",18.20429536053979,37,False
128,3,"[129, 41, 144, 52, 55]",80.80319070246169,70,False
183,3,"[86, 69, 54, 37, 126]",34.39954024605977,22,False
31,3,"[30, 65, 12, 147, 64]",175.39804923780065,368,False
14,3,"[25, 11, 28, 84, 24]",46.1939813093367,10,False
136,3,"[121, 41, 129, 149, 44]",85.99432174859851,65,False
42,3,"[41, 129, 164, 52, 55]",72.8106339689693,52,False
0,3,"[169, 31, 192, 137, 168]",228.1141917869454,198,False
1,3,"[152, 155, 190, 154, 4]",242.60501987083086,269,False
2,3,"[152, 155, 190, 154, 4]",242.60501987083086,220,False
