,testID,currentParameterID,nearestNeighbors,expectedValue,actualValue,correctAssignment
1561,0,13,"[2822, 2634, 3017, 434, 1446, 1266, 3815, 3537, 1258, 924, 3021, 2285, 920, 923, 3111, 1083, 2508, 3088, 1836, 4155, 1557, 3355, 1269, 828, 1834, 2872, 3534, 1562, 1074, 1086]",7.430530902082791,8,True
3195,0,13,"[761, 89, 656, 2491, 82, 3941, 1875, 159, 2446, 2176, 2360, 2180, 3773, 3415, 3667, 253, 318, 153, 1666, 189, 2295, 1904, 289, 762, 2662, 3339, 461, 489, 3420, 790]",12.501943303130297,18,False
3065,0,13,"[3423, 1802, 1004, 1809, 861, 2600, 1722, 3127, 4115, 3507, 1155, 1670, 2594, 1669, 3288, 1923, 2676, 259, 998, 3686, 1157, 3879, 1634, 1000, 859, 1665, 3788, 1492, 24, 3461]",10.335336582253202,11,True
1421,0,13,"[4105, 4104, 3520, 359, 1744, 3471, 3989, 4106, 3082, 1199, 3244, 2540, 888, 3184, 1817, 2542, 2708, 371, 1738, 1047, 1423, 3987, 1756, 375, 3239, 1759, 357, 1192, 2088, 2536]",12.494674206050842,13,True
2177,0,13,"[501, 3300, 2364, 504, 253, 2212, 2076, 3339, 2358, 2176, 1904, 1909, 310, 445, 4140, 2138, 992, 379, 2927, 3822, 2662, 1932, 159, 3218, 3222, 3298, 3056, 1013, 1695, 2943]",12.922417720784303,14,True
139,0,13,"[529, 302, 460, 2391, 303, 3173, 4120, 119, 18, 606, 609, 3205, 637, 703, 693, 620, 706, 63, 640, 2412, 518, 1443, 565, 3153, 2326, 2490, 513, 797, 2204, 704]",8.388395862441552,9,True
4061,0,13,"[2932, 1917, 27, 3575, 1363, 484, 853, 1487, 4047, 3566, 1482, 1357, 2304, 1140, 1914, 309, 3735, 3675, 352, 2130, 3775, 3210, 2027, 3821, 1922, 3284, 431, 3000, 455, 2355]",10.305690727073673,10,True
3325,0,13,"[606, 609, 637, 4120, 3205, 620, 3173, 640, 706, 2412, 303, 518, 2391, 302, 513, 3920, 460, 18, 529, 565, 119, 697, 264, 693, 703, 3366, 2424, 63, 546, 650]",7.759488761766743,10,False
3834,0,13,"[620, 565, 637, 4120, 640, 706, 609, 606, 3173, 18, 3205, 2391, 518, 513, 2412, 3920, 303, 302, 529, 119, 460, 3366, 264, 2424, 697, 546, 703, 650, 693, 63]",7.7811644053333655,6,True
3484,0,13,"[3907, 2651, 2897, 1291, 3764, 3763, 4036, 4074, 1119, 1612, 530, 1298, 3728, 1283, 1859, 1314, 621, 1622, 556, 1885, 552, 3758, 2388, 3558, 1876, 1104, 2329, 1597, 1619, 1281]",10.700527277197805,8,False
696,0,13,"[2343, 1053, 239, 238, 1988, 3521, 3141, 174, 3933, 2713, 3428, 2813, 1060, 897, 2814, 1061, 2548, 611, 4023, 547, 3429, 2447, 1533, 423, 297, 3965, 176, 650, 235, 2453]",5.49448173073099,4,True
2205,0,13,"[235, 297, 2447, 332, 900, 1534, 3965, 423, 1533, 2552, 3884, 4023, 2865, 248, 2864, 2548, 3429, 904, 814, 3967, 246, 177, 1061, 2453, 815, 3864, 897, 176, 4, 3428]",6.399119358927478,6,True
330,0,13,"[781, 776, 2101, 777, 681, 1595, 283, 647, 2445, 2020, 439, 594, 3289, 747, 733, 2017, 2498, 1574, 327, 2013, 3727, 3094, 382, 957, 345, 3252, 973, 3808, 12, 2489]",11.476904226210692,12,True
898,0,13,"[3428, 2713, 2548, 1061, 4023, 3933, 897, 3521, 2447, 1988, 2453, 3141, 1060, 3429, 297, 2813, 2814, 1533, 3965, 176, 332, 423, 235, 174, 2552, 3884, 2343, 2864, 1534, 904]",5.792697673233254,4,True
2781,0,13,"[4047, 3735, 2304, 1152, 2130, 352, 1922, 3737, 484, 1150, 857, 1140, 311, 1801, 3575, 1148, 1357, 2795, 1487, 2798, 2027, 1936, 1917, 431, 349, 2681, 3675, 1156, 853, 996]",10.438005809590248,10,True
2025,0,13,"[3283, 3565, 2289, 790, 3769, 2596, 3040, 3773, 3256, 982, 2163, 2773, 363, 2665, 656, 3282, 461, 3269, 489, 2586, 789, 1655, 189, 1486, 3288, 89, 25, 1875, 847, 1666]",10.672096813883144,10,True
85,0,13,"[159, 2176, 504, 3420, 253, 3298, 3822, 3941, 1904, 496, 153, 3462, 2180, 1932, 1695, 414, 3300, 1013, 426, 79, 4135, 3415, 2431, 3296, 2074, 4140, 89, 2076, 2034, 310]",13.149888664185516,12,True
4143,0,13,"[2159, 1408, 1015, 3705, 2958, 3144, 874, 2957, 1178, 1957, 1813, 1969, 3689, 2200, 1964, 3078, 1736, 1406, 1036, 3233, 2535, 1954, 1738, 1410, 2927, 2324, 3203, 3848, 310, 1010]",11.830109390464887,13,True
2538,0,13,"[2858, 2272, 2809, 2338, 3795, 2705, 94, 1025, 2619, 3896, 1518, 1192, 1822, 128, 3589, 2250, 1026, 469, 1401, 882, 754, 3392, 1520, 3242, 2707, 3067, 2708, 3992, 3987, 1189]",12.796962543985513,15,False
2162,0,13,"[3244, 4106, 4104, 3520, 1977, 359, 1759, 1047, 3079, 2088, 3989, 3082, 2542, 1199, 1744, 3848, 1756, 2540, 3184, 4105, 357, 1817, 3471, 375, 3797, 1423, 1820, 1738, 2368, 371]",12.819684241901161,11,True
3953,0,13,"[4166, 3023, 942, 3549, 3541, 1274, 4121, 2561, 2059, 4123, 1094, 1847, 2565, 613, 1088, 2881, 2121, 2646, 1456, 624, 1281, 2119, 421, 1565, 835, 3483, 1260, 4124, 1571, 3372]",8.83922983807389,8,True
1316,0,13,"[3492, 3811, 2522, 3240, 230, 1627, 2024, 1611, 1125, 4171, 1140, 3416, 455, 2655, 851, 101, 1890, 1333, 311, 1897, 266, 1150, 2355, 3451, 2027, 381, 91, 198, 352, 3555]",10.636613318968411,9,True
2762,0,13,"[3558, 1787, 600, 1619, 1298, 576, 628, 2992, 3982, 2926, 2897, 1320, 1654, 4036, 1630, 3567, 3728, 552, 1622, 1329, 3915, 1314, 1638, 3563, 556, 1342, 1620, 1291, 509, 2925]",10.435443664380685,9,True
3568,0,13,"[1329, 3567, 1654, 1619, 1320, 3982, 1314, 1630, 576, 1620, 1684, 2897, 3558, 4036, 1646, 600, 3563, 3765, 628, 1622, 552, 509, 597, 4038, 3326, 2925, 1638, 1291, 1119, 1685]",10.499916073231951,10,True
1577,0,13,"[1281, 4074, 2652, 1104, 1467, 3907, 3651, 1293, 1099, 2651, 554, 1291, 2881, 2885, 1283, 621, 3758, 1600, 1119, 1608, 1116, 1876, 3027, 1118, 3321, 1856, 2388, 3030, 771, 50]",9.402069670110365,8,True
4013,0,13,"[3057, 1806, 1690, 2673, 1677, 2033, 410, 2797, 2681, 1352, 2527, 2942, 1936, 368, 1365, 3501, 2798, 3000, 3681, 191, 2233, 2128, 2795, 1005, 3068, 2844, 2080, 3293, 3683, 1801]",10.869726698241616,8,False
366,0,13,"[3575, 1150, 1890, 2130, 1363, 1140, 3492, 3843, 2522, 352, 1357, 198, 3416, 455, 1914, 2027, 311, 851, 3811, 1487, 2776, 3240, 853, 4171, 1627, 1641, 230, 3451, 3566, 1125]",10.199211733482446,11,True
3803,0,13,"[3864, 176, 904, 2864, 3967, 3965, 423, 1533, 2865, 2552, 3429, 248, 2814, 1061, 900, 246, 3884, 2554, 235, 4023, 332, 815, 1537, 2548, 897, 2453, 1998, 1060, 4, 1534]",6.437921820720634,7,True
2717,0,13,"[3838, 2288, 3139, 175, 3911, 2290, 3432, 2819, 3528, 3804, 2818, 1230, 247, 2001, 814, 3236, 2718, 2196, 177, 1070, 4, 3635, 2869, 1432, 815, 915, 3601, 1998, 249, 246]",7.333914693554012,6,True
3966,0,13,"[3965, 3429, 423, 1533, 2864, 904, 176, 3967, 3864, 2552, 4023, 1061, 2865, 2548, 235, 2814, 248, 897, 332, 3884, 900, 2447, 1060, 2453, 246, 1534, 2813, 297, 815, 3428]",6.167725136265801,6,True
3839,0,13,"[2580, 2279, 384, 3495, 854, 2278, 3291, 2024, 2021, 3555, 3883, 1884, 2294, 1897, 2649, 3657, 973, 381, 327, 2655, 744, 732, 308, 1469, 345, 3811, 1125, 101, 3492, 1611]",10.351456514251627,8,False
1616,0,13,"[1293, 1118, 1467, 2652, 50, 2885, 1876, 1598, 1600, 4074, 3758, 2660, 3651, 4124, 1116, 3027, 1597, 1099, 1856, 1608, 3549, 3321, 1866, 1119, 1281, 2646, 421, 2388, 1283, 3763]",8.97234987179451,9,True
1541,0,13,"[2003, 124, 1238, 2001, 1537, 2718, 247, 1230, 1432, 2869, 2554, 2871, 3528, 4, 3432, 2818, 2196, 3532, 915, 2820, 815, 175, 1998, 2288, 3139, 246, 3601, 2819, 3635, 913]",7.039120247541721,7,True
2046,0,13,"[2047, 217, 3112, 2370, 3477, 2735, 2378, 458, 2508, 1437, 1557, 3111, 2330, 928, 1081, 2197, 1083, 3537, 1247, 3017, 924, 1086, 1074, 1260, 1446, 2285, 3355, 2822, 1240, 1250]",7.46532547019025,7,True
877,0,13,"[4098, 1378, 1512, 3740, 3594, 1670, 4064, 2263, 867, 3703, 2529, 4117, 258, 1954, 871, 1403, 3621, 868, 859, 3958, 3698, 3700, 3294, 1011, 24, 1039, 3686, 93, 370, 454]",10.70824624578302,10,True
2528,0,13,"[3686, 4048, 861, 868, 3423, 1000, 1809, 2594, 1157, 1634, 1802, 2263, 1004, 2529, 1670, 2600, 4095, 3127, 3507, 998, 871, 3288, 1155, 3879, 2074, 4115, 3269, 3594, 1722, 3454]",10.655614372786294,9,True
2570,0,13,"[2823, 1456, 3541, 1565, 624, 1274, 1448, 2569, 942, 2121, 1088, 2565, 4166, 1086, 3644, 2561, 2059, 1847, 1562, 3483, 1260, 1081, 1269, 2014, 4155, 1453, 3815, 928, 1266, 2646]",7.76355039532202,7,True
751,0,13,"[666, 2013, 97, 3979, 2052, 1280, 3862, 4167, 773, 1449, 1102, 681, 3272, 3252, 1461, 1783, 2445, 2886, 2302, 1455, 3808, 2150, 56, 60, 777, 2016, 957, 733, 3094, 955]",8.903760656420229,10,True
690,0,13,"[781, 2101, 777, 776, 681, 2020, 647, 2445, 283, 2017, 1595, 957, 382, 3727, 3808, 955, 3252, 3729, 3094, 973, 327, 2013, 2489, 733, 971, 3657, 12, 594, 747, 2302]",10.678992228833085,10,True
905,0,13,"[814, 177, 246, 1534, 815, 3139, 2288, 3838, 900, 4, 235, 3528, 2865, 1998, 332, 248, 2552, 2290, 175, 2718, 1432, 297, 1537, 2453, 3432, 904, 1230, 3967, 2864, 2001]",6.725504410987804,5,True
3946,0,13,"[3289, 3759, 2230, 262, 798, 1595, 3156, 381, 3865, 594, 475, 439, 3490, 101, 3451, 3284, 143, 2202, 3775, 386, 508, 2315, 91, 96, 499, 780, 266, 2498, 776, 781]",12.374777760710277,13,True
225,0,13,"[616, 791, 649, 2242, 3176, 786, 221, 145, 2390, 2189, 511, 2566, 3397, 540, 669, 205, 639, 2318, 808, 2435, 2239, 59, 200, 392, 99, 667, 1263, 222, 3548, 220]",10.429033749681384,9,True
3010,0,13,"[1432, 1230, 1238, 2718, 2003, 2001, 247, 2871, 124, 2869, 3528, 3432, 1537, 175, 2818, 2196, 3532, 1998, 915, 4, 2819, 2554, 2820, 3635, 3139, 815, 2288, 3601, 1546, 913]",6.835321933709741,6,True
207,0,13,"[1083, 4155, 3355, 1446, 2330, 928, 2822, 1562, 1086, 1266, 3017, 3021, 434, 923, 3537, 2370, 2634, 1081, 2285, 2735, 3111, 2569, 1565, 3483, 3815, 1260, 924, 2508, 1448, 3112]",7.566343779842449,8,True
1454,0,13,"[3483, 664, 3021, 2121, 4155, 932, 2569, 1565, 1266, 1562, 928, 1847, 1083, 3644, 3355, 1453, 2565, 2330, 2014, 3750, 1456, 1260, 613, 607, 2822, 234, 4121, 1086, 1446, 1269]",8.59710964677455,6,False
3033,0,13,"[2021, 1783, 1884, 3291, 2016, 3883, 2278, 308, 3094, 2294, 327, 3495, 1327, 957, 973, 3808, 960, 3979, 854, 3657, 2649, 2580, 3729, 2020, 1469, 955, 4167, 2017, 1280, 3252]",9.100174217983097,8,True
577,0,13,"[992, 461, 2662, 189, 2138, 489, 656, 1486, 3572, 3282, 789, 982, 4160, 1669, 3454, 3565, 753, 790, 3283, 2289, 3667, 3194, 259, 82, 3574, 89, 1655, 1875, 4042, 426]",11.23630357859266,10,True
1296,0,13,"[1125, 2655, 386, 3490, 4171, 3492, 3727, 1466, 2522, 971, 1469, 3657, 266, 851, 2649, 198, 973, 3416, 3271, 3451, 3759, 2322, 381, 1890, 2024, 1641, 1595, 3811, 91, 3843]",9.985280444911805,9,True
3624,0,13,"[3698, 1954, 3740, 3700, 1403, 258, 4064, 1178, 1410, 4098, 4117, 4100, 1039, 1406, 2535, 370, 1512, 1755, 1036, 2159, 1817, 1011, 3147, 3594, 3621, 3509, 3703, 867, 3958, 1010]",10.303037053277851,9,True
196,0,13,"[2319, 287, 2373, 3874, 3956, 2286, 3924, 3329, 625, 2061, 2, 3489, 459, 3345, 396, 222, 667, 344, 540, 2318, 2300, 3866, 122, 108, 2023, 3854, 3867, 2189, 1303, 639]",11.522896953777982,11,True
3031,0,13,"[3030, 2889, 3755, 2070, 1116, 50, 2652, 3651, 2881, 1467, 1104, 1866, 1118, 4123, 2885, 1608, 2059, 1293, 1600, 4124, 2646, 421, 2660, 4038, 554, 4032, 3549, 1856, 1876, 1281]",8.834376281416302,8,True
903,0,13,"[2865, 2552, 248, 3967, 904, 246, 2864, 900, 815, 235, 332, 3965, 814, 177, 3864, 3884, 423, 4, 1998, 1534, 1533, 2453, 1537, 2554, 2718, 176, 3429, 297, 1432, 3528]",6.561509521995732,6,True
1610,0,13,"[2660, 1620, 2070, 4038, 1291, 1104, 1608, 1646, 3030, 1119, 1329, 4036, 1314, 4127, 3651, 1859, 3764, 3758, 50, 1597, 2652, 1876, 1600, 2889, 1856, 1467, 1320, 2897, 1118, 1116]",9.25916419509969,8,True
587,0,13,"[2305, 743, 3840, 41, 2295, 122, 2224, 78, 289, 2296, 470, 2217, 3874, 396, 459, 442, 977, 3769, 2073, 3329, 3124, 25, 1875, 2590, 1305, 2664, 2286, 847, 1303, 548]",11.137395310814222,13,True
2037,0,13,"[1061, 4023, 2548, 897, 3429, 3428, 2814, 1060, 2813, 1533, 2713, 3965, 423, 3933, 2447, 176, 2864, 297, 235, 904, 2552, 332, 3884, 3967, 2453, 3864, 2865, 900, 1534, 248]",5.839881013477867,5,True
3433,0,13,"[3804, 3911, 1070, 249, 1240, 3357, 3324, 2631, 2819, 2000, 3236, 2100, 3601, 3635, 2042, 913, 2290, 1546, 3432, 2196, 2818, 2557, 3838, 915, 3476, 1250, 175, 3532, 2820, 2288]",7.296226404524503,6,True
2164,0,13,"[529, 119, 2391, 18, 460, 302, 63, 3173, 303, 606, 4120, 703, 637, 609, 3205, 3153, 1443, 693, 620, 2204, 706, 797, 2326, 2490, 640, 2144, 565, 704, 3845, 60]",8.745161129572546,5,False
1972,0,13,"[2858, 2619, 2809, 1822, 2705, 1025, 94, 1401, 2338, 1026, 1518, 2250, 1520, 3589, 3828, 3067, 2472, 3795, 3241, 1189, 1728, 1192, 3392, 3794, 4146, 2966, 1176, 3191, 3896, 2707]",11.70582437569238,12,True
2682,0,13,"[2681, 3735, 2795, 2798, 3737, 1936, 4047, 349, 1801, 484, 2033, 3501, 996, 1005, 1927, 3000, 2673, 1922, 1715, 410, 3675, 431, 1152, 3821, 1352, 1365, 1917, 2029, 2797, 2335]",10.981547014472875,10,True
2982,0,13,"[3559, 2076, 2766, 253, 2927, 2138, 992, 3233, 2270, 82, 3144, 1904, 310, 1015, 2364, 3941, 874, 1683, 3572, 1480, 2984, 2662, 2943, 3822, 753, 1013, 1786, 489, 3574, 3300]",11.722619923624807,9,False
1149,0,13,"[3283, 3565, 2289, 2596, 790, 3769, 461, 1486, 789, 656, 189, 3773, 982, 363, 489, 1655, 3282, 2773, 3269, 89, 3040, 3194, 1666, 3288, 2586, 3256, 3667, 3572, 1669, 1875]",10.80247236851446,9,True
1339,0,13,"[2590, 1356, 2664, 548, 3124, 2665, 1305, 2163, 2314, 25, 3256, 2224, 3040, 289, 41, 318, 1655, 982, 847, 3773, 2296, 2073, 4042, 2596, 78, 1369, 3329, 2773, 1875, 3840]",10.268104558202637,8,False
3820,0,13,"[101, 3566, 853, 2355, 3284, 3451, 2024, 309, 4128, 3775, 2027, 1140, 143, 27, 230, 1890, 1611, 311, 381, 455, 3240, 1363, 2315, 384, 3492, 1641, 4171, 2522, 3575, 352]",10.665493775939812,10,True
9,0,13,"[761, 318, 78, 2224, 2295, 25, 2163, 442, 2446, 3773, 1875, 3256, 122, 289, 41, 2305, 2296, 3892, 3874, 743, 2314, 548, 1356, 3124, 2590, 428, 3329, 2664, 89, 762]",12.865713942316019,19,False
2754,0,13,"[1293, 1467, 3027, 2652, 1118, 1856, 3758, 2885, 50, 2388, 1876, 4074, 621, 3549, 3321, 1099, 1598, 1283, 4124, 1600, 3651, 1281, 2881, 771, 4123, 1597, 421, 2660, 3030, 1608]",9.201124680440833,8,True
3314,0,13,"[2569, 2565, 1448, 4155, 1086, 2823, 1456, 1453, 1565, 1260, 1088, 3483, 928, 1562, 2121, 1847, 1081, 3644, 624, 1274, 932, 1083, 2119, 3541, 1571, 3355, 1266, 1446, 2330, 2822]",7.702970919594417,11,False
2968,0,13,"[4117, 3740, 3509, 3594, 1039, 258, 1512, 3700, 4100, 3698, 1011, 3703, 4098, 871, 1962, 3621, 3147, 2266, 1010, 454, 4054, 4141, 4064, 416, 1954, 2941, 1378, 2529, 1755, 4020]",10.638995177232815,12,True
429,0,13,"[2176, 159, 3415, 1904, 3420, 761, 2180, 3941, 253, 3296, 1932, 2074, 89, 1666, 153, 3194, 318, 1910, 1655, 1875, 3667, 4160, 82, 79, 3822, 4095, 489, 1372, 426, 3574]",12.541518212455507,18,False
197,0,13,"[2796, 3889, 1967, 142, 1395, 3690, 3182, 3299, 2128, 337, 754, 1713, 870, 2251, 467, 3857, 2237, 3242, 1965, 469, 1505, 3392, 1929, 2533, 3612, 417, 1806, 251, 862, 1948]",13.23413384057108,16,False
929,0,13,"[234, 4121, 932, 1260, 2565, 3975, 1088, 1453, 928, 2569, 1847, 3483, 1094, 2119, 3023, 3372, 607, 1562, 1456, 1565, 2330, 3355, 4166, 1086, 2561, 1448, 1571, 664, 835, 4155]",8.437532799326833,6,False
1812,0,13,"[3259, 1711, 1725, 3587, 2697, 2846, 2695, 1733, 862, 4142, 1516, 2995, 3466, 1734, 1739, 1715, 3068, 4091, 1173, 3596, 3681, 2687, 870, 3067, 1677, 338, 1948, 2533, 2942, 3392]",10.936135302045948,10,True
3543,0,13,"[3815, 1258, 1266, 2822, 2634, 920, 1446, 1269, 434, 924, 923, 2285, 3021, 3017, 828, 2977, 2823, 1562, 3355, 3644, 1565, 1083, 3088, 1086, 4155, 3537, 3111, 2872, 1836, 2014]",7.532387176281918,8,True
2063,0,13,"[2886, 951, 0, 3979, 2098, 1102, 1280, 3817, 4167, 949, 3845, 2016, 724, 2150, 60, 1461, 2144, 2052, 3808, 1783, 960, 3272, 97, 56, 3094, 2489, 2445, 666, 1455, 12]",9.021227891360828,8,True
840,0,13,"[3817, 960, 949, 4167, 2489, 3808, 1461, 3252, 2017, 2016, 955, 2302, 12, 2886, 1102, 382, 2445, 1455, 3979, 3729, 1280, 3094, 957, 1783, 97, 2020, 2021, 777, 283, 2649]",9.036210154528247,8,True
2633,0,13,"[3112, 2370, 2330, 2378, 1083, 3537, 3017, 928, 1557, 2508, 458, 3111, 4155, 1446, 2047, 3355, 2735, 2822, 217, 2285, 2634, 1086, 3477, 1081, 2197, 924, 1562, 1266, 923, 434]",7.700629384703612,6,True
1994,0,13,"[3429, 1533, 423, 4023, 1061, 3965, 2548, 897, 2814, 176, 2864, 904, 1060, 3864, 2447, 2552, 3967, 2813, 2865, 235, 332, 3428, 900, 2453, 3884, 297, 248, 2713, 1534, 3933]",5.832578977906897,6,True
1234,0,13,"[3601, 2631, 913, 3532, 3357, 2196, 1070, 2100, 915, 2819, 2820, 3432, 3635, 1546, 3324, 2869, 2818, 2871, 3804, 3911, 2557, 2042, 247, 3236, 1230, 3476, 2001, 1250, 175, 2003]",7.232606849194892,5,False
2228,0,13,"[3924, 625, 287, 3866, 3331, 2399, 3854, 3874, 2286, 2373, 222, 344, 2319, 667, 289, 2360, 3345, 3329, 3397, 2446, 210, 2401, 2491, 3956, 2061, 3892, 540, 396, 2664, 548]",11.8959529150076,12,True
1727,0,13,"[94, 2338, 2705, 2809, 3795, 2858, 3589, 3392, 142, 469, 1520, 1401, 3242, 2272, 1822, 1025, 1026, 467, 2250, 754, 3191, 1176, 3241, 2619, 3857, 3067, 1713, 2533, 2472, 4142]",12.97350308188344,10,False
3526,0,13,"[3528, 4, 3139, 2288, 815, 2001, 246, 1230, 1537, 814, 3432, 1432, 2718, 247, 2818, 175, 3838, 177, 1998, 2869, 124, 248, 2290, 2819, 2554, 2871, 2003, 1238, 3804, 2196]",7.165736279422824,6,True
3230,0,13,"[853, 309, 3210, 4128, 27, 1482, 3566, 3284, 2932, 2027, 1917, 1487, 311, 2355, 352, 3451, 1152, 1890, 30, 1140, 1641, 2304, 1922, 3821, 1914, 3735, 3575, 481, 3775, 1357]",10.068512106466958,11,True
701,0,13,"[791, 3176, 786, 540, 639, 392, 667, 2189, 222, 59, 3397, 3867, 221, 2435, 2318, 145, 2061, 2513, 3345, 669, 108, 511, 210, 2118, 2300, 2373, 2319, 616, 2023, 3444]",10.96252437512302,14,False
8,0,13,"[1461, 97, 3272, 2302, 4167, 12, 1102, 2052, 3910, 1280, 2445, 2886, 666, 2489, 3817, 56, 2013, 681, 2150, 3252, 3979, 3808, 3198, 1449, 777, 2017, 949, 955, 3900, 3845]",9.708377404461274,9,True
3712,0,13,"[1820, 1817, 1047, 2540, 1410, 370, 2860, 1755, 3799, 1406, 1744, 359, 1403, 3239, 1178, 3700, 3520, 3078, 2200, 2535, 357, 2957, 3705, 3698, 3863, 1036, 1738, 3471, 3184, 2536]",11.675479764463574,10,True
763,0,13,"[2338, 1520, 1401, 3241, 3392, 3589, 1026, 94, 2472, 3242, 3067, 3191, 1025, 2858, 3794, 142, 2619, 2533, 2705, 1822, 2250, 1713, 2809, 3857, 3795, 3466, 417, 3828, 1505, 1176]",12.169614187494728,14,True
1708,0,13,"[1026, 2472, 1401, 3828, 3067, 3241, 1025, 1520, 1728, 3794, 3466, 2619, 1189, 3589, 1518, 4146, 4091, 2338, 2858, 3392, 1176, 2966, 3587, 3191, 2697, 2533, 1822, 4142, 3242, 338]",11.654673788731891,14,False
3087,0,13,"[1836, 924, 1258, 2872, 1074, 2508, 3534, 920, 2285, 3537, 825, 3088, 3017, 2634, 3111, 1250, 3476, 1247, 2197, 2557, 1834, 923, 458, 828, 3969, 1446, 2822, 3477, 2127, 1557]",7.0335709157642174,7,True
3456,0,13,"[1157, 3879, 3507, 3423, 2600, 1802, 1004, 1492, 4048, 1670, 3127, 1480, 1683, 2529, 1634, 868, 3574, 4115, 1011, 859, 871, 2266, 259, 3559, 1669, 1000, 414, 1155, 861, 2941]",10.664594609623311,12,True
2965,0,13,"[467, 1176, 2705, 3589, 4142, 3392, 469, 3242, 2687, 3068, 1967, 4091, 142, 1721, 2966, 2533, 2699, 2809, 3795, 1713, 2697, 2796, 3616, 1505, 3259, 3587, 1929, 94, 3191, 1395]",12.280238306119204,9,False
569,0,13,"[71, 682, 2376, 212, 444, 699, 2325, 138, 799, 931, 3323, 2310, 2246, 702, 560, 331, 2122, 541, 200, 220, 226, 584, 300, 808, 3330, 2566, 2390, 3850, 131, 1263]",9.699242349479599,11,True
1950,0,13,"[1809, 3423, 1802, 3127, 2600, 861, 1722, 4095, 1004, 1634, 2594, 3507, 3461, 3288, 3194, 3269, 1669, 2676, 1399, 3788, 1923, 259, 79, 2074, 3686, 3680, 1666, 1492, 363, 2409]",10.811110042685508,10,True
1009,0,13,"[3423, 3127, 1670, 3507, 2529, 2600, 3879, 1157, 859, 1011, 2941, 871, 1004, 1802, 1683, 4053, 868, 2266, 24, 414, 1634, 1492, 3294, 1378, 3621, 2263, 416, 3594, 2270, 4115]",11.346609272331646,8,False
2690,0,13,"[349, 1715, 3737, 1005, 1801, 2795, 2080, 2681, 2798, 996, 1927, 3596, 1661, 1734, 1677, 1725, 2797, 3501, 3735, 1711, 2602, 3681, 2678, 2995, 1352, 1739, 2029, 1156, 1936, 4047]",10.030360434811374,9,True
2487,0,13,"[3918, 3508, 867, 3958, 3147, 3689, 3233, 4054, 3218, 454, 4064, 4117, 24, 310, 379, 3698, 3294, 4053, 4098, 93, 3144, 2927, 1683, 1954, 2270, 3621, 3203, 859, 1406, 258]",11.800268029306366,11,True
