,testID,nearestNeighbors,expectedValue,actualValue,correctAssignment
303,1,"[2229, 299, 20, 3921, 324, 3205, 460, 606, 4120, 328, 711, 2481, 3398, 529, 636, 637, 2392, 2420, 706, 2452, 714, 3371, 516, 640, 518, 703, 708, 805, 565, 3805]",8.933216386006182,6,False
4098,1,"[2698, 3703, 1509, 1378, 3591, 2273, 3294, 3594, 1701, 3004, 2941, 3986, 492, 871, 2529, 2953, 3740, 2853, 867, 1670, 1966, 557, 859, 24, 2848, 3513, 4141, 3127, 1039, 4064]",10.22522465181024,9,True
1944,1,"[492, 1951, 4141, 416, 3513, 3203, 2941, 456, 557, 3863, 2034, 3294, 1509, 362, 3703, 3791, 2698, 1966, 2266, 152, 2535, 871, 3127, 3798, 3986, 2273, 3462, 1378, 2953, 3062]",12.081777686249337,11,True
1477,1,"[1900, 993, 1894, 1144, 3981, 2589, 852, 311, 758, 851, 2910, 3416, 1345, 1890, 198, 2130, 1892, 1482, 3843, 1668, 2989, 2991, 1167, 3492, 1129, 2592, 996, 1125, 3451, 2669]",9.65878327895474,8,True
1418,1,"[1754, 1982, 1752, 2087, 1193, 2972, 2366, 1523, 1208, 1048, 3188, 2083, 1414, 1515, 2807, 2704, 2810, 1525, 1426, 1758, 355, 1200, 2254, 1985, 3896, 2811, 1051, 1044, 1206, 2088]",11.820506543295222,11,True
350,1,"[1381, 1683, 1701, 24, 867, 2953, 1500, 1492, 992, 377, 3286, 1659, 4115, 859, 1687, 2853, 4135, 2923, 2138, 3559, 2600, 1157, 2671, 1509, 26, 3574, 2266, 3233, 454, 3282]",10.838400843148664,8,False
1391,1,"[1039, 3740, 1683, 2616, 2605, 3986, 2266, 1701, 2848, 871, 3594, 1024, 1381, 2529, 1157, 4064, 1383, 2698, 1509, 1670, 1954, 3062, 2953, 3791, 416, 454, 2941, 3144, 3004, 1378]",10.75110794745392,9,True
2847,1,"[1167, 4015, 3772, 2991, 1345, 2940, 2798, 2795, 1005, 3581, 2688, 1942, 2592, 993, 1144, 2130, 1668, 857, 2678, 996, 1927, 1900, 3416, 4049, 1894, 1353, 3981, 311, 1001, 1926]",9.478877571728788,8,True
970,1,"[2301, 846, 1124, 2296, 977, 2900, 470, 847, 975, 2654, 3769, 3304, 2217, 972, 2305, 3163, 745, 2067, 2586, 105, 289, 3040, 3901, 2759, 768, 2286, 279, 3320, 442, 3898]",11.146288827238356,8,False
2944,1,"[1948, 354, 254, 360, 2924, 368, 2251, 1800, 1805, 1374, 1931, 3126, 3060, 1395, 2793, 185, 1498, 3779, 3501, 1916, 3424, 3685, 1698, 130, 869, 3299, 864, 3297, 1733, 2533]",11.660513374330414,7,False
1962,1,"[3513, 416, 2034, 2266, 4141, 456, 3986, 3791, 3062, 1951, 362, 871, 2941, 3203, 492, 466, 2698, 3798, 454, 1509, 2535, 2848, 3462, 3703, 2953, 3863, 4020, 1039, 2431, 1961]",12.186350558332196,10,False
2571,1,"[35, 3275, 2133, 3845, 0, 3538, 2144, 797, 2204, 19, 111, 2886, 1449, 2440, 666, 3, 2018, 3805, 836, 3342, 3258, 3134, 3231, 383, 113, 1102, 2280, 644, 391, 945]",9.464105212491575,9,True
2357,1,"[1333, 3263, 3210, 311, 27, 2666, 3498, 3772, 1652, 1624, 384, 2130, 413, 857, 2592, 1482, 3416, 2940, 3981, 3391, 2910, 1167, 90, 1144, 1903, 2589, 723, 3492, 2989, 488]",10.255724471883273,17,False
3507,1,"[1381, 1383, 2600, 1024, 3789, 3897, 1492, 3286, 2848, 2266, 3062, 3791, 2853, 3127, 1157, 1500, 2953, 1683, 3574, 4136, 1687, 1509, 1372, 2941, 24, 3294, 4095, 4135, 1335, 859]",10.724697273814085,11,True
2339,1,"[142, 467, 3699, 3392, 1709, 2191, 232, 3224, 3696, 479, 2533, 3061, 3297, 1395, 3889, 1397, 94, 2203, 3424, 2338, 2699, 1700, 3626, 1719, 185, 3991, 876, 1721, 2951, 314]",13.239345538298174,17,False
7,1,"[2305, 279, 3950, 1303, 470, 809, 2296, 261, 2, 2217, 2900, 442, 173, 3163, 3304, 848, 3901, 846, 2067, 2066, 3192, 3177, 563, 471, 687, 2300, 2383, 807, 2461, 2911]",12.198174582119464,16,False
1186,1,"[1745, 1742, 3848, 184, 1514, 2543, 3705, 1506, 1415, 2701, 3929, 3515, 3239, 2345, 582, 3826, 1042, 3244, 1820, 3702, 359, 2958, 480, 1410, 1964, 1036, 2200, 1406, 1817, 2199]",13.260957495436138,14,True
4011,1,"[1371, 3581, 1963, 1396, 2793, 1001, 1942, 1005, 190, 2991, 1364, 1677, 2798, 1698, 2033, 3685, 1345, 3060, 1341, 1956, 2785, 2844, 2795, 1805, 4049, 1680, 997, 2527, 864, 3501]",10.204358584099165,9,True
1713,1,"[3424, 1700, 2533, 876, 3392, 1395, 3259, 142, 3061, 3618, 3699, 3297, 2191, 2251, 1948, 3991, 354, 185, 1720, 130, 314, 1800, 467, 1721, 2611, 1680, 1970, 864, 479, 360]",12.907223116641697,10,False
985,1,"[997, 1345, 993, 758, 3501, 1144, 2033, 1353, 2795, 852, 2335, 2991, 996, 3981, 1894, 857, 1005, 3581, 2798, 2913, 2910, 2130, 4049, 179, 30, 3685, 84, 190, 3787, 254]",10.942418424504964,10,True
1849,1,"[4002, 3028, 561, 554, 421, 2387, 1575, 1866, 1118, 1594, 2745, 3348, 1467, 2281, 2646, 1571, 771, 1592, 1865, 534, 1099, 389, 964, 2642, 3912, 3907, 1094, 1113, 1281, 3654]",8.931429633236114,7,True
968,1,"[2582, 1304, 386, 2020, 2649, 3729, 1595, 1784, 950, 3890, 2278, 3278, 3608, 684, 3289, 956, 2062, 960, 3094, 777, 774, 3291, 57, 776, 1125, 327, 3759, 2092, 3155, 488]",9.678093073954182,8,True
1388,1,"[2033, 2798, 1371, 4049, 3685, 2795, 3581, 1396, 3787, 1963, 1353, 2991, 997, 1668, 3501, 190, 2335, 1345, 1005, 191, 2913, 2793, 3060, 996, 254, 993, 1657, 1164, 1144, 368]",10.838054402129886,12,True
1269,1,"[934, 1451, 1095, 1096, 3815, 624, 3750, 4155, 1274, 2638, 1563, 1261, 2636, 3355, 2400, 1090, 2569, 1840, 1083, 1273, 4030, 3018, 2637, 1586, 4072, 2642, 1843, 1081, 2514, 2733]",8.063312765020184,8,True
604,1,"[3344, 2430, 2329, 771, 3556, 2281, 1099, 3912, 1467, 3907, 964, 3656, 3028, 2891, 2745, 3353, 1870, 1281, 2651, 633, 1118, 534, 3035, 613, 1575, 4002, 1113, 1107, 607, 421]",9.622387056232313,12,False
3214,1,"[3282, 4135, 2923, 363, 859, 2600, 426, 1355, 1166, 24, 3897, 2289, 2671, 4160, 3127, 1500, 1659, 1492, 1923, 3294, 3574, 2138, 2475, 753, 2853, 1335, 2165, 489, 377, 1160]",11.257755662177795,14,False
2577,1,"[3028, 1467, 421, 1118, 4002, 1866, 1107, 964, 2745, 1592, 561, 2891, 3030, 2646, 1867, 1575, 2642, 3656, 3556, 2514, 3348, 3605, 554, 1113, 389, 3552, 1094, 1865, 1281, 2281]",8.664136908287897,7,True
4026,1,"[3530, 1228, 1829, 247, 1229, 1830, 3531, 2196, 2871, 3011, 227, 915, 3528, 175, 436, 245, 822, 3911, 3435, 1827, 1070, 133, 2719, 1435, 1546, 1553, 907, 1067, 3636, 3324]",7.100591495581035,7,True
2157,1,"[4145, 2272, 1525, 2254, 128, 168, 1043, 2338, 1709, 3149, 169, 3626, 3896, 3184, 2433, 660, 94, 3182, 2345, 2083, 2191, 3235, 2807, 2542, 1208, 1042, 2536, 3061, 2199, 1758]",13.788394557471314,17,False
3215,1,"[2941, 3233, 1509, 3203, 416, 3294, 3791, 1701, 3513, 2266, 557, 24, 859, 3689, 1683, 2953, 2698, 2034, 3127, 1500, 2853, 867, 2848, 2927, 3462, 4141, 3918, 3986, 1039, 3863]",11.526981892051028,11,True
3164,1,"[503, 3203, 1500, 2927, 3791, 3233, 1659, 2923, 557, 3689, 757, 4135, 3462, 2034, 156, 2432, 3513, 3918, 2266, 2941, 3897, 253, 456, 2362, 152, 426, 3243, 416, 1683, 657]",13.322145037391227,13,True
930,1,"[4030, 917, 1255, 1840, 390, 1556, 2733, 3088, 1075, 1442, 1843, 3815, 2636, 3018, 1090, 2320, 1438, 3410, 2284, 2729, 1436, 1259, 2197, 1083, 1261, 1557, 2400, 829, 825, 2323]",7.6707791442284705,7,True
2243,1,"[3134, 2440, 3, 3258, 387, 3910, 2280, 383, 681, 666, 391, 3198, 57, 3947, 836, 4167, 2309, 1449, 1102, 1280, 777, 2484, 2886, 2018, 3092, 588, 2321, 956, 3862, 3181]",10.334845038255416,10,True
3150,1,"[2698, 3004, 887, 2273, 3703, 2535, 1410, 1509, 1378, 4141, 3591, 362, 370, 492, 3863, 3513, 1406, 3958, 3986, 3740, 2941, 871, 3594, 416, 3294, 582, 4064, 454, 3203, 1701]",12.187032566703946,10,False
2857,1,"[2035, 1044, 4099, 2703, 356, 1401, 1189, 1719, 1523, 2704, 2969, 1515, 2964, 1414, 2807, 1040, 2083, 1822, 3696, 3626, 4146, 3991, 1043, 1397, 2702, 1978, 2254, 2338, 3392, 1810]",11.294822414948277,11,True
1811,1,"[2035, 4099, 356, 1044, 1401, 2703, 1719, 2969, 1189, 3626, 1822, 2083, 2807, 1414, 3696, 1397, 1043, 4146, 1040, 2704, 2964, 1515, 1523, 3991, 2338, 1709, 3392, 1978, 2702, 2254]",11.271035019353384,11,True
2238,1,"[1261, 2637, 1081, 1451, 2636, 1095, 2569, 3018, 934, 3355, 3815, 833, 1090, 1083, 1563, 2638, 4155, 1088, 3974, 1259, 4030, 404, 1096, 829, 1843, 3646, 2047, 2370, 1274, 624]",7.6705178658579936,8,True
835,1,"[2387, 1571, 4002, 4070, 534, 1088, 2639, 633, 389, 1087, 1575, 1094, 2745, 652, 421, 2642, 4000, 607, 771, 554, 3353, 2646, 3547, 3545, 964, 932, 1099, 2514, 1274, 2569]",8.062147982830773,8,True
3691,1,"[3392, 3699, 3696, 467, 1719, 2533, 1700, 3991, 356, 1709, 2191, 876, 3618, 142, 3424, 1397, 3259, 3626, 2964, 2703, 4099, 1401, 2035, 1040, 3297, 1978, 2338, 2702, 479, 2951]",12.10004080982356,12,True
52,1,"[391, 836, 4167, 3258, 3134, 57, 2886, 2280, 1102, 3910, 3, 387, 383, 2440, 3181, 2018, 681, 2321, 3092, 1280, 3198, 777, 3947, 956, 2062, 950, 1449, 2578, 2484, 945]",9.738239806237551,10,True
3478,1,"[1081, 3974, 1261, 2637, 4155, 2569, 1090, 1083, 829, 2636, 3355, 3018, 1451, 3815, 404, 2194, 934, 4030, 1259, 3410, 2370, 2047, 1088, 3225, 567, 1095, 2733, 2284, 1843, 833]",7.668450145860558,7,True
309,1,"[27, 3210, 3498, 3284, 1482, 311, 2589, 3981, 2910, 3246, 384, 3451, 1894, 852, 2202, 3049, 1892, 1890, 3775, 993, 780, 758, 1479, 723, 2592, 1652, 2130, 1144, 1900, 143]",10.463260544303894,10,True
767,1,"[3205, 606, 4120, 20, 2229, 2392, 3921, 324, 637, 2420, 3398, 706, 299, 714, 328, 3371, 460, 711, 640, 2481, 529, 518, 636, 2452, 516, 565, 618, 703, 708, 805]",8.936791346808379,9,True
4047,1,"[1668, 2991, 2798, 993, 1345, 1167, 1353, 1144, 2795, 2592, 2130, 4049, 1894, 3981, 3498, 1926, 2910, 2033, 2589, 1482, 1657, 1927, 3685, 2335, 1900, 857, 996, 852, 1371, 1005]",10.00789183604705,11,True
2721,1,"[820, 4067, 348, 2047, 2378, 2734, 2370, 567, 2414, 645, 3209, 281, 3974, 829, 1844, 1557, 404, 2284, 2323, 457, 2197, 1259, 932, 3410, 2637, 2042, 824, 2043, 2557, 3324]",8.301869992370227,8,True
2009,1,"[2194, 1081, 1083, 3974, 829, 3410, 1259, 3018, 2284, 2637, 4155, 1090, 1261, 4030, 2370, 3355, 645, 2047, 2569, 404, 567, 3225, 2197, 2734, 3815, 1075, 2733, 1843, 2636, 2414]",7.966812060211107,8,True
97,1,"[387, 2440, 3, 3258, 681, 1102, 4167, 57, 2280, 1280, 3134, 666, 391, 383, 2309, 3947, 956, 3910, 836, 777, 3092, 1449, 3198, 2018, 950, 3862, 2886, 2062, 945, 3155]",9.56062548674687,8,True
3930,1,"[1410, 1820, 3239, 1510, 582, 3826, 184, 1745, 2543, 3515, 1742, 2701, 3705, 1817, 1036, 2535, 362, 370, 3799, 2200, 420, 2536, 2433, 359, 1406, 1506, 480, 3863, 1744, 4020]",13.12664725958594,21,False
1076,1,"[2414, 2320, 1255, 2197, 2284, 3410, 2729, 1075, 1556, 2043, 4067, 1259, 390, 1250, 2323, 824, 829, 2557, 2734, 1557, 1843, 825, 3018, 4030, 2194, 2370, 2378, 1442, 2733, 917]",7.8003557635772225,7,True
1706,1,"[1396, 2798, 2913, 2795, 1931, 3501, 1948, 2033, 3685, 254, 354, 3126, 1730, 1963, 2611, 2793, 1942, 1005, 1927, 2991, 997, 3787, 3581, 3060, 1970, 1926, 1371, 869, 4049, 996]",10.360421579550742,10,True
2173,1,"[1624, 2666, 1652, 413, 1333, 90, 3295, 384, 3263, 27, 1611, 488, 2940, 3498, 1326, 1903, 3775, 401, 3210, 1482, 143, 3492, 2669, 409, 2315, 308, 311, 3416, 734, 3284]",10.941990691955338,10,True
2441,1,"[508, 3246, 780, 2202, 3451, 3284, 685, 3759, 683, 3223, 1892, 688, 2230, 143, 3775, 1346, 3852, 3289, 290, 198, 266, 3171, 1479, 782, 2589, 1326, 1125, 1890, 386, 798]",11.522732817669874,10,True
4142,1,"[3991, 3618, 3699, 876, 1721, 2533, 3392, 1719, 3259, 1978, 2964, 3424, 1720, 1733, 1700, 1698, 467, 1725, 1805, 864, 2785, 2699, 354, 356, 4099, 1956, 1730, 1397, 1040, 2793]",11.166788983999462,13,True
4060,1,"[1113, 1592, 1594, 3663, 1118, 3556, 2896, 3912, 3656, 1867, 2891, 3030, 2070, 1467, 4038, 561, 3028, 3035, 1865, 3654, 1575, 1281, 1866, 3348, 2651, 2829, 1881, 1646, 2382, 554]",9.230588307989631,8,True
70,1,"[1611, 90, 734, 2092, 433, 738, 732, 3935, 488, 3852, 2315, 401, 413, 810, 3937, 91, 308, 3391, 1333, 3291, 1624, 2347, 782, 15, 1784, 3759, 327, 384, 1903, 3295]",12.076528250730549,13,True
1597,1,"[3556, 3912, 4038, 3654, 2281, 1870, 1594, 3663, 3035, 1467, 1118, 2382, 1867, 2070, 1309, 1113, 2896, 3765, 3656, 1646, 1881, 3028, 561, 1592, 2891, 1319, 2430, 2329, 1135, 3907]",9.56932939305331,10,True
186,1,"[2165, 1923, 363, 1939, 753, 2853, 24, 3294, 1166, 2671, 377, 859, 1966, 3243, 3282, 2923, 1355, 557, 4135, 3127, 426, 4115, 2600, 2475, 1500, 1330, 2953, 790, 2138, 2289]",11.171794127153497,12,True
1014,1,"[1509, 1701, 2953, 24, 867, 859, 3294, 1670, 3986, 1378, 2698, 2853, 2529, 2848, 1683, 3703, 3591, 871, 3594, 1381, 2266, 454, 3127, 2941, 3740, 1039, 2600, 1383, 4064, 3791]",10.465728151172966,9,True
2322,1,"[2092, 401, 2582, 1304, 1784, 1611, 433, 488, 90, 3291, 91, 2649, 386, 15, 960, 3094, 2278, 413, 2020, 327, 308, 1624, 3295, 388, 3492, 3608, 3890, 2347, 3729, 3155]",10.70350986413521,12,True
1446,1,"[4155, 1083, 4030, 3815, 3018, 2636, 1843, 3355, 1840, 2733, 2637, 1090, 1081, 2194, 1259, 1261, 829, 2638, 390, 1556, 1075, 2370, 934, 3410, 2284, 404, 1255, 1451, 2569, 1557]",7.632947243452743,5,False
2828,1,"[1121, 3449, 845, 413, 2278, 3095, 3413, 1624, 2649, 960, 732, 2989, 488, 3448, 1333, 2347, 3940, 2578, 409, 3935, 2666, 3263, 3383, 3291, 3155, 384, 3729, 1784, 3391, 2062]",9.749030622547162,9,True
3880,1,"[824, 2557, 2043, 2320, 1250, 2729, 2042, 3324, 443, 1553, 825, 3636, 1546, 1438, 1436, 3107, 1435, 281, 3435, 1070, 2323, 3011, 1442, 1556, 2284, 1075, 2127, 917, 2196, 390]",7.400370798308286,7,True
3732,1,"[3702, 2958, 1954, 1742, 2616, 1506, 3512, 1036, 2543, 1817, 582, 889, 184, 359, 2701, 3740, 4064, 1788, 1744, 1515, 2535, 3004, 3515, 1039, 1410, 3144, 370, 1406, 3239, 1745]",11.306167310346758,10,True
1591,1,"[3759, 1611, 810, 3171, 3852, 738, 90, 488, 91, 1903, 2315, 782, 102, 266, 3451, 1784, 3492, 3391, 798, 3608, 2436, 386, 1125, 2092, 384, 3865, 433, 1595, 143, 1326]",12.103093741810952,8,False
1013,1,"[1500, 1659, 3897, 3574, 2923, 4135, 3791, 1492, 2432, 1687, 1160, 3286, 2600, 426, 3462, 1381, 503, 3127, 253, 2266, 1683, 2941, 2853, 1932, 4160, 3789, 3282, 24, 228, 72]",11.704211265101934,10,True
849,1,"[3981, 2910, 1894, 2589, 1890, 311, 3451, 198, 1892, 993, 1144, 2130, 3843, 3246, 3284, 3210, 852, 758, 1903, 266, 27, 1482, 3498, 179, 1900, 3492, 1353, 2225, 84, 143]",10.90454498848409,10,True
2866,1,"[1064, 4150, 2453, 295, 3802, 235, 243, 904, 900, 1219, 2551, 1218, 1533, 3196, 248, 2041, 1995, 2312, 908, 4, 423, 1996, 2040, 4024, 241, 2198, 3179, 1827, 818, 1063]",6.597726266231807,5,True
3467,1,"[1719, 1397, 1401, 2969, 3392, 3991, 356, 4099, 2533, 3424, 876, 1700, 2035, 3259, 3699, 1733, 1709, 1040, 338, 3618, 1978, 4146, 1822, 1395, 1810, 142, 2964, 94, 1721, 1720]",11.164170567516804,10,True
3964,1,"[125, 715, 2456, 3179, 241, 2342, 894, 1063, 3945, 242, 1533, 2551, 423, 2198, 1218, 904, 1064, 3802, 235, 1988, 1531, 2453, 2312, 243, 1995, 295, 900, 2041, 248, 4024]",6.211252382748683,5,True
744,1,"[732, 734, 810, 488, 2347, 782, 90, 1611, 3935, 384, 3852, 738, 413, 3391, 3291, 2092, 401, 1784, 308, 1333, 3383, 1624, 327, 3937, 433, 3386, 3890, 3759, 2315, 91]",12.335592772238247,20,False
1983,1,"[1745, 480, 3239, 1742, 1514, 2345, 2543, 1042, 1415, 3705, 3702, 2701, 1423, 2958, 4020, 1964, 1744, 1820, 359, 1036, 582, 1410, 1506, 1817, 184, 3515, 1969, 3799, 2359, 1510]",12.373148155414365,11,True
140,1,"[3898, 768, 1124, 289, 3565, 4172, 2771, 1128, 3769, 3170, 22, 3304, 3185, 2759, 548, 2301, 2163, 3040, 3256, 1875, 527, 2900, 3571, 975, 2031, 2665, 790, 656, 483, 3320]",10.94173065336734,10,True
2355,1,"[311, 1333, 384, 27, 3210, 2910, 90, 3981, 3391, 3498, 488, 3263, 1903, 723, 3284, 2130, 1611, 3451, 782, 3492, 2589, 1652, 2666, 1482, 413, 266, 1624, 1890, 84, 1326]",10.793092326951164,13,False
1873,1,"[1118, 1592, 1867, 2070, 561, 3030, 1467, 3556, 3028, 3656, 1866, 1113, 2891, 4038, 3348, 3912, 1865, 1594, 3663, 421, 1107, 4002, 3552, 1575, 2896, 964, 554, 3654, 2745, 2646]",9.157882527459398,9,True
1991,1,"[1063, 715, 125, 423, 2551, 1533, 241, 3179, 1218, 904, 2456, 2312, 2342, 1995, 3802, 235, 1064, 2041, 4024, 243, 900, 248, 2198, 894, 3945, 2453, 3196, 1996, 242, 295]",6.266095862980399,6,True
2469,1,"[384, 2347, 782, 488, 732, 3386, 3291, 734, 90, 3852, 1624, 3890, 308, 1611, 413, 810, 1784, 345, 327, 723, 3383, 3935, 1333, 27, 3049, 401, 3210, 3284, 3391, 804]",11.830007572947633,13,True
2024,1,"[488, 384, 1611, 1326, 90, 266, 3492, 3451, 1125, 143, 782, 1784, 1624, 1903, 1652, 3284, 1129, 2666, 3775, 413, 1333, 91, 311, 3759, 401, 2315, 3416, 1890, 3852, 386]",10.369432657221115,11,True
3988,1,"[1720, 1734, 3618, 3259, 1725, 1733, 876, 1810, 3991, 1730, 2964, 3424, 2611, 1698, 1978, 1805, 1700, 354, 1721, 1948, 1040, 2533, 864, 2702, 1970, 1719, 1956, 2793, 3392, 869]",10.977876405079279,8,False
1933,1,"[1709, 2338, 142, 2191, 3626, 3061, 2272, 3392, 3224, 94, 3696, 1043, 232, 1700, 2533, 3699, 1397, 3424, 2203, 314, 467, 1401, 2969, 1719, 479, 1395, 356, 2254, 2035, 876]",13.266877233868827,15,True
3664,1,"[1319, 1311, 1135, 1912, 3982, 2382, 3558, 552, 3658, 2898, 1309, 600, 509, 1797, 3035, 3563, 3765, 3326, 1599, 3663, 1628, 1638, 2896, 3654, 1881, 3653, 3912, 1787, 3728, 2425]",10.035642857644278,9,True
872,1,"[1364, 1698, 1942, 2611, 1956, 1725, 1677, 864, 1805, 1001, 2793, 1730, 1396, 2785, 1720, 3581, 1005, 3618, 1734, 354, 2786, 1733, 1810, 1800, 1171, 876, 3501, 254, 2795, 3259]",10.617727845344964,9,True
3165,1,"[3192, 809, 173, 115, 471, 1303, 2091, 3290, 2, 3901, 4168, 2067, 3950, 279, 2217, 2305, 59, 470, 2093, 3177, 3872, 639, 750, 2300, 2383, 3163, 2500, 2911, 677, 807]",11.445638392334375,9,False
