,buying,maint,doors,persons,lug_boot,safety,Class
765,2,0,0,1,0,0,unacc
768,2,0,0,1,1,0,unacc
784,2,0,1,0,0,1,unacc
789,2,0,1,0,2,0,unacc
796,2,0,1,1,1,1,unacc
802,2,0,1,2,0,1,unacc
804,2,0,1,2,1,0,unacc
811,2,0,2,0,0,1,unacc
812,2,0,2,0,0,2,unacc
816,2,0,2,0,2,0,unacc
817,2,0,2,0,2,1,unacc
818,2,0,2,0,2,2,unacc
822,2,0,2,1,1,0,unacc
829,2,0,2,2,0,1,unacc
834,2,0,2,2,2,0,unacc
837,2,0,3,0,0,0,unacc
840,2,0,3,0,1,0,unacc
842,2,0,3,0,1,2,unacc
845,2,0,3,0,2,2,unacc
849,2,0,3,1,1,0,unacc
855,2,0,3,2,0,0,unacc
861,2,0,3,2,2,0,unacc
864,1,3,0,0,0,0,unacc
865,1,3,0,0,0,1,unacc
869,1,3,0,0,1,2,unacc
870,1,3,0,0,2,0,unacc
873,1,3,0,1,0,0,unacc
874,1,3,0,1,0,1,unacc
879,1,3,0,1,2,0,unacc
883,1,3,0,2,0,1,unacc
884,1,3,0,2,0,2,unacc
885,1,3,0,2,1,0,unacc
888,1,3,0,2,2,0,unacc
897,1,3,1,0,2,0,unacc
900,1,3,1,1,0,0,unacc
901,1,3,1,1,0,1,unacc
906,1,3,1,1,2,0,unacc
910,1,3,1,2,0,1,unacc
912,1,3,1,2,1,0,unacc
915,1,3,1,2,2,0,unacc
919,1,3,2,0,0,1,unacc
920,1,3,2,0,0,2,unacc
922,1,3,2,0,1,1,unacc
925,1,3,2,0,2,1,unacc
926,1,3,2,0,2,2,unacc
927,1,3,2,1,0,0,unacc
930,1,3,2,1,1,0,unacc
939,1,3,2,2,1,0,unacc
942,1,3,2,2,2,0,unacc
945,1,3,3,0,0,0,unacc
947,1,3,3,0,0,2,unacc
950,1,3,3,0,1,2,unacc
952,1,3,3,0,2,1,unacc
955,1,3,3,1,0,1,unacc
960,1,3,3,1,2,0,unacc
963,1,3,3,2,0,0,unacc
969,1,3,3,2,2,0,unacc
976,1,2,0,0,1,1,unacc
979,1,2,0,0,2,1,unacc
981,1,2,0,1,0,0,unacc
982,1,2,0,1,0,1,unacc
984,1,2,0,1,1,0,unacc
987,1,2,0,1,2,0,unacc
990,1,2,0,2,0,0,unacc
992,1,2,0,2,0,2,unacc
993,1,2,0,2,1,0,unacc
996,1,2,0,2,2,0,unacc
1002,1,2,1,0,1,0,unacc
1003,1,2,1,0,1,1,unacc
1011,1,2,1,1,1,0,unacc
1012,1,2,1,1,1,1,unacc
1018,1,2,1,2,0,1,unacc
1023,1,2,1,2,2,0,unacc
1026,1,2,2,0,0,0,unacc
1027,1,2,2,0,0,1,unacc
1047,1,2,2,2,1,0,unacc
1050,1,2,2,2,2,0,unacc
1053,1,2,3,0,0,0,unacc
1057,1,2,3,0,1,1,unacc
1062,1,2,3,1,0,0,unacc
1063,1,2,3,1,0,1,unacc
1065,1,2,3,1,1,0,unacc
1071,1,2,3,2,0,0,unacc
1080,1,1,0,0,0,0,unacc
1081,1,1,0,0,0,1,unacc
1082,1,1,0,0,0,2,unacc
1083,1,1,0,0,1,0,unacc
1095,1,1,0,1,2,0,unacc
1101,1,1,0,2,1,0,unacc
1112,1,1,1,0,1,2,unacc
1114,1,1,1,0,2,1,unacc
1116,1,1,1,1,0,0,unacc
1119,1,1,1,1,1,0,unacc
1125,1,1,1,2,0,0,unacc
1131,1,1,1,2,2,0,unacc
1134,1,1,2,0,0,0,unacc
1137,1,1,2,0,1,0,unacc
1138,1,1,2,0,1,1,unacc
1139,1,1,2,0,1,2,unacc
1141,1,1,2,0,2,1,unacc
1142,1,1,2,0,2,2,unacc
1143,1,1,2,1,0,0,unacc
1146,1,1,2,1,1,0,unacc
1155,1,1,2,2,1,0,unacc
1161,1,1,3,0,0,0,unacc
1163,1,1,3,0,0,2,unacc
1165,1,1,3,0,1,1,unacc
1167,1,1,3,0,2,0,unacc
1173,1,1,3,1,1,0,unacc
1179,1,1,3,2,0,0,unacc
1182,1,1,3,2,1,0,unacc
1188,1,0,0,0,0,0,unacc
1191,1,0,0,0,1,0,unacc
1193,1,0,0,0,1,2,unacc
1196,1,0,0,0,2,2,unacc
1203,1,0,0,1,2,0,unacc
1208,1,0,0,2,0,2,unacc
1217,1,0,1,0,0,2,unacc
1219,1,0,1,0,1,1,unacc
1223,1,0,1,0,2,2,unacc
1227,1,0,1,1,1,0,unacc
1230,1,0,1,1,2,0,unacc
1233,1,0,1,2,0,0,unacc
1236,1,0,1,2,1,0,unacc
1245,1,0,2,0,1,0,unacc
1248,1,0,2,0,2,0,unacc
1251,1,0,2,1,0,0,unacc
1254,1,0,2,1,1,0,unacc
1263,1,0,2,2,1,0,unacc
1274,1,0,3,0,1,2,unacc
1284,1,0,3,1,2,0,unacc
1296,0,3,0,0,0,0,unacc
1297,0,3,0,0,0,1,unacc
1302,0,3,0,0,2,0,unacc
1303,0,3,0,0,2,1,unacc
1308,0,3,0,1,1,0,unacc
1311,0,3,0,1,2,0,unacc
1315,0,3,0,2,0,1,unacc
1316,0,3,0,2,0,2,unacc
1324,0,3,1,0,0,1,unacc
1326,0,3,1,0,1,0,unacc
1328,0,3,1,0,1,2,unacc
1329,0,3,1,0,2,0,unacc
1330,0,3,1,0,2,1,unacc
1331,0,3,1,0,2,2,unacc
1332,0,3,1,1,0,0,unacc
1333,0,3,1,1,0,1,unacc
1335,0,3,1,1,1,0,unacc
1338,0,3,1,1,2,0,unacc
1342,0,3,1,2,0,1,unacc
1344,0,3,1,2,1,0,unacc
1347,0,3,1,2,2,0,unacc
1351,0,3,2,0,0,1,unacc
1354,0,3,2,0,1,1,unacc
1355,0,3,2,0,1,2,unacc
1358,0,3,2,0,2,2,unacc
1359,0,3,2,1,0,0,unacc
1360,0,3,2,1,0,1,unacc
1362,0,3,2,1,1,0,unacc
1365,0,3,2,1,2,0,unacc
1374,0,3,2,2,2,0,unacc
1378,0,3,3,0,0,1,unacc
1379,0,3,3,0,0,2,unacc
1381,0,3,3,0,1,1,unacc
1382,0,3,3,0,1,2,unacc
1395,0,3,3,2,0,0,unacc
1396,0,3,3,2,0,1,unacc
1398,0,3,3,2,1,0,unacc
1401,0,3,3,2,2,0,unacc
1404,0,2,0,0,0,0,unacc
1405,0,2,0,0,0,1,unacc
1406,0,2,0,0,0,2,unacc
1408,0,2,0,0,1,1,unacc
1410,0,2,0,0,2,0,unacc
1412,0,2,0,0,2,2,unacc
1419,0,2,0,1,2,0,unacc
1422,0,2,0,2,0,0,unacc
1435,0,2,1,0,1,1,unacc
1437,0,2,1,0,2,0,unacc
1460,0,2,2,0,0,2,unacc
1464,0,2,2,0,2,0,unacc
1466,0,2,2,0,2,2,unacc
1467,0,2,2,1,0,0,unacc
1470,0,2,2,1,1,0,unacc
1487,0,2,3,0,0,2,unacc
1488,0,2,3,0,1,0,unacc
1489,0,2,3,0,1,1,unacc
1492,0,2,3,0,2,1,unacc
1493,0,2,3,0,2,2,unacc
1494,0,2,3,1,0,0,unacc
1506,0,2,3,2,1,0,unacc
1512,0,1,0,0,0,0,unacc
1515,0,1,0,0,1,0,unacc
1516,0,1,0,0,1,1,unacc
1518,0,1,0,0,2,0,unacc
1530,0,1,0,2,0,0,unacc
1540,0,1,1,0,0,1,unacc
1541,0,1,1,0,0,2,unacc
1542,0,1,1,0,1,0,unacc
1543,0,1,1,0,1,1,unacc
1545,0,1,1,0,2,0,unacc
1546,0,1,1,0,2,1,unacc
1547,0,1,1,0,2,2,unacc
1557,0,1,1,2,0,0,unacc
1566,0,1,2,0,0,0,unacc
1568,0,1,2,0,0,2,unacc
1569,0,1,2,0,1,0,unacc
1571,0,1,2,0,1,2,unacc
1590,0,1,2,2,2,0,unacc
1623,0,0,0,0,1,0,unacc
1624,0,0,0,0,1,1,unacc
1626,0,0,0,0,2,0,unacc
1628,0,0,0,0,2,2,unacc
1640,0,0,0,2,0,2,unacc
1641,0,0,0,2,1,0,unacc
1652,0,0,1,0,1,2,unacc
1655,0,0,1,0,2,2,unacc
1656,0,0,1,1,0,0,unacc
1659,0,0,1,1,1,0,unacc
1665,0,0,1,2,0,0,unacc
1671,0,0,1,2,2,0,unacc
1679,0,0,2,0,1,2,unacc
1681,0,0,2,0,2,1,unacc
1682,0,0,2,0,2,2,unacc
1683,0,0,2,1,0,0,unacc
1686,0,0,2,1,1,0,unacc
1689,0,0,2,1,2,0,unacc
1698,0,0,2,2,2,0,unacc
1701,0,0,3,0,0,0,unacc
1703,0,0,3,0,0,2,unacc
1708,0,0,3,0,2,1,unacc
1719,0,0,3,2,0,0,unacc
1722,0,0,3,2,1,0,unacc
1725,0,0,3,2,2,0,unacc
241,3,1,0,2,2,1,acc
259,3,1,1,1,2,1,acc
263,3,1,1,2,0,2,acc
286,3,1,2,1,2,1,acc
293,3,1,2,2,1,2,acc
296,3,1,2,2,2,2,acc
308,3,1,3,1,0,2,acc
314,3,1,3,1,2,2,acc
347,3,0,0,2,1,2,acc
349,3,0,0,2,2,1,acc
362,3,0,1,1,0,2,acc
368,3,0,1,1,2,2,acc
371,3,0,1,2,0,2,acc
373,3,0,1,2,1,1,acc
376,3,0,1,2,2,1,acc
377,3,0,1,2,2,2,acc
400,3,0,2,2,1,1,acc
401,3,0,2,2,1,2,acc
403,3,0,2,2,2,1,acc
418,3,0,3,1,1,1,acc
419,3,0,3,1,1,2,acc
421,3,0,3,1,2,1,acc
422,3,0,3,1,2,2,acc
425,3,0,3,2,0,2,acc
428,3,0,3,2,1,2,acc
551,2,2,0,1,0,2,acc
556,2,2,0,1,2,1,acc
581,2,2,1,1,1,2,acc
584,2,2,1,1,2,2,acc
587,2,2,1,2,0,2,acc
589,2,2,1,2,1,1,acc
592,2,2,1,2,2,1,acc
605,2,2,2,1,0,2,acc
610,2,2,2,1,2,1,acc
611,2,2,2,1,2,2,acc
619,2,2,2,2,2,1,acc
643,2,2,3,2,1,1,acc
647,2,2,3,2,2,2,acc
659,2,1,0,1,0,2,acc
664,2,1,0,1,2,1,acc
665,2,1,0,1,2,2,acc
671,2,1,0,2,1,2,acc
686,2,1,1,1,0,2,acc
695,2,1,1,2,0,2,acc
698,2,1,1,2,1,2,acc
700,2,1,1,2,2,1,acc
701,2,1,1,2,2,2,acc
718,2,1,2,1,2,1,acc
724,2,1,2,2,1,1,acc
743,2,1,3,1,1,2,acc
746,2,1,3,1,2,2,acc
749,2,1,3,2,0,2,acc
751,2,1,3,2,1,1,acc
767,2,0,0,1,0,2,acc
770,2,0,0,1,1,2,acc
772,2,0,0,1,2,1,acc
773,2,0,0,1,2,2,acc
781,2,0,0,2,2,1,acc
782,2,0,0,2,2,2,acc
794,2,0,1,1,0,2,acc
800,2,0,1,1,2,2,acc
803,2,0,1,2,0,2,acc
806,2,0,1,2,1,2,acc
826,2,0,2,1,2,1,acc
830,2,0,2,2,0,2,acc
833,2,0,2,2,1,2,acc
836,2,0,2,2,2,2,acc
850,2,0,3,1,1,1,acc
851,2,0,3,1,1,2,acc
857,2,0,3,2,0,2,acc
863,2,0,3,2,2,2,acc
881,1,3,0,1,2,2,acc
902,1,3,1,1,0,2,acc
911,1,3,1,2,0,2,acc
914,1,3,1,2,1,2,acc
917,1,3,1,2,2,2,acc
929,1,3,2,1,0,2,acc
932,1,3,2,1,1,2,acc
934,1,3,2,1,2,1,acc
938,1,3,2,2,0,2,acc
940,1,3,2,2,1,1,acc
944,1,3,2,2,2,2,acc
958,1,3,3,1,1,1,acc
959,1,3,3,1,1,2,acc
971,1,3,3,2,2,2,acc
986,1,2,0,1,1,2,acc
989,1,2,0,1,2,2,acc
998,1,2,0,2,2,2,acc
1024,1,2,1,2,2,1,acc
1039,1,2,2,1,1,1,acc
1040,1,2,2,1,1,2,acc
1042,1,2,2,1,2,1,acc
1046,1,2,2,2,0,2,acc
1052,1,2,2,2,2,2,acc
1066,1,2,3,1,1,1,acc
1067,1,2,3,1,1,2,acc
1073,1,2,3,2,0,2,acc
1075,1,2,3,2,1,1,acc
1076,1,2,3,2,1,2,acc
1090,1,1,0,1,0,1,acc
1093,1,1,0,1,1,1,acc
1096,1,1,0,1,2,1,acc
1105,1,1,0,2,2,1,acc
1118,1,1,1,1,0,2,acc
1120,1,1,1,1,1,1,acc
1123,1,1,1,1,2,1,acc
1129,1,1,1,2,1,1,acc
1145,1,1,2,1,0,2,acc
1147,1,1,2,1,1,1,acc
1150,1,1,2,1,2,1,acc
1154,1,1,2,2,0,2,acc
1159,1,1,2,2,2,1,acc
1171,1,1,3,1,0,1,acc
1174,1,1,3,1,1,1,acc
1180,1,1,3,2,0,1,acc
1201,1,0,0,1,1,1,acc
1252,1,0,2,1,0,1,acc
1307,0,3,0,1,0,2,acc
1312,0,3,0,1,2,1,acc
1340,0,3,1,1,2,2,acc
1345,0,3,1,2,1,1,acc
1349,0,3,1,2,2,2,acc
1363,0,3,2,1,1,1,acc
1373,0,3,2,2,1,2,acc
1375,0,3,2,2,2,1,acc
1390,0,3,3,1,1,1,acc
1394,0,3,3,1,2,2,acc
1397,0,3,3,2,0,2,acc
1399,0,3,3,2,1,1,acc
1402,0,3,3,2,2,1,acc
1414,0,2,0,1,0,1,acc
1415,0,2,0,1,0,2,acc
1426,0,2,0,2,1,1,acc
1429,0,2,0,2,2,1,acc
1444,0,2,1,1,1,1,acc
1445,0,2,1,1,1,2,acc
1451,0,2,1,2,0,2,acc
1453,0,2,1,2,1,1,acc
1468,0,2,2,1,0,1,acc
1471,0,2,2,1,1,1,acc
1474,0,2,2,1,2,1,acc
1478,0,2,2,2,0,2,acc
1480,0,2,2,2,1,1,acc
1495,0,2,3,1,0,1,acc
1496,0,2,3,1,0,2,acc
1507,0,2,3,2,1,1,acc
1549,0,1,1,1,0,1,acc
1603,0,1,3,1,0,1,acc
1612,0,1,3,2,0,1,acc
1630,0,0,0,1,0,1,acc
1660,0,0,1,1,1,1,acc
1666,0,0,1,2,0,1,acc
1720,0,0,3,2,0,1,acc
1097,1,1,0,1,2,2,vgood
1106,1,1,0,2,2,2,vgood
1130,1,1,1,2,1,2,vgood
1178,1,1,3,1,2,2,vgood
1184,1,1,3,2,1,2,vgood
1214,1,0,0,2,2,2,vgood
1232,1,0,1,1,2,2,vgood
1256,1,0,2,1,1,2,vgood
1265,1,0,2,2,1,2,vgood
1268,1,0,2,2,2,2,vgood
1283,1,0,3,1,1,2,vgood
1286,1,0,3,1,2,2,vgood
1295,1,0,3,2,2,2,vgood
1475,0,2,2,1,2,2,vgood
1508,0,2,3,2,1,2,vgood
1511,0,2,3,2,2,2,vgood
1538,0,1,0,2,2,2,vgood
1562,0,1,1,2,1,2,vgood
1589,0,1,2,2,1,2,vgood
1592,0,1,2,2,2,2,vgood
1616,0,1,3,2,1,2,vgood
1619,0,1,3,2,2,2,vgood
1646,0,0,0,2,2,2,vgood
1664,0,0,1,1,2,2,vgood
1673,0,0,1,2,2,2,vgood
1700,0,0,2,2,2,2,vgood
1202,1,0,0,1,1,2,good
1204,1,0,0,1,2,1,good
1213,1,0,0,2,2,1,good
1240,1,0,1,2,2,1,good
1253,1,0,2,1,0,2,good
1262,1,0,2,2,0,2,good
1264,1,0,2,2,1,1,good
1267,1,0,2,2,2,1,good
1280,1,0,3,1,0,2,good
1528,0,1,0,1,2,1,good
1555,0,1,1,1,2,1,good
1559,0,1,1,2,0,2,good
1561,0,1,1,2,1,1,good
1564,0,1,1,2,2,1,good
1579,0,1,2,1,1,1,good
1582,0,1,2,1,2,1,good
1588,0,1,2,2,1,1,good
1613,0,1,3,2,0,2,good
1618,0,1,3,2,2,1,good
1631,0,0,0,1,0,2,good
1661,0,0,1,1,1,2,good
1672,0,0,1,2,2,1,good
1687,0,0,2,1,1,1,good
1696,0,0,2,2,1,1,good
1699,0,0,2,2,2,1,good
1712,0,0,3,1,0,2,good
1714,0,0,3,1,1,1,good
