,buying,maint,doors,persons,lug_boot,safety,Class
171,3,2,2,1,0,0,unacc
1284,1,0,3,1,2,0,unacc
699,2,1,1,2,2,0,unacc
1101,1,1,0,2,1,0,unacc
0,3,3,0,0,0,0,unacc
750,2,1,3,2,1,0,unacc
4,3,3,0,0,1,1,unacc
62,3,3,2,0,2,2,unacc
753,2,1,3,2,2,0,unacc
763,2,0,0,0,2,1,unacc
741,2,1,3,1,1,0,unacc
1007,1,2,1,0,2,2,unacc
760,2,0,0,0,1,1,unacc
388,3,0,2,1,0,1,unacc
1360,0,3,2,1,0,1,unacc
417,3,0,3,1,1,0,unacc
1108,1,1,1,0,0,1,unacc
332,3,0,0,0,2,2,unacc
562,2,2,0,2,1,1,unacc
1128,1,1,1,2,1,0,unacc
1278,1,0,3,1,0,0,unacc
1354,0,3,2,0,1,1,unacc
1572,0,1,2,0,2,0,unacc
1628,0,0,0,0,2,2,unacc
399,3,0,2,2,1,0,unacc
54,3,3,2,0,0,0,unacc
731,2,1,3,0,0,2,unacc
744,2,1,3,1,2,0,unacc
1014,1,2,1,1,2,0,unacc
920,1,3,2,0,0,2,unacc
942,1,3,2,2,2,0,unacc
331,3,0,0,0,2,1,unacc
328,3,0,0,0,1,1,unacc
1138,1,1,2,0,1,1,unacc
990,1,2,0,2,0,0,unacc
577,2,2,1,1,0,1,unacc
207,3,2,3,2,0,0,unacc
1408,0,2,0,0,1,1,unacc
504,2,3,2,2,0,0,unacc
1382,0,3,3,0,1,2,unacc
919,1,3,2,0,0,1,unacc
820,2,0,2,1,0,1,unacc
1164,1,1,3,0,1,0,unacc
1465,0,2,2,0,2,1,unacc
594,2,2,2,0,0,0,unacc
52,3,3,1,2,2,1,unacc
1489,0,2,3,0,1,1,unacc
43,3,3,1,1,2,1,unacc
696,2,1,1,2,1,0,unacc
508,2,3,2,2,1,1,unacc
1668,0,0,1,2,1,0,unacc
1200,1,0,0,1,1,0,unacc
1601,0,1,3,0,2,2,unacc
1207,1,0,0,2,0,1,unacc
936,1,3,2,2,0,0,unacc
253,3,1,1,1,0,1,unacc
1486,0,2,3,0,0,1,unacc
455,2,3,0,2,1,2,unacc
27,3,3,1,0,0,0,unacc
346,3,0,0,2,1,1,unacc
1653,0,0,1,0,2,0,unacc
1003,1,2,1,0,1,1,unacc
1317,0,3,0,2,1,0,unacc
663,2,1,0,1,2,0,unacc
467,2,3,1,0,2,2,unacc
1099,1,1,0,2,0,1,unacc
302,3,1,3,0,1,2,unacc
299,3,1,3,0,0,2,unacc
32,3,3,1,0,1,2,unacc
1623,0,0,0,0,1,0,unacc
155,3,2,1,2,0,2,unacc
274,3,1,2,0,1,1,unacc
597,2,2,2,0,1,0,unacc
67,3,3,2,1,1,1,unacc
72,3,3,2,2,0,0,unacc
984,1,2,0,1,1,0,unacc
503,2,3,2,1,2,2,unacc
195,3,2,3,0,2,0,unacc
1109,1,1,1,0,0,2,unacc
1574,0,1,2,0,2,2,unacc
480,2,3,1,2,1,0,unacc
1379,0,3,3,0,0,2,unacc
1254,1,0,2,1,1,0,unacc
1401,0,3,3,2,2,0,unacc
898,1,3,1,0,2,1,unacc
267,3,1,1,2,2,0,unacc
892,1,3,1,0,0,1,unacc
704,2,1,2,0,0,2,unacc
865,1,3,0,0,0,1,unacc
550,2,2,0,1,0,1,unacc
955,1,3,3,1,0,1,unacc
864,1,3,0,0,0,0,unacc
220,3,1,0,0,1,1,unacc
1674,0,0,2,0,0,0,unacc
621,2,2,3,0,0,0,unacc
70,3,3,2,1,2,1,unacc
460,2,3,1,0,0,1,unacc
910,1,3,1,2,0,1,unacc
448,2,3,0,1,2,1,unacc
976,1,2,0,0,1,1,unacc
1057,1,2,3,0,1,1,unacc
1191,1,0,0,0,1,0,unacc
1,3,3,0,0,0,1,unacc
113,3,2,0,0,1,2,unacc
407,3,0,3,0,0,2,unacc
1244,1,0,2,0,0,2,unacc
258,3,1,1,1,2,0,unacc
1659,0,0,1,1,1,0,unacc
596,2,2,2,0,0,2,unacc
1060,1,2,3,0,2,1,unacc
1031,1,2,2,0,1,2,unacc
489,2,3,2,0,1,0,unacc
140,3,2,1,0,1,2,unacc
354,3,0,1,0,1,0,unacc
465,2,3,1,0,2,0,unacc
1374,0,3,2,2,2,0,unacc
405,3,0,3,0,0,0,unacc
1035,1,2,2,1,0,0,unacc
1423,0,2,0,2,0,1,unacc
178,3,2,2,1,2,1,unacc
3,3,3,0,0,1,0,unacc
683,2,1,1,0,2,2,unacc
130,3,2,0,2,1,1,unacc
223,3,1,0,0,2,1,unacc
124,3,2,0,1,2,1,unacc
44,3,3,1,1,2,2,unacc
131,3,2,0,2,1,2,unacc
149,3,2,1,1,1,2,unacc
710,2,1,2,0,2,2,unacc
681,2,1,1,0,2,0,unacc
228,3,1,0,1,1,0,unacc
339,3,0,0,1,2,0,unacc
1085,1,1,0,0,1,2,unacc
34,3,3,1,0,2,1,unacc
648,2,1,0,0,0,0,unacc
173,3,2,2,1,0,2,unacc
133,3,2,0,2,2,1,unacc
625,2,2,3,0,1,1,unacc
1197,1,0,0,1,0,0,unacc
1624,0,0,0,0,1,1,unacc
1387,0,3,3,1,0,1,unacc
474,2,3,1,1,2,0,unacc
134,3,2,0,2,2,2,unacc
1460,0,2,2,0,0,2,unacc
1449,0,2,1,2,0,0,unacc
1503,0,2,3,2,0,0,unacc
1500,0,2,3,1,2,0,unacc
925,1,3,2,0,2,1,unacc
1381,0,3,3,0,1,1,unacc
243,3,1,1,0,0,0,unacc
348,3,0,0,2,2,0,unacc
116,3,2,0,0,2,2,unacc
987,1,2,0,1,2,0,unacc
1492,0,2,3,0,2,1,unacc
513,2,3,3,0,0,0,unacc
40,3,3,1,1,1,1,unacc
815,2,0,2,0,1,2,unacc
163,3,2,2,0,0,1,unacc
486,2,3,2,0,0,0,unacc
1639,0,0,0,2,0,1,unacc
536,2,3,3,2,1,2,unacc
1083,1,1,0,0,1,0,unacc
535,2,3,3,2,1,1,unacc
1705,0,0,3,0,1,1,unacc
477,2,3,1,2,0,0,unacc
1009,1,2,1,1,0,1,unacc
586,2,2,1,2,0,1,unacc
747,2,1,3,2,0,0,unacc
39,3,3,1,1,1,0,unacc
96,3,3,3,1,2,0,unacc
1532,0,1,0,2,0,2,unacc
261,3,1,1,2,0,0,unacc
924,1,3,2,0,2,0,unacc
1233,1,0,1,2,0,0,unacc
345,3,0,0,2,1,0,unacc
324,3,0,0,0,0,0,unacc
1515,0,1,0,0,1,0,unacc
154,3,2,1,2,0,1,unacc
702,2,1,2,0,0,0,unacc
708,2,1,2,0,2,0,unacc
118,3,2,0,1,0,1,unacc
167,3,2,2,0,1,2,unacc
406,3,0,3,0,0,1,unacc
734,2,1,3,0,1,2,unacc
1581,0,1,2,1,2,0,unacc
979,1,2,0,0,2,1,unacc
50,3,3,1,2,1,2,unacc
1059,1,2,3,0,2,0,unacc
1527,0,1,0,1,2,0,unacc
1412,0,2,0,0,2,2,unacc
896,1,3,1,0,1,2,unacc
926,1,3,2,0,2,2,unacc
1044,1,2,2,2,0,0,unacc
1662,0,0,1,1,2,0,unacc
840,2,0,3,0,1,0,unacc
235,3,1,0,2,0,1,unacc
429,3,0,3,2,2,0,unacc
559,2,2,0,2,0,1,unacc
363,3,0,1,1,1,0,unacc
76,3,3,2,2,1,1,unacc
409,3,0,3,0,1,1,unacc
200,3,2,3,1,0,2,unacc
771,2,0,0,1,2,0,unacc
804,2,0,1,2,1,0,unacc
819,2,0,2,1,0,0,unacc
759,2,0,0,0,1,0,unacc
1245,1,0,2,0,1,0,unacc
369,3,0,1,2,0,0,unacc
68,3,3,2,1,1,2,unacc
1194,1,0,0,0,2,0,unacc
7,3,3,0,0,2,1,unacc
615,2,2,2,2,1,0,unacc
538,2,3,3,2,2,1,unacc
215,3,2,3,2,2,2,unacc
1369,0,3,2,2,0,1,unacc
1554,0,1,1,1,2,0,unacc
55,3,3,2,0,0,1,unacc
524,2,3,3,1,0,2,unacc
544,2,2,0,0,1,1,unacc
1081,1,1,0,0,0,1,unacc
571,2,2,1,0,1,1,unacc
226,3,1,0,1,0,1,unacc
366,3,0,1,1,2,0,unacc
175,3,2,2,1,1,1,unacc
95,3,3,3,1,1,2,unacc
1192,1,0,0,0,1,1,unacc
473,2,3,1,1,1,2,unacc
516,2,3,3,0,1,0,unacc
63,3,3,2,1,0,0,unacc
948,1,3,3,0,1,0,unacc
102,3,3,3,2,1,0,unacc
828,2,0,2,2,0,0,unacc
1713,0,0,3,1,1,0,unacc
707,2,1,2,0,1,2,unacc
1398,0,3,3,2,1,0,unacc
666,2,1,0,2,0,0,unacc
1227,1,0,1,1,1,0,unacc
861,2,0,3,2,2,0,unacc
156,3,2,1,2,1,0,unacc
1243,1,0,2,0,0,1,unacc
1458,0,2,2,0,0,0,unacc
464,2,3,1,0,1,2,unacc
1146,1,1,2,1,1,0,unacc
680,2,1,1,0,1,2,unacc
494,2,3,2,0,2,2,unacc
1195,1,0,0,0,2,1,unacc
1431,0,2,1,0,0,0,unacc
903,1,3,1,1,1,0,unacc
813,2,0,2,0,1,0,unacc
139,3,2,1,0,1,1,unacc
294,3,1,2,2,2,0,unacc
48,3,3,1,2,1,0,unacc
208,3,2,3,2,0,1,unacc
897,1,3,1,0,2,0,unacc
1395,0,3,3,2,0,0,unacc
1692,0,0,2,2,0,0,unacc
1300,0,3,0,0,1,1,unacc
1082,1,1,0,0,0,2,unacc
1304,0,3,0,0,2,2,unacc
211,3,2,3,2,1,1,unacc
30,3,3,1,0,1,0,unacc
969,1,3,3,2,2,0,unacc
212,3,2,3,2,1,2,unacc
1706,0,0,3,0,1,2,unacc
194,3,2,3,0,1,2,unacc
159,3,2,1,2,2,0,unacc
1385,0,3,3,0,2,2,unacc
957,1,3,3,1,1,0,unacc
174,3,2,2,1,1,0,unacc
579,2,2,1,1,1,0,unacc
10,3,3,0,1,0,1,unacc
1250,1,0,2,0,2,2,unacc
150,3,2,1,1,2,0,unacc
1000,1,2,1,0,0,1,unacc
1416,0,2,0,1,1,0,unacc
545,2,2,0,0,1,2,unacc
1540,0,1,1,0,0,1,unacc
182,3,2,2,2,0,2,unacc
539,2,3,3,2,2,2,unacc
5,3,3,0,0,1,2,unacc
1681,0,0,2,0,2,1,unacc
1543,0,1,1,0,1,1,unacc
1344,0,3,1,2,1,0,unacc
1665,0,0,1,2,0,0,unacc
1446,0,2,1,1,2,0,unacc
726,2,1,2,2,2,0,unacc
1541,0,1,1,0,0,2,unacc
582,2,2,1,1,2,0,unacc
1671,0,0,1,2,2,0,unacc
872,1,3,0,0,2,2,unacc
344,3,0,0,2,0,2,unacc
202,3,2,3,1,1,1,unacc
880,1,3,0,1,2,1,acc
1429,0,2,0,2,2,1,acc
983,1,2,0,1,0,2,acc
347,3,0,0,2,1,2,acc
404,3,0,2,2,2,2,acc
292,3,1,2,2,1,1,acc
905,1,3,1,1,1,2,acc
1660,0,0,1,1,1,1,acc
1078,1,2,3,2,2,1,acc
619,2,2,2,2,2,1,acc
431,3,0,3,2,2,2,acc
959,1,3,3,1,1,2,acc
794,2,0,1,1,0,2,acc
686,2,1,1,1,0,2,acc
1252,1,0,2,1,0,1,acc
1534,0,1,0,2,1,1,acc
931,1,3,2,1,1,1,acc
563,2,2,0,2,1,2,acc
319,3,1,3,2,1,1,acc
1313,0,3,0,1,2,2,acc
1441,0,2,1,1,0,1,acc
254,3,1,1,1,0,2,acc
584,2,2,1,1,2,2,acc
944,1,3,2,2,2,2,acc
700,2,1,1,2,2,1,acc
313,3,1,3,1,2,1,acc
1334,0,3,1,1,0,2,acc
715,2,1,2,1,1,1,acc
1498,0,2,3,1,1,1,acc
578,2,2,1,1,0,2,acc
1372,0,3,2,2,1,1,acc
1145,1,1,2,1,0,2,acc
698,2,1,1,2,1,2,acc
1228,1,0,1,1,1,1,acc
970,1,3,3,2,2,1,acc
1510,0,2,3,2,2,1,acc
833,2,0,2,2,1,2,acc
1391,0,3,3,1,1,2,acc
1394,0,3,3,1,2,2,acc
1447,0,2,1,1,2,1,acc
1013,1,2,1,1,1,2,acc
376,3,0,1,2,2,1,acc
1612,0,1,3,2,0,1,acc
934,1,3,2,1,2,1,acc
1051,1,2,2,2,2,1,acc
1367,0,3,2,1,2,2,acc
1426,0,2,0,2,1,1,acc
1105,1,1,0,2,2,1,acc
1483,0,2,2,2,2,1,acc
875,1,3,0,1,0,2,acc
583,2,2,1,1,2,1,acc
401,3,0,2,2,1,2,acc
724,2,1,2,2,1,1,acc
902,1,3,1,1,0,2,acc
1453,0,2,1,2,1,1,acc
1096,1,1,0,1,2,1,acc
1339,0,3,1,1,2,1,acc
605,2,2,2,1,0,2,acc
1400,0,3,3,2,1,2,acc
805,2,0,1,2,1,1,acc
1127,1,1,1,2,0,2,acc
914,1,3,1,2,1,2,acc
743,2,1,3,1,1,2,acc
647,2,2,3,2,2,2,acc
286,3,1,2,1,2,1,acc
614,2,2,2,2,0,2,acc
565,2,2,0,2,2,1,acc
1505,0,2,3,2,0,2,acc
1129,1,1,1,2,1,1,acc
1052,1,2,2,2,2,2,acc
232,3,1,0,1,2,1,acc
772,2,0,0,1,2,1,acc
986,1,2,0,1,1,2,acc
419,3,0,3,1,1,2,acc
941,1,3,2,2,1,2,acc
368,3,0,1,1,2,2,acc
754,2,1,3,2,2,1,acc
689,2,1,1,1,1,2,acc
1120,1,1,1,1,1,1,acc
638,2,2,3,1,2,2,acc
644,2,2,3,2,1,2,acc
1346,0,3,1,2,1,2,acc
1415,0,2,0,1,0,2,acc
1225,1,0,1,1,0,1,acc
962,1,3,3,1,2,2,acc
1376,0,3,2,2,2,2,acc
719,2,1,2,1,2,2,acc
1090,1,1,0,1,0,1,acc
260,3,1,1,1,2,2,acc
1201,1,0,0,1,1,1,acc
1450,0,2,1,2,0,1,acc
1183,1,1,3,2,1,1,acc
311,3,1,3,1,1,2,acc
551,2,2,0,1,0,2,acc
373,3,0,1,2,1,1,acc
581,2,2,1,1,1,2,acc
800,2,0,1,1,2,2,acc
374,3,0,1,2,1,2,acc
1693,0,0,2,2,0,1,acc
365,3,0,1,1,1,2,acc
857,2,0,3,2,0,2,acc
1010,1,2,1,1,0,2,acc
1076,1,2,3,2,1,2,acc
916,1,3,1,2,2,1,acc
427,3,0,3,2,1,1,acc
826,2,0,2,1,2,1,acc
607,2,2,2,1,1,1,acc
403,3,0,2,2,2,1,acc
1103,1,1,0,2,1,2,acc
1322,0,3,0,2,2,2,acc
620,2,2,2,2,2,2,acc
995,1,2,0,2,1,2,acc
398,3,0,2,2,0,2,acc
323,3,1,3,2,2,2,acc
1039,1,2,2,1,1,1,acc
782,2,0,0,2,2,2,acc
1073,1,2,3,2,0,2,acc
1079,1,2,3,2,2,2,acc
1642,0,0,0,2,1,1,acc
428,3,0,3,2,1,2,acc
830,2,0,2,2,0,2,acc
1093,1,1,0,1,1,1,acc
1630,0,0,0,1,0,1,acc
1363,0,3,2,1,1,1,acc
1154,1,1,2,2,0,2,acc
1094,1,1,0,1,1,2,acc
1456,0,2,1,2,2,1,acc
290,3,1,2,2,0,2,acc
1666,0,0,1,2,0,1,acc
1147,1,1,2,1,1,1,acc
664,2,1,0,1,2,1,acc
367,3,0,1,1,2,1,acc
1373,0,3,2,2,1,2,acc
1603,0,1,3,1,0,1,acc
1469,0,2,2,1,0,2,acc
1474,0,2,2,1,2,1,acc
593,2,2,1,2,2,2,acc
988,1,2,0,1,2,1,acc
742,2,1,3,1,1,1,acc
745,2,1,3,1,2,1,acc
958,1,3,3,1,1,1,acc
1417,0,2,0,1,1,1,acc
911,1,3,1,2,0,2,acc
335,3,0,0,1,0,2,acc
1019,1,2,1,2,0,2,acc
1126,1,1,1,2,0,1,acc
1364,0,3,2,1,1,2,acc
727,2,1,2,2,2,1,acc
590,2,2,1,2,1,2,acc
295,3,1,2,2,2,1,acc
1042,1,2,2,1,2,1,acc
1234,1,0,1,2,0,1,acc
968,1,3,3,2,1,2,acc
1102,1,1,0,2,1,1,acc
1106,1,1,0,2,2,2,vgood
1670,0,0,1,2,1,2,vgood
1589,0,1,2,2,1,2,vgood
1502,0,2,3,1,2,2,vgood
1499,0,2,3,1,1,2,vgood
1205,1,0,0,1,2,2,vgood
1691,0,0,2,1,2,2,vgood
1484,0,2,2,2,2,2,vgood
1580,0,1,2,1,1,2,vgood
1508,0,2,3,2,1,2,vgood
1178,1,1,3,1,2,2,vgood
1610,0,1,3,1,2,2,vgood
1646,0,0,0,2,2,2,vgood
1097,1,1,0,1,2,2,vgood
1457,0,2,1,2,2,2,vgood
1475,0,2,2,1,2,2,vgood
1295,1,0,3,2,2,2,vgood
1148,1,1,2,1,1,2,vgood
1562,0,1,1,2,1,2,vgood
1184,1,1,3,2,1,2,vgood
1241,1,0,1,2,2,2,vgood
1292,1,0,3,2,1,2,vgood
1133,1,1,1,2,2,2,vgood
1511,0,2,3,2,2,2,vgood
1727,0,0,3,2,2,2,vgood
1454,0,2,1,2,1,2,vgood
1291,1,0,3,2,1,1,good
1721,0,0,3,2,0,2,good
1663,0,0,1,1,2,1,good
1535,0,1,0,2,1,2,good
1634,0,0,0,1,1,2,good
1669,0,0,1,2,1,1,good
1613,0,1,3,2,0,2,good
1658,0,0,1,1,0,2,good
1199,1,0,0,1,0,2,good
1696,0,0,2,2,1,1,good
1636,0,0,0,1,2,1,good
1264,1,0,2,2,1,1,good
1609,0,1,3,1,2,1,good
1285,1,0,3,1,2,1,good
1723,0,0,3,2,1,1,good
1582,0,1,2,1,2,1,good
1577,0,1,2,1,0,2,good
1672,0,0,1,2,2,1,good
1267,1,0,2,2,2,1,good
1526,0,1,0,1,1,2,good
1604,0,1,3,1,0,2,good
1253,1,0,2,1,0,2,good
1667,0,0,1,2,0,2,good
1685,0,0,2,1,0,2,good
1717,0,0,3,1,2,1,good
1202,1,0,0,1,1,2,good
1523,0,1,0,1,0,2,good
1555,0,1,1,1,2,1,good
