,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
3717,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7
74,F,0.605,0.45,0.195,1.098,0.481,0.2895,0.315,13
307,M,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,13
1396,M,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11
3457,F,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10
4032,I,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,8
2830,F,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9
1738,F,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11
2093,F,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11
3991,M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9
1799,M,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,9
2740,I,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8
3864,I,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5
2101,M,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
1470,I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9
192,M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
3368,I,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,13
4121,I,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9
2299,I,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,8
3552,I,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8
581,I,0.55,0.425,0.15,0.806,0.376,0.171,0.245,14
1688,M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
3343,F,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13
1700,M,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12
3230,M,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11
1344,M,0.585,0.47,0.165,1.409,0.8,0.229,0.295,10
742,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
2392,M,0.33,0.25,0.09,0.197,0.085,0.041,0.0605,10
457,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
3217,M,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10
2295,F,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10
1289,I,0.505,0.395,0.105,0.551,0.248,0.103,0.171,8
1212,I,0.25,0.185,0.065,0.0685,0.0295,0.014,0.0225,5
155,M,0.515,0.405,0.13,0.722,0.32,0.131,0.21,10
2951,M,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,11
1759,F,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
3749,I,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7
674,F,0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23
4048,F,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13
3540,I,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8
1185,F,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,9
3567,I,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10
1148,M,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
189,F,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9
4155,I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
1453,I,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6
2424,M,0.26,0.2,0.065,0.096,0.044,0.027,0.03,6
2443,F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11
1397,M,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10
111,M,0.465,0.36,0.105,0.431,0.172,0.107,0.175,9
3923,M,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12
3803,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
2925,I,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3,10
4141,F,0.65,0.505,0.165,1.357,0.5725,0.281,0.43,11
2159,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12
241,I,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5
184,F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12
2206,F,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,5
1757,F,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11
2222,F,0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,13
1321,I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9
2351,M,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
1552,I,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7
3037,M,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9
4038,I,0.55,0.445,0.125,0.672,0.288,0.1365,0.21,11
70,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13
556,I,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14
3134,M,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8
489,F,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14
3755,I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8
1417,M,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10
4115,F,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10
71,F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8
3215,F,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,11
1313,M,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9
1412,F,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10
2181,M,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,16
3657,M,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7
2511,I,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
1129,M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8
1281,I,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,9
3901,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
2607,F,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,9
1291,I,0.515,0.42,0.135,0.711,0.337,0.144,0.205,13
2749,I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
2678,M,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7
1322,F,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10
3338,F,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,16
2393,I,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7
3044,I,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9
2473,F,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,14
1551,I,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7
2246,F,0.38,0.325,0.11,0.3105,0.12,0.074,0.105,10
3240,M,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,15
223,F,0.445,0.355,0.15,0.485,0.181,0.125,0.155,11
1141,I,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,10
1237,I,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
2573,I,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8
57,M,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8
3155,M,0.505,0.395,0.125,0.635,0.29,0.1555,0.175,9
3827,M,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11
1477,M,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8
3226,F,0.42,0.32,0.13,0.4135,0.1645,0.106,0.119,10
708,M,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10
246,I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13
51,M,0.4,0.32,0.095,0.303,0.1335,0.06,0.1,7
3303,F,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,12
3331,F,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,11
3546,I,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,7
3595,M,0.66,0.515,0.2,1.6465,0.749,0.422,0.401,11
128,M,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19
3360,F,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19
1970,M,0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11
3166,F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
3665,I,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9
3836,M,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
411,M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
1418,M,0.705,0.555,0.215,2.141,1.0465,0.383,0.528,11
1887,I,0.56,0.445,0.165,0.832,0.3455,0.179,0.279,9
2953,F,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11
3603,I,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7
723,M,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15
3098,F,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,8
755,M,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13
760,M,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15
2082,F,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,10
1861,M,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,8
996,M,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11
2141,I,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,7
16,I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7
1,M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7
2550,I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5
434,I,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13
3073,M,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,10
2647,I,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8
3767,M,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10
3018,I,0.44,0.32,0.105,0.3875,0.1755,0.074,0.12,9
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
3519,M,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,10
3780,M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10
2865,I,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405,4
4112,F,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9
2368,F,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16
4065,I,0.37,0.275,0.08,0.2325,0.093,0.056,0.072,6
1006,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11
1046,F,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,10
2525,M,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9
1015,F,0.625,0.485,0.2,1.38,0.5845,0.302,0.401,9
3167,M,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,15
145,F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10
1543,I,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7
2076,F,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,10
2492,F,0.475,0.38,0.145,0.57,0.167,0.118,0.187,11
1225,I,0.345,0.255,0.085,0.2005,0.105,0.037,0.05,5
1827,I,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6
88,F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9
2346,F,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13
1723,F,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12
262,M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11
3172,F,0.505,0.405,0.18,0.606,0.239,0.1235,0.18,11
2304,M,0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11
3917,I,0.615,0.46,0.19,1.066,0.4335,0.226,0.33,13
318,F,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14
1726,F,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12
1097,I,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8
1924,F,0.61,0.46,0.155,0.957,0.4255,0.1975,0.265,8
787,M,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12
256,M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19
2187,M,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14
1101,I,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8
803,I,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7
1567,I,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8
1732,M,0.665,0.52,0.175,1.3725,0.606,0.32,0.395,12
621,I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
2356,M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
3631,I,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5
626,F,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10
2632,I,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8
1360,I,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11
3642,I,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8
235,I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9
2631,I,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6
1996,I,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7
2653,I,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9
830,M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
4108,I,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,7
2173,M,0.595,0.465,0.125,0.799,0.3245,0.2,0.23,10
2887,I,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,9
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
3986,F,0.645,0.525,0.17,1.37,0.6135,0.283,0.34,10
647,M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
391,M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,10
428,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21
2842,M,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,9
1204,M,0.735,0.585,0.185,2.124,0.952,0.55,0.5,11
224,I,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,10
113,M,0.425,0.35,0.105,0.393,0.13,0.063,0.165,9
167,F,0.68,0.57,0.205,1.842,0.625,0.408,0.65,20
1326,M,0.565,0.445,0.15,0.796,0.3635,0.184,0.219,8
506,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
4061,M,0.62,0.465,0.145,0.911,0.375,0.2145,0.278,10
1617,I,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,8
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
3511,M,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,11
4028,I,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8
331,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8
3296,F,0.605,0.485,0.165,1.0735,0.437,0.205,0.33,14
2357,M,0.585,0.455,0.125,1.027,0.391,0.212,0.25,17
3944,M,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20
2958,F,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12
3915,I,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
2819,I,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5
500,F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
2572,I,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7
2536,F,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12
2180,F,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21
1749,M,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,11
772,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8
1120,M,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7
3760,M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9
4041,I,0.575,0.45,0.15,0.858,0.449,0.166,0.215,10
3441,F,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,7
4091,M,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12
2962,I,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,9
1600,I,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7
3649,I,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9
1939,F,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,11
1579,I,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
3672,F,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10
2821,I,0.39,0.29,0.09,0.2625,0.117,0.054,0.077,7
2303,F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
3924,F,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20
564,F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
139,M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9
1076,I,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7
298,M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
3667,F,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11
2167,F,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5
78,F,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
255,M,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15
2226,I,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,7
1471,M,0.53,0.4,0.125,0.7575,0.398,0.151,0.175,8
2676,F,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
2430,I,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11
949,M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6
1368,M,0.61,0.46,0.16,1.0,0.494,0.197,0.275,10
1521,F,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685,12
3592,M,0.655,0.525,0.16,1.46,0.686,0.311,0.405,11
18,M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1,7
169,F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12
2657,F,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9
1811,M,0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,11
1242,I,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9
913,I,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6
345,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13
1364,M,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12
3569,I,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
1105,F,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6
2637,I,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7
2914,I,0.59,0.46,0.125,0.755,0.334,0.15,0.238,9
4077,I,0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9
2645,M,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,8
1374,M,0.615,0.48,0.175,1.118,0.446,0.3195,0.3,9
518,M,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
1232,I,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075,7
2413,F,0.505,0.38,0.145,0.651,0.2935,0.19,0.17,12
2337,M,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11
3529,I,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,6
1386,M,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12
3931,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3,17
1994,I,0.29,0.21,0.065,0.097,0.0375,0.022,0.03,6
3209,I,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14
1730,M,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11
2640,I,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7
2719,I,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5
953,F,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7
1467,I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
1625,M,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,10
2216,I,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
3145,M,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13
3089,M,0.455,0.35,0.11,0.458,0.2,0.111,0.1305,8
1849,I,0.485,0.385,0.13,0.568,0.2505,0.178,0.154,7
3490,M,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10
889,F,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11
4026,I,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,7
1557,I,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8
1208,M,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10
4113,I,0.56,0.42,0.14,0.837,0.414,0.214,0.2,8
1877,I,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8
4129,I,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,10
2155,M,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,16
3526,I,0.335,0.26,0.085,0.192,0.097,0.03,0.054,6
2967,M,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11
3045,F,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10
1780,M,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9
3606,F,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7
1327,M,0.565,0.39,0.125,0.744,0.352,0.13,0.1685,11
1570,M,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7
1748,F,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11
1088,I,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6
3120,F,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9
2870,I,0.37,0.27,0.09,0.1855,0.07,0.0425,0.065,7
2271,F,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,14
1947,M,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,12
3576,F,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11
