,buying,maint,doors,persons,lug_boot,safety,Class
780,2,0,0,2,2,0,unacc
783,2,0,1,0,0,0,unacc
785,2,0,1,0,0,2,unacc
787,2,0,1,0,1,1,unacc
789,2,0,1,0,2,0,unacc
790,2,0,1,0,2,1,unacc
792,2,0,1,1,0,0,unacc
796,2,0,1,1,1,1,unacc
801,2,0,1,2,0,0,unacc
802,2,0,1,2,0,1,unacc
807,2,0,1,2,2,0,unacc
810,2,0,2,0,0,0,unacc
811,2,0,2,0,0,1,unacc
814,2,0,2,0,1,1,unacc
816,2,0,2,0,2,0,unacc
819,2,0,2,1,0,0,unacc
825,2,0,2,1,2,0,unacc
831,2,0,2,2,1,0,unacc
838,2,0,3,0,0,1,unacc
839,2,0,3,0,0,2,unacc
841,2,0,3,0,1,1,unacc
842,2,0,3,0,1,2,unacc
843,2,0,3,0,2,0,unacc
844,2,0,3,0,2,1,unacc
845,2,0,3,0,2,2,unacc
849,2,0,3,1,1,0,unacc
855,2,0,3,2,0,0,unacc
856,2,0,3,2,0,1,unacc
858,2,0,3,2,1,0,unacc
861,2,0,3,2,2,0,unacc
869,1,3,0,0,1,2,unacc
870,1,3,0,0,2,0,unacc
872,1,3,0,0,2,2,unacc
873,1,3,0,1,0,0,unacc
874,1,3,0,1,0,1,unacc
876,1,3,0,1,1,0,unacc
877,1,3,0,1,1,1,unacc
885,1,3,0,2,1,0,unacc
894,1,3,1,0,1,0,unacc
895,1,3,1,0,1,1,unacc
898,1,3,1,0,2,1,unacc
899,1,3,1,0,2,2,unacc
901,1,3,1,1,0,1,unacc
909,1,3,1,2,0,0,unacc
915,1,3,1,2,2,0,unacc
918,1,3,2,0,0,0,unacc
920,1,3,2,0,0,2,unacc
921,1,3,2,0,1,0,unacc
923,1,3,2,0,1,2,unacc
925,1,3,2,0,2,1,unacc
927,1,3,2,1,0,0,unacc
930,1,3,2,1,1,0,unacc
933,1,3,2,1,2,0,unacc
936,1,3,2,2,0,0,unacc
939,1,3,2,2,1,0,unacc
942,1,3,2,2,2,0,unacc
946,1,3,3,0,0,1,unacc
951,1,3,3,0,2,0,unacc
954,1,3,3,1,0,0,unacc
964,1,3,3,2,0,1,unacc
972,1,2,0,0,0,0,unacc
973,1,2,0,0,0,1,unacc
975,1,2,0,0,1,0,unacc
979,1,2,0,0,2,1,unacc
982,1,2,0,1,0,1,unacc
990,1,2,0,2,0,0,unacc
992,1,2,0,2,0,2,unacc
993,1,2,0,2,1,0,unacc
994,1,2,0,2,1,1,unacc
996,1,2,0,2,2,0,unacc
1005,1,2,1,0,2,0,unacc
1012,1,2,1,1,1,1,unacc
1014,1,2,1,1,2,0,unacc
1017,1,2,1,2,0,0,unacc
1035,1,2,2,1,0,0,unacc
1038,1,2,2,1,1,0,unacc
1044,1,2,2,2,0,0,unacc
1050,1,2,2,2,2,0,unacc
1054,1,2,3,0,0,1,unacc
1055,1,2,3,0,0,2,unacc
1057,1,2,3,0,1,1,unacc
1058,1,2,3,0,1,2,unacc
1059,1,2,3,0,2,0,unacc
1060,1,2,3,0,2,1,unacc
1065,1,2,3,1,1,0,unacc
1068,1,2,3,1,2,0,unacc
1071,1,2,3,2,0,0,unacc
1072,1,2,3,2,0,1,unacc
1074,1,2,3,2,1,0,unacc
1077,1,2,3,2,2,0,unacc
1081,1,1,0,0,0,1,unacc
1087,1,1,0,0,2,1,unacc
1099,1,1,0,2,0,1,unacc
1100,1,1,0,2,0,2,unacc
1107,1,1,1,0,0,0,unacc
1108,1,1,1,0,0,1,unacc
1109,1,1,1,0,0,2,unacc
1114,1,1,1,0,2,1,unacc
1131,1,1,1,2,2,0,unacc
1137,1,1,2,0,1,0,unacc
1140,1,1,2,0,2,0,unacc
1141,1,1,2,0,2,1,unacc
1142,1,1,2,0,2,2,unacc
1152,1,1,2,2,0,0,unacc
1155,1,1,2,2,1,0,unacc
1158,1,1,2,2,2,0,unacc
1161,1,1,3,0,0,0,unacc
1164,1,1,3,0,1,0,unacc
1165,1,1,3,0,1,1,unacc
1167,1,1,3,0,2,0,unacc
1168,1,1,3,0,2,1,unacc
1179,1,1,3,2,0,0,unacc
1182,1,1,3,2,1,0,unacc
1190,1,0,0,0,0,2,unacc
1191,1,0,0,0,1,0,unacc
1197,1,0,0,1,0,0,unacc
1206,1,0,0,2,0,0,unacc
1208,1,0,0,2,0,2,unacc
1209,1,0,0,2,1,0,unacc
1220,1,0,1,0,1,2,unacc
1222,1,0,1,0,2,1,unacc
1224,1,0,1,1,0,0,unacc
1233,1,0,1,2,0,0,unacc
1236,1,0,1,2,1,0,unacc
1239,1,0,1,2,2,0,unacc
1242,1,0,2,0,0,0,unacc
1244,1,0,2,0,0,2,unacc
1247,1,0,2,0,1,2,unacc
1248,1,0,2,0,2,0,unacc
1249,1,0,2,0,2,1,unacc
1251,1,0,2,1,0,0,unacc
1257,1,0,2,1,2,0,unacc
1263,1,0,2,2,1,0,unacc
1270,1,0,3,0,0,1,unacc
1271,1,0,3,0,0,2,unacc
1272,1,0,3,0,1,0,unacc
1277,1,0,3,0,2,2,unacc
1287,1,0,3,2,0,0,unacc
1293,1,0,3,2,2,0,unacc
1296,0,3,0,0,0,0,unacc
1297,0,3,0,0,0,1,unacc
1298,0,3,0,0,0,2,unacc
1302,0,3,0,0,2,0,unacc
1309,0,3,0,1,1,1,unacc
1311,0,3,0,1,2,0,unacc
1316,0,3,0,2,0,2,unacc
1317,0,3,0,2,1,0,unacc
1323,0,3,1,0,0,0,unacc
1324,0,3,1,0,0,1,unacc
1326,0,3,1,0,1,0,unacc
1333,0,3,1,1,0,1,unacc
1335,0,3,1,1,1,0,unacc
1336,0,3,1,1,1,1,unacc
1338,0,3,1,1,2,0,unacc
1344,0,3,1,2,1,0,unacc
1347,0,3,1,2,2,0,unacc
1351,0,3,2,0,0,1,unacc
1354,0,3,2,0,1,1,unacc
1365,0,3,2,1,2,0,unacc
1368,0,3,2,2,0,0,unacc
1369,0,3,2,2,0,1,unacc
1378,0,3,3,0,0,1,unacc
1380,0,3,3,0,1,0,unacc
1383,0,3,3,0,2,0,unacc
1384,0,3,3,0,2,1,unacc
1386,0,3,3,1,0,0,unacc
1395,0,3,3,2,0,0,unacc
1398,0,3,3,2,1,0,unacc
1409,0,2,0,0,1,2,unacc
1410,0,2,0,0,2,0,unacc
1422,0,2,0,2,0,0,unacc
1423,0,2,0,2,0,1,unacc
1424,0,2,0,2,0,2,unacc
1425,0,2,0,2,1,0,unacc
1431,0,2,1,0,0,0,unacc
1433,0,2,1,0,0,2,unacc
1434,0,2,1,0,1,0,unacc
1435,0,2,1,0,1,1,unacc
1436,0,2,1,0,1,2,unacc
1438,0,2,1,0,2,1,unacc
1452,0,2,1,2,1,0,unacc
1459,0,2,2,0,0,1,unacc
1462,0,2,2,0,1,1,unacc
1465,0,2,2,0,2,1,unacc
1466,0,2,2,0,2,2,unacc
1470,0,2,2,1,1,0,unacc
1473,0,2,2,1,2,0,unacc
1476,0,2,2,2,0,0,unacc
1479,0,2,2,2,1,0,unacc
1486,0,2,3,0,0,1,unacc
1487,0,2,3,0,0,2,unacc
1488,0,2,3,0,1,0,unacc
1489,0,2,3,0,1,1,unacc
1493,0,2,3,0,2,2,unacc
1512,0,1,0,0,0,0,unacc
1513,0,1,0,0,0,1,unacc
1514,0,1,0,0,0,2,unacc
1516,0,1,0,0,1,1,unacc
1517,0,1,0,0,1,2,unacc
1519,0,1,0,0,2,1,unacc
1524,0,1,0,1,1,0,unacc
1530,0,1,0,2,0,0,unacc
1541,0,1,1,0,0,2,unacc
1545,0,1,1,0,2,0,unacc
1548,0,1,1,1,0,0,unacc
1557,0,1,1,2,0,0,unacc
1566,0,1,2,0,0,0,unacc
1570,0,1,2,0,1,1,unacc
1573,0,1,2,0,2,1,unacc
1574,0,1,2,0,2,2,unacc
1578,0,1,2,1,1,0,unacc
1581,0,1,2,1,2,0,unacc
1587,0,1,2,2,1,0,unacc
1594,0,1,3,0,0,1,unacc
1595,0,1,3,0,0,2,unacc
1601,0,1,3,0,2,2,unacc
1611,0,1,3,2,0,0,unacc
1626,0,0,0,0,2,0,unacc
1627,0,0,0,0,2,1,unacc
1628,0,0,0,0,2,2,unacc
1632,0,0,0,1,1,0,unacc
1635,0,0,0,1,2,0,unacc
1644,0,0,0,2,2,0,unacc
1648,0,0,1,0,0,1,unacc
1656,0,0,1,1,0,0,unacc
1668,0,0,1,2,1,0,unacc
1679,0,0,2,0,1,2,unacc
1682,0,0,2,0,2,2,unacc
1683,0,0,2,1,0,0,unacc
1689,0,0,2,1,2,0,unacc
1702,0,0,3,0,0,1,unacc
1703,0,0,3,0,0,2,unacc
1704,0,0,3,0,1,0,unacc
1705,0,0,3,0,1,1,unacc
227,3,1,0,1,0,2,acc
232,3,1,0,1,2,1,acc
241,3,1,0,2,2,1,acc
242,3,1,0,2,2,2,acc
260,3,1,1,1,2,2,acc
266,3,1,1,2,1,2,acc
283,3,1,2,1,1,1,acc
284,3,1,2,1,1,2,acc
286,3,1,2,1,2,1,acc
317,3,1,3,2,0,2,acc
319,3,1,3,2,1,1,acc
338,3,0,0,1,1,2,acc
347,3,0,0,2,1,2,acc
365,3,0,1,1,1,2,acc
367,3,0,1,1,2,1,acc
371,3,0,1,2,0,2,acc
374,3,0,1,2,1,2,acc
376,3,0,1,2,2,1,acc
394,3,0,2,1,2,1,acc
395,3,0,2,1,2,2,acc
403,3,0,2,2,2,1,acc
404,3,0,2,2,2,2,acc
418,3,0,3,1,1,1,acc
421,3,0,3,1,2,1,acc
425,3,0,3,2,0,2,acc
430,3,0,3,2,2,1,acc
551,2,2,0,1,0,2,acc
554,2,2,0,1,1,2,acc
556,2,2,0,1,2,1,acc
557,2,2,0,1,2,2,acc
565,2,2,0,2,2,1,acc
566,2,2,0,2,2,2,acc
578,2,2,1,1,0,2,acc
583,2,2,1,1,2,1,acc
584,2,2,1,1,2,2,acc
605,2,2,2,1,0,2,acc
607,2,2,2,1,1,1,acc
608,2,2,2,1,1,2,acc
614,2,2,2,2,0,2,acc
617,2,2,2,2,1,2,acc
619,2,2,2,2,2,1,acc
620,2,2,2,2,2,2,acc
632,2,2,3,1,0,2,acc
635,2,2,3,1,1,2,acc
641,2,2,3,2,0,2,acc
646,2,2,3,2,2,1,acc
664,2,1,0,1,2,1,acc
671,2,1,0,2,1,2,acc
673,2,1,0,2,2,1,acc
674,2,1,0,2,2,2,acc
689,2,1,1,1,1,2,acc
697,2,1,1,2,1,1,acc
715,2,1,2,1,1,1,acc
718,2,1,2,1,2,1,acc
722,2,1,2,2,0,2,acc
724,2,1,2,2,1,1,acc
725,2,1,2,2,1,2,acc
727,2,1,2,2,2,1,acc
728,2,1,2,2,2,2,acc
754,2,1,3,2,2,1,acc
767,2,0,0,1,0,2,acc
770,2,0,0,1,1,2,acc
772,2,0,0,1,2,1,acc
773,2,0,0,1,2,2,acc
782,2,0,0,2,2,2,acc
794,2,0,1,1,0,2,acc
806,2,0,1,2,1,2,acc
808,2,0,1,2,2,1,acc
823,2,0,2,1,1,1,acc
827,2,0,2,1,2,2,acc
830,2,0,2,2,0,2,acc
835,2,0,2,2,2,1,acc
850,2,0,3,1,1,1,acc
851,2,0,3,1,1,2,acc
854,2,0,3,1,2,2,acc
860,2,0,3,2,1,2,acc
863,2,0,3,2,2,2,acc
875,1,3,0,1,0,2,acc
881,1,3,0,1,2,2,acc
890,1,3,0,2,2,2,acc
907,1,3,1,1,2,1,acc
911,1,3,1,2,0,2,acc
914,1,3,1,2,1,2,acc
917,1,3,1,2,2,2,acc
929,1,3,2,1,0,2,acc
935,1,3,2,1,2,2,acc
940,1,3,2,2,1,1,acc
958,1,3,3,1,1,1,acc
983,1,2,0,1,0,2,acc
998,1,2,0,2,2,2,acc
1016,1,2,1,1,2,2,acc
1024,1,2,1,2,2,1,acc
1025,1,2,1,2,2,2,acc
1037,1,2,2,1,0,2,acc
1051,1,2,2,2,2,1,acc
1066,1,2,3,1,1,1,acc
1070,1,2,3,1,2,2,acc
1076,1,2,3,2,1,2,acc
1096,1,1,0,1,2,1,acc
1102,1,1,0,2,1,1,acc
1103,1,1,0,2,1,2,acc
1118,1,1,1,1,0,2,acc
1123,1,1,1,1,2,1,acc
1126,1,1,1,2,0,1,acc
1127,1,1,1,2,0,2,acc
1144,1,1,2,1,0,1,acc
1145,1,1,2,1,0,2,acc
1150,1,1,2,1,2,1,acc
1153,1,1,2,2,0,1,acc
1159,1,1,2,2,2,1,acc
1172,1,1,3,1,0,2,acc
1198,1,0,0,1,0,1,acc
1201,1,0,0,1,1,1,acc
1225,1,0,1,1,0,1,acc
1288,1,0,3,2,0,1,acc
1319,0,3,0,2,1,2,acc
1322,0,3,0,2,2,2,acc
1339,0,3,1,1,2,1,acc
1346,0,3,1,2,1,2,acc
1349,0,3,1,2,2,2,acc
1364,0,3,2,1,1,2,acc
1366,0,3,2,1,2,1,acc
1367,0,3,2,1,2,2,acc
1373,0,3,2,2,1,2,acc
1388,0,3,3,1,0,2,acc
1390,0,3,3,1,1,1,acc
1394,0,3,3,1,2,2,acc
1397,0,3,3,2,0,2,acc
1400,0,3,3,2,1,2,acc
1403,0,3,3,2,2,2,acc
1414,0,2,0,1,0,1,acc
1417,0,2,0,1,1,1,acc
1420,0,2,0,1,2,1,acc
1429,0,2,0,2,2,1,acc
1444,0,2,1,1,1,1,acc
1451,0,2,1,2,0,2,acc
1453,0,2,1,2,1,1,acc
1456,0,2,1,2,2,1,acc
1468,0,2,2,1,0,1,acc
1469,0,2,2,1,0,2,acc
1477,0,2,2,2,0,1,acc
1480,0,2,2,2,1,1,acc
1498,0,2,3,1,1,1,acc
1501,0,2,3,1,2,1,acc
1522,0,1,0,1,0,1,acc
1576,0,1,2,1,0,1,acc
1585,0,1,2,2,0,1,acc
1603,0,1,3,1,0,1,acc
1612,0,1,3,2,0,1,acc
1630,0,0,0,1,0,1,acc
1666,0,0,1,2,0,1,acc
1711,0,0,3,1,0,1,acc
1720,0,0,3,2,0,1,acc
1106,1,1,0,2,2,2,vgood
1124,1,1,1,1,2,2,vgood
1175,1,1,3,1,1,2,vgood
1178,1,1,3,1,2,2,vgood
1214,1,0,0,2,2,2,vgood
1238,1,0,1,2,1,2,vgood
1259,1,0,2,1,2,2,vgood
1265,1,0,2,2,1,2,vgood
1283,1,0,3,1,1,2,vgood
1286,1,0,3,1,2,2,vgood
1421,0,2,0,1,2,2,vgood
1430,0,2,0,2,2,2,vgood
1472,0,2,2,1,1,2,vgood
1481,0,2,2,2,1,2,vgood
1502,0,2,3,1,2,2,vgood
1538,0,1,0,2,2,2,vgood
1565,0,1,1,2,2,2,vgood
1580,0,1,2,1,1,2,vgood
1583,0,1,2,1,2,2,vgood
1607,0,1,3,1,1,2,vgood
1688,0,0,2,1,1,2,vgood
1691,0,0,2,1,2,2,vgood
1700,0,0,2,2,2,2,vgood
1715,0,0,3,1,1,2,vgood
1724,0,0,3,2,1,2,vgood
1727,0,0,3,2,2,2,vgood
1199,1,0,0,1,0,2,good
1204,1,0,0,1,2,1,good
1229,1,0,1,1,1,2,good
1231,1,0,1,1,2,1,good
1235,1,0,1,2,0,2,good
1255,1,0,2,1,1,1,good
1280,1,0,3,1,0,2,good
1523,0,1,0,1,0,2,good
1528,0,1,0,1,2,1,good
1537,0,1,0,2,2,1,good
1555,0,1,1,1,2,1,good
1559,0,1,1,2,0,2,good
1579,0,1,2,1,1,1,good
1582,0,1,2,1,2,1,good
1586,0,1,2,2,0,2,good
1604,0,1,3,1,0,2,good
1615,0,1,3,2,1,1,good
1618,0,1,3,2,2,1,good
1636,0,0,0,1,2,1,good
1645,0,0,0,2,2,1,good
1663,0,0,1,1,2,1,good
1669,0,0,1,2,1,1,good
1685,0,0,2,1,0,2,good
1694,0,0,2,2,0,2,good
1699,0,0,2,2,2,1,good
1712,0,0,3,1,0,2,good
1717,0,0,3,1,2,1,good
