,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
157,2,2,0.8566308243727598,0.3783031988873435,0.7621749408983453,0.16064981949458484,0.48083623693379796,0.37037037037037035,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9669838461896731,0.5705718754717406,0.157142450528475,1,0.001,0.5
458,8,6,0.9139784946236562,0.7952016689847009,0.8342789598108747,0.13898916967509026,0.49825783972125437,0.6049382716049383,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.463255402256019,1.15406889482956,0.09559629637457168,1,0.001,0.5
318,6,5,0.881720430107527,0.40542420027816406,0.915130023640662,0.12274368231046931,0.5923344947735193,0.14814814814814814,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.953244272653722,0.9086746433471236,1,0.001,0.5
14,6,5,0.8853046594982082,0.4551460361613352,0.8159574468085107,0.15342960288808666,0.759581881533101,0.07407407407407407,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.9722619494293976,0.9452932983082525,1,0.001,0.5
411,7,4,0.5878136200716845,0.0027816411682892914,0.040543735224586284,0.04693140794223826,0.1254355400696864,0.4691358024691358,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7263316639055997,0.7297798006084393,0.9931156162410423,1,0.001,0.5
348,3,4,0.8566308243727598,0.3358831710709318,0.8699763593380615,0.16064981949458484,0.4459930313588851,0.5185185185185185,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.8548120981620346,0.73070372316418,1,0.001,0.5
120,3,4,0.835125448028674,0.49721835883171067,0.7079196217494091,0.18050541516245489,0.19860627177700355,0.7283950617283951,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8721831597866199,0.7607034642153725,1,0.001,0.5
358,6,3,0.870967741935484,0.4158553546592489,0.9224586288416077,0.17148014440433212,0.5261324041811848,0.2962962962962963,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.7034466241955253,0.4948371530920806,1,0.001,0.5
483,8,6,0.9569892473118283,0.4447148817802503,0.6829787234042554,0.24187725631768955,0.9198606271777005,0.14814814814814814,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.1329450639209562,1.2835645178628594,1,0.001,0.5
475,2,5,0.9139784946236562,0.4148122392211404,0.4029550827423168,0.31227436823104693,0.6306620209059235,0.30864197530864196,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.4327007339340463,0.9407664106293225,0.24199937844527647,1,0.001,0.5
112,3,4,0.770609318996416,0.3045897079276773,0.8216312056737589,0.0740072202166065,0.6341463414634149,0.2962962962962963,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.8243413925712593,0.6795387315063229,1,0.001,0.5
252,6,5,0.8924731182795699,0.5385952712100139,0.7770685579196218,0.23104693140794225,0.6097560975609757,0.2716049382716049,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19062035960864973,0.9920449671189899,0.6422814015231028,1,0.001,0.5
361,4,3,0.870967741935484,0.4158553546592489,0.9224586288416077,0.17148014440433212,0.4425087108013938,0.37037037037037035,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.597365331199831,0.7143905536956383,0.7796444577085787,1,0.001,0.5
46,5,6,0.8136200716845882,0.43150208623087616,0.8004728132387707,0.11371841155234658,0.35191637630662026,0.6790123456790124,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.1364000602179507,1.291405096863362,1,0.001,0.5
334,2,3,0.8387096774193548,0.368567454798331,0.892080378250591,0.09927797833935019,0.46689895470383286,0.4444444444444444,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.7341492155275646,0.5389750706597385,1,0.001,0.5
329,4,3,0.8602150537634411,0.3473574408901251,0.8773049645390072,0.13898916967509026,0.6585365853658537,0.14814814814814814,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.4655675420143985,0.6897589348431368,0.6018789949610132,1,0.001,0.5
90,6,5,0.788530465949821,0.32858136300417246,0.7268321513002365,0.14801444043321302,0.35191637630662026,0.5432098765432098,0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9757525395665769,0.9520930184706242,1,0.001,0.5
374,6,5,0.7921146953405018,1.0,1.0,0.12093862815884478,0.19860627177700355,0.7777777777777778,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.9601050959108397,1.0238048617924,3.7492585966471244,1,0.001,0.5
419,2,5,0.8387096774193548,0.6220445062586926,0.7135933806146573,0.12454873646209386,0.7038327526132406,0.25925925925925924,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3987168811184478,1.0039927360321563,0.1558071507141037,1,0.001,0.5
260,2,4,0.9103942652329748,0.33205841446453405,0.6296690307328606,0.2472924187725632,0.8257839721254358,0.20987654320987653,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2874714551839976,0.8779704986361625,1.9866929465092622,1,0.001,0.5
195,2,5,0.9211469534050183,0.46349095966620296,0.6825059101654848,0.25992779783393505,0.6585365853658537,0.25925925925925924,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3997118037247684,1.0186366445875932,1.907368595185774,1,0.001,0.5
176,6,5,0.47670250896057353,0.023296244784422805,0.05425531914893618,0.036101083032490974,0.04181184668989548,0.48148148148148145,0.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.724550719534605,0.8233922434867869,0.8120865989528261,1,0.001,0.5
487,5,4,0.96415770609319,0.4829624478442281,0.7050827423167849,0.3068592057761733,0.759581881533101,0.2345679012345679,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.856470206220483,0.8754392937539013,3.924483476148178,1,0.001,0.5
132,4,6,0.7562724014336918,0.17002781641168288,0.10981087470449173,0.16064981949458484,0.20905923344947738,0.38271604938271603,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0083790972784434,1.0168284038280886,1,0.001,0.5
513,2,4,0.4802867383512543,0.1888038942976356,0.7757683215130025,0.021660649819494584,0.6027874564459931,0.691358024691358,0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.012592060349841,0.8353603374637757,10.094801420913557,1,0.001,0.5
17,8,5,0.5985663082437279,0.10570236439499303,0.7741134751773051,0.04151624548736462,0.421602787456446,0.3950617283950617,0.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.9213903121398441,0.8489601073051594,1,0.001,0.5
283,3,4,0.670250896057348,0.014603616133518772,0.01111111111111111,0.04512635379061372,0.1463414634146342,0.24691358024691357,0.30000000000000004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7419373447293773,0.7001231924008513,0.0017484233349531792,1,0.001,0.5
161,6,4,0.9677419354838712,0.4495827538247565,0.6731678486997635,0.17509025270758125,0.5470383275261326,0.32098765432098764,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0647107369924282,0.8362683142797755,0.0521859404948263,1,0.001,0.5
511,8,6,0.4802867383512543,0.1888038942976356,0.7757683215130025,0.021660649819494584,0.8083623693379793,0.24691358024691357,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.077059267655422,1.160056666042434,1,0.001,0.5
192,2,2,0.9534050179211471,0.3682197496522948,0.7539007092198582,0.29422382671480146,0.696864111498258,0.08641975308641975,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2731562823032334,0.5981081985913048,2.8057860827470043,1,0.001,0.5
198,3,4,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.32404181184668995,0.5432098765432098,0.6555555555555554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.50470927708418,0.8615740725059391,2.699893300524378,1,0.001,0.5
21,5,4,0.845878136200717,0.26460361613351874,0.8451536643026005,0.15342960288808666,0.5052264808362371,0.2839506172839506,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.8424495055427914,0.7097211693892937,1,0.001,0.5
400,9,5,0.899641577060932,0.163769123783032,0.3408983451536643,0.240072202166065,0.8153310104529617,0.2345679012345679,0.4555555555555555,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.214846178686039,0.8937761732919975,1.7452259591518127,1,0.001,0.5
333,1,4,0.8566308243727598,0.2965924895688456,0.841371158392435,0.1588447653429603,0.4703832752613242,0.48148148148148145,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1410330045520618,0.8633662738824899,0.0770988133207286,1,0.001,0.5
312,2,4,-0.637992831541219,0.15229485396383866,0.8242316784869977,-0.005415162454873645,0.264808362369338,0.7777777777777778,0.6555555555555554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.731028756439998,0.5344030427422098,1,0.001,0.5
267,2,2,0.8566308243727598,0.5222531293463143,0.7670212765957448,0.24548736462093865,0.6655052264808364,0.1111111111111111,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.5939622754761362,0.35279118468878956,1,0.001,0.5
158,2,4,0.8566308243727598,0.3783031988873435,0.7621749408983453,0.16064981949458484,0.5540069686411151,0.24691358024691357,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9707789171582248,0.8502370463123392,0.014530342627026174,1,0.001,0.5
1,7,4,0.8028673835125447,0.11474269819193324,0.7799054373522459,0.10830324909747292,0.46689895470383286,0.2222222222222222,0.05555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.7722219186162416,0.5963266915913492,1,0.001,0.5
80,1,2,0.8315412186379932,0.48678720445062584,0.6998817966903074,0.17870036101083034,0.5191637630662022,0.2962962962962963,0.6555555555555554,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.584139935445539,0.34121946418231847,1,0.001,0.5
503,2,4,0.9426523297491042,0.476356050069541,0.8035460992907802,0.3483754512635379,0.8571428571428573,0.18518518518518517,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0818051703517284,0.8778855206660923,0.04158322352791256,1,0.001,0.5
271,8,6,0.8566308243727598,0.5222531293463143,0.7670212765957448,0.24548736462093865,0.5400696864111499,0.5308641975308642,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.329227023940467,1.149907351408491,1.3907948900209268,1,0.001,0.5
43,4,4,0.870967741935484,0.2976356050069541,0.814775413711584,0.11552346570397111,0.5226480836236935,0.4074074074074074,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.8215646811394743,0.6749685252958062,1,0.001,0.5
246,5,4,0.845878136200717,0.6004867872044506,0.8172576832151301,0.23646209386281591,0.7351916376306622,0.2962962962962963,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08617769624105233,0.8706685864361834,0.6154259567991492,1,0.001,0.5
375,6,5,0.824372759856631,0.3195410292072322,0.8689125295508274,0.13898916967509026,0.3763066202090593,0.5185185185185185,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.6975913947159578,0.9649451624805592,7.467355430550321,1,0.001,0.5
369,4,5,0.817204301075269,0.9523643949930459,0.9643026004728134,0.11552346570397111,0.3205574912891987,0.7654320987654321,0.7999999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0309288552746076,1.062814304637813,1,0.001,0.5
472,8,3,0.7168458781362009,0.3261474269819193,0.25969267139479907,0.07220216606498195,0.33797909407665516,0.7901234567901234,0.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0784095813505903,0.6327827024357557,0.19858331521137662,1,0.001,0.5
430,7,4,0.770609318996416,0.9902642559109874,0.9929078014184397,0.11010830324909747,0.5156794425087109,0.37037037037037035,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.8496683169670785,0.7219362488576677,1,0.001,0.5
258,3,4,0.845878136200717,0.5858831710709318,0.8073286052009456,0.23465703971119134,0.5574912891986064,0.5432098765432098,0.05555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.8559666288399066,0.7326788696875545,1,0.001,0.5
94,8,6,0.8207885304659498,0.3504867872044506,0.7440898345153665,0.09205776173285198,0.6550522648083623,0.08641975308641975,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1257603165029437,1.267336290212808,1,0.001,0.5
448,7,4,0.770609318996416,0.9822670375521557,0.9866430260047282,0.1696750902527076,0.2055749128919861,0.7654320987654321,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.8636922686973574,0.7459643350075882,1,0.001,0.5
397,5,6,0.8387096774193548,0.6220445062586926,0.7135933806146573,0.12454873646209386,0.6864111498257842,0.2222222222222222,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5325568680981427,1.1314883629408088,0.1608559458291384,1,0.001,0.5
48,4,4,0.6810035842293909,0.07475660639777468,0.06548463356973996,0.06137184115523465,0.25087108013937287,0.24691358024691357,0.15555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.7250584004989389,0.5257096841340797,1,0.001,0.5
390,7,4,0.5913978494623657,0.024687065368567452,0.057919621749408984,0.06137184115523465,0.10104529616724742,0.691358024691358,0.6555555555555554,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3942522815198695,0.7388048551249524,2.740506181557554,1,0.001,0.5
377,2,2,0.9139784946236562,0.7952016689847009,0.8342789598108747,0.13898916967509026,0.6027874564459931,0.3333333333333333,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.168379509433644,0.5967487402513936,20.8998078897339,1,0.001,0.5
421,2,4,0.9677419354838712,0.7486091794158553,0.8046099290780142,0.31227436823104693,0.912891986062718,0.04938271604938271,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.8901428481028402,0.792354290028636,1,0.001,0.5
171,8,6,0.6236559139784945,0.30598052851182195,0.7095744680851065,0.10649819494584836,0.4459930313588851,0.43209876543209874,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3056264580524357,1.0893053194649556,0.04679483499978379,1,0.001,0.5
450,4,5,0.9677419354838712,0.7486091794158553,0.8046099290780142,0.31227436823104693,0.6550522648083623,0.41975308641975306,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.005525858729668,1.0309863646771877,0.9497272254680639,1,0.001,0.5
282,6,3,0.5985663082437279,0.08727399165507649,0.4068557919621749,0.04873646209386282,-0.01393728222996514,0.4444444444444444,0.4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.5823904715467418,0.3391786613484363,1,0.001,0.5
295,7,5,0.8924731182795699,0.6189151599443671,0.49822695035460995,0.18592057761732853,0.6132404181184671,0.4074074074074074,0.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9206906225234719,0.8476712224026582,1,0.001,0.5
137,3,6,0.8136200716845882,0.43150208623087616,0.8004728132387707,0.11371841155234658,0.3832752613240419,0.6296296296296297,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.1397924150607206,1.2991267494299499,1,0.001,0.5
367,4,5,0.8207885304659498,0.45166898470097355,0.948936170212766,0.21299638989169678,0.41114982578397213,0.14814814814814814,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.9893184173213667,0.9787509308512539,1,0.001,0.5
477,4,3,0.9139784946236562,0.3438803894297635,0.4894799054373522,0.2527075812274368,0.7491289198606272,0.37037037037037035,0.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1234584270966104,0.6464706463176071,2.181492904570485,1,0.001,0.5
110,4,4,0.634408602150538,0.05945757997218359,0.05673758865248227,0.03790613718411552,0.3170731707317074,0.345679012345679,0.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.728679759202312,0.5309741914711393,1,0.001,0.5
88,1,2,0.906810035842294,0.510778859527121,0.8502364066193854,0.1335740072202166,0.721254355400697,0.25925925925925924,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.5759977192501036,0.3317733725813211,1,0.001,0.5
462,1,4,0.817204301075269,0.9523643949930459,0.9643026004728134,0.11552346570397111,0.3449477351916377,0.7530864197530864,0.7999999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5496879080283263,0.9004943550457127,0.42145226923418955,1,0.001,0.5
243,7,4,0.845878136200717,0.6004867872044506,0.8172576832151301,0.23646209386281591,0.6027874564459931,0.7160493827160493,0.7999999999999999,0.15625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.8817684563567436,0.7775156106257545,1,0.001,0.5
373,5,4,0.9534050179211471,0.7649513212795549,0.814775413711584,0.23826714801444046,0.5470383275261326,0.3333333333333333,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.8607884640984869,0.740956779925032,1,0.001,0.5
263,6,3,0.8207885304659498,0.4822670375521557,0.7326241134751774,0.11552346570397111,0.5121951219512196,0.2962962962962963,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9400072584914712,0.7119712948107502,0.0520004007317951,1,0.001,0.5
363,4,3,0.8494623655913982,0.3800417246175243,0.8995271867612293,0.10469314079422383,0.3937282229965158,0.4691358024691358,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.3686394258811698,0.707070355704633,0.4376736346142476,1,0.001,0.5
354,7,4,0.8566308243727598,0.3358831710709318,0.8699763593380615,0.16064981949458484,0.49128919860627185,0.43209876543209874,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.9416152247724325,0.8322342468373731,1.2307261542041488,1,0.001,0.5
406,6,5,0.6774193548387096,1.0045201668984702,1.0062647754137117,0.05956678700361011,0.4320557491289199,0.6419753086419753,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.599387576580599,1.0057170402793971,0.3524447056721566,1,0.001,0.5
15,6,5,0.899641577060932,0.4826147426981918,0.8328605200945627,0.23826714801444046,0.6376306620209059,0.35802469135802467,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.9997688704541665,0.9995377943292,1,0.001,0.5
185,2,5,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.4529616724738677,0.38271604938271603,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0844290831908747,0.9903733532082246,1.1969579403078694,1,0.001,0.5
133,4,6,0.9139784946236562,0.2729485396383866,0.7989361702127661,0.31046931407942235,0.4529616724738677,0.3333333333333333,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0932771102543635,1.1952548398061316,1,0.001,0.5
196,6,5,0.47670250896057353,0.023296244784422805,0.05425531914893618,0.036101083032490974,0.04181184668989548,0.48148148148148145,0.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4790562361098245,0.8233922434867869,2.741223256468458,1,0.001,0.5
376,8,6,0.8566308243727598,0.7114047287899861,0.7840425531914894,0.13537906137184114,0.5749128919860628,0.48148148148148145,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.1588698194393736,1.3429792584074465,1,0.001,0.5
227,8,6,0.8602150537634411,0.27607788595271204,0.5573286052009456,0.20216606498194947,0.5400696864111499,0.2345679012345679,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.08260930600368,1.0920105931894937,8.943680661085867,1,0.001,0.5
315,3,4,0.824372759856631,0.46001390820584137,0.9553191489361703,0.11732851985559567,0.48432055749128927,0.18518518518518517,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.8338468790936417,0.6953006177742064,1,0.001,0.5
326,5,4,0.8602150537634411,0.3473574408901251,0.8773049645390072,0.13898916967509026,0.6794425087108015,0.14814814814814814,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.8235367420482043,0.6782127655033705,1,0.001,0.5
69,4,5,0.8422939068100361,0.10744089012517384,0.0806146572104019,0.14981949458483756,0.4390243902439025,0.13580246913580246,0.4555555555555555,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.8809375349245145,0.7760509404388802,1,0.001,0.5
54,4,3,0.8422939068100361,0.38908205841446447,0.7706855791962175,0.10108303249097472,0.4529616724738677,0.37037037037037035,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.6928749116360116,0.4800756431746108,1,0.001,0.5
