,buying,maint,doors,persons,lug_boot,safety,Class
570,2,2,1,0,1,0,unacc
571,2,2,1,0,1,1,unacc
573,2,2,1,0,2,0,unacc
575,2,2,1,0,2,2,unacc
585,2,2,1,2,0,0,unacc
588,2,2,1,2,1,0,unacc
602,2,2,2,0,2,2,unacc
603,2,2,2,1,0,0,unacc
604,2,2,2,1,0,1,unacc
615,2,2,2,2,1,0,unacc
621,2,2,3,0,0,0,unacc
622,2,2,3,0,0,1,unacc
624,2,2,3,0,1,0,unacc
627,2,2,3,0,2,0,unacc
629,2,2,3,0,2,2,unacc
636,2,2,3,1,2,0,unacc
640,2,2,3,2,0,1,unacc
645,2,2,3,2,2,0,unacc
650,2,1,0,0,0,2,unacc
651,2,1,0,0,1,0,unacc
653,2,1,0,0,1,2,unacc
655,2,1,0,0,2,1,unacc
660,2,1,0,1,1,0,unacc
661,2,1,0,1,1,1,unacc
666,2,1,0,2,0,0,unacc
669,2,1,0,2,1,0,unacc
672,2,1,0,2,2,0,unacc
676,2,1,1,0,0,1,unacc
678,2,1,1,0,1,0,unacc
679,2,1,1,0,1,1,unacc
683,2,1,1,0,2,2,unacc
685,2,1,1,1,0,1,unacc
690,2,1,1,1,2,0,unacc
696,2,1,1,2,1,0,unacc
699,2,1,1,2,2,0,unacc
704,2,1,2,0,0,2,unacc
705,2,1,2,0,1,0,unacc
723,2,1,2,2,1,0,unacc
729,2,1,3,0,0,0,unacc
730,2,1,3,0,0,1,unacc
732,2,1,3,0,1,0,unacc
734,2,1,3,0,1,2,unacc
739,2,1,3,1,0,1,unacc
741,2,1,3,1,1,0,unacc
744,2,1,3,1,2,0,unacc
750,2,1,3,2,1,0,unacc
759,2,0,0,0,1,0,unacc
760,2,0,0,0,1,1,unacc
763,2,0,0,0,2,1,unacc
766,2,0,0,1,0,1,unacc
768,2,0,0,1,1,0,unacc
777,2,0,0,2,1,0,unacc
780,2,0,0,2,2,0,unacc
787,2,0,1,0,1,1,unacc
790,2,0,1,0,2,1,unacc
793,2,0,1,1,0,1,unacc
795,2,0,1,1,1,0,unacc
796,2,0,1,1,1,1,unacc
798,2,0,1,1,2,0,unacc
801,2,0,1,2,0,0,unacc
802,2,0,1,2,0,1,unacc
812,2,0,2,0,0,2,unacc
813,2,0,2,0,1,0,unacc
816,2,0,2,0,2,0,unacc
817,2,0,2,0,2,1,unacc
818,2,0,2,0,2,2,unacc
828,2,0,2,2,0,0,unacc
829,2,0,2,2,0,1,unacc
840,2,0,3,0,1,0,unacc
858,2,0,3,2,1,0,unacc
865,1,3,0,0,0,1,unacc
868,1,3,0,0,1,1,unacc
876,1,3,0,1,1,0,unacc
879,1,3,0,1,2,0,unacc
884,1,3,0,2,0,2,unacc
885,1,3,0,2,1,0,unacc
896,1,3,1,0,1,2,unacc
897,1,3,1,0,2,0,unacc
898,1,3,1,0,2,1,unacc
901,1,3,1,1,0,1,unacc
904,1,3,1,1,1,1,unacc
910,1,3,1,2,0,1,unacc
919,1,3,2,0,0,1,unacc
923,1,3,2,0,1,2,unacc
924,1,3,2,0,2,0,unacc
926,1,3,2,0,2,2,unacc
928,1,3,2,1,0,1,unacc
930,1,3,2,1,1,0,unacc
942,1,3,2,2,2,0,unacc
948,1,3,3,0,1,0,unacc
949,1,3,3,0,1,1,unacc
950,1,3,3,0,1,2,unacc
951,1,3,3,0,2,0,unacc
952,1,3,3,0,2,1,unacc
953,1,3,3,0,2,2,unacc
955,1,3,3,1,0,1,unacc
957,1,3,3,1,1,0,unacc
960,1,3,3,1,2,0,unacc
964,1,3,3,2,0,1,unacc
975,1,2,0,0,1,0,unacc
976,1,2,0,0,1,1,unacc
977,1,2,0,0,1,2,unacc
980,1,2,0,0,2,2,unacc
987,1,2,0,1,2,0,unacc
991,1,2,0,2,0,1,unacc
994,1,2,0,2,1,1,unacc
1000,1,2,1,0,0,1,unacc
1002,1,2,1,0,1,0,unacc
1003,1,2,1,0,1,1,unacc
1005,1,2,1,0,2,0,unacc
1007,1,2,1,0,2,2,unacc
1014,1,2,1,1,2,0,unacc
1017,1,2,1,2,0,0,unacc
1018,1,2,1,2,0,1,unacc
1023,1,2,1,2,2,0,unacc
1029,1,2,2,0,1,0,unacc
1030,1,2,2,0,1,1,unacc
1032,1,2,2,0,2,0,unacc
1033,1,2,2,0,2,1,unacc
1035,1,2,2,1,0,0,unacc
1036,1,2,2,1,0,1,unacc
1044,1,2,2,2,0,0,unacc
1045,1,2,2,2,0,1,unacc
1047,1,2,2,2,1,0,unacc
1054,1,2,3,0,0,1,unacc
1056,1,2,3,0,1,0,unacc
1058,1,2,3,0,1,2,unacc
1060,1,2,3,0,2,1,unacc
1063,1,2,3,1,0,1,unacc
1065,1,2,3,1,1,0,unacc
1074,1,2,3,2,1,0,unacc
1077,1,2,3,2,2,0,unacc
1082,1,1,0,0,0,2,unacc
1087,1,1,0,0,2,1,unacc
1088,1,1,0,0,2,2,unacc
1089,1,1,0,1,0,0,unacc
1098,1,1,0,2,0,0,unacc
1101,1,1,0,2,1,0,unacc
1109,1,1,1,0,0,2,unacc
1111,1,1,1,0,1,1,unacc
1114,1,1,1,0,2,1,unacc
1116,1,1,1,1,0,0,unacc
1119,1,1,1,1,1,0,unacc
1135,1,1,2,0,0,1,unacc
1138,1,1,2,0,1,1,unacc
1140,1,1,2,0,2,0,unacc
1141,1,1,2,0,2,1,unacc
1146,1,1,2,1,1,0,unacc
1158,1,1,2,2,2,0,unacc
1161,1,1,3,0,0,0,unacc
1162,1,1,3,0,0,1,unacc
1163,1,1,3,0,0,2,unacc
1164,1,1,3,0,1,0,unacc
1165,1,1,3,0,1,1,unacc
1166,1,1,3,0,1,2,unacc
1173,1,1,3,1,1,0,unacc
1179,1,1,3,2,0,0,unacc
1185,1,1,3,2,2,0,unacc
1191,1,0,0,0,1,0,unacc
1194,1,0,0,0,2,0,unacc
1197,1,0,0,1,0,0,unacc
1200,1,0,0,1,1,0,unacc
1208,1,0,0,2,0,2,unacc
1212,1,0,0,2,2,0,unacc
1216,1,0,1,0,0,1,unacc
1220,1,0,1,0,1,2,unacc
1222,1,0,1,0,2,1,unacc
1223,1,0,1,0,2,2,unacc
1227,1,0,1,1,1,0,unacc
1230,1,0,1,1,2,0,unacc
1239,1,0,1,2,2,0,unacc
1242,1,0,2,0,0,0,unacc
1245,1,0,2,0,1,0,unacc
1250,1,0,2,0,2,2,unacc
1251,1,0,2,1,0,0,unacc
1257,1,0,2,1,2,0,unacc
1260,1,0,2,2,0,0,unacc
1266,1,0,2,2,2,0,unacc
1269,1,0,3,0,0,0,unacc
1270,1,0,3,0,0,1,unacc
1273,1,0,3,0,1,1,unacc
1274,1,0,3,0,1,2,unacc
1275,1,0,3,0,2,0,unacc
1276,1,0,3,0,2,1,unacc
1281,1,0,3,1,1,0,unacc
1299,0,3,0,0,1,0,unacc
1300,0,3,0,0,1,1,unacc
1301,0,3,0,0,1,2,unacc
1302,0,3,0,0,2,0,unacc
1303,0,3,0,0,2,1,unacc
1304,0,3,0,0,2,2,unacc
1308,0,3,0,1,1,0,unacc
1309,0,3,0,1,1,1,unacc
1311,0,3,0,1,2,0,unacc
1314,0,3,0,2,0,0,unacc
1317,0,3,0,2,1,0,unacc
1324,0,3,1,0,0,1,unacc
1327,0,3,1,0,1,1,unacc
1328,0,3,1,0,1,2,unacc
1330,0,3,1,0,2,1,unacc
1332,0,3,1,1,0,0,unacc
1350,0,3,2,0,0,0,unacc
1351,0,3,2,0,0,1,unacc
1356,0,3,2,0,2,0,unacc
1358,0,3,2,0,2,2,unacc
1374,0,3,2,2,2,0,unacc
1377,0,3,3,0,0,0,unacc
1379,0,3,3,0,0,2,unacc
1381,0,3,3,0,1,1,unacc
1382,0,3,3,0,1,2,unacc
1383,0,3,3,0,2,0,unacc
1389,0,3,3,1,1,0,unacc
1392,0,3,3,1,2,0,unacc
1395,0,3,3,2,0,0,unacc
1396,0,3,3,2,0,1,unacc
1398,0,3,3,2,1,0,unacc
1401,0,3,3,2,2,0,unacc
1404,0,2,0,0,0,0,unacc
1423,0,2,0,2,0,1,unacc
1425,0,2,0,2,1,0,unacc
1428,0,2,0,2,2,0,unacc
1434,0,2,1,0,1,0,unacc
1435,0,2,1,0,1,1,unacc
1446,0,2,1,1,2,0,unacc
1449,0,2,1,2,0,0,unacc
1455,0,2,1,2,2,0,unacc
1458,0,2,2,0,0,0,unacc
1463,0,2,2,0,1,2,unacc
1465,0,2,2,0,2,1,unacc
1479,0,2,2,2,1,0,unacc
1482,0,2,2,2,2,0,unacc
1486,0,2,3,0,0,1,unacc
1487,0,2,3,0,0,2,unacc
1490,0,2,3,0,1,2,unacc
1491,0,2,3,0,2,0,unacc
1493,0,2,3,0,2,2,unacc
1494,0,2,3,1,0,0,unacc
1506,0,2,3,2,1,0,unacc
1509,0,2,3,2,2,0,unacc
1515,0,1,0,0,1,0,unacc
1517,0,1,0,0,1,2,unacc
1520,0,1,0,0,2,2,unacc
1530,0,1,0,2,0,0,unacc
1533,0,1,0,2,1,0,unacc
1542,0,1,1,0,1,0,unacc
1546,0,1,1,0,2,1,unacc
1547,0,1,1,0,2,2,unacc
1551,0,1,1,1,1,0,unacc
1567,0,1,2,0,0,1,unacc
1574,0,1,2,0,2,2,unacc
1584,0,1,2,2,0,0,unacc
1587,0,1,2,2,1,0,unacc
1593,0,1,3,0,0,0,unacc
1594,0,1,3,0,0,1,unacc
1595,0,1,3,0,0,2,unacc
1596,0,1,3,0,1,0,unacc
1598,0,1,3,0,1,2,unacc
1611,0,1,3,2,0,0,unacc
1617,0,1,3,2,2,0,unacc
1620,0,0,0,0,0,0,unacc
1621,0,0,0,0,0,1,unacc
1627,0,0,0,0,2,1,unacc
1628,0,0,0,0,2,2,unacc
1629,0,0,0,1,0,0,unacc
1632,0,0,0,1,1,0,unacc
1641,0,0,0,2,1,0,unacc
1653,0,0,1,0,2,0,unacc
1654,0,0,1,0,2,1,unacc
1659,0,0,1,1,1,0,unacc
1662,0,0,1,1,2,0,unacc
1671,0,0,1,2,2,0,unacc
1676,0,0,2,0,0,2,unacc
1681,0,0,2,0,2,1,unacc
1682,0,0,2,0,2,2,unacc
1695,0,0,2,2,1,0,unacc
1698,0,0,2,2,2,0,unacc
1703,0,0,3,0,0,2,unacc
1705,0,0,3,0,1,1,unacc
1707,0,0,3,0,2,0,unacc
1708,0,0,3,0,2,1,unacc
1709,0,0,3,0,2,2,unacc
1713,0,0,3,1,1,0,unacc
1716,0,0,3,1,2,0,unacc
1719,0,0,3,2,0,0,unacc
230,3,1,0,1,1,2,acc
259,3,1,1,1,2,1,acc
260,3,1,1,1,2,2,acc
265,3,1,1,2,1,1,acc
266,3,1,1,2,1,2,acc
283,3,1,2,1,1,1,acc
287,3,1,2,1,2,2,acc
290,3,1,2,2,0,2,acc
313,3,1,3,1,2,1,acc
314,3,1,3,1,2,2,acc
319,3,1,3,2,1,1,acc
320,3,1,3,2,1,2,acc
349,3,0,0,2,2,1,acc
350,3,0,0,2,2,2,acc
362,3,0,1,1,0,2,acc
365,3,0,1,1,1,2,acc
371,3,0,1,2,0,2,acc
376,3,0,1,2,2,1,acc
389,3,0,2,1,0,2,acc
392,3,0,2,1,1,2,acc
395,3,0,2,1,2,2,acc
398,3,0,2,2,0,2,acc
400,3,0,2,2,1,1,acc
401,3,0,2,2,1,2,acc
416,3,0,3,1,0,2,acc
419,3,0,3,1,1,2,acc
421,3,0,3,1,2,1,acc
425,3,0,3,2,0,2,acc
428,3,0,3,2,1,2,acc
551,2,2,0,1,0,2,acc
554,2,2,0,1,1,2,acc
556,2,2,0,1,2,1,acc
557,2,2,0,1,2,2,acc
581,2,2,1,1,1,2,acc
584,2,2,1,1,2,2,acc
587,2,2,1,2,0,2,acc
589,2,2,1,2,1,1,acc
590,2,2,1,2,1,2,acc
616,2,2,2,2,1,1,acc
617,2,2,2,2,1,2,acc
620,2,2,2,2,2,2,acc
635,2,2,3,1,1,2,acc
637,2,2,3,1,2,1,acc
638,2,2,3,1,2,2,acc
643,2,2,3,2,1,1,acc
644,2,2,3,2,1,2,acc
646,2,2,3,2,2,1,acc
659,2,1,0,1,0,2,acc
662,2,1,0,1,1,2,acc
686,2,1,1,1,0,2,acc
689,2,1,1,1,1,2,acc
692,2,1,1,1,2,2,acc
698,2,1,1,2,1,2,acc
701,2,1,1,2,2,2,acc
713,2,1,2,1,0,2,acc
716,2,1,2,1,1,2,acc
719,2,1,2,1,2,2,acc
725,2,1,2,2,1,2,acc
727,2,1,2,2,2,1,acc
742,2,1,3,1,1,1,acc
749,2,1,3,2,0,2,acc
773,2,0,0,1,2,2,acc
781,2,0,0,2,2,1,acc
782,2,0,0,2,2,2,acc
799,2,0,1,1,2,1,acc
803,2,0,1,2,0,2,acc
808,2,0,1,2,2,1,acc
809,2,0,1,2,2,2,acc
821,2,0,2,1,0,2,acc
824,2,0,2,1,1,2,acc
826,2,0,2,1,2,1,acc
827,2,0,2,1,2,2,acc
830,2,0,2,2,0,2,acc
832,2,0,2,2,1,1,acc
835,2,0,2,2,2,1,acc
854,2,0,3,1,2,2,acc
859,2,0,3,2,1,1,acc
881,1,3,0,1,2,2,acc
887,1,3,0,2,1,2,acc
890,1,3,0,2,2,2,acc
902,1,3,1,1,0,2,acc
905,1,3,1,1,1,2,acc
911,1,3,1,2,0,2,acc
913,1,3,1,2,1,1,acc
914,1,3,1,2,1,2,acc
916,1,3,1,2,2,1,acc
944,1,3,2,2,2,2,acc
958,1,3,3,1,1,1,acc
959,1,3,3,1,1,2,acc
961,1,3,3,1,2,1,acc
965,1,3,3,2,0,2,acc
967,1,3,3,2,1,1,acc
968,1,3,3,2,1,2,acc
970,1,3,3,2,2,1,acc
971,1,3,3,2,2,2,acc
986,1,2,0,1,1,2,acc
989,1,2,0,1,2,2,acc
995,1,2,0,2,1,2,acc
1010,1,2,1,1,0,2,acc
1013,1,2,1,1,1,2,acc
1015,1,2,1,1,2,1,acc
1024,1,2,1,2,2,1,acc
1037,1,2,2,1,0,2,acc
1039,1,2,2,1,1,1,acc
1040,1,2,2,1,1,2,acc
1048,1,2,2,2,1,1,acc
1049,1,2,2,2,1,2,acc
1051,1,2,2,2,2,1,acc
1066,1,2,3,1,1,1,acc
1069,1,2,3,1,2,1,acc
1070,1,2,3,1,2,2,acc
1078,1,2,3,2,2,1,acc
1090,1,1,0,1,0,1,acc
1091,1,1,0,1,0,2,acc
1096,1,1,0,1,2,1,acc
1103,1,1,0,2,1,2,acc
1105,1,1,0,2,2,1,acc
1120,1,1,1,1,1,1,acc
1126,1,1,1,2,0,1,acc
1127,1,1,1,2,0,2,acc
1147,1,1,2,1,1,1,acc
1154,1,1,2,2,0,2,acc
1172,1,1,3,1,0,2,acc
1181,1,1,3,2,0,2,acc
1210,1,0,0,2,1,1,acc
1228,1,0,1,1,1,1,acc
1234,1,0,1,2,0,1,acc
1261,1,0,2,2,0,1,acc
1310,0,3,0,1,1,2,acc
1337,0,3,1,1,1,2,acc
1345,0,3,1,2,1,1,acc
1349,0,3,1,2,2,2,acc
1361,0,3,2,1,0,2,acc
1366,0,3,2,1,2,1,acc
1376,0,3,2,2,2,2,acc
1390,0,3,3,1,1,1,acc
1399,0,3,3,2,1,1,acc
1414,0,2,0,1,0,1,acc
1417,0,2,0,1,1,1,acc
1442,0,2,1,1,0,2,acc
1445,0,2,1,1,1,2,acc
1450,0,2,1,2,0,1,acc
1451,0,2,1,2,0,2,acc
1456,0,2,1,2,2,1,acc
1483,0,2,2,2,2,1,acc
1496,0,2,3,1,0,2,acc
1498,0,2,3,1,1,1,acc
1504,0,2,3,2,0,1,acc
1534,0,1,0,2,1,1,acc
1633,0,0,0,1,1,1,acc
1657,0,0,1,1,0,1,acc
1684,0,0,2,1,0,1,acc
1720,0,0,3,2,0,1,acc
1097,1,1,0,1,2,2,vgood
1106,1,1,0,2,2,2,vgood
1130,1,1,1,2,1,2,vgood
1151,1,1,2,1,2,2,vgood
1175,1,1,3,1,1,2,vgood
1178,1,1,3,1,2,2,vgood
1187,1,1,3,2,2,2,vgood
1205,1,0,0,1,2,2,vgood
1232,1,0,1,1,2,2,vgood
1265,1,0,2,2,1,2,vgood
1268,1,0,2,2,2,2,vgood
1283,1,0,3,1,1,2,vgood
1286,1,0,3,1,2,2,vgood
1292,1,0,3,2,1,2,vgood
1430,0,2,0,2,2,2,vgood
1475,0,2,2,1,2,2,vgood
1481,0,2,2,2,1,2,vgood
1484,0,2,2,2,2,2,vgood
1499,0,2,3,1,1,2,vgood
1502,0,2,3,1,2,2,vgood
1580,0,1,2,1,1,2,vgood
1583,0,1,2,1,2,2,vgood
1619,0,1,3,2,2,2,vgood
1646,0,0,0,2,2,2,vgood
1697,0,0,2,2,1,2,vgood
1718,0,0,3,1,2,2,vgood
1211,1,0,0,2,1,2,good
1229,1,0,1,1,1,2,good
1240,1,0,1,2,2,1,good
1258,1,0,2,1,2,1,good
1264,1,0,2,2,1,1,good
1267,1,0,2,2,2,1,good
1280,1,0,3,1,0,2,good
1282,1,0,3,1,1,1,good
1285,1,0,3,1,2,1,good
1294,1,0,3,2,2,1,good
1559,0,1,1,2,0,2,good
1561,0,1,1,2,1,1,good
1588,0,1,2,2,1,1,good
1609,0,1,3,1,2,1,good
1615,0,1,3,2,1,1,good
1618,0,1,3,2,2,1,good
1636,0,0,0,1,2,1,good
1645,0,0,0,2,2,1,good
1658,0,0,1,1,0,2,good
1672,0,0,1,2,2,1,good
1685,0,0,2,1,0,2,good
1696,0,0,2,2,1,1,good
1699,0,0,2,2,2,1,good
1712,0,0,3,1,0,2,good
1714,0,0,3,1,1,1,good
1723,0,0,3,2,1,1,good
1726,0,0,3,2,2,1,good
