,buying,maint,doors,persons,lug_boot,safety,Class
1410,0,2,0,0,2,0,unacc
1338,0,3,1,1,2,0,unacc
1369,0,3,2,2,0,1,unacc
1287,1,0,3,2,0,0,unacc
973,1,2,0,0,0,1,unacc
170,3,2,2,0,2,2,unacc
1087,1,1,0,0,2,1,unacc
912,1,3,1,2,1,0,unacc
993,1,2,0,2,1,0,unacc
452,2,3,0,2,0,2,unacc
285,3,1,2,1,2,0,unacc
469,2,3,1,1,0,1,unacc
79,3,3,2,2,2,1,unacc
138,3,2,1,0,1,0,unacc
761,2,0,0,0,1,2,unacc
1713,0,0,3,1,1,0,unacc
1203,1,0,0,1,2,0,unacc
1398,0,3,3,2,1,0,unacc
301,3,1,3,0,1,1,unacc
468,2,3,1,1,0,0,unacc
1703,0,0,3,0,0,2,unacc
953,1,3,3,0,2,2,unacc
488,2,3,2,0,0,2,unacc
465,2,3,1,0,2,0,unacc
103,3,3,3,2,1,1,unacc
1293,1,0,3,2,2,0,unacc
1333,0,3,1,1,0,1,unacc
856,2,0,3,2,0,1,unacc
720,2,1,2,2,0,0,unacc
1698,0,0,2,2,2,0,unacc
414,3,0,3,1,0,0,unacc
1302,0,3,0,0,2,0,unacc
1482,0,2,2,2,2,0,unacc
261,3,1,1,2,0,0,unacc
613,2,2,2,2,0,1,unacc
1247,1,0,2,0,1,2,unacc
1568,0,1,2,0,0,2,unacc
1011,1,2,1,1,1,0,unacc
163,3,2,2,0,0,1,unacc
1590,0,1,2,2,2,0,unacc
530,2,3,3,1,2,2,unacc
1547,0,1,1,0,2,2,unacc
1560,0,1,1,2,1,0,unacc
840,2,0,3,0,1,0,unacc
1083,1,1,0,0,1,0,unacc
1601,0,1,3,0,2,2,unacc
447,2,3,0,1,2,0,unacc
548,2,2,0,0,2,2,unacc
572,2,2,1,0,1,2,unacc
765,2,0,0,1,0,0,unacc
901,1,3,1,1,0,1,unacc
980,1,2,0,0,2,2,unacc
1168,1,1,3,0,2,1,unacc
510,2,3,2,2,2,0,unacc
1108,1,1,1,0,0,1,unacc
486,2,3,2,0,0,0,unacc
928,1,3,2,1,0,1,unacc
112,3,2,0,0,1,1,unacc
327,3,0,0,0,1,0,unacc
792,2,0,1,1,0,0,unacc
1440,0,2,1,1,0,0,unacc
939,1,3,2,2,1,0,unacc
667,2,1,0,2,0,1,unacc
639,2,2,3,2,0,0,unacc
815,2,0,2,0,1,2,unacc
919,1,3,2,0,0,1,unacc
476,2,3,1,1,2,2,unacc
1617,0,1,3,2,2,0,unacc
1597,0,1,3,0,1,1,unacc
456,2,3,0,2,2,0,unacc
1627,0,0,0,0,2,1,unacc
203,3,2,3,1,1,2,unacc
645,2,2,3,2,2,0,unacc
179,3,2,2,1,2,2,unacc
467,2,3,1,0,2,2,unacc
207,3,2,3,2,0,0,unacc
91,3,3,3,1,0,1,unacc
533,2,3,3,2,0,2,unacc
927,1,3,2,1,0,0,unacc
729,2,1,3,0,0,0,unacc
1419,0,2,0,1,2,0,unacc
894,1,3,1,0,1,0,unacc
393,3,0,2,1,2,0,unacc
1233,1,0,1,2,0,0,unacc
9,3,3,0,1,0,0,unacc
492,2,3,2,0,2,0,unacc
775,2,0,0,2,0,1,unacc
34,3,3,1,0,2,1,unacc
498,2,3,2,1,1,0,unacc
591,2,2,1,2,2,0,unacc
769,2,0,0,1,1,1,unacc
1140,1,1,2,0,2,0,unacc
1437,0,2,1,0,2,0,unacc
236,3,1,0,2,0,2,unacc
152,3,2,1,1,2,2,unacc
1455,0,2,1,2,2,0,unacc
1492,0,2,3,0,2,1,unacc
1149,1,1,2,1,2,0,unacc
477,2,3,1,2,0,0,unacc
187,3,2,2,2,2,1,unacc
363,3,0,1,1,1,0,unacc
119,3,2,0,1,0,2,unacc
675,2,1,1,0,0,0,unacc
666,2,1,0,2,0,0,unacc
62,3,3,2,0,2,2,unacc
552,2,2,0,1,1,0,unacc
279,3,1,2,1,0,0,unacc
1136,1,1,2,0,0,2,unacc
375,3,0,1,2,2,0,unacc
426,3,0,3,2,1,0,unacc
814,2,0,2,0,1,1,unacc
865,1,3,0,0,0,1,unacc
930,1,3,2,1,1,0,unacc
507,2,3,2,2,1,0,unacc
966,1,3,3,2,1,0,unacc
471,2,3,1,1,1,0,unacc
1115,1,1,1,0,2,2,unacc
23,3,3,0,2,1,2,unacc
1570,0,1,2,0,1,1,unacc
748,2,1,3,2,0,1,unacc
1196,1,0,0,0,2,2,unacc
655,2,1,0,0,2,1,unacc
849,2,0,3,1,1,0,unacc
16,3,3,0,1,2,1,unacc
1500,0,2,3,1,2,0,unacc
1515,0,1,0,0,1,0,unacc
56,3,3,2,0,0,2,unacc
600,2,2,2,0,2,0,unacc
543,2,2,0,0,1,0,unacc
190,3,2,3,0,0,1,unacc
1080,1,1,0,0,0,0,unacc
1085,1,1,0,0,1,2,unacc
1299,0,3,0,0,1,0,unacc
1298,0,3,0,0,0,2,unacc
1709,0,0,3,0,2,2,unacc
1347,0,3,1,2,2,0,unacc
506,2,3,2,2,0,2,unacc
982,1,2,0,1,0,1,unacc
491,2,3,2,0,1,2,unacc
788,2,0,1,0,1,2,unacc
156,3,2,1,2,1,0,unacc
1387,0,3,3,1,0,1,unacc
544,2,2,0,0,1,1,unacc
1431,0,2,1,0,0,0,unacc
1072,1,2,3,2,0,1,unacc
1250,1,0,2,0,2,2,unacc
994,1,2,0,2,1,1,unacc
534,2,3,3,2,1,0,unacc
858,2,0,3,2,1,0,unacc
280,3,1,2,1,0,1,unacc
102,3,3,3,2,1,0,unacc
1551,0,1,1,1,1,0,unacc
160,3,2,1,2,2,1,unacc
1443,0,2,1,1,1,0,unacc
1641,0,0,0,2,1,0,unacc
766,2,0,0,1,0,1,unacc
1163,1,1,3,0,0,2,unacc
864,1,3,0,0,0,0,unacc
1554,0,1,1,1,2,0,unacc
1392,0,3,3,1,2,0,unacc
45,3,3,1,2,0,0,unacc
110,3,2,0,0,0,2,unacc
822,2,0,2,1,1,0,unacc
1162,1,1,3,0,0,1,unacc
499,2,3,2,1,1,1,unacc
1317,0,3,0,2,1,0,unacc
1270,1,0,3,0,0,1,unacc
606,2,2,2,1,1,0,unacc
597,2,2,2,0,1,0,unacc
88,3,3,3,0,2,1,unacc
1409,0,2,0,0,1,2,unacc
926,1,3,2,0,2,2,unacc
1119,1,1,1,1,1,0,unacc
904,1,3,1,1,1,1,unacc
795,2,0,1,1,1,0,unacc
1381,0,3,3,0,1,1,unacc
1325,0,3,1,0,0,2,unacc
271,3,1,2,0,0,1,unacc
539,2,3,3,2,2,2,unacc
1034,1,2,2,0,2,2,unacc
458,2,3,0,2,2,2,unacc
1716,0,0,3,1,2,0,unacc
1045,1,2,2,2,0,1,unacc
1678,0,0,2,0,1,1,unacc
178,3,2,2,1,2,1,unacc
1110,1,1,1,0,1,0,unacc
1055,1,2,3,0,0,2,unacc
844,2,0,3,0,2,1,unacc
215,3,2,3,2,2,2,unacc
1377,0,3,3,0,0,0,unacc
1135,1,1,2,0,0,1,unacc
888,1,3,0,2,2,0,unacc
480,2,3,1,2,1,0,unacc
1329,0,3,1,0,2,0,unacc
1058,1,2,3,0,1,2,unacc
59,3,3,2,0,1,2,unacc
258,3,1,1,1,2,0,unacc
1461,0,2,2,0,1,0,unacc
235,3,1,0,2,0,1,unacc
459,2,3,1,0,0,0,unacc
1605,0,1,3,1,1,0,unacc
1396,0,3,3,2,0,1,unacc
1412,0,2,0,0,2,2,unacc
586,2,2,1,2,0,1,unacc
46,3,3,1,2,0,1,unacc
1128,1,1,1,2,1,0,unacc
355,3,0,1,0,1,1,unacc
206,3,2,3,1,2,2,unacc
520,2,3,3,0,2,1,unacc
731,2,1,3,0,0,2,unacc
753,2,1,3,2,2,0,unacc
1545,0,1,1,0,2,0,unacc
706,2,1,2,0,1,1,unacc
99,3,3,3,2,0,0,unacc
1532,0,1,0,2,0,2,unacc
723,2,1,2,2,1,0,unacc
925,1,3,2,0,2,1,unacc
1060,1,2,3,0,2,1,unacc
813,2,0,2,0,1,0,unacc
996,1,2,0,2,2,0,unacc
12,3,3,0,1,1,0,unacc
1297,0,3,0,0,0,1,unacc
445,2,3,0,1,1,1,unacc
1416,0,2,0,1,1,0,unacc
942,1,3,2,2,2,0,unacc
1002,1,2,1,0,1,0,unacc
1359,0,3,2,1,0,0,unacc
97,3,3,3,1,2,1,unacc
1635,0,0,0,1,2,0,unacc
1386,0,3,3,1,0,0,unacc
106,3,3,3,2,2,1,unacc
354,3,0,1,0,1,0,unacc
663,2,1,0,1,2,0,unacc
397,3,0,2,2,0,1,unacc
67,3,3,2,1,1,1,unacc
987,1,2,0,1,2,0,unacc
688,2,1,1,1,1,1,unacc
1650,0,0,1,0,1,0,unacc
871,1,3,0,0,2,1,unacc
1038,1,2,2,1,1,0,unacc
1092,1,1,0,1,1,0,unacc
289,3,1,2,2,0,1,unacc
122,3,2,0,1,1,2,unacc
42,3,3,1,1,2,0,unacc
165,3,2,2,0,1,0,unacc
202,3,2,3,1,1,1,unacc
1530,0,1,0,2,0,0,unacc
1112,1,1,1,0,1,2,unacc
778,2,0,0,2,1,1,unacc
1411,0,2,0,0,2,1,unacc
453,2,3,0,2,1,0,unacc
1300,0,3,0,0,1,1,unacc
1512,0,1,0,0,0,0,unacc
228,3,1,0,1,1,0,unacc
440,2,3,0,0,2,2,unacc
168,3,2,2,0,2,0,unacc
1706,0,0,3,0,1,2,unacc
441,2,3,0,1,0,0,unacc
70,3,3,2,1,2,1,unacc
246,3,1,1,0,1,0,unacc
838,2,0,3,0,0,1,unacc
410,3,0,3,0,1,2,unacc
20,3,3,0,2,0,2,unacc
1104,1,1,0,2,2,0,unacc
251,3,1,1,0,2,2,unacc
1518,0,1,0,0,2,0,unacc
218,3,1,0,0,0,2,unacc
1032,1,2,2,0,2,0,unacc
1101,1,1,0,2,1,0,unacc
71,3,3,2,1,2,2,unacc
1158,1,1,2,2,2,0,unacc
1531,0,1,0,2,0,1,unacc
1146,1,1,2,1,1,0,unacc
1143,1,1,2,1,0,0,unacc
660,2,1,0,1,1,0,unacc
783,2,0,1,0,0,0,unacc
1628,0,0,0,0,2,2,unacc
1638,0,0,0,2,0,0,unacc
1277,1,0,3,0,2,2,unacc
105,3,3,3,2,2,0,unacc
44,3,3,1,1,2,2,unacc
1384,0,3,3,0,2,1,unacc
385,3,0,2,0,2,1,unacc
762,2,0,0,0,2,0,unacc
372,3,0,1,2,1,0,unacc
245,3,1,1,0,0,2,unacc
1436,0,2,1,0,1,2,unacc
485,2,3,1,2,2,2,unacc
77,3,3,2,2,1,2,unacc
1215,1,0,1,0,0,0,unacc
1520,0,1,0,0,2,2,unacc
1460,0,2,2,0,0,2,unacc
48,3,3,1,2,1,0,unacc
1575,0,1,2,1,0,0,unacc
975,1,2,0,0,1,0,unacc
36,3,3,1,1,0,0,unacc
915,1,3,1,2,2,0,unacc
423,3,0,3,2,0,0,unacc
1536,0,1,0,2,2,0,unacc
678,2,1,1,0,1,0,unacc
1466,0,2,2,0,2,2,unacc
28,3,3,1,0,0,1,unacc
867,1,3,0,0,1,0,unacc
869,1,3,0,0,1,2,unacc
648,2,1,0,0,0,0,unacc
1506,0,2,3,2,1,0,unacc
1517,0,1,0,0,1,2,unacc
1677,0,0,2,0,1,0,unacc
758,2,0,0,0,0,2,unacc
738,2,1,3,1,0,0,unacc
952,1,3,3,0,2,1,unacc
50,3,3,1,2,1,2,unacc
134,3,2,0,2,2,2,unacc
920,1,3,2,0,0,2,unacc
1320,0,3,0,2,2,0,unacc
1632,0,0,0,1,1,0,unacc
121,3,2,0,1,1,1,unacc
94,3,3,3,1,1,1,unacc
991,1,2,0,2,0,1,unacc
1166,1,1,3,0,1,2,unacc
1572,0,1,2,0,2,0,unacc
541,2,2,0,0,0,1,unacc
30,3,3,1,0,1,0,unacc
804,2,0,1,2,1,0,unacc
1249,1,0,2,0,2,1,unacc
670,2,1,0,2,1,1,unacc
1352,0,3,2,0,0,2,unacc
553,2,2,0,1,1,1,unacc
217,3,1,0,0,0,1,unacc
135,3,2,1,0,0,0,unacc
567,2,2,1,0,0,0,unacc
831,2,0,2,2,1,0,unacc
1311,0,3,0,1,2,0,unacc
707,2,1,2,0,1,2,unacc
299,3,1,3,0,0,2,unacc
1027,1,2,2,0,0,1,unacc
191,3,2,3,0,0,2,unacc
329,3,0,0,0,1,2,unacc
594,2,2,2,0,0,0,unacc
161,3,2,1,2,2,2,unacc
1438,0,2,1,0,2,1,unacc
55,3,3,2,0,0,1,unacc
83,3,3,3,0,0,2,unacc
1314,0,3,0,2,0,0,unacc
687,2,1,1,1,1,0,unacc
131,3,2,0,2,1,2,unacc
114,3,2,0,0,2,0,unacc
798,2,0,1,1,2,0,unacc
694,2,1,1,2,0,1,unacc
596,2,2,2,0,0,2,unacc
906,1,3,1,1,2,0,unacc
1243,1,0,2,0,0,1,unacc
364,3,0,1,1,1,1,unacc
715,2,1,2,1,1,1,acc
419,3,0,3,1,1,2,acc
593,2,2,1,2,2,2,acc
565,2,2,0,2,2,1,acc
853,2,0,3,1,2,1,acc
958,1,3,3,1,1,1,acc
266,3,1,1,2,1,2,acc
281,3,1,2,1,0,2,acc
938,1,3,2,2,0,2,acc
965,1,3,3,2,0,2,acc
808,2,0,1,2,2,1,acc
797,2,0,1,1,1,2,acc
637,2,2,3,1,2,1,acc
259,3,1,1,1,2,1,acc
935,1,3,2,1,2,2,acc
1480,0,2,2,2,1,1,acc
1234,1,0,1,2,0,1,acc
286,3,1,2,1,2,1,acc
1145,1,1,2,1,0,2,acc
1312,0,3,0,1,2,1,acc
970,1,3,3,2,2,1,acc
772,2,0,0,1,2,1,acc
592,2,2,1,2,2,1,acc
1042,1,2,2,1,2,1,acc
781,2,0,0,2,2,1,acc
1132,1,1,1,2,2,1,acc
664,2,1,0,1,2,1,acc
394,3,0,2,1,2,1,acc
805,2,0,1,2,1,1,acc
1339,0,3,1,1,2,1,acc
827,2,0,2,1,2,2,acc
671,2,1,0,2,1,2,acc
806,2,0,1,2,1,2,acc
284,3,1,2,1,1,2,acc
1361,0,3,2,1,0,2,acc
1403,0,3,3,2,2,2,acc
1261,1,0,2,2,0,1,acc
395,3,0,2,1,2,2,acc
1417,0,2,0,1,1,1,acc
1420,0,2,0,1,2,1,acc
400,3,0,2,2,1,1,acc
767,2,0,0,1,0,2,acc
376,3,0,1,2,2,1,acc
1040,1,2,2,1,1,2,acc
293,3,1,2,2,1,2,acc
1370,0,3,2,2,0,2,acc
422,3,0,3,1,2,2,acc
428,3,0,3,2,1,2,acc
1450,0,2,1,2,0,1,acc
563,2,2,0,2,1,2,acc
317,3,1,3,2,0,2,acc
362,3,0,1,1,0,2,acc
350,3,0,0,2,2,2,acc
725,2,1,2,2,1,2,acc
404,3,0,2,2,2,2,acc
1307,0,3,0,1,0,2,acc
557,2,2,0,1,2,2,acc
1103,1,1,0,2,1,2,acc
1414,0,2,0,1,0,1,acc
257,3,1,1,1,1,2,acc
692,2,1,1,1,2,2,acc
1252,1,0,2,1,0,1,acc
719,2,1,2,1,2,2,acc
1198,1,0,0,1,0,1,acc
1090,1,1,0,1,0,1,acc
1346,0,3,1,2,1,2,acc
962,1,3,3,1,2,2,acc
913,1,3,1,2,1,1,acc
418,3,0,3,1,1,1,acc
1585,0,1,2,2,0,1,acc
1153,1,1,2,2,0,1,acc
616,2,2,2,2,1,1,acc
800,2,0,1,1,2,2,acc
1400,0,3,3,2,1,2,acc
997,1,2,0,2,2,1,acc
662,2,1,0,1,1,2,acc
1154,1,1,2,2,0,2,acc
880,1,3,0,1,2,1,acc
1319,0,3,0,2,1,2,acc
268,3,1,1,2,2,1,acc
983,1,2,0,1,0,2,acc
931,1,3,2,1,1,1,acc
1039,1,2,2,1,1,1,acc
1504,0,2,3,2,0,1,acc
347,3,0,0,2,1,2,acc
1181,1,1,3,2,0,2,acc
1558,0,1,1,2,0,1,acc
308,3,1,3,1,0,2,acc
265,3,1,1,2,1,1,acc
338,3,0,0,1,1,2,acc
1549,0,1,1,1,0,1,acc
287,3,1,2,1,2,2,acc
398,3,0,2,2,0,2,acc
1456,0,2,1,2,2,1,acc
1478,0,2,2,2,0,2,acc
1363,0,3,2,1,1,1,acc
728,2,1,2,2,2,2,acc
1501,0,2,3,1,2,1,acc
292,3,1,2,2,1,1,acc
908,1,3,1,1,2,2,acc
646,2,2,3,2,2,1,acc
1522,0,1,0,1,0,1,acc
421,3,0,3,1,2,1,acc
1021,1,2,1,2,1,1,acc
917,1,3,1,2,2,2,acc
1015,1,2,1,1,2,1,acc
1552,0,1,1,1,1,1,acc
823,2,0,2,1,1,1,acc
1451,0,2,1,2,0,2,acc
340,3,0,0,1,2,1,acc
724,2,1,2,2,1,1,acc
836,2,0,2,2,2,2,acc
1052,1,2,2,2,2,2,acc
1693,0,0,2,2,0,1,acc
826,2,0,2,1,2,1,acc
674,2,1,0,2,2,2,acc
907,1,3,1,1,2,1,acc
1210,1,0,0,2,1,1,acc
389,3,0,2,1,0,2,acc
1105,1,1,0,2,2,1,acc
1016,1,2,1,1,2,2,acc
1711,0,0,3,1,0,1,acc
1447,0,2,1,1,2,1,acc
1079,1,2,3,2,2,2,acc
1123,1,1,1,1,2,1,acc
1603,0,1,3,1,0,1,acc
905,1,3,1,1,1,2,acc
1171,1,1,3,1,0,1,acc
1180,1,1,3,2,0,1,acc
665,2,1,0,1,2,2,acc
1402,0,3,3,2,2,1,acc
1399,0,3,3,2,1,1,acc
1075,1,2,3,2,1,1,acc
313,3,1,3,1,2,1,acc
1373,0,3,2,2,1,2,acc
610,2,2,2,1,2,1,acc
718,2,1,2,1,2,1,acc
1144,1,1,2,1,0,1,acc
605,2,2,2,1,0,2,acc
556,2,2,0,1,2,1,acc
647,2,2,3,2,2,2,acc
431,3,0,3,2,2,2,acc
995,1,2,0,2,1,2,acc
713,2,1,2,1,0,2,acc
1091,1,1,0,1,0,2,acc
1322,0,3,0,2,2,2,acc
1043,1,2,2,1,2,2,acc
1471,0,2,2,1,1,1,acc
1117,1,1,1,1,0,1,acc
1349,0,3,1,2,2,2,acc
740,2,1,3,1,0,2,acc
1156,1,1,2,2,1,1,acc
956,1,3,3,1,0,2,acc
241,3,1,0,2,2,1,acc
1691,0,0,2,1,2,2,vgood
1472,0,2,2,1,1,2,vgood
1259,1,0,2,1,2,2,vgood
1646,0,0,0,2,2,2,vgood
1565,0,1,1,2,2,2,vgood
1178,1,1,3,1,2,2,vgood
1592,0,1,2,2,2,2,vgood
1238,1,0,1,2,1,2,vgood
1130,1,1,1,2,1,2,vgood
1124,1,1,1,1,2,2,vgood
1511,0,2,3,2,2,2,vgood
1430,0,2,0,2,2,2,vgood
1724,0,0,3,2,1,2,vgood
1697,0,0,2,2,1,2,vgood
1448,0,2,1,1,2,2,vgood
1292,1,0,3,2,1,2,vgood
1538,0,1,0,2,2,2,vgood
1157,1,1,2,2,1,2,vgood
1688,0,0,2,1,1,2,vgood
1484,0,2,2,2,2,2,vgood
1508,0,2,3,2,1,2,vgood
1184,1,1,3,2,1,2,vgood
1718,0,0,3,1,2,2,vgood
1664,0,0,1,1,2,2,vgood
1670,0,0,1,2,1,2,vgood
1610,0,1,3,1,2,2,vgood
1564,0,1,1,2,2,1,good
1690,0,0,2,1,2,1,good
1606,0,1,3,1,1,1,good
1591,0,1,2,2,2,1,good
1687,0,0,2,1,1,1,good
1553,0,1,1,1,1,2,good
1643,0,0,0,2,1,2,good
1526,0,1,0,1,1,2,good
1726,0,0,3,2,2,1,good
1253,1,0,2,1,0,2,good
1240,1,0,1,2,2,1,good
1235,1,0,1,2,0,2,good
1717,0,0,3,1,2,1,good
1229,1,0,1,1,1,2,good
1699,0,0,2,2,2,1,good
1537,0,1,0,2,2,1,good
1586,0,1,2,2,0,2,good
1669,0,0,1,2,1,1,good
1658,0,0,1,1,0,2,good
1618,0,1,3,2,2,1,good
1604,0,1,3,1,0,2,good
1528,0,1,0,1,2,1,good
1237,1,0,1,2,1,1,good
1291,1,0,3,2,1,1,good
1712,0,0,3,1,0,2,good
1663,0,0,1,1,2,1,good
1609,0,1,3,1,2,1,good
1577,0,1,2,1,0,2,good
