,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
81,0.2613111726685134,0.051113360323886636,0.051113360323886636,0.03125,0.08,0.36,38,87.81090100131613,2481.1258585629157,2,0.01,0.75
62,0.0997229916897507,0.020242914979757085,0.0036690283400809716,0.0,0.28,0.10857142857142857,36,87.8109010013161,2684.3694625681774,2,0.01,0.75
56,0.18744228993536471,0.051113360323886636,0.11437246963562753,0.0625,0.0,0.005714285714285714,71,87.81090100151022,282.60639248257723,2,0.01,0.75
8,0.00554016620498615,1.0,1.0,0.25,0.6,0.17714285714285713,636,87.8109010013161,300511.28826098883,2,0.01,0.75
65,0.05355493998153278,0.11437246963562753,0.2408906882591093,0.5,0.0,0.21142857142857144,259,87.8109010013161,29305.7076159812,2,0.01,0.75
61,0.7229916897506925,0.004048582995951417,0.11437246963562753,0.0,0.0,0.017142857142857144,22,87.8130107930893,4331.35238965129,2,0.01,0.75
26,0.27977839335180055,0.004048582995951417,0.08274291497975708,0.0,0.0,0.02857142857142857,33,87.81116830456523,3004.264170911376,2,0.01,0.75
175,0.21514312096029548,0.051113360323886636,0.2408906882591093,0.00390625,0.0,0.04,50,87.81090100151772,1429.6642345465737,2,0.01,0.75
119,0.007386888273314866,0.11437246963562753,0.17763157894736842,0.0625,0.08,0.022857142857142857,66,87.8109010013161,475.7154024892115,2,0.01,0.75
59,0.7229916897506925,0.004048582995951417,0.11437246963562753,0.0,0.0,0.017142857142857144,20,87.8130107930893,4598.604432823647,2,0.01,0.75
130,0.030470914127423823,0.4939271255060729,0.2408906882591093,0.1875,0.0,0.05142857142857143,136,87.8109010013161,2322.189262304958,2,0.01,0.75
74,0.2613111726685134,0.03643724696356275,0.035298582995951414,0.0234375,0.2,0.13142857142857142,44,87.8109010013161,1919.3950465471198,2,0.01,0.75
91,0.11357340720221606,0.11437246963562753,0.4939271255060729,0.125,0.0,0.3028571428571429,189,87.8109010013161,10239.233756165451,2,0.01,0.75
12,0.03970452446906741,0.11437246963562753,0.11437246963562753,0.25390625,0.0,0.04,92,87.8109010013161,17.54855042077448,2,0.01,0.75
112,0.19205909510618652,0.11437246963562753,0.051113360323886636,0.03125,0.08,0.02857142857142857,40,87.81090100131644,2285.8822545576813,2,0.01,0.75
60,0.7229916897506925,0.004048582995951417,0.11437246963562753,0.0,0.0,0.017142857142857144,16,87.8130107930893,5157.1085191683605,2,0.01,0.75
47,0.7322253000923361,0.051113360323886636,0.06692813765182186,0.0,0.0,0.0,20,87.8130107930893,4598.604432823647,2,0.01,0.75
154,0.028624192059095107,0.2408906882591093,0.3674089068825911,0.125,0.28,0.13142857142857142,214,87.8109010013161,15923.688706099647,2,0.01,0.75
186,0.032317636195752536,0.2408906882591093,0.2408906882591093,0.125,0.12,0.06285714285714286,130,87.8109010013161,1779.9200743207512,2,0.01,0.75
80,0.28901200369344415,0.051113360323886636,0.035298582995951414,0.0,0.04,0.017142857142857144,16,87.81091499180523,5156.807511960278,2,0.01,0.75
144,0.03970452446906741,0.2408906882591093,0.2408906882591093,0.125,0.0,0.02857142857142857,86,87.8109010013161,3.2793624365676424,2,0.01,0.75
51,0.6306555863342567,0.004048582995951417,0.019483805668016194,0.0,0.0,0.0,24,87.8130107930893,4072.100346478932,2,0.01,0.75
202,0.1505078485687904,0.0044281376518218625,0.051113360323886636,0.0,0.0,0.011428571428571429,18,87.8109010890986,4873.561910871909,2,0.01,0.75
99,0.4275161588180979,-0.006072874493927126,-0.004048582995951417,0.0,0.0,0.0,6,87.8130107928731,6693.36873499477,2,0.01,0.75
42,0.030470914127423823,0.11437246963562753,0.2408906882591093,0.03125,0.08,0.02857142857142857,52,87.8109010013161,1282.4206305260623,2,0.01,0.75
139,0.0904893813481071,0.11437246963562753,0.051113360323886636,0.0078125,0.0,0.022857142857142857,40,87.81090100131838,2285.8822545578673,2,0.01,0.75
107,0.8153277931671283,0.051113360323886636,0.0036690283400809716,0.0,0.0,0.005714285714285714,11,87.8130107930893,5900.238627099254,2,0.01,0.75
104,0.5383194829178208,0.03643724696356275,0.019483805668016194,0.0,0.0,0.0,16,87.81301079308852,5157.108519168249,2,0.01,0.75
17,0.11634349030470914,0.020242914979757085,0.06692813765182186,0.0,0.24,0.17714285714285713,28,87.8109010013161,3577.343878589235,2,0.01,0.75
4,0.0110803324099723,0.4939271255060729,0.2408906882591093,0.125,0.28,0.08571428571428572,132,87.8109010013161,1952.6764703154868,2,0.01,0.75
135,0.030470914127423823,0.11437246963562753,0.2408906882591093,0.09375,0.2,0.08571428571428572,54,87.8109010013161,1143.1770265207979,2,0.01,0.75
