,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
23,23,23,3,"{'month': 9, 'day': 7}",True,wind,1.7345017959205056,"{'belowMean': 72, 'aboveMean': 73}",2.18573500572634,2,False,False
24,24,24,3,"{'month': 9, 'day': 5}",True,X,1.052247788279728,"{'aboveMean': 74, 'belowMean': 75}",0.9748950318793834,2,False,False
25,25,25,3,"{'month': 9, 'day': 2}",True,DMC,2.178426778238464,"{'belowMean': 76, 'aboveMean': 77}",1.3829580267951926,2,False,False
26,26,26,3,"{'month': 9, 'day': 4}",True,ISI,1.126792826523091,"{'belowMean': 78, 'aboveMean': 79}",0.9647945374005223,2,False,False
27,27,27,3,"{'month': 9, 'day': 6}",True,temp,1.374152455386928,"{'aboveMean': 80, 'belowMean': 81}",1.243922743488684,2,False,False
28,28,28,3,"{'month': 9, 'day': 3}",True,Y,1.939701893919812,"{'belowMean': 82, 'aboveMean': 83}",3.255478949560551,2,False,False
29,29,29,4,"{'month': 3, 'day': 5}",True,wind,0.5820644937056968,"{'belowMean': 84, 'aboveMean': 85}",0.2121163092334544,2,False,False
30,30,30,4,"{'month': 3, 'day': 2}",True,,0.0,{},0.0,2,False,True
31,31,31,4,"{'month': 3, 'day': 7}",True,ISI,0.6431530575517764,"{'aboveMean': 86, 'belowMean': 87}",0.0,2,False,False
32,32,32,4,"{'month': 3, 'day': 6}",True,Y,1.3795077606397634,"{'belowMean': 88, 'aboveMean': 89}",1.4676385520146007,2,False,False
33,33,33,4,"{'month': 3, 'day': 1}",True,X,1.3668284643868176,"{'belowMean': 90, 'aboveMean': 91}",1.9184739010273189,2,False,False
34,34,34,4,"{'month': 3, 'day': 4}",True,FFMC,0.7934214929484391,"{'belowMean': 92, 'aboveMean': 93}",0.2182076359761892,2,False,False
35,35,35,4,"{'month': 3, 'day': 3}",True,X,0.9397325248235804,"{'belowMean': 94, 'aboveMean': 95}",0.0,2,False,False
36,36,36,5,"{'month': 4, 'FFMC': 'aboveMean'}",True,,4.129228964075603,{},0.0,2,False,True
37,37,37,5,"{'month': 4, 'FFMC': 'belowMean'}",True,day,0.5748502398448684,"{4: 96, 6: 97, 7: 98}",0.0,2,False,False
38,38,38,6,"{'month': 2, 'day': 5}",True,Y,1.614215018836506,"{'aboveMean': 99, 'belowMean': 100}",0.0,2,False,False
39,39,39,6,"{'month': 2, 'day': 6}",True,,0.0,{},0.0,2,False,True
40,40,40,6,"{'month': 2, 'day': 4}",True,,0.0,{},0.0,2,False,True
41,41,41,6,"{'month': 2, 'day': 7}",True,DC,2.320698017196068,{'belowMean': 101},0.103635305526493,2,False,False
42,42,42,6,"{'month': 2, 'day': 3}",True,,0.7419373447293773,{},0.0,2,False,True
43,43,43,6,"{'month': 2, 'day': 1}",True,,0.0,{},0.0,2,False,True
44,44,44,7,"{'month': 6, 'day': 5}",True,X,0.2613005146094698,"{'belowMean': 102, 'aboveMean': 103}",0.0,2,False,False
45,45,45,7,"{'month': 6, 'day': 4}",True,,2.405141681319138,{},0.0,2,False,True
46,46,46,7,"{'month': 6, 'day': 7}",True,,0.0,{},0.0,2,False,True
47,47,47,7,"{'month': 6, 'day': 1}",True,,1.0784095813505905,{},0.0,2,False,True
48,48,48,8,"{'month': 10, 'Y': 'belowMean'}",True,,0.0,{},0.0,2,False,True
49,49,49,8,"{'month': 10, 'Y': 'aboveMean'}",True,FFMC,2.890962149936911,"{'belowMean': 104, 'aboveMean': 105}",0.0,2,False,False
50,50,50,10,"{'month': 12, 'RH': 'aboveMean'}",True,,2.300583090323373,{},0.0,2,False,True
51,51,51,10,"{'month': 12, 'RH': 'belowMean'}",True,DC,2.8451534301306665,{'belowMean': 106},0.0800316097940389,2,False,False
52,52,52,11,"{'month': 7, 'day': 7, 'X': 'aboveMean'}",True,DC,1.337602301444596,"{'belowMean': 107, 'aboveMean': 108}",0.0157705820974429,3,False,False
53,53,53,11,"{'month': 7, 'day': 7, 'X': 'belowMean'}",True,,2.1234584270966104,{},0.0,3,False,True
54,54,54,14,"{'month': 7, 'day': 6, 'FFMC': 'belowMean'}",True,,0.0,{},0.0,3,False,True
55,55,55,14,"{'month': 7, 'day': 6, 'FFMC': 'aboveMean'}",True,,2.19722457733622,{},0.0,3,False,True
56,56,56,15,"{'month': 8, 'day': 6, 'DC': 'aboveMean'}",True,RH,1.125467001354198,"{'belowMean': 109, 'aboveMean': 110}",0.5270640483452135,3,False,False
57,57,57,15,"{'month': 8, 'day': 6, 'DC': 'belowMean'}",True,RH,4.1817167175842,"{'aboveMean': 111, 'belowMean': 112}",0.0,3,False,False
58,58,58,16,"{'month': 8, 'day': 7, 'FFMC': 'aboveMean'}",True,X,0.9375841899148428,"{'belowMean': 113, 'aboveMean': 114}",0.9323086055848476,3,False,False
59,59,59,16,"{'month': 8, 'day': 7, 'FFMC': 'belowMean'}",True,RH,2.5023426159703908,"{'belowMean': 115, 'aboveMean': 116}",0.2965532638355381,3,False,False
60,60,60,17,"{'month': 8, 'day': 1, 'RH': 'belowMean'}",True,X,0.5121718006714968,"{'aboveMean': 117, 'belowMean': 118}",0.0898173714798658,3,False,False
61,61,61,17,"{'month': 8, 'day': 1, 'RH': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
62,62,62,18,"{'month': 8, 'day': 5, 'RH': 'aboveMean'}",True,X,0.2084771558170469,"{'aboveMean': 119, 'belowMean': 120}",0.0017570513372446,3,False,False
63,63,63,18,"{'month': 8, 'day': 5, 'RH': 'belowMean'}",True,Y,2.7551922820066963,"{'aboveMean': 121, 'belowMean': 122}",0.0176348170820896,3,False,False
64,64,64,19,"{'month': 8, 'day': 2, 'RH': 'belowMean'}",True,X,2.627637078477536,"{'aboveMean': 123, 'belowMean': 124}",0.0,3,False,False
65,65,65,19,"{'month': 8, 'day': 2, 'RH': 'aboveMean'}",True,wind,0.6178745757150967,"{'aboveMean': 125, 'belowMean': 126}",0.1679256748594848,3,False,False
66,66,66,20,"{'month': 8, 'day': 4, 'ISI': 'aboveMean'}",True,wind,0.8739290213234389,"{'belowMean': 127, 'aboveMean': 128}",0.2383592035872069,3,True,True
67,67,67,20,"{'month': 8, 'day': 4, 'ISI': 'belowMean'}",True,RH,0.1540431502538886,"{'aboveMean': 129, 'belowMean': 130}",0.0711878764204263,3,False,False
68,68,68,21,"{'month': 8, 'day': 3, 'X': 'aboveMean'}",True,RH,1.1055553661418775,"{'belowMean': 131, 'aboveMean': 132}",0.4651892705992908,3,False,False
69,69,69,21,"{'month': 8, 'day': 3, 'X': 'belowMean'}",True,DC,0.5509282389791554,"{'aboveMean': 133, 'belowMean': 134}",0.1950504044332887,3,False,False
70,70,70,22,"{'month': 9, 'day': 1, 'wind': 'belowMean'}",True,RH,0.2522972850594456,"{'belowMean': 135, 'aboveMean': 136}",0.3445154683696043,3,False,False
71,71,71,22,"{'month': 9, 'day': 1, 'wind': 'aboveMean'}",True,Y,1.7221284355613011,"{'belowMean': 137, 'aboveMean': 138}",0.0,3,False,False
72,72,72,23,"{'month': 9, 'day': 7, 'wind': 'belowMean'}",True,DMC,2.023585428573923,"{'belowMean': 139, 'aboveMean': 140}",0.9784153186063196,3,False,False
73,73,73,23,"{'month': 9, 'day': 7, 'wind': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
74,74,74,24,"{'month': 9, 'day': 5, 'X': 'aboveMean'}",True,Y,0.1926457334724841,"{'belowMean': 141, 'aboveMean': 142}",0.0233757792689404,3,False,False
75,75,75,24,"{'month': 9, 'day': 5, 'X': 'belowMean'}",True,DMC,1.6253158248178905,"{'aboveMean': 143, 'belowMean': 144}",1.292787647604145,3,False,False
76,76,76,25,"{'month': 9, 'day': 2, 'DMC': 'belowMean'}",True,RH,0.3364722366212129,"{'aboveMean': 145, 'belowMean': 146}",0.0,3,False,False
77,77,77,25,"{'month': 9, 'day': 2, 'DMC': 'aboveMean'}",True,temp,2.9152085948853648,"{'belowMean': 147, 'aboveMean': 148}",1.292886762477936,3,False,False
78,78,78,26,"{'month': 9, 'day': 4, 'ISI': 'belowMean'}",True,wind,1.6295709235453175,"{'belowMean': 149, 'aboveMean': 150}",0.725572990712007,3,False,False
79,79,79,26,"{'month': 9, 'day': 4, 'ISI': 'aboveMean'}",True,Y,0.5402183799971602,"{'belowMean': 151, 'aboveMean': 152}",0.2518588427726884,3,False,False
80,80,80,27,"{'month': 9, 'day': 6, 'temp': 'aboveMean'}",True,DMC,0.3431194088720336,"{'belowMean': 153, 'aboveMean': 154}",0.1140908003594273,3,False,False
81,81,81,27,"{'month': 9, 'day': 6, 'temp': 'belowMean'}",True,RH,2.5770243429876385,"{'aboveMean': 155, 'belowMean': 156}",1.7761913765429975,3,False,False
82,82,82,28,"{'month': 9, 'day': 3, 'Y': 'belowMean'}",True,DMC,2.716741617261441,"{'aboveMean': 157, 'belowMean': 158}",2.227842054445983,3,False,False
83,83,83,28,"{'month': 9, 'day': 3, 'Y': 'aboveMean'}",True,X,1.162662170578182,"{'belowMean': 159, 'aboveMean': 160}",0.0,3,False,False
84,84,84,29,"{'month': 3, 'day': 5, 'wind': 'belowMean'}",True,,2.231089091288976,{},0.0,3,False,True
85,85,85,29,"{'month': 3, 'day': 5, 'wind': 'aboveMean'}",True,X,0.2522595741890411,"{'belowMean': 161, 'aboveMean': 162}",0.2121163092334544,3,False,False
86,86,86,31,"{'month': 3, 'day': 7, 'ISI': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
87,87,87,31,"{'month': 3, 'day': 7, 'ISI': 'belowMean'}",True,,2.5726122302071057,{},0.0,3,False,True
88,88,88,32,"{'month': 3, 'day': 6, 'Y': 'belowMean'}",True,FFMC,1.839343680853018,"{'aboveMean': 163, 'belowMean': 164}",1.9151232571930172,3,False,False
89,89,89,32,"{'month': 3, 'day': 6, 'Y': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
90,90,90,33,"{'month': 3, 'day': 1, 'X': 'belowMean'}",True,wind,0.9084077449708644,"{'aboveMean': 165, 'belowMean': 166}",1.650409262246102,3,False,False
91,91,91,33,"{'month': 3, 'day': 1, 'X': 'aboveMean'}",True,Y,1.9780560902747557,"{'belowMean': 167, 'aboveMean': 168}",0.7086027717870937,3,False,False
92,92,92,34,"{'month': 3, 'day': 4, 'FFMC': 'belowMean'}",True,DC,0.3814075999733873,{'belowMean': 169},0.2909435146349189,3,False,False
93,93,93,34,"{'month': 3, 'day': 4, 'FFMC': 'aboveMean'}",True,,2.0294631718735947,{},0.0,3,False,True
94,94,94,35,"{'month': 3, 'day': 3, 'X': 'belowMean'}",True,,1.8794650496471603,{},0.0,3,False,True
95,95,95,35,"{'month': 3, 'day': 3, 'X': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
96,96,96,37,"{'month': 4, 'FFMC': 'belowMean', 'day': 4}",True,,1.724550719534605,{},0.0,3,False,True
97,97,97,37,"{'month': 4, 'FFMC': 'belowMean', 'day': 6}",True,,0.0,{},0.0,3,False,True
98,98,98,37,"{'month': 4, 'FFMC': 'belowMean', 'day': 7}",True,,0.0,{},0.0,3,False,True
99,99,99,38,"{'month': 2, 'day': 5, 'Y': 'aboveMean'}",True,,0.0,{},0.0,3,False,True
100,100,100,38,"{'month': 2, 'day': 5, 'Y': 'belowMean'}",True,,3.228430037673012,{},0.0,3,False,True
101,101,101,41,"{'month': 2, 'day': 7, 'DC': 'belowMean'}",True,DMC,2.320698017196068,{'belowMean': 170},0.103635305526493,3,False,False
102,102,102,44,"{'month': 6, 'day': 5, 'X': 'belowMean'}",True,,0.0,{},0.0,3,False,True
103,103,103,44,"{'month': 6, 'day': 5, 'X': 'aboveMean'}",True,,0.7839015438284094,{},0.0,3,False,True
104,104,104,49,"{'month': 10, 'Y': 'aboveMean', 'FFMC': 'belowMean'}",True,,1.8625285401162623,{},0.0,3,False,True
105,105,105,49,"{'month': 10, 'Y': 'aboveMean', 'FFMC': 'aboveMean'}",True,,3.9193957597575593,{},0.0,3,False,True
106,106,106,51,"{'month': 12, 'RH': 'belowMean', 'DC': 'belowMean'}",True,DMC,2.8451534301306665,{'belowMean': 171},0.0800316097940389,3,False,False
107,107,107,52,"{'month': 7, 'day': 7, 'X': 'aboveMean', 'DC': 'belowMean'}",True,FFMC,1.0124662780897216,"{'belowMean': 172, 'aboveMean': 173}",0.0,4,False,False
108,108,108,52,"{'month': 7, 'day': 7, 'X': 'aboveMean', 'DC': 'aboveMean'}",True,,1.9878743481543453,{},0.0,4,False,True
109,109,109,56,"{'month': 8, 'day': 6, 'DC': 'aboveMean', 'RH': 'belowMean'}",True,X,1.9129851950116388,"{'aboveMean': 174, 'belowMean': 175}",0.2324595603196432,4,False,False
110,110,110,56,"{'month': 8, 'day': 6, 'DC': 'aboveMean', 'RH': 'aboveMean'}",True,X,0.6004548722492377,"{'aboveMean': 176, 'belowMean': 177}",0.329568589313121,4,False,False
111,111,111,57,"{'month': 8, 'day': 6, 'DC': 'belowMean', 'RH': 'aboveMean'}",True,,4.280824129164719,{},0.0,4,False,True
112,112,112,57,"{'month': 8, 'day': 6, 'DC': 'belowMean', 'RH': 'belowMean'}",True,,4.08260930600368,{},0.0,4,False,True
113,113,113,58,"{'month': 8, 'day': 7, 'FFMC': 'aboveMean', 'X': 'belowMean'}",True,RH,1.2544098887093045,"{'belowMean': 178, 'aboveMean': 179}",0.8924743474173029,4,False,False
114,114,114,58,"{'month': 8, 'day': 7, 'FFMC': 'aboveMean', 'X': 'aboveMean'}",True,ISI,0.3831392170245357,"{'aboveMean': 180, 'belowMean': 181}",0.2935913192443485,4,False,False
115,115,115,59,"{'month': 8, 'day': 7, 'FFMC': 'belowMean', 'RH': 'belowMean'}",True,,0.0,{},0.0,4,False,True
116,116,116,59,"{'month': 8, 'day': 7, 'FFMC': 'belowMean', 'RH': 'aboveMean'}",True,X,3.3364568212938543,"{'aboveMean': 182, 'belowMean': 183}",0.1668249210340693,4,False,False
117,117,117,60,"{'month': 8, 'day': 1, 'RH': 'belowMean', 'X': 'aboveMean'}",True,DMC,0.3084460004743913,"{'aboveMean': 184, 'belowMean': 185}",0.0805587359469496,4,False,False
118,118,118,60,"{'month': 8, 'day': 1, 'RH': 'belowMean', 'X': 'belowMean'}",True,,1.3270750014599193,{},0.0,4,False,True
119,119,119,62,"{'month': 8, 'day': 5, 'RH': 'aboveMean', 'X': 'aboveMean'}",True,DC,0.4169543116340938,"{'aboveMean': 186, 'belowMean': 187}",0.0,4,False,False
120,120,120,62,"{'month': 8, 'day': 5, 'RH': 'aboveMean', 'X': 'belowMean'}",True,,0.0,{},0.0,4,False,True
121,121,121,63,"{'month': 8, 'day': 5, 'RH': 'belowMean', 'Y': 'aboveMean'}",True,X,2.23707040179053,"{'belowMean': 188, 'aboveMean': 189}",0.0,4,False,False
122,122,122,63,"{'month': 8, 'day': 5, 'RH': 'belowMean', 'Y': 'belowMean'}",True,,3.791436042439028,{},0.0,4,False,True
123,123,123,64,"{'month': 8, 'day': 2, 'RH': 'belowMean', 'X': 'aboveMean'}",True,,2.856470206220483,{},0.0,4,False,True
124,124,124,64,"{'month': 8, 'day': 2, 'RH': 'belowMean', 'X': 'belowMean'}",True,,2.3988039507345884,{},0.0,4,False,True
125,125,125,65,"{'month': 8, 'day': 2, 'RH': 'aboveMean', 'wind': 'aboveMean'}",True,FFMC,0.4202069771301934,"{'belowMean': 190, 'aboveMean': 191}",0.1510491256980577,4,False,False
126,126,126,65,"{'month': 8, 'day': 2, 'RH': 'aboveMean', 'wind': 'belowMean'}",True,,1.4085449700547104,{},0.0,4,False,True
127,127,127,66,"{'month': 8, 'day': 4, 'ISI': 'aboveMean', 'wind': 'belowMean'}",True,X,1.3108935319851582,"{'belowMean': 192, 'aboveMean': 193}",0.0508708184901422,4,False,False
128,128,128,66,"{'month': 8, 'day': 4, 'ISI': 'aboveMean', 'wind': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
129,129,129,67,"{'month': 8, 'day': 4, 'ISI': 'belowMean', 'RH': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
130,130,130,67,"{'month': 8, 'day': 4, 'ISI': 'belowMean', 'RH': 'belowMean'}",True,DC,0.4621294507616659,"{'belowMean': 194, 'aboveMean': 195}",0.0,4,False,False
131,131,131,68,"{'month': 8, 'day': 3, 'X': 'aboveMean', 'RH': 'belowMean'}",True,DC,0.962853720868897,{'aboveMean': 196},0.9270872877910796,4,False,False
132,132,132,68,"{'month': 8, 'day': 3, 'X': 'aboveMean', 'RH': 'aboveMean'}",True,DMC,1.248257011414858,"{'aboveMean': 197, 'belowMean': 198}",0.0,4,False,False
133,133,133,69,"{'month': 8, 'day': 3, 'X': 'belowMean', 'DC': 'aboveMean'}",True,DMC,0.5409025851758642,{'aboveMean': 199},0.292575606649933,4,False,False
134,134,134,69,"{'month': 8, 'day': 3, 'X': 'belowMean', 'DC': 'belowMean'}",True,,0.5709795465857378,{},0.0,4,False,True
135,135,135,70,"{'month': 9, 'day': 1, 'wind': 'belowMean', 'RH': 'belowMean'}",True,DMC,0.5045945701188913,"{'aboveMean': 200, 'belowMean': 201}",0.5192871499435627,4,False,False
136,136,136,70,"{'month': 9, 'day': 1, 'wind': 'belowMean', 'RH': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
137,137,137,71,"{'month': 9, 'day': 1, 'wind': 'aboveMean', 'Y': 'belowMean'}",True,,3.4442568711226023,{},0.0,4,False,True
138,138,138,71,"{'month': 9, 'day': 1, 'wind': 'aboveMean', 'Y': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
139,139,139,72,"{'month': 9, 'day': 7, 'wind': 'belowMean', 'DMC': 'belowMean'}",True,ISI,1.137129322852643,"{'belowMean': 202, 'aboveMean': 203}",0.5528667076648348,4,False,False
140,140,140,72,"{'month': 9, 'day': 7, 'wind': 'belowMean', 'DMC': 'aboveMean'}",True,RH,3.7964976400164847,"{'belowMean': 204, 'aboveMean': 205}",0.0,4,False,False
141,141,141,74,"{'month': 9, 'day': 5, 'X': 'aboveMean', 'Y': 'belowMean'}",True,FFMC,0.083742066971637,"{'aboveMean': 206, 'belowMean': 207}",0.0,4,False,False
142,142,142,74,"{'month': 9, 'day': 5, 'X': 'aboveMean', 'Y': 'aboveMean'}",True,,0.7371640659767197,{},0.0,4,False,True
143,143,143,75,"{'month': 9, 'day': 5, 'X': 'belowMean', 'DMC': 'aboveMean'}",True,wind,1.997418089496416,"{'belowMean': 208, 'aboveMean': 209}",0.364888551568036,4,False,False
144,144,144,75,"{'month': 9, 'day': 5, 'X': 'belowMean', 'DMC': 'belowMean'}",True,RH,0.8811112954608397,"{'belowMean': 210, 'aboveMean': 211}",1.1645356724830187,4,False,False
145,145,145,76,"{'month': 9, 'day': 2, 'DMC': 'belowMean', 'RH': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
146,146,146,76,"{'month': 9, 'day': 2, 'DMC': 'belowMean', 'RH': 'belowMean'}",True,,0.6729444732424258,{},0.0,4,False,True
147,147,147,77,"{'month': 9, 'day': 2, 'DMC': 'aboveMean', 'temp': 'belowMean'}",True,,1.3686394258811698,{},0.0,4,False,True
148,148,148,77,"{'month': 9, 'day': 2, 'DMC': 'aboveMean', 'temp': 'aboveMean'}",True,X,3.301850887136413,"{'aboveMean': 212, 'belowMean': 213}",0.1966760190257663,4,False,False
149,149,149,78,"{'month': 9, 'day': 4, 'ISI': 'belowMean', 'wind': 'belowMean'}",True,X,1.255394936108883,"{'belowMean': 214, 'aboveMean': 215}",0.2988861183015078,4,False,False
150,150,150,78,"{'month': 9, 'day': 4, 'ISI': 'belowMean', 'wind': 'aboveMean'}",True,DMC,2.5650108921364034,"{'aboveMean': 216, 'belowMean': 217}",0.0,4,False,False
151,151,151,79,"{'month': 9, 'day': 4, 'ISI': 'aboveMean', 'Y': 'belowMean'}",True,,0.0,{},0.0,4,False,True
152,152,152,79,"{'month': 9, 'day': 4, 'ISI': 'aboveMean', 'Y': 'aboveMean'}",True,DMC,1.6206551399914804,"{'belowMean': 218, 'aboveMean': 219}",0.0,4,False,False
153,153,153,80,"{'month': 9, 'day': 6, 'temp': 'aboveMean', 'DMC': 'belowMean'}",True,RH,0.1355810727063404,"{'belowMean': 220, 'aboveMean': 221}",0.0,4,False,False
154,154,154,80,"{'month': 9, 'day': 6, 'temp': 'aboveMean', 'DMC': 'aboveMean'}",True,wind,0.6198371904262912,"{'aboveMean': 222, 'belowMean': 223}",0.0005838870827435,4,False,False
155,155,155,81,"{'month': 9, 'day': 6, 'temp': 'belowMean', 'RH': 'aboveMean'}",True,DMC,1.977496405927968,"{'belowMean': 224, 'aboveMean': 225}",1.806359162589629,4,False,False
156,156,156,81,"{'month': 9, 'day': 6, 'temp': 'belowMean', 'RH': 'belowMean'}",True,Y,3.776080217106979,"{'aboveMean': 226, 'belowMean': 227}",0.0,4,False,False
157,157,157,82,"{'month': 9, 'day': 3, 'Y': 'belowMean', 'DMC': 'aboveMean'}",True,,4.494126887194767,{},0.0,4,False,True
158,158,158,82,"{'month': 9, 'day': 3, 'Y': 'belowMean', 'DMC': 'belowMean'}",True,X,1.8280489822947783,"{'aboveMean': 228, 'belowMean': 229}",0.0,4,False,False
159,159,159,83,"{'month': 9, 'day': 3, 'Y': 'aboveMean', 'X': 'belowMean'}",True,,3.487986511734546,{},0.0,4,False,True
160,160,160,83,"{'month': 9, 'day': 3, 'Y': 'aboveMean', 'X': 'aboveMean'}",True,,0.0,{},0.0,4,False,True
161,161,161,85,"{'month': 3, 'day': 5, 'wind': 'aboveMean', 'X': 'belowMean'}",True,,0.0,{},0.0,4,False,True
162,162,162,85,"{'month': 3, 'day': 5, 'wind': 'aboveMean', 'X': 'aboveMean'}",True,ISI,0.4204326236484018,"{'belowMean': 230, 'aboveMean': 231}",0.265145386541818,4,False,False
163,163,163,88,"{'month': 3, 'day': 6, 'Y': 'belowMean', 'FFMC': 'aboveMean'}",True,DC,1.694899668354893,{'belowMean': 232},2.872684885789526,4,False,False
164,164,164,88,"{'month': 3, 'day': 6, 'Y': 'belowMean', 'FFMC': 'belowMean'}",True,,2.128231705849268,{},0.0,4,False,True
165,165,165,90,"{'month': 3, 'day': 1, 'X': 'belowMean', 'wind': 'aboveMean'}",True,DC,1.8168154899417288,{'belowMean': 233},3.300818524492204,4,False,False
166,166,166,90,"{'month': 3, 'day': 1, 'X': 'belowMean', 'wind': 'belowMean'}",True,,0.0,{},0.0,4,False,True
167,167,167,91,"{'month': 3, 'day': 1, 'X': 'aboveMean', 'Y': 'belowMean'}",True,,1.01160091167848,{},0.0,4,False,True
168,168,168,91,"{'month': 3, 'day': 1, 'X': 'aboveMean', 'Y': 'aboveMean'}",True,RH,2.4612836795728934,"{'belowMean': 234, 'aboveMean': 235}",0.0,4,False,False
169,169,169,92,"{'month': 3, 'day': 4, 'FFMC': 'belowMean', 'DC': 'belowMean'}",True,DMC,0.3814075999733873,{'belowMean': 236},0.2909435146349189,4,False,False
170,170,170,101,"{'month': 2, 'day': 7, 'DC': 'belowMean', 'DMC': 'belowMean'}",True,FFMC,2.320698017196068,{'belowMean': 237},0.103635305526493,4,False,False
171,171,171,106,"{'month': 12, 'RH': 'belowMean', 'DC': 'belowMean', 'DMC': 'belowMean'}",True,FFMC,2.8451534301306665,{'belowMean': 238},0.0800316097940389,4,False,False
172,172,172,107,"{'month': 7, 'day': 7, 'X': 'aboveMean', 'DC': 'belowMean', 'FFMC': 'belowMean'}",True,,0.8586616190375187,{},0.0,5,False,True
173,173,173,107,"{'month': 7, 'day': 7, 'X': 'aboveMean', 'DC': 'belowMean', 'FFMC': 'aboveMean'}",True,,1.1662709371419244,{},0.0,5,False,True
174,174,174,109,"{'month': 8, 'day': 6, 'DC': 'aboveMean', 'RH': 'belowMean', 'X': 'aboveMean'}",True,Y,1.617205100945058,"{'aboveMean': 239, 'belowMean': 240}",0.0286176150079677,5,False,False
175,175,175,109,"{'month': 8, 'day': 6, 'DC': 'aboveMean', 'RH': 'belowMean', 'X': 'belowMean'}",True,,2.800325477211381,{},0.0,5,False,True
