,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
16,I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7
1043,M,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12
404,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7
831,I,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6
2101,M,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
1343,M,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,10
3343,F,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13
3497,F,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,9
4045,M,0.59,0.45,0.16,0.998,0.445,0.214,0.301,9
2303,F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
3778,I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9
2151,F,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18
2781,M,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10
868,F,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10
887,F,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9
1581,I,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8
3475,I,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,6
2321,M,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,14
2064,M,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8
2148,M,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,8
824,I,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7
2119,I,0.455,0.37,0.125,0.433,0.201,0.1265,0.145,9
1918,F,0.6,0.465,0.16,1.133,0.466,0.2885,0.298,11
742,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
1627,M,0.57,0.45,0.14,0.795,0.3385,0.148,0.245,9
1386,M,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12
2989,M,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975,9
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8
2201,F,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51,25
33,F,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19
2058,M,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8
2209,F,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,27
3374,F,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,10
4039,I,0.56,0.44,0.155,0.811,0.3685,0.178,0.235,11
2250,M,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
2289,F,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10
497,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
2919,F,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,10
2174,F,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13
1704,M,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10
3540,I,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8
1672,F,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10
2802,M,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,9
109,F,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9
1744,F,0.685,0.565,0.175,1.638,0.7775,0.375,0.438,11
3048,I,0.59,0.47,0.145,0.974,0.453,0.236,0.289,8
2501,F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
361,F,0.59,0.465,0.15,0.997,0.392,0.246,0.34,12
1979,M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13
1091,I,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,6
190,M,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
2545,I,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
2384,F,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11
972,F,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8
1884,M,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7
75,F,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15
140,F,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10
39,M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9
267,M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8
1954,F,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,11
3976,I,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7
951,M,0.48,0.36,0.1,0.439,0.194,0.099,0.115,8
3555,M,0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,8
2887,I,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,9
2941,F,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10
2198,I,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03,6
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
1934,M,0.62,0.47,0.15,1.309,0.587,0.4405,0.325,9
133,I,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7
1276,I,0.48,0.355,0.115,0.4725,0.2065,0.112,0.132,8
2871,I,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072,7
507,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
1403,F,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
3044,I,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9
1173,M,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10
1840,I,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8
3973,I,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7
1972,M,0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,12
3186,F,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6
2265,F,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,13
2192,F,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,14
1519,M,0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,10
4168,F,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8
817,I,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
4123,I,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8
1827,I,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6
1412,F,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10
971,M,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7
4014,M,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10
1345,M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10
2888,I,0.51,0.4,0.125,0.5935,0.239,0.13,0.204,8
3846,I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6
1795,F,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10
1039,F,0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6
413,M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12
842,M,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9
438,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
1892,M,0.565,0.45,0.16,0.895,0.415,0.195,0.246,9
1460,M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8
365,M,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19
688,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11
935,I,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135,7
1984,F,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11
3185,F,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11
3956,F,0.515,0.395,0.14,0.686,0.281,0.1255,0.22,12
3295,M,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,14
187,F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10
647,M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
4057,F,0.69,0.535,0.185,1.826,0.797,0.409,0.499,11
1179,M,0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11
2665,F,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8
2715,I,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6
3632,I,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5
2836,M,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9
4004,M,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10
306,I,0.165,0.12,0.03,0.0215,0.007,0.005,0.005,3
47,F,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7
1307,I,0.545,0.435,0.135,0.7715,0.372,0.148,0.227,8
2617,M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9
2955,M,0.65,0.52,0.195,1.676,0.693,0.44,0.47,15
349,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14
2784,M,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9
207,I,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8
1651,F,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8
1115,M,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,9
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
1722,F,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,9
1092,I,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7
164,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16
2389,M,0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,11
3039,M,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10
77,F,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10
2689,M,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9
1482,M,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,8
3159,F,0.34,0.255,0.085,0.204,0.097,0.021,0.05,6
4051,M,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10
2491,F,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10
956,M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7
3318,M,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
896,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
2359,F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13
3382,M,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,15
137,M,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9
2139,M,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14
1069,I,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067,6
3000,M,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9
3473,I,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
2640,I,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7
1855,I,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,9
2414,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9
3663,I,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9
249,I,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,7
3587,M,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10
1475,F,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8
467,M,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13
524,M,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
3030,I,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186,11
1333,M,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,9
3931,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3,17
3455,M,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9
4126,M,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11
778,M,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15
792,M,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9
3204,F,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15
2789,F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9
3562,F,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8
4026,I,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,7
1483,M,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20
3178,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8
2943,F,0.63,0.485,0.185,1.167,0.548,0.2485,0.34,10
2297,M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8
2602,M,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
2069,M,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,9
36,F,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16
3758,I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9
2155,M,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,16
3801,I,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3
2848,F,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9
1381,F,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,11
1008,M,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,10
888,F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
3695,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10
1541,I,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7
884,M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10
2149,M,0.27,0.195,0.07,0.106,0.0465,0.018,0.036,7
1764,I,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5
3167,M,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,15
2914,I,0.59,0.46,0.125,0.755,0.334,0.15,0.238,9
3833,M,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11
2406,F,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10
520,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
3738,F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9
1728,M,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
2787,F,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11
4022,M,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,11
3484,I,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8
567,I,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12
2730,I,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6
1778,F,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825,8
375,F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11
4110,M,0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9
1077,I,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,7
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
1467,I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
2514,I,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8
3647,I,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8
246,I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13
3547,I,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9
2159,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12
3683,M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10
3925,F,0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8
4074,I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
290,M,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,17
753,F,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
1149,F,0.58,0.45,0.155,0.93,0.385,0.246,0.265,9
3574,F,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9
3148,F,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12
2998,F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9
1098,M,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7
2435,F,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14
3024,I,0.475,0.375,0.11,0.456,0.182,0.099,0.16,9
38,F,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,11
1076,I,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7
1268,I,0.465,0.34,0.11,0.346,0.1425,0.073,0.113,11
2960,F,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10
1421,F,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13
2063,M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
3348,I,0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,13
1247,I,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8
2615,M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
673,M,0.49,0.39,0.15,0.573,0.225,0.124,0.17,21
2071,F,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9
1775,I,0.485,0.365,0.105,0.5205,0.195,0.123,0.182,8
1328,I,0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215,10
3760,M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9
590,I,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13
2921,F,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,9
69,I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6
1549,I,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7
4132,I,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,10
1473,F,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8
2335,M,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23
1260,I,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9
929,I,0.44,0.345,0.13,0.4495,0.209,0.0835,0.134,6
2857,M,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,11
1062,I,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5
138,F,0.405,0.325,0.11,0.3555,0.151,0.063,0.117,9
2619,M,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8
1360,I,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11
3452,F,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8
571,I,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14
716,I,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8
3189,M,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7
2963,F,0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12
3427,M,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,13
3345,F,0.48,0.38,0.145,0.59,0.232,0.141,0.23,12
1944,F,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,11
3734,M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10
2858,M,0.695,0.54,0.195,1.691,0.768,0.363,0.4755,11
2288,I,0.33,0.265,0.09,0.18,0.068,0.036,0.06,6
786,F,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9
2729,I,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,7
1750,F,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12
3211,F,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,10
131,F,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9
1731,F,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,11
2561,I,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,6
652,I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
1470,I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9
580,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11
1228,I,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
3134,M,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8
3961,M,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,10
1717,F,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,9
3814,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6
3085,I,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6
837,I,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9
3490,M,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10
712,I,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
446,M,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13
1760,F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11
2559,I,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,7
3293,M,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13
477,M,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17
1314,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
1797,I,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,8
2870,I,0.37,0.27,0.09,0.1855,0.07,0.0425,0.065,7
1187,M,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10
4050,M,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9
2901,I,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8
342,M,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12
1450,I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7
3098,F,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,8
2331,M,0.59,0.46,0.155,0.906,0.327,0.1485,0.335,15
3325,M,0.345,0.265,0.09,0.163,0.0615,0.037,0.0485,10
1510,F,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10
4058,F,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,10
2923,F,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,13
147,I,0.28,0.205,0.08,0.127,0.052,0.039,0.042,9
3413,M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9
3572,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9
3402,M,0.455,0.345,0.15,0.5795,0.1685,0.125,0.215,13
2000,I,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9
341,F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14
3181,M,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,11
3621,F,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8
374,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13
635,M,0.355,0.265,0.09,0.168,0.05,0.041,0.063,8
1137,F,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10
1143,M,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9
3370,M,0.455,0.345,0.125,0.44,0.169,0.1065,0.135,12
784,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5
3065,F,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,11
1324,I,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11
40,F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9
1432,I,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
2550,I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5
1020,M,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10
2023,F,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,9
540,F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
1790,F,0.55,0.38,0.165,1.205,0.543,0.294,0.3345,10
4018,M,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8
3371,M,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,10
2258,M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8
3517,F,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11
1747,F,0.7,0.535,0.175,1.773,0.6805,0.48,0.512,15
3154,M,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7
1798,M,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,11
1064,I,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
2314,F,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14
897,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
3058,I,0.62,0.475,0.16,0.907,0.371,0.167,0.3075,11
2445,M,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
3920,M,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8
3088,I,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,8
4161,F,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,11
1330,F,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9
2524,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11
2566,F,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7
