,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
1910,F,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10
2934,F,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277,9
3543,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8
3178,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8
807,F,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15
3927,I,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12
73,M,0.57,0.48,0.175,1.185,0.474,0.261,0.38,11
82,F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,16
846,F,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11
2275,M,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20
3640,I,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7
3266,F,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11
1079,I,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,7
1568,I,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8
1266,I,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9
3163,F,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,9
2230,M,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,13
3398,M,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,9
3751,I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7
2335,M,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23
2182,M,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13
3261,F,0.645,0.52,0.19,1.3105,0.58,0.288,0.37,12
1158,M,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9
2409,F,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8
3731,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9
2662,F,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9
3411,I,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1,7
3393,M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10
2902,I,0.56,0.435,0.13,0.777,0.354,0.173,0.222,9
512,F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
2402,I,0.44,0.355,0.165,0.435,0.159,0.105,0.14,16
1267,F,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,8
2722,I,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7
1955,F,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12
2853,F,0.645,0.49,0.16,1.144,0.5015,0.289,0.319,8
3451,M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8
1052,M,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12
2433,F,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16
1331,M,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10
1714,F,0.645,0.51,0.19,1.363,0.573,0.362,0.36,10
3847,M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9
1146,M,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9
2005,I,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7
192,M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
248,I,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7
1348,M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9
893,I,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5
3606,F,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7
2840,M,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,9
2561,I,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,6
894,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,3
1976,M,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13
3877,F,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,15
2087,M,0.72,0.585,0.22,1.914,0.9155,0.448,0.479,11
2131,M,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,6
626,F,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10
3007,M,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563,14
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
3757,I,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,10
2462,M,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,8
1810,M,0.645,0.5,0.16,1.3815,0.672,0.326,0.315,9
883,M,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15
3354,F,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10
2287,F,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,7
3665,I,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9
755,M,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13
1474,M,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9
3688,I,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11
2992,I,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8
2236,F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15
1691,I,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12
1873,I,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,9
2762,I,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,9
1647,F,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,10
1643,F,0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8
3892,F,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,13
1950,F,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10
1688,M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
2425,I,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13
2340,F,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11
2419,F,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10
78,F,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
899,I,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5
3246,M,0.55,0.435,0.16,0.906,0.342,0.219,0.295,13
2703,M,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11
371,F,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,16
3806,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8
2434,I,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16
1397,M,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10
3111,I,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8
1307,I,0.545,0.435,0.135,0.7715,0.372,0.148,0.227,8
1059,I,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5
2743,I,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,7
2178,F,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15
2407,I,0.625,0.43,0.175,1.411,0.572,0.297,0.395,12
1627,M,0.57,0.45,0.14,0.795,0.3385,0.148,0.245,9
3215,F,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,11
3799,F,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11
432,M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
1078,I,0.42,0.31,0.095,0.279,0.1255,0.051,0.088,6
3503,F,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,11
3,M,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10
1919,I,0.605,0.49,0.165,1.071,0.482,0.1935,0.352,10
60,M,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135,7
226,F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7
844,M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
848,F,0.55,0.43,0.125,0.923,0.4035,0.175,0.283,8
762,F,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17
169,F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12
3475,I,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,6
1602,I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9
2903,F,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8
2859,F,0.72,0.565,0.18,1.719,0.8465,0.407,0.3875,11
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
3645,I,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9
973,M,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,11
2822,I,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7
746,F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
112,I,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105,9
1195,F,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,9
3803,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
442,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
674,F,0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23
1678,I,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12
1820,F,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13
700,M,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12
3179,I,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8
348,I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8
2634,I,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,7
2600,F,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10
2512,M,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,8
1314,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
2078,M,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8
4042,F,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,10
3855,M,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8
3307,F,0.45,0.325,0.135,0.438,0.1805,0.1165,0.11,9
35,M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8
3407,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6
3577,M,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11
58,I,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
3680,F,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9
634,M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
2908,F,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9
3405,I,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,7
1925,F,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,11
4029,I,0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,7
737,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
3389,M,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,16
711,M,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
963,M,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9
1861,M,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,8
264,M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6
3199,F,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,9
1771,I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8
4122,I,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8
2466,M,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9
2585,F,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8
69,I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6
2923,F,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,13
1352,M,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10
518,M,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
472,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
2650,I,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8
113,M,0.425,0.35,0.105,0.393,0.13,0.063,0.165,9
3831,F,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
529,M,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9
902,I,0.305,0.22,0.07,0.141,0.062,0.031,0.037,5
3729,M,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9
580,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11
1111,I,0.52,0.38,0.125,0.5545,0.288,0.1295,0.167,8
3651,I,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10
3186,F,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6
3145,M,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13
1225,I,0.345,0.255,0.085,0.2005,0.105,0.037,0.05,5
1460,M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8
3132,F,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10
3822,F,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9
1424,F,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11
3067,M,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11
2460,M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14
1962,F,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10
1501,M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
2323,I,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8
390,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
92,M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13
1405,M,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13
858,F,0.595,0.48,0.15,1.11,0.498,0.228,0.33,10
1803,F,0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,10
4106,F,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11
3017,I,0.435,0.325,0.105,0.335,0.136,0.065,0.115,8
920,I,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,6
1623,F,0.565,0.44,0.15,0.863,0.435,0.149,0.27,9
127,I,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8
2076,F,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,10
704,M,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9
3314,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11
3916,F,0.52,0.41,0.16,0.712,0.2845,0.153,0.225,10
3362,M,0.41,0.3,0.1,0.301,0.124,0.069,0.09,9
1878,I,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,10
66,F,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12
1095,I,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6
2116,I,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6
4032,I,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,8
1648,M,0.59,0.49,0.165,1.207,0.559,0.235,0.309,10
3395,F,0.605,0.45,0.165,1.2225,0.357,0.202,0.385,13
3173,M,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,6
1500,F,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10
1904,F,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9
1447,M,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8
4116,M,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9
3119,F,0.525,0.4,0.135,0.714,0.318,0.138,0.208,10
3704,M,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11
115,F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11
1558,I,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7
3982,I,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,6
3636,I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
1881,I,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6
1908,M,0.575,0.475,0.145,0.857,0.3665,0.173,0.269,9
3782,F,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11
391,M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,10
3551,I,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9
40,F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9
722,M,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,15
2395,I,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,14
3854,F,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11
2954,M,0.645,0.495,0.19,1.539,0.6115,0.408,0.445,12
2494,M,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,9
4021,F,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,10
986,F,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8
