,buying,maint,doors,persons,lug_boot,safety,Class
196,3,2,3,0,2,1,unacc
1639,0,0,0,2,0,1,unacc
1218,1,0,1,0,1,0,unacc
28,3,3,1,0,0,1,unacc
159,3,2,1,2,2,0,unacc
992,1,2,0,2,0,2,unacc
54,3,3,2,0,0,0,unacc
1101,1,1,0,2,1,0,unacc
558,2,2,0,2,0,0,unacc
138,3,2,1,0,1,0,unacc
594,2,2,2,0,0,0,unacc
1587,0,1,2,2,1,0,unacc
66,3,3,2,1,1,0,unacc
1112,1,1,1,0,1,2,unacc
7,3,3,0,0,2,1,unacc
1362,0,3,2,1,1,0,unacc
1017,1,2,1,2,0,0,unacc
1449,0,2,1,2,0,0,unacc
736,2,1,3,0,2,1,unacc
966,1,3,3,2,1,0,unacc
528,2,3,3,1,2,0,unacc
1412,0,2,0,0,2,2,unacc
1514,0,1,0,0,0,2,unacc
1086,1,1,0,0,2,0,unacc
1220,1,0,1,0,1,2,unacc
387,3,0,2,1,0,0,unacc
1515,0,1,0,0,1,0,unacc
148,3,2,1,1,1,1,unacc
543,2,2,0,0,1,0,unacc
1466,0,2,2,0,2,2,unacc
705,2,1,2,0,1,0,unacc
366,3,0,1,1,2,0,unacc
1323,0,3,1,0,0,0,unacc
1036,1,2,2,1,0,1,unacc
561,2,2,0,2,1,0,unacc
786,2,0,1,0,1,0,unacc
1061,1,2,3,0,2,2,unacc
1383,0,3,3,0,2,0,unacc
1719,0,0,3,2,0,0,unacc
1119,1,1,1,1,1,0,unacc
933,1,3,2,1,2,0,unacc
223,3,1,0,0,2,1,unacc
328,3,0,0,0,1,1,unacc
947,1,3,3,0,0,2,unacc
1536,0,1,0,2,2,0,unacc
952,1,3,3,0,2,1,unacc
793,2,0,1,1,0,1,unacc
763,2,0,0,0,2,1,unacc
258,3,1,1,1,2,0,unacc
220,3,1,0,0,1,1,unacc
278,3,1,2,0,2,2,unacc
1482,0,2,2,2,2,0,unacc
1710,0,0,3,1,0,0,unacc
668,2,1,0,2,0,2,unacc
980,1,2,0,0,2,2,unacc
514,2,3,3,0,0,1,unacc
1248,1,0,2,0,2,0,unacc
110,3,2,0,0,0,2,unacc
178,3,2,2,1,2,1,unacc
921,1,3,2,0,1,0,unacc
930,1,3,2,1,1,0,unacc
549,2,2,0,1,0,0,unacc
1200,1,0,0,1,1,0,unacc
939,1,3,2,2,1,0,unacc
798,2,0,1,1,2,0,unacc
870,1,3,0,0,2,0,unacc
882,1,3,0,2,0,0,unacc
491,2,3,2,0,1,2,unacc
173,3,2,2,1,0,2,unacc
1435,0,2,1,0,1,1,unacc
840,2,0,3,0,1,0,unacc
146,3,2,1,1,0,2,unacc
1167,1,1,3,0,2,0,unacc
569,2,2,1,0,0,2,unacc
530,2,3,3,1,2,2,unacc
685,2,1,1,1,0,1,unacc
168,3,2,2,0,2,0,unacc
645,2,2,3,2,2,0,unacc
1572,0,1,2,0,2,0,unacc
1222,1,0,1,0,2,1,unacc
93,3,3,3,1,1,0,unacc
1143,1,1,2,1,0,0,unacc
451,2,3,0,2,0,1,unacc
979,1,2,0,0,2,1,unacc
816,2,0,2,0,2,0,unacc
1309,0,3,0,1,1,1,unacc
15,3,3,0,1,2,0,unacc
953,1,3,3,0,2,2,unacc
572,2,2,1,0,1,2,unacc
1459,0,2,2,0,0,1,unacc
1176,1,1,3,1,2,0,unacc
1260,1,0,2,2,0,0,unacc
1355,0,3,2,0,1,2,unacc
150,3,2,1,1,2,0,unacc
838,2,0,3,0,0,1,unacc
1368,0,3,2,2,0,0,unacc
225,3,1,0,1,0,0,unacc
615,2,2,2,2,1,0,unacc
603,2,2,2,1,0,0,unacc
454,2,3,0,2,1,1,unacc
224,3,1,0,0,2,2,unacc
393,3,0,2,1,2,0,unacc
704,2,1,2,0,0,2,unacc
102,3,3,3,2,1,0,unacc
910,1,3,1,2,0,1,unacc
1395,0,3,3,2,0,0,unacc
1651,0,0,1,0,1,1,unacc
498,2,3,2,1,1,0,unacc
439,2,3,0,0,2,1,unacc
356,3,0,1,0,1,2,unacc
26,3,3,0,2,2,2,unacc
337,3,0,0,1,1,1,unacc
586,2,2,1,2,0,1,unacc
868,1,3,0,0,1,1,unacc
1008,1,2,1,1,0,0,unacc
865,1,3,0,0,0,1,unacc
744,2,1,3,1,2,0,unacc
1398,0,3,3,2,1,0,unacc
379,3,0,2,0,0,1,unacc
1215,1,0,1,0,0,0,unacc
1001,1,2,1,0,0,2,unacc
459,2,3,1,0,0,0,unacc
443,2,3,0,1,0,2,unacc
1653,0,0,1,0,2,0,unacc
1470,0,2,2,1,1,0,unacc
119,3,2,0,1,0,2,unacc
413,3,0,3,0,2,2,unacc
1005,1,2,1,0,2,0,unacc
156,3,2,1,2,1,0,unacc
140,3,2,1,0,1,2,unacc
771,2,0,0,1,2,0,unacc
734,2,1,3,0,1,2,unacc
127,3,2,0,2,0,1,unacc
497,2,3,2,1,0,2,unacc
1598,0,1,3,0,1,2,unacc
795,2,0,1,1,1,0,unacc
1209,1,0,0,2,1,0,unacc
765,2,0,0,1,0,0,unacc
1027,1,2,2,0,0,1,unacc
272,3,1,2,0,0,2,unacc
344,3,0,0,2,0,2,unacc
104,3,3,3,2,1,2,unacc
774,2,0,0,2,0,0,unacc
815,2,0,2,0,1,2,unacc
504,2,3,2,2,0,0,unacc
1570,0,1,2,0,1,1,unacc
506,2,3,2,2,0,2,unacc
924,1,3,2,0,2,0,unacc
1396,0,3,3,2,0,1,unacc
1416,0,2,0,1,1,0,unacc
960,1,3,3,1,2,0,unacc
1139,1,1,2,0,1,2,unacc
385,3,0,2,0,2,1,unacc
276,3,1,2,0,2,0,unacc
44,3,3,1,1,2,2,unacc
972,1,2,0,0,0,0,unacc
247,3,1,1,0,1,1,unacc
1116,1,1,1,1,0,0,unacc
72,3,3,2,2,0,0,unacc
1425,0,2,0,2,1,0,unacc
19,3,3,0,2,0,1,unacc
521,2,3,3,0,2,2,unacc
1162,1,1,3,0,0,1,unacc
666,2,1,0,2,0,0,unacc
76,3,3,2,2,1,1,unacc
560,2,2,0,2,0,2,unacc
1034,1,2,2,0,2,2,unacc
1271,1,0,3,0,0,2,unacc
1306,0,3,0,1,0,1,unacc
1479,0,2,2,2,1,0,unacc
1344,0,3,1,2,1,0,unacc
1573,0,1,2,0,2,1,unacc
109,3,2,0,0,0,1,unacc
1439,0,2,1,0,2,2,unacc
198,3,2,3,1,0,0,unacc
1192,1,0,0,0,1,1,unacc
507,2,3,2,2,1,0,unacc
1250,1,0,2,0,2,2,unacc
579,2,2,1,1,1,0,unacc
250,3,1,1,0,2,1,unacc
538,2,3,3,2,2,1,unacc
721,2,1,2,2,0,1,unacc
631,2,2,3,1,0,1,unacc
574,2,2,1,0,2,1,unacc
1216,1,0,1,0,0,1,unacc
1324,0,3,1,0,0,1,unacc
1243,1,0,2,0,0,1,unacc
399,3,0,2,2,1,0,unacc
58,3,3,2,0,1,1,unacc
1521,0,1,0,1,0,0,unacc
213,3,2,3,2,2,0,unacc
97,3,3,3,1,2,1,unacc
1161,1,1,3,0,0,0,unacc
946,1,3,3,0,0,1,unacc
778,2,0,0,2,1,1,unacc
864,1,3,0,0,0,0,unacc
653,2,1,0,0,1,2,unacc
182,3,2,2,2,0,2,unacc
359,3,0,1,0,2,2,unacc
822,2,0,2,1,1,0,unacc
1465,0,2,2,0,2,1,unacc
503,2,3,2,1,2,2,unacc
714,2,1,2,1,1,0,unacc
577,2,2,1,1,0,1,unacc
1333,0,3,1,1,0,1,unacc
1197,1,0,0,1,0,0,unacc
1047,1,2,2,2,1,0,unacc
526,2,3,3,1,1,1,unacc
629,2,2,3,0,2,2,unacc
169,3,2,2,0,2,1,unacc
74,3,3,2,2,0,2,unacc
1002,1,2,1,0,1,0,unacc
334,3,0,0,1,0,1,unacc
1681,0,0,2,0,2,1,unacc
1597,0,1,3,0,1,1,unacc
975,1,2,0,0,1,0,unacc
1543,0,1,1,0,1,1,unacc
813,2,0,2,0,1,0,unacc
1708,0,0,3,0,2,1,unacc
432,2,3,0,0,0,0,unacc
89,3,3,3,0,2,2,unacc
154,3,2,1,2,0,1,unacc
1088,1,1,0,0,2,2,unacc
1128,1,1,1,2,1,0,unacc
564,2,2,0,2,2,0,unacc
122,3,2,0,1,1,2,unacc
1485,0,2,3,0,0,0,unacc
512,2,3,2,2,2,2,unacc
957,1,3,3,1,1,0,unacc
1029,1,2,2,0,1,0,unacc
1338,0,3,1,1,2,0,unacc
261,3,1,1,2,0,0,unacc
1071,1,2,3,2,0,0,unacc
801,2,0,1,2,0,0,unacc
1270,1,0,3,0,0,1,unacc
134,3,2,0,2,2,2,unacc
505,2,3,2,2,0,1,unacc
1007,1,2,1,0,2,2,unacc
1692,0,0,2,2,0,0,unacc
423,3,0,3,2,0,0,unacc
270,3,1,2,0,0,0,unacc
0,3,3,0,0,0,0,unacc
478,2,3,1,2,0,1,unacc
1689,0,0,2,1,2,0,unacc
1043,1,2,2,1,2,2,acc
1505,0,2,3,2,0,2,acc
367,3,0,1,1,2,1,acc
995,1,2,0,2,1,2,acc
691,2,1,1,1,2,1,acc
1102,1,1,0,2,1,1,acc
983,1,2,0,1,0,2,acc
1720,0,0,3,2,0,1,acc
317,3,1,3,2,0,2,acc
1022,1,2,1,2,1,2,acc
563,2,2,0,2,1,2,acc
1496,0,2,3,1,0,2,acc
803,2,0,1,2,0,2,acc
401,3,0,2,2,1,2,acc
749,2,1,3,2,0,2,acc
1339,0,3,1,1,2,1,acc
281,3,1,2,1,0,2,acc
1010,1,2,1,1,0,2,acc
1013,1,2,1,1,1,2,acc
917,1,3,1,2,2,2,acc
935,1,3,2,1,2,2,acc
371,3,0,1,2,0,2,acc
1420,0,2,0,1,2,1,acc
1090,1,1,0,1,0,1,acc
403,3,0,2,2,2,1,acc
340,3,0,0,1,2,1,acc
1507,0,2,3,2,1,1,acc
314,3,1,3,1,2,2,acc
392,3,0,2,1,1,2,acc
1288,1,0,3,2,0,1,acc
1390,0,3,3,1,1,1,acc
1126,1,1,1,2,0,1,acc
773,2,0,0,1,2,2,acc
614,2,2,2,2,0,2,acc
1019,1,2,1,2,0,2,acc
1321,0,3,0,2,2,1,acc
782,2,0,0,2,2,2,acc
287,3,1,2,1,2,2,acc
755,2,1,3,2,2,2,acc
956,1,3,3,1,0,2,acc
391,3,0,2,1,1,1,acc
428,3,0,3,2,1,2,acc
1469,0,2,2,1,0,2,acc
313,3,1,3,1,2,1,acc
260,3,1,1,1,2,2,acc
659,2,1,0,1,0,2,acc
1349,0,3,1,2,2,2,acc
965,1,3,3,2,0,2,acc
1552,0,1,1,1,1,1,acc
1180,1,1,3,2,0,1,acc
890,1,3,0,2,2,2,acc
589,2,2,1,2,1,1,acc
427,3,0,3,2,1,1,acc
320,3,1,3,2,1,2,acc
724,2,1,2,2,1,1,acc
557,2,2,0,1,2,2,acc
1117,1,1,1,1,0,1,acc
1183,1,1,3,2,1,1,acc
1501,0,2,3,1,2,1,acc
1037,1,2,2,1,0,2,acc
425,3,0,3,2,0,2,acc
1313,0,3,0,1,2,2,acc
584,2,2,1,1,2,2,acc
266,3,1,1,2,1,2,acc
958,1,3,3,1,1,1,acc
389,3,0,2,1,0,2,acc
322,3,1,3,2,2,1,acc
1172,1,1,3,1,0,2,acc
1094,1,1,0,1,1,2,acc
1510,0,2,3,2,2,1,acc
1307,0,3,0,1,0,2,acc
1103,1,1,0,2,1,2,acc
1361,0,3,2,1,0,2,acc
686,2,1,1,1,0,2,acc
1456,0,2,1,2,2,1,acc
944,1,3,2,2,2,2,acc
257,3,1,1,1,1,2,acc
1603,0,1,3,1,0,1,acc
376,3,0,1,2,2,1,acc
1478,0,2,2,2,0,2,acc
1441,0,2,1,1,0,1,acc
1376,0,3,2,2,2,2,acc
1181,1,1,3,2,0,2,acc
1483,0,2,2,2,2,1,acc
286,3,1,2,1,2,1,acc
1340,0,3,1,1,2,2,acc
827,2,0,2,1,2,2,acc
1040,1,2,2,1,1,2,acc
377,3,0,1,2,2,2,acc
646,2,2,3,2,2,1,acc
394,3,0,2,1,2,1,acc
1046,1,2,2,2,0,2,acc
1132,1,1,1,2,2,1,acc
805,2,0,1,2,1,1,acc
860,2,0,3,2,1,2,acc
1234,1,0,1,2,0,1,acc
1453,0,2,1,2,1,1,acc
620,2,2,2,2,2,2,acc
943,1,3,2,2,2,1,acc
767,2,0,0,1,0,2,acc
290,3,1,2,2,0,2,acc
605,2,2,2,1,0,2,acc
581,2,2,1,1,1,2,acc
997,1,2,0,2,2,1,acc
554,2,2,0,1,1,2,acc
863,2,0,3,2,2,2,acc
551,2,2,0,1,0,2,acc
740,2,1,3,1,0,2,acc
1021,1,2,1,2,1,1,acc
1348,0,3,1,2,2,1,acc
826,2,0,2,1,2,1,acc
1279,1,0,3,1,0,1,acc
268,3,1,1,2,2,1,acc
823,2,0,2,1,1,1,acc
431,3,0,3,2,2,2,acc
1480,0,2,2,2,1,1,acc
1066,1,2,3,1,1,1,acc
1447,0,2,1,1,2,1,acc
641,2,2,3,2,0,2,acc
1451,0,2,1,2,0,2,acc
905,1,3,1,1,1,2,acc
880,1,3,0,1,2,1,acc
1310,0,3,0,1,1,2,acc
722,2,1,2,2,0,2,acc
878,1,3,0,1,1,2,acc
1118,1,1,1,1,0,2,acc
263,3,1,1,2,0,2,acc
1048,1,2,2,2,1,1,acc
902,1,3,1,1,0,2,acc
1156,1,1,2,2,1,1,acc
929,1,3,2,1,0,2,acc
374,3,0,1,2,1,2,acc
419,3,0,3,1,1,2,acc
967,1,3,3,2,1,1,acc
728,2,1,2,2,2,2,acc
1630,0,0,0,1,0,1,acc
913,1,3,1,2,1,1,acc
1468,0,2,2,1,0,1,acc
1429,0,2,0,2,2,1,acc
713,2,1,2,1,0,2,acc
296,3,1,2,2,2,2,acc
1079,1,2,3,2,2,2,acc
940,1,3,2,2,1,1,acc
608,2,2,2,1,1,2,acc
1093,1,1,0,1,1,1,acc
373,3,0,1,2,1,1,acc
968,1,3,3,2,1,2,acc
1075,1,2,3,2,1,1,acc
1585,0,1,2,2,0,1,acc
911,1,3,1,2,0,2,acc
1127,1,1,1,2,0,2,acc
265,3,1,1,2,1,1,acc
848,2,0,3,1,0,2,acc
1120,1,1,1,1,1,1,acc
1664,0,0,1,1,2,2,vgood
1562,0,1,1,2,1,2,vgood
1184,1,1,3,2,1,2,vgood
1454,0,2,1,2,1,2,vgood
1292,1,0,3,2,1,2,vgood
1673,0,0,1,2,2,2,vgood
1727,0,0,3,2,2,2,vgood
1175,1,1,3,1,1,2,vgood
1502,0,2,3,1,2,2,vgood
1472,0,2,2,1,1,2,vgood
1670,0,0,1,2,1,2,vgood
1457,0,2,1,2,2,2,vgood
1241,1,0,1,2,2,2,vgood
1637,0,0,0,1,2,2,vgood
1697,0,0,2,2,1,2,vgood
1592,0,1,2,2,2,2,vgood
1589,0,1,2,2,1,2,vgood
1538,0,1,0,2,2,2,vgood
1238,1,0,1,2,1,2,vgood
1232,1,0,1,1,2,2,vgood
1430,0,2,0,2,2,2,vgood
1286,1,0,3,1,2,2,vgood
1097,1,1,0,1,2,2,vgood
1295,1,0,3,2,2,2,vgood
1610,0,1,3,1,2,2,vgood
1691,0,0,2,1,2,2,vgood
1264,1,0,2,2,1,1,good
1253,1,0,2,1,0,2,good
1588,0,1,2,2,1,1,good
1280,1,0,3,1,0,2,good
1213,1,0,0,2,2,1,good
1204,1,0,0,1,2,1,good
1645,0,0,0,2,2,1,good
1267,1,0,2,2,2,1,good
1582,0,1,2,1,2,1,good
1553,0,1,1,1,1,2,good
1294,1,0,3,2,2,1,good
1537,0,1,0,2,2,1,good
1694,0,0,2,2,0,2,good
1255,1,0,2,1,1,1,good
1240,1,0,1,2,2,1,good
1211,1,0,0,2,1,2,good
1237,1,0,1,2,1,1,good
1591,0,1,2,2,2,1,good
1672,0,0,1,2,2,1,good
1609,0,1,3,1,2,1,good
1258,1,0,2,1,2,1,good
1226,1,0,1,1,0,2,good
1235,1,0,1,2,0,2,good
1528,0,1,0,1,2,1,good
1550,0,1,1,1,0,2,good
1564,0,1,1,2,2,1,good
1690,0,0,2,1,2,1,good
1687,0,0,2,1,1,1,good
