,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
515,2,3,3,0,0,2,unacc,unacc,0.04409226704057114,1,0.01,0.5
143,3,2,1,0,2,2,unacc,unacc,0.06933571472664803,1,0.01,0.5
1627,0,0,0,0,2,1,unacc,unacc,0.35964030952485193,1,0.01,0.5
96,3,3,3,1,2,0,unacc,unacc,0.0062225497961897035,1,0.01,0.5
1540,0,1,1,0,0,1,unacc,unacc,0.07649436536106827,1,0.01,0.5
654,2,1,0,0,2,0,unacc,unacc,0.004234806853531755,1,0.01,0.5
624,2,2,3,0,1,0,unacc,unacc,0.0025002766510116015,1,0.01,0.5
804,2,0,1,2,1,0,unacc,unacc,0.10358369918306433,1,0.01,0.5
215,3,2,3,2,2,2,unacc,acc,0.6900407689104456,1,0.01,0.5
1674,0,0,2,0,0,0,unacc,unacc,0.05434481526156657,1,0.01,0.5
151,3,2,1,1,2,1,unacc,unacc,0.04955822512783668,1,0.01,0.5
17,3,3,0,1,2,2,unacc,unacc,0.15979229791466862,1,0.01,0.5
1408,0,2,0,0,1,1,unacc,unacc,0.03629653268901832,1,0.01,0.5
166,3,2,2,0,1,1,unacc,unacc,0.0096670794523331,1,0.01,0.5
1014,1,2,1,1,2,0,unacc,unacc,0.018992139672544466,1,0.01,0.5
876,1,3,0,1,1,0,unacc,unacc,0.007896764600989726,1,0.01,0.5
1355,0,3,2,0,1,2,unacc,unacc,0.1288099446594178,1,0.01,0.5
20,3,3,0,2,0,2,unacc,acc,0.32260727591552824,1,0.01,0.5
450,2,3,0,2,0,0,unacc,unacc,0.01739456417131823,1,0.01,0.5
255,3,1,1,1,1,0,unacc,unacc,0.00983771869174225,1,0.01,0.5
1389,0,3,3,1,1,0,unacc,unacc,0.01673188471222886,1,0.01,0.5
1327,0,3,1,0,1,1,unacc,unacc,0.020352129968722158,1,0.01,0.5
25,3,3,0,2,2,1,unacc,unacc,0.11760305364852652,1,0.01,0.5
440,2,3,0,0,2,2,unacc,unacc,0.060116989918025006,1,0.01,0.5
1197,1,0,0,1,0,0,unacc,unacc,0.038722493692764544,1,0.01,0.5
815,2,0,2,0,1,2,unacc,unacc,0.22434245253167015,1,0.01,0.5
626,2,2,3,0,1,2,unacc,unacc,0.08941815734631871,1,0.01,0.5
980,1,2,0,0,2,2,unacc,unacc,0.14106766166700407,1,0.01,0.5
216,3,1,0,0,0,0,unacc,unacc,0.0015719692554969364,1,0.01,0.5
496,2,3,2,1,0,1,unacc,unacc,0.028879366947295856,1,0.01,0.5
1189,1,0,0,0,0,1,unacc,unacc,0.0593691913882563,1,0.01,0.5
567,2,2,1,0,0,0,unacc,unacc,0.0015883032937672147,1,0.01,0.5
937,1,3,2,2,0,1,unacc,unacc,0.16026668664965557,1,0.01,0.5
1725,0,0,3,2,2,0,unacc,good,0.8153392395975141,1,0.01,0.5
973,1,2,0,0,0,1,unacc,unacc,0.013995922202193424,1,0.01,0.5
1515,0,1,0,0,1,0,unacc,unacc,0.01445621292640085,1,0.01,0.5
46,3,3,1,2,0,1,unacc,unacc,0.0757952267142848,1,0.01,0.5
1045,1,2,2,2,0,1,unacc,unacc,0.24185113060066324,1,0.01,0.5
869,1,3,0,0,1,2,unacc,unacc,0.06695119784770173,1,0.01,0.5
1530,0,1,0,2,0,0,unacc,unacc,0.15146206519826821,1,0.01,0.5
445,2,3,0,1,1,1,unacc,unacc,0.03253795225143304,1,0.01,0.5
147,3,2,1,1,1,0,unacc,unacc,0.006254843667060406,1,0.01,0.5
504,2,3,2,2,0,0,unacc,unacc,0.020374051314360916,1,0.01,0.5
195,3,2,3,0,2,0,unacc,unacc,0.0022449676598628706,1,0.01,0.5
435,2,3,0,0,1,0,unacc,unacc,0.0012303410417055295,1,0.01,0.5
1251,1,0,2,1,0,0,unacc,unacc,0.05297226171266087,1,0.01,0.5
479,2,3,1,2,0,2,unacc,acc,0.43758598643654983,1,0.01,0.5
1357,0,3,2,0,2,1,unacc,unacc,0.03125843894797986,1,0.01,0.5
35,3,3,1,0,2,2,unacc,unacc,0.04535316878666887,1,0.01,0.5
437,2,3,0,0,1,2,unacc,unacc,0.045887757191303814,1,0.01,0.5
761,2,0,0,0,1,2,unacc,unacc,0.1856478396238289,1,0.01,0.5
399,3,0,2,2,1,0,unacc,unacc,0.0705888080190975,1,0.01,0.5
1380,0,3,3,0,1,0,unacc,unacc,0.003972001488758,1,0.01,0.5
433,2,3,0,0,0,1,unacc,unacc,0.005763848001923495,1,0.01,0.5
105,3,3,3,2,2,0,unacc,unacc,0.02661071006221026,1,0.01,0.5
54,3,3,2,0,0,0,unacc,unacc,0.0007465971701692792,1,0.01,0.5
594,2,2,2,0,0,0,unacc,unacc,0.001725857083878952,1,0.01,0.5
44,3,3,1,1,2,2,unacc,unacc,0.17083335605408131,1,0.01,0.5
879,1,3,0,1,2,0,unacc,unacc,0.010528673611052142,1,0.01,0.5
1431,0,2,1,0,0,0,unacc,unacc,0.004632484054350185,1,0.01,0.5
180,3,2,2,2,0,0,unacc,unacc,0.02192707988387814,1,0.01,0.5
95,3,3,3,1,1,2,unacc,unacc,0.1540120838673196,1,0.01,0.5
306,3,1,3,1,0,0,unacc,unacc,0.008735607747321721,1,0.01,0.5
993,1,2,0,2,1,0,unacc,unacc,0.05352034888121893,1,0.01,0.5
758,2,0,0,0,0,2,unacc,unacc,0.14479993025090968,1,0.01,0.5
527,2,3,3,1,1,2,unacc,unacc,0.2101585300227813,1,0.01,0.5
703,2,1,2,0,0,1,unacc,unacc,0.017624030449240054,1,0.01,0.5
1682,0,0,2,0,2,2,unacc,vgood,1.1852800406049293,1,0.01,0.5
1554,0,1,1,1,2,0,unacc,unacc,0.09350630076250818,1,0.01,0.5
1412,0,2,0,0,2,2,unacc,unacc,0.26620665817474815,1,0.01,0.5
1176,1,1,3,1,2,0,unacc,unacc,0.044600642245339106,1,0.01,0.5
125,3,2,0,1,2,2,unacc,unacc,0.23008205855120853,1,0.01,0.5
796,2,0,1,1,1,1,unacc,unacc,0.14597623112611896,1,0.01,0.5
765,2,0,0,1,0,0,unacc,unacc,0.017793726967262183,1,0.01,0.5
246,3,1,1,0,1,0,unacc,unacc,0.002268576076053412,1,0.01,0.5
162,3,2,2,0,0,0,unacc,unacc,0.001171601582019919,1,0.01,0.5
484,2,3,1,2,2,1,unacc,unacc,0.1735810902628315,1,0.01,0.5
86,3,3,3,0,1,2,unacc,unacc,0.040291724271733345,1,0.01,0.5
1300,0,3,0,0,1,1,unacc,unacc,0.01841266025512851,1,0.01,0.5
5,3,3,0,0,1,2,unacc,unacc,0.031969356747274115,1,0.01,0.5
1275,1,0,3,0,2,0,unacc,unacc,0.029610595667977916,1,0.01,0.5
1044,1,2,2,2,0,0,unacc,unacc,0.04829637248975363,1,0.01,0.5
84,3,3,3,0,1,0,unacc,unacc,0.0010751574962288098,1,0.01,0.5
159,3,2,1,2,2,0,unacc,unacc,0.03521236109922343,1,0.01,0.5
107,3,3,3,2,2,2,unacc,acc,0.5413519192992806,1,0.01,0.5
877,1,3,0,1,1,1,unacc,unacc,0.047421427741727286,1,0.01,0.5
819,2,0,2,1,0,0,unacc,unacc,0.022068803832728034,1,0.01,0.5
485,2,3,1,2,2,2,unacc,acc,0.6106863744926943,1,0.01,0.5
1317,0,3,0,2,1,0,unacc,unacc,0.051401550227381444,1,0.01,0.5
455,2,3,0,2,1,2,unacc,acc,0.4960385828753711,1,0.01,0.5
204,3,2,3,1,2,0,unacc,unacc,0.009739800077961287,1,0.01,0.5
78,3,3,2,2,2,0,unacc,unacc,0.024614662756388978,1,0.01,0.5
921,1,3,2,0,1,0,unacc,unacc,0.002158653095044719,1,0.01,0.5
951,1,3,3,0,2,0,unacc,unacc,0.0031580658239810907,1,0.01,0.5
1008,1,2,1,1,0,0,unacc,unacc,0.010574370070763384,1,0.01,0.5
1460,0,2,2,0,0,2,unacc,unacc,0.18627194172737258,1,0.01,0.5
1000,1,2,1,0,0,1,unacc,unacc,0.015346711163178078,1,0.01,0.5
597,2,2,2,0,1,0,unacc,unacc,0.0022991080973161467,1,0.01,0.5
1245,1,0,2,0,1,0,unacc,unacc,0.017821209952767862,1,0.01,0.5
1163,1,1,3,0,0,2,unacc,unacc,0.19837428752588016,1,0.01,0.5
1568,0,1,2,0,0,2,unacc,unacc,0.41475897307223164,1,0.01,0.5
585,2,2,1,2,0,0,unacc,unacc,0.029415909770099818,1,0.01,0.5
964,1,3,3,2,0,1,unacc,unacc,0.17199883378623934,1,0.01,0.5
459,2,3,1,0,0,0,unacc,unacc,0.0010028961057388268,1,0.01,0.5
346,3,0,0,2,1,1,unacc,unacc,0.28614719848623654,1,0.01,0.5
1482,0,2,2,2,2,0,unacc,unacc,0.1540653027234344,1,0.01,0.5
1395,0,3,3,2,0,0,unacc,unacc,0.050855389748497556,1,0.01,0.5
199,3,2,3,1,0,1,unacc,unacc,0.0335573204740956,1,0.01,0.5
262,3,1,1,2,0,1,unacc,unacc,0.16812479863528215,1,0.01,0.5
1574,0,1,2,0,2,2,unacc,vgood,0.6581279323895621,1,0.01,0.5
1164,1,1,3,0,1,0,unacc,unacc,0.00793261045106339,1,0.01,0.5
300,3,1,3,0,1,0,unacc,unacc,0.0026757564667579006,1,0.01,0.5
523,2,3,3,1,0,1,unacc,unacc,0.031237016691125215,1,0.01,0.5
173,3,2,2,1,0,2,unacc,unacc,0.1655875091070996,1,0.01,0.5
201,3,2,3,1,1,0,unacc,unacc,0.00734243310399716,1,0.01,0.5
324,3,0,0,0,0,0,unacc,unacc,0.0025268264435372775,1,0.01,0.5
134,3,2,0,2,2,2,unacc,acc,0.6082628339352188,1,0.01,0.5
120,3,2,0,1,1,0,unacc,unacc,0.0057735698800081255,1,0.01,0.5
522,2,3,3,1,0,0,unacc,unacc,0.005137205849618098,1,0.01,0.5
33,3,3,1,0,2,0,unacc,unacc,0.0012172234257857776,1,0.01,0.5
194,3,2,3,0,1,2,unacc,unacc,0.06182492373350428,1,0.01,0.5
681,2,1,1,0,2,0,unacc,unacc,0.004633938044225466,1,0.01,0.5
1545,0,1,1,0,2,0,unacc,unacc,0.025149068631351013,1,0.01,0.5
483,2,3,1,2,2,0,unacc,unacc,0.03277885943396788,1,0.01,0.5
109,3,2,0,0,0,1,unacc,unacc,0.006208726187695108,1,0.01,0.5
224,3,1,0,0,2,2,unacc,unacc,0.09795630820966403,1,0.01,0.5
1054,1,2,3,0,0,1,unacc,unacc,0.018568988089189706,1,0.01,0.5
733,2,1,3,0,1,1,unacc,unacc,0.025708694921409186,1,0.01,0.5
1548,0,1,1,1,0,0,unacc,unacc,0.048271012621979095,1,0.01,0.5
72,3,3,2,2,0,0,unacc,unacc,0.014099295423928036,1,0.01,0.5
580,2,2,1,1,1,1,unacc,unacc,0.05460748442616089,1,0.01,0.5
1462,0,2,2,0,1,1,unacc,unacc,0.047035765980731656,1,0.01,0.5
474,2,3,1,1,2,0,unacc,unacc,0.007712533478079113,1,0.01,0.5
599,2,2,2,0,1,2,unacc,unacc,0.08274549276689176,1,0.01,0.5
480,2,3,1,2,1,0,unacc,unacc,0.02486341907287997,1,0.01,0.5
622,2,2,3,0,0,1,unacc,unacc,0.011660096585210099,1,0.01,0.5
56,3,3,2,0,0,2,unacc,unacc,0.02835400503514307,1,0.01,0.5
99,3,3,3,2,0,0,unacc,unacc,0.015256902169544933,1,0.01,0.5
65,3,3,2,1,0,2,unacc,unacc,0.11241392755218449,1,0.01,0.5
1138,1,1,2,0,1,1,unacc,unacc,0.04384250679276729,1,0.01,0.5
679,2,1,1,0,1,1,unacc,unacc,0.021418519089607714,1,0.01,0.5
1341,0,3,1,2,0,0,unacc,unacc,0.04228117773771217,1,0.01,0.5
867,1,3,0,0,1,0,unacc,unacc,0.0018224520384215455,1,0.01,0.5
387,3,0,2,1,0,0,unacc,unacc,0.013002779555251876,1,0.01,0.5
1490,0,2,3,0,1,2,unacc,unacc,0.27704820627935495,1,0.01,0.5
1676,0,0,2,0,0,2,unacc,good,0.8823552763120917,1,0.01,0.5
357,3,0,1,0,2,0,unacc,unacc,0.004884124258692146,1,0.01,0.5
101,3,3,3,2,0,2,unacc,acc,0.3805562372131348,1,0.01,0.5
447,2,3,0,1,2,0,unacc,unacc,0.0071170842094133826,1,0.01,0.5
396,3,0,2,2,0,0,unacc,unacc,0.054163732870485044,1,0.01,0.5
336,3,0,0,1,1,0,unacc,unacc,0.014489061572068997,1,0.01,0.5
919,1,3,2,0,0,1,unacc,unacc,0.010063529862242883,1,0.01,0.5
810,2,0,2,0,0,0,unacc,unacc,0.005195215595824414,1,0.01,0.5
1594,0,1,3,0,0,1,unacc,unacc,0.10722377350326089,1,0.01,0.5
1593,0,1,3,0,0,0,unacc,unacc,0.01728563244731238,1,0.01,0.5
464,2,3,1,0,1,2,unacc,unacc,0.0495621865915823,1,0.01,0.5
32,3,3,1,0,1,2,unacc,unacc,0.03453920764281408,1,0.01,0.5
59,3,3,2,0,1,2,unacc,unacc,0.037308500916095014,1,0.01,0.5
1595,0,1,3,0,0,2,unacc,unacc,0.4687168729516494,1,0.01,0.5
569,2,2,1,0,0,2,unacc,unacc,0.05861485112330634,1,0.01,0.5
1509,0,2,3,2,2,0,unacc,unacc,0.17255508670410172,1,0.01,0.5
544,2,2,0,0,1,1,unacc,unacc,0.012085252547818198,1,0.01,0.5
1531,0,1,0,2,0,1,unacc,acc,0.5805015642894192,1,0.01,0.5
60,3,3,2,0,2,0,unacc,unacc,0.001318867531318084,1,0.01,0.5
885,1,3,0,2,1,0,unacc,unacc,0.033472541553169456,1,0.01,0.5
489,2,3,2,0,1,0,unacc,unacc,0.0014465250805202842,1,0.01,0.5
200,3,2,3,1,0,2,unacc,unacc,0.17705637517163483,1,0.01,0.5
406,3,0,3,0,0,1,unacc,unacc,0.02039286599154086,1,0.01,0.5
1328,0,3,1,0,1,2,unacc,unacc,0.11713572925029286,1,0.01,0.5
996,1,2,0,2,2,0,unacc,unacc,0.0705263267533158,1,0.01,0.5
473,2,3,1,1,1,2,unacc,unacc,0.18435212906524356,1,0.01,0.5
9,3,3,0,1,0,0,unacc,unacc,0.0027783877640976005,1,0.01,0.5
267,3,1,1,2,2,0,unacc,unacc,0.05437364750446926,1,0.01,0.5
1489,0,2,3,0,1,1,unacc,unacc,0.05391246650802669,1,0.01,0.5
1396,0,3,3,2,0,1,unacc,unacc,0.2537561680181343,1,0.01,0.5
636,2,2,3,1,2,0,unacc,unacc,0.014374433621282602,1,0.01,0.5
668,2,1,0,2,0,2,unacc,acc,0.711001185891825,1,0.01,0.5
275,3,1,2,0,1,2,unacc,unacc,0.08784530342930354,1,0.01,0.5
316,3,1,3,2,0,1,unacc,unacc,0.19252034444880944,1,0.01,0.5
1140,1,1,2,0,2,0,unacc,unacc,0.0096835494461029,1,0.01,0.5
529,2,3,3,1,2,1,unacc,unacc,0.05392640347996852,1,0.01,0.5
1169,1,1,3,0,2,2,unacc,unacc,0.32988355821486776,1,0.01,0.5
1248,1,0,2,0,2,0,unacc,unacc,0.024938173567535984,1,0.01,0.5
381,3,0,2,0,1,0,unacc,unacc,0.004003505850280379,1,0.01,0.5
942,1,3,2,2,2,0,unacc,unacc,0.05181567212876407,1,0.01,0.5
1220,1,0,1,0,1,2,unacc,unacc,0.4196272493175903,1,0.01,0.5
906,1,3,1,1,2,0,unacc,unacc,0.011447917679745607,1,0.01,0.5
631,2,2,3,1,0,1,unacc,unacc,0.0487852665687383,1,0.01,0.5
1101,1,1,0,2,1,0,unacc,unacc,0.09188821330727674,1,0.01,0.5
1638,0,0,0,2,0,0,unacc,unacc,0.39510713004684683,1,0.01,0.5
1166,1,1,3,0,1,2,unacc,unacc,0.25565994938700515,1,0.01,0.5
3,3,3,0,0,1,0,unacc,unacc,0.0008452729121669417,1,0.01,0.5
501,2,3,2,1,2,0,unacc,unacc,0.008358656046374483,1,0.01,0.5
1287,1,0,3,2,0,0,unacc,unacc,0.21982029122492752,1,0.01,0.5
696,2,1,1,2,1,0,unacc,unacc,0.06134165628431354,1,0.01,0.5
768,2,0,0,1,1,0,unacc,unacc,0.023604013520974933,1,0.01,0.5
1419,0,2,0,1,2,0,unacc,unacc,0.0328484610990719,1,0.01,0.5
972,1,2,0,0,0,0,unacc,unacc,0.0022405201924627343,1,0.01,0.5
405,3,0,3,0,0,0,unacc,unacc,0.0032941540889494824,1,0.01,0.5
603,2,2,2,1,0,0,unacc,unacc,0.007495107636114363,1,0.01,0.5
545,2,2,0,0,1,2,unacc,unacc,0.07088564305728592,1,0.01,0.5
1303,0,3,0,0,2,1,unacc,unacc,0.025326140618308506,1,0.01,0.5
364,3,0,1,1,1,1,unacc,unacc,0.09100661504031399,1,0.01,0.5
75,3,3,2,2,1,0,unacc,unacc,0.01864391797191155,1,0.01,0.5
1571,0,1,2,0,1,2,unacc,unacc,0.5228481578432552,1,0.01,0.5
1009,1,2,1,1,0,1,unacc,unacc,0.06299474920157982,1,0.01,0.5
1601,0,1,3,0,2,2,unacc,vgood,0.725661292797786,1,0.01,0.5
36,3,3,1,1,0,0,unacc,unacc,0.0030095975767562588,1,0.01,0.5
331,3,0,0,0,2,1,unacc,unacc,0.02747735371006082,1,0.01,0.5
513,2,3,3,0,0,0,unacc,unacc,0.0011792139061517185,1,0.01,0.5
683,2,1,1,0,2,2,unacc,unacc,0.15594854620451631,1,0.01,0.5
1365,0,3,2,1,2,0,unacc,unacc,0.02070362748071557,1,0.01,0.5
1603,0,1,3,1,0,1,acc,unacc,0.7533357991738474,1,0.01,0.5
665,2,1,0,1,2,2,acc,acc,0.23449045965826318,1,0.01,0.5
881,1,3,0,1,2,2,acc,unacc,0.3255529159320832,1,0.01,0.5
862,2,0,3,2,2,1,acc,acc,0.2534194813658541,1,0.01,0.5
1417,0,2,0,1,1,1,acc,unacc,0.7299541485934703,1,0.01,0.5
880,1,3,0,1,2,1,acc,unacc,0.8892149520293599,1,0.01,0.5
1210,1,0,0,2,1,1,acc,acc,0.38515488516252583,1,0.01,0.5
1144,1,1,2,1,0,1,acc,unacc,0.7396699713451361,1,0.01,0.5
1441,0,2,1,1,0,1,acc,unacc,0.7966869910718782,1,0.01,0.5
1186,1,1,3,2,2,1,acc,acc,0.2946850076184277,1,0.01,0.5
931,1,3,2,1,1,1,acc,unacc,0.9365235724579044,1,0.01,0.5
551,2,2,0,1,0,2,acc,unacc,0.4429492295652182,1,0.01,0.5
1348,0,3,1,2,2,1,acc,acc,0.33379383570500293,1,0.01,0.5
556,2,2,0,1,2,1,acc,unacc,0.859633864509945,1,0.01,0.5
242,3,1,0,2,2,2,acc,acc,0.08813393394361142,1,0.01,0.5
283,3,1,2,1,1,1,acc,unacc,0.8772270389384016,1,0.01,0.5
1496,0,2,3,1,0,2,acc,acc,0.37253798171796165,1,0.01,0.5
1450,0,2,1,2,0,1,acc,unacc,0.39739553852770126,1,0.01,0.5
1183,1,1,3,2,1,1,acc,acc,0.31877284336274114,1,0.01,0.5
430,3,0,3,2,2,1,acc,acc,0.2385772534643441,1,0.01,0.5
1456,0,2,1,2,2,1,acc,acc,0.3354758370101482,1,0.01,0.5
1418,0,2,0,1,1,2,acc,acc,0.3311022872805996,1,0.01,0.5
1367,0,3,2,1,2,2,acc,acc,0.2839767984506522,1,0.01,0.5
395,3,0,2,1,2,2,acc,acc,0.19773727190745957,1,0.01,0.5
671,2,1,0,2,1,2,acc,acc,0.0991314309158484,1,0.01,0.5
583,2,2,1,1,2,1,acc,unacc,0.8301864688123232,1,0.01,0.5
1171,1,1,3,1,0,1,acc,unacc,0.719448265055413,1,0.01,0.5
701,2,1,1,2,2,2,acc,acc,0.0857670763020494,1,0.01,0.5
1123,1,1,1,1,2,1,acc,unacc,0.5935398784953907,1,0.01,0.5
718,2,1,2,1,2,1,acc,unacc,0.6512026520441707,1,0.01,0.5
1043,1,2,2,1,2,2,acc,acc,0.2451701821609899,1,0.01,0.5
1094,1,1,0,1,1,2,acc,acc,0.28301184141892655,1,0.01,0.5
1525,0,1,0,1,1,1,acc,unacc,0.690199576396596,1,0.01,0.5
605,2,2,2,1,0,2,acc,unacc,0.40153904050193406,1,0.01,0.5
1105,1,1,0,2,2,1,acc,acc,0.28410136374958067,1,0.01,0.5
1121,1,1,1,1,1,2,acc,acc,0.2860953967377658,1,0.01,0.5
263,3,1,1,2,0,2,acc,acc,0.13274354880252978,1,0.01,0.5
371,3,0,1,2,0,2,acc,acc,0.1050946364505106,1,0.01,0.5
740,2,1,3,1,0,2,acc,acc,0.2983832599746763,1,0.01,0.5
1159,1,1,2,2,2,1,acc,acc,0.28815805001741485,1,0.01,0.5
751,2,1,3,2,1,1,acc,acc,0.30941895685995474,1,0.01,0.5
1225,1,0,1,1,0,1,acc,unacc,0.6943917293062526,1,0.01,0.5
940,1,3,2,2,1,1,acc,unacc,0.44246332254276205,1,0.01,0.5
1477,0,2,2,2,0,1,acc,unacc,0.39486231662153826,1,0.01,0.5
1177,1,1,3,1,2,1,acc,unacc,0.5672530163364148,1,0.01,0.5
373,3,0,1,2,1,1,acc,unacc,0.31788964645051376,1,0.01,0.5
416,3,0,3,1,0,2,acc,acc,0.27842850458596746,1,0.01,0.5
419,3,0,3,1,1,2,acc,acc,0.22996499961410932,1,0.01,0.5
418,3,0,3,1,1,1,acc,unacc,0.6918438336826133,1,0.01,0.5
1181,1,1,3,2,0,2,acc,acc,0.2047629083274115,1,0.01,0.5
998,1,2,0,2,2,2,acc,acc,0.10337669141103713,1,0.01,0.5
647,2,2,3,2,2,2,acc,acc,0.08446872042567731,1,0.01,0.5
1126,1,1,1,2,0,1,acc,unacc,0.3632261512604965,1,0.01,0.5
616,2,2,2,2,1,1,acc,unacc,0.4199844540513831,1,0.01,0.5
715,2,1,2,1,1,1,acc,unacc,0.7467882965876446,1,0.01,0.5
1066,1,2,3,1,1,1,acc,unacc,0.7502629040596867,1,0.01,0.5
644,2,2,3,2,1,2,acc,acc,0.10321406837397597,1,0.01,0.5
794,2,0,1,1,0,2,acc,acc,0.28541492558073744,1,0.01,0.5
292,3,1,2,2,1,1,acc,unacc,0.3988003595592755,1,0.01,0.5
392,3,0,2,1,1,2,acc,acc,0.2395895824638481,1,0.01,0.5
1046,1,2,2,2,0,2,acc,acc,0.12999559689380621,1,0.01,0.5
1468,0,2,2,1,0,1,acc,unacc,0.7757381619462114,1,0.01,0.5
1067,1,2,3,1,1,2,acc,acc,0.2751983198916569,1,0.01,0.5
1447,0,2,1,1,2,1,acc,unacc,0.6391616345957324,1,0.01,0.5
1252,1,0,2,1,0,1,acc,unacc,0.6932271291334061,1,0.01,0.5
997,1,2,0,2,2,1,acc,acc,0.31686638231580183,1,0.01,0.5
1393,0,3,3,1,2,1,acc,unacc,0.6924386924997017,1,0.01,0.5
836,2,0,2,2,2,2,acc,acc,0.1485493481948489,1,0.01,0.5
958,1,3,3,1,1,1,acc,unacc,0.9064401083602095,1,0.01,0.5
697,2,1,1,2,1,1,acc,unacc,0.3380128028376177,1,0.01,0.5
1127,1,1,1,2,0,2,acc,acc,0.17405918663821557,1,0.01,0.5
664,2,1,0,1,2,1,acc,unacc,0.7025293062545812,1,0.01,0.5
938,1,3,2,2,0,2,acc,acc,0.14699563124414508,1,0.01,0.5
821,2,0,2,1,0,2,acc,acc,0.28541230847861704,1,0.01,0.5
1366,0,3,2,1,2,1,acc,unacc,0.7152166563267767,1,0.01,0.5
889,1,3,0,2,2,1,acc,unacc,0.40890843495757134,1,0.01,0.5
781,2,0,0,2,2,1,acc,acc,0.2514341458418034,1,0.01,0.5
1619,0,1,3,2,2,2,vgood,vgood,0.3856289843665801,1,0.01,0.5
1610,0,1,3,1,2,2,vgood,vgood,0.3550245066264115,1,0.01,0.5
1538,0,1,0,2,2,2,vgood,vgood,0.42549474370717016,1,0.01,0.5
1607,0,1,3,1,1,2,vgood,vgood,0.47167277365086335,1,0.01,0.5
1292,1,0,3,2,1,2,vgood,good,0.6934664207458978,1,0.01,0.5
1430,0,2,0,2,2,2,vgood,acc,0.6302410903691433,1,0.01,0.5
1241,1,0,1,2,2,2,vgood,acc,0.5875468340818034,1,0.01,0.5
1592,0,1,2,2,2,2,vgood,vgood,0.39621233838388986,1,0.01,0.5
1700,0,0,2,2,2,2,vgood,good,0.37197300979532255,1,0.01,0.5
1646,0,0,0,2,2,2,vgood,vgood,0.3678515315733302,1,0.01,0.5
1688,0,0,2,1,1,2,vgood,good,0.4439020037572673,1,0.01,0.5
1265,1,0,2,2,1,2,vgood,acc,0.7081818536523566,1,0.01,0.5
1715,0,0,3,1,1,2,vgood,good,0.44785213795054135,1,0.01,0.5
1669,0,0,1,2,1,1,good,good,0.30013643532825013,1,0.01,0.5
1615,0,1,3,2,1,1,good,good,0.4830043895869179,1,0.01,0.5
1694,0,0,2,2,0,2,good,good,0.20380571507535727,1,0.01,0.5
1699,0,0,2,2,2,1,good,good,0.3459542013747055,1,0.01,0.5
1726,0,0,3,2,2,1,good,good,0.32339540562764324,1,0.01,0.5
1199,1,0,0,1,0,2,good,acc,0.5441364706348077,1,0.01,0.5
1280,1,0,3,1,0,2,good,good,0.39152654078890053,1,0.01,0.5
