,buying,maint,doors,persons,lug_boot,safety,Class
1007,1,2,1,0,2,2,unacc
1008,1,2,1,1,0,0,unacc
1011,1,2,1,1,1,0,unacc
1012,1,2,1,1,1,1,unacc
1014,1,2,1,1,2,0,unacc
1027,1,2,2,0,0,1,unacc
1031,1,2,2,0,1,2,unacc
1033,1,2,2,0,2,1,unacc
1035,1,2,2,1,0,0,unacc
1036,1,2,2,1,0,1,unacc
1038,1,2,2,1,1,0,unacc
1041,1,2,2,1,2,0,unacc
1044,1,2,2,2,0,0,unacc
1045,1,2,2,2,0,1,unacc
1047,1,2,2,2,1,0,unacc
1050,1,2,2,2,2,0,unacc
1054,1,2,3,0,0,1,unacc
1055,1,2,3,0,0,2,unacc
1059,1,2,3,0,2,0,unacc
1065,1,2,3,1,1,0,unacc
1068,1,2,3,1,2,0,unacc
1071,1,2,3,2,0,0,unacc
1081,1,1,0,0,0,1,unacc
1092,1,1,0,1,1,0,unacc
1099,1,1,0,2,0,1,unacc
1104,1,1,0,2,2,0,unacc
1107,1,1,1,0,0,0,unacc
1108,1,1,1,0,0,1,unacc
1111,1,1,1,0,1,1,unacc
1112,1,1,1,0,1,2,unacc
1113,1,1,1,0,2,0,unacc
1114,1,1,1,0,2,1,unacc
1115,1,1,1,0,2,2,unacc
1116,1,1,1,1,0,0,unacc
1119,1,1,1,1,1,0,unacc
1122,1,1,1,1,2,0,unacc
1128,1,1,1,2,1,0,unacc
1138,1,1,2,0,1,1,unacc
1140,1,1,2,0,2,0,unacc
1141,1,1,2,0,2,1,unacc
1142,1,1,2,0,2,2,unacc
1155,1,1,2,2,1,0,unacc
1166,1,1,3,0,1,2,unacc
1168,1,1,3,0,2,1,unacc
1170,1,1,3,1,0,0,unacc
1173,1,1,3,1,1,0,unacc
1176,1,1,3,1,2,0,unacc
1188,1,0,0,0,0,0,unacc
1192,1,0,0,0,1,1,unacc
1193,1,0,0,0,1,2,unacc
1200,1,0,0,1,1,0,unacc
1203,1,0,0,1,2,0,unacc
1207,1,0,0,2,0,1,unacc
1208,1,0,0,2,0,2,unacc
1212,1,0,0,2,2,0,unacc
1215,1,0,1,0,0,0,unacc
1219,1,0,1,0,1,1,unacc
1222,1,0,1,0,2,1,unacc
1224,1,0,1,1,0,0,unacc
1239,1,0,1,2,2,0,unacc
1243,1,0,2,0,0,1,unacc
1245,1,0,2,0,1,0,unacc
1246,1,0,2,0,1,1,unacc
1248,1,0,2,0,2,0,unacc
1251,1,0,2,1,0,0,unacc
1260,1,0,2,2,0,0,unacc
1266,1,0,2,2,2,0,unacc
1271,1,0,3,0,0,2,unacc
1275,1,0,3,0,2,0,unacc
1276,1,0,3,0,2,1,unacc
1277,1,0,3,0,2,2,unacc
1278,1,0,3,1,0,0,unacc
1284,1,0,3,1,2,0,unacc
1296,0,3,0,0,0,0,unacc
1297,0,3,0,0,0,1,unacc
1298,0,3,0,0,0,2,unacc
1299,0,3,0,0,1,0,unacc
1300,0,3,0,0,1,1,unacc
1304,0,3,0,0,2,2,unacc
1309,0,3,0,1,1,1,unacc
1314,0,3,0,2,0,0,unacc
1316,0,3,0,2,0,2,unacc
1323,0,3,1,0,0,0,unacc
1324,0,3,1,0,0,1,unacc
1328,0,3,1,0,1,2,unacc
1330,0,3,1,0,2,1,unacc
1335,0,3,1,1,1,0,unacc
1336,0,3,1,1,1,1,unacc
1347,0,3,1,2,2,0,unacc
1354,0,3,2,0,1,1,unacc
1358,0,3,2,0,2,2,unacc
1360,0,3,2,1,0,1,unacc
1365,0,3,2,1,2,0,unacc
1368,0,3,2,2,0,0,unacc
1369,0,3,2,2,0,1,unacc
1377,0,3,3,0,0,0,unacc
1381,0,3,3,0,1,1,unacc
1382,0,3,3,0,1,2,unacc
1386,0,3,3,1,0,0,unacc
1389,0,3,3,1,1,0,unacc
1392,0,3,3,1,2,0,unacc
1398,0,3,3,2,1,0,unacc
1401,0,3,3,2,2,0,unacc
1405,0,2,0,0,0,1,unacc
1407,0,2,0,0,1,0,unacc
1408,0,2,0,0,1,1,unacc
1409,0,2,0,0,1,2,unacc
1423,0,2,0,2,0,1,unacc
1431,0,2,1,0,0,0,unacc
1432,0,2,1,0,0,1,unacc
1438,0,2,1,0,2,1,unacc
1439,0,2,1,0,2,2,unacc
1440,0,2,1,1,0,0,unacc
1446,0,2,1,1,2,0,unacc
1452,0,2,1,2,1,0,unacc
1461,0,2,2,0,1,0,unacc
1464,0,2,2,0,2,0,unacc
1479,0,2,2,2,1,0,unacc
1482,0,2,2,2,2,0,unacc
1486,0,2,3,0,0,1,unacc
1488,0,2,3,0,1,0,unacc
1489,0,2,3,0,1,1,unacc
1491,0,2,3,0,2,0,unacc
1493,0,2,3,0,2,2,unacc
1494,0,2,3,1,0,0,unacc
1500,0,2,3,1,2,0,unacc
1503,0,2,3,2,0,0,unacc
1509,0,2,3,2,2,0,unacc
1513,0,1,0,0,0,1,unacc
1517,0,1,0,0,1,2,unacc
1518,0,1,0,0,2,0,unacc
1527,0,1,0,1,2,0,unacc
1530,0,1,0,2,0,0,unacc
1531,0,1,0,2,0,1,unacc
1533,0,1,0,2,1,0,unacc
1545,0,1,1,0,2,0,unacc
1551,0,1,1,1,1,0,unacc
1554,0,1,1,1,2,0,unacc
1557,0,1,1,2,0,0,unacc
1560,0,1,1,2,1,0,unacc
1568,0,1,2,0,0,2,unacc
1569,0,1,2,0,1,0,unacc
1572,0,1,2,0,2,0,unacc
1581,0,1,2,1,2,0,unacc
1584,0,1,2,2,0,0,unacc
1590,0,1,2,2,2,0,unacc
1597,0,1,3,0,1,1,unacc
1598,0,1,3,0,1,2,unacc
1599,0,1,3,0,2,0,unacc
1602,0,1,3,1,0,0,unacc
1608,0,1,3,1,2,0,unacc
1611,0,1,3,2,0,0,unacc
1620,0,0,0,0,0,0,unacc
1623,0,0,0,0,1,0,unacc
1625,0,0,0,0,1,2,unacc
1632,0,0,0,1,1,0,unacc
1638,0,0,0,2,0,0,unacc
1639,0,0,0,2,0,1,unacc
1641,0,0,0,2,1,0,unacc
1644,0,0,0,2,2,0,unacc
1649,0,0,1,0,0,2,unacc
1650,0,0,1,0,1,0,unacc
1651,0,0,1,0,1,1,unacc
1653,0,0,1,0,2,0,unacc
1654,0,0,1,0,2,1,unacc
1656,0,0,1,1,0,0,unacc
1662,0,0,1,1,2,0,unacc
1668,0,0,1,2,1,0,unacc
1671,0,0,1,2,2,0,unacc
1676,0,0,2,0,0,2,unacc
1686,0,0,2,1,1,0,unacc
1689,0,0,2,1,2,0,unacc
1698,0,0,2,2,2,0,unacc
1701,0,0,3,0,0,0,unacc
1705,0,0,3,0,1,1,unacc
1706,0,0,3,0,1,2,unacc
1708,0,0,3,0,2,1,unacc
1713,0,0,3,1,1,0,unacc
1719,0,0,3,2,0,0,unacc
1725,0,0,3,2,2,0,unacc
230,3,1,0,1,1,2,acc
232,3,1,0,1,2,1,acc
239,3,1,0,2,1,2,acc
259,3,1,1,1,2,1,acc
260,3,1,1,1,2,2,acc
263,3,1,1,2,0,2,acc
265,3,1,1,2,1,1,acc
287,3,1,2,1,2,2,acc
292,3,1,2,2,1,1,acc
293,3,1,2,2,1,2,acc
295,3,1,2,2,2,1,acc
311,3,1,3,1,1,2,acc
313,3,1,3,1,2,1,acc
317,3,1,3,2,0,2,acc
322,3,1,3,2,2,1,acc
323,3,1,3,2,2,2,acc
335,3,0,0,1,0,2,acc
338,3,0,0,1,1,2,acc
362,3,0,1,1,0,2,acc
365,3,0,1,1,1,2,acc
367,3,0,1,1,2,1,acc
373,3,0,1,2,1,1,acc
377,3,0,1,2,2,2,acc
400,3,0,2,2,1,1,acc
427,3,0,3,2,1,1,acc
428,3,0,3,2,1,2,acc
430,3,0,3,2,2,1,acc
554,2,2,0,1,1,2,acc
557,2,2,0,1,2,2,acc
583,2,2,1,1,2,1,acc
589,2,2,1,2,1,1,acc
590,2,2,1,2,1,2,acc
593,2,2,1,2,2,2,acc
611,2,2,2,1,2,2,acc
617,2,2,2,2,1,2,acc
620,2,2,2,2,2,2,acc
634,2,2,3,1,1,1,acc
647,2,2,3,2,2,2,acc
659,2,1,0,1,0,2,acc
689,2,1,1,1,1,2,acc
698,2,1,1,2,1,2,acc
700,2,1,1,2,2,1,acc
701,2,1,1,2,2,2,acc
716,2,1,2,1,1,2,acc
719,2,1,2,1,2,2,acc
722,2,1,2,2,0,2,acc
742,2,1,3,1,1,1,acc
743,2,1,3,1,1,2,acc
745,2,1,3,1,2,1,acc
746,2,1,3,1,2,2,acc
754,2,1,3,2,2,1,acc
772,2,0,0,1,2,1,acc
773,2,0,0,1,2,2,acc
779,2,0,0,2,1,2,acc
781,2,0,0,2,2,1,acc
799,2,0,1,1,2,1,acc
805,2,0,1,2,1,1,acc
806,2,0,1,2,1,2,acc
821,2,0,2,1,0,2,acc
823,2,0,2,1,1,1,acc
824,2,0,2,1,1,2,acc
827,2,0,2,1,2,2,acc
830,2,0,2,2,0,2,acc
833,2,0,2,2,1,2,acc
835,2,0,2,2,2,1,acc
836,2,0,2,2,2,2,acc
848,2,0,3,1,0,2,acc
850,2,0,3,1,1,1,acc
859,2,0,3,2,1,1,acc
881,1,3,0,1,2,2,acc
890,1,3,0,2,2,2,acc
902,1,3,1,1,0,2,acc
907,1,3,1,1,2,1,acc
916,1,3,1,2,2,1,acc
935,1,3,2,1,2,2,acc
958,1,3,3,1,1,1,acc
965,1,3,3,2,0,2,acc
968,1,3,3,2,1,2,acc
970,1,3,3,2,2,1,acc
988,1,2,0,1,2,1,acc
989,1,2,0,1,2,2,acc
1019,1,2,1,2,0,2,acc
1021,1,2,1,2,1,1,acc
1040,1,2,2,1,1,2,acc
1046,1,2,2,2,0,2,acc
1048,1,2,2,2,1,1,acc
1049,1,2,2,2,1,2,acc
1051,1,2,2,2,2,1,acc
1052,1,2,2,2,2,2,acc
1066,1,2,3,1,1,1,acc
1069,1,2,3,1,2,1,acc
1070,1,2,3,1,2,2,acc
1073,1,2,3,2,0,2,acc
1075,1,2,3,2,1,1,acc
1079,1,2,3,2,2,2,acc
1090,1,1,0,1,0,1,acc
1102,1,1,0,2,1,1,acc
1117,1,1,1,1,0,1,acc
1129,1,1,1,2,1,1,acc
1147,1,1,2,1,1,1,acc
1153,1,1,2,2,0,1,acc
1156,1,1,2,2,1,1,acc
1172,1,1,3,1,0,2,acc
1180,1,1,3,2,0,1,acc
1183,1,1,3,2,1,1,acc
1186,1,1,3,2,2,1,acc
1198,1,0,0,1,0,1,acc
1201,1,0,0,1,1,1,acc
1225,1,0,1,1,0,1,acc
1228,1,0,1,1,1,1,acc
1234,1,0,1,2,0,1,acc
1252,1,0,2,1,0,1,acc
1261,1,0,2,2,0,1,acc
1288,1,0,3,2,0,1,acc
1313,0,3,0,1,2,2,acc
1322,0,3,0,2,2,2,acc
1334,0,3,1,1,0,2,acc
1337,0,3,1,1,1,2,acc
1339,0,3,1,1,2,1,acc
1340,0,3,1,1,2,2,acc
1346,0,3,1,2,1,2,acc
1364,0,3,2,1,1,2,acc
1366,0,3,2,1,2,1,acc
1367,0,3,2,1,2,2,acc
1375,0,3,2,2,2,1,acc
1390,0,3,3,1,1,1,acc
1391,0,3,3,1,1,2,acc
1393,0,3,3,1,2,1,acc
1394,0,3,3,1,2,2,acc
1397,0,3,3,2,0,2,acc
1400,0,3,3,2,1,2,acc
1403,0,3,3,2,2,2,acc
1414,0,2,0,1,0,1,acc
1415,0,2,0,1,0,2,acc
1426,0,2,0,2,1,1,acc
1427,0,2,0,2,1,2,acc
1447,0,2,1,1,2,1,acc
1450,0,2,1,2,0,1,acc
1451,0,2,1,2,0,2,acc
1468,0,2,2,1,0,1,acc
1474,0,2,2,1,2,1,acc
1477,0,2,2,2,0,1,acc
1498,0,2,3,1,1,1,acc
1504,0,2,3,2,0,1,acc
1549,0,1,1,1,0,1,acc
1552,0,1,1,1,1,1,acc
1558,0,1,1,2,0,1,acc
1576,0,1,2,1,0,1,acc
1603,0,1,3,1,0,1,acc
1660,0,0,1,1,1,1,acc
1684,0,0,2,1,0,1,acc
1711,0,0,3,1,0,1,acc
1720,0,0,3,2,0,1,acc
1130,1,1,1,2,1,2,vgood
1151,1,1,2,1,2,2,vgood
1160,1,1,2,2,2,2,vgood
1205,1,0,0,1,2,2,vgood
1214,1,0,0,2,2,2,vgood
1241,1,0,1,2,2,2,vgood
1256,1,0,2,1,1,2,vgood
1265,1,0,2,2,1,2,vgood
1286,1,0,3,1,2,2,vgood
1421,0,2,0,1,2,2,vgood
1457,0,2,1,2,2,2,vgood
1472,0,2,2,1,1,2,vgood
1508,0,2,3,2,1,2,vgood
1511,0,2,3,2,2,2,vgood
1529,0,1,0,1,2,2,vgood
1589,0,1,2,2,1,2,vgood
1607,0,1,3,1,1,2,vgood
1619,0,1,3,2,2,2,vgood
1637,0,0,0,1,2,2,vgood
1664,0,0,1,1,2,2,vgood
1670,0,0,1,2,1,2,vgood
1688,0,0,2,1,1,2,vgood
1697,0,0,2,2,1,2,vgood
1715,0,0,3,1,1,2,vgood
1718,0,0,3,1,2,2,vgood
1727,0,0,3,2,2,2,vgood
1199,1,0,0,1,0,2,good
1211,1,0,0,2,1,2,good
1213,1,0,0,2,2,1,good
1235,1,0,1,2,0,2,good
1240,1,0,1,2,2,1,good
1255,1,0,2,1,1,1,good
1285,1,0,3,1,2,1,good
1291,1,0,3,2,1,1,good
1294,1,0,3,2,2,1,good
1523,0,1,0,1,0,2,good
1528,0,1,0,1,2,1,good
1537,0,1,0,2,2,1,good
1553,0,1,1,1,1,2,good
1555,0,1,1,1,2,1,good
1559,0,1,1,2,0,2,good
1561,0,1,1,2,1,1,good
1586,0,1,2,2,0,2,good
1606,0,1,3,1,1,1,good
1609,0,1,3,1,2,1,good
1618,0,1,3,2,2,1,good
1634,0,0,0,1,1,2,good
1661,0,0,1,1,1,2,good
1663,0,0,1,1,2,1,good
1690,0,0,2,1,2,1,good
1694,0,0,2,2,0,2,good
1712,0,0,3,1,0,2,good
1723,0,0,3,2,1,1,good
