,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class
263,6,3,8,5,91.1,141.1,629.1,7.1,19.3,39.0,3.6,0.0,0.9400072584914712
267,2,2,8,2,92.1,152.6,658.2,14.3,23.7,24.0,3.1,0.0,0.0
120,3,4,8,1,91.5,145.4,608.2,10.7,10.3,74.0,2.2,0.0,0.0
317,4,4,9,4,92.4,96.2,739.4,8.6,19.2,24.0,4.9,0.0,1.5644405465033644
330,3,3,9,6,92.2,102.3,751.5,8.4,24.2,27.0,3.1,0.0,2.0255131996542803
497,3,4,8,2,96.1,181.1,671.2,14.3,32.3,27.0,2.2,0.0,2.7523860149222616
229,8,6,8,6,92.2,81.8,480.8,11.9,16.4,43.0,4.0,0.0,4.280824129164719
18,6,4,3,3,89.2,27.9,70.8,6.3,15.9,35.0,4.0,0.0,0.0
485,2,4,8,1,95.0,135.5,596.3,21.3,30.6,28.0,3.6,0.0,1.1216775615991057
334,2,3,9,1,91.6,108.4,764.0,6.2,18.0,51.0,5.4,0.0,0.0
68,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,0.0
353,7,4,9,5,92.1,99.0,745.3,9.6,19.8,47.0,2.7,0.0,1.000631880307906
224,7,4,9,3,90.1,82.9,735.7,6.2,15.4,57.0,4.5,0.0,3.6560979645895566
220,8,6,8,7,90.2,99.6,631.2,6.3,16.2,59.0,3.1,0.0,3.4986265269937014
198,3,4,9,2,91.0,129.5,692.6,7.0,13.9,59.0,6.3,0.0,2.50470927708418
308,2,4,9,7,92.4,105.8,758.1,9.9,16.0,45.0,1.8,0.0,0.0
91,8,6,3,5,91.7,35.8,80.8,7.8,17.4,24.0,5.4,0.0,0.0
412,9,4,7,1,92.3,92.1,442.1,9.8,22.8,27.0,4.5,0.0,0.9669838461896731
515,1,4,8,6,94.4,146.0,614.7,11.3,25.6,42.0,4.0,0.0,0.0
213,7,3,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,3.3446270301737613
315,3,4,9,3,91.2,134.7,817.5,7.2,18.5,30.0,2.7,0.0,0.0
3,8,6,3,5,91.7,33.3,77.5,9.0,8.3,97.0,4.0,0.2,0.0
444,2,5,9,5,90.3,290.0,855.3,7.4,16.2,58.0,3.6,0.0,2.3942522815198695
232,6,4,9,2,91.0,129.5,692.6,7.0,18.7,43.0,2.7,0.0,4.648133885420207
427,2,4,8,1,92.1,207.0,672.6,8.2,27.9,33.0,2.2,0.0,1.208960345836975
29,6,3,9,7,93.5,149.3,728.6,8.1,22.8,39.0,3.6,0.0,0.0
375,6,5,9,6,91.2,94.3,744.4,8.4,15.4,57.0,4.9,0.0,3.6975913947159578
510,6,5,8,5,91.0,166.9,752.6,7.1,18.2,62.0,5.4,0.0,0.35767444427181594
111,3,4,3,5,91.7,33.3,77.5,9.0,18.8,18.0,4.5,0.0,0.0
234,4,5,9,6,92.5,121.1,674.4,8.6,17.7,25.0,3.1,0.0,5.049086480470509
165,6,5,3,4,84.9,18.2,55.0,3.0,5.3,70.0,4.5,0.0,1.144222799920162
64,2,2,8,1,91.1,103.2,638.8,5.8,23.1,31.0,3.1,0.0,0.0
162,6,3,3,6,90.6,50.1,100.4,7.8,15.2,31.0,8.5,0.0,1.0784095813505903
60,2,2,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,0.0
117,3,4,3,6,91.7,35.8,80.8,7.8,15.2,27.0,4.9,0.0,0.0
350,5,4,9,5,92.1,99.0,745.3,9.6,10.1,75.0,3.6,0.0,1.5496879080283263
191,2,5,8,4,95.2,131.7,578.8,10.4,24.2,28.0,2.7,0.0,2.2700619012884857
138,9,9,7,2,85.8,48.3,313.4,3.9,18.0,42.0,2.7,0.0,0.3074846997479606
42,4,4,8,2,94.8,108.3,647.1,17.0,16.6,54.0,5.4,0.0,0.0
126,3,5,3,1,87.6,52.2,103.8,5.0,9.0,49.0,2.2,0.0,0.0
290,2,5,7,6,91.6,104.2,474.9,9.0,18.7,53.0,1.8,0.0,0.0
123,3,4,9,2,84.4,73.4,671.9,3.2,17.9,45.0,3.1,0.0,0.0
225,4,4,9,7,93.5,149.3,728.6,8.1,22.9,39.0,4.9,0.0,3.902982260775997
154,1,5,9,6,93.4,145.4,721.4,8.1,29.6,27.0,2.7,0.0,0.9001613499442714
81,1,2,8,7,90.2,99.6,631.2,6.3,17.9,44.0,2.2,0.0,0.0
82,1,2,8,2,94.8,108.3,647.1,17.0,18.6,51.0,4.5,0.0,0.0
498,6,5,8,2,96.1,181.1,671.2,14.3,33.3,26.0,2.7,0.0,3.726656818447966
237,1,2,9,2,91.0,129.5,692.6,7.0,18.8,40.0,2.2,0.0,5.365415110080531
384,8,4,8,6,91.6,273.8,819.1,7.7,21.3,44.0,4.5,0.0,2.578700529074361
90,6,5,8,6,90.2,96.9,624.2,8.9,14.7,59.0,5.8,0.0,0.0
438,2,5,8,6,93.7,231.1,715.1,8.4,23.6,53.0,4.0,0.0,2.005525858729668
78,1,2,8,5,90.1,108.0,529.8,12.5,14.7,66.0,2.7,0.0,0.0
295,7,5,6,7,93.1,180.4,430.8,11.0,22.2,48.0,1.3,0.0,0.0
100,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0
459,7,4,8,6,91.6,273.8,819.1,7.7,15.5,72.0,8.0,0.0,1.0784095813505903
445,5,5,8,7,94.0,47.9,100.7,10.7,17.3,80.0,4.5,0.0,0.0
414,5,4,8,7,93.6,235.1,723.1,10.1,24.1,50.0,4.0,0.0,0.0
178,2,5,9,3,90.1,82.9,735.7,6.2,18.3,45.0,2.2,0.0,1.7715567619105355
134,3,5,3,2,88.1,25.7,67.6,3.8,14.9,38.0,2.7,0.0,0.0
112,3,4,9,7,89.7,90.0,704.4,4.8,22.8,39.0,3.6,0.0,0.0
316,4,5,9,4,92.4,96.2,739.4,8.6,18.6,24.0,5.8,0.0,0.0
452,7,4,8,1,91.5,238.2,730.6,7.5,17.7,65.0,4.0,0.0,0.0
27,7,4,9,1,90.9,126.5,686.5,7.0,19.4,48.0,1.3,0.0,0.0
109,4,5,9,1,88.6,91.8,709.9,7.1,17.4,56.0,5.4,0.0,0.0
490,4,4,8,3,95.1,141.3,605.8,17.7,28.7,33.0,4.0,0.0,0.0
313,6,5,9,3,92.6,115.4,777.1,8.8,24.3,27.0,4.9,0.0,0.0
209,8,3,9,4,93.7,80.9,685.2,17.9,23.2,26.0,4.9,0.0,3.1949928844048685
450,4,5,8,3,95.2,217.7,690.0,18.0,23.4,49.0,5.4,0.0,2.005525858729668
468,6,5,3,4,91.3,20.6,43.5,8.5,13.3,27.0,3.6,0.0,2.0294631718735947
486,5,4,8,2,95.1,141.3,605.8,17.7,24.1,43.0,6.3,0.0,1.0986122886681098
457,1,4,8,3,91.7,191.4,635.9,7.8,19.9,50.0,4.0,0.0,4.427836170705175
425,2,2,8,4,91.6,248.4,753.8,6.3,20.4,56.0,2.2,0.0,0.0
166,6,5,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,1.1908875647772805
396,4,3,9,7,90.5,96.7,750.5,11.4,20.4,55.0,4.9,0.0,1.534714366238164
6,8,6,8,1,92.3,88.9,495.6,8.5,24.1,27.0,3.1,0.0,0.0
102,2,4,8,2,94.8,108.3,647.1,17.0,20.1,40.0,4.0,0.0,0.0
332,4,4,9,6,91.2,124.4,795.3,8.5,17.1,41.0,2.2,0.0,2.503073953743449
442,6,5,4,1,87.9,24.9,41.6,3.7,10.9,64.0,3.1,0.0,1.4701758451005926
381,8,6,8,4,90.7,194.1,643.0,6.8,16.2,63.0,2.7,0.0,2.8524391037275145
137,3,6,9,1,90.9,126.5,686.5,7.0,15.6,66.0,3.1,0.0,0.0
297,8,6,6,7,90.4,89.5,290.8,6.4,15.4,45.0,2.2,0.0,0.0
410,6,3,2,5,84.1,7.3,52.8,2.7,14.7,42.0,2.7,0.0,0.0
491,4,4,8,4,95.8,152.0,624.1,13.8,32.4,21.0,4.5,0.0,0.0
84,1,2,8,4,91.7,114.3,661.3,6.3,20.2,45.0,3.6,0.0,0.0
287,7,4,7,6,91.6,104.2,474.9,9.0,22.1,49.0,2.7,0.0,0.0
141,1,2,8,3,95.5,99.9,513.3,13.2,23.3,31.0,4.5,0.0,0.4382549309311553
26,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.0
415,8,6,8,4,94.8,222.4,698.6,13.9,27.5,27.0,4.9,0.0,6.616439947564594
324,6,5,9,4,88.1,53.3,726.9,5.4,13.7,56.0,1.8,0.0,1.6900958154515549
44,4,4,9,3,90.1,82.9,735.7,6.2,12.9,74.0,4.9,0.0,0.0
320,6,3,9,4,92.8,119.0,783.5,7.5,18.9,34.0,7.2,0.0,3.5655812377694427
132,4,6,3,7,89.3,51.3,102.2,9.6,10.6,46.0,4.9,0.0,0.0
253,7,4,8,4,91.9,109.2,565.5,8.0,21.4,38.0,2.7,0.0,0.9242589015233319
93,8,6,8,7,91.4,142.4,601.4,10.6,18.2,43.0,4.9,0.0,0.0
140,2,5,9,1,90.9,126.5,686.5,7.0,21.9,39.0,1.8,0.0,0.3852624007906449
159,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.9895411936137477
453,4,5,8,4,89.4,266.2,803.3,5.6,17.4,54.0,3.1,0.0,0.0
190,6,5,3,5,91.2,48.3,97.8,12.5,11.7,33.0,4.0,0.0,2.231089091288976
150,6,5,6,5,92.5,56.4,433.3,7.1,23.2,39.0,5.4,0.0,0.7839015438284094
397,5,6,8,7,91.6,181.3,613.0,7.6,24.3,33.0,3.6,0.0,1.5325568680981427
401,3,4,9,4,91.1,88.2,731.7,8.3,22.8,46.0,4.0,0.0,1.7833912195575383
113,3,4,9,1,91.8,78.5,724.3,9.2,18.9,35.0,2.7,0.0,0.0
500,8,6,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0
219,6,5,3,1,90.1,39.7,86.6,6.2,15.2,27.0,3.1,0.0,3.492256112609122
370,7,4,9,7,91.0,276.3,825.1,7.1,13.8,77.0,7.6,0.0,2.4898941912990393
188,6,4,3,6,90.8,41.9,89.4,7.9,13.3,42.0,0.9,0.0,2.128231705849268
379,4,5,1,7,18.7,1.1,171.4,0.0,5.2,100.0,0.9,0.0,0.0
399,9,5,6,3,93.3,49.5,297.7,14.0,28.0,34.0,4.5,0.0,0.0
124,3,4,9,5,94.3,85.1,692.3,15.9,19.8,50.0,5.4,0.0,0.0
464,6,4,2,2,75.1,4.4,16.2,1.9,5.1,77.0,5.4,0.0,1.144222799920162
250,8,5,8,3,93.1,157.3,666.7,13.5,26.8,25.0,3.1,0.0,0.5187937934151675
189,7,4,3,7,90.7,44.0,92.4,5.5,11.5,60.0,4.0,0.0,2.2235418856535927
479,7,4,7,1,89.2,103.9,431.6,6.4,22.6,57.0,4.9,0.0,5.633109621361155
55,4,3,9,4,92.9,137.0,706.4,9.2,27.7,24.0,2.2,0.0,0.0
351,4,4,9,5,92.1,99.0,745.3,9.6,15.4,53.0,6.3,0.0,2.1174596088673567
136,3,6,9,7,92.4,124.1,680.7,8.5,17.2,58.0,1.3,0.0,0.0
346,1,4,9,1,91.5,130.1,807.1,7.5,21.3,35.0,2.2,0.0,3.3738261848660236
251,8,5,8,3,93.1,157.3,666.7,13.5,24.0,36.0,3.1,0.0,0.2151113796169455
331,7,4,9,6,91.2,124.4,795.3,8.5,21.5,28.0,4.5,0.0,2.8118094353930627
288,7,4,7,6,91.6,104.2,474.9,9.0,24.2,32.0,1.8,0.0,0.0
228,4,6,9,7,93.5,149.3,728.6,8.1,28.3,26.0,3.1,0.0,4.175924549214524
306,7,4,9,7,89.6,84.1,714.3,5.7,17.1,53.0,5.4,0.0,0.3435897043900769
514,7,4,8,7,81.6,56.7,665.6,1.9,21.2,70.0,6.7,0.0,2.498151876538021
478,7,4,7,7,93.7,101.3,423.4,14.7,18.2,82.0,4.5,0.0,1.1662709371419244
282,6,3,2,7,84.9,27.5,353.5,3.4,4.2,51.0,4.0,0.0,0.0
511,8,6,8,7,81.6,56.7,665.6,1.9,27.8,35.0,2.7,0.0,0.0
201,6,5,3,7,90.1,37.6,83.7,7.2,12.4,54.0,3.6,0.0,2.5726122302071057
199,2,4,9,1,63.5,70.8,665.3,0.8,22.6,38.0,3.6,0.0,2.511223958105374
40,4,4,7,2,79.5,60.6,366.7,1.5,23.3,37.0,3.1,0.0,0.0
217,1,3,9,1,88.6,91.8,709.9,7.1,12.4,73.0,6.3,0.0,3.4442568711226023
418,2,4,8,7,92.0,203.2,664.5,8.1,24.9,42.0,5.4,0.0,1.235471471385307
205,4,5,9,4,92.9,137.0,706.4,9.2,22.1,34.0,1.8,0.0,2.745345985845907
36,6,3,10,2,90.6,35.4,669.1,6.7,21.7,24.0,4.5,0.0,0.0
206,2,2,8,6,93.5,139.4,594.2,20.3,22.9,31.0,7.2,0.0,2.800325477211381
277,3,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.462149662665384
226,7,5,10,1,91.7,48.5,696.1,11.1,16.1,44.0,4.0,0.0,3.9193957597575593
247,2,4,8,3,92.2,91.6,503.6,9.6,20.7,70.0,2.2,0.0,0.5596157879354227
212,7,4,9,5,94.3,85.1,692.3,15.9,20.1,47.0,4.9,0.0,3.3006401266708405
469,6,3,4,7,91.0,14.6,25.6,12.3,13.7,33.0,9.4,0.0,4.129228964075603
279,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.3767644911682972
254,6,3,8,4,91.6,138.1,621.7,6.3,18.9,41.0,3.1,0.0,2.428336298299606
509,5,4,8,5,91.0,166.9,752.6,7.1,21.1,71.0,7.6,1.4,1.1537315878891892
284,5,4,2,5,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,3.228430037673012
79,1,2,8,2,91.0,121.2,561.6,7.0,21.6,19.0,6.7,0.0,0.0
76,9,9,2,5,86.6,13.2,43.0,5.3,15.7,43.0,3.1,0.0,0.0
364,6,5,9,2,91.9,111.7,770.3,6.5,21.1,35.0,2.7,0.0,1.8946168546677629
52,4,3,8,3,92.1,111.2,654.1,9.6,20.4,42.0,4.9,0.0,0.0
101,3,4,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,0.0
58,2,2,2,1,84.0,9.3,34.0,2.1,13.9,40.0,5.4,0.0,0.0
335,4,3,9,1,91.6,108.4,764.0,6.2,9.8,86.0,1.8,0.0,0.0
235,8,6,8,7,91.4,142.4,601.4,10.6,19.6,41.0,5.8,0.0,5.285637313390662
127,3,5,9,5,93.5,149.3,728.6,8.1,17.2,43.0,3.1,0.0,0.0
405,2,2,8,2,94.6,212.1,680.9,9.5,27.9,27.0,2.2,0.0,0.0
411,7,4,2,5,84.6,3.2,43.6,3.3,8.2,53.0,9.4,0.0,1.7263316639055997
321,1,4,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,2.105352923464337
255,2,5,8,4,87.5,77.0,694.8,5.0,22.3,46.0,4.0,0.0,0.0
395,4,5,2,7,85.0,9.0,56.9,3.5,10.1,62.0,1.8,0.0,3.966132331075178
186,8,6,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,2.1029138978649784
495,6,6,8,1,96.2,175.5,661.8,16.8,23.9,42.0,2.2,0.0,0.0
16,5,5,3,6,91.7,35.8,80.8,7.8,15.1,27.0,5.4,0.0,0.0
163,8,6,9,6,92.5,121.1,674.4,8.6,17.8,56.0,1.8,0.0,1.0818051703517284
398,1,2,8,6,93.7,231.1,715.1,8.4,25.9,32.0,3.1,0.0,0.0
305,1,4,9,7,89.6,84.1,714.3,5.7,19.0,52.0,2.2,0.0,0.0
309,2,4,9,7,92.4,105.8,758.1,9.9,24.9,27.0,2.2,0.0,0.0
