,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
31,31,31,23,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Uniformity_of_cell_shape,4,"{'aboveMean': 37, 'belowMean': 38}",0.0171520120949466,5,False,False
32,32,32,23,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,4,{},0.0,5,False,True
33,33,33,25,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,Uniformity_of_cell_shape,4,"{'aboveMean': 39, 'belowMean': 40}",0.0690823637758309,5,False,False
34,34,34,25,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,,4,{},0.0,5,False,True
35,35,35,29,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,Single_epithelial_cell_size,2,"{'belowMean': 41, 'aboveMean': 42}",0.0,6,False,False
36,36,36,29,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,6,False,True
37,37,37,31,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean'}",True,Bare_nuclei,4,"{'aboveMean': 43, 'belowMean': 44}",0.017897646502015,6,False,False
38,38,38,31,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean'}",True,,4,{},0.0,6,False,True
39,39,39,33,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean'}",True,Single_epithelial_cell_size,4,"{'aboveMean': 45, 'belowMean': 46}",0.0744779754797142,6,False,False
40,40,40,33,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean'}",True,,4,{},0.0,6,False,True
41,41,41,35,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,Normal_nucleoli,2,{'aboveMean': 47},,7,False,False
42,42,42,35,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Normal_nucleoli,2,{'aboveMean': 48},,7,False,False
43,43,43,37,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,Marginal_adhesion,4,"{'aboveMean': 49, 'belowMean': 50}",0.0209891537972409,7,False,False
44,44,44,37,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,,4,{},0.0,7,False,True
45,45,45,39,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Bare_nuclei,4,{'aboveMean': 51},,7,False,False
46,46,46,39,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,4,{},0.0,7,False,True
47,47,47,41,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,,2,{},0.0,8,False,True
48,48,48,42,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean', 'Normal_nucleoli': 'aboveMean'}",True,,2,{},0.0,8,False,True
49,49,49,43,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,8,False,True
50,50,50,43,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Mitoses': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,,4,{},0.0,8,False,True
51,51,51,45,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,,4,{},0.0,8,False,True
