,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
60,3,3,2,0,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
66,3,3,2,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
67,3,3,2,1,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
68,3,3,2,1,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
69,3,3,2,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
72,3,3,2,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
75,3,3,2,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
77,3,3,2,2,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
78,3,3,2,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
81,3,3,3,0,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
83,3,3,3,0,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
86,3,3,3,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
88,3,3,3,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
89,3,3,3,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
91,3,3,3,1,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
93,3,3,3,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
94,3,3,3,1,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
95,3,3,3,1,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
96,3,3,3,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
97,3,3,3,1,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
100,3,3,3,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
106,3,3,3,2,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
108,3,2,0,0,0,0,unacc,unacc,0.16544035855864345,Test1,0.1,
109,3,2,0,0,0,1,unacc,unacc,0.1654403585586371,Test1,0.1,
110,3,2,0,0,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
111,3,2,0,0,1,0,unacc,unacc,0.16544035855863717,Test1,0.1,
113,3,2,0,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
115,3,2,0,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
117,3,2,0,1,0,0,unacc,unacc,0.1654403585586376,Test1,0.1,
122,3,2,0,1,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
123,3,2,0,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
124,3,2,0,1,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
126,3,2,0,2,0,0,unacc,unacc,0.16544035855863704,Test1,0.1,
127,3,2,0,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
130,3,2,0,2,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
132,3,2,0,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
133,3,2,0,2,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
135,3,2,1,0,0,0,unacc,unacc,0.16544035855863745,Test1,0.1,
140,3,2,1,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
146,3,2,1,1,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
150,3,2,1,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
153,3,2,1,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
154,3,2,1,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
155,3,2,1,2,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
157,3,2,1,2,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
161,3,2,1,2,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
163,3,2,2,0,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
170,3,2,2,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
172,3,2,2,1,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
174,3,2,2,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
175,3,2,2,1,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
176,3,2,2,1,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
179,3,2,2,1,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
182,3,2,2,2,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
183,3,2,2,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
185,3,2,2,2,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
187,3,2,2,2,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
188,3,2,2,2,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
189,3,2,3,0,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
190,3,2,3,0,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
193,3,2,3,0,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
194,3,2,3,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
195,3,2,3,0,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
201,3,2,3,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
203,3,2,3,1,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
205,3,2,3,1,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
206,3,2,3,1,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
207,3,2,3,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
214,3,2,3,2,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
215,3,2,3,2,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
216,3,1,0,0,0,0,unacc,unacc,0.1654403585591879,Test1,0.1,
217,3,1,0,0,0,1,unacc,unacc,0.16544035855865108,Test1,0.1,
221,3,1,0,0,1,2,unacc,unacc,0.16544035855863704,Test1,0.1,
224,3,1,0,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
226,3,1,0,1,0,1,unacc,unacc,0.16544035855863787,Test1,0.1,
229,3,1,0,1,1,1,unacc,unacc,0.16544035855863704,Test1,0.1,
235,3,1,0,2,0,1,unacc,unacc,0.1654403585586371,Test1,0.1,
237,3,1,0,2,1,0,unacc,unacc,0.1654403585586371,Test1,0.1,
240,3,1,0,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
243,3,1,1,0,0,0,unacc,unacc,0.1654403585586685,Test1,0.1,
244,3,1,1,0,0,1,unacc,unacc,0.1654403585586378,Test1,0.1,
245,3,1,1,0,0,2,unacc,unacc,0.16544035855863704,Test1,0.1,
247,3,1,1,0,1,1,unacc,unacc,0.16544035855863704,Test1,0.1,
248,3,1,1,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
249,3,1,1,0,2,0,unacc,unacc,0.16544035855863704,Test1,0.1,
251,3,1,1,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
252,3,1,1,1,0,0,unacc,unacc,0.16544035855863906,Test1,0.1,
267,3,1,1,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
271,3,1,2,0,0,1,unacc,unacc,0.16544035855863704,Test1,0.1,
274,3,1,2,0,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
275,3,1,2,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
278,3,1,2,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
279,3,1,2,1,0,0,unacc,unacc,0.1654403585586371,Test1,0.1,
282,3,1,2,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
285,3,1,2,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
289,3,1,2,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
294,3,1,2,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
297,3,1,3,0,0,0,unacc,unacc,0.1654403585586371,Test1,0.1,
298,3,1,3,0,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
299,3,1,3,0,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
302,3,1,3,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
309,3,1,3,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
315,3,1,3,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
318,3,1,3,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
321,3,1,3,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
325,3,0,0,0,0,1,unacc,unacc,0.16544035855982392,Test1,0.1,
326,3,0,0,0,0,2,unacc,unacc,0.16544035855866743,Test1,0.1,
330,3,0,0,0,2,0,unacc,unacc,0.16544035855871614,Test1,0.1,
332,3,0,0,0,2,2,unacc,unacc,0.16544035855863704,Test1,0.1,
336,3,0,0,1,1,0,unacc,unacc,0.1654403585587623,Test1,0.1,
339,3,0,0,1,2,0,unacc,unacc,0.16544035855864211,Test1,0.1,
342,3,0,0,2,0,0,unacc,unacc,0.1654403585588349,Test1,0.1,
343,3,0,0,2,0,1,unacc,unacc,0.16544035855864203,Test1,0.1,
345,3,0,0,2,1,0,unacc,unacc,0.16544035855864522,Test1,0.1,
346,3,0,0,2,1,1,unacc,unacc,0.1654403585586371,Test1,0.1,
352,3,0,1,0,0,1,unacc,unacc,0.16544035855870498,Test1,0.1,
354,3,0,1,0,1,0,unacc,unacc,0.1654403585587467,Test1,0.1,
355,3,0,1,0,1,1,unacc,unacc,0.16544035855863984,Test1,0.1,
356,3,0,1,0,1,2,unacc,unacc,0.1654403585586371,Test1,0.1,
359,3,0,1,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
363,3,0,1,1,1,0,unacc,unacc,0.16544035855864414,Test1,0.1,
364,3,0,1,1,1,1,unacc,unacc,0.16544035855863717,Test1,0.1,
380,3,0,2,0,0,2,unacc,unacc,0.1654403585586371,Test1,0.1,
383,3,0,2,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
384,3,0,2,0,2,0,unacc,unacc,0.16544035855863717,Test1,0.1,
397,3,0,2,2,0,1,unacc,unacc,0.16544035855863704,Test1,0.1,
406,3,0,3,0,0,1,unacc,unacc,0.1654403585586371,Test1,0.1,
407,3,0,3,0,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
408,3,0,3,0,1,0,unacc,unacc,0.16544035855863745,Test1,0.1,
412,3,0,3,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
420,3,0,3,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
426,3,0,3,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
432,2,3,0,0,0,0,unacc,unacc,0.16544035855863998,Test1,0.1,
437,2,3,0,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
440,2,3,0,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
444,2,3,0,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
445,2,3,0,1,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
447,2,3,0,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
449,2,3,0,1,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
451,2,3,0,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
452,2,3,0,2,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
454,2,3,0,2,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
455,2,3,0,2,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
462,2,3,1,0,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
465,2,3,1,0,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
467,2,3,1,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
470,2,3,1,1,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
471,2,3,1,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
472,2,3,1,1,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
473,2,3,1,1,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
474,2,3,1,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
476,2,3,1,1,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
477,2,3,1,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
482,2,3,1,2,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
485,2,3,1,2,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
486,2,3,2,0,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
491,2,3,2,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
492,2,3,2,0,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
494,2,3,2,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
495,2,3,2,1,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
498,2,3,2,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
499,2,3,2,1,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
501,2,3,2,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
504,2,3,2,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
508,2,3,2,2,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
513,2,3,3,0,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
520,2,3,3,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
521,2,3,3,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
522,2,3,3,1,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
523,2,3,3,1,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
525,2,3,3,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
528,2,3,3,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
529,2,3,3,1,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
538,2,3,3,2,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
539,2,3,3,2,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
540,2,2,0,0,0,0,unacc,unacc,0.1654403585588827,Test1,0.1,
543,2,2,0,0,1,0,unacc,unacc,0.1654403585586472,Test1,0.1,
544,2,2,0,0,1,1,unacc,unacc,0.16544035855863717,Test1,0.1,
547,2,2,0,0,2,1,unacc,unacc,0.16544035855863704,Test1,0.1,
553,2,2,0,1,1,1,unacc,unacc,0.16544035855863704,Test1,0.1,
558,2,2,0,2,0,0,unacc,unacc,0.165440358558638,Test1,0.1,
561,2,2,0,2,1,0,unacc,unacc,0.16544035855863704,Test1,0.1,
568,2,2,1,0,0,1,unacc,unacc,0.16544035855863745,Test1,0.1,
569,2,2,1,0,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
572,2,2,1,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
573,2,2,1,0,2,0,unacc,unacc,0.16544035855863704,Test1,0.1,
575,2,2,1,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
576,2,2,1,1,0,0,unacc,unacc,0.16544035855863787,Test1,0.1,
579,2,2,1,1,1,0,unacc,unacc,0.16544035855863704,Test1,0.1,
580,2,2,1,1,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
582,2,2,1,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
586,2,2,1,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
588,2,2,1,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
594,2,2,2,0,0,0,unacc,unacc,0.1654403585586378,Test1,0.1,
596,2,2,2,0,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
602,2,2,2,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
603,2,2,2,1,0,0,unacc,unacc,0.16544035855863704,Test1,0.1,
612,2,2,2,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
625,2,2,3,0,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
626,2,2,3,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
628,2,2,3,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
629,2,2,3,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
631,2,2,3,1,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
636,2,2,3,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
642,2,2,3,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
645,2,2,3,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
651,2,1,0,0,1,0,unacc,unacc,0.16544035855949096,Test1,0.1,
656,2,1,0,0,2,2,unacc,unacc,0.16544035855863704,Test1,0.1,
661,2,1,0,1,1,1,unacc,unacc,0.1654403585586385,Test1,0.1,
668,2,1,0,2,0,2,unacc,unacc,0.16544035855863704,Test1,0.1,
669,2,1,0,2,1,0,unacc,unacc,0.16544035855864062,Test1,0.1,
672,2,1,0,2,2,0,unacc,unacc,0.1654403585586371,Test1,0.1,
677,2,1,1,0,0,2,unacc,unacc,0.1654403585586378,Test1,0.1,
680,2,1,1,0,1,2,unacc,unacc,0.16544035855863704,Test1,0.1,
693,2,1,1,2,0,0,unacc,unacc,0.16544035855864198,Test1,0.1,
696,2,1,1,2,1,0,unacc,unacc,0.1654403585586371,Test1,0.1,
702,2,1,2,0,0,0,unacc,unacc,0.1654403585587047,Test1,0.1,
706,2,1,2,0,1,1,unacc,unacc,0.1654403585586371,Test1,0.1,
710,2,1,2,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
714,2,1,2,1,1,0,unacc,unacc,0.16544035855863717,Test1,0.1,
717,2,1,2,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
730,2,1,3,0,0,1,unacc,unacc,0.1654403585586371,Test1,0.1,
731,2,1,3,0,0,2,unacc,unacc,0.16544035855863695,Test1,0.1,
732,2,1,3,0,1,0,unacc,unacc,0.1654403585586371,Test1,0.1,
733,2,1,3,0,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
734,2,1,3,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
736,2,1,3,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
737,2,1,3,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
738,2,1,3,1,0,0,unacc,unacc,0.16544035855863717,Test1,0.1,
739,2,1,3,1,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
747,2,1,3,2,0,0,unacc,unacc,0.16544035855863704,Test1,0.1,
748,2,1,3,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
758,2,0,0,0,0,2,unacc,unacc,0.16544035855977776,Test1,0.1,
761,2,0,0,0,1,2,unacc,unacc,0.1654403585586843,Test1,0.1,
771,2,0,0,1,2,0,unacc,unacc,0.16544035855883152,Test1,0.1,
775,2,0,0,2,0,1,unacc,unacc,0.16544035855882744,Test1,0.1,
776,2,0,0,2,0,2,unacc,unacc,0.1654403585586418,Test1,0.1,
778,2,0,0,2,1,1,unacc,unacc,0.16544035855864486,Test1,0.1,
780,2,0,0,2,2,0,unacc,unacc,0.16544035855864966,Test1,0.1,
783,2,0,1,0,0,0,unacc,unacc,0.16544035865632714,Test1,0.1,
787,2,0,1,0,1,1,unacc,unacc,0.1654403585587428,Test1,0.1,
789,2,0,1,0,2,0,unacc,unacc,0.16544035855880754,Test1,0.1,
792,2,0,1,1,0,0,unacc,unacc,0.1654403585651208,Test1,0.1,
793,2,0,1,1,0,1,unacc,unacc,0.16544035855880407,Test1,0.1,
798,2,0,1,1,2,0,unacc,unacc,0.16544035855864803,Test1,0.1,
802,2,0,1,2,0,1,unacc,unacc,0.1654403585586479,Test1,0.1,
807,2,0,1,2,2,0,unacc,unacc,0.16544035855863773,Test1,0.1,
813,2,0,2,0,1,0,unacc,unacc,0.1654403585588731,Test1,0.1,
815,2,0,2,0,1,2,unacc,unacc,0.1654403585586371,Test1,0.1,
817,2,0,2,0,2,1,unacc,unacc,0.16544035855863717,Test1,0.1,
837,2,0,3,0,0,0,unacc,unacc,0.165440358558964,Test1,0.1,
838,2,0,3,0,0,1,unacc,unacc,0.16544035855864536,Test1,0.1,
839,2,0,3,0,0,2,unacc,unacc,0.1654403585586371,Test1,0.1,
840,2,0,3,0,1,0,unacc,unacc,0.16544035855865044,Test1,0.1,
846,2,0,3,1,0,0,unacc,unacc,0.16544035855865818,Test1,0.1,
847,2,0,3,1,0,1,unacc,unacc,0.1654403585586376,Test1,0.1,
855,2,0,3,2,0,0,unacc,unacc,0.16544035855863837,Test1,0.1,
856,2,0,3,2,0,1,unacc,unacc,0.16544035855863704,Test1,0.1,
868,1,3,0,0,1,1,unacc,unacc,0.1654403585586371,Test1,0.1,
872,1,3,0,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
883,1,3,0,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
888,1,3,0,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
891,1,3,1,0,0,0,unacc,unacc,0.16544035855864322,Test1,0.1,
896,1,3,1,0,1,2,unacc,unacc,0.16544035855863695,Test1,0.1,
912,1,3,1,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
918,1,3,2,0,0,0,unacc,unacc,0.16544035855863745,Test1,0.1,
921,1,3,2,0,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
922,1,3,2,0,1,1,unacc,unacc,0.16544035855863695,Test1,0.1,
925,1,3,2,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
926,1,3,2,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
942,1,3,2,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
946,1,3,3,0,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
951,1,3,3,0,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
953,1,3,3,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
955,1,3,3,1,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
964,1,3,3,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
966,1,3,3,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
973,1,2,0,0,0,1,unacc,unacc,0.16544035855887337,Test1,0.1,
974,1,2,0,0,0,2,unacc,unacc,0.16544035855864317,Test1,0.1,
980,1,2,0,0,2,2,unacc,unacc,0.16544035855863704,Test1,0.1,
990,1,2,0,2,0,0,unacc,unacc,0.16544035855867634,Test1,0.1,
993,1,2,0,2,1,0,unacc,unacc,0.16544035855863864,Test1,0.1,
996,1,2,0,2,2,0,unacc,unacc,0.1654403585586371,Test1,0.1,
1000,1,2,1,0,0,1,unacc,unacc,0.16544035855865058,Test1,0.1,
1005,1,2,1,0,2,0,unacc,unacc,0.1654403585586378,Test1,0.1,
1008,1,2,1,1,0,0,unacc,unacc,0.16544035855867154,Test1,0.1,
1012,1,2,1,1,1,1,unacc,unacc,0.16544035855863704,Test1,0.1,
1014,1,2,1,1,2,0,unacc,unacc,0.16544035855863704,Test1,0.1,
1018,1,2,1,2,0,1,unacc,unacc,0.16544035855863704,Test1,0.1,
1020,1,2,1,2,1,0,unacc,unacc,0.1654403585586371,Test1,0.1,
1027,1,2,2,0,0,1,unacc,unacc,0.16544035855863773,Test1,0.1,
1030,1,2,2,0,1,1,unacc,unacc,0.16544035855863704,Test1,0.1,
1033,1,2,2,0,2,1,unacc,unacc,0.16544035855863695,Test1,0.1,
1038,1,2,2,1,1,0,unacc,unacc,0.1654403585586371,Test1,0.1,
1053,1,2,3,0,0,0,unacc,unacc,0.16544035855863864,Test1,0.1,
1054,1,2,3,0,0,1,unacc,unacc,0.16544035855863704,Test1,0.1,
1059,1,2,3,0,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
1062,1,2,3,1,0,0,unacc,unacc,0.1654403585586371,Test1,0.1,
1065,1,2,3,1,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
1068,1,2,3,1,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
1071,1,2,3,2,0,0,unacc,unacc,0.16544035855863695,Test1,0.1,
1072,1,2,3,2,0,1,unacc,unacc,0.16544035855863695,Test1,0.1,
1074,1,2,3,2,1,0,unacc,unacc,0.16544035855863695,Test1,0.1,
1077,1,2,3,2,2,0,unacc,unacc,0.16544035855863695,Test1,0.1,
1085,1,1,0,0,1,2,unacc,unacc,0.16544035855865805,Test1,0.1,
1087,1,1,0,0,2,1,unacc,unacc,0.16544035855867104,Test1,0.1,
1098,1,1,0,2,0,0,unacc,unacc,0.16544035856192957,Test1,0.1,
1111,1,1,1,0,1,1,unacc,unacc,0.16544035855868425,Test1,0.1,
1112,1,1,1,0,1,2,unacc,unacc,0.16544035855863828,Test1,0.1,
1113,1,1,1,0,2,0,unacc,unacc,0.16544035855871303,Test1,0.1,
1119,1,1,1,1,1,0,unacc,unacc,0.16544035855875708,Test1,0.1,
1128,1,1,1,2,1,0,unacc,unacc,0.16544035855864478,Test1,0.1,
1134,1,1,2,0,0,0,unacc,unacc,0.1654403585611809,Test1,0.1,
1137,1,1,2,0,1,0,unacc,unacc,0.16544035855874226,Test1,0.1,
1139,1,1,2,0,1,2,unacc,unacc,0.1654403585586371,Test1,0.1,
1142,1,1,2,0,2,2,unacc,unacc,0.16544035855863695,Test1,0.1,
1143,1,1,2,1,0,0,unacc,unacc,0.16544035855880343,Test1,0.1,
1146,1,1,2,1,1,0,unacc,unacc,0.16544035855864386,Test1,0.1,
1149,1,1,2,1,2,0,unacc,unacc,0.1654403585586373,Test1,0.1,
1152,1,1,2,2,0,0,unacc,unacc,0.16544035855864775,Test1,0.1,
1161,1,1,3,0,0,0,unacc,unacc,0.16544035855878275,Test1,0.1,
1162,1,1,3,0,0,1,unacc,unacc,0.16544035855864084,Test1,0.1,
1163,1,1,3,0,0,2,unacc,unacc,0.1654403585586371,Test1,0.1,
