,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
2646,I,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7
2731,I,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8
217,I,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,7
3023,I,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8
3508,F,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,9
2325,F,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10
2210,M,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,18
3991,M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9
2719,I,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5
3861,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14
1036,F,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11
1699,I,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13
559,I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
2654,F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
2674,M,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,9
3813,I,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
3793,F,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14
1825,I,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
2508,I,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6
1712,F,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9
1724,F,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11
2169,I,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
2876,I,0.445,0.31,0.09,0.336,0.1555,0.09,0.0855,7
3208,I,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9
3519,M,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,10
2028,F,0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,10
1664,I,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,9
1467,I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
552,I,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12
1516,M,0.66,0.505,0.165,1.374,0.589,0.351,0.345,10
1490,F,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,9
3384,F,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,7
2632,I,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8
648,I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11
2872,I,0.4,0.315,0.09,0.3245,0.151,0.073,0.088,8
1410,F,0.665,0.53,0.18,1.491,0.6345,0.342,0.435,10
3275,M,0.46,0.355,0.11,0.415,0.215,0.082,0.13,12
879,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
3849,M,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6
3970,I,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6
1483,M,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
2010,I,0.435,0.325,0.12,0.346,0.159,0.084,0.095,7
3407,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6
3019,I,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,8
3576,F,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11
387,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
150,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15
2901,I,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8
522,I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
546,M,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,8
2123,F,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14
1869,I,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,9
2940,M,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10
360,M,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
1928,F,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12
1152,M,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8
351,F,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,22
2362,F,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
1256,I,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,7
2932,M,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615,10
2791,M,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,10
3197,I,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,7
3881,F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10
2633,I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6
2914,I,0.59,0.46,0.125,0.755,0.334,0.15,0.238,9
817,I,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
3543,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8
2021,M,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,9
1234,I,0.375,0.29,0.095,0.213,0.096,0.041,0.061,5
2105,M,0.585,0.48,0.185,1.04,0.434,0.265,0.285,10
3164,F,0.64,0.475,0.19,1.151,0.4365,0.281,0.3805,13
3985,M,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11
1233,I,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6
3005,M,0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,13
3834,M,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6
3057,M,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13
2965,M,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,9
3740,F,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11
2625,M,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10
118,F,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
2942,M,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,9
1313,M,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9
3343,F,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13
2160,M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19
993,M,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,10
4004,M,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10
2163,F,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9
1550,I,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8
1201,M,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8
2863,M,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,11
2609,F,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11
4026,I,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,7
2846,M,0.625,0.475,0.175,1.3405,0.656,0.283,0.337,10
3340,I,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,17
370,F,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16
400,F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9
2454,I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14
459,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
385,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
976,M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7
2511,I,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6
1806,M,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11
3500,M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8
2159,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12
3998,I,0.375,0.28,0.08,0.2235,0.115,0.043,0.055,6
1001,M,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9
4115,F,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10
1112,F,0.52,0.46,0.15,1.019,0.523,0.1985,0.254,7
3313,M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11
3781,M,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10
2697,M,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,10
2440,M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
642,F,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
2085,F,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10
315,I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8
1791,M,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10
3809,F,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8
354,M,0.635,0.515,0.17,1.275,0.509,0.286,0.34,16
745,F,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17
3281,M,0.55,0.45,0.17,0.81,0.317,0.157,0.22,11
2501,F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
3298,F,0.62,0.5,0.175,1.146,0.477,0.23,0.39,13
192,M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
1544,I,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6
2960,F,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10
2,F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9
2286,F,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,9
3486,F,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8
742,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
2329,I,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15
1245,I,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,5
3247,F,0.61,0.495,0.19,1.213,0.464,0.306,0.365,15
2128,M,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12
549,I,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
377,F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
1509,F,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11
167,F,0.68,0.57,0.205,1.842,0.625,0.408,0.65,20
3358,M,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,5
2887,I,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,9
1097,I,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8
1810,M,0.645,0.5,0.16,1.3815,0.672,0.326,0.315,9
1389,M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10
3724,F,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7
3428,I,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
404,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7
916,I,0.385,0.265,0.08,0.251,0.124,0.037,0.07,6
2247,F,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,9
2439,F,0.345,0.255,0.1,0.197,0.071,0.051,0.06,9
1787,I,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8
2428,F,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,10
1741,M,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,10
2970,M,0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341,13
2749,I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
3715,M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11
1589,I,0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,9
1085,I,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7
2732,I,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8
153,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10
398,M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12
3229,F,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,12
469,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
3554,I,0.53,0.42,0.13,0.658,0.296,0.1245,0.198,8
4087,I,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10
1412,F,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
898,I,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
2049,I,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,8
3236,I,0.345,0.285,0.1,0.2225,0.0865,0.058,0.075,8
3484,I,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8
2497,M,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12
766,F,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,13
2027,M,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475,9
1010,F,0.62,0.51,0.18,1.3315,0.594,0.276,0.388,11
2877,I,0.46,0.36,0.14,0.447,0.161,0.087,0.16,9
4022,M,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,11
3291,M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9
65,M,0.475,0.355,0.12,0.48,0.234,0.1015,0.135,8
1898,F,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,9
672,F,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
1002,F,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9
2074,F,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11
3632,I,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5
3520,F,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11
2240,M,0.415,0.315,0.125,0.388,0.068,0.09,0.125,12
1350,F,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
3730,M,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9
1424,F,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11
2145,F,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9
1100,I,0.5,0.375,0.12,0.542,0.215,0.116,0.17,9
1675,F,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7
3936,F,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,13
2917,M,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265,10
1224,I,0.345,0.255,0.095,0.1945,0.0925,0.037,0.055,6
3087,I,0.425,0.31,0.095,0.3075,0.139,0.0745,0.093,7
3636,I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
379,F,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12
1575,I,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7
462,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6
2710,M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11
269,F,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13
1145,M,0.58,0.455,0.195,1.859,0.945,0.426,0.441,9
307,M,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,13
3034,M,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10
259,F,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13
380,M,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15
284,M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14
2024,M,0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385,11
3540,I,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8
3805,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9
2138,F,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16
2103,M,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9
88,F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9
2253,F,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,11
3449,M,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7
3370,M,0.455,0.345,0.125,0.44,0.169,0.1065,0.135,12
2899,I,0.55,0.425,0.13,0.664,0.2695,0.163,0.21,8
3940,M,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11
3077,M,0.685,0.51,0.165,1.545,0.686,0.3775,0.4055,10
713,M,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8
2969,M,0.685,0.505,0.19,1.533,0.667,0.4055,0.41,10
3597,M,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11
2477,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13
2263,F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13
2140,F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10
1040,M,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11
3354,F,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10
1907,F,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,9
2729,I,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,7
2531,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10
849,M,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,10
17,F,0.44,0.34,0.1,0.451,0.188,0.087,0.13,10
2620,F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10
550,I,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17
2121,I,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,9
2614,M,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9
3230,M,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11
4141,F,0.65,0.505,0.165,1.357,0.5725,0.281,0.43,11
2525,M,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9
3731,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9
1240,I,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6
2987,M,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10
2207,M,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,8
286,M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
3767,M,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10
2291,M,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,10
3058,I,0.62,0.475,0.16,0.907,0.371,0.167,0.3075,11
3931,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3,17
2930,F,0.615,0.475,0.175,1.194,0.559,0.259,0.3165,11
2643,I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8
937,I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
3364,M,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,11
3669,I,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9
3487,I,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8
2574,M,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8
1065,I,0.315,0.235,0.055,0.151,0.065,0.027,0.039,6
3672,F,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10
1592,I,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,9
3193,M,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,20
4088,M,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9
2895,I,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10
1110,I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8
2337,M,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11
536,I,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11
1014,F,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,9
1004,F,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,9
1319,I,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9
2478,F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8
2367,M,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,15
3417,M,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,9
3908,I,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9
724,M,0.465,0.36,0.08,0.488,0.191,0.125,0.155,11
3284,M,0.565,0.44,0.155,0.868,0.348,0.217,0.26,11
3657,M,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7
1799,M,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,9
3135,M,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,9
3989,F,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,11
1748,F,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11
133,I,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7
2583,F,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8
3621,F,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8
158,F,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13
1970,M,0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11
3425,F,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10
3923,M,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12
146,M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10
786,F,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9
2577,I,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,7
2557,I,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,7
1701,F,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,10
980,F,0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9
802,M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
3721,M,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9
1507,F,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10
1674,M,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9
2484,M,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14
1166,F,0.615,0.475,0.155,1.027,0.447,0.25,0.285,9
2657,F,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9
2581,F,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6
2333,M,0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13
323,I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5
1228,I,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
276,F,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12
4092,F,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
390,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10
3178,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8
3400,M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10
4160,F,0.585,0.475,0.165,1.053,0.458,0.217,0.3,11
3310,F,0.62,0.485,0.165,1.166,0.483,0.238,0.355,13
3760,M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9
295,I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6
1863,I,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9
2133,M,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9
1127,M,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8
1456,I,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7
1534,I,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6
1962,F,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
1107,I,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,8
3444,F,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,9
2998,F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9
880,M,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11
4097,M,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9
3054,M,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12
1135,I,0.57,0.44,0.15,0.755,0.3425,0.16,0.224,8
2716,I,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6
4168,F,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8
3414,F,0.49,0.37,0.105,0.5265,0.249,0.1005,0.148,7
2873,I,0.41,0.305,0.095,0.2625,0.1,0.0515,0.09,6
3974,I,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,8
1563,I,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
3184,F,0.67,0.545,0.175,1.707,0.6995,0.387,0.575,13
147,I,0.28,0.205,0.08,0.127,0.052,0.039,0.042,9
2020,M,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,9
479,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16
2156,M,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12
2986,M,0.535,0.405,0.175,1.2705,0.548,0.3265,0.337,13
3396,M,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
3246,M,0.55,0.435,0.16,0.906,0.342,0.219,0.295,13
3874,F,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12
4063,F,0.63,0.515,0.16,1.336,0.553,0.3205,0.35,11
764,F,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
2505,I,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6
