,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
28,28,28,20,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1, 'immigration': -1, 'mx-missile': -1, 'duty-free-exports': 1}",True,adoption-of-the-budget-resolution,republican,"{1: 35, -1: 36}",0.9999800684314308,5,False,False
29,29,29,23,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'export-administration-act-south-africa': 1, 'adoption-of-the-budget-resolution': 1, 'anti-satellite-test-ban': 1}",True,,republican,{},0.0,5,False,True
30,30,30,23,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'export-administration-act-south-africa': 1, 'adoption-of-the-budget-resolution': 1, 'anti-satellite-test-ban': -1}",True,,democrat,{},0.0,5,False,True
31,31,31,24,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1, 'synfuels-corporation-cutback': -1, 'crime': 1}",True,,republican,{},0.0,5,False,True
32,32,32,24,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1, 'synfuels-corporation-cutback': -1, 'crime': -1}",True,,democrat,{},0.0,5,False,True
33,33,33,26,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1, 'immigration': -1, 'mx-missile': -1, 'duty-free-exports': -1, 'adoption-of-the-budget-resolution': 1}",True,anti-satellite-test-ban,republican,"{1: 37, -1: 38}",0.9999872275307352,6,False,False
34,34,34,26,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1, 'immigration': -1, 'mx-missile': -1, 'duty-free-exports': -1, 'adoption-of-the-budget-resolution': -1}",True,,republican,{},0.0,6,False,True
35,35,35,28,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1, 'immigration': -1, 'mx-missile': -1, 'duty-free-exports': 1, 'adoption-of-the-budget-resolution': 1}",True,,republican,{},0.0,6,False,True
36,36,36,28,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1, 'immigration': -1, 'mx-missile': -1, 'duty-free-exports': 1, 'adoption-of-the-budget-resolution': -1}",True,,democrat,{},0.0,6,False,True
37,37,37,33,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1, 'immigration': -1, 'mx-missile': -1, 'duty-free-exports': -1, 'adoption-of-the-budget-resolution': 1, 'anti-satellite-test-ban': 1}",True,,republican,{},0.0,7,False,True
38,38,38,33,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1, 'immigration': -1, 'mx-missile': -1, 'duty-free-exports': -1, 'adoption-of-the-budget-resolution': 1, 'anti-satellite-test-ban': -1}",True,,democrat,{},0.0,7,False,True
