,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class
494,6,6,8,6,96.0,164.0,643.0,14.0,30.8,30.0,4.9,0.0,2.2607208888953467
381,8,6,8,4,90.7,194.1,643.0,6.8,16.2,63.0,2.7,0.0,2.8524391037275145
15,6,5,9,5,93.3,141.2,713.9,13.9,22.9,44.0,5.4,0.0,0.0
60,2,2,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,0.0
137,3,6,9,1,90.9,126.5,686.5,7.0,15.6,66.0,3.1,0.0,0.0
270,2,2,8,2,92.1,152.6,658.2,14.3,21.8,56.0,3.1,0.0,0.41871033485818504
5,8,6,8,7,92.3,85.3,488.0,14.7,22.2,29.0,5.4,0.0,0.0
311,6,3,9,7,92.4,105.8,758.1,9.9,24.8,28.0,1.8,0.0,2.727199019940971
114,3,4,3,2,88.1,25.7,67.6,3.8,15.8,27.0,7.6,0.0,0.0
122,3,4,9,7,92.4,124.1,680.7,8.5,22.5,42.0,5.4,0.0,0.0
187,1,5,9,1,90.9,126.5,686.5,7.0,21.0,42.0,2.2,0.0,2.1162555148025524
300,6,5,6,1,90.4,93.3,298.1,7.5,20.7,25.0,4.9,0.0,0.0
160,7,4,3,1,90.1,39.7,86.6,6.2,16.1,29.0,3.1,0.0,1.0116009116784799
180,1,3,9,7,92.4,124.1,680.7,8.5,23.9,32.0,6.7,0.0,1.8453002361560848
235,8,6,8,7,91.4,142.4,601.4,10.6,19.6,41.0,5.8,0.0,5.285637313390662
71,4,5,9,5,94.3,85.1,692.3,15.9,17.7,37.0,3.6,0.0,0.0
229,8,6,8,6,92.2,81.8,480.8,11.9,16.4,43.0,4.0,0.0,4.280824129164719
483,8,6,8,7,94.9,130.3,587.1,14.1,31.0,27.0,5.4,0.0,0.0
166,6,5,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,1.1908875647772805
248,8,6,8,3,93.1,157.3,666.7,13.5,28.7,28.0,2.7,0.0,0.0
131,4,6,3,1,87.2,23.9,64.7,4.1,14.0,39.0,3.1,0.0,0.0
511,8,6,8,7,81.6,56.7,665.6,1.9,27.8,35.0,2.7,0.0,0.0
306,7,4,9,7,89.6,84.1,714.3,5.7,17.1,53.0,5.4,0.0,0.3435897043900769
413,7,5,8,6,93.7,231.1,715.1,8.4,26.4,33.0,3.6,0.0,0.0
112,3,4,9,7,89.7,90.0,704.4,4.8,22.8,39.0,3.6,0.0,0.0
403,8,6,8,4,90.7,194.1,643.0,6.8,21.3,41.0,3.6,0.0,0.0
192,2,2,8,2,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,2.2731562823032334
404,2,4,9,3,87.9,84.8,725.1,3.7,21.8,34.0,2.2,0.0,1.951608170169951
20,6,4,9,2,91.0,129.5,692.6,7.0,18.3,40.0,2.7,0.0,0.0
185,2,5,9,2,91.0,129.5,692.6,7.0,17.6,46.0,3.1,0.0,2.0844290831908747
138,9,9,7,2,85.8,48.3,313.4,3.9,18.0,42.0,2.7,0.0,0.3074846997479606
335,4,3,9,1,91.6,108.4,764.0,6.2,9.8,86.0,1.8,0.0,0.0
324,6,5,9,4,88.1,53.3,726.9,5.4,13.7,56.0,1.8,0.0,1.6900958154515549
153,5,4,9,5,94.3,85.1,692.3,15.9,20.1,47.0,4.9,0.0,0.9001613499442714
269,4,4,8,2,92.1,152.6,658.2,14.3,19.1,53.0,2.7,0.0,1.6863989535702288
420,8,8,8,3,91.7,191.4,635.9,7.8,26.2,36.0,4.5,0.0,5.229824370102736
158,2,4,8,3,92.1,111.2,654.1,9.6,20.5,35.0,4.0,0.0,0.9707789171582248
246,5,4,8,7,91.8,175.1,700.7,13.8,25.7,39.0,5.4,0.0,0.08617769624105233
379,4,5,1,7,18.7,1.1,171.4,0.0,5.2,100.0,0.9,0.0,0.0
244,2,4,8,7,91.8,175.1,700.7,13.8,22.4,54.0,7.6,0.0,1.3532545070416904
91,8,6,3,5,91.7,35.8,80.8,7.8,17.4,24.0,5.4,0.0,0.0
433,2,4,8,7,93.6,235.1,723.1,10.1,20.9,66.0,4.9,0.0,2.7936160894318567
184,8,6,8,5,93.9,135.7,586.7,15.1,20.8,34.0,4.9,0.0,2.0744289998562917
43,4,4,9,6,92.5,88.0,698.6,7.1,19.6,48.0,2.7,0.0,0.0
127,3,5,9,5,93.5,149.3,728.6,8.1,17.2,43.0,3.1,0.0,0.0
233,9,4,9,2,84.4,73.4,671.9,3.2,24.3,36.0,3.1,0.0,4.669646205172456
415,8,6,8,4,94.8,222.4,698.6,13.9,27.5,27.0,4.9,0.0,6.616439947564594
59,2,2,2,5,86.6,13.2,43.0,5.3,12.3,51.0,0.9,0.0,0.0
473,9,4,6,6,90.5,61.1,252.6,9.4,24.5,50.0,3.1,0.0,4.267176792994939
55,4,3,9,4,92.9,137.0,706.4,9.2,27.7,24.0,2.2,0.0,0.0
163,8,6,9,6,92.5,121.1,674.4,8.6,17.8,56.0,1.8,0.0,1.0818051703517284
503,2,4,8,3,94.5,139.4,689.1,20.0,29.2,30.0,4.9,0.0,1.0818051703517284
8,8,6,9,2,91.0,129.5,692.6,7.0,13.1,63.0,5.4,0.0,0.0
1,7,4,10,2,90.6,35.4,669.1,6.7,18.0,33.0,0.9,0.0,0.0
314,4,4,9,3,92.6,115.4,777.1,8.8,19.7,41.0,1.8,0.0,0.9477893989335261
197,4,5,9,4,92.9,137.0,706.4,9.2,21.5,15.0,0.9,0.0,2.4898941912990393
81,1,2,8,7,90.2,99.6,631.2,6.3,17.9,44.0,2.2,0.0,0.0
134,3,5,3,2,88.1,25.7,67.6,3.8,14.9,38.0,2.7,0.0,0.0
117,3,4,3,6,91.7,35.8,80.8,7.8,15.2,27.0,4.9,0.0,0.0
253,7,4,8,4,91.9,109.2,565.5,8.0,21.4,38.0,2.7,0.0,0.9242589015233319
156,2,4,9,6,93.4,145.4,721.4,8.1,28.6,27.0,2.2,0.0,0.959350221334602
255,2,5,8,4,87.5,77.0,694.8,5.0,22.3,46.0,4.0,0.0,0.0
405,2,2,8,2,94.6,212.1,680.9,9.5,27.9,27.0,2.2,0.0,0.0
337,6,3,9,1,91.6,108.4,764.0,6.2,23.0,34.0,2.2,0.0,4.04375277610604
313,6,5,9,3,92.6,115.4,777.1,8.8,24.3,27.0,4.9,0.0,0.0
353,7,4,9,5,92.1,99.0,745.3,9.6,19.8,47.0,2.7,0.0,1.000631880307906
514,7,4,8,7,81.6,56.7,665.6,1.9,21.2,70.0,6.7,0.0,2.498151876538021
288,7,4,7,6,91.6,104.2,474.9,9.0,24.2,32.0,1.8,0.0,0.0
230,4,4,9,3,92.9,133.3,699.6,9.2,26.4,21.0,4.5,0.0,4.494126887194767
406,6,5,9,6,87.1,291.3,860.6,4.0,17.0,67.0,4.9,0.0,1.599387576580599
88,1,2,9,7,93.5,149.3,728.6,8.1,25.3,36.0,3.6,0.0,0.0
150,6,5,6,5,92.5,56.4,433.3,7.1,23.2,39.0,5.4,0.0,0.7839015438284094
482,3,4,8,7,94.9,130.3,587.1,14.1,23.4,40.0,5.8,0.0,0.8285518175661483
440,5,4,9,5,90.3,290.0,855.3,7.4,16.2,58.0,3.6,0.0,0.0
499,7,5,8,2,96.1,181.1,671.2,14.3,27.3,63.0,4.9,6.4,2.469793011977952
135,3,5,8,6,93.5,139.4,594.2,20.3,17.6,52.0,5.8,0.0,0.0
161,6,4,8,4,95.2,131.7,578.8,10.4,20.3,41.0,4.0,0.0,1.0647107369924282
497,3,4,8,2,96.1,181.1,671.2,14.3,32.3,27.0,2.2,0.0,2.7523860149222616
329,4,3,9,6,92.2,102.3,751.5,8.4,23.5,27.0,4.0,0.0,1.4655675420143985
333,1,4,9,1,92.1,87.7,721.1,9.5,18.1,54.0,3.1,0.0,1.1410330045520618
513,2,4,8,7,81.6,56.7,665.6,1.9,21.9,71.0,5.8,0.0,4.012592060349841
372,4,5,8,7,92.0,203.2,664.5,8.1,10.4,75.0,0.9,0.0,0.0
328,6,5,9,6,92.2,102.3,751.5,8.4,19.7,35.0,1.8,0.0,0.0
164,8,5,9,7,89.7,90.0,704.4,4.8,17.8,67.0,2.2,0.0,1.1019400787607843
292,4,5,7,5,91.6,100.2,466.3,6.3,22.9,40.0,1.3,0.0,1.2919836816486494
129,2,5,10,7,92.6,46.5,691.8,8.8,15.4,35.0,0.9,0.0,0.0
252,6,5,8,3,93.1,157.3,666.7,13.5,22.1,37.0,3.6,0.0,0.19062035960864973
301,6,5,6,1,90.4,93.3,298.1,7.5,19.1,39.0,5.4,0.0,1.5085119938441398
110,4,4,3,5,85.9,19.5,57.3,2.8,13.7,43.0,5.8,0.0,0.0
322,6,5,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,0.6981347220709844
297,8,6,6,7,90.4,89.5,290.8,6.4,15.4,45.0,2.2,0.0,0.0
310,7,4,9,7,92.4,105.8,758.1,9.9,25.3,27.0,2.7,0.0,0.0
17,8,5,10,1,84.9,32.8,664.2,3.0,16.7,47.0,4.9,0.0,0.0
232,6,4,9,2,91.0,129.5,692.6,7.0,18.7,43.0,2.7,0.0,4.648133885420207
506,1,2,8,5,91.0,166.9,752.6,7.1,18.5,73.0,8.5,0.0,0.0
3,8,6,3,5,91.7,33.3,77.5,9.0,8.3,97.0,4.0,0.2,0.0
294,8,6,7,2,92.3,88.8,440.9,8.5,17.1,67.0,3.6,0.0,2.0241930674493576
222,4,3,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,3.6336309798834576
289,7,4,7,6,91.6,104.2,474.9,9.0,24.3,30.0,1.8,0.0,0.0
236,2,2,9,6,92.5,121.1,674.4,8.6,18.2,46.0,1.8,0.0,5.307970623576175
476,4,3,7,4,93.5,85.3,395.0,9.9,27.2,28.0,1.3,0.0,1.0152306797290584
227,8,6,8,6,92.2,81.8,480.8,11.9,20.1,34.0,4.5,0.0,4.08260930600368
215,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786
75,9,9,2,4,84.2,6.8,26.6,7.7,6.7,79.0,3.1,0.0,0.0
449,7,4,8,7,91.6,181.3,613.0,7.6,19.3,61.0,4.9,0.0,0.0
366,4,5,9,2,91.1,132.3,812.1,12.5,15.9,38.0,5.4,0.0,1.0116009116784799
389,7,4,8,5,94.8,227.0,706.7,12.0,23.3,34.0,3.1,0.0,0.0
193,4,5,9,3,92.9,133.3,699.6,9.2,24.3,25.0,4.0,0.0,2.3427668826268775
351,4,4,9,5,92.1,99.0,745.3,9.6,15.4,53.0,6.3,0.0,2.1174596088673567
467,3,4,3,3,90.2,18.5,41.1,7.3,11.2,41.0,5.4,0.0,1.8794650496471605
101,3,4,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,0.0
240,6,3,4,3,88.0,17.2,43.5,3.8,15.2,51.0,2.7,0.0,0.0
262,2,4,8,5,91.6,112.4,573.0,8.9,21.4,42.0,3.1,0.0,1.6582280766035324
382,8,6,8,3,95.2,217.7,690.0,18.0,28.2,29.0,1.8,0.0,1.925707441737794
46,5,6,9,1,90.9,126.5,686.5,7.0,14.7,70.0,3.6,0.0,0.0
302,3,6,6,5,91.1,94.1,232.1,7.1,19.2,38.0,4.5,0.0,0.0
212,7,4,9,5,94.3,85.1,692.3,15.9,20.1,47.0,4.9,0.0,3.3006401266708405
169,8,6,8,4,95.2,131.7,578.8,10.4,20.7,45.0,2.2,0.0,1.2669476034873244
263,6,3,8,5,91.1,141.1,629.1,7.1,19.3,39.0,3.6,0.0,0.9400072584914712
422,8,6,7,7,88.9,263.1,795.9,5.2,29.3,27.0,3.6,0.0,1.9878743481543455
402,9,9,8,5,94.8,227.0,706.7,12.0,25.0,36.0,4.0,0.0,0.0
214,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786
6,8,6,8,1,92.3,88.9,495.6,8.5,24.1,27.0,3.1,0.0,0.0
373,5,4,8,4,94.8,222.4,698.6,13.9,20.3,42.0,2.7,0.0,0.0
365,6,5,9,2,91.9,111.7,770.3,6.5,19.6,45.0,3.1,0.0,3.0459499897146083
384,8,4,8,6,91.6,273.8,819.1,7.7,21.3,44.0,4.5,0.0,2.578700529074361
152,3,4,7,6,90.1,51.2,424.1,6.2,24.6,43.0,1.8,0.0,0.8878912573524571
139,1,4,9,2,91.0,129.5,692.6,7.0,21.7,38.0,2.2,0.0,0.35767444427181594
393,2,4,3,2,93.4,15.0,25.6,11.4,15.2,19.0,7.6,0.0,0.0
326,5,4,9,6,92.2,102.3,751.5,8.4,24.1,27.0,3.1,0.0,0.0
57,4,3,10,7,92.6,46.5,691.8,8.8,13.8,50.0,2.7,0.0,0.0
130,4,6,2,6,68.2,21.5,87.2,0.8,15.4,40.0,2.7,0.0,0.0
147,8,3,9,2,84.4,73.4,671.9,3.2,24.2,28.0,3.6,0.0,0.6729444732424258
133,4,6,9,4,93.7,80.9,685.2,17.9,17.6,42.0,3.1,0.0,0.0
203,8,6,10,3,91.4,37.9,673.8,5.2,20.2,37.0,2.7,0.0,2.6878474937846906
456,2,4,8,4,91.6,248.4,753.8,6.3,16.6,59.0,2.7,0.0,0.0
454,3,4,8,4,91.6,248.4,753.8,6.3,16.8,56.0,3.1,0.0,0.0
370,7,4,9,7,91.0,276.3,825.1,7.1,13.8,77.0,7.6,0.0,2.4898941912990393
349,5,4,9,5,92.1,99.0,745.3,9.6,12.8,64.0,3.6,0.0,0.9707789171582248
273,4,6,12,7,84.4,27.2,353.5,6.8,4.8,57.0,8.5,0.0,2.300583090323373
83,1,2,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,0.0
409,1,4,7,2,92.3,96.2,450.2,12.1,23.4,31.0,5.4,0.0,0.0
37,7,4,10,5,90.0,41.5,682.6,8.7,11.3,60.0,5.4,0.0,0.0
298,8,6,6,3,91.2,147.8,377.2,12.7,19.6,43.0,4.9,0.0,0.0
360,6,5,9,5,92.5,122.0,789.7,10.2,18.4,42.0,2.2,0.0,0.7371640659767197
223,2,2,7,5,88.3,150.3,309.9,6.8,13.4,79.0,3.6,0.0,3.6381123370602833
142,8,6,8,5,90.1,108.0,529.8,12.5,21.2,51.0,8.9,0.0,0.4762341789963716
47,6,6,7,1,94.2,62.3,442.9,11.0,23.0,36.0,3.1,0.0,0.0
201,6,5,3,7,90.1,37.6,83.7,7.2,12.4,54.0,3.6,0.0,2.5726122302071057
249,3,4,8,3,93.1,157.3,666.7,13.5,21.7,40.0,0.4,0.0,1.244154593958768
173,4,4,9,1,90.9,126.5,686.5,7.0,17.7,39.0,2.2,0.0,1.4036429994545037
434,1,4,8,5,90.6,269.8,811.2,5.5,22.2,45.0,3.6,0.0,0.0
345,2,2,9,1,91.5,130.1,807.1,7.5,16.8,43.0,3.1,0.0,1.9213246735826988
260,2,4,8,1,93.6,97.9,542.0,14.4,28.3,32.0,4.0,0.0,2.2874714551839976
315,3,4,9,3,91.2,134.7,817.5,7.2,18.5,30.0,2.7,0.0,0.0
369,4,5,9,7,91.0,276.3,825.1,7.1,13.8,77.0,7.6,0.0,0.0
199,2,4,9,1,63.5,70.8,665.3,0.8,22.6,38.0,3.6,0.0,2.511223958105374
231,1,5,9,7,93.5,149.3,728.6,8.1,27.8,27.0,3.1,0.0,4.566221435849517
468,6,5,3,4,91.3,20.6,43.5,8.5,13.3,27.0,3.6,0.0,2.0294631718735947
414,5,4,8,7,93.6,235.1,723.1,10.1,24.1,50.0,4.0,0.0,0.0
364,6,5,9,2,91.9,111.7,770.3,6.5,21.1,35.0,2.7,0.0,1.8946168546677629
357,6,3,9,5,92.5,122.0,789.7,10.2,15.9,55.0,3.6,0.0,0.0
64,2,2,8,1,91.1,103.2,638.8,5.8,23.1,31.0,3.1,0.0,0.0
48,4,4,3,1,87.2,23.9,64.7,4.1,11.8,35.0,1.8,0.0,0.0
480,9,9,7,4,93.2,114.4,560.0,9.5,30.2,25.0,4.5,0.0,1.3217558399823195
115,3,5,3,2,88.1,25.7,67.6,3.8,15.5,27.0,6.3,0.0,0.0
73,5,4,8,2,88.8,147.3,614.5,9.0,17.3,43.0,4.5,0.0,0.0
200,1,5,9,2,91.0,129.5,692.6,7.0,21.6,33.0,2.2,0.0,2.528125768907977
367,4,5,9,2,91.1,132.3,812.1,12.5,16.4,27.0,3.6,0.0,0.0
395,4,5,2,7,85.0,9.0,56.9,3.5,10.1,62.0,1.8,0.0,3.966132331075178
348,3,4,9,5,92.1,99.0,745.3,9.6,17.4,57.0,4.5,0.0,0.0
111,3,4,3,5,91.7,33.3,77.5,9.0,18.8,18.0,4.5,0.0,0.0
21,5,4,9,1,91.8,78.5,724.3,9.2,19.1,38.0,2.7,0.0,0.0
80,1,2,8,7,91.4,142.4,601.4,10.6,19.5,39.0,6.3,0.0,0.0
251,8,5,8,3,93.1,157.3,666.7,13.5,24.0,36.0,3.1,0.0,0.2151113796169455
209,8,3,9,4,93.7,80.9,685.2,17.9,23.2,26.0,4.9,0.0,3.1949928844048685
484,2,5,8,7,94.9,130.3,587.1,14.1,33.1,25.0,4.0,0.0,3.311637304949512
132,4,6,3,7,89.3,51.3,102.2,9.6,10.6,46.0,4.9,0.0,0.0
