,testID,currentParameterID,nearestNeighbors,expectedValue,actualValue,correctAssignment
346,0,21,"[139, 200, 140, 340, 385, 175, 457, 515, 431, 63, 315, 334, 103, 80, 178, 418]",0.9987725334898003,3.3738261848660236,False
177,0,21,"[340, 140, 385, 63, 178, 129, 255, 334, 272, 418, 103, 175, 200, 242, 438, 122]",1.14404385520809,1.7387102481382397,True
359,0,21,"[175, 139, 515, 431, 508, 200, 103, 457, 385, 398, 140, 348, 377, 340, 80, 178]",1.4816211179105816,2.21046980408624,True
500,0,21,"[501, 179, 298, 461, 458, 93, 184, 248, 403, 382, 149, 171, 256, 163, 229, 203]",1.6680906884105664,0.0,False
510,0,21,"[406, 374, 365, 37, 440, 313, 25, 352, 13, 232, 159, 9, 23, 301, 364, 224]",1.3255732570616465,0.35767444427181594,True
448,0,21,"[430, 374, 452, 224, 37, 440, 25, 352, 347, 406, 384, 179, 27, 232, 478, 172]",1.421003958091417,0.0,False
288,0,21,"[287, 331, 9, 352, 291, 23, 172, 27, 413, 159, 256, 24, 212, 473, 25, 163]",1.4318482427991481,0.0,False
281,0,21,"[278, 196, 165, 463, 300, 274, 301, 18, 19, 275, 17, 364, 365, 16, 105, 313]",0.9612265724907171,3.2492110246642736,False
376,0,21,"[163, 461, 458, 403, 93, 256, 424, 297, 179, 27, 203, 452, 248, 13, 171, 422]",0.9048157396973073,0.0,True
226,0,21,"[9, 27, 172, 25, 11, 224, 17, 13, 352, 365, 452, 229, 93, 33, 301, 287]",0.9599829153897074,3.9193957597575593,False
77,0,21,"[143, 283, 334, 48, 139, 395, 513, 242, 467, 175, 63, 457, 340, 200, 431, 137]",1.7851749641760728,0.0,False
335,0,21,"[95, 216, 98, 314, 43, 347, 137, 334, 48, 340, 225, 210, 367, 395, 261, 234]",1.865302157067919,0.0,False
20,0,21,"[232, 365, 364, 13, 27, 73, 33, 301, 313, 224, 314, 300, 18, 172, 452, 266]",0.7715091533836118,0.0,True
28,0,21,"[33, 331, 74, 494, 413, 13, 287, 232, 9, 313, 364, 352, 481, 234, 225, 397]",1.6742303455473604,0.0,False
405,0,21,"[267, 192, 377, 497, 398, 63, 418, 139, 385, 140, 141, 200, 103, 508, 272, 340]",1.1675767184800998,0.0,False
75,0,21,"[274, 165, 171, 239, 202, 196, 473, 297, 179, 203, 189, 229, 403, 463, 163, 298]",1.6624181807225082,0.0,False
201,0,21,"[189, 19, 301, 18, 16, 300, 132, 33, 239, 165, 395, 202, 13, 196, 365, 297]",1.221514735949314,2.5726122302071057,False
336,0,21,"[27, 232, 13, 365, 287, 352, 452, 364, 23, 172, 224, 331, 9, 33, 25, 430]",1.0132621676274423,0.0,False
257,0,21,"[43, 234, 355, 225, 216, 210, 292, 314, 481, 122, 317, 489, 95, 386, 348, 471]",1.6506382398810049,0.5187937934151675,False
100,0,21,"[122, 386, 225, 418, 98, 348, 385, 103, 285, 355, 80, 242, 175, 315, 334, 43]",0.9424347741797399,0.0,True
153,0,21,"[212, 355, 74, 319, 347, 43, 45, 317, 159, 352, 133, 348, 73, 225, 167, 489]",0.9040682474637731,0.9001613499442714,True
251,0,21,"[248, 298, 382, 403, 184, 149, 203, 256, 167, 424, 313, 171, 93, 413, 159, 352]",0.961634420022914,0.2151113796169455,True
434,0,21,"[508, 457, 431, 175, 515, 398, 438, 139, 418, 385, 377, 255, 200, 103, 453, 178]",1.4223816394614517,0.0,False
264,0,21,"[355, 43, 489, 225, 314, 348, 216, 74, 234, 450, 490, 133, 317, 292, 230, 210]",1.8770661802503665,2.020222182019865,True
156,0,21,"[103, 385, 377, 418, 515, 438, 140, 398, 63, 340, 431, 129, 122, 175, 139, 508]",0.9214008936350838,0.959350221334602,True
221,0,21,"[348, 386, 122, 355, 315, 43, 242, 272, 103, 317, 225, 314, 234, 98, 489, 133]",1.3834762831455976,3.607669398688393,False
228,0,21,"[225, 397, 234, 496, 230, 210, 367, 43, 218, 216, 122, 355, 292, 74, 317, 137]",1.6395938116375732,4.175924549214524,False
236,0,21,"[377, 63, 385, 103, 334, 340, 140, 129, 431, 398, 508, 80, 175, 242, 43, 438]",0.9744361272833252,5.307970623576175,False
353,0,21,"[352, 287, 212, 159, 331, 9, 23, 27, 37, 172, 224, 430, 25, 232, 11, 33]",1.078901853106762,1.000631880307906,True
91,0,21,"[229, 184, 297, 203, 298, 93, 16, 149, 142, 171, 403, 163, 256, 159, 461, 458]",0.9722430366251968,0.0,True
131,0,21,"[48, 132, 395, 105, 283, 241, 471, 215, 16, 275, 467, 137, 210, 278, 18, 19]",1.368906133948738,0.0,False
146,0,21,"[16, 18, 48, 301, 215, 19, 467, 132, 73, 300, 189, 471, 105, 278, 33, 210]",1.4321249735855826,0.6678293725756554,True
82,0,21,"[141, 192, 80, 267, 457, 272, 334, 139, 515, 143, 242, 175, 431, 200, 508, 63]",1.084862279737849,0.0,False
70,0,21,"[215, 16, 105, 111, 471, 132, 355, 241, 234, 317, 210, 292, 367, 467, 133, 319]",1.4922146468343842,0.0,False
360,0,21,"[352, 13, 365, 364, 232, 313, 9, 159, 33, 331, 287, 234, 74, 212, 314, 167]",1.6005235519126093,0.7371640659767197,True
421,0,21,"[192, 497, 490, 504, 267, 272, 450, 230, 103, 418, 496, 141, 457, 438, 515, 475]",1.630302265262063,0.0,False
280,0,21,"[275, 105, 132, 395, 165, 196, 241, 471, 278, 19, 215, 292, 48, 283, 16, 467]",1.3488939061339211,2.329227023940467,True
435,0,21,"[140, 340, 385, 255, 178, 438, 103, 292, 129, 63, 285, 175, 43, 418, 377, 200]",1.4885274931014463,0.0,False
433,0,21,"[418, 438, 242, 385, 386, 122, 103, 377, 285, 334, 272, 98, 225, 348, 515, 175]",1.317541237613725,2.7936160894318567,False
372,0,21,"[216, 95, 98, 234, 137, 43, 347, 225, 453, 395, 292, 385, 218, 129, 314, 397]",1.6532484697648429,0.0,False
136,0,21,"[137, 216, 122, 129, 95, 348, 386, 140, 340, 385, 234, 43, 98, 242, 315, 292]",1.2118782682493257,0.0,False
205,0,21,"[218, 314, 292, 234, 317, 355, 230, 367, 43, 133, 315, 74, 225, 453, 489, 319]",1.267128002657762,2.745345985845907,False
107,0,21,"[234, 210, 43, 292, 225, 95, 397, 355, 216, 367, 122, 512, 13, 140, 63, 218]",1.442407686748193,0.0,False
396,0,21,"[386, 225, 355, 43, 216, 95, 122, 348, 317, 210, 334, 33, 234, 314, 367, 98]",1.293973065217145,1.534714366238164,True
169,0,21,"[256, 403, 184, 163, 298, 203, 248, 229, 93, 149, 171, 382, 142, 297, 424, 352]",1.1801833822819918,1.2669476034873244,True
516,0,21,"[18, 19, 196, 463, 165, 48, 202, 189, 300, 301, 241, 33, 283, 239, 232, 471]",1.4925876137143823,0.0,False
423,0,21,"[431, 175, 515, 508, 103, 398, 143, 80, 334, 457, 139, 63, 377, 438, 385, 418]",1.4589630201496842,0.5423242908253617,True
40,0,21,"[512, 241, 48, 314, 210, 292, 283, 73, 43, 230, 471, 95, 225, 278, 317, 367]",1.657052988990925,0.0,False
117,0,21,"[215, 111, 16, 467, 471, 210, 122, 348, 241, 132, 103, 283, 234, 355, 48, 386]",1.542567429689331,0.0,False
466,0,21,"[19, 301, 18, 196, 300, 165, 16, 189, 132, 463, 48, 105, 13, 202, 395, 239]",1.0741000656779993,1.430311246536665,True
188,0,21,"[19, 18, 189, 16, 33, 287, 215, 301, 48, 232, 13, 23, 300, 202, 471, 27]",1.2724809467372469,2.128231705849268,True
102,0,21,"[272, 192, 242, 267, 139, 340, 140, 103, 334, 457, 178, 490, 385, 418, 141, 122]",1.1428525224219894,0.0,False
182,0,21,"[48, 395, 19, 202, 189, 105, 239, 16, 241, 132, 95, 471, 18, 215, 283, 165]",1.0542588519943594,1.998773638612381,True
477,0,21,"[225, 43, 490, 122, 481, 355, 504, 386, 216, 230, 292, 512, 496, 234, 471, 210]",2.571468114130604,2.1234584270966104,True
444,0,21,"[438, 453, 440, 178, 348, 385, 255, 340, 457, 377, 418, 272, 242, 140, 103, 137]",1.4810087057114538,2.3942522815198695,True
57,0,21,"[43, 216, 210, 95, 225, 234, 33, 314, 512, 355, 122, 386, 129, 348, 471, 215]",1.9662903185832064,0.0,False
8,0,21,"[179, 171, 93, 298, 461, 458, 163, 403, 203, 224, 17, 297, 25, 229, 452, 274]",1.277510993829943,0.0,False
426,0,21,"[403, 461, 458, 163, 203, 424, 430, 384, 171, 256, 298, 248, 422, 382, 179, 184]",1.4242659559738504,0.0,False
320,0,21,"[319, 313, 159, 33, 232, 364, 365, 317, 352, 331, 23, 355, 167, 224, 301, 212]",2.0442274890143546,3.5655812377694427,False
361,0,21,"[355, 348, 43, 317, 314, 234, 225, 216, 471, 481, 210, 347, 230, 367, 292, 122]",1.8141257217320195,1.597365331199831,True
219,0,21,"[300, 18, 301, 16, 13, 19, 364, 365, 189, 48, 232, 33, 215, 297, 313, 132]",1.0327523329957522,3.492256112609122,False
240,0,21,"[18, 19, 165, 196, 471, 232, 224, 189, 48, 202, 283, 33, 365, 301, 239, 241]",1.550289062366653,0.0,False
390,0,21,"[202, 189, 239, 463, 165, 19, 196, 274, 37, 17, 18, 224, 25, 23, 395, 301]",1.393553786573118,2.3942522815198695,False
484,0,21,"[260, 485, 419, 195, 231, 191, 154, 144, 244, 194, 429, 262, 290, 507, 492, 185]",1.3013667285502513,3.311637304949512,False
439,0,21,"[174, 325, 237, 321, 83, 262, 86, 505, 492, 85, 507, 493, 392, 88, 180, 506]",1.3773499932634037,0.2851789422336624,False
227,0,21,"[6, 483, 220, 186, 343, 294, 181, 289, 511, 209, 368, 437, 293, 354, 399, 400]",1.6989505919263566,4.08260930600368,False
415,0,21,"[483, 420, 293, 209, 389, 402, 383, 6, 480, 399, 400, 388, 252, 343, 498, 437]",1.6422719562598553,6.616439947564594,False
207,0,21,"[1, 342, 166, 252, 337, 354, 479, 289, 322, 293, 416, 170, 306, 343, 6, 254]",1.6450905429398424,2.9014215940827497,False
387,0,21,"[378, 468, 284, 417, 106, 204, 176, 470, 407, 214, 0, 168, 442, 380, 90, 116]",1.0485779499754466,0.0,False
120,0,21,"[101, 113, 198, 258, 173, 268, 269, 429, 249, 44, 112, 323, 454, 185, 307, 345]",1.0287946464425668,0.0,False
486,0,21,"[487, 380, 488, 246, 42, 170, 269, 373, 502, 21, 366, 252, 416, 268, 495, 491]",0.6553314857489797,1.0986122886681098,True
235,0,21,"[483, 343, 220, 186, 6, 181, 294, 7, 293, 306, 511, 437, 420, 368, 90, 479]",2.084537514031359,5.285637313390662,False
26,0,21,"[354, 389, 362, 289, 306, 388, 322, 368, 30, 209, 254, 90, 252, 375, 356, 479]",1.8117204251777215,0.0,False
369,0,21,"[370, 109, 351, 366, 459, 41, 44, 198, 408, 488, 101, 173, 273, 429, 454, 502]",1.2154784183483047,0.0,False
118,0,21,"[116, 113, 214, 307, 112, 128, 58, 393, 198, 106, 173, 407, 429, 101, 303, 268]",0.5958267499283875,0.0,True
126,0,21,"[128, 407, 113, 116, 442, 112, 109, 307, 173, 323, 185, 303, 106, 290, 198, 101]",0.7306419954572335,0.0,True
49,0,21,"[214, 407, 109, 116, 213, 173, 41, 44, 470, 273, 284, 442, 198, 42, 106, 58]",1.054359718376228,0.0,False
84,0,21,"[237, 86, 83, 505, 85, 321, 88, 425, 262, 506, 493, 325, 345, 270, 54, 428]",0.9318631459943,0.0,True
208,0,21,"[322, 368, 252, 90, 375, 388, 168, 30, 166, 254, 380, 356, 354, 389, 29, 351]",1.3400131985053982,3.007166651179654,False
503,0,21,"[485, 144, 260, 194, 195, 191, 268, 507, 428, 148, 249, 493, 491, 262, 270, 124]",1.0378495352559394,1.0818051703517284,True
449,0,21,"[306, 479, 370, 459, 243, 354, 514, 29, 375, 344, 90, 289, 368, 220, 362, 389]",1.4990164083454187,0.0,False
193,0,21,"[50, 170, 366, 356, 491, 329, 252, 54, 269, 173, 401, 474, 191, 268, 476, 106]",0.9952382070007314,2.3427668826268775,False
350,0,21,"[351, 44, 326, 356, 375, 362, 354, 21, 90, 368, 170, 54, 373, 204, 41, 344]",1.0825111372029759,1.5496879080283263,True
464,0,21,"[394, 176, 442, 282, 304, 378, 213, 411, 284, 417, 31, 0, 514, 468, 344, 160]",1.3697275185343512,1.144222799920162,True
238,0,21,"[368, 322, 326, 375, 311, 29, 90, 289, 30, 252, 388, 337, 329, 254, 342, 416]",1.522739989892942,6.995619625423205,False
10,0,21,"[306, 368, 375, 90, 354, 459, 514, 479, 0, 362, 289, 220, 370, 343, 322, 41]",1.5105483918103502,0.0,False
135,0,21,"[124, 195, 258, 41, 290, 429, 42, 351, 244, 101, 303, 198, 268, 109, 323, 366]",0.7578179009087881,0.0,True
68,0,21,"[195, 148, 262, 180, 493, 194, 124, 507, 270, 345, 86, 244, 144, 428, 506, 425]",0.9317477626086351,0.0,True
310,0,21,"[289, 311, 354, 389, 326, 29, 306, 337, 479, 1, 6, 342, 21, 160, 30, 388]",1.1813123259654486,0.0,False
38,0,21,"[306, 289, 1, 354, 36, 160, 362, 368, 29, 254, 311, 162, 30, 337, 375, 479]",1.9472860538662649,0.0,False
271,0,21,"[343, 294, 220, 7, 6, 483, 420, 293, 181, 252, 383, 437, 495, 479, 209, 399]",1.931189757317177,2.329227023940467,True
432,0,21,"[420, 483, 389, 209, 402, 293, 383, 252, 388, 343, 6, 437, 399, 400, 294, 373]",1.3518208214834884,0.0,False
341,0,21,"[343, 220, 294, 6, 7, 181, 437, 511, 306, 354, 186, 383, 479, 1, 472, 166]",1.6661313589593245,0.0,False
119,0,21,"[401, 113, 262, 323, 303, 128, 268, 124, 454, 54, 307, 474, 106, 356, 249, 112]",0.6432917475315958,0.0,True
247,0,21,"[262, 290, 185, 144, 191, 270, 401, 249, 83, 260, 113, 101, 425, 507, 268, 174]",0.7776577783370118,0.5596157879354227,True
332,0,21,"[173, 41, 356, 329, 51, 351, 326, 54, 50, 21, 113, 408, 258, 269, 214, 112]",0.8658587017135981,2.503073953743449,False
333,0,21,"[174, 325, 113, 217, 237, 185, 345, 321, 83, 231, 88, 180, 290, 262, 260, 392]",1.988232918830122,1.1410330045520618,True
381,0,21,"[383, 437, 220, 294, 343, 420, 7, 354, 362, 6, 322, 166, 181, 254, 286, 389]",1.1700763595552652,2.8524391037275145,False
138,0,21,"[76, 233, 181, 294, 480, 399, 400, 6, 511, 220, 420, 402, 186, 147, 383, 343]",1.7818641615189823,0.3074846997479606,False
35,0,21,"[36, 344, 31, 337, 254, 342, 416, 29, 306, 375, 479, 368, 21, 1, 90, 166]",1.4646313747768511,0.0,False
67,0,21,"[195, 262, 148, 493, 194, 124, 507, 270, 345, 86, 144, 180, 425, 88, 356, 505]",1.0494506064998823,0.0,False
391,0,21,"[220, 354, 343, 6, 383, 294, 437, 511, 181, 362, 368, 420, 289, 375, 389, 306]",1.6181158257027957,3.4397768636296306,False
55,0,21,"[476, 50, 474, 329, 54, 491, 170, 356, 51, 326, 401, 173, 408, 86, 269, 254]",1.1569493106858895,0.0,False
346,0,21,"[325, 237, 231, 88, 321, 345, 180, 392, 154, 174, 113, 185, 419, 86, 262, 260]",1.7262508819489286,3.3738261848660236,False
177,0,21,"[290, 185, 419, 262, 112, 307, 113, 345, 429, 174, 507, 231, 191, 325, 51, 260]",1.3392692544046416,1.7387102481382397,True
359,0,21,"[325, 321, 262, 174, 86, 507, 492, 505, 154, 493, 85, 231, 83, 237, 191, 88]",1.668885992009559,2.21046980408624,True
500,0,21,"[294, 343, 293, 483, 243, 420, 7, 220, 6, 495, 286, 437, 383, 252, 502, 181]",1.2648564403694043,0.0,False
510,0,21,"[375, 368, 90, 322, 254, 252, 354, 388, 166, 344, 306, 362, 29, 351, 509, 459]",1.3177822309265113,0.35767444427181594,True
448,0,21,"[370, 459, 362, 286, 437, 354, 389, 344, 306, 479, 166, 252, 31, 7, 44, 388]",1.1692054531437666,0.0,False
288,0,21,"[289, 354, 311, 389, 326, 479, 1, 337, 306, 160, 6, 29, 362, 388, 342, 368]",1.3930444084664277,0.0,False
281,0,21,"[176, 417, 282, 378, 394, 442, 168, 468, 0, 36, 273, 162, 284, 411, 469, 213]",1.6683675300664165,3.2492110246642736,False
376,0,21,"[343, 220, 6, 7, 294, 437, 383, 181, 420, 495, 511, 483, 479, 293, 354, 342]",1.9335441726547147,0.0,False
226,0,21,"[306, 1, 160, 343, 368, 479, 362, 375, 354, 181, 166, 21, 220, 90, 6, 294]",1.5694126754740485,3.9193957597575593,False
77,0,21,"[217, 104, 58, 174, 59, 223, 237, 465, 345, 83, 185, 180, 88, 392, 325, 101]",1.4823143666814143,0.0,False
335,0,21,"[173, 44, 51, 109, 344, 54, 269, 31, 21, 113, 342, 337, 198, 329, 42, 101]",0.8614745377226377,0.0,True
20,0,21,"[342, 254, 416, 337, 166, 21, 1, 36, 170, 29, 252, 322, 173, 344, 311, 368]",1.3817043010161834,0.0,False
28,0,21,"[29, 311, 30, 337, 326, 342, 416, 254, 388, 289, 329, 368, 36, 322, 498, 389]",1.4369344543354103,0.0,False
405,0,21,"[194, 270, 86, 505, 237, 345, 425, 88, 260, 191, 85, 485, 148, 268, 492, 419]",1.1289356623691578,0.0,False
75,0,21,"[76, 3, 480, 294, 0, 176, 383, 186, 378, 7, 402, 220, 394, 468, 411, 399]",1.246877785588561,0.0,False
201,0,21,"[442, 468, 204, 378, 304, 90, 375, 394, 282, 160, 368, 417, 0, 162, 176, 213]",1.2400588223837985,2.5726122302071057,False
336,0,21,"[337, 1, 479, 354, 306, 342, 289, 160, 21, 343, 311, 29, 173, 166, 344, 220]",1.572544522889299,0.0,False
257,0,21,"[329, 51, 474, 54, 41, 356, 173, 476, 326, 408, 50, 269, 351, 258, 262, 429]",1.0700408862342647,0.5187937934151675,True
100,0,21,"[429, 112, 307, 113, 268, 101, 124, 41, 198, 419, 244, 258, 356, 173, 401, 246]",0.830886255091827,0.0,True
153,0,21,"[124, 356, 373, 380, 351, 246, 30, 326, 21, 368, 170, 41, 42, 487, 388, 375]",1.4093496906707768,0.9001613499442714,True
251,0,21,"[252, 420, 6, 399, 400, 209, 389, 293, 483, 294, 343, 498, 147, 166, 233, 416]",2.0400773888578785,0.2151113796169455,False
434,0,21,"[392, 507, 321, 325, 262, 425, 493, 454, 174, 428, 154, 505, 88, 231, 408, 451]",1.6008557886213965,0.0,False
264,0,21,"[356, 269, 351, 373, 258, 124, 50, 54, 408, 491, 388, 249, 502, 329, 41, 401]",0.9556300935863354,2.020222182019865,False
156,0,21,"[154, 507, 325, 231, 262, 419, 191, 260, 492, 290, 485, 429, 88, 307, 493, 86]",1.3311372558321615,0.959350221334602,True
221,0,21,"[124, 258, 401, 249, 268, 262, 454, 356, 507, 351, 429, 323, 195, 112, 269, 113]",0.9539664625305784,3.607669398688393,False
228,0,21,"[329, 326, 51, 173, 231, 429, 307, 419, 356, 112, 246, 50, 109, 491, 154, 366]",0.8331388202082255,4.175924549214524,False
236,0,21,"[345, 290, 262, 425, 174, 83, 237, 88, 270, 507, 86, 85, 223, 325, 505, 185]",1.1748823353005828,5.307970623576175,False
353,0,21,"[354, 362, 289, 389, 306, 368, 254, 388, 375, 166, 1, 322, 326, 479, 311, 30]",1.7379798513593951,1.000631880307906,True
91,0,21,"[186, 3, 6, 0, 468, 181, 294, 168, 417, 220, 76, 160, 483, 343, 378, 399]",0.8446924565251077,0.0,True
131,0,21,"[407, 106, 442, 214, 204, 109, 173, 273, 128, 303, 394, 160, 470, 21, 51, 116]",0.5742130488841427,0.0,True
146,0,21,"[470, 214, 160, 21, 213, 204, 442, 284, 116, 380, 417, 162, 109, 407, 173, 469]",1.4854012401048253,0.6678293725756554,True
82,0,21,"[148, 194, 237, 270, 83, 88, 345, 86, 428, 180, 217, 321, 505, 493, 85, 42]",1.4500199791451125,0.0,False
70,0,21,"[214, 106, 168, 116, 470, 351, 41, 356, 407, 303, 284, 366, 162, 468, 417, 204]",1.1692082435418256,0.0,False
360,0,21,"[322, 368, 166, 354, 375, 388, 252, 254, 90, 311, 342, 29, 170, 326, 30, 389]",0.9838061625516172,0.7371640659767197,True
421,0,21,"[485, 194, 260, 144, 428, 491, 191, 195, 507, 268, 493, 249, 492, 270, 419, 148]",1.0828148618044402,0.0,False
280,0,21,"[273, 407, 204, 303, 284, 176, 351, 106, 44, 214, 109, 282, 304, 0, 378, 356]",0.8472188991498069,2.329227023940467,False
435,0,21,"[290, 262, 419, 174, 507, 191, 185, 307, 112, 325, 195, 154, 303, 429, 401, 258]",1.0783357418091166,0.0,False
433,0,21,"[244, 419, 429, 392, 507, 262, 258, 101, 290, 270, 260, 185, 425, 112, 195, 454]",0.985845176050552,2.7936160894318567,False
372,0,21,"[173, 109, 258, 269, 51, 44, 429, 366, 351, 502, 101, 41, 323, 290, 454, 50]",0.49849434006497434,0.0,True
136,0,21,"[258, 290, 113, 429, 112, 173, 307, 185, 109, 303, 198, 323, 128, 101, 419, 268]",0.7458740333204141,0.0,True
205,0,21,"[50, 170, 356, 323, 54, 474, 476, 173, 106, 401, 191, 249, 366, 269, 491, 329]",1.1506900998159961,2.745345985845907,False
107,0,21,"[51, 173, 307, 112, 109, 329, 41, 356, 326, 113, 21, 429, 366, 419, 54, 106]",0.5647237367988321,0.0,True
396,0,21,"[51, 329, 356, 41, 109, 351, 42, 173, 269, 54, 112, 307, 366, 246, 21, 124]",0.6168500763896686,1.534714366238164,True
169,0,21,"[294, 6, 383, 220, 343, 354, 420, 483, 7, 437, 166, 209, 389, 252, 289, 293]",1.5670810177500314,1.2669476034873244,True
516,0,21,"[282, 213, 36, 176, 442, 468, 417, 394, 160, 162, 469, 378, 304, 344, 147, 337]",1.4525179877983576,0.0,False
423,0,21,"[325, 180, 174, 88, 392, 493, 321, 262, 154, 507, 86, 231, 237, 505, 217, 290]",2.063862825071223,0.5423242908253617,False
