,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
1683,F,0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12
1857,I,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,8
372,F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,19
3743,F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12
2375,M,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10
377,F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
2285,I,0.42,0.33,0.1,0.352,0.1635,0.089,0.1,9
1019,M,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11
3337,I,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,15
1199,F,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10
2882,I,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,9
3169,M,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,10
4069,I,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8
1932,F,0.62,0.495,0.17,1.062,0.372,0.213,0.34,11
3736,M,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10
2792,M,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10
695,I,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7
4060,I,0.545,0.405,0.13,0.658,0.327,0.1445,0.174,8
1357,M,0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11
2216,I,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7
3402,M,0.455,0.345,0.15,0.5795,0.1685,0.125,0.215,13
1458,I,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7
2142,I,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9
2961,F,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,10
3383,M,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14
2895,I,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10
2248,M,0.36,0.27,0.09,0.2225,0.083,0.053,0.075,6
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
3051,M,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9
3159,F,0.34,0.255,0.085,0.204,0.097,0.021,0.05,6
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8
2362,F,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
1797,I,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,8
610,F,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12
1187,M,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10
4129,I,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,10
3339,F,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12
3896,M,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14
1685,I,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10
2450,F,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10
1753,M,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10
1970,M,0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11
876,M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9
1721,M,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10
332,I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
3958,F,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345,9
3614,M,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11
3471,F,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9
3388,M,0.74,0.535,0.185,1.65,0.734,0.4505,0.335,13
2479,F,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14
1825,I,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
3084,I,0.23,0.17,0.05,0.057,0.026,0.013,0.016,5
1833,I,0.405,0.3,0.09,0.269,0.103,0.067,0.11,6
3144,F,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
2477,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13
2064,M,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8
2414,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9
802,M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
860,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
3732,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
3275,M,0.46,0.355,0.11,0.415,0.215,0.082,0.13,12
2085,F,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10
1582,I,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9
1484,F,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9
2520,M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9
1980,F,0.705,0.535,0.22,1.866,0.929,0.3835,0.4395,10
1139,F,0.575,0.47,0.165,0.869,0.435,0.197,0.238,9
1269,I,0.47,0.365,0.1,0.411,0.175,0.0855,0.135,8
3060,M,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,11
1147,M,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9
644,M,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9
2474,M,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14
992,F,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8
1058,I,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
689,M,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11
2347,M,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,11
2416,M,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,18
2663,M,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9
3271,M,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,17
2351,M,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
2088,F,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,12
3450,F,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,7
1005,M,0.605,0.475,0.155,1.161,0.572,0.2455,0.275,9
3960,M,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11
1197,M,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12
1237,I,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
1343,M,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,10
43,I,0.205,0.15,0.055,0.042,0.0255,0.015,0.012,5
2736,I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7
1443,M,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,9
1166,F,0.615,0.475,0.155,1.027,0.447,0.25,0.285,9
3687,I,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11
2160,M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19
3675,M,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10
2898,I,0.55,0.435,0.165,0.804,0.34,0.194,0.244,8
1869,I,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,9
1107,I,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,8
124,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6
2486,F,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13
2143,M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10
2706,F,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11
4120,M,0.35,0.265,0.09,0.197,0.073,0.0365,0.077,7
3085,I,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6
81,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12
3814,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6
3624,F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9
3663,I,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9
3516,F,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11
2842,M,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,9
2437,I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9
3114,I,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101,7
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
2197,I,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,10
160,M,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13
314,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23
1925,F,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,11
3974,I,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,8
1109,M,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9
2592,M,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7
2417,M,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11
3777,M,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9
3617,M,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9
186,F,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12
3329,F,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10
2911,F,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195,11
4104,F,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,11
1792,M,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,9
2266,F,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14
347,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
3571,F,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9
2154,M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10
298,M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
3810,I,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8
1620,I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8
1174,F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9
2679,F,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9
699,F,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16
977,F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8
896,I,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
3863,F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
2067,F,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,9
2447,I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6
1068,I,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
3926,I,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,14
628,I,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21
2795,M,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12
2075,M,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,9
1382,F,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9
105,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12
2926,I,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274,11
1585,I,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9
1790,F,0.55,0.38,0.165,1.205,0.543,0.294,0.3345,10
2102,I,0.41,0.31,0.11,0.315,0.124,0.082,0.095,9
1345,M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10
3656,I,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11
2574,M,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8
3698,F,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10
3560,M,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10
2601,F,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10
3961,M,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,10
2144,M,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,9
3322,F,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,15
1241,I,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8
2626,I,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
3632,I,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5
4001,I,0.48,0.35,0.105,0.635,0.352,0.127,0.135,6
3790,F,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10
2175,M,0.575,0.45,0.185,0.925,0.342,0.197,0.35,12
1494,M,0.62,0.485,0.155,1.049,0.462,0.231,0.25,10
985,M,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10
326,I,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7
3442,M,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8
567,I,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12
3597,M,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11
2255,M,0.51,0.395,0.145,0.6185,0.216,0.1385,0.24,12
3665,I,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9
3209,I,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
3486,F,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8
2297,M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8
212,F,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12
496,F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12
2502,I,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,5
809,F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
1577,I,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8
3123,M,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,9
2029,M,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9
1674,M,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9
2814,I,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4
641,I,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13
971,M,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7
3223,M,0.52,0.415,0.175,0.753,0.258,0.171,0.255,8
2564,I,0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,6
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
2948,F,0.635,0.5,0.19,1.29,0.593,0.3045,0.352,8
2488,M,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14
3314,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11
500,F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
2987,M,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10
972,F,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8
4058,F,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,10
671,F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17
3149,F,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,24
3052,F,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9
2257,M,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13
851,M,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9
4016,F,0.64,0.525,0.175,1.382,0.646,0.3115,0.37,9
1405,M,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13
2902,I,0.56,0.435,0.13,0.777,0.354,0.173,0.222,9
2275,M,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20
2184,I,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6
3235,M,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,14
2307,F,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16
3132,F,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10
752,F,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13
2261,M,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,11
1642,M,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13
3121,F,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7
1893,I,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10
945,M,0.47,0.365,0.12,0.612,0.327,0.15,0.14,8
710,I,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
1588,I,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8
3452,F,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8
2964,M,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387,9
1259,I,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7
3456,F,0.61,0.48,0.16,1.234,0.598,0.238,0.315,12
2491,F,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10
21,I,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10
634,M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
1326,M,0.565,0.445,0.15,0.796,0.3635,0.184,0.219,8
3380,I,0.19,0.13,0.045,0.0265,0.009,0.005,0.009,5
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
1385,I,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11
1365,M,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10
460,M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11
