,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,F,I,M,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
4073,0.6068965517241378,0.5913043478260871,0.11061946902654868,0.22704081632653061,0.17444444444444443,0.18150975402883798,0.21335597057159025,0,1,0,9,9.473523641010422,0.2242246385957668,1,0.01,0.5
2277,0.7241379310344827,0.7304347826086957,0.1592920353982301,0.462519623233909,0.32111111111111107,0.4189991518235793,0.4793435200905489,1,0,0,19,12.371085208060126,43.942511318799255,1,0.01,0.5
3363,0.6413793103448275,0.6086956521739132,0.13274336283185842,0.29689952904238615,0.22666666666666666,0.3511450381679389,0.21335597057159025,0,1,0,10,10.328581704958546,0.10796593683346527,1,0.01,0.5
1097,0.5586206896551723,0.5652173913043479,0.11061946902654868,0.24430926216640503,0.25074074074074076,0.183206106870229,0.18675721561969438,0,1,0,8,9.128579657468624,1.2736920432519963,1,0.01,0.5
3429,0.2827586206896552,0.26956521739130435,0.057522123893805316,0.04277864992150706,0.03074074074074074,0.04749787955894826,0.032258064516129024,0,1,0,6,6.294111841499504,0.08650177531022929,1,0.01,0.5
1151,0.7034482758620689,0.7130434782608697,0.14159292035398233,0.37421507064364207,0.3396296296296296,0.39949109414758266,0.2982456140350877,0,0,1,7,11.273043065594294,18.25889704042348,1,0.01,0.5
3477,0.44827586206896547,0.42608695652173917,0.09734513274336284,0.1163657770800628,0.10111111111111111,0.11959287531806614,0.0831918505942275,0,1,0,6,7.003771377423693,1.0075569781350573,1,0.01,0.5
2667,0.7034482758620689,0.6869565217391305,0.13274336283185842,0.36734693877551017,0.3451851851851852,0.3435114503816794,0.2529711375212224,1,0,0,7,11.291147837800086,18.41394976585635,1,0.01,0.5
254,0.7241379310344827,0.7652173913043478,0.14601769911504428,0.48645996860282575,0.35851851851851846,0.4698897370653096,0.3831352574985852,0,0,1,15,11.876864356731804,9.753976246252245,1,0.01,0.5
3856,0.3586206896551724,0.3478260869565218,0.0752212389380531,0.06927001569858712,0.05185185185185184,0.06785411365564037,0.060554612337294846,0,1,0,9,6.480618786184102,6.34728170052847,1,0.01,0.5
2465,0.5862068965517241,0.582608695652174,0.11504424778761063,0.27747252747252743,0.20296296296296296,0.28413910093299405,0.2020373514431239,0,0,1,11,10.492750296761752,0.25730226143529056,1,0.01,0.5
3265,0.5586206896551723,0.5652173913043479,0.11946902654867259,0.206436420722135,0.1474074074074074,0.2357930449533503,0.17940011318619128,0,0,1,14,10.11557333310785,15.088770530462858,1,0.01,0.5
3421,0.7241379310344827,0.7304347826086957,0.13274336283185842,0.42660910518053374,0.384074074074074,0.37743850720949956,0.32880588568194674,0,0,1,11,11.418336399647552,0.1750053432700767,1,0.01,0.5
2020,0.6068965517241378,0.6000000000000001,0.12389380530973454,0.24784144427001567,0.21259259259259256,0.24512298558100082,0.18845500848896435,0,0,1,9,10.344566960769477,1.8078603119928678,1,0.01,0.5
719,0.10344827586206895,0.07826086956521741,0.022123893805309738,0.00510204081632653,0.002592592592592592,0.005937234944868533,0.003961516694963215,0,1,0,2,6.176103263791088,17.439838469846578,1,0.01,0.5
545,0.3379310344827586,0.3304347826086957,0.06637168141592921,0.06024332810047096,0.04259259259259259,0.06361323155216285,0.05376344086021505,0,0,1,11,7.623863558725248,11.398297270103345,1,0.01,0.5
642,0.7103448275862069,0.6869565217391305,0.14159292035398233,0.35243328100470955,0.2644444444444444,0.2637828668363019,0.3548387096774193,1,0,0,19,11.587823512409201,54.94036028319387,1,0.01,0.5
2624,0.9517241379310345,0.9217391304347825,0.1592920353982301,0.9403453689167977,0.8348148148148148,0.8676844783715013,0.6021505376344086,0,0,1,12,12.97097306957986,0.9427887018493373,1,0.01,0.5
3740,0.7931034482758621,0.773913043478261,0.1504424778761062,0.5504317111459969,0.5133333333333333,0.5385920271416454,0.36445953593661573,1,0,0,11,12.019978557373719,1.0403562575021725,1,0.01,0.5
2764,0.6551724137931034,0.7130434782608697,0.13274336283185842,0.3665620094191523,0.3555555555555555,0.2943172179813401,0.2739105829088851,0,1,0,9,10.931585299330832,3.731021768590981,1,0.01,0.5
1710,0.7862068965517242,0.791304347826087,0.17256637168141595,0.4803767660910518,0.4351851851851852,0.374893977947413,0.422184493491794,0,0,1,10,11.881250280300252,3.539102617129777,1,0.01,0.5
481,0.6896551724137929,0.6000000000000001,0.13716814159292037,0.3651883830455259,0.26629629629629625,0.41391009329940626,0.33786078098471983,0,0,1,17,11.387046329539615,31.50524890673471,1,0.01,0.5
12,0.5724137931034482,0.5652173913043479,0.11946902654867259,0.211734693877551,0.16037037037037036,0.16030534351145037,0.21335597057159025,0,0,1,11,10.139904457136637,0.7397643428534223,1,0.01,0.5
3595,0.806896551724138,0.8,0.1769911504424779,0.6454081632653061,0.554074074074074,0.7150127226463103,0.45217883418222976,0,0,1,11,12.473813973949301,2.1721276298082324,1,0.01,0.5
429,0.6896551724137929,0.6869565217391305,0.1504424778761062,0.41032182103610676,0.27888888888888885,0.2883799830364716,0.43406904357668363,1,0,0,18,11.999764319931199,36.00282821637071,1,0.01,0.5
3210,0.675862068965517,0.6869565217391305,0.12389380530973454,0.3938383045525903,0.2796296296296296,0.41306191687871074,0.2982456140350877,0,0,1,12,11.336468839247257,0.440273601289883,1,0.01,0.5
400,0.5655172413793103,0.5391304347826087,0.10619469026548674,0.23018053375196232,0.19925925925925925,0.22137404580152673,0.19637804187889074,1,0,0,9,10.791168677455222,3.2082852310966876,1,0.01,0.5
901,0.31034482758620685,0.3043478260869566,0.084070796460177,0.053571428571428575,0.04074074074074074,0.06106870229007633,0.04018109790605545,0,1,0,6,6.356377810277467,0.12700514365816198,1,0.01,0.5
443,0.4413793103448275,0.4173913043478261,0.08849557522123895,0.10576923076923077,0.09851851851851852,0.0542832909245123,0.09451046972269384,0,1,0,10,6.845396886373813,9.951520804500037,1,0.01,0.5
3996,0.33103448275862063,0.3043478260869566,0.0,0.05180533751962323,0.04185185185185185,0.04749787955894826,0.39501980758347477,0,1,0,6,7.632562911078473,2.6652616586290185,1,0.01,0.5
1327,0.675862068965517,0.582608695652174,0.11061946902654868,0.2912087912087912,0.25999999999999995,0.2196776929601357,0.18902093944538767,0,0,1,11,10.405715914162688,0.3531735746794901,1,0.01,0.5
1479,0.6896551724137929,0.7043478260869567,0.14601769911504428,0.3585164835164835,0.2959259259259259,0.41730279898218825,0.26825127334465193,0,0,1,8,11.191650328902178,10.18663182198138,1,0.01,0.5
1122,0.6482758620689655,0.6260869565217392,0.12389380530973454,0.32103610675039246,0.3411111111111111,0.21458863443596268,0.24504810413129596,0,0,1,9,10.669615143006325,2.787614725756032,1,0.01,0.5
3232,0.5655172413793103,0.6173913043478261,0.13274336283185842,0.2723704866562009,0.1774074074074074,0.2748091603053435,0.2982456140350877,0,0,1,13,10.916394353693939,4.3414124893185,1,0.01,0.5
55,0.5862068965517241,0.6000000000000001,0.12389380530973454,0.25883045525902665,0.18925925925925924,0.2968617472434266,0.24731182795698922,1,0,0,8,11.122732934619222,9.751460980955578,1,0.01,0.5
1451,0.5310344827586206,0.5217391304347826,0.09734513274336284,0.17032967032967034,0.14555555555555555,0.1620016963528414,0.13978494623655913,0,1,0,8,8.19616722036004,0.038481578343784656,1,0.01,0.5
3811,0.6620689655172414,0.6782608695652175,0.11504424778761063,0.33771585557299844,0.3122222222222222,0.26208651399491095,0.2699490662139219,0,0,1,9,10.932526886718506,3.734660167889921,1,0.01,0.5
1277,0.5586206896551723,0.5391304347826087,0.08849557522123895,0.18014128728414444,0.1625925925925926,0.14079728583545378,0.15110356536502548,0,1,0,8,8.375094118802263,0.14069559796004616,1,0.01,0.5
3791,0.7931034482758621,0.7652173913043478,0.15486725663716813,0.4807692307692308,0.39037037037037037,0.4368108566581849,0.4170911148839841,1,0,0,11,12.137463590948526,1.2938234207335157,1,0.01,0.5
4058,0.8551724137931034,0.8782608695652174,0.16371681415929204,0.6944662480376766,0.6062962962962962,0.5606446140797285,0.49292586304470853,1,0,0,10,12.669715890467495,7.127382935814651,1,0.01,0.5
1925,0.7379310344827585,0.7217391304347827,0.14601769911504428,0.46173469387755106,0.41851851851851846,0.4715860899067006,0.33106960950764003,1,0,0,11,11.739805362729058,0.547311974722673,1,0.01,0.5
1254,0.4827586206896551,0.4695652173913044,0.09734513274336284,0.13010204081632654,0.12740740740740739,0.07548770144189991,0.11148839841539332,0,1,0,7,7.2737036204330945,0.07491367183818345,1,0.01,0.5
3096,0.6275862068965516,0.5913043478260871,0.1017699115044248,0.22233124018838304,0.1837037037037037,0.23240033927056827,0.1805319750990379,1,0,0,9,10.83433642559256,3.364790122255692,1,0.01,0.5
3966,0.3034482758620689,0.28695652173913044,0.057522123893805316,0.0500392464678179,0.03777777777777777,0.04664970313825276,0.03791737408036219,0,1,0,6,6.32214284118768,0.10377601012847075,1,0.01,0.5
3960,0.8482758620689654,0.8608695652173914,0.17256637168141595,0.6966248037676609,0.5688888888888889,0.6437659033078881,0.4855687606112054,0,0,1,11,12.610757158585969,2.594538623935944,1,0.01,0.5
3424,0.7793103448275862,0.791304347826087,0.1504424778761062,0.5374803767660911,0.4192592592592592,0.5199321458863443,0.46123372948500274,0,0,1,10,12.284969557618876,5.221085879245001,1,0.01,0.5
1521,0.8344827586206897,0.773913043478261,0.16371681415929204,0.6824960753532182,0.567037037037037,0.5513146734520781,0.5285795132993775,1,0,0,12,12.723337710181134,0.5232174429700865,1,0.01,0.5
1651,0.7172413793103448,0.6608695652173914,0.13274336283185842,0.35243328100470955,0.30851851851851847,0.2875318066157761,0.2982456140350877,1,0,0,8,11.370500370147589,11.360272745165034,1,0.01,0.5
1980,0.8689655172413792,0.8347826086956524,0.1946902654867257,0.7315541601255887,0.6874074074074074,0.6497031382527566,0.4957555178268251,1,0,0,10,12.705410939444297,7.319248351264874,1,0.01,0.5
3608,0.6482758620689655,0.6521739130434783,0.13716814159292037,0.31456043956043955,0.30222222222222217,0.24342663273960982,0.2563667232597623,0,0,1,7,10.799644500246846,14.4372983282561,1,0.01,0.5
3926,0.696551724137931,0.6347826086956522,0.14159292035398233,0.28492935635792777,0.2011111111111111,0.32145886344359625,0.21335597057159025,0,1,0,14,10.377209960849205,13.124607667770217,1,0.01,0.5
2737,0.5103448275862068,0.5304347826086957,0.09734513274336284,0.16542386185243327,0.13407407407407407,0.1289228159457167,0.15676287492925864,0,1,0,9,8.152945301016137,0.7175016630706423,1,0.01,0.5
2056,0.5517241379310344,0.5652173913043479,0.12389380530973454,0.26962323390894816,0.2337037037037037,0.2222222222222222,0.21958121109224674,1,0,0,7,10.928159844754578,15.430439765942312,1,0.01,0.5
213,0.5862068965517241,0.6086956521739132,0.12389380530973454,0.24077708006279436,0.17777777777777776,0.22900763358778625,0.23033389926428974,0,0,1,9,10.488118639021295,2.21449708380259,1,0.01,0.5
1047,0.8689655172413792,0.8347826086956524,0.1592920353982301,0.6605180533751962,0.5125925925925925,0.7116200169635284,0.45614035087719296,1,0,0,12,12.676259616470622,0.4573270688689928,1,0.01,0.5
1177,0.7862068965517242,0.7391304347826088,0.1504424778761062,0.44446624803767665,0.39037037037037037,0.4300254452926209,0.343520090548953,1,0,0,10,11.765012596612937,3.1152694662023435,1,0.01,0.5
325,0.3862068965517241,0.382608695652174,0.07964601769911504,0.09772370486656201,0.07111111111111111,0.08905852417302798,0.08885116015846066,0,1,0,7,6.706363594744698,0.0862223384912562,1,0.01,0.5
2861,0.889655172413793,0.8869565217391303,0.1504424778761062,0.6322605965463108,0.5348148148148147,0.5513146734520781,0.5580079230333899,1,0,0,12,12.789985741914823,0.6240774724287127,1,0.01,0.5
1145,0.696551724137931,0.6956521739130436,0.17256637168141595,0.728806907378336,0.6992592592592591,0.7217981340118744,0.49745331069609505,0,0,1,9,12.55180683768658,12.615331812237148,1,0.01,0.5
2330,0.47586206896551714,0.5043478260869565,0.1017699115044248,0.13402668759811617,0.11148148148148147,0.13401187446988974,0.1284663271080928,0,1,0,9,7.658503352034061,1.7996132565038503,1,0.01,0.5
1161,0.7379310344827585,0.7478260869565218,0.14159292035398233,0.3973704866562009,0.3929629629629629,0.35877862595419846,0.2716468590831918,0,0,1,8,11.179303621023081,10.107971514650474,1,0.01,0.5
2182,0.6551724137931034,0.6521739130434783,0.14159292035398233,0.364010989010989,0.23407407407407407,0.2934690415606446,0.4001131861912846,0,0,1,13,11.56551573051706,2.0577451193940046,1,0.01,0.5
2669,0.7103448275862069,0.7217391304347827,0.13274336283185842,0.33712715855573,0.30518518518518517,0.27735368956743,0.2801358234295416,0,0,1,8,11.057179641136235,9.34634735817788,1,0.01,0.5
1790,0.6551724137931034,0.5652173913043479,0.14601769911504428,0.4721350078492936,0.4014814814814815,0.4978795589482612,0.3769100169779287,1,0,0,10,11.869477625783128,3.4949465933037223,1,0.01,0.5
222,0.5724137931034482,0.5565217391304348,0.13274336283185842,0.22507849293563578,0.1622222222222222,0.24342663273960982,0.21335597057159025,1,0,0,9,10.907011672297408,3.636693518278556,1,0.01,0.5
2137,0.7103448275862069,0.6956521739130436,0.15486725663716813,0.3783359497645212,0.28888888888888886,0.4156064461407973,0.34917940011318616,1,0,0,10,11.732550084078596,3.0017297938407514,1,0.01,0.5
2287,0.4275862068965517,0.4347826086956522,0.09292035398230089,0.1293171114599686,0.10037037037037037,0.12553011026293467,0.11148839841539332,1,0,0,7,9.698508667707781,7.281949029694023,1,0.01,0.5
1584,0.6068965517241378,0.5565217391304348,0.09734513274336284,0.2372448979591837,0.22185185185185183,0.22137404580152673,0.16808149405772493,1,0,0,6,10.748382171551818,22.547133247111155,1,0.01,0.5
2296,0.6344827586206896,0.6869565217391305,0.11946902654867259,0.3161302982731554,0.23777777777777775,0.30619168787107715,0.2812676853423882,1,0,0,13,11.335005708571416,2.7722059904897742,1,0.01,0.5
2078,0.7379310344827585,0.7391304347826088,0.14601769911504428,0.4872448979591837,0.4122222222222222,0.4529262086513995,0.4193548387096774,0,0,1,8,11.932617670686163,15.465481743793063,1,0.01,0.5
3951,0.5379310344827586,0.582608695652174,0.09734513274336284,0.2486263736263736,0.13370370370370369,0.26547921967769295,0.2529711375212224,1,0,0,13,11.0916947338036,3.6416289889929145,1,0.01,0.5
846,0.6413793103448275,0.6347826086956522,0.12389380530973454,0.31514913657770804,0.27259259259259255,0.29177268871925355,0.2359932088285229,1,0,0,11,11.149263135177566,0.02227948352303646,1,0.01,0.5
1156,0.7241379310344827,0.7130434782608697,0.13716814159292037,0.3981554160125588,0.3785185185185185,0.41730279898218825,0.2529711375212224,0,0,1,10,11.15882926266703,1.342885260013413,1,0.01,0.5
149,0.1310344827586207,0.13043478260869568,0.084070796460177,0.010989010989010988,0.008888888888888889,0.01272264631043257,0.009620826259196379,0,1,0,4,6.191143864997891,4.801111437117898,1,0.01,0.5
2124,0.4275862068965517,0.4173913043478261,0.084070796460177,0.13069073783359497,0.10814814814814813,0.15860899067005937,0.10016977928692698,0,0,1,7,8.880086619954646,3.5347256985324864,1,0.01,0.5
3485,0.5655172413793103,0.5478260869565218,0.1017699115044248,0.24921507064364207,0.28074074074074074,0.22561492790500423,0.14318053197509903,0,1,0,7,8.925019493905033,3.70570005191439,1,0.01,0.5
190,0.7448275862068965,0.7391304347826088,0.1592920353982301,0.45427786499215067,0.3581481481481481,0.366412213740458,0.36615732880588564,0,0,1,13,11.639504303773158,1.8509485394517589,1,0.01,0.5
1715,0.7862068965517242,0.7478260869565218,0.13274336283185842,0.4786106750392465,0.4211111111111111,0.4631043256997456,0.37181663837011886,0,0,1,9,11.733830378685479,7.473828539423588,1,0.01,0.5
3447,0.593103448275862,0.582608695652174,0.10619469026548674,0.2239010989010989,0.1885185185185185,0.22391857506361323,0.16355404640633842,1,0,0,8,10.752799930712198,7.577907458529085,1,0.01,0.5
731,0.6482758620689655,0.6347826086956522,0.11504424778761063,0.34419152276295134,0.27629629629629626,0.2866836301950806,0.2586304470854556,0,0,1,13,10.910239886405853,4.367097332369024,1,0.01,0.5
1462,0.5793103448275861,0.5652173913043479,0.10619469026548674,0.22409733124018835,0.19592592592592592,0.2171331636980492,0.16129032258064513,1,0,0,7,10.708692314795485,13.754398685823093,1,0.01,0.5
1481,0.696551724137931,0.6608695652173914,0.12389380530973454,0.37323390894819464,0.3511111111111111,0.366412213740458,0.23542727787209958,1,0,0,9,11.249013963398845,5.058063807562981,1,0.01,0.5
3392,0.7862068965517242,0.8,0.16371681415929204,0.5724097331240188,0.43148148148148147,0.5343511450381679,0.4623655913978494,0,0,1,19,12.35894443393609,44.10361903154844,1,0.01,0.5
3097,0.6482758620689655,0.6608695652173914,0.12831858407079647,0.36754317111459966,0.2722222222222222,0.21034775233248515,0.3887945670628183,0,0,1,11,11.38973246558861,0.15189139473377697,1,0.01,0.5
3246,0.6551724137931034,0.6608695652173914,0.14159292035398233,0.35478806907378335,0.2525925925925926,0.3706530958439355,0.33220147142048667,0,0,1,13,11.352475121277298,2.714338226010255,1,0.01,0.5
539,0.4137931034482758,0.40869565217391307,0.1017699115044248,0.10537676609105182,0.06814814814814814,0.1111111111111111,0.09847198641765703,1,0,0,10,9.403480659645016,0.35583532341754526,1,0.01,0.5
1065,0.33103448275862063,0.3130434782608696,0.04867256637168142,0.058477237048665615,0.047407407407407405,0.04495335029686175,0.042444821731748725,0,1,0,6,6.362584199898689,0.13146730201617227,1,0.01,0.5
884,0.806896551724138,0.8086956521739131,0.168141592920354,0.6106750392464678,0.5585185185185185,0.5046649703138252,0.4510469722693831,0,0,1,10,12.232707820225478,4.984984210496006,1,0.01,0.5
1249,0.4413793103448275,0.37391304347826093,0.08849557522123895,0.1163657770800628,0.10629629629629628,0.10262934690415605,0.09111488398415393,0,1,0,5,6.854657706328598,3.4397552076440556,1,0.01,0.5
2032,0.7310344827586206,0.6782608695652175,0.12389380530973454,0.3846153846153846,0.31740740740740736,0.35284139100932993,0.33220147142048667,0,0,1,12,11.354739190978599,0.4163615116589534,1,0.01,0.5
2599,0.7379310344827585,0.7391304347826088,0.13274336283185842,0.45035321821036106,0.417037037037037,0.4639525021204411,0.29711375212224106,0,0,1,8,11.408394648689175,11.617154081213004,1,0.01,0.5
1794,0.6896551724137929,0.6869565217391305,0.11504424778761063,0.31887755102040816,0.29777777777777775,0.2900763358778626,0.2393887945670628,0,1,0,10,10.565887571437225,0.32022874350712005,1,0.01,0.5
1718,0.7931034482758621,0.782608695652174,0.168141592920354,0.49921507064364207,0.43629629629629624,0.3893129770992366,0.44086021505376344,0,0,1,11,11.997672409226656,0.9953502361321197,1,0.01,0.5
1882,0.6620689655172414,0.6608695652173914,0.12389380530973454,0.29336734693877553,0.2518518518518518,0.2782018659881255,0.24052065647990942,0,0,1,8,10.7920169767948,7.7953587987103745,1,0.01,0.5
3626,0.8482758620689654,0.8260869565217392,0.168141592920354,0.6253924646781789,0.5014814814814815,0.5606446140797285,0.5415959252971136,0,0,1,10,12.655422694043489,7.0512696840411815,1,0.01,0.5
2686,0.7655172413793103,0.782608695652174,0.13274336283185842,0.515894819466248,0.46777777777777774,0.41730279898218825,0.4170911148839841,0,0,1,11,11.90600926123767,0.8208527814484298,1,0.01,0.5
780,0.6689655172413793,0.6173913043478261,0.14601769911504428,0.3642072213500785,0.25888888888888884,0.4011874469889737,0.33786078098471983,0,0,1,13,11.390467556117637,2.5905946879099337,1,0.01,0.5
2433,0.806896551724138,0.8,0.1592920353982301,0.596938775510204,0.39925925925925926,0.5699745547073791,0.6264855687606112,1,0,0,16,12.913789870448136,9.524692963748532,1,0.01,0.5
250,0.35172413793103446,0.33913043478260874,0.09292035398230089,0.06652276295133439,0.04777777777777777,0.058524173027989825,0.066213921901528,0,1,0,7,6.469516535353563,0.28141270626328774,1,0.01,0.5
4174,0.7241379310344827,0.7304347826086957,0.18141592920353983,0.4607535321821036,0.3885185185185185,0.48685326547921964,0.34691567628749287,0,0,1,9,11.664607457377336,7.1001329019109125,1,0.01,0.5
3262,0.7172413793103448,0.7478260869565218,0.12831858407079647,0.4903846153846154,0.3722222222222222,0.49533502968617465,0.37181663837011886,1,0,0,14,12.023159296717775,3.9078991661533604,1,0.01,0.5
2689,0.7862068965517242,0.8,0.14159292035398233,0.46408948194662486,0.37407407407407406,0.5267175572519084,0.377475947934352,0,0,1,9,11.879686352607857,8.292593489395944,1,0.01,0.5
567,0.49655172413793097,0.47826086956521746,0.11061946902654868,0.15855572998430142,0.12407407407407407,0.17811704834605596,0.10696095076400679,0,1,0,12,7.739205602979049,18.154368893685128,1,0.01,0.5
1760,0.9310344827586207,0.8869565217391303,0.19026548672566373,0.7598116169544741,0.5722222222222222,0.8176420695504665,0.6491228070175439,1,0,0,11,13.017525020473672,4.070407208237289,1,0.01,0.5
1040,0.8206896551724138,0.8173913043478263,0.14601769911504428,0.6304945054945055,0.5044444444444445,0.5326547921967769,0.45161290322580644,0,0,1,11,12.346558799395527,1.8132206002295244,1,0.01,0.5
3074,0.8275862068965517,0.8086956521739131,0.12831858407079647,0.5347331240188383,0.41185185185185186,0.5767599660729432,0.43406904357668363,0,0,1,11,12.242092715616934,1.54279431418865,1,0.01,0.5
683,0.6344827586206896,0.6086956521739132,0.16371681415929204,0.32672684458398743,0.23444444444444443,0.29177268871925355,0.3265421618562535,0,0,1,16,11.160308102634888,23.42261766142152,1,0.01,0.5
3426,0.8758620689655171,0.8608695652173914,0.1769911504424779,0.7466640502354788,0.6525925925925925,0.7455470737913485,0.5642331635540464,0,0,1,13,12.83508509160827,0.0271969270098525,1,0.01,0.5
2883,0.5862068965517241,0.5478260869565218,0.10619469026548674,0.2129120879120879,0.1837037037037037,0.179813401187447,0.1703452178834182,0,1,0,8,8.90117401154967,0.812114599092526,1,0.01,0.5
1388,0.7655172413793103,0.7652173913043478,0.14159292035398233,0.4281789638932496,0.3674074074074074,0.37404580152671757,0.3548387096774193,0,0,1,12,11.561492788216725,0.1922885747859419,1,0.01,0.5
4063,0.7655172413793103,0.8,0.14159292035398233,0.5235478806907379,0.4088888888888889,0.542832909245123,0.39445387662705145,1,0,0,11,12.215075756168655,1.4764090932288296,1,0.01,0.5
3362,0.46206896551724125,0.42608695652173917,0.08849557522123895,0.1173469387755102,0.0911111111111111,0.11620016963528414,0.10016977928692698,0,0,1,9,8.831204958914796,0.028491765894955685,1,0.01,0.5
307,0.7862068965517242,0.8,0.21238938053097348,0.604199372056515,0.3481481481481481,0.6251060220525869,0.6038483305036786,0,0,1,13,12.872758653261458,0.016190360319837768,1,0.01,0.5
2075,0.7172413793103448,0.7130434782608697,0.13274336283185842,0.3598901098901099,0.32037037037037036,0.2985581000848176,0.29485002829654783,0,0,1,9,11.15176943470972,4.63011170015099,1,0.01,0.5
3497,0.7034482758620689,0.6869565217391305,0.12831858407079647,0.3852040816326531,0.3581481481481481,0.40966921119592875,0.24731182795698922,1,0,0,9,11.334944357586949,5.451965153027128,1,0.01,0.5
854,0.682758620689655,0.6608695652173914,0.11504424778761063,0.29493720565149134,0.2577777777777777,0.2968617472434266,0.2178834182229768,0,0,1,10,10.744781414691413,0.554699355669743,1,0.01,0.5
565,0.37931034482758613,0.3478260869565218,0.057522123893805316,0.0694662480376766,0.051481481481481475,0.06446140797285835,0.066213921901528,0,0,1,10,7.886017479800873,4.468922095707454,1,0.01,0.5
2326,0.489655172413793,0.5043478260869565,0.1017699115044248,0.11872056514913658,0.06777777777777777,0.09245122985581,0.13412563667232597,0,0,1,11,9.187320782686282,3.285805944881074,1,0.01,0.5
