,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,F,I,M,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
1921,0.7162162162162162,0.6974789915966386,0.15178571428571427,0.39436869134053476,0.3547309833024118,0.337063857801185,0.35678391959798994,0,0,1,10,11.24939110304749,1.5609781283742232,1,0.001,0.75
2025,0.641891891891892,0.6974789915966386,0.125,0.32530547193199927,0.2820037105751391,0.3199473337722185,0.2970407593523171,1,0,0,10,11.456892198090847,2.122534876857979,1,0.001,0.75
4042,0.6756756756756757,0.680672268907563,0.13839285714285715,0.33840977510182396,0.35658627087198513,0.2554312047399605,0.2618648799553322,1,0,0,10,11.422312450041028,2.0229727055417124,1,0.001,0.75
2321,0.5608108108108107,0.5714285714285715,0.11160714285714286,0.19567912165751725,0.15732838589981446,0.12113232389730084,0.23841429369067557,0,0,1,14,9.879522322349619,16.97833629201508,1,0.001,0.75
2531,0.7162162162162162,0.7058823529411765,0.14732142857142858,0.42465025677350804,0.39962894248608527,0.36142198815009874,0.3433835845896147,0,0,1,10,11.310209702972397,1.7166494657630171,1,0.001,0.75
2908,0.6824324324324325,0.6638655462184875,0.14285714285714288,0.34301398972905967,0.3417439703153989,0.30480579328505597,0.2752652149637074,1,0,0,9,11.464348187909163,6.0730119912511755,1,0.001,0.75
871,0.7364864864864865,0.7563025210084034,0.13392857142857142,0.4853904728174252,0.46567717996289415,0.36142198815009874,0.4098269123394751,1,0,0,11,11.853498511410457,0.7284597089798663,1,0.001,0.75
301,0.6283783783783784,0.638655462184874,0.14732142857142858,0.31521161678767484,0.23821892393320962,0.22843976300197494,0.3724176437744277,1,0,0,13,11.41876653550835,2.500299269228265,1,0.001,0.75
2401,0.6891891891891893,0.6050420168067226,0.12946428571428573,0.24667965291305116,0.22189239332096472,0.19157340355497035,0.21608040201005024,1,0,0,12,11.058034847519174,0.8872983484882256,1,0.001,0.75
1872,0.6148648648648649,0.5714285714285715,0.10714285714285716,0.202939613954312,0.1825602968460111,0.15075707702435812,0.202680067001675,0,1,0,9,8.91869427679572,0.0066106206257711365,1,0.001,0.75
2293,0.3581081081081081,0.3445378151260505,0.07142857142857144,0.06268815300159376,0.05565862708719851,0.0684660961158657,0.059743160245672805,0,1,0,6,7.178132522708136,1.3879962410626367,1,0.001,0.75
4048,0.7432432432432433,0.7394957983193278,0.13392857142857142,0.4363378785195679,0.4693877551020407,0.25213956550362077,0.38916806253489666,1,0,0,13,11.76004739808318,1.53748245500029,1,0.001,0.75
2514,0.5337837837837838,0.5294117647058824,0.0892857142857143,0.19603329201345845,0.18478664192949906,0.15075707702435812,0.18034617532104968,0,1,0,8,8.60743013123876,0.3689713643367364,1,0.001,0.75
2528,0.7094594594594595,0.7058823529411765,0.11160714285714286,0.5094740570214272,0.4359925788497217,0.2508229098090849,0.3528754885538805,1,0,0,9,11.727944639932478,7.441681958536335,1,0.001,0.75
2131,0.3310810810810811,0.31092436974789917,0.06250000000000001,0.06304232335753497,0.05862708719851577,0.05003291639236339,0.059743160245672805,0,0,1,6,7.928149205957602,3.7177593604349326,1,0.001,0.75
3925,0.5337837837837838,0.4957983193277311,0.09375000000000001,0.17177262263148574,0.14434137291280147,0.16655694535878868,0.17141261864879953,1,0,0,8,10.422539986786056,5.868699987577385,1,0.001,0.75
3649,0.5945945945945946,0.5882352941176472,0.10714285714285716,0.2022312732424296,0.15732838589981446,0.17577353522053982,0.21608040201005024,0,1,0,9,8.973738589316827,0.0006896616910702556,1,0.001,0.75
176,0.32432432432432434,0.2605042016806723,0.044642857142857144,0.04356295378076855,0.043784786641929495,0.04871626069782751,0.037409268565047456,0,1,0,5,6.908811643166917,3.643561889089586,1,0.001,0.75
4051,0.7432432432432433,0.7478991596638656,0.14732142857142858,0.37347264034000355,0.3417439703153989,0.3390388413429888,0.33891680625348963,0,0,1,10,11.260711860068891,1.589394394118364,1,0.001,0.75
3111,0.4527027027027027,0.45378151260504207,0.08482142857142858,0.12714715778289357,0.1183673469387755,0.086899275839368,0.11334450027917363,0,1,0,8,7.8210687362337925,0.032016397152972116,1,0.001,0.75
1360,0.7162162162162162,0.638655462184874,0.10714285714285716,0.3189304055250575,0.3198515769944341,0.22843976300197494,0.2886655499720826,0,1,0,11,9.989065084581526,1.0219894032121575,1,0.001,0.75
3224,0.7635135135135136,0.7899159663865547,0.16964285714285715,0.48680715424119003,0.3257884972170686,0.4042132982225148,0.5231714126186487,0,0,1,16,11.689758278374061,18.57818369884494,1,0.001,0.75
3234,0.6959459459459459,0.7226890756302521,0.17410714285714285,0.4354524526297149,0.33506493506493507,0.3127057274522712,0.4673366834170854,1,0,0,13,11.793466770416924,1.4557224340881685,1,0.001,0.75
406,0.5067567567567568,0.5042016806722689,0.09375000000000001,0.16893925978395608,0.1569573283858998,0.1369321922317314,0.16582914572864318,0,0,1,8,9.40128051293734,1.963587075937936,1,0.001,0.75
2729,0.445945945945946,0.42016806722689076,0.08035714285714288,0.09420931468036126,0.08423005565862708,0.06912442396313363,0.09324399776661083,0,1,0,7,7.577290026633621,0.333263774850647,1,0.001,0.75
101,0.641891891891892,0.638655462184874,0.12053571428571429,0.29785726934655565,0.2426716141001855,0.25148123765635283,0.2830820770519263,0,0,1,15,10.659229419995228,18.842289228234968,1,0.001,0.75
3491,0.641891891891892,0.6470588235294118,0.13392857142857142,0.3481494598902072,0.3439703153988868,0.2639894667544437,0.2998324958123953,0,0,1,8,10.874914071549478,8.265130918793197,1,0.001,0.75
3282,0.6824324324324325,0.7058823529411765,0.13839285714285715,0.3670975739330618,0.30649350649350643,0.34167215273206053,0.33891680625348963,1,0,0,13,11.602931504241868,1.9518003818398906,1,0.001,0.75
161,0.7162162162162162,0.7226890756302521,0.13392857142857142,0.4320878342482734,0.39257884972170687,0.33838051349572085,0.310999441652708,1,0,0,13,11.677886301412453,1.7479846319928425,1,0.001,0.75
3613,0.722972972972973,0.73109243697479,0.14285714285714288,0.47653621391889495,0.522077922077922,0.32850559578670174,0.338358458961474,1,0,0,11,11.775193653267994,0.6009252000669791,1,0.001,0.75
1905,0.6756756756756757,0.6638655462184875,0.11160714285714286,0.30795112449088013,0.33320964749536175,0.21263989466754443,0.24958123953098826,0,1,0,10,9.82220455852683,0.031611219008639634,1,0.001,0.75
3048,0.6959459459459459,0.6974789915966386,0.12053571428571429,0.3442535859748539,0.3354359925788497,0.3100724160631994,0.3210496929089893,0,1,0,8,10.328128574368424,5.420182658790752,1,0.001,0.75
833,0.5,0.4705882352941177,0.08035714285714288,0.17265804852133876,0.20296846011131725,0.11257406188281763,0.12171970965940813,0,1,0,7,8.158531693421217,1.3421956846614334,1,0.001,0.75
3685,0.7364864864864865,0.7142857142857143,0.13839285714285715,0.3837435806622985,0.35621521335807044,0.33838051349572085,0.33891680625348963,0,0,1,10,11.239184077061907,1.53557717684377,1,0.001,0.75
35,0.5270270270270271,0.5042016806722689,0.08482142857142858,0.16911634496192668,0.16771799628942485,0.16260697827518103,0.1379117811278615,0,0,1,8,9.39188065399011,1.9373317549519378,1,0.001,0.75
817,0.3716216216216216,0.3613445378151261,0.07142857142857144,0.07207366743403576,0.05491651205936919,0.07504937458854509,0.06756002233389168,0,1,0,6,7.261341720484481,1.59098293583475,1,0.001,0.75
2867,0.33783783783783783,0.3277310924369748,0.058035714285714295,0.05542766070479901,0.05491651205936919,0.03949967083607636,0.04913456169737576,0,1,0,6,7.056126238049092,1.115402630695728,1,0.001,0.75
2548,0.2702702702702703,0.23529411764705885,0.05357142857142858,0.030281565432973258,0.024860853432282004,0.02830809743252139,0.026800670016750412,0,1,0,4,6.753319225412779,7.580766757027628,1,0.001,0.75
140,0.6621621621621621,0.6554621848739496,0.12946428571428573,0.2918363732955551,0.2523191094619666,0.2699144173798551,0.2747068676716918,1,0,0,10,11.322222563978023,1.7482725086926183,1,0.001,0.75
1430,0.20945945945945948,0.18487394957983197,0.044642857142857144,0.01753143261908978,0.013358070500927641,0.018433179723502304,0.03852596314907872,0,1,0,4,6.6272573868402045,6.90248137670642,1,0.001,0.75
4067,0.4391891891891892,0.411764705882353,0.09375000000000001,0.11191783247742164,0.09833024118738404,0.09479921000658326,0.1027359017308766,0,1,0,6,7.667502799661646,2.780565586879428,1,0.001,0.75
3500,0.7094594594594595,0.5966386554621849,0.12053571428571429,0.3318576235169116,0.3313543599257885,0.2574061882817643,0.29759910664433276,0,0,1,8,10.837152538390503,8.049434526095677,1,0.001,0.75
3367,0.6959459459459459,0.689075630252101,0.16517857142857145,0.3848060917301222,0.2727272727272727,0.2455562870309414,0.41708542713567837,0,1,0,17,10.5260922209727,41.91148193135019,1,0.001,0.75
71,0.4391891891891892,0.44537815126050423,0.0892857142857143,0.1243137949353639,0.10352504638218923,0.12903225806451613,0.10999441652707984,1,0,0,8,9.84665165596757,3.410122338487767,1,0.001,0.75
3574,0.7094594594594595,0.6974789915966386,0.14285714285714288,0.38197272888259254,0.36994434137291277,0.29493087557603687,0.3562255723059743,1,0,0,9,11.640524173405723,6.972367910339975,1,0.001,0.75
2959,0.7905405405405407,0.7899159663865547,0.13392857142857142,0.4515672038250398,0.36846011131725415,0.4193548387096774,0.43830262423227245,1,0,0,13,11.889782032876884,1.232583934522985,1,0.001,0.75
846,0.6283783783783784,0.6134453781512605,0.11607142857142859,0.2843987958207898,0.27309833024118735,0.22646477946017113,0.23283082077051923,1,0,0,11,11.145838323112038,0.021268816488131177,1,0.001,0.75
733,0.581081081081081,0.546218487394958,0.10714285714285716,0.23162741278554985,0.16771799628942485,0.2343647136273864,0.24399776661083192,0,0,1,13,10.126389585737222,8.257636812959495,1,0.001,0.75
3070,0.7837837837837839,0.73109243697479,0.13392857142857142,0.42571276784133166,0.4040816326530612,0.3436471362738644,0.35845896147403683,1,0,0,9,11.762395916001275,7.6308311967405205,1,0.001,0.75
478,0.891891891891892,0.8991596638655461,0.19196428571428573,0.6212148043208783,0.4719851576994434,0.4476629361421988,0.6460078168620882,0,0,1,21,11.996453639996965,81.06384705672392,1,0.001,0.75
6,0.6148648648648649,0.6050420168067226,0.125,0.2746591110324066,0.17513914656771798,0.1856484529295589,0.36683417085427134,1,0,0,20,11.260150754842645,76.3849648280776,1,0.001,0.75
38,0.6756756756756757,0.6554621848739496,0.11160714285714286,0.31202408358420397,0.2820037105751391,0.26728110599078336,0.2886655499720826,1,0,0,11,11.382719770909059,0.14647442304468267,1,0.001,0.75
1002,0.7027027027027027,0.680672268907563,0.11607142857142859,0.3550557818310607,0.3447124304267161,0.27518104015799866,0.27917364600781686,1,0,0,9,11.48443006611691,6.172392753425678,1,0.001,0.75
3801,0.17567567567567569,0.16806722689075632,0.03125,0.016823091907207367,0.01669758812615955,0.013824884792626725,0.013958682300390842,0,1,0,3,6.531486113099399,12.471394167013903,1,0.001,0.75
3262,0.7027027027027027,0.7226890756302521,0.12053571428571429,0.44253585974853904,0.37291280148422995,0.3844634628044766,0.36683417085427134,1,0,0,14,11.746351019054469,5.078933729316831,1,0.001,0.75
2496,0.6013513513513513,0.5798319327731093,0.10714285714285716,0.2204710465734018,0.15881261595547308,0.271231073074391,0.18816303740926857,1,0,0,15,10.877011191415718,16.999036715711235,1,0.001,0.75
1275,0.5472972972972973,0.5294117647058824,0.10267857142857144,0.19178324774216396,0.18033395176252318,0.13232389730085584,0.18257956448911222,0,1,0,9,8.600569269529846,0.15954490844392105,1,0.001,0.75
1721,0.7837837837837839,0.8319327731092439,0.15178571428571427,0.4505046927572162,0.43413729128014833,0.36932192231731403,0.4059184812953657,0,0,1,10,11.586830192486222,2.518030059785859,1,0.001,0.75
2078,0.722972972972973,0.7142857142857143,0.13839285714285715,0.4397024969010094,0.41298701298701296,0.35154707044107963,0.41373534338358453,0,0,1,8,11.43844875170459,11.82292981809885,1,0.001,0.75
1983,0.8783783783783784,0.8655462184873949,0.17410714285714285,0.5728705507349034,0.5513914656771799,0.4140882159315339,0.5432719151312115,1,0,0,11,12.069663752308864,1.1441805430034795,1,0.001,0.75
1609,0.6351351351351352,0.5378151260504203,0.09821428571428573,0.19160616256419338,0.17551020408163262,0.15141540487162605,0.1909547738693467,0,1,0,8,8.81356204012802,0.6618831931372648,1,0.001,0.75
2143,0.5337837837837838,0.5294117647058824,0.08482142857142858,0.16451213033469098,0.14953617810760667,0.13298222514812377,0.17141261864879953,0,0,1,10,9.482604231511004,0.2676983812503183,1,0.001,0.75
496,0.7635135135135136,0.7815126050420169,0.14732142857142858,0.4412962635027448,0.3142857142857142,0.3410138248847926,0.5343383584589614,1,0,0,12,11.901514560599164,0.009699381773975715,1,0.001,0.75
2587,0.6689189189189189,0.6554621848739496,0.125,0.35169116344961926,0.3732838589981447,0.24292297564186963,0.27805695142378556,1,0,0,9,11.428404253316671,5.897147217526499,1,0.001,0.75
2360,0.6351351351351352,0.6470588235294118,0.14732142857142858,0.27359659996458296,0.22077922077922074,0.24621461487820934,0.294249022892239,1,0,0,11,11.273793256215727,0.07496274714921088,1,0.001,0.75
2813,0.24324324324324323,0.23529411764705885,0.04017857142857143,0.024969010093855142,0.02040816326530612,0.021724818959842,0.021775544388609715,0,1,0,4,6.6975304826785,7.276670704979702,1,0.001,0.75
3717,0.3716216216216216,0.3277310924369748,0.08035714285714288,0.1414910571985125,0.12727272727272726,0.08229098090849242,0.13847012841987716,0,1,0,7,7.59417380429765,0.35304250971354245,1,0.001,0.75
4086,0.6959459459459459,0.6638655462184875,0.12946428571428573,0.3088365503807331,0.27309833024118735,0.28044766293614215,0.2663316582914573,0,0,1,8,10.792627883593788,7.798770496225519,1,0.001,0.75
490,0.6959459459459459,0.6722689075630253,0.12053571428571429,0.3793164512130334,0.3517625231910946,0.24950625411454902,0.31658291457286425,0,0,1,14,11.026709046644477,8.840459093305794,1,0.001,0.75
3523,0.25,0.25210084033613445,0.05357142857142858,0.03364618381441473,0.030055658627087197,0.024358130348913754,0.03238414293690675,0,1,0,4,6.766918772740198,7.655839494942121,1,0.001,0.75
2240,0.45945945945945943,0.43697478991596644,0.10267857142857144,0.13670975739330618,0.04972170686456401,0.11784068466096115,0.1379117811278615,0,0,1,12,8.898905546316755,9.616786810664987,1,0.001,0.75
1989,0.27702702702702703,0.2605042016806723,0.058035714285714295,0.041615016823091905,0.0385899814471243,0.03423304805793285,0.03182579564489112,0,1,0,6,6.830554506654492,0.6898207885240865,1,0.001,0.75
3850,0.4054054054054054,0.40336134453781514,0.0892857142857143,0.1057198512484505,0.09239332096474953,0.07504937458854509,0.11390284757118926,1,0,0,7,9.597508083567451,6.747048244198252,1,0.001,0.75
4024,0.3445945945945946,0.319327731092437,0.04910714285714286,0.050469275721622096,0.04230055658627087,0.04147465437788018,0.0547180346175321,0,1,0,6,7.047953354379295,1.098206232954817,1,0.001,0.75
2546,0.20270270270270274,0.19327731092436978,0.05357142857142858,0.01930228439879582,0.01706864564007421,0.016458196181698484,0.01619207146845338,0,1,0,4,6.595372223742567,6.7359569797744365,1,0.001,0.75
3828,0.8175675675675677,0.7815126050420169,0.14732142857142858,0.5457765185054011,0.557699443413729,0.4614878209348255,0.41596873255164707,0,0,1,11,11.740238714256794,0.5479533540845514,1,0.001,0.75
3015,0.4662162162162162,0.44537815126050423,0.0892857142857143,0.10873029927395077,0.08460111317254174,0.08426596445029624,0.10385259631490787,0,1,0,6,7.7308232343295895,2.995749068495141,1,0.001,0.75
2004,0.4054054054054054,0.36974789915966394,0.06696428571428573,0.07720913759518327,0.08014842300556585,0.065174456879526,0.06588498045784477,0,1,0,7,7.3272404897899275,0.10708633815795163,1,0.001,0.75
3431,0.3716216216216216,0.35294117647058826,0.07589285714285715,0.06977156012041792,0.053432282003710564,0.06385780118499013,0.06532663316582914,0,1,0,5,7.227040389168302,4.959708894986901,1,0.001,0.75
1862,0.6013513513513513,0.5966386554621849,0.0892857142857143,0.18292898884363376,0.15992578849721706,0.11981566820276496,0.20379676158570628,0,1,0,8,8.82042691362385,0.6731003205983559,1,0.001,0.75
2211,0.6621621621621621,0.6974789915966386,0.16517857142857145,0.40375420577297677,0.286456400742115,0.3390388413429888,0.38916806253489666,0,0,1,17,11.239009282002113,33.18901405285781,1,0.001,0.75
556,0.6081081081081081,0.5882352941176472,0.125,0.2808570922613777,0.22745825602968459,0.2692560895325872,0.2830820770519263,0,1,0,14,9.615713529971337,19.22196785127639,1,0.001,0.75
1494,0.7364864864864865,0.7226890756302521,0.12946428571428573,0.37081636267044443,0.3421150278293135,0.30348913759052004,0.2774986041317699,0,0,1,10,11.08368078166264,1.1743640365449497,1,0.001,0.75
3272,0.5270270270270271,0.5126050420168068,0.10267857142857144,0.15388701965645474,0.12467532467532468,0.140882159315339,0.16024567280848687,0,0,1,11,9.377465537010025,2.632618083590167,1,0.001,0.75
3,0.49324324324324326,0.5210084033613446,0.10267857142857144,0.18204356295378077,0.15918367346938775,0.14944042132982224,0.17141261864879953,0,0,1,10,9.484048875135008,0.266205563249451,1,0.001,0.75
492,0.7837837837837839,0.7647058823529412,0.12946428571428573,0.45599433327430494,0.3959183673469387,0.3752468729427254,0.4561697375767727,1,0,0,11,11.882070886950356,0.7780490496053869,1,0.001,0.75
3861,0.7500000000000001,0.7058823529411765,0.14732142857142858,0.5032760757924561,0.3076066790352504,0.4450296247531271,0.5455053042992741,1,0,0,14,11.935590626624684,4.261786060879865,1,0.001,0.75
2814,0.2702702702702703,0.2436974789915967,0.04017857142857143,0.0320524172126793,0.027458256029684595,0.026991441737985514,0.027359017308766047,0,1,0,4,6.762657080638233,7.632274145200563,1,0.001,0.75
1986,0.0810810810810811,0.12605042016806725,0.026785714285714288,0.009562599610412609,0.008534322820037105,0.007899934167215272,0.0072585147962032385,0,1,0,4,6.388170725362302,5.703359413477505,1,0.001,0.75
1352,0.7094594594594595,0.7058823529411765,0.14285714285714288,0.4000354170355941,0.37625231910946194,0.3574720210664911,0.3433835845896147,0,0,1,10,11.261111395601034,1.5904019521147883,1,0.001,0.75
1958,0.7770270270270271,0.7815126050420169,0.125,0.43775455994333273,0.4070500927643784,0.38907175773535213,0.367392518146287,0,1,0,10,10.951729434448527,0.9057889163957135,1,0.001,0.75
394,0.3648648648648648,0.36974789915966394,0.07589285714285715,0.06994864529838853,0.05528756957328385,0.06978275181040157,0.07649357900614182,0,1,0,6,7.27879975478675,1.6353288128426513,1,0.001,0.75
1745,0.831081081081081,0.8319327731092439,0.16964285714285715,0.5549849477598725,0.509090909090909,0.4832126398946675,0.5120044667783361,1,0,0,12,12.04125628118091,0.0017020807368783328,1,0.001,0.75
3718,0.3851351351351351,0.3277310924369748,0.09375000000000001,0.16398087480077916,0.1551020408163265,0.13824884792626727,0.14126186487995532,0,1,0,7,7.772863206940226,0.5973175366419304,1,0.001,0.75
1155,0.7094594594594595,0.689075630252101,0.125,0.3897644767132991,0.4040816326530612,0.34430546412113233,0.2774986041317699,1,0,0,8,11.588714363354711,12.87887078174841,1,0.001,0.75
205,0.49324324324324326,0.47899159663865554,0.11607142857142859,0.1700017708517797,0.13729128014842298,0.1421988150098749,0.17699609156895588,1,0,0,9,10.325276177015498,1.7563569453648133,1,0.001,0.75
2642,0.5405405405405405,0.5378151260504203,0.09375000000000001,0.18363732955551618,0.17217068645640074,0.15602369980250164,0.1608040201005025,0,1,0,7,8.541081085021975,2.374930910612509,1,0.001,0.75
1384,0.7500000000000001,0.7226890756302521,0.14285714285714288,0.4669736143084824,0.44044526901669756,0.4535878867676102,0.3835845896147403,1,0,0,9,11.843406340757074,8.084959618657534,1,0.001,0.75
3323,0.43243243243243246,0.411764705882353,0.08482142857142858,0.1188241544182752,0.10575139146567716,0.0987491770901909,0.1077610273590173,1,0,0,12,9.71239054491145,5.233157019010531,1,0.001,0.75
3339,0.6891891891891893,0.7058823529411765,0.15625,0.3029927395077032,0.2564007421150278,0.2343647136273864,0.30541596873255167,1,0,0,12,11.42528322015296,0.33029937703775186,1,0.001,0.75
4123,0.5608108108108107,0.5378151260504203,0.09375000000000001,0.1965645475473703,0.1680890538033395,0.17511520737327188,0.19542155220547178,0,1,0,8,8.743086298161193,0.5521772465149061,1,0.001,0.75
3068,0.7770270270270271,0.7647058823529412,0.14732142857142858,0.46555693288471756,0.47012987012987006,0.34233048057932847,0.4048017867113344,0,0,1,12,11.543807456431349,0.20811163680763567,1,0.001,0.75
598,0.7162162162162162,0.7394957983193278,0.12053571428571429,0.37258721445015053,0.27309833024118735,0.29624753127057274,0.40033500837520936,0,1,0,12,10.605455235334961,1.944755100654668,1,0.001,0.75
3611,0.6959459459459459,0.689075630252101,0.14285714285714288,0.36851425535682664,0.3432282003710575,0.31533903884134296,0.2998324958123953,1,0,0,10,11.553716303356591,2.4140343513160705,1,0.001,0.75
564,0.5337837837837838,0.5042016806722689,0.10714285714285716,0.19284575880998758,0.14805194805194805,0.16524028966425278,0.20491345616973755,1,0,0,14,10.563843165592345,11.807173790646432,1,0.001,0.75
4028,0.4662162162162162,0.4285714285714286,0.08035714285714288,0.09863644412962635,0.08274582560296845,0.0803159973666886,0.10161920714684533,0,1,0,8,7.665515689086925,0.11187975424699437,1,0.001,0.75
459,0.6081081081081081,0.5966386554621849,0.11160714285714286,0.25022135647246324,0.21669758812615952,0.20013166556945355,0.2607481853713009,1,0,0,11,11.058690439915944,0.003444567737527036,1,0.001,0.75
268,0.5337837837837838,0.5630252100840337,0.125,0.22436692048875506,0.16141001855287568,0.11586570111915732,0.2830820770519263,0,0,1,9,10.018430921372916,1.037201541608487,1,0.001,0.75
2319,0.581081081081081,0.5714285714285715,0.12053571428571429,0.2300336461838144,0.19925788497217067,0.20078999341672152,0.22724734785036288,1,0,0,15,10.898975542280358,16.81840160281469,1,0.001,0.75
3041,0.6756756756756757,0.6974789915966386,0.125,0.34584735257658933,0.3335807050092764,0.2574061882817643,0.3065326633165829,0,0,1,9,10.966159021032908,3.8657812959890836,1,0.001,0.75
596,0.641891891891892,0.6302521008403361,0.11607142857142859,0.2519922082521693,0.1896103896103896,0.2442396313364055,0.24958123953098826,1,0,0,9,11.134756890386765,4.557186981053769,1,0.001,0.75
1575,0.5540540540540541,0.5378151260504203,0.10714285714285716,0.21267929874269523,0.21706864564007416,0.1685319289005925,0.17699609156895588,0,1,0,7,8.75370603929133,3.0754848722468853,1,0.001,0.75
2228,0.581081081081081,0.5630252100840337,0.14732142857142858,0.2443775455994333,0.19740259740259739,0.19684002633311387,0.23841429369067557,1,0,0,12,10.936558496458455,1.1309078314547027,1,0.001,0.75
294,0.7094594594594595,0.7394957983193278,0.16517857142857145,0.37382681069594476,0.2842300556586271,0.24950625411454902,0.41708542713567837,0,0,1,26,11.25715308824144,217.3515350635489,1,0.001,0.75
2244,0.37837837837837834,0.3781512605042018,0.08035714285714288,0.07986541526474233,0.06864564007421149,0.05924950625411454,0.09324399776661083,0,1,0,11,7.367752186332002,13.193224179895953,1,0.001,0.75
4128,0.6486486486486487,0.638655462184874,0.12053571428571429,0.32530547193199927,0.29907235621521333,0.2988808426596445,0.2830820770519263,0,0,1,8,10.803398348856657,7.859042302372231,1,0.001,0.75
609,0.3716216216216216,0.35294117647058826,0.07142857142857144,0.06215689746768195,0.04192949907235621,0.05464121132323897,0.07426018983807928,0,0,1,12,8.10277864380519,15.18833429918092,1,0.001,0.75
2091,0.581081081081081,0.5630252100840337,0.09375000000000001,0.23304409420931468,0.22523191094619663,0.2040816326530612,0.19374651032942486,1,0,0,8,10.833157521299281,8.026781540494685,1,0.001,0.75
1893,0.6621621621621621,0.680672268907563,0.12946428571428573,0.30795112449088013,0.2779220779220779,0.282422646477946,0.2774986041317699,0,1,0,10,9.973855940861561,0.0006835118282341715,1,0.001,0.75
1453,0.5337837837837838,0.4957983193277311,0.10267857142857144,0.1521161678767487,0.14025974025974025,0.15273206056616195,0.129536571747627,0,1,0,6,8.249735170867442,5.06130833903796,1,0.001,0.75
1977,0.8445945945945946,0.8739495798319327,0.17410714285714285,0.6272357003718788,0.4482374768089053,0.5878867676102699,0.599106644332775,1,0,0,13,12.117987638400123,0.7779458060149917,1,0.001,0.75
1709,0.7702702702702704,0.7647058823529412,0.16071428571428573,0.5215158491234283,0.4482374768089053,0.4535878867676102,0.5343383584589614,0,0,1,9,11.769025550943262,7.667502501776634,1,0.001,0.75
1445,0.4797297297297297,0.47899159663865554,0.08482142857142858,0.15530370108021957,0.17625231910946193,0.09743252139565502,0.11836962590731434,0,1,0,6,8.048124608917197,4.194814413652222,1,0.001,0.75
494,0.7432432432432433,0.7478991596638656,0.16517857142857145,0.4841508765716309,0.43525046382189236,0.28703094140882157,0.411501954215522,0,0,1,17,11.490875518557283,30.35045255203148,1,0.001,0.75
1425,0.891891891891892,0.857142857142857,0.17410714285714285,0.7527890915530371,0.7035250463821892,0.6050032916392363,0.6292573981016192,1,0,0,12,12.176594200704264,0.031185511722377723,1,0.001,0.75
1426,0.9054054054054055,0.8655462184873949,0.1830357142857143,0.796174960155835,0.8575139146567718,0.586570111915734,0.6214405360134004,1,0,0,9,12.192008074523013,10.188915547820113,1,0.001,0.75
804,0.5945945945945946,0.546218487394958,0.11160714285714286,0.23357534974322647,0.21261595547309828,0.27518104015799866,0.17141261864879953,0,0,1,10,10.040389446830282,0.001631307415256204,1,0.001,0.75
452,0.7972972972972974,0.8403361344537815,0.16517857142857145,0.5087657163095448,0.43042671614100175,0.4654377880184331,0.40033500837520936,1,0,0,17,11.942588993518978,25.577406088475385,1,0.001,0.75
3374,0.5405405405405405,0.5378151260504203,0.10267857142857144,0.2075438285815477,0.17513914656771798,0.22514812376563528,0.17141261864879953,1,0,0,10,10.652684716666055,0.4259973393694488,1,0.001,0.75
