,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
385,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9
388,M,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14
389,I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9
393,I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
396,F,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10
397,M,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,8
400,F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9
402,F,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
407,M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
409,M,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8
412,F,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11
415,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
420,F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11
423,I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
433,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
438,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
445,F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
446,M,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13
447,M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
450,M,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16
451,F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16
452,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17
454,F,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14
458,I,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10
464,I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11
474,F,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10
476,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9
480,F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
487,F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15
489,F,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14
491,M,0.58,0.46,0.13,0.921,0.357,0.181,0.29,13
493,M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15
494,M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
499,M,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
507,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
508,M,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11
510,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
513,M,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
517,M,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5
522,I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
528,F,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12
530,I,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20
532,I,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
535,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
539,F,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10
541,F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
546,M,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,8
547,M,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
548,F,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12
553,I,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13
555,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
556,I,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14
560,F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
561,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13
563,F,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11
566,I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12
569,F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11
570,I,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16
572,F,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
575,F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
577,F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
583,I,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13
586,I,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
601,F,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10
603,I,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11
604,I,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
612,M,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18
618,M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,9
619,M,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,7
622,F,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12
628,I,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21
630,I,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9
631,F,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7
633,I,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9
634,M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14
642,F,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
643,M,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7
644,M,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9
646,M,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6
648,I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11
649,F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9
652,I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
657,F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
659,F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12
665,F,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10
666,M,0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,11
668,M,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
673,M,0.49,0.39,0.15,0.573,0.225,0.124,0.17,21
677,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11
679,F,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8
680,I,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7
682,F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
684,M,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
685,M,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
687,F,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16
692,F,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
695,I,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7
697,M,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,5
700,M,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12
702,F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9
706,M,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,11
710,I,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
713,M,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8
714,M,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9
715,I,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7
717,I,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
722,M,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,15
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
728,M,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13
730,M,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11
732,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
734,M,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
737,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
739,M,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,10
746,F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
747,M,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14
751,M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
752,F,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13
753,F,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
758,M,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13
766,F,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,13
771,I,0.485,0.375,0.14,0.521,0.2,0.123,0.17,8
772,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8
773,M,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9
774,M,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,10
775,M,0.53,0.41,0.165,0.732,0.189,0.17,0.31,11
777,M,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13
782,M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10
784,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5
785,M,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15
786,F,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9
788,F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9
796,M,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
798,M,0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11
801,M,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
805,M,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,7
807,F,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15
809,F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
814,I,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7
815,I,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049,7
821,I,0.37,0.275,0.14,0.2215,0.097,0.0455,0.0615,6
822,I,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,7
823,I,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,6
825,I,0.395,0.29,0.095,0.319,0.138,0.08,0.082,7
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
828,I,0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6
834,I,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,7
836,M,0.47,0.375,0.12,0.5805,0.266,0.0935,0.169,8
838,F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
841,F,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9
843,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
847,F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
848,F,0.55,0.43,0.125,0.923,0.4035,0.175,0.283,8
850,F,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10
853,M,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9
855,F,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9
856,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9
860,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
861,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11
865,F,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,10
871,F,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11
873,F,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11
874,F,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11
882,M,0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,17
885,F,0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10
887,F,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9
891,M,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17
894,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,3
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6
897,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
898,I,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
900,I,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
906,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
911,I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
915,I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6
918,I,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7
923,I,0.425,0.34,0.1,0.382,0.164,0.096,0.1,6
924,I,0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6
927,I,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8
929,I,0.44,0.345,0.13,0.4495,0.209,0.0835,0.134,6
932,I,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7
933,I,0.45,0.36,0.13,0.478,0.191,0.127,0.137,7
934,I,0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8
941,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7
942,I,0.465,0.37,0.115,0.534,0.261,0.098,0.143,7
946,F,0.47,0.365,0.12,0.582,0.29,0.092,0.146,8
