,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,F,I,M,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
3767,0.6857142857142857,0.7232142857142858,0.6521739130434783,0.3038781653975562,0.2679791080755323,0.3425022182786158,0.30541596873255167,0,0,1,10,10.886623488622304,0.7861012105767843,1,0.001,0.5
550,0.8214285714285714,0.8214285714285715,0.6521739130434783,0.4110146980697716,0.3969465648854961,0.3593611357586513,0.36683417085427134,0,1,0,17,10.609044622456585,40.84431063775109,1,0.001,0.5
1326,0.6999999999999998,0.6964285714285715,0.6086956521739131,0.28121126261731894,0.2912816392125351,0.3256433007985803,0.24288107202680065,0,0,1,8,10.637521064823847,6.95651736738952,1,0.001,0.5
3356,0.44999999999999996,0.43750000000000006,0.39130434782608703,0.10855321409598016,0.11048613901165126,0.129547471162378,0.09324399776661083,0,1,0,6,7.540884334451873,2.37432453215919,1,0.001,0.5
3261,0.8142857142857143,0.830357142857143,0.782608695652174,0.4634319107490703,0.4652470871836078,0.5102040816326531,0.411501954215522,1,0,0,12,12.14316336455929,0.020495748951936368,1,0.001,0.5
1961,0.8285714285714286,0.8214285714285715,0.7391304347826086,0.49938020187710286,0.4969867416633186,0.4401064773735581,0.553322166387493,1,0,0,11,12.22663419260036,1.5046314424563356,1,0.001,0.5
960,0.6071428571428571,0.6160714285714287,0.5000000000000001,0.23747122365857976,0.2691844114102049,0.21206743566992015,0.2021217197096594,0,0,1,7,9.827252012017905,7.99335393945929,1,0.001,0.5
2301,0.6357142857142857,0.6607142857142858,0.6086956521739131,0.2872321586683194,0.30855765367617516,0.35669920141969835,0.2551647124511446,1,0,0,10,10.502227287604065,0.2522322484141358,1,0.001,0.5
693,0.43571428571428567,0.41964285714285715,0.4782608695652174,0.09952187001947936,0.09361189232623542,0.11535048802129548,0.09324399776661083,0,0,1,9,8.639837703640806,0.12971687971872786,1,0.001,0.5
3117,0.5642857142857142,0.5446428571428572,0.39130434782608703,0.1659288117584558,0.13057452792286056,0.15705412599822538,0.15298715801228363,1,0,0,8,9.203470358478883,1.4483409037372919,1,0.001,0.5
3677,0.7571428571428571,0.7767857142857144,0.6739130434782609,0.3975562245440057,0.394535958216151,0.3930789707187223,0.39530988274706863,0,0,1,11,11.439902158242097,0.19351390882605476,1,0.001,0.5
1244,0.44285714285714284,0.43750000000000006,0.3695652173913044,0.10625110678236231,0.12133386902370429,0.10825199645075421,0.08040201005025124,0,1,0,7,7.439840353741097,0.19345953677909342,1,0.001,0.5
495,0.7857142857142857,0.7946428571428572,0.6086956521739131,0.3368160085000885,0.27601446364001603,0.39574090505767523,0.33891680625348963,1,0,0,15,11.317042637693579,13.564174932567072,1,0.001,0.5
2888,0.6214285714285713,0.6160714285714287,0.5000000000000001,0.20949176553922436,0.1912414624347127,0.2298136645962733,0.2261306532663316,0,1,0,8,8.909760297312602,0.8276637985663131,1,0.001,0.5
3609,0.6857142857142857,0.6250000000000001,0.4782608695652174,0.3226491942624402,0.3676175170751305,0.3469387755102041,0.2289223897264098,1,0,0,9,10.195170999523901,1.4284337181029607,1,0.001,0.5
256,0.6928571428571428,0.705357142857143,0.7608695652173914,0.37825394014520985,0.3049417436721575,0.30967169476486245,0.4561697375767727,0,0,1,19,11.368311015556547,58.242676755275546,1,0.001,0.5
66,0.6999999999999998,0.6875000000000001,0.6521739130434783,0.3233575349743226,0.2836480514262756,0.3425022182786158,0.35566722501395864,1,0,0,12,10.968927595783006,1.0631103027378124,1,0.001,0.5
4167,0.6071428571428571,0.5803571428571429,0.5000000000000001,0.20364795466619443,0.2153475291281639,0.2236024844720497,0.16973757677275264,0,0,1,9,9.684002574389382,0.46785952177130186,1,0.001,0.5
807,0.5785714285714285,0.6160714285714287,0.5000000000000001,0.26810695944749424,0.16994777018883084,0.3167701863354037,0.2663316582914573,1,0,0,15,9.988773525352297,25.112390780210045,1,0.001,0.5
3694,0.8214285714285714,0.7857142857142858,0.6521739130434783,0.4269523640871259,0.4411410204901567,0.47737355811889975,0.35566722501395864,0,0,1,10,11.565550021643377,2.4509468702675776,1,0.001,0.5
502,0.7785714285714286,0.7410714285714286,0.9347826086956522,0.39419160616256416,0.3029329047810365,0.3797692990239574,0.40033500837520936,1,0,0,15,12.09179404035704,8.457661903702826,1,0.001,0.5
444,0.4785714285714285,0.4821428571428572,0.4130434782608696,0.12803258367274659,0.1269586179188429,0.13575865128660158,0.13232830820770516,1,0,0,10,8.854504356097728,1.3121602701990815,1,0.001,0.5
3484,0.5714285714285713,0.6517857142857143,0.6521739130434783,0.25057552682840445,0.28043390920048206,0.26619343389529726,0.20435510887772193,0,1,0,8,9.27287715732571,1.6202162576415782,1,0.001,0.5
1569,0.5714285714285713,0.5446428571428572,0.5869565217391304,0.22330440942093144,0.2261952591402169,0.2422360248447205,0.2104969290898939,0,1,0,8,8.842873342631654,0.7104354717190571,1,0.001,0.5
3680,0.7642857142857142,0.7857142857142858,0.6739130434782609,0.3830352399504161,0.3627963037364403,0.48358473824312337,0.35231714126186486,1,0,0,9,11.51061795526735,6.303202517310807,1,0.001,0.5
2808,0.8999999999999999,0.8660714285714287,0.8478260869565217,0.6215689746768195,0.6633186018481317,0.7391304347826086,0.5131211613623674,1,0,0,9,12.960358396241604,15.684438626681372,1,0.001,0.5
76,0.7428571428571428,0.75,0.5652173913043479,0.33362847529661765,0.29047810365608673,0.3345164152617569,0.3500837520938023,0,0,1,9,10.939984968628792,3.763541678505656,1,0.001,0.5
3516,0.8928571428571428,0.9285714285714285,0.8260869565217392,0.6143084823800248,0.6223382884692646,0.7027506654835848,0.5131211613623674,1,0,0,11,13.009220966902236,4.036968893839554,1,0.001,0.5
1120,0.6714285714285714,0.5982142857142858,0.5434782608695653,0.27678413316805384,0.3386902370429891,0.321206743566992,0.1725293132328308,0,0,1,7,10.085930994401918,9.522970102210413,1,0.001,0.5
1820,0.8999999999999999,0.8750000000000002,0.7391304347826086,0.5445369222596069,0.4873443149859381,0.6512866015971606,0.5170295924064768,1,0,0,13,12.616217461720172,0.14728903668850757,1,0.001,0.5
2709,0.95,0.9285714285714285,0.9130434782608696,0.7118824154418276,0.7155484130172759,0.9334516415261758,0.52428810720268,1,0,0,12,13.569359227039016,2.4628883834924964,1,0.001,0.5
1417,0.8999999999999999,0.9107142857142856,2.1956521739130435,0.7820081459181867,0.8891120932101244,0.8624667258207631,0.5700725851479621,0,0,1,10,16.571196143799646,43.180618760287345,1,0.001,0.5
3570,0.7214285714285714,0.7410714285714286,0.6739130434782609,0.36798299982291477,0.43310566492567293,0.29370008873114467,0.30988274706867674,0,0,1,9,11.080483485693366,4.328411534242816,1,0.001,0.5
170,0.8857142857142857,0.8839285714285716,0.8913043478260869,0.6922259606870904,0.5717155484130172,0.9591836734693879,0.6571747627024008,0,0,1,14,13.407645170581452,0.3508842439354775,1,0.001,0.5
2320,0.46428571428571425,0.4553571428571429,0.39130434782608703,0.1011156366212148,0.09120128565689031,0.11180124223602485,0.1044109436069235,0,1,0,10,7.613323152375459,5.696226374987016,1,0.001,0.5
848,0.6785714285714286,0.6696428571428572,0.5000000000000001,0.3261908978218523,0.32342306147047006,0.30967169476486245,0.3143495254048017,1,0,0,8,10.433750784171739,5.923142879456554,1,0.001,0.5
436,0.4071428571428571,0.39285714285714296,0.3695652173913044,0.07614662652735965,0.06669345118521494,0.07630878438331853,0.09882747068676716,0,1,0,7,7.24374509716892,0.059411672393886096,1,0.001,0.5
1899,0.7142857142857142,0.705357142857143,0.5217391304347827,0.27731538870196565,0.2547207713941342,0.34161490683229817,0.25125628140703515,0,0,1,9,10.496027078471412,2.238097019519709,1,0.001,0.5
971,0.6285714285714286,0.5982142857142858,0.6304347826086957,0.2516380378962281,0.29610285255122537,0.2422360248447205,0.17141261864879953,0,0,1,7,10.138048427786638,9.847347935134188,1,0.001,0.5
1076,0.49285714285714277,0.43750000000000006,0.4130434782608696,0.11120949176553922,0.10004017677782241,0.1233362910381544,0.11390284757118926,0,1,0,7,7.71572601264589,0.5122637251779844,1,0.001,0.5
3312,0.6142857142857142,0.6339285714285715,0.6086956521739131,0.22401275013281385,0.1944556046605062,0.2360248447204969,0.23841429369067557,1,0,0,17,10.255368031178369,45.49006039485075,1,0.001,0.5
1374,0.7714285714285714,0.7589285714285715,0.717391304347826,0.39525411723038784,0.35757332261952585,0.5661047027506655,0.3333333333333333,0,0,1,9,11.553104781249138,6.518344024037207,1,0.001,0.5
2859,0.9214285714285714,0.9107142857142856,0.7391304347826086,0.6081105011510537,0.6793893129770991,0.7213842058562555,0.4310441094360692,1,0,0,11,12.711475456112202,2.929148236874471,1,0.001,0.5
2041,0.3571428571428571,0.3303571428571429,0.26086956521739135,0.053125553391181156,0.04459622338288469,0.05323868677905945,0.058626465661641536,0,1,0,8,6.638771236846154,1.8529437456373505,1,0.001,0.5
882,0.8285714285714286,0.9374999999999999,0.8478260869565217,0.7361430848238002,0.7697870630775411,0.6051464063886425,0.6694584031267449,0,0,1,17,13.133765561518354,14.947768733301489,1,0.001,0.5
352,0.707142857142857,0.7232142857142858,0.5652173913043479,0.33699309367805913,0.35797509039775005,0.36557231588287487,0.2719151312116136,0,0,1,12,10.71149217405584,1.6602524175193463,1,0.001,0.5
3539,0.5142857142857142,0.5089285714285715,0.4782608695652174,0.13954312024083584,0.1418240257131378,0.14285714285714285,0.1379117811278615,0,1,0,8,8.150888484640328,0.0227673347970545,1,0.001,0.5
543,0.5285714285714285,0.5267857142857143,0.45652173913043487,0.12732424296086417,0.12494977902772196,0.12244897959183675,0.12897822445561138,0,0,1,8,9.111170085441646,1.2346989587803954,1,0.001,0.5
2462,0.5214285714285714,0.4821428571428572,0.3043478260869566,0.14556401629183635,0.11490558457211729,0.17923691215616683,0.14349525404801786,0,0,1,8,8.687992144903129,0.473333191448408,1,0.001,0.5
3184,0.8500000000000001,0.8750000000000002,0.717391304347826,0.6038604568797592,0.5612695861791883,0.6858917480035492,0.6404243439419318,1,0,0,13,12.683735469615263,0.10002325317947845,1,0.001,0.5
1711,0.8142857142857143,0.8125000000000001,0.6521739130434783,0.47033823268992386,0.534752912816392,0.5474711623779946,0.35231714126186486,0,0,1,9,11.677708354491791,7.170122031715137,1,0.001,0.5
2365,0.7928571428571428,0.8035714285714287,0.6739130434782609,0.37648308836550376,0.3684210526315789,0.38243123336291035,0.3500837520938023,1,0,0,12,11.547248821962201,0.20498362921461463,1,0.001,0.5
1499,0.7928571428571428,0.7410714285714286,0.5869565217391304,0.3890561360014167,0.41703495379670547,0.46051464063886427,0.3065326633165829,0,0,1,9,11.135715257391542,4.561279660655021,1,0.001,0.5
4031,0.5214285714285714,0.4821428571428572,0.4347826086956522,0.17513724101292721,0.2065086380072318,0.21118012422360247,0.11836962590731434,0,1,0,8,8.037139197514248,0.001379319992002349,1,0.001,0.5
941,0.5571428571428572,0.5535714285714286,0.45652173913043487,0.16468921551266158,0.18521494576134992,0.16326530612244897,0.12451144611948631,0,1,0,7,8.306352800198768,1.7065576385871626,1,0.001,0.5
2141,0.35,0.3303571428571429,0.28260869565217395,0.06074021604391712,0.06026516673362795,0.06211180124223602,0.054159687325516466,0,1,0,7,6.680456759480057,0.10210788256198614,1,0.001,0.5
1694,0.7928571428571428,0.8035714285714287,0.6956521739130436,0.38586860279794577,0.37002812374447563,0.47116237799467614,0.3333333333333333,0,0,1,9,11.586731408236345,6.691179378356383,1,0.001,0.5
2196,0.4214285714285714,0.4017857142857144,0.3478260869565218,0.08181335222241898,0.07191643230212935,0.09582963620230701,0.07649357900614182,0,1,0,11,7.227742139067642,14.22992936936597,1,0.001,0.5
2686,0.7928571428571428,0.8035714285714287,0.6086956521739131,0.46555693288471756,0.5074327038971473,0.43655723158828746,0.411501954215522,0,0,1,11,11.516354412128717,0.2666218789247926,1,0.001,0.5
1488,0.75,0.7321428571428573,0.8260869565217392,0.44519213741809804,0.5138609883487343,0.3513753327417924,0.3969849246231155,0,0,1,9,11.703519600889747,7.309018232395056,1,0.001,0.5
1768,0.5142857142857142,0.43750000000000006,0.4782608695652174,0.21055427660704798,0.20731217356368017,0.24578527062999114,0.18202121719709657,0,1,0,8,8.15882348262868,0.02522489863430264,1,0.001,0.5
1636,0.7142857142857142,0.7410714285714286,0.7608695652173914,0.3481494598902072,0.3001205303334672,0.38509316770186336,0.394751535455053,0,0,1,10,11.43588208605389,2.0617573650504726,1,0.001,0.5
1965,0.8357142857142857,0.8125000000000001,0.717391304347826,0.4306711528245086,0.40538368822820403,0.5368234250221827,0.411501954215522,0,0,1,11,11.933171254622598,0.8708085904539142,1,0.001,0.5
785,0.6785714285714286,0.6428571428571429,0.717391304347826,0.36833717017885603,0.26396143029329044,0.4117125110913931,0.3227247347850362,0,0,1,15,10.95810742665502,16.3368955744613,1,0.001,0.5
1198,0.9142857142857143,0.8571428571428573,0.782608695652174,0.5927040906676111,0.713539574126155,0.554569653948536,0.4673366834170854,0,0,1,10,12.5681185788452,6.595233035009887,1,0.001,0.5
635,0.3999999999999999,0.37500000000000006,0.3478260869565218,0.05879227908624048,0.03937324226597026,0.07187222715173026,0.06867671691792294,0,0,1,8,8.051416200607028,0.0026436256848621016,1,0.001,0.5
2182,0.6785714285714286,0.6696428571428572,0.6521739130434783,0.32849300513547014,0.2539172358376858,0.3070097604259095,0.394751535455053,0,0,1,13,10.867770952506872,4.546400710973453,1,0.001,0.5
4,0.36428571428571427,0.3571428571428572,0.3043478260869566,0.07189658225606516,0.07111289674568098,0.06921029281277728,0.059743160245672805,0,1,0,7,6.846546188525773,0.023548072255967667,1,0.001,0.5
376,0.7928571428571428,0.7767857142857144,0.782608695652174,0.41632725340888965,0.39574126155082356,0.5962732919254659,0.31658291457286425,0,0,1,11,11.810445115456826,0.656821285167828,1,0.001,0.5
1745,0.8785714285714284,0.8839285714285716,0.8260869565217392,0.5549849477598725,0.5512253917235838,0.6512866015971606,0.5120044667783361,1,0,0,12,12.80104556435485,0.641673996172579,1,0.001,0.5
3803,0.35,0.31250000000000006,0.21739130434782608,0.04497963520453338,0.04861390116512655,0.04791481810115351,0.03796761585706308,0,1,0,7,6.438125905384996,0.31570249819943075,1,0.001,0.5
1181,0.8285714285714286,0.8125000000000001,0.717391304347826,0.5004427129449265,0.472077139413419,0.6601597160603372,0.4048017867113344,1,0,0,10,12.080788478017089,4.329680690248674,1,0.001,0.5
3596,0.8571428571428572,0.8214285714285715,0.5869565217391304,0.4473171595537453,0.48332663720369623,0.5297249334516415,0.361250697934115,0,0,1,10,11.619679225502443,2.623360793524194,1,0.001,0.5
416,0.7928571428571428,0.7946428571428572,0.6956521739130436,0.4644944218168939,0.4487746082764162,0.4729370008873115,0.44500279173646007,1,0,0,20,11.82629289780772,66.80948779242851,1,0.001,0.5
4136,0.7714285714285714,0.7857142857142858,0.6304347826086957,0.38197272888259254,0.41703495379670547,0.3362910381543922,0.35566722501395864,1,0,0,9,11.335818938835924,5.456050115024583,1,0.001,0.5
488,0.6642857142857143,0.6517857142857143,0.5434782608695653,0.2852842217106428,0.2792286058658095,0.31765749778172137,0.2607481853713009,0,0,1,11,10.319633553814255,0.4628985010954209,1,0.001,0.5
860,0.7428571428571428,0.75,0.6521739130434783,0.403222950239065,0.43873041382081157,0.4090505767524401,0.3009491903964266,1,0,0,6,11.226894581821496,27.32042696947491,1,0.001,0.5
3646,0.5714285714285713,0.5267857142857143,0.5000000000000001,0.14892863467327783,0.15226998794696664,0.13930789707187222,0.14963707426018982,0,1,0,9,8.392152651151445,0.3694783995022169,1,0.001,0.5
2321,0.5928571428571427,0.6071428571428572,0.5434782608695653,0.19567912165751725,0.17034953796705501,0.16326530612244897,0.23841429369067557,0,0,1,14,9.873872373958443,17.024929186383332,1,0.001,0.5
24,0.7714285714285714,0.7589285714285715,0.6739130434782609,0.4106605277138303,0.4114102049015668,0.5332741792369121,0.33891680625348963,1,0,0,10,11.495076077252756,2.2352524767734896,1,0.001,0.5
2782,0.75,0.7589285714285715,0.3478260869565218,0.3711705330263857,0.36641221374045796,0.47559893522626445,0.310999441652708,0,0,1,8,10.50041248737589,6.252062607025284,1,0.001,0.5
3893,0.5142857142857142,0.5357142857142857,0.5000000000000001,0.1436160793341597,0.12253917235837684,0.13043478260869565,0.18257956448911222,0,1,0,9,8.32286905523787,0.4585063163544546,1,0.001,0.5
2396,0.7857142857142857,0.7321428571428573,0.6304347826086957,0.3435452452629715,0.3238248292486942,0.32653061224489793,0.38916806253489666,0,1,0,14,10.23483020208409,14.176503607138132,1,0.001,0.5
931,0.5285714285714285,0.5000000000000001,0.4347826086956522,0.15353284930051353,0.1619124146243471,0.19343389529724933,0.13176996091568954,1,0,0,6,9.110523153483182,9.675354288354962,1,0.001,0.5
2278,0.6214285714285713,0.6250000000000001,0.5217391304347827,0.2534088896759341,0.2985134592205705,0.27950310559006214,0.18816303740926857,0,0,1,9,9.964178335619902,0.9296398628787645,1,0.001,0.5
1687,0.7785714285714286,0.7589285714285715,0.717391304347826,0.3678059146449442,0.3720369626355966,0.3939662821650399,0.3333333333333333,1,0,0,9,11.496709260243598,6.233557130186136,1,0.001,0.5
2681,0.7785714285714286,0.7767857142857144,0.6304347826086957,0.3888790508234461,0.4049819204499799,0.4383318544809228,0.34450027917364595,0,0,1,9,11.331459342769639,5.435702666987837,1,0.001,0.5
2918,0.75,0.6964285714285715,0.5434782608695653,0.32530547193199927,0.3567697870630775,0.3602484472049689,0.28084868788386375,0,1,0,9,9.718464487914366,0.5161912203940519,1,0.001,0.5
4099,0.8500000000000001,0.8392857142857144,0.7391304347826086,0.527536745174429,0.584170349537967,0.6078083407275955,0.423785594639866,0,0,1,9,12.205299688990582,10.273946096243122,1,0.001,0.5
2951,0.8071428571428572,0.9285714285714285,0.717391304347826,0.515849123428369,0.5014061872237846,0.47116237799467614,0.4891122278056951,0,0,1,11,12.264797295750535,1.599712199337866,1,0.001,0.5
25,0.6928571428571428,0.6875000000000001,0.5652173913043479,0.32813883477952893,0.3065488147850542,0.33274179236912155,0.3333333333333333,1,0,0,11,10.707227201123592,0.08571591176192561,1,0.001,0.5
1376,0.7785714285714286,0.8125000000000001,0.717391304347826,0.4531609704267753,0.45841703495379665,0.42236024844720493,0.4338358458961474,0,0,1,10,11.785198713858112,3.1869344479606556,1,0.001,0.5
2109,0.7785714285714286,0.7767857142857144,0.6956521739130436,0.42801487515494946,0.41582965046203285,0.45252883762200535,0.3724176437744277,0,0,1,13,11.566214796761765,2.055740009024908,1,0.001,0.5
721,0.6857142857142857,0.7142857142857144,0.6521739130434783,0.37382681069594476,0.31458417034953795,0.4037267080745342,0.3255164712451144,0,0,1,13,10.9804107737708,4.078740642701061,1,0.001,0.5
457,0.4071428571428571,0.4017857142857144,0.4130434782608696,0.06977156012041792,0.055042185616713535,0.07897071872227152,0.0876605248464545,0,1,0,9,7.352381551081894,2.714646553215305,1,0.001,0.5
837,0.5714285714285713,0.5535714285714286,0.5000000000000001,0.19284575880998758,0.18320610687022898,0.20940550133096716,0.19039642657733108,0,1,0,9,8.58251007179062,0.17429784015627273,1,0.001,0.5
2013,0.5642857142857142,0.5535714285714286,0.5434782608695653,0.18416858508942802,0.1916432302129369,0.26974267968056787,0.16024567280848687,0,0,1,10,9.63423014701641,0.13378758535163687,1,0.001,0.5
1769,0.5285714285714285,0.4732142857142858,0.4782608695652174,0.14591818664777756,0.1591000401767778,0.15882874889086068,0.12897822445561138,0,0,1,7,9.075607644135362,4.308147092393146,1,0.001,0.5
2596,0.75,0.7232142857142858,0.5869565217391304,0.32955551620329376,0.3194053836882282,0.3975155279503106,0.2752652149637074,1,0,0,8,10.928252705411404,8.57466390674921,1,0.001,0.5
2779,0.7357142857142857,0.7410714285714286,0.5869565217391304,0.3263679829998229,0.36440337484933705,0.3061224489795918,0.281965382467895,0,0,1,9,10.839561486340038,3.383986462025571,1,0.001,0.5
889,0.8714285714285714,0.8660714285714287,0.6521739130434783,0.5898707278200814,0.6685415829650461,0.6690328305235138,0.5287548855388051,1,0,0,11,12.37533251498618,1.8915395267782114,1,0.001,0.5
776,0.6142857142857142,0.5892857142857144,0.5869565217391304,0.2392420754382858,0.1888308557653676,0.3167701863354037,0.2216638749302066,0,0,1,15,10.085887736189555,24.148499341332215,1,0.001,0.5
1847,0.5642857142857142,0.5714285714285715,0.4782608695652174,0.17177262263148574,0.1566894335074327,0.17480035492457854,0.1490787269681742,0,1,0,8,8.462722038435396,0.21411168485380855,1,0.001,0.5
3228,0.49285714285714277,0.4821428571428572,0.5000000000000001,0.1379493536391004,0.12575331458417033,0.18101153504880213,0.12674483528754885,0,1,0,9,8.101505155816415,0.8072929850244842,1,0.001,0.5
3865,0.6428571428571428,0.6071428571428572,0.6739130434782609,0.276252877634142,0.22820409803133784,0.24844720496894412,0.31658291457286425,0,0,1,19,10.518777315700735,71.93113822067244,1,0.001,0.5
59,0.6142857142857142,0.6160714285714287,0.5000000000000001,0.20577297680184167,0.19686621132985133,0.2298136645962733,0.19374651032942486,1,0,0,7,9.870297439598284,8.238607391764464,1,0.001,0.5
1290,0.6285714285714286,0.5803571428571429,0.4782608695652174,0.2206481317513724,0.2615508236239453,0.22892635314995563,0.17699609156895588,0,1,0,7,8.72911077606936,2.989824075919185,1,0.001,0.5
4119,0.32142857142857134,0.28571428571428575,0.1739130434782609,0.0412608464671507,0.03776617115307352,0.039041703637976925,0.045226130653266326,0,1,0,4,6.209334903478165,4.881160715726874,1,0.001,0.5
3711,0.8999999999999999,0.8839285714285716,0.8695652173913043,0.5087657163095448,0.5255122539172358,0.5767524401064774,0.5142378559463986,0,0,1,11,12.830354650908147,3.3501981481010836,1,0.001,0.5
1719,0.8214285714285714,0.8392857142857144,0.7608695652173914,0.5262971489286347,0.5335476094817195,0.5971606033717836,0.42043551088777215,0,0,1,11,12.184766308268152,1.4036712052073461,1,0.001,0.5
1571,0.5714285714285713,0.5446428571428572,0.5000000000000001,0.17301221887727997,0.16392125351546802,0.23070097604259096,0.1379117811278615,0,1,0,8,8.48850874662991,0.238640795533925,1,0.001,0.5
4134,0.7428571428571428,0.7142857142857144,0.5652173913043479,0.3230033646183814,0.31217356368019283,0.3939662821650399,0.3009491903964266,1,0,0,9,10.867171194220289,3.486328268526019,1,0.001,0.5
3209,0.5071428571428571,0.5089285714285715,0.5000000000000001,0.13529307596954135,0.10968260345520289,0.10736468500443655,0.1613623673925181,0,1,0,14,8.197094845719553,33.67370822957458,1,0.001,0.5
1163,0.7642857142857142,0.7410714285714286,0.6739130434782609,0.3718788737382681,0.39935717155484124,0.42857142857142855,0.2964824120603015,0,0,1,9,11.2401742392605,5.018380622246363,1,0.001,0.5
2607,0.7857142857142857,0.7767857142857144,0.6739130434782609,0.39844165043385865,0.3824829248694254,0.41881100266193433,0.35399218313791175,1,0,0,9,11.512634585158255,6.313332558533394,1,0.001,0.5
129,0.907142857142857,0.8660714285714287,0.6739130434782609,0.6931113865769435,0.6151064684612293,0.4622892635314996,0.8693467336683417,0,0,1,18,12.879992741412721,26.214474327986423,1,0.001,0.5
1752,0.907142857142857,0.9017857142857144,0.9130434782608696,0.7129449265096512,0.7396544797107271,0.8047914818101154,0.6303740926856505,0,0,1,11,13.432643963654815,5.91775665390621,1,0.001,0.5
670,0.5714285714285713,0.5892857142857144,0.5869565217391304,0.21799185408181335,0.1880273202089192,0.19077196095829635,0.23841429369067557,0,0,1,14,9.924016276510855,16.613643314148433,1,0.001,0.5
878,0.8,0.7678571428571429,0.6739130434782609,0.4577651850540109,0.5359582161510646,0.4614019520851819,0.3015075376884422,1,0,0,9,11.517057118315174,6.335576536861088,1,0.001,0.5
1037,0.8357142857142857,0.8571428571428573,0.782608695652174,0.5625996104126084,0.5154680594616311,0.5261756876663709,0.576214405360134,0,0,1,9,12.509310801425586,12.315262301002292,1,0.001,0.5
2930,0.7714285714285714,0.75,0.717391304347826,0.4221710642819196,0.44837284049819204,0.4587400177462289,0.3517587939698492,1,0,0,11,11.56211906522694,0.3159778434916082,1,0.001,0.5
3846,0.4214285714285714,0.39285714285714296,0.3260869565217392,0.07171949707809455,0.07633587786259541,0.09849157054125998,0.0876605248464545,0,1,0,6,7.163325880486403,1.3533271042094654,1,0.001,0.5
2866,0.35,0.26785714285714285,0.3043478260869566,0.06339649371347618,0.06990759341100843,0.059449866903283057,0.05360134003350083,0,1,0,5,6.589446919919482,2.526341511241527,1,0.001,0.5
3257,0.6142857142857142,0.5892857142857144,0.4347826086956522,0.23127324242960864,0.25512253917235833,0.26530612244897955,0.20491345616973755,0,0,1,9,9.653058150456951,0.42648494787825425,1,0.001,0.5
523,0.17857142857142855,0.15178571428571433,0.1956521739130435,0.011687621746059855,0.010847730012053034,0.013309671694764862,0.009491903964265773,0,0,1,5,6.527088295019881,2.3319986607867285,1,0.001,0.5
3951,0.5571428571428572,0.5982142857142858,0.4347826086956522,0.22436692048875506,0.14503816793893126,0.2777284826974268,0.24958123953098826,1,0,0,13,9.663184701164687,11.134336338541402,1,0.001,0.5
3044,0.7142857142857142,0.6964285714285715,0.6521739130434783,0.32424296086417564,0.36078746484531937,0.3425022182786158,0.2663316582914573,0,1,0,9,9.873901093158857,0.7637031206242447,1,0.001,0.5
2869,0.4214285714285714,0.4017857142857144,0.3260869565217392,0.06941738976447671,0.06388107673764563,0.07985803016858917,0.06309324399776661,0,1,0,5,7.137872717491316,4.570499756193704,1,0.001,0.5
2250,0.8285714285714286,0.9553571428571428,0.8260869565217392,0.5466619443952542,0.5247087183607874,0.6672582076308784,0.461753210496929,0,0,1,11,12.739698168840869,3.026549718668273,1,0.001,0.5
