,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
4139,F,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10
3780,M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10
2904,I,0.575,0.455,0.16,0.9895,0.495,0.195,0.246,9
2255,M,0.51,0.395,0.145,0.6185,0.216,0.1385,0.24,12
1640,F,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8
730,M,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11
1259,I,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7
2250,M,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
1452,I,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9
1355,F,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11
413,M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12
3164,F,0.64,0.475,0.19,1.151,0.4365,0.281,0.3805,13
3139,I,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,11
2287,F,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,7
1978,M,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,12
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
2276,F,0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14
2913,M,0.59,0.5,0.15,1.142,0.485,0.265,0.345,9
3834,M,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6
3577,M,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11
1609,I,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,8
937,I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
3556,I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9
1936,M,0.625,0.495,0.155,1.0485,0.487,0.212,0.3215,11
1618,I,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
2847,M,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8
3227,F,0.45,0.35,0.135,0.56,0.231,0.137,0.145,13
1478,M,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9
1244,I,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,7
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
3122,M,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8
36,F,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16
100,I,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7
3104,M,0.66,0.525,0.2,1.489,0.6065,0.3795,0.421,10
3162,M,0.64,0.49,0.14,1.194,0.4445,0.238,0.375,15
2949,M,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345,11
1696,M,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11
3106,I,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5
3900,M,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15
41,F,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14
2730,I,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6
2724,I,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8
3099,M,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,9
2671,F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8
3865,M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19
3103,M,0.645,0.5,0.18,1.461,0.5985,0.2425,0.439,11
1688,M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
1001,M,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9
1671,M,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,9
2785,M,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9
2352,M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
3915,I,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11
1580,I,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8
2256,M,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8
389,I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9
1184,I,0.665,0.5,0.17,1.2975,0.6035,0.291,0.3595,9
3436,I,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,6
2851,F,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12
2834,F,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8
3893,I,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,9
3168,M,0.605,0.47,0.115,1.114,0.3925,0.291,0.31,15
120,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9
581,I,0.55,0.425,0.15,0.806,0.376,0.171,0.245,14
3789,F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10
3894,M,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12
3654,I,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9
2092,M,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10
2968,F,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,12
199,M,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10
1663,M,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8
4103,M,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10
1634,F,0.575,0.47,0.155,1.116,0.509,0.238,0.34,10
3079,F,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,11
3218,F,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,14
3054,M,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12
1736,F,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13
135,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8
2784,M,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9
2043,I,0.395,0.295,0.1,0.293,0.14,0.062,0.082,7
2474,M,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14
190,M,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
2440,M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
4097,M,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9
1917,M,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,10
3392,M,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
2517,M,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7
476,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9
641,I,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13
2699,M,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14
2756,I,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8
1897,M,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13
464,I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
1441,I,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6
4132,I,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,10
1834,I,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7
1534,I,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6
2163,F,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9
2850,M,0.63,0.485,0.16,1.243,0.623,0.275,0.3,10
3034,M,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10
1205,M,0.745,0.565,0.215,1.931,0.896,0.4585,0.5,11
3933,I,0.235,0.18,0.06,0.058,0.022,0.0145,0.018,6
1475,F,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8
1669,F,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10
2556,I,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6
2356,M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13
782,M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10
2231,F,0.505,0.4,0.165,0.729,0.2675,0.155,0.25,9
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
3551,I,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9
901,I,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037,6
2646,I,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7
1192,M,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9
1030,F,0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10
529,M,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9
1090,I,0.45,0.33,0.1,0.411,0.1945,0.1,0.098,6
3059,F,0.625,0.515,0.155,1.1635,0.4875,0.259,0.355,11
2422,F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12
197,M,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,16
1809,F,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8
881,M,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9
671,F,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
2310,F,0.435,0.35,0.11,0.384,0.143,0.1005,0.125,13
2776,M,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10
1685,I,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10
2702,M,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,11
187,F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10
3604,I,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8
372,F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,19
3487,I,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8
3710,M,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11
2809,M,0.71,0.565,0.2,1.601,0.706,0.321,0.45,11
1217,I,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445,5
1970,M,0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11
2414,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9
2437,I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9
1304,M,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,9
2881,I,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8
2229,M,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,7
1487,M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
1177,F,0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10
1041,F,0.675,0.57,0.225,1.587,0.739,0.2995,0.435,10
624,I,0.465,0.36,0.105,0.498,0.214,0.116,0.14,15
3729,M,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9
1786,I,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8
152,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10
2100,I,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10
3581,M,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9
3924,F,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20
398,M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12
2080,M,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,9
62,F,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10
3773,F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9
651,I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
533,F,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9
2879,I,0.47,0.385,0.13,0.587,0.264,0.117,0.174,8
1078,I,0.42,0.31,0.095,0.279,0.1255,0.051,0.088,6
3308,M,0.275,0.2,0.08,0.099,0.037,0.024,0.03,5
1703,F,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10
3661,I,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10
3603,I,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7
1224,I,0.345,0.255,0.095,0.1945,0.0925,0.037,0.055,6
2722,I,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7
1771,I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8
3229,F,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,12
2907,M,0.58,0.46,0.15,1.049,0.5205,0.1935,0.305,10
1407,M,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10
3542,I,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8
482,M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15
3743,F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12
1637,F,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8
110,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9
2721,I,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8
2991,M,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8
3001,M,0.64,0.495,0.165,1.307,0.678,0.292,0.266,11
1620,I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8
738,M,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14
1023,F,0.64,0.5,0.175,1.394,0.4935,0.291,0.4,10
832,I,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9
3584,M,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11
3473,I,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
2676,F,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
3296,F,0.605,0.485,0.165,1.0735,0.437,0.205,0.33,14
1554,I,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8
2135,M,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,12
3062,F,0.635,0.505,0.165,1.251,0.577,0.227,0.3825,11
4106,F,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11
3354,F,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10
1650,I,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11
1262,I,0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,8
2731,I,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8
3425,F,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10
2622,F,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13
3068,M,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
3190,I,0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,5
689,M,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11
1370,M,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10
3053,F,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11
3373,M,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19
869,M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
3695,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10
2763,I,0.55,0.425,0.135,0.656,0.257,0.17,0.203,10
3960,M,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11
2588,F,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8
3464,M,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,10
1837,I,0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,6
1633,I,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10
3109,I,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075,7
1425,F,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12
668,M,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
2137,F,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
1082,I,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7
4068,I,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085,7
2199,F,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21
1164,M,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10
3274,F,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
1472,F,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9
202,F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12
149,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
740,M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
1523,M,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12
3208,I,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9
1963,M,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,9
1567,I,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8
2650,I,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8
1006,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11
359,F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16
932,I,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7
126,I,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,6
574,I,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10
1887,I,0.56,0.445,0.165,0.832,0.3455,0.179,0.279,9
3070,F,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9
210,F,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10
933,I,0.45,0.36,0.13,0.478,0.191,0.127,0.137,7
2715,I,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6
2292,F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9
2963,F,0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12
2988,M,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,9
200,F,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9
443,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
1608,I,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9
4007,F,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11
3821,M,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10
81,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12
2687,M,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10
2742,I,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8
1749,M,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,11
1066,I,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,6
684,M,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
3530,I,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7
3748,I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6
520,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
1421,F,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13
1037,M,0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,9
2478,F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8
2400,I,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,13
2957,F,0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535,11
2546,I,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
2273,F,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13
3758,I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9
3830,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14
150,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15
185,M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13
844,M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
88,F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9
315,I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8
1225,I,0.345,0.255,0.085,0.2005,0.105,0.037,0.05,5
347,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
2344,M,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21
2747,I,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10
2049,I,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,8
25,F,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11
1816,F,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,10
1453,I,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6
4080,I,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8
387,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
996,M,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11
3483,I,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,7
1787,I,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8
3549,I,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,9
1449,M,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6
2813,I,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
2090,M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17
490,M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14
1606,I,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10
2134,F,0.44,0.33,0.115,0.4005,0.143,0.113,0.12,8
3152,F,0.47,0.375,0.105,0.513,0.232,0.142,0.13,11
2802,M,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,9
