,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
2371,M,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3
3814,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6
1764,I,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5
550,I,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17
4104,F,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,11
3474,I,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,6
2688,M,0.63,0.465,0.15,1.027,0.537,0.188,0.176,8
2840,M,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,9
1223,I,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6
3552,I,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8
229,F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15
3906,M,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
3694,M,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10
2290,I,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6
204,M,0.42,0.335,0.115,0.369,0.171,0.071,0.12,8
3157,F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,9
3822,F,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9
3199,F,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,9
1261,I,0.45,0.33,0.105,0.448,0.208,0.089,0.12,9
1807,M,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,11
3146,M,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,14
2069,M,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,9
397,M,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,8
1142,M,0.575,0.445,0.17,1.0225,0.549,0.2175,0.228,9
3931,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3,17
4054,F,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10
2438,F,0.515,0.4,0.17,0.796,0.258,0.1755,0.28,16
263,I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
3326,I,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12
1139,F,0.575,0.47,0.165,0.869,0.435,0.197,0.238,9
2569,I,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,6
3743,F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12
2256,M,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8
1376,M,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10
1128,F,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
359,F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16
2727,I,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7
1158,M,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9
53,F,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10
2313,M,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16
1428,F,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14
1772,I,0.455,0.345,0.11,0.434,0.207,0.0855,0.1215,8
855,F,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9
2294,M,0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,12
2352,M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
3799,F,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11
446,M,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13
844,M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
1382,F,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9
1347,I,0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,9
3967,I,0.315,0.23,0.07,0.164,0.0625,0.04,0.045,6
1829,I,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,6
2385,F,0.45,0.345,0.115,0.496,0.1905,0.117,0.14,12
2335,M,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23
836,M,0.47,0.375,0.12,0.5805,0.266,0.0935,0.169,8
3902,I,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
3579,F,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9
2230,M,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,13
2339,M,0.64,0.52,0.2,1.407,0.566,0.304,0.455,17
3032,I,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9
2143,M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10
290,M,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,17
2951,M,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,11
1205,M,0.745,0.565,0.215,1.931,0.896,0.4585,0.5,11
843,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
2306,F,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12
1497,M,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10
280,F,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15
2258,M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8
2552,I,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6
629,M,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
3262,F,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,14
950,M,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6
2146,M,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11
3681,M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11
696,I,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
2617,M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9
3677,M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11
2168,M,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045,6
3573,F,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10
3127,F,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,9
3843,M,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16
3770,I,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9
1270,I,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8
2247,F,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,9
2297,M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8
4169,M,0.52,0.385,0.165,0.791,0.375,0.18,0.1815,10
3292,F,0.495,0.375,0.15,0.597,0.2615,0.135,0.178,11
2959,F,0.66,0.525,0.16,1.277,0.4975,0.319,0.394,13
2279,M,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,10
976,M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7
136,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7
2111,I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9
1987,I,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
3502,M,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,10
1501,M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
3077,M,0.685,0.51,0.165,1.545,0.686,0.3775,0.4055,10
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
2978,M,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,8
1782,M,0.525,0.365,0.17,0.9605,0.438,0.2225,0.276,10
2456,I,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5
1516,M,0.66,0.505,0.165,1.374,0.589,0.351,0.345,10
2272,M,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15
1753,M,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10
2182,M,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13
1524,F,0.7,0.55,0.17,1.684,0.7535,0.3265,0.32,11
1991,I,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6
1014,F,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,9
2753,I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8
3172,F,0.505,0.405,0.18,0.606,0.239,0.1235,0.18,11
3790,F,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10
3244,F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,19
2654,F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
874,F,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11
3714,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11
3865,M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19
2600,F,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10
2934,F,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277,9
2657,F,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9
193,I,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8
2537,I,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11
4101,F,0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11
964,I,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8
2830,F,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9
2855,F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11
1658,I,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,8
2516,I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10
3159,F,0.34,0.255,0.085,0.204,0.097,0.021,0.05,6
776,M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
3696,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13
772,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8
2390,F,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16
3541,I,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8
1877,I,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8
943,I,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7
807,F,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15
4049,M,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,9
1728,M,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
366,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
2730,I,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6
2597,F,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8
1804,M,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10
3950,F,0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13
1932,F,0.62,0.495,0.17,1.062,0.372,0.213,0.34,11
1445,I,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
2626,I,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
1228,I,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
52,M,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10
3896,M,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14
1268,I,0.465,0.34,0.11,0.346,0.1425,0.073,0.113,11
2919,F,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,10
207,I,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8
626,F,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10
1871,I,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,9
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14
1556,I,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7
1826,I,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,7
1360,I,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11
1301,I,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9
2940,M,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10
3133,F,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,9
68,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
3891,F,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12
1905,I,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10
394,I,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6
1457,F,0.475,0.365,0.115,0.566,0.281,0.117,0.1335,7
1843,I,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,8
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
1329,I,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8
2109,M,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13
2448,F,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7
559,I,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13
1920,F,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9
1350,F,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
1982,M,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11
3078,F,0.695,0.535,0.2,1.5855,0.667,0.334,0.471,11
226,F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7
3619,F,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12
749,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15
1760,F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11
2280,M,0.44,0.375,0.13,0.487,0.226,0.0965,0.155,9
15,M,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12
1464,F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
4161,F,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,11
2479,F,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14
2538,M,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15
1900,M,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,9
3746,I,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7
1978,M,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,12
4078,M,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10
3645,I,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9
2694,F,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10
486,M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11
2301,F,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10
1401,M,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11
238,I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3
504,F,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17
1765,I,0.375,0.245,0.1,0.394,0.166,0.091,0.1125,6
1995,I,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,6
899,I,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5
996,M,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11
3488,I,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8
1449,M,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6
1650,I,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11
3952,I,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5
2243,M,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10
870,M,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12
1427,F,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14
3752,I,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8
251,M,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13
2048,I,0.44,0.305,0.115,0.379,0.162,0.091,0.11,9
158,F,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13
179,M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
2804,F,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,9
1846,I,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7
3521,I,0.215,0.15,0.055,0.041,0.015,0.009,0.0125,3
110,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9
1260,I,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9
3441,F,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,7
2269,M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12
3483,I,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,7
1314,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
260,F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11
3948,F,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,12
1600,I,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7
2309,M,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,13
3162,M,0.64,0.49,0.14,1.194,0.4445,0.238,0.375,15
1746,M,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10
972,F,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8
271,M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16
2821,I,0.39,0.29,0.09,0.2625,0.117,0.054,0.077,7
2652,I,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,9
3134,M,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8
286,M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
1652,M,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,10
308,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14
2946,M,0.635,0.52,0.175,1.292,0.6,0.269,0.367,11
3556,I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9
1309,I,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10
1684,I,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9
2913,M,0.59,0.5,0.15,1.142,0.485,0.265,0.345,9
2510,I,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8
2073,F,0.58,0.435,0.15,0.839,0.3485,0.207,0.192,7
1210,I,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6
