,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class
490,4,4,8,3,95.1,141.3,605.8,17.7,28.7,33.0,4.0,0.0,0.0
36,6,3,10,2,90.6,35.4,669.1,6.7,21.7,24.0,4.5,0.0,0.0
459,7,4,8,6,91.6,273.8,819.1,7.7,15.5,72.0,8.0,0.0,1.0784095813505903
330,3,3,9,6,92.2,102.3,751.5,8.4,24.2,27.0,3.1,0.0,2.0255131996542803
437,8,6,8,6,89.4,253.6,768.4,9.7,14.2,73.0,2.7,0.0,0.0
210,4,4,10,6,90.6,43.7,686.9,6.7,18.4,25.0,3.1,0.0,3.2280337626529665
299,6,5,6,6,53.4,71.0,233.8,0.4,10.6,90.0,2.7,0.0,0.0
250,8,5,8,3,93.1,157.3,666.7,13.5,26.8,25.0,3.1,0.0,0.5187937934151675
0,7,5,3,5,86.2,26.2,94.3,5.1,8.2,51.0,6.7,0.0,0.0
30,6,3,9,5,94.3,85.1,692.3,15.9,25.4,24.0,3.6,0.0,0.0
470,5,4,4,7,91.0,14.6,25.6,12.3,17.6,27.0,5.8,0.0,0.0
474,4,3,6,4,93.0,103.8,316.7,10.8,26.4,35.0,2.7,0.0,2.405141681319138
84,1,2,8,4,91.7,114.3,661.3,6.3,20.2,45.0,3.6,0.0,0.0
27,7,4,9,1,90.9,126.5,686.5,7.0,19.4,48.0,1.3,0.0,0.0
194,2,2,8,2,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,2.3988039507345884
347,5,4,9,5,92.1,99.0,745.3,9.6,10.1,75.0,3.6,0.0,0.0
435,2,5,7,6,90.8,84.7,376.6,5.6,23.8,51.0,1.8,0.0,0.0
416,6,3,7,2,92.7,164.1,575.8,8.9,26.3,39.0,3.1,0.0,2.081938421878423
97,3,4,3,6,69.0,2.4,15.5,0.7,17.4,24.0,5.4,0.0,0.0
429,3,4,8,7,91.6,181.3,613.0,7.6,24.6,44.0,4.0,0.0,1.4350845252893227
52,4,3,8,3,92.1,111.2,654.1,9.6,20.4,42.0,4.9,0.0,0.0
228,4,6,9,7,93.5,149.3,728.6,8.1,28.3,26.0,3.1,0.0,4.175924549214524
321,1,4,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,2.105352923464337
34,6,3,9,1,91.8,78.5,724.3,9.2,21.2,32.0,2.7,0.0,0.0
102,2,4,8,2,94.8,108.3,647.1,17.0,20.1,40.0,4.0,0.0,0.0
293,7,6,7,2,93.1,180.4,430.8,11.0,26.9,28.0,5.4,0.0,4.471067201464611
171,8,6,8,3,85.6,90.4,609.6,6.6,17.4,50.0,4.0,0.0,1.3056264580524357
14,6,5,9,3,92.9,133.3,699.6,9.2,26.4,21.0,4.5,0.0,0.0
431,1,3,8,6,92.1,178.0,605.3,9.6,23.3,40.0,4.0,0.0,1.9960599327407849
492,1,3,8,5,95.9,158.0,633.6,11.3,32.4,27.0,2.2,0.0,0.0
264,4,4,8,5,94.3,167.6,684.4,13.0,21.8,53.0,3.1,0.0,2.020222182019865
496,4,5,8,1,96.2,175.5,661.8,16.8,32.6,26.0,3.1,0.0,1.3270750014599193
319,5,4,9,4,92.8,119.0,783.5,7.5,21.6,28.0,6.3,0.0,1.6882490928583902
124,3,4,9,5,94.3,85.1,692.3,15.9,19.8,50.0,5.4,0.0,0.0
198,3,4,9,2,91.0,129.5,692.6,7.0,13.9,59.0,6.3,0.0,2.50470927708418
478,7,4,7,7,93.7,101.3,423.4,14.7,18.2,82.0,4.5,0.0,1.1662709371419244
507,2,4,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0
412,9,4,7,1,92.3,92.1,442.1,9.8,22.8,27.0,4.5,0.0,0.9669838461896731
498,6,5,8,2,96.1,181.1,671.2,14.3,33.3,26.0,2.7,0.0,3.726656818447966
451,1,4,8,5,90.5,196.8,649.9,16.3,11.8,88.0,4.9,0.0,2.3711778844596574
94,8,6,8,1,91.1,103.2,638.8,5.8,23.4,22.0,2.7,0.0,0.0
65,2,2,8,4,91.7,114.3,661.3,6.3,18.6,44.0,4.5,0.0,0.0
340,2,5,9,1,91.6,108.4,764.0,6.2,19.3,44.0,2.2,0.0,1.5953389880545987
162,6,3,3,6,90.6,50.1,100.4,7.8,15.2,31.0,8.5,0.0,1.0784095813505903
424,8,6,8,6,93.7,231.1,715.1,8.4,26.9,31.0,3.6,0.0,1.7850704810772584
305,1,4,9,7,89.6,84.1,714.3,5.7,19.0,52.0,2.2,0.0,0.0
279,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.3767644911682972
66,2,2,9,5,92.4,117.9,668.0,12.2,23.0,37.0,4.5,0.0,0.0
183,7,4,10,1,91.7,48.5,696.1,11.1,16.8,45.0,4.5,0.0,2.057962510002712
408,4,3,9,5,90.3,290.0,855.3,7.4,19.9,44.0,3.1,0.0,2.174751721484161
105,4,5,3,5,85.9,19.5,57.3,2.8,12.7,52.0,6.3,0.0,0.0
144,2,5,8,3,95.5,99.9,513.3,13.2,23.8,32.0,5.4,0.0,0.5709795465857378
352,7,4,9,5,92.1,99.0,745.3,9.6,20.6,43.0,3.6,0.0,1.1085626195212777
444,2,5,9,5,90.3,290.0,855.3,7.4,16.2,58.0,3.6,0.0,2.3942522815198695
398,1,2,8,6,93.7,231.1,715.1,8.4,25.9,32.0,3.1,0.0,0.0
469,6,3,4,7,91.0,14.6,25.6,12.3,13.7,33.0,9.4,0.0,4.129228964075603
177,2,5,8,7,90.2,99.6,631.2,6.3,19.2,44.0,2.7,0.0,1.7387102481382397
238,6,5,9,6,92.5,121.1,674.4,8.6,25.1,27.0,4.0,0.0,6.995619625423205
358,6,3,9,5,92.5,122.0,789.7,10.2,19.7,39.0,2.7,0.0,0.0
125,3,4,10,7,92.6,46.5,691.8,8.8,20.6,24.0,5.4,0.0,0.0
23,7,4,8,6,90.2,110.9,537.4,6.2,19.5,43.0,5.8,0.0,0.0
