,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
3913,I,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11
2943,F,0.63,0.485,0.185,1.167,0.548,0.2485,0.34,10
2717,I,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6
38,F,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,11
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
4087,I,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10
2002,I,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7
3620,F,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9
3372,I,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16
194,F,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10
4013,M,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8
1139,F,0.575,0.47,0.165,0.869,0.435,0.197,0.238,9
1131,M,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,8
4118,M,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,9
3230,M,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11
674,F,0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23
323,I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5
4074,I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
105,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12
1106,I,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,9
669,F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13
2152,F,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,8
1844,I,0.435,0.345,0.12,0.3215,0.13,0.056,0.1185,7
3889,M,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,12
1467,I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
3631,I,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5
1365,M,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10
1962,F,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10
4122,I,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8
737,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
1864,I,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,9
3857,M,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16
1414,M,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,9
59,F,0.505,0.4,0.125,0.583,0.246,0.13,0.175,7
2766,F,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8
2167,F,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5
45,I,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7
2202,M,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
1157,F,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9
1718,M,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11
75,F,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15
1763,M,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12
48,I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6
3074,M,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11
3311,F,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,12
3901,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
3405,I,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,7
1832,I,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8
2025,F,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,10
3785,M,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9
1500,F,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10
261,F,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12
3480,I,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,8
3336,F,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,11
1925,F,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,11
341,F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14
1310,I,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8
592,I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
565,M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
2651,I,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8
978,M,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,8
2029,M,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9
2393,I,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7
3061,M,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10
1598,I,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,9
101,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15
2937,M,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10
885,F,0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10
219,F,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,8
1179,M,0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11
1532,I,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5
1110,I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8
2432,F,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11
299,M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9
1766,F,0.375,0.27,0.135,0.597,0.272,0.131,0.1675,7
2468,F,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8
3293,M,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13
442,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
1484,F,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9
4024,I,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,6
2495,M,0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12
1678,I,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12
545,M,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11
601,F,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10
1320,I,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,9
1160,F,0.605,0.475,0.165,1.056,0.433,0.2195,0.357,9
1323,I,0.56,0.455,0.145,0.974,0.547,0.1615,0.235,9
1846,I,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7
4113,I,0.56,0.42,0.14,0.837,0.414,0.214,0.2,8
1272,I,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8
35,M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8
527,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
1220,I,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7
2214,F,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8
2688,M,0.63,0.465,0.15,1.027,0.537,0.188,0.176,8
3662,I,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8
1146,M,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9
3546,I,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,7
3598,M,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12
1768,I,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8
3272,M,0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,11
2794,F,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10
470,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
3813,I,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
3897,F,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17
1373,M,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10
4168,F,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8
2319,F,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15
324,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
3726,I,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8
912,I,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7
1226,I,0.35,0.27,0.075,0.215,0.1,0.036,0.065,6
3301,F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,11
1211,I,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
3543,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8
1103,F,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,7
1776,M,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6
3189,M,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7
3650,I,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8
1655,F,0.6,0.46,0.155,0.9735,0.427,0.2045,0.3,8
3623,M,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,10
2336,F,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
2863,M,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,11
392,F,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10
1812,M,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,10
123,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6
1654,I,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,8
3003,F,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10
1884,M,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7
2666,M,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8
3904,M,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16
1074,I,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875,7
278,M,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20
1667,F,0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11
2232,F,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,9
340,M,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14
3851,M,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10
861,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
3831,F,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10
1422,M,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12
2774,F,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9
1129,M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8
3355,I,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10
2952,F,0.645,0.485,0.15,1.151,0.5935,0.2315,0.293,12
3041,M,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,9
772,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8
1904,F,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9
2658,I,0.55,0.42,0.13,0.636,0.294,0.144,0.1755,8
884,M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10
1514,F,0.655,0.54,0.215,1.5555,0.695,0.296,0.444,11
1795,F,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10
99,F,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10
1829,I,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,6
2180,F,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21
2761,I,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10
3113,I,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,7
3242,M,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,15
262,M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11
2081,M,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8
2490,M,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7
3723,I,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9
3183,M,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,11
2426,I,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14
1101,I,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8
2338,M,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,17
1628,I,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9
635,M,0.355,0.265,0.09,0.168,0.05,0.041,0.063,8
172,M,0.525,0.435,0.155,1.065,0.486,0.233,0.285,8
3284,M,0.565,0.44,0.155,0.868,0.348,0.217,0.26,11
3721,M,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9
2005,I,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7
3537,I,0.43,0.325,0.105,0.309,0.119,0.08,0.098,6
3818,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9
1399,F,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11
3349,I,0.47,0.375,0.105,0.468,0.1665,0.108,0.17,10
3842,F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9
3685,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10
3754,I,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8
3217,M,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10
3271,M,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,17
3086,I,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7
1579,I,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
1436,I,0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,5
1215,I,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5
967,I,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7
189,F,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9
789,F,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
3765,I,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9
3737,M,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9
1056,I,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
2681,M,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9
3861,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14
3282,F,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13
1489,F,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11
2068,F,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,9
3572,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9
465,I,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5
3219,M,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,16
1142,M,0.575,0.445,0.17,1.0225,0.549,0.2175,0.228,9
872,M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9
133,I,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7
1002,F,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9
3111,I,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8
184,F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12
3953,I,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8
2972,M,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305,13
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
3951,F,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13
2062,M,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,7
3008,F,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12
3160,I,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7
852,M,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10
146,M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10
3457,F,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10
79,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14
902,I,0.305,0.22,0.07,0.141,0.062,0.031,0.037,5
366,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
598,I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
519,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6
3670,M,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8
1515,M,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11
456,F,0.64,0.54,0.175,1.221,0.51,0.259,0.39,15
2740,I,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8
3673,F,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10
503,F,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
3989,F,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,11
2123,F,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6
769,F,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17
4038,I,0.55,0.445,0.125,0.672,0.288,0.1365,0.21,11
3982,I,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,6
3986,F,0.645,0.525,0.17,1.37,0.6135,0.283,0.34,10
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
4065,I,0.37,0.275,0.08,0.2325,0.093,0.056,0.072,6
173,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8
1916,M,0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11
1921,M,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10
2283,I,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,7
2905,M,0.575,0.45,0.165,0.9655,0.498,0.19,0.23,8
834,I,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,7
4075,M,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8
3173,M,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,6
3637,I,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6
3907,I,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
1880,I,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,10
345,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13
223,F,0.445,0.355,0.15,0.485,0.181,0.125,0.155,11
42,I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,5
3326,I,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12
822,I,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,7
1699,I,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13
1968,M,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,12
1116,I,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8
1176,M,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10
725,F,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17
2042,I,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8
1739,M,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13
2298,I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,7
812,I,0.235,0.175,0.055,0.067,0.027,0.0125,0.018,6
557,F,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12
850,F,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10
1040,M,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11
3848,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14
3471,F,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9
3934,I,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,5
1395,M,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10
258,F,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15
1401,M,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11
1124,F,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8
2366,M,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,19
2280,M,0.44,0.375,0.13,0.487,0.226,0.0965,0.155,9
3732,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
3937,M,0.53,0.425,0.11,0.739,0.237,0.161,0.295,13
3440,I,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,7
665,F,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10
3826,F,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10
3451,M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8
690,M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
3730,M,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9
805,M,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,7
3288,F,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15
250,I,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,7
6,F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20
499,M,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10
1419,F,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12
2084,F,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12
411,M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
3531,I,0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,7
1374,M,0.615,0.48,0.175,1.118,0.446,0.3195,0.3,9
1885,I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9
4109,M,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8
2082,F,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,10
220,F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9
621,I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
2059,I,0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8
1409,F,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,10
1602,I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9
3899,I,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
3345,F,0.48,0.38,0.145,0.59,0.232,0.141,0.23,12
4018,M,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8
1213,I,0.25,0.19,0.065,0.0835,0.039,0.015,0.025,5
3690,M,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13
2429,M,0.34,0.255,0.095,0.213,0.081,0.034,0.07,9
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
595,I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13
1348,M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9
1247,I,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8
2703,M,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11
3601,I,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8
1755,F,0.72,0.525,0.18,1.445,0.631,0.3215,0.435,7
1697,M,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,10
1055,I,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4
2843,M,0.6,0.45,0.16,1.142,0.539,0.225,0.307,10
2048,I,0.44,0.305,0.115,0.379,0.162,0.091,0.11,9
4155,I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
3677,M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
1295,I,0.525,0.4,0.125,0.6965,0.369,0.1385,0.164,9
1426,F,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9
3995,I,0.245,0.175,0.055,0.0785,0.04,0.018,0.02,5
96,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9
1430,I,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
1550,I,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8
935,I,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135,7
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
3888,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
2749,I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
516,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9
2645,M,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,8
68,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
726,M,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10
16,I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7
2560,I,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7
3239,F,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,15
3057,M,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13
1358,I,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,11
2519,I,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7
3069,M,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,11
2808,F,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,9
1251,I,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
4066,I,0.395,0.31,0.085,0.317,0.153,0.0505,0.0935,7
4158,I,0.48,0.355,0.11,0.4495,0.201,0.089,0.14,8
947,M,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9
