,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
240,M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17
242,I,0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,5
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
253,F,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,15
260,F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11
261,F,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12
262,M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11
264,M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6
266,M,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14
271,M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14
274,M,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13
276,F,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12
278,M,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20
279,F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
280,F,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15
282,F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9
283,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
284,M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14
285,F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10
286,M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10
287,F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
289,F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
294,M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26
295,I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9
301,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13
306,I,0.165,0.12,0.03,0.0215,0.007,0.005,0.005,3
309,M,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,10
312,M,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19
313,F,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23
316,F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14
319,I,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6
322,M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11
324,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
325,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7
326,I,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12
328,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
330,M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12
331,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8
333,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5
334,F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16
335,M,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11
336,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14
337,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16
341,F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
348,I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8
355,M,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20
356,M,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13
357,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
359,F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16
363,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16
364,F,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12
366,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
367,F,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10
369,F,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17
371,F,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,16
373,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14
377,F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
378,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15
379,F,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12
381,M,0.535,0.42,0.145,0.791,0.33,0.189,0.25,10
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10
386,M,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12
389,I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9
394,I,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6
395,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10
405,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12
411,M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
415,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
416,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
417,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20
418,F,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16
424,I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
425,M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
427,M,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
428,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
433,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
436,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
438,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
440,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
441,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
442,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
443,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
444,F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10
448,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
450,M,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16
452,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17
453,F,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11
455,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11
456,F,0.64,0.54,0.175,1.221,0.51,0.259,0.39,15
459,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
461,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
468,F,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17
469,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
472,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
477,M,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17
480,F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
482,M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15
483,F,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
485,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13
489,F,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
496,F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12
498,F,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11
500,F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
502,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
503,F,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13
504,F,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17
506,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
507,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
510,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
513,M,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
515,M,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6
520,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
521,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5
525,M,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
527,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
530,I,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20
537,M,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7
538,M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
544,F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
549,I,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
551,I,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13
555,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
557,F,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12
558,F,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13
565,M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
569,F,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11
572,F,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
574,I,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10
576,I,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11
589,F,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,13
591,F,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9
593,F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
594,M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
595,I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13
603,I,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
609,M,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
614,I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
615,M,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13
619,M,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,7
620,M,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10
625,F,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12
627,F,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,8
629,M,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10
632,M,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10
633,I,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9
634,M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9
637,M,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
638,I,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14
639,F,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13
642,F,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
645,I,0.445,0.33,0.12,0.347,0.12,0.084,0.105,11
646,M,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6
649,F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9
650,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
654,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
655,M,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7
658,I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
659,F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
661,I,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12
664,I,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19
668,M,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13
669,F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13
672,F,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
675,F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22
676,M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
678,F,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23
679,F,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8
680,I,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
682,F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
683,M,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16
686,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
688,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11
690,M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
692,F,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11
693,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
698,F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13
703,M,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12
707,F,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,10
709,I,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7
711,M,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11
716,I,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8
719,I,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,2
724,M,0.465,0.36,0.08,0.488,0.191,0.125,0.155,11
727,F,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,12
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
730,M,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11
732,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15
733,M,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
734,M,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
737,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12
738,M,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14
739,M,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,10
741,F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
743,F,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17
754,M,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,20
757,F,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15
758,M,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13
759,M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
762,F,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17
767,M,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9
768,F,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
769,F,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17
772,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8
776,M,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15
777,M,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13
779,F,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15
780,M,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,13
781,M,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12
782,M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10
784,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5
789,F,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12
790,F,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10
794,M,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12
795,M,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15
796,M,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
798,M,0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11
801,M,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
802,M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
806,I,0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6
808,F,0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10
809,F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
814,I,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7
816,I,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6
821,I,0.37,0.275,0.14,0.2215,0.097,0.0455,0.0615,6
823,I,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,6
824,I,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7
825,I,0.395,0.29,0.095,0.319,0.138,0.08,0.082,7
830,M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
831,I,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6
833,I,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7
837,I,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9
840,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8
843,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
844,M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
845,M,0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9
846,F,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11
847,F,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
848,F,0.55,0.43,0.125,0.923,0.4035,0.175,0.283,8
850,F,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10
853,M,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9
857,M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
858,F,0.595,0.48,0.15,1.11,0.498,0.228,0.33,10
859,F,0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,8
860,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
863,F,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
866,M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9
868,F,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10
869,M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
875,M,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14
877,F,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10
878,F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9
879,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
882,M,0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,17
885,F,0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10
889,F,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11
890,F,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11
891,M,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17
894,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,3
902,I,0.305,0.22,0.07,0.141,0.062,0.031,0.037,5
903,I,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6
906,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
910,I,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5
911,I,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
916,I,0.385,0.265,0.08,0.251,0.124,0.037,0.07,6
919,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6
925,I,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,7
927,I,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8
928,I,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6
930,I,0.44,0.325,0.09,0.35,0.148,0.067,0.105,7
