,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
57,4,3,0.8926380368098159,0.15088449531737771,0.8020405769907353,0.41025641025641024,0.3309352517985612,0.4024390243902439,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.050278627752028,1.1030851959126828,1,0.1,0.5
59,2,2,0.7085889570552146,0.03537981269510926,0.04116336343379852,0.23076923076923078,0.2769784172661871,0.4146341463414634,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0490981851320553,1.1006070020473722,1,0.1,0.5
64,2,2,0.8466257668711656,0.34755463059313213,0.7398850709510965,0.2564102564102564,0.6654676258992807,0.17073170731707318,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0493447705213688,1.1011244474205442,1,0.1,0.5
75,9,9,0.6349693251533745,0.013180714533472077,0.021930338923419727,0.35384615384615387,0.07553956834532377,0.7560975609756098,0.25882352941176473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.05050682616534,1.1035645918199761,1,0.1,0.5
76,9,9,0.7085889570552146,0.03537981269510926,0.04116336343379852,0.23076923076923078,0.39928057553956836,0.3170731707317073,0.25882352941176473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0505068365014523,1.1035646135362889,1,0.1,0.5
82,1,2,0.9601226993865032,0.36524453694068676,0.7496188577459834,0.8307692307692307,0.5035971223021584,0.4146341463414634,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.048669539891648,1.0997078038965604,1,0.1,0.5
84,1,2,0.865030674846626,0.38605619146722164,0.7662718423830186,0.28205128205128205,0.5611510791366907,0.34146341463414637,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0485408826789846,1.0994379826492242,1,0.1,0.5
85,1,2,0.9018404907975464,0.4647936177592785,0.8191626597865603,0.4307692307692307,0.6079136690647482,-0.024390243902439025,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.04852197414306,1.0993983302608599,1,0.1,0.5
87,1,2,0.9018404907975464,0.4647936177592785,0.8191626597865603,0.4307692307692307,0.6402877697841727,0.2073170731707317,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0485775043290881,1.099514782585019,1,0.1,0.5
91,8,6,0.865030674846626,0.11377037807839055,0.08549313943942768,0.358974358974359,0.460431654676259,0.08536585365853659,0.5294117647058824,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.050502959771882,1.1035564684894843,1,0.1,0.5
95,4,4,0.8036809815950923,0.30176899063475543,0.8168171689926117,0.20512820512820512,0.4748201438848922,0.573170731707317,0.047058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.050390671090689,1.1033205619143478,1,0.1,0.5
96,3,4,0.6257668711656444,0.01734304543877905,0.02615222235252726,0.09230769230769231,0.29136690647482016,0.3780487804878049,0.10588235294117647,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0502597313959539,1.103045503391901,1,0.1,0.5
101,3,4,0.7760736196319019,0.5005202913631633,0.7113873578046206,0.42051282051282046,0.3525179856115109,0.5975609756097561,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0503179401467821,1.1031677753941795,1,0.1,0.5
102,2,4,0.9601226993865032,0.36524453694068676,0.7496188577459834,0.8307692307692307,0.5575539568345325,0.2804878048780488,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0501999553910348,1.1029199463033315,1,0.1,0.5
103,2,4,0.8895705521472395,0.4096427332639611,0.7816348070833822,0.39999999999999997,0.7014388489208634,0.14634146341463414,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0501851818410344,1.1028889161584865,1,0.1,0.5
108,4,5,0.8895705521472395,0.29483177245924386,0.8100152456901607,0.3230769230769231,0.564748201438849,0.34146341463414637,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0504461006756218,1.1034370104246187,1,0.1,0.5
109,4,5,0.7699386503067485,0.3080124869927159,0.8232672686759704,0.3230769230769231,0.460431654676259,0.47560975609756095,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0504471933221227,1.103439305958325,1,0.1,0.5
111,3,4,0.865030674846626,0.10509885535900103,0.08162307962941244,0.42051282051282046,0.5107913669064749,0.012195121951219513,0.4235294117647059,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0502957428643473,1.1031211474789713,1,0.1,0.5
113,3,4,0.8680981595092025,0.2618799861255636,0.8401548023924006,0.4307692307692307,0.5143884892086331,0.21951219512195122,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0503149775173837,1.1031615519973421,1,0.1,0.5
114,3,4,0.754601226993865,0.07873742629205688,0.0700129001993667,0.15384615384615385,0.4028776978417267,0.12195121951219512,0.7882352941176469,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0502881031361906,1.1031050995894174,1,0.1,0.5
117,3,4,0.865030674846626,0.11377037807839055,0.08549313943942768,0.358974358974359,0.381294964028777,0.12195121951219512,0.47058823529411764,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0502876589334136,1.1031041665078305,1,0.1,0.5
120,3,4,0.8588957055214725,0.4939299340964273,0.7039990618036824,0.5076923076923077,0.20503597122302164,0.6951219512195121,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0503153472207514,1.1031623286074475,1,0.1,0.5
121,3,4,0.8588957055214725,0.4939299340964273,0.7039990618036824,0.5076923076923077,0.44964028776978426,0.3170731707317073,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0503201423511699,1.1031724014285818,1,0.1,0.5
123,3,4,0.6411042944785279,0.24419007977800902,0.7787029435909464,0.1230769230769231,0.4784172661870504,0.34146341463414637,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0503025607368108,1.1031354690903021,1,0.1,0.5
125,3,4,0.8926380368098159,0.15088449531737771,0.8020405769907353,0.41025641025641024,0.5755395683453238,0.08536585365853659,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0503044641496544,1.1031394674126926,1,0.1,0.5
128,3,5,0.855828220858896,0.12105445716267775,0.7809311598451976,0.22564102564102567,0.406474820143885,0.35365853658536583,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0503952947829311,1.1033302753021208,1,0.1,0.5
129,2,5,0.8926380368098159,0.15088449531737771,0.8020405769907353,0.41025641025641024,0.3884892086330936,0.21951219512195122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0503142087529813,1.1031599371084013,1,0.1,0.5
130,4,6,0.1441717791411044,0.06416926812348248,0.09299870998006332,0.0,0.3884892086330936,0.2804878048780488,0.21176470588235297,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0504626721999835,1.1034718256855298,1,0.1,0.5
134,3,5,0.754601226993865,0.07873742629205688,0.0700129001993667,0.15384615384615385,0.37050359712230224,0.25609756097560976,0.21176470588235297,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0503857918171418,1.1033103116513239,1,0.1,0.5
140,2,5,0.8404907975460126,0.42837322233784253,0.7958250263867714,0.317948717948718,0.6223021582733813,0.2682926829268293,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3852624007906449,1.0503321166794746,0.44231772699244865,1,0.1,0.5
142,8,6,0.8159509202453987,0.36420395421436,0.6120558226808959,0.6,0.5971223021582734,0.4146341463414634,0.9411764705882353,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4762341789963716,1.0505036104570278,0.32978537991014534,1,0.1,0.5
147,8,3,0.6411042944785279,0.24419007977800902,0.7787029435909464,0.1230769230769231,0.7050359712230218,0.13414634146341464,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6729444732424258,1.0504804940108727,0.1425334469776732,1,0.1,0.5
153,5,4,0.9447852760736197,0.284772806104752,0.8026269496892224,0.7743589743589744,0.5575539568345325,0.36585365853658536,0.47058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9001613499442714,1.0504459320982897,0.022585455633207876,1,0.1,0.5
157,2,2,0.8773006134969324,0.37530350329517864,0.7578280755248036,0.45128205128205123,0.49640287769784175,0.34146341463414637,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9669838461896731,1.0493738327422222,0.0067881098841292105,1,0.1,0.5
158,2,4,0.8773006134969324,0.37530350329517864,0.7578280755248036,0.45128205128205123,0.5719424460431656,0.21951219512195122,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9707789171582248,1.0501860436389086,0.0063054917359193,1,0.1,0.5
164,8,5,0.8036809815950923,0.30176899063475543,0.8168171689926117,0.20512820512820512,0.4748201438848922,0.6097560975609756,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1019400787607843,1.0504997967559284,0.0026461026127390956,1,0.1,0.5
166,6,5,0.8773006134969324,0.37530350329517864,0.7578280755248036,0.45128205128205123,0.4316546762589929,0.36585365853658536,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1908875647772805,1.0504859549554586,0.019712612040559123,1,0.1,0.5
168,6,5,0.8496932515337425,0.15712799167533817,0.10542981118799107,0.6,0.3597122302158274,0.10975609756097561,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.2612978709452054,1.0504852412368577,0.04444196484454892,1,0.1,0.5
169,8,6,0.9723926380368101,0.44640998959417266,0.6695203471326374,0.4923076923076923,0.5791366906474821,0.34146341463414637,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2669476034873244,1.0505034231510566,0.04684808320143881,1,0.1,0.5
170,5,4,0.9018404907975464,0.45195976413458205,0.811187991087135,0.4307692307692307,0.6223021582733813,0.21951219512195122,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.2725655957915476,1.0504418312478296,0.04933896677507306,1,0.1,0.5
173,4,4,0.8404907975460126,0.42837322233784253,0.7958250263867714,0.317948717948718,0.4712230215827338,0.2682926829268293,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.4036429994545037,1.0503926939605064,0.1247857783316024,1,0.1,0.5
175,1,4,0.8190184049079757,0.32570239334027057,0.7227629881552715,0.41538461538461535,0.564748201438849,0.2682926829268293,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7101878155342434,1.049944840536488,0.4359207860338867,1,0.1,0.5
176,6,5,0.5521472392638038,0.02115851543531044,0.05547085727688519,0.09743589743589744,0.04316546762589929,0.45121951219512196,0.5764705882352941,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.724550719534605,1.0504807410610846,0.4543703358792923,1,0.1,0.5
178,2,5,0.8159509202453987,0.27714186611168923,0.8535240999179079,0.27692307692307694,0.49280575539568355,0.34146341463414637,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7715567619105355,1.050329489864971,0.5201687779422866,1,0.1,0.5
182,5,4,0.7147239263803682,0.0437044745057232,0.0473789140377624,0.15897435897435896,0.28057553956834536,0.43902439024390244,0.15294117647058827,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.998773638612381,1.0504248110907703,0.8993654986616139,1,0.1,0.5
184,8,6,0.9325153374233133,0.4602844259451959,0.6787850357687346,0.7333333333333333,0.5827338129496404,0.2073170731707317,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0744289998562917,1.0505035966463339,1.0484232313386748,1,0.1,0.5
185,2,5,0.8435582822085891,0.4387790496011099,0.8029787733083148,0.317948717948718,0.46762589928057563,0.35365853658536583,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0844290831908747,1.050332616555116,1.069355502308561,1,0.1,0.5
186,8,6,0.7914110429447854,0.1675338189386056,0.11058989093467807,0.45128205128205123,0.2482014388489209,0.2682926829268293,0.5764705882352941,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.1029138978649784,1.0505028544701045,1.1075690042594872,1,0.1,0.5
187,1,5,0.8404907975460126,0.42837322233784253,0.7958250263867714,0.317948717948718,0.5899280575539568,0.3048780487804878,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.1162555148025524,1.0502102865111862,1.136452428762791,1,0.1,0.5
188,6,4,0.8374233128834356,0.134928893513701,0.09557874985340682,0.36410256410256414,0.31294964028776984,0.3048780487804878,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.128231705849268,1.0504610826141862,1.1615895163085364,1,0.1,0.5
189,7,4,0.8343558282208591,0.1422129725979882,0.09909698604432977,0.24102564102564103,0.2482014388489209,0.524390243902439,0.3647058823529412,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.2235418856535927,1.0504809242706377,1.3760720191207028,1,0.1,0.5
190,6,5,0.8496932515337425,0.15712799167533817,0.10542981118799107,0.6,0.25539568345323743,0.1951219512195122,0.3647058823529412,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.231089091288976,1.0504841522582453,1.393828022063755,1,0.1,0.5
193,4,5,0.9018404907975464,0.45195976413458205,0.811187991087135,0.4307692307692307,0.70863309352518,0.0975609756097561,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.3427668826268775,1.0504488264560308,1.6700859583051957,1,0.1,0.5
194,2,2,0.9601226993865032,0.36524453694068676,0.7496188577459834,0.8307692307692307,0.7194244604316548,0.06097560975609756,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3988039507345884,1.049432250958617,1.8208039841562946,1,0.1,0.5
196,6,5,0.5521472392638038,0.02115851543531044,0.05547085727688519,0.09743589743589744,0.04316546762589929,0.45121951219512196,0.5764705882352941,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4790562361098245,1.0504807410610846,2.0408279450537523,1,0.1,0.5
197,4,5,0.9018404907975464,0.4647936177592785,0.8191626597865603,0.4307692307692307,0.6079136690647482,-0.024390243902439025,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.4898941912990393,1.0504462095767333,2.0720104920844205,1,0.1,0.5
200,1,5,0.8435582822085891,0.4387790496011099,0.8029787733083148,0.317948717948718,0.6115107913669066,0.1951219512195122,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.528125768907977,1.0502092041776145,2.1842373723043957,1,0.1,0.5
202,7,4,0.6257668711656444,0.019771071800208113,0.02838043860677847,0.06666666666666667,0.15107913669064754,0.6219512195121951,0.15294117647058827,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.642622395779755,1.0504778803219066,2.534924158102507,1,0.1,0.5
204,5,6,0.8312883435582822,0.16337148803329865,0.1084789492201243,0.358974358974359,0.37769784172661874,0.573170731707317,0.3647058823529412,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.7073833121145063,1.0504858294614947,2.745309268021887,1,0.1,0.5
207,7,5,0.8435582822085891,0.4387790496011099,0.8029787733083148,0.317948717948718,0.5791366906474821,0.24390243902439024,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.9014215940827497,1.0504948171802369,3.4259299334547246,1,0.1,0.5
208,6,5,0.8865030674846629,0.39854318418314255,0.7741292365427466,0.5846153846153845,0.5395683453237411,0.1951219512195122,0.6352941176470588,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.007166651179654,1.0504874773154105,3.8285933894340585,1,0.1,0.5
216,4,4,0.8865030674846629,0.42004856052722855,0.7890231030843204,0.39487179487179486,0.44244604316546765,0.524390243902439,0.047058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.4170707308184456,1.0503939265251747,5.60115909597981,1,0.1,0.5
217,1,3,0.7699386503067485,0.3080124869927159,0.8232672686759704,0.3230769230769231,0.28057553956834536,0.6829268292682927,0.6352941176470588,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.4442568711226023,1.0494758651381342,5.734976066623981,1,0.1,0.5
224,7,4,0.8159509202453987,0.27714186611168923,0.8535240999179079,0.27692307692307694,0.3884892086330936,0.4878048780487805,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6560979645895566,1.0504841504421958,6.789223348475558,1,0.1,0.5
225,4,4,0.9202453987730063,0.507457509538675,0.8451976075993902,0.37435897435897436,0.658273381294964,0.2682926829268293,0.47058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.902982260775997,1.0503992975937084,8.137229561837845,1,0.1,0.5
229,8,6,0.8803680981595094,0.2733263961151578,0.5545912982291544,0.5692307692307692,0.4244604316546763,0.3170731707317073,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.280824129164719,1.050503238042765,10.434973059618935,1,0.1,0.5
230,4,4,0.9018404907975464,0.45195976413458205,0.811187991087135,0.4307692307692307,0.7841726618705036,0.04878048780487805,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.494126887194767,1.0503990681882038,11.859261291399699,1,0.1,0.5
232,6,4,0.8435582822085891,0.4387790496011099,0.8029787733083148,0.317948717948718,0.5071942446043166,0.3170731707317073,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.648133885420207,1.0504679553411942,12.94320014445129,1,0.1,0.5
233,9,4,0.6411042944785279,0.24419007977800902,0.7787029435909464,0.1230769230769231,0.70863309352518,0.23170731707317074,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.669646205172456,1.0504988211008797,13.098227787632133,1,0.1,0.5
234,4,5,0.8895705521472395,0.4096427332639611,0.7816348070833822,0.39999999999999997,0.4712230215827338,0.0975609756097561,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.049086480470509,1.0504453529902529,15.989130866376572,1,0.1,0.5
235,8,6,0.855828220858896,0.4835241068331599,0.696024393104257,0.5025641025641026,0.5395683453237411,0.2926829268292683,0.5764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.285637313390662,1.05050344337316,17.93635889696943,1,0.1,0.5
238,6,5,0.8895705521472395,0.4096427332639611,0.7816348070833822,0.39999999999999997,0.7374100719424461,0.12195121951219512,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.995619625423205,1.050486464465618,35.34460830151755,1,0.1,0.5
240,6,3,0.7515337423312884,0.049254249046132494,0.04174973613228568,0.15384615384615385,0.381294964028777,0.4146341463414634,0.21176470588235297,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0504188979040514,1.103379861073962,1,0.1,0.5
243,7,4,0.8680981595092025,0.5969476240027748,0.8124780110238068,0.6666666666666666,0.6223021582733813,0.6829268292682927,0.7882352941176469,0.15625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0504864957814535,1.1035218778191977,1,0.1,0.5
