,buying,maint,doors,persons,lug_boot,safety,Class
1463,0,2,2,0,1,2,unacc
1465,0,2,2,0,2,1,unacc
1139,1,1,2,0,1,2,unacc
1434,0,2,1,0,1,0,unacc
825,2,0,2,1,2,0,unacc
771,2,0,0,1,2,0,unacc
205,3,2,3,1,2,1,unacc
210,3,2,3,2,1,0,unacc
450,2,3,0,2,0,0,unacc
1378,0,3,3,0,0,1,unacc
1185,1,1,3,2,2,0,unacc
249,3,1,1,0,2,0,unacc
588,2,2,1,2,1,0,unacc
685,2,1,1,1,0,1,unacc
672,2,1,0,2,2,0,unacc
568,2,2,1,0,0,1,unacc
332,3,0,0,0,2,2,unacc
148,3,2,1,1,1,1,unacc
650,2,1,0,0,0,2,unacc
922,1,3,2,0,1,1,unacc
109,3,2,0,0,0,1,unacc
1014,1,2,1,1,2,0,unacc
525,2,3,3,1,1,0,unacc
1170,1,1,3,1,0,0,unacc
521,2,3,3,0,2,2,unacc
1197,1,0,0,1,0,0,unacc
1315,0,3,0,2,0,1,unacc
963,1,3,3,2,0,0,unacc
53,3,3,1,2,2,2,unacc
796,2,0,1,1,1,1,unacc
315,3,1,3,2,0,0,unacc
1088,1,1,0,0,2,2,unacc
273,3,1,2,0,1,0,unacc
1608,0,1,3,1,2,0,unacc
1003,1,2,1,0,1,1,unacc
1113,1,1,1,0,2,0,unacc
537,2,3,3,2,2,0,unacc
1152,1,1,2,2,0,0,unacc
57,3,3,2,0,1,0,unacc
1208,1,0,0,2,0,2,unacc
640,2,2,3,2,0,1,unacc
420,3,0,3,1,2,0,unacc
95,3,3,3,1,1,2,unacc
193,3,2,3,0,1,1,unacc
1485,0,2,3,0,0,0,unacc
366,3,0,1,1,2,0,unacc
1330,0,3,1,0,2,1,unacc
64,3,3,2,1,0,1,unacc
897,1,3,1,0,2,0,unacc
1017,1,2,1,2,0,0,unacc
1491,0,2,3,0,2,0,unacc
527,2,3,3,1,1,2,unacc
115,3,2,0,0,2,1,unacc
339,3,0,0,1,2,0,unacc
636,2,2,3,1,2,0,unacc
78,3,3,2,2,2,0,unacc
140,3,2,1,0,1,2,unacc
221,3,1,0,0,1,2,unacc
560,2,2,0,2,0,2,unacc
144,3,2,1,1,0,0,unacc
1662,0,0,1,1,2,0,unacc
47,3,3,1,2,0,2,unacc
817,2,0,2,0,2,1,unacc
1098,1,1,0,2,0,0,unacc
630,2,2,3,1,0,0,unacc
1141,1,1,2,0,2,1,unacc
126,3,2,0,2,0,0,unacc
624,2,2,3,0,1,0,unacc
417,3,0,3,1,1,0,unacc
909,1,3,1,2,0,0,unacc
331,3,0,0,0,2,1,unacc
1624,0,0,0,0,1,1,unacc
1655,0,0,1,0,2,2,unacc
334,3,0,0,1,0,1,unacc
333,3,0,0,1,0,0,unacc
69,3,3,2,1,2,0,unacc
297,3,1,3,0,0,0,unacc
11,3,3,0,1,0,2,unacc
324,3,0,0,0,0,0,unacc
522,2,3,3,1,0,0,unacc
8,3,3,0,0,2,2,unacc
22,3,3,0,2,1,1,unacc
777,2,0,0,2,1,0,unacc
1428,0,2,0,2,2,0,unacc
277,3,1,2,0,2,1,unacc
1138,1,1,2,0,1,1,unacc
599,2,2,2,0,1,2,unacc
318,3,1,3,2,1,0,unacc
444,2,3,0,1,1,0,unacc
359,3,0,1,0,2,2,unacc
1578,0,1,2,1,1,0,unacc
220,3,1,0,0,1,1,unacc
1056,1,2,3,0,1,0,unacc
274,3,1,2,0,1,1,unacc
253,3,1,1,1,0,1,unacc
442,2,3,0,1,0,1,unacc
1682,0,0,2,0,2,2,unacc
306,3,1,3,1,0,0,unacc
1206,1,0,0,2,0,0,unacc
1308,0,3,0,1,1,0,unacc
1081,1,1,0,0,0,1,unacc
652,2,1,0,0,1,1,unacc
739,2,1,3,1,0,1,unacc
127,3,2,0,2,0,1,unacc
1050,1,2,2,2,2,0,unacc
712,2,1,2,1,0,1,unacc
1254,1,0,2,1,1,0,unacc
304,3,1,3,0,2,1,unacc
1407,0,2,0,0,1,0,unacc
1563,0,1,1,2,2,0,unacc
1649,0,0,1,0,0,2,unacc
542,2,2,0,0,0,2,unacc
481,2,3,1,2,1,1,unacc
816,2,0,2,0,2,0,unacc
470,2,3,1,1,0,2,unacc
829,2,0,2,2,0,1,unacc
86,3,3,3,0,1,2,unacc
954,1,3,3,1,0,0,unacc
116,3,2,0,0,2,2,unacc
141,3,2,1,0,2,0,unacc
155,3,2,1,2,0,2,unacc
1341,0,3,1,2,0,0,unacc
891,1,3,1,0,0,0,unacc
462,2,3,1,0,1,0,unacc
212,3,2,3,2,1,2,unacc
216,3,1,0,0,0,0,unacc
294,3,1,2,2,2,0,unacc
627,2,2,3,0,2,0,unacc
1137,1,1,2,0,1,0,unacc
1600,0,1,3,0,2,1,unacc
1356,0,3,2,0,2,0,unacc
1114,1,1,1,0,2,1,unacc
669,2,1,0,2,1,0,unacc
264,3,1,1,2,1,0,unacc
886,1,3,0,2,1,1,unacc
990,1,2,0,2,0,0,unacc
918,1,3,2,0,0,0,unacc
1025,1,2,1,2,2,2,acc
611,2,2,2,1,2,2,acc
1442,0,2,1,1,0,2,acc
374,3,0,1,2,1,2,acc
310,3,1,3,1,1,1,acc
1507,0,2,3,2,1,1,acc
1172,1,1,3,1,0,2,acc
1049,1,2,2,2,1,2,acc
263,3,1,1,2,0,2,acc
916,1,3,1,2,2,1,acc
754,2,1,3,2,2,1,acc
1013,1,2,1,1,1,2,acc
773,2,0,0,1,2,2,acc
578,2,2,1,1,0,2,acc
566,2,2,0,2,2,2,acc
367,3,0,1,1,2,1,acc
1159,1,1,2,2,2,1,acc
314,3,1,3,1,2,2,acc
830,2,0,2,2,0,2,acc
1496,0,2,3,1,0,2,acc
607,2,2,2,1,1,1,acc
634,2,2,3,1,1,1,acc
1064,1,2,3,1,0,2,acc
799,2,0,1,1,2,1,acc
803,2,0,1,2,0,2,acc
1388,0,3,3,1,0,2,acc
1633,0,0,0,1,1,1,acc
934,1,3,2,1,2,1,acc
311,3,1,3,1,1,2,acc
1345,0,3,1,2,1,1,acc
752,2,1,3,2,1,2,acc
620,2,2,2,2,2,2,acc
1498,0,2,3,1,1,1,acc
341,3,0,0,1,2,2,acc
427,3,0,3,2,1,1,acc
1660,0,0,1,1,1,1,acc
751,2,1,3,2,1,1,acc
1225,1,0,1,1,0,1,acc
1279,1,0,3,1,0,1,acc
1348,0,3,1,2,2,1,acc
1121,1,1,1,1,1,2,acc
1069,1,2,3,1,2,1,acc
1445,0,2,1,1,1,2,acc
1177,1,1,3,1,2,1,acc
745,2,1,3,1,2,1,acc
1393,0,3,3,1,2,1,acc
295,3,1,2,2,2,1,acc
1093,1,1,0,1,1,1,acc
824,2,0,2,1,1,2,acc
1429,0,2,0,2,2,1,acc
1534,0,1,0,2,1,1,acc
227,3,1,0,1,0,2,acc
1468,0,2,2,1,0,1,acc
700,2,1,1,2,2,1,acc
335,3,0,0,1,0,2,acc
1186,1,1,3,2,2,1,acc
689,2,1,1,1,1,2,acc
1391,0,3,3,1,1,2,acc
554,2,2,0,1,1,2,acc
1022,1,2,1,2,1,2,acc
1147,1,1,2,1,1,1,acc
1366,0,3,2,1,2,1,acc
320,3,1,3,2,1,2,acc
230,3,1,0,1,1,2,acc
1376,0,3,2,2,2,2,acc
782,2,0,0,2,2,2,acc
643,2,2,3,2,1,1,acc
1150,1,1,2,1,2,1,acc
821,2,0,2,1,0,2,acc
659,2,1,0,1,0,2,acc
743,2,1,3,1,1,2,acc
989,1,2,0,1,2,2,acc
1096,1,1,0,1,2,1,acc
1078,1,2,3,2,2,1,acc
1474,0,2,2,1,2,1,acc
1129,1,1,1,2,1,1,acc
998,1,2,0,2,2,2,acc
1256,1,0,2,1,1,2,vgood
1214,1,0,0,2,2,2,vgood
1637,0,0,0,1,2,2,vgood
1502,0,2,3,1,2,2,vgood
1232,1,0,1,1,2,2,vgood
1106,1,1,0,2,2,2,vgood
1475,0,2,2,1,2,2,vgood
1133,1,1,1,2,2,2,vgood
1529,0,1,0,1,2,2,vgood
1286,1,0,3,1,2,2,vgood
1148,1,1,2,1,1,2,vgood
1607,0,1,3,1,1,2,vgood
1715,0,0,3,1,1,2,vgood
1696,0,0,2,2,1,1,good
1636,0,0,0,1,2,1,good
1294,1,0,3,2,2,1,good
1255,1,0,2,1,1,1,good
1523,0,1,0,1,0,2,good
1723,0,0,3,2,1,1,good
1202,1,0,0,1,1,2,good
1264,1,0,2,2,1,1,good
1535,0,1,0,2,1,2,good
1204,1,0,0,1,2,1,good
1714,0,0,3,1,1,1,good
1615,0,1,3,2,1,1,good
1672,0,0,1,2,2,1,good
1685,0,0,2,1,0,2,good
