,buying,maint,doors,persons,lug_boot,safety,Class
756,2,0,0,0,0,0,unacc
757,2,0,0,0,0,1,unacc
763,2,0,0,0,2,1,unacc
764,2,0,0,0,2,2,unacc
785,2,0,1,0,0,2,unacc
786,2,0,1,0,1,0,unacc
787,2,0,1,0,1,1,unacc
789,2,0,1,0,2,0,unacc
790,2,0,1,0,2,1,unacc
791,2,0,1,0,2,2,unacc
793,2,0,1,1,0,1,unacc
802,2,0,1,2,0,1,unacc
807,2,0,1,2,2,0,unacc
811,2,0,2,0,0,1,unacc
818,2,0,2,0,2,2,unacc
819,2,0,2,1,0,0,unacc
820,2,0,2,1,0,1,unacc
834,2,0,2,2,2,0,unacc
837,2,0,3,0,0,0,unacc
841,2,0,3,0,1,1,unacc
842,2,0,3,0,1,2,unacc
843,2,0,3,0,2,0,unacc
845,2,0,3,0,2,2,unacc
846,2,0,3,1,0,0,unacc
847,2,0,3,1,0,1,unacc
852,2,0,3,1,2,0,unacc
872,1,3,0,0,2,2,unacc
873,1,3,0,1,0,0,unacc
874,1,3,0,1,0,1,unacc
876,1,3,0,1,1,0,unacc
877,1,3,0,1,1,1,unacc
879,1,3,0,1,2,0,unacc
883,1,3,0,2,0,1,unacc
885,1,3,0,2,1,0,unacc
893,1,3,1,0,0,2,unacc
898,1,3,1,0,2,1,unacc
899,1,3,1,0,2,2,unacc
900,1,3,1,1,0,0,unacc
903,1,3,1,1,1,0,unacc
921,1,3,2,0,1,0,unacc
923,1,3,2,0,1,2,unacc
924,1,3,2,0,2,0,unacc
945,1,3,3,0,0,0,unacc
946,1,3,3,0,0,1,unacc
947,1,3,3,0,0,2,unacc
948,1,3,3,0,1,0,unacc
949,1,3,3,0,1,1,unacc
950,1,3,3,0,1,2,unacc
955,1,3,3,1,0,1,unacc
957,1,3,3,1,1,0,unacc
964,1,3,3,2,0,1,unacc
969,1,3,3,2,2,0,unacc
974,1,2,0,0,0,2,unacc
976,1,2,0,0,1,1,unacc
977,1,2,0,0,1,2,unacc
978,1,2,0,0,2,0,unacc
979,1,2,0,0,2,1,unacc
981,1,2,0,1,0,0,unacc
984,1,2,0,1,1,0,unacc
985,1,2,0,1,1,1,unacc
992,1,2,0,2,0,2,unacc
1000,1,2,1,0,0,1,unacc
1001,1,2,1,0,0,2,unacc
1005,1,2,1,0,2,0,unacc
1006,1,2,1,0,2,1,unacc
1007,1,2,1,0,2,2,unacc
1009,1,2,1,1,0,1,unacc
1012,1,2,1,1,1,1,unacc
1020,1,2,1,2,1,0,unacc
1023,1,2,1,2,2,0,unacc
1029,1,2,2,0,1,0,unacc
1030,1,2,2,0,1,1,unacc
1035,1,2,2,1,0,0,unacc
1036,1,2,2,1,0,1,unacc
1041,1,2,2,1,2,0,unacc
1044,1,2,2,2,0,0,unacc
1047,1,2,2,2,1,0,unacc
1053,1,2,3,0,0,0,unacc
1054,1,2,3,0,0,1,unacc
1061,1,2,3,0,2,2,unacc
1062,1,2,3,1,0,0,unacc
1065,1,2,3,1,1,0,unacc
1068,1,2,3,1,2,0,unacc
1074,1,2,3,2,1,0,unacc
1077,1,2,3,2,2,0,unacc
1089,1,1,0,1,0,0,unacc
1099,1,1,0,2,0,1,unacc
1107,1,1,1,0,0,0,unacc
1109,1,1,1,0,0,2,unacc
1111,1,1,1,0,1,1,unacc
1116,1,1,1,1,0,0,unacc
1125,1,1,1,2,0,0,unacc
1131,1,1,1,2,2,0,unacc
1161,1,1,3,0,0,0,unacc
1164,1,1,3,0,1,0,unacc
1165,1,1,3,0,1,1,unacc
1167,1,1,3,0,2,0,unacc
1169,1,1,3,0,2,2,unacc
1176,1,1,3,1,2,0,unacc
1179,1,1,3,2,0,0,unacc
1190,1,0,0,0,0,2,unacc
1191,1,0,0,0,1,0,unacc
1192,1,0,0,0,1,1,unacc
1193,1,0,0,0,1,2,unacc
1194,1,0,0,0,2,0,unacc
1200,1,0,0,1,1,0,unacc
1207,1,0,0,2,0,1,unacc
1209,1,0,0,2,1,0,unacc
1212,1,0,0,2,2,0,unacc
1216,1,0,1,0,0,1,unacc
1217,1,0,1,0,0,2,unacc
1218,1,0,1,0,1,0,unacc
1220,1,0,1,0,1,2,unacc
1221,1,0,1,0,2,0,unacc
1222,1,0,1,0,2,1,unacc
1223,1,0,1,0,2,2,unacc
1224,1,0,1,1,0,0,unacc
1227,1,0,1,1,1,0,unacc
1230,1,0,1,1,2,0,unacc
1236,1,0,1,2,1,0,unacc
1239,1,0,1,2,2,0,unacc
1242,1,0,2,0,0,0,unacc
1245,1,0,2,0,1,0,unacc
1246,1,0,2,0,1,1,unacc
1260,1,0,2,2,0,0,unacc
1266,1,0,2,2,2,0,unacc
1269,1,0,3,0,0,0,unacc
1272,1,0,3,0,1,0,unacc
1273,1,0,3,0,1,1,unacc
1274,1,0,3,0,1,2,unacc
1275,1,0,3,0,2,0,unacc
1276,1,0,3,0,2,1,unacc
1281,1,0,3,1,1,0,unacc
1284,1,0,3,1,2,0,unacc
1290,1,0,3,2,1,0,unacc
1296,0,3,0,0,0,0,unacc
1301,0,3,0,0,1,2,unacc
1303,0,3,0,0,2,1,unacc
1304,0,3,0,0,2,2,unacc
1305,0,3,0,1,0,0,unacc
1306,0,3,0,1,0,1,unacc
1309,0,3,0,1,1,1,unacc
1318,0,3,0,2,1,1,unacc
1324,0,3,1,0,0,1,unacc
1326,0,3,1,0,1,0,unacc
1327,0,3,1,0,1,1,unacc
1328,0,3,1,0,1,2,unacc
1331,0,3,1,0,2,2,unacc
1336,0,3,1,1,1,1,unacc
1342,0,3,1,2,0,1,unacc
1344,0,3,1,2,1,0,unacc
1353,0,3,2,0,1,0,unacc
1354,0,3,2,0,1,1,unacc
1355,0,3,2,0,1,2,unacc
1358,0,3,2,0,2,2,unacc
1362,0,3,2,1,1,0,unacc
1365,0,3,2,1,2,0,unacc
1368,0,3,2,2,0,0,unacc
1371,0,3,2,2,1,0,unacc
1379,0,3,3,0,0,2,unacc
1380,0,3,3,0,1,0,unacc
1383,0,3,3,0,2,0,unacc
1385,0,3,3,0,2,2,unacc
1395,0,3,3,2,0,0,unacc
1401,0,3,3,2,2,0,unacc
1405,0,2,0,0,0,1,unacc
1406,0,2,0,0,0,2,unacc
1408,0,2,0,0,1,1,unacc
1422,0,2,0,2,0,0,unacc
1423,0,2,0,2,0,1,unacc
1424,0,2,0,2,0,2,unacc
1432,0,2,1,0,0,1,unacc
1433,0,2,1,0,0,2,unacc
1435,0,2,1,0,1,1,unacc
1439,0,2,1,0,2,2,unacc
1446,0,2,1,1,2,0,unacc
1452,0,2,1,2,1,0,unacc
1459,0,2,2,0,0,1,unacc
1462,0,2,2,0,1,1,unacc
1464,0,2,2,0,2,0,unacc
1467,0,2,2,1,0,0,unacc
1473,0,2,2,1,2,0,unacc
1476,0,2,2,2,0,0,unacc
1479,0,2,2,2,1,0,unacc
1487,0,2,3,0,0,2,unacc
1488,0,2,3,0,1,0,unacc
1489,0,2,3,0,1,1,unacc
1494,0,2,3,1,0,0,unacc
1497,0,2,3,1,1,0,unacc
1509,0,2,3,2,2,0,unacc
1513,0,1,0,0,0,1,unacc
1516,0,1,0,0,1,1,unacc
1539,0,1,1,0,0,0,unacc
1541,0,1,1,0,0,2,unacc
1543,0,1,1,0,1,1,unacc
1544,0,1,1,0,1,2,unacc
1548,0,1,1,1,0,0,unacc
1557,0,1,1,2,0,0,unacc
1567,0,1,2,0,0,1,unacc
1571,0,1,2,0,1,2,unacc
1573,0,1,2,0,2,1,unacc
1574,0,1,2,0,2,2,unacc
1584,0,1,2,2,0,0,unacc
1587,0,1,2,2,1,0,unacc
1596,0,1,3,0,1,0,unacc
1611,0,1,3,2,0,0,unacc
1614,0,1,3,2,1,0,unacc
1622,0,0,0,0,0,2,unacc
1623,0,0,0,0,1,0,unacc
1626,0,0,0,0,2,0,unacc
1629,0,0,0,1,0,0,unacc
1640,0,0,0,2,0,2,unacc
1647,0,0,1,0,0,0,unacc
1648,0,0,1,0,0,1,unacc
1651,0,0,1,0,1,1,unacc
1652,0,0,1,0,1,2,unacc
1654,0,0,1,0,2,1,unacc
1656,0,0,1,1,0,0,unacc
1671,0,0,1,2,2,0,unacc
1674,0,0,2,0,0,0,unacc
1675,0,0,2,0,0,1,unacc
1676,0,0,2,0,0,2,unacc
1679,0,0,2,0,1,2,unacc
1681,0,0,2,0,2,1,unacc
1683,0,0,2,1,0,0,unacc
1692,0,0,2,2,0,0,unacc
1695,0,0,2,2,1,0,unacc
1704,0,0,3,0,1,0,unacc
1705,0,0,3,0,1,1,unacc
1707,0,0,3,0,2,0,unacc
1710,0,0,3,1,0,0,unacc
1719,0,0,3,2,0,0,unacc
1722,0,0,3,2,1,0,unacc
1725,0,0,3,2,2,0,unacc
232,3,1,0,1,2,1,acc
233,3,1,0,1,2,2,acc
239,3,1,0,2,1,2,acc
242,3,1,0,2,2,2,acc
254,3,1,1,1,0,2,acc
260,3,1,1,1,2,2,acc
269,3,1,1,2,2,2,acc
283,3,1,2,1,1,1,acc
290,3,1,2,2,0,2,acc
296,3,1,2,2,2,2,acc
319,3,1,3,2,1,1,acc
322,3,1,3,2,2,1,acc
323,3,1,3,2,2,2,acc
349,3,0,0,2,2,1,acc
365,3,0,1,1,1,2,acc
368,3,0,1,1,2,2,acc
371,3,0,1,2,0,2,acc
373,3,0,1,2,1,1,acc
377,3,0,1,2,2,2,acc
391,3,0,2,1,1,1,acc
392,3,0,2,1,1,2,acc
401,3,0,2,2,1,2,acc
403,3,0,2,2,2,1,acc
416,3,0,3,1,0,2,acc
425,3,0,3,2,0,2,acc
430,3,0,3,2,2,1,acc
551,2,2,0,1,0,2,acc
581,2,2,1,1,1,2,acc
583,2,2,1,1,2,1,acc
584,2,2,1,1,2,2,acc
587,2,2,1,2,0,2,acc
589,2,2,1,2,1,1,acc
590,2,2,1,2,1,2,acc
608,2,2,2,1,1,2,acc
614,2,2,2,2,0,2,acc
617,2,2,2,2,1,2,acc
619,2,2,2,2,2,1,acc
632,2,2,3,1,0,2,acc
635,2,2,3,1,1,2,acc
638,2,2,3,1,2,2,acc
641,2,2,3,2,0,2,acc
644,2,2,3,2,1,2,acc
673,2,1,0,2,2,1,acc
686,2,1,1,1,0,2,acc
691,2,1,1,1,2,1,acc
695,2,1,1,2,0,2,acc
697,2,1,1,2,1,1,acc
698,2,1,1,2,1,2,acc
701,2,1,1,2,2,2,acc
716,2,1,2,1,1,2,acc
722,2,1,2,2,0,2,acc
727,2,1,2,2,2,1,acc
742,2,1,3,1,1,1,acc
746,2,1,3,1,2,2,acc
749,2,1,3,2,0,2,acc
755,2,1,3,2,2,2,acc
770,2,0,0,1,1,2,acc
779,2,0,0,2,1,2,acc
794,2,0,1,1,0,2,acc
809,2,0,1,2,2,2,acc
832,2,0,2,2,1,1,acc
833,2,0,2,2,1,2,acc
835,2,0,2,2,2,1,acc
848,2,0,3,1,0,2,acc
850,2,0,3,1,1,1,acc
851,2,0,3,1,1,2,acc
854,2,0,3,1,2,2,acc
857,2,0,3,2,0,2,acc
859,2,0,3,2,1,1,acc
860,2,0,3,2,1,2,acc
862,2,0,3,2,2,1,acc
863,2,0,3,2,2,2,acc
875,1,3,0,1,0,2,acc
878,1,3,0,1,1,2,acc
881,1,3,0,1,2,2,acc
887,1,3,0,2,1,2,acc
889,1,3,0,2,2,1,acc
890,1,3,0,2,2,2,acc
902,1,3,1,1,0,2,acc
911,1,3,1,2,0,2,acc
914,1,3,1,2,1,2,acc
929,1,3,2,1,0,2,acc
932,1,3,2,1,1,2,acc
940,1,3,2,2,1,1,acc
941,1,3,2,2,1,2,acc
943,1,3,2,2,2,1,acc
944,1,3,2,2,2,2,acc
959,1,3,3,1,1,2,acc
961,1,3,3,1,2,1,acc
967,1,3,3,2,1,1,acc
968,1,3,3,2,1,2,acc
971,1,3,3,2,2,2,acc
986,1,2,0,1,1,2,acc
988,1,2,0,1,2,1,acc
1010,1,2,1,1,0,2,acc
1019,1,2,1,2,0,2,acc
1024,1,2,1,2,2,1,acc
1037,1,2,2,1,0,2,acc
1046,1,2,2,2,0,2,acc
1048,1,2,2,2,1,1,acc
1051,1,2,2,2,2,1,acc
1066,1,2,3,1,1,1,acc
1067,1,2,3,1,1,2,acc
1070,1,2,3,1,2,2,acc
1073,1,2,3,2,0,2,acc
1076,1,2,3,2,1,2,acc
1094,1,1,0,1,1,2,acc
1102,1,1,0,2,1,1,acc
1118,1,1,1,1,0,2,acc
1120,1,1,1,1,1,1,acc
1126,1,1,1,2,0,1,acc
1127,1,1,1,2,0,2,acc
1174,1,1,3,1,1,1,acc
1183,1,1,3,2,1,1,acc
1201,1,0,0,1,1,1,acc
1228,1,0,1,1,1,1,acc
1288,1,0,3,2,0,1,acc
1310,0,3,0,1,1,2,acc
1313,0,3,0,1,2,2,acc
1321,0,3,0,2,2,1,acc
1334,0,3,1,1,0,2,acc
1337,0,3,1,1,1,2,acc
1340,0,3,1,1,2,2,acc
1343,0,3,1,2,0,2,acc
1364,0,3,2,1,1,2,acc
1367,0,3,2,1,2,2,acc
1372,0,3,2,2,1,1,acc
1375,0,3,2,2,2,1,acc
1390,0,3,3,1,1,1,acc
1394,0,3,3,1,2,2,acc
1397,0,3,3,2,0,2,acc
1415,0,2,0,1,0,2,acc
1418,0,2,0,1,1,2,acc
1426,0,2,0,2,1,1,acc
1427,0,2,0,2,1,2,acc
1441,0,2,1,1,0,1,acc
1444,0,2,1,1,1,1,acc
1453,0,2,1,2,1,1,acc
1469,0,2,2,1,0,2,acc
1477,0,2,2,2,0,1,acc
1483,0,2,2,2,2,1,acc
1495,0,2,3,1,0,1,acc
1505,0,2,3,2,0,2,acc
1510,0,2,3,2,2,1,acc
1525,0,1,0,1,1,1,acc
1576,0,1,2,1,0,1,acc
1612,0,1,3,2,0,1,acc
1630,0,0,0,1,0,1,acc
1642,0,0,0,2,1,1,acc
1657,0,0,1,1,0,1,acc
1666,0,0,1,2,0,1,acc
1684,0,0,2,1,0,1,acc
1720,0,0,3,2,0,1,acc
1097,1,1,0,1,2,2,vgood
1151,1,1,2,1,2,2,vgood
1160,1,1,2,2,2,2,vgood
1175,1,1,3,1,1,2,vgood
1187,1,1,3,2,2,2,vgood
1205,1,0,0,1,2,2,vgood
1241,1,0,1,2,2,2,vgood
1265,1,0,2,2,1,2,vgood
1268,1,0,2,2,2,2,vgood
1283,1,0,3,1,1,2,vgood
1295,1,0,3,2,2,2,vgood
1421,0,2,0,1,2,2,vgood
1454,0,2,1,2,1,2,vgood
1457,0,2,1,2,2,2,vgood
1481,0,2,2,2,1,2,vgood
1499,0,2,3,1,1,2,vgood
1556,0,1,1,1,2,2,vgood
1562,0,1,1,2,1,2,vgood
1580,0,1,2,1,1,2,vgood
1583,0,1,2,1,2,2,vgood
1589,0,1,2,2,1,2,vgood
1616,0,1,3,2,1,2,vgood
1619,0,1,3,2,2,2,vgood
1673,0,0,1,2,2,2,vgood
1700,0,0,2,2,2,2,vgood
1727,0,0,3,2,2,2,vgood
1199,1,0,0,1,0,2,good
1211,1,0,0,2,1,2,good
1213,1,0,0,2,2,1,good
1226,1,0,1,1,0,2,good
1231,1,0,1,1,2,1,good
1258,1,0,2,1,2,1,good
1262,1,0,2,2,0,2,good
1267,1,0,2,2,2,1,good
1280,1,0,3,1,0,2,good
1282,1,0,3,1,1,1,good
1285,1,0,3,1,2,1,good
1289,1,0,3,2,0,2,good
1550,0,1,1,1,0,2,good
1555,0,1,1,1,2,1,good
1559,0,1,1,2,0,2,good
1561,0,1,1,2,1,1,good
1579,0,1,2,1,1,1,good
1582,0,1,2,1,2,1,good
1588,0,1,2,2,1,1,good
1613,0,1,3,2,0,2,good
1631,0,0,0,1,0,2,good
1634,0,0,0,1,1,2,good
1645,0,0,0,2,2,1,good
1661,0,0,1,1,1,2,good
1667,0,0,1,2,0,2,good
1694,0,0,2,2,0,2,good
1721,0,0,3,2,0,2,good
