,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
1419,0,2,0,1,2,0,unacc,unacc,0.0033715586975605234,1,0.1,0.75
1597,0,1,3,0,1,1,unacc,unacc,0.005780861874227886,1,0.1,0.75
1195,1,0,0,0,2,1,unacc,unacc,0.007441310683125907,1,0.1,0.75
170,3,2,2,0,2,2,unacc,unacc,0.0014238889009512265,1,0.1,0.75
1542,0,1,1,0,1,0,unacc,unacc,5.0795118351274714e-05,1,0.1,0.75
1274,1,0,3,0,1,2,unacc,unacc,0.1293959042911464,1,0.1,0.75
811,2,0,2,0,0,1,unacc,unacc,0.0004361007771867199,1,0.1,0.75
528,2,3,3,1,2,0,unacc,unacc,0.0013928773014357505,1,0.1,0.75
333,3,0,0,1,0,0,unacc,unacc,0.0012578265329071614,1,0.1,0.75
185,3,2,2,2,1,2,unacc,acc,0.4069809323079376,1,0.1,0.75
16,3,3,0,1,2,1,unacc,unacc,0.11957042648707865,1,0.1,0.75
94,3,3,3,1,1,1,unacc,unacc,0.11358977195798357,1,0.1,0.75
829,2,0,2,2,0,1,unacc,acc,0.4601754660855466,1,0.1,0.75
1351,0,3,2,0,0,1,unacc,unacc,0.0004058375746290883,1,0.1,0.75
1152,1,1,2,2,0,0,unacc,unacc,0.0019164455601835973,1,0.1,0.75
82,3,3,3,0,0,1,unacc,unacc,0.0003533886305046972,1,0.1,0.75
654,2,1,0,0,2,0,unacc,unacc,5.444292396960402e-05,1,0.1,0.75
203,3,2,3,1,1,2,unacc,acc,0.38452124658628556,1,0.1,0.75
1092,1,1,0,1,1,0,unacc,unacc,0.0013354771596087677,1,0.1,0.75
1239,1,0,1,2,2,0,unacc,unacc,0.041595926583214385,1,0.1,0.75
882,1,3,0,2,0,0,unacc,unacc,0.001301976191782741,1,0.1,0.75
991,1,2,0,2,0,1,unacc,unacc,0.002397934230494331,1,0.1,0.75
15,3,3,0,1,2,0,unacc,unacc,0.0012922856011010708,1,0.1,0.75
1396,0,3,3,2,0,1,unacc,unacc,0.04922072473591359,1,0.1,0.75
1114,1,1,1,0,2,1,unacc,unacc,0.0016059613013280187,1,0.1,0.75
216,3,1,0,0,0,0,unacc,unacc,4.620869395545111e-05,1,0.1,0.75
23,3,3,0,2,1,2,unacc,unacc,0.2445190729930373,1,0.1,0.75
1299,0,3,0,0,1,0,unacc,unacc,4.697429273867748e-05,1,0.1,0.75
1327,0,3,1,0,1,1,unacc,unacc,0.0005552154686693884,1,0.1,0.75
1716,0,0,3,1,2,0,unacc,acc,0.8726176732890875,1,0.1,0.75
1330,0,3,1,0,2,1,unacc,unacc,0.0014701507267595915,1,0.1,0.75
891,1,3,1,0,0,0,unacc,unacc,4.62327606031338e-05,1,0.1,0.75
334,3,0,0,1,0,1,unacc,unacc,0.034006209814759936,1,0.1,0.75
51,3,3,1,2,2,0,unacc,unacc,0.0013049464437129097,1,0.1,0.75
515,2,3,3,0,0,2,unacc,unacc,0.0004689089598438758,1,0.1,0.75
1248,1,0,2,0,2,0,unacc,unacc,0.001416143089168475,1,0.1,0.75
106,3,3,3,2,2,1,unacc,acc,0.36842613019466375,1,0.1,0.75
1090,1,1,0,1,0,1,acc,unacc,0.8780545369682657,1,0.1,0.75
1313,0,3,0,1,2,2,acc,acc,0.2549506922783761,1,0.1,0.75
371,3,0,1,2,0,2,acc,acc,0.18342993574091498,1,0.1,0.75
1367,0,3,2,1,2,2,acc,acc,0.18473038380321477,1,0.1,0.75
779,2,0,0,2,1,2,acc,acc,0.1914364641409563,1,0.1,0.75
286,3,1,2,1,2,1,acc,acc,0.2708138685230325,1,0.1,0.75
1418,0,2,0,1,1,2,acc,acc,0.1993059364327197,1,0.1,0.75
1339,0,3,1,1,2,1,acc,acc,0.271086758058818,1,0.1,0.75
281,3,1,2,1,0,2,acc,unacc,0.3247638457398931,1,0.1,0.75
1201,1,0,0,1,1,1,acc,acc,0.18319073606713107,1,0.1,0.75
1346,0,3,1,2,1,2,acc,acc,0.21186119562160582,1,0.1,0.75
971,1,3,3,2,2,2,acc,acc,0.2063288616242177,1,0.1,0.75
1186,1,1,3,2,2,1,acc,acc,0.20138258331722972,1,0.1,0.75
1096,1,1,0,1,2,1,acc,acc,0.1916178117642793,1,0.1,0.75
917,1,3,1,2,2,2,acc,acc,0.2568763827975668,1,0.1,0.75
799,2,0,1,1,2,1,acc,acc,0.18336729146672734,1,0.1,0.75
1480,0,2,2,2,1,1,acc,acc,0.22516674435094922,1,0.1,0.75
773,2,0,0,1,2,2,acc,acc,0.18908352475475193,1,0.1,0.75
908,1,3,1,1,2,2,acc,acc,0.26887400337450157,1,0.1,0.75
1279,1,0,3,1,0,1,acc,acc,0.18597065338696986,1,0.1,0.75
967,1,3,3,2,1,1,acc,acc,0.3032144741543997,1,0.1,0.75
1126,1,1,1,2,0,1,acc,unacc,1.0332970906797236,1,0.1,0.75
1391,0,3,3,1,1,2,acc,acc,0.183675077641317,1,0.1,0.75
938,1,3,2,2,0,2,acc,acc,0.2670528097855076,1,0.1,0.75
1093,1,1,0,1,1,1,acc,acc,0.2822894779964763,1,0.1,0.75
1144,1,1,2,1,0,1,acc,unacc,0.32995376163612006,1,0.1,0.75
322,3,1,3,2,2,1,acc,acc,0.1833576799664683,1,0.1,0.75
418,3,0,3,1,1,1,acc,acc,0.20071998492149867,1,0.1,0.75
743,2,1,3,1,1,2,acc,acc,0.18652763310309958,1,0.1,0.75
836,2,0,2,2,2,2,acc,acc,0.267810047492009,1,0.1,0.75
1013,1,2,1,1,1,2,acc,acc,0.2574763409139939,1,0.1,0.75
335,3,0,0,1,0,2,acc,acc,0.2534779550806316,1,0.1,0.75
803,2,0,1,2,0,2,acc,acc,0.19957858751757654,1,0.1,0.75
347,3,0,0,2,1,2,acc,acc,0.18353336293341463,1,0.1,0.75
617,2,2,2,2,1,2,acc,acc,0.2436051354598157,1,0.1,0.75
428,3,0,3,2,1,2,acc,acc,0.20023367887148458,1,0.1,0.75
1043,1,2,2,1,2,2,acc,acc,0.19130045115172226,1,0.1,0.75
1495,0,2,3,1,0,1,acc,acc,0.2683547528867937,1,0.1,0.75
1150,1,1,2,1,2,1,acc,acc,0.18625914840569122,1,0.1,0.75
961,1,3,3,1,2,1,acc,acc,0.2727012628276037,1,0.1,0.75
1228,1,0,1,1,1,1,acc,acc,0.18401523744592427,1,0.1,0.75
691,2,1,1,1,2,1,acc,acc,0.22706694379951983,1,0.1,0.75
740,2,1,3,1,0,2,acc,acc,0.23611456055985316,1,0.1,0.75
643,2,2,3,2,1,1,acc,acc,0.2911716622510591,1,0.1,0.75
416,3,0,3,1,0,2,acc,acc,0.1910769223127282,1,0.1,0.75
1603,0,1,3,1,0,1,acc,acc,0.1834134511275367,1,0.1,0.75
995,1,2,0,2,1,2,acc,acc,0.21017849874934033,1,0.1,0.75
401,3,0,2,2,1,2,acc,acc,0.1860156580721922,1,0.1,0.75
1576,0,1,2,1,0,1,acc,acc,0.216654633294187,1,0.1,0.75
1154,1,1,2,2,0,2,acc,acc,0.24838659141526223,1,0.1,0.75
619,2,2,2,2,2,1,acc,acc,0.24926188444252192,1,0.1,0.75
389,3,0,2,1,0,2,acc,acc,0.19782557748682716,1,0.1,0.75
566,2,2,0,2,2,2,acc,acc,0.18961225922441782,1,0.1,0.75
1022,1,2,1,2,1,2,acc,acc,0.19563044483819134,1,0.1,0.75
1079,1,2,3,2,2,2,acc,acc,0.25521765262195256,1,0.1,0.75
833,2,0,2,2,1,2,acc,acc,0.25659422052436837,1,0.1,0.75
1064,1,2,3,1,0,2,acc,acc,0.21256830332110005,1,0.1,0.75
1660,0,0,1,1,1,1,acc,acc,0.24676575839481443,1,0.1,0.75
881,1,3,0,1,2,2,acc,acc,0.27008508807536646,1,0.1,0.75
374,3,0,1,2,1,2,acc,acc,0.18385589569934996,1,0.1,0.75
241,3,1,0,2,2,1,acc,acc,0.1869458097505211,1,0.1,0.75
427,3,0,3,2,1,1,acc,acc,0.18328415700730505,1,0.1,0.75
1261,1,0,2,2,0,1,acc,acc,0.18388527705877103,1,0.1,0.75
835,2,0,2,2,2,1,acc,acc,0.1844258226485937,1,0.1,0.75
719,2,1,2,1,2,2,acc,acc,0.18559316623119682,1,0.1,0.75
611,2,2,2,1,2,2,acc,acc,0.2614224075253494,1,0.1,0.75
1349,0,3,1,2,2,2,acc,acc,0.18388798446074298,1,0.1,0.75
394,3,0,2,1,2,1,acc,acc,0.1831424905340199,1,0.1,0.75
403,3,0,2,2,2,1,acc,acc,0.18347166963247,1,0.1,0.75
1343,0,3,1,2,0,2,acc,acc,0.2391963856919901,1,0.1,0.75
1132,1,1,1,2,2,1,acc,acc,0.183784691908555,1,0.1,0.75
323,3,1,3,2,2,2,acc,acc,0.1844674412608831,1,0.1,0.75
755,2,1,3,2,2,2,acc,acc,0.24347102709640372,1,0.1,0.75
1474,0,2,2,1,2,1,acc,acc,0.24040348750827892,1,0.1,0.75
1445,0,2,1,1,1,2,acc,acc,0.18448506316324842,1,0.1,0.75
902,1,3,1,1,0,2,acc,unacc,0.3233027757763218,1,0.1,0.75
742,2,1,3,1,1,1,acc,acc,0.275446557420623,1,0.1,0.75
1097,1,1,0,1,2,2,vgood,acc,0.9055125264856568,1,0.1,0.75
1286,1,0,3,1,2,2,vgood,acc,0.7006051362154522,1,0.1,0.75
1205,1,0,0,1,2,2,vgood,acc,0.7195354478442479,1,0.1,0.75
1457,0,2,1,2,2,2,vgood,acc,0.7143949809627737,1,0.1,0.75
1673,0,0,1,2,2,2,vgood,acc,0.699649367405667,1,0.1,0.75
1259,1,0,2,1,2,2,vgood,acc,0.7010679002778237,1,0.1,0.75
1715,0,0,3,1,1,2,vgood,acc,0.7007655029202332,1,0.1,0.75
1691,0,0,2,1,2,2,vgood,acc,0.699954462861488,1,0.1,0.75
1157,1,1,2,2,1,2,vgood,acc,0.7161973810074576,1,0.1,0.75
1295,1,0,3,2,2,2,vgood,acc,0.699690458002937,1,0.1,0.75
1178,1,1,3,1,2,2,vgood,acc,0.7073451579189638,1,0.1,0.75
1592,0,1,2,2,2,2,vgood,acc,0.6997639130743485,1,0.1,0.75
1484,0,2,2,2,2,2,vgood,acc,0.7042160301919055,1,0.1,0.75
1282,1,0,3,1,1,1,good,acc,0.7279796132080377,1,0.1,0.75
1685,0,0,2,1,0,2,good,acc,0.6225435818941899,1,0.1,0.75
1262,1,0,2,2,0,2,good,acc,0.6224850926876471,1,0.1,0.75
1636,0,0,0,1,2,1,good,acc,0.7011952056349943,1,0.1,0.75
