,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
1071,1,2,3,2,0,0,unacc,unacc,0.16004332666936272,1,0.001,0.75
858,2,0,3,2,1,0,unacc,unacc,0.1600499919804134,1,0.001,0.75
1540,0,1,1,0,0,1,unacc,unacc,0.16007622891376103,1,0.001,0.75
974,1,2,0,0,0,2,unacc,unacc,0.16004551948903256,1,0.001,0.75
1269,1,0,3,0,0,0,unacc,unacc,0.16005036342631992,1,0.001,0.75
776,2,0,0,2,0,2,unacc,unacc,0.16009214071245026,1,0.001,0.75
1185,1,1,3,2,2,0,unacc,unacc,0.16005038665311536,1,0.001,0.75
511,2,3,2,2,2,1,unacc,unacc,0.15999949973045893,1,0.001,0.75
564,2,2,0,2,2,0,unacc,unacc,0.1600096885329125,1,0.001,0.75
534,2,3,3,2,1,0,unacc,unacc,0.15998941080338305,1,0.001,0.75
15,3,3,0,1,2,0,unacc,unacc,0.15994570326567661,1,0.001,0.75
811,2,0,2,0,0,1,unacc,unacc,0.16003986538040285,1,0.001,0.75
184,3,2,2,2,1,1,unacc,unacc,0.15999910168210188,1,0.001,0.75
6,3,3,0,0,2,0,unacc,unacc,0.15992904747467984,1,0.001,0.75
498,2,3,2,1,1,0,unacc,unacc,0.15997495402807552,1,0.001,0.75
357,3,0,1,0,2,0,unacc,unacc,0.1599873437879052,1,0.001,0.75
839,2,0,3,0,0,2,unacc,unacc,0.16005209652254537,1,0.001,0.75
1709,0,0,3,0,2,2,unacc,unacc,0.16009330176033482,1,0.001,0.75
1575,0,1,2,1,0,0,unacc,unacc,0.16007624101705106,1,0.001,0.75
568,2,2,1,0,0,1,unacc,unacc,0.16000168817923807,1,0.001,0.75
1385,0,3,3,0,2,2,unacc,unacc,0.16003267657172576,1,0.001,0.75
17,3,3,0,1,2,2,unacc,unacc,0.15997455191634583,1,0.001,0.75
785,2,0,1,0,0,2,unacc,unacc,0.16005653920358126,1,0.001,0.75
624,2,2,3,0,1,0,unacc,unacc,0.15997624653776837,1,0.001,0.75
1098,1,1,0,2,0,0,unacc,unacc,0.1600701966026754,1,0.001,0.75
1344,0,3,1,2,1,0,unacc,unacc,0.16004816327347035,1,0.001,0.75
165,3,2,2,0,1,0,unacc,unacc,0.1599513318636649,1,0.001,0.75
429,3,0,3,2,2,0,unacc,unacc,0.1600162597728311,1,0.001,0.75
1336,0,3,1,1,1,1,unacc,unacc,0.16004592508114548,1,0.001,0.75
1485,0,2,3,0,0,0,unacc,unacc,0.1600371241024493,1,0.001,0.75
1689,0,0,2,1,2,0,unacc,unacc,0.16008330101764573,1,0.001,0.75
346,3,0,0,2,1,1,unacc,unacc,0.1600439342902205,1,0.001,0.75
957,1,3,3,1,1,0,unacc,unacc,0.15999988045673114,1,0.001,0.75
650,2,1,0,0,0,2,unacc,unacc,0.16003855450498025,1,0.001,0.75
603,2,2,2,1,0,0,unacc,unacc,0.1600017029259894,1,0.001,0.75
214,3,2,3,2,2,1,unacc,unacc,0.1599903211119512,1,0.001,0.75
1297,0,3,0,0,0,1,unacc,unacc,0.16003803387101984,1,0.001,0.75
1358,0,3,2,0,2,2,unacc,unacc,0.1600348968055014,1,0.001,0.75
1360,0,3,2,1,0,1,unacc,unacc,0.16005027681394657,1,0.001,0.75
1463,0,2,2,0,1,2,unacc,unacc,0.16006167583374728,1,0.001,0.75
1491,0,2,3,0,2,0,unacc,unacc,0.16002398263346057,1,0.001,0.75
1227,1,0,1,1,1,0,unacc,unacc,0.1600649198674364,1,0.001,0.75
1668,0,0,1,2,1,0,unacc,unacc,0.16010879299682707,1,0.001,0.75
180,3,2,2,2,0,0,unacc,unacc,0.15999122986406533,1,0.001,0.75
1249,1,0,2,0,2,1,unacc,unacc,0.16005388914945662,1,0.001,0.75
60,3,3,2,0,2,0,unacc,unacc,0.1599246158672744,1,0.001,0.75
1533,0,1,0,2,1,0,unacc,unacc,0.16009080148502516,1,0.001,0.75
667,2,1,0,2,0,1,unacc,unacc,0.1600574736622193,1,0.001,0.75
352,3,0,1,0,0,1,unacc,unacc,0.16001492221995706,1,0.001,0.75
661,2,1,0,1,1,1,unacc,unacc,0.16003421465205298,1,0.001,0.75
758,2,0,0,0,0,2,unacc,unacc,0.1600587611042206,1,0.001,0.75
1036,1,2,2,1,0,1,unacc,unacc,0.16004331054167312,1,0.001,0.75
26,3,3,0,2,2,2,unacc,unacc,0.15999122366250607,1,0.001,0.75
1386,0,3,3,1,0,0,unacc,unacc,0.16003360672046996,1,0.001,0.75
1353,0,3,2,0,1,0,unacc,unacc,0.16001257505812436,1,0.001,0.75
358,3,0,1,0,2,1,unacc,unacc,0.16000178241518376,1,0.001,0.75
175,3,2,2,1,1,1,unacc,unacc,0.15998242720837896,1,0.001,0.75
59,3,3,2,0,1,2,unacc,unacc,0.15996001342232752,1,0.001,0.75
481,2,3,1,2,1,1,unacc,unacc,0.16000828241669135,1,0.001,0.75
1110,1,1,1,0,1,0,unacc,unacc,0.16002802875417166,1,0.001,0.75
353,3,0,1,0,0,2,unacc,unacc,0.16002936968289733,1,0.001,0.75
843,2,0,3,0,2,0,unacc,unacc,0.16001005596992998,1,0.001,0.75
1377,0,3,3,0,0,0,unacc,unacc,0.16001692424101163,1,0.001,0.75
946,1,3,3,0,0,1,unacc,unacc,0.1600042105330433,1,0.001,0.75
669,2,1,0,2,1,0,unacc,unacc,0.1600364514808717,1,0.001,0.75
817,2,0,2,0,2,1,unacc,unacc,0.16002672048595795,1,0.001,0.75
1224,1,0,1,1,0,0,unacc,unacc,0.16007149496072137,1,0.001,0.75
5,3,3,0,0,1,2,unacc,unacc,0.15996444915411837,1,0.001,0.75
937,1,3,2,2,0,1,unacc,unacc,0.16003979297335094,1,0.001,0.75
688,2,1,1,1,1,1,unacc,unacc,0.16003199381996122,1,0.001,0.75
231,3,1,0,1,2,0,unacc,unacc,0.1599860500934173,1,0.001,0.75
206,3,2,3,1,2,2,unacc,unacc,0.15998808120940014,1,0.001,0.75
360,3,0,1,1,0,0,unacc,unacc,0.16001715482472298,1,0.001,0.75
633,2,2,3,1,1,0,unacc,unacc,0.1599929188718783,1,0.001,0.75
484,2,3,1,2,2,1,unacc,unacc,0.1600017178516261,1,0.001,0.75
775,2,0,0,2,0,1,unacc,unacc,0.1600776836350703,1,0.001,0.75
601,2,2,2,0,2,1,unacc,unacc,0.15998633517887134,1,0.001,0.75
1546,0,1,1,0,2,1,unacc,unacc,0.16006307774810946,1,0.001,0.75
575,2,2,1,0,2,2,unacc,unacc,0.16000299275196525,1,0.001,0.75
952,1,3,3,0,2,1,unacc,unacc,0.15999107752444916,1,0.001,0.75
1317,0,3,0,2,1,0,unacc,unacc,0.1600503842557711,1,0.001,0.75
1324,0,3,1,0,0,1,unacc,unacc,0.16003581248288185,1,0.001,0.75
769,2,0,0,1,1,1,unacc,unacc,0.16005441957237937,1,0.001,0.75
1601,0,1,3,0,2,2,unacc,unacc,0.16007308895764788,1,0.001,0.75
396,3,0,2,2,0,0,unacc,unacc,0.16003161630151516,1,0.001,0.75
737,2,1,3,0,2,2,unacc,unacc,0.16001874864220825,1,0.001,0.75
1217,1,0,1,0,0,2,unacc,unacc,0.16008371753606815,1,0.001,0.75
34,3,3,1,0,2,1,unacc,unacc,0.15994124693629133,1,0.001,0.75
1406,0,2,0,0,0,2,unacc,unacc,0.16007269546265182,1,0.001,0.75
893,1,3,1,0,0,2,unacc,unacc,0.16002309530114298,1,0.001,0.75
888,1,3,0,2,2,0,unacc,unacc,0.16001665264431308,1,0.001,0.75
1656,0,0,1,1,0,0,unacc,unacc,0.16009867733608876,1,0.001,0.75
0,3,3,0,0,0,0,unacc,unacc,0.1599421582798389,1,0.001,0.75
1521,0,1,0,1,0,0,unacc,unacc,0.160080685573095,1,0.001,0.75
680,2,1,1,0,1,2,unacc,unacc,0.16002975997554067,1,0.001,0.75
1624,0,0,0,0,1,1,unacc,unacc,0.1600920886524813,1,0.001,0.75
312,3,1,3,1,2,0,unacc,unacc,0.15997939658855845,1,0.001,0.75
329,3,0,0,0,1,2,unacc,unacc,0.16002501771169353,1,0.001,0.75
572,2,2,1,0,1,2,unacc,unacc,0.16000956152152432,1,0.001,0.75
1239,1,0,1,2,2,0,unacc,unacc,0.1600750350408348,1,0.001,0.75
548,2,2,0,0,2,2,unacc,unacc,0.16000521265887888,1,0.001,0.75
91,3,3,3,1,0,1,unacc,unacc,0.15996659323874876,1,0.001,0.75
1135,1,1,2,0,0,1,unacc,unacc,0.16004683049072818,1,0.001,0.75
1416,0,2,0,1,1,0,unacc,unacc,0.16005390103473324,1,0.001,0.75
739,2,1,3,1,0,1,unacc,unacc,0.16003412501290534,1,0.001,0.75
272,3,1,2,0,0,2,unacc,unacc,0.16000695118064745,1,0.001,0.75
1309,0,3,0,1,1,1,unacc,unacc,0.1600481463548869,1,0.001,0.75
45,3,3,1,2,0,0,unacc,unacc,0.15997326578004653,1,0.001,0.75
1058,1,2,3,0,1,2,unacc,unacc,0.1600322833484848,1,0.001,0.75
205,3,2,3,1,2,1,unacc,unacc,0.15997364832894514,1,0.001,0.75
491,2,3,2,0,1,2,unacc,unacc,0.15998715146954995,1,0.001,0.75
1707,0,0,3,0,2,0,unacc,unacc,0.16006438922300273,1,0.001,0.75
813,2,0,2,0,1,0,unacc,unacc,0.1600188446906383,1,0.001,0.75
1584,0,1,2,2,0,0,unacc,unacc,0.16009293263538832,1,0.001,0.75
1059,1,2,3,0,2,0,unacc,unacc,0.1599968271067971,1,0.001,0.75
96,3,3,3,1,2,0,unacc,unacc,0.15993905729261812,1,0.001,0.75
1162,1,1,3,0,0,1,unacc,unacc,0.16004460951543462,1,0.001,0.75
1571,0,1,2,0,1,2,unacc,unacc,0.16008188727427086,1,0.001,0.75
613,2,2,2,2,0,1,unacc,unacc,0.16003282755988946,1,0.001,0.75
834,2,0,2,2,2,0,unacc,unacc,0.16004564103476598,1,0.001,0.75
1305,0,3,0,1,0,0,unacc,unacc,0.16004026874071184,1,0.001,0.75
267,3,1,1,2,2,0,unacc,unacc,0.16000050691012022,1,0.001,0.75
1115,1,1,1,0,2,2,unacc,unacc,0.1600503561769867,1,0.001,0.75
1196,1,0,0,0,2,2,unacc,unacc,0.1600727873795208,1,0.001,0.75
684,2,1,1,1,0,0,unacc,unacc,0.16002411782646553,1,0.001,0.75
77,3,3,2,2,1,2,unacc,unacc,0.15999335130787884,1,0.001,0.75
861,2,0,3,2,2,0,unacc,unacc,0.16004342069088232,1,0.001,0.75
198,3,2,3,1,0,0,unacc,unacc,0.1599723404415268,1,0.001,0.75
1342,0,3,1,2,0,1,unacc,unacc,0.16006918713043303,1,0.001,0.75
1374,0,3,2,2,2,0,unacc,unacc,0.16003937325864742,1,0.001,0.75
446,2,3,0,1,1,2,unacc,unacc,0.16000826412572527,1,0.001,0.75
1146,1,1,2,1,1,0,unacc,unacc,0.16004249207041985,1,0.001,0.75
18,3,3,0,2,0,0,unacc,unacc,0.1599754835787178,1,0.001,0.75
840,2,0,3,0,1,0,unacc,unacc,0.1600166248922199,1,0.001,0.75
1428,0,2,0,2,2,0,unacc,unacc,0.16006401716435978,1,0.001,0.75
488,2,3,2,0,0,2,unacc,unacc,0.15999371895173625,1,0.001,0.75
1520,0,1,0,0,2,2,unacc,unacc,0.16007975555403633,1,0.001,0.75
460,2,3,1,0,0,1,unacc,unacc,0.15998149962830202,1,0.001,0.75
23,3,3,0,2,1,2,unacc,unacc,0.159997787856735,1,0.001,0.75
588,2,2,1,2,1,0,unacc,unacc,0.16001403451843754,1,0.001,0.75
966,1,3,3,2,1,0,unacc,unacc,0.16001656068365094,1,0.001,0.75
207,3,2,3,2,0,0,unacc,unacc,0.15998901247630343,1,0.001,0.75
75,3,3,2,2,1,0,unacc,unacc,0.1599644904881355,1,0.001,0.75
1278,1,0,3,1,0,0,unacc,unacc,0.1600670511874705,1,0.001,0.75
672,2,1,0,2,2,0,unacc,unacc,0.16002988220947706,1,0.001,0.75
366,3,0,1,1,2,0,unacc,unacc,0.1600040180782107,1,0.001,0.75
1111,1,1,1,0,1,1,unacc,unacc,0.16004247800232685,1,0.001,0.75
1479,0,2,2,2,1,0,unacc,unacc,0.16006614705585975,1,0.001,0.75
1200,1,0,0,1,1,0,unacc,unacc,0.1600671418290823,1,0.001,0.75
655,2,1,0,0,2,1,unacc,unacc,0.16001096386622185,1,0.001,0.75
1530,0,1,0,2,0,0,unacc,unacc,0.1600973780120111,1,0.001,0.75
960,1,3,3,1,2,0,unacc,unacc,0.1599933173367023,1,0.001,0.75
1486,0,2,3,0,0,1,unacc,unacc,0.16005157545721235,1,0.001,0.75
1244,1,0,2,0,0,2,unacc,unacc,0.16008149521468307,1,0.001,0.75
364,3,0,1,1,1,1,unacc,unacc,0.16002502992333423,1,0.001,0.75
278,3,1,2,0,2,2,unacc,unacc,0.1599938131998575,1,0.001,0.75
1587,0,1,2,2,1,0,unacc,unacc,0.1600863565167659,1,0.001,0.75
492,2,3,2,0,2,0,unacc,unacc,0.15995172989404677,1,0.001,0.75
1169,1,1,3,0,2,2,unacc,unacc,0.16004591408050656,1,0.001,0.75
1053,1,2,3,0,0,0,unacc,unacc,0.16000996121236669,1,0.001,0.75
510,2,3,2,2,2,0,unacc,unacc,0.159985067802989,1,0.001,0.75
992,1,2,0,2,0,2,unacc,unacc,0.1600788960973785,1,0.001,0.75
777,2,0,0,2,1,0,unacc,unacc,0.16005665521784035,1,0.001,0.75
819,2,0,2,1,0,0,unacc,unacc,0.1600420989063627,1,0.001,0.75
39,3,3,1,1,1,0,unacc,unacc,0.15995004093865872,1,0.001,0.75
502,2,3,2,1,2,1,unacc,unacc,0.15998282421047405,1,0.001,0.75
196,3,2,3,0,2,1,unacc,unacc,0.15995698228468294,1,0.001,0.75
200,3,2,3,1,0,2,unacc,unacc,0.16000121401182282,1,0.001,0.75
1302,0,3,0,0,2,0,unacc,unacc,0.16001044818814325,1,0.001,0.75
1203,1,0,0,1,2,0,unacc,unacc,0.1600605674900117,1,0.001,0.75
622,2,2,3,0,0,1,unacc,unacc,0.15999724960246012,1,0.001,0.75
576,2,2,1,1,0,0,unacc,unacc,0.16000392221580637,1,0.001,0.75
559,2,2,0,2,0,1,unacc,unacc,0.16003726849413605,1,0.001,0.75
979,1,2,0,0,2,1,unacc,unacc,0.16001792689701327,1,0.001,0.75
434,2,3,0,0,0,2,unacc,unacc,0.15999815826545266,1,0.001,0.75
720,2,1,2,2,0,0,unacc,unacc,0.16003858113266717,1,0.001,0.75
97,3,3,3,1,2,1,unacc,unacc,0.15995347564359816,1,0.001,0.75
921,1,3,2,0,1,0,unacc,unacc,0.15998542377536926,1,0.001,0.75
405,3,0,3,0,0,0,unacc,unacc,0.15999603963578626,1,0.001,0.75
969,1,3,3,2,2,0,unacc,unacc,0.16000999620351453,1,0.001,0.75
306,3,1,3,1,0,0,unacc,unacc,0.15999252392552604,1,0.001,0.75
356,3,0,1,0,1,2,unacc,unacc,0.16002279691583365,1,0.001,0.75
1299,0,3,0,0,1,0,unacc,unacc,0.16001701567475954,1,0.001,0.75
1081,1,1,0,0,0,1,unacc,unacc,0.16005127367624386,1,0.001,0.75
768,2,0,0,1,1,0,unacc,unacc,0.1600399684956577,1,0.001,0.75
1136,1,1,2,0,0,2,unacc,unacc,0.16006128397821479,1,0.001,0.75
522,2,3,3,1,0,0,unacc,unacc,0.15997929866964697,1,0.001,0.75
1596,0,1,3,0,1,0,unacc,unacc,0.16005075579566205,1,0.001,0.75
326,3,0,0,0,0,2,unacc,unacc,0.1600315908471671,1,0.001,0.75
789,2,0,1,0,2,0,unacc,unacc,0.16001449529585426,1,0.001,0.75
238,3,1,0,2,1,1,unacc,unacc,0.16002373326683256,1,0.001,0.75
892,1,3,1,0,0,1,unacc,unacc,0.1600086496853127,1,0.001,0.75
723,2,1,2,2,1,0,unacc,unacc,0.16003201082548282,1,0.001,0.75
42,3,3,1,1,2,0,unacc,unacc,0.1599434869326183,1,0.001,0.75
825,2,0,2,1,2,0,unacc,unacc,0.16002895617238053,1,0.001,0.75
1176,1,1,3,1,2,0,unacc,unacc,0.1600337008959439,1,0.001,0.75
628,2,2,3,0,2,1,unacc,unacc,0.15998411733298734,1,0.001,0.75
1011,1,2,1,1,1,0,unacc,unacc,0.16002451192617492,1,0.001,0.75
1063,1,2,3,1,0,1,unacc,unacc,0.16004109000304112,1,0.001,0.75
302,3,1,3,0,1,2,unacc,unacc,0.1599981624882128,1,0.001,0.75
476,2,3,1,1,2,2,unacc,unacc,0.15999947777318557,1,0.001,0.75
147,3,2,1,1,1,0,unacc,unacc,0.1599702130837501,1,0.001,0.75
792,2,0,1,1,0,0,unacc,unacc,0.16004431997786228,1,0.001,0.75
885,1,3,0,2,1,0,unacc,unacc,0.160023218588905,1,0.001,0.75
316,3,1,3,2,0,1,unacc,unacc,0.16002364389939286,1,0.001,0.75
190,3,2,3,0,0,1,unacc,unacc,0.15997010610279336,1,0.001,0.75
978,1,2,0,0,2,0,unacc,unacc,0.16000348499480224,1,0.001,0.75
714,2,1,2,1,1,0,unacc,unacc,0.1600153281889214,1,0.001,0.75
1087,1,1,0,0,2,1,unacc,unacc,0.1600381266986564,1,0.001,0.75
801,2,0,1,2,0,0,unacc,unacc,0.16006100715998,1,0.001,0.75
1260,1,0,2,2,0,0,unacc,unacc,0.16008596355788543,1,0.001,0.75
1090,1,1,0,1,0,1,acc,unacc,0.6824252408793021,1,0.001,0.75
418,3,0,3,1,1,1,acc,unacc,0.6824885816501309,1,0.001,0.75
944,1,3,2,2,2,2,acc,unacc,0.6824611585052647,1,0.001,0.75
931,1,3,2,1,1,1,acc,unacc,0.6824939928794385,1,0.001,0.75
916,1,3,1,2,2,1,acc,unacc,0.6824775049178919,1,0.001,0.75
242,3,1,0,2,2,2,acc,unacc,0.6824738434470189,1,0.001,0.75
320,3,1,3,2,1,2,acc,unacc,0.6824739755988298,1,0.001,0.75
1339,0,3,1,1,2,1,acc,unacc,0.6824634785886141,1,0.001,0.75
1096,1,1,0,1,2,1,acc,unacc,0.6824428102117388,1,0.001,0.75
403,3,0,2,2,2,1,acc,unacc,0.6824720977421664,1,0.001,0.75
794,2,0,1,1,0,2,acc,unacc,0.6824182037598786,1,0.001,0.75
809,2,0,1,2,2,2,acc,unacc,0.6824134806486092,1,0.001,0.75
725,2,1,2,2,1,2,acc,unacc,0.6824346798973346,1,0.001,0.75
554,2,2,0,1,1,2,acc,unacc,0.6824780418232255,1,0.001,0.75
1024,1,2,1,2,2,1,acc,unacc,0.6824504975929848,1,0.001,0.75
728,2,1,2,2,2,2,acc,unacc,0.6824434636882298,1,0.001,0.75
1279,1,0,3,1,0,1,acc,unacc,0.6824071473246854,1,0.001,0.75
878,1,3,0,1,1,2,acc,unacc,0.6824687276479379,1,0.001,0.75
746,2,1,3,1,2,2,acc,unacc,0.682468729923578,1,0.001,0.75
971,1,3,3,2,2,2,acc,unacc,0.6824641296214611,1,0.001,0.75
1075,1,2,3,2,1,1,acc,unacc,0.6824476592423452,1,0.001,0.75
934,1,3,2,1,2,1,acc,unacc,0.682502772378321,1,0.001,0.75
745,2,1,3,1,2,1,acc,unacc,0.6824880506102059,1,0.001,0.75
967,1,3,3,2,1,1,acc,unacc,0.6824746674667973,1,0.001,0.75
902,1,3,1,1,0,2,acc,unacc,0.6824629161427584,1,0.001,0.75
1126,1,1,1,2,0,1,acc,unacc,0.6824059200526376,1,0.001,0.75
1417,0,2,0,1,1,1,acc,unacc,0.6824247114654081,1,0.001,0.75
1400,0,3,3,2,1,2,acc,unacc,0.6824190239738744,1,0.001,0.75
1345,0,3,1,2,1,1,acc,unacc,0.6824324004670775,1,0.001,0.75
1372,0,3,2,2,1,1,acc,unacc,0.6824353728215931,1,0.001,0.75
365,3,0,1,1,1,2,acc,unacc,0.6824633155232753,1,0.001,0.75
998,1,2,0,2,2,2,acc,unacc,0.6824282044690178,1,0.001,0.75
314,3,1,3,1,2,2,acc,unacc,0.6825050515802888,1,0.001,0.75
259,3,1,1,1,2,1,acc,unacc,0.6825184282850958,1,0.001,0.75
907,1,3,1,1,2,1,acc,unacc,0.6824998011260542,1,0.001,0.75
1120,1,1,1,1,1,1,acc,unacc,0.6824369989546077,1,0.001,0.75
722,2,1,2,2,0,2,acc,unacc,0.6824258955012569,1,0.001,0.75
1310,0,3,0,1,1,2,acc,unacc,0.6824324005548945,1,0.001,0.75
1375,0,3,2,2,2,1,acc,unacc,0.6824441548993239,1,0.001,0.75
665,2,1,0,1,2,2,acc,unacc,0.6824598137026351,1,0.001,0.75
1201,1,0,0,1,1,1,acc,unacc,0.682407013270452,1,0.001,0.75
373,3,0,1,2,1,1,acc,unacc,0.6824603437112563,1,0.001,0.75
1040,1,2,2,1,1,2,acc,unacc,0.6824476605165776,1,0.001,0.75
1186,1,1,3,2,2,1,acc,unacc,0.6824294333404403,1,0.001,0.75
724,2,1,2,2,1,1,acc,unacc,0.6824540018546308,1,0.001,0.75
941,1,3,2,2,1,2,acc,unacc,0.6824523764551061,1,0.001,0.75
1420,0,2,0,1,2,1,acc,unacc,0.682433495598959,1,0.001,0.75
317,3,1,3,2,0,2,acc,unacc,0.6824651924995695,1,0.001,0.75
1225,1,0,1,1,0,1,acc,unacc,0.6824012013636517,1,0.001,0.75
230,3,1,0,1,1,2,acc,unacc,0.6824873550316318,1,0.001,0.75
322,3,1,3,2,2,1,acc,unacc,0.6825020745333935,1,0.001,0.75
851,2,0,3,1,1,2,acc,unacc,0.6824329341915272,1,0.001,0.75
797,2,0,1,1,1,2,acc,unacc,0.6824269890811128,1,0.001,0.75
970,1,3,3,2,2,1,acc,unacc,0.6824834466667181,1,0.001,0.75
395,3,0,2,1,2,2,acc,unacc,0.6824750716610583,1,0.001,0.75
233,3,1,0,1,2,2,acc,unacc,0.6824961379328631,1,0.001,0.75
1177,1,1,3,1,2,1,acc,unacc,0.6824517276435017,1,0.001,0.75
584,2,2,1,1,2,2,acc,unacc,0.6824897967313954,1,0.001,0.75
1415,0,2,0,1,0,2,acc,unacc,0.6823966027142994,1,0.001,0.75
637,2,2,3,1,2,1,acc,unacc,0.6825150565329248,1,0.001,0.75
781,2,0,0,2,2,1,acc,unacc,0.6824298296496285,1,0.001,0.75
1507,0,2,3,2,1,1,acc,unacc,0.6824113358228547,1,0.001,0.75
644,2,2,3,2,1,2,acc,unacc,0.682464662051972,1,0.001,0.75
260,3,1,1,1,2,2,acc,unacc,0.6824991099297785,1,0.001,0.75
1558,0,1,1,2,0,1,acc,unacc,0.682369596528444,1,0.001,0.75
1343,0,3,1,2,0,2,acc,unacc,0.6824042944470203,1,0.001,0.75
1091,1,1,0,1,0,2,acc,unacc,0.6824059167353065,1,0.001,0.75
427,3,0,3,2,1,1,acc,unacc,0.6824662870538627,1,0.001,0.75
400,3,0,2,2,1,1,acc,unacc,0.6824633156785403,1,0.001,0.75
377,3,0,1,2,2,2,acc,unacc,0.6824498052667507,1,0.001,0.75
719,2,1,2,1,2,2,acc,unacc,0.6824657584337575,1,0.001,0.75
1373,0,3,2,2,1,2,acc,unacc,0.6824160516111372,1,0.001,0.75
1549,0,1,1,1,0,1,acc,unacc,0.6823918874642025,1,0.001,0.75
989,1,2,0,1,2,2,acc,unacc,0.682450499422764,1,0.001,0.75
592,2,2,1,2,2,1,acc,unacc,0.6824868197445013,1,0.001,0.75
938,1,3,2,2,0,2,acc,unacc,0.6824435930755682,1,0.001,0.75
1076,1,2,3,2,1,2,acc,unacc,0.6824283379833275,1,0.001,0.75
1616,0,1,3,2,1,2,vgood,unacc,1.3060101554493793,1,0.001,0.75
1256,1,0,2,1,1,2,vgood,unacc,1.3060995725364684,1,0.001,0.75
1592,0,1,2,2,2,2,vgood,unacc,1.3060282913239227,1,0.001,0.75
1157,1,1,2,2,1,2,vgood,unacc,1.3061141975940769,1,0.001,0.75
1691,0,0,2,1,2,2,vgood,unacc,1.3060136626480359,1,0.001,0.75
1538,0,1,0,2,2,2,vgood,unacc,1.3060097757182587,1,0.001,0.75
1241,1,0,1,2,2,2,vgood,unacc,1.3060480971867516,1,0.001,0.75
1583,0,1,2,1,2,2,vgood,unacc,1.3060978997226333,1,0.001,0.75
1637,0,0,0,1,2,2,vgood,unacc,1.3059951475509617,1,0.001,0.75
1178,1,1,3,1,2,2,vgood,unacc,1.3062204547885952,1,0.001,0.75
1673,0,0,1,2,2,2,vgood,unacc,1.3059348027722257,1,0.001,0.75
1265,1,0,2,2,1,2,vgood,unacc,1.3060299620152973,1,0.001,0.75
1457,0,2,1,2,2,2,vgood,unacc,1.3061032674138655,1,0.001,0.75
1658,0,0,1,1,0,2,good,unacc,1.2913140085999577,1,0.001,0.75
1280,1,0,3,1,0,2,good,unacc,1.2914427297558029,1,0.001,0.75
1634,0,0,0,1,1,2,good,unacc,1.291331768951056,1,0.001,0.75
1550,0,1,1,1,0,2,good,unacc,1.2913963006294022,1,0.001,0.75
1202,1,0,0,1,1,2,good,unacc,1.2914424084404206,1,0.001,0.75
