,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
115,3,2,0,0,2,1,unacc,unacc,0.008079378472672455,1,0.1,0.5
864,1,3,0,0,0,0,unacc,unacc,0.0006057061115012141,1,0.1,0.5
1354,0,3,2,0,1,1,unacc,unacc,0.00885504641769893,1,0.1,0.5
626,2,2,3,0,1,2,unacc,unacc,0.010230651554671082,1,0.1,0.5
1223,1,0,1,0,2,2,unacc,unacc,0.15965827919153563,1,0.1,0.5
1407,0,2,0,0,1,0,unacc,unacc,0.0006059515748085023,1,0.1,0.5
687,2,1,1,1,1,0,unacc,unacc,0.0007059021231298192,1,0.1,0.5
157,3,2,1,2,1,1,unacc,unacc,0.011039724315883976,1,0.1,0.5
364,3,0,1,1,1,1,unacc,unacc,0.20741864800629553,1,0.1,0.5
47,3,3,1,2,0,2,unacc,unacc,0.3195555602993631,1,0.1,0.5
1466,0,2,2,0,2,2,unacc,unacc,0.041170336438057634,1,0.1,0.5
1085,1,1,0,0,1,2,unacc,unacc,0.01095550837529647,1,0.1,0.5
1689,0,0,2,1,2,0,unacc,unacc,0.07658909522689968,1,0.1,0.5
949,1,3,3,0,1,1,unacc,unacc,0.00614202092139292,1,0.1,0.5
1058,1,2,3,0,1,2,unacc,unacc,0.013806053882346932,1,0.1,0.5
1257,1,0,2,1,2,0,unacc,unacc,0.00445653698242283,1,0.1,0.5
448,2,3,0,1,2,1,unacc,unacc,0.010204654217430342,1,0.1,0.5
951,1,3,3,0,2,0,unacc,unacc,0.0006058928061735984,1,0.1,0.5
66,3,3,2,1,1,0,unacc,unacc,0.0006061312278612928,1,0.1,0.5
936,1,3,2,2,0,0,unacc,unacc,0.004046278109493794,1,0.1,0.5
760,2,0,0,0,1,1,unacc,unacc,0.009492342517200476,1,0.1,0.5
953,1,3,3,0,2,2,unacc,unacc,0.01066338994736111,1,0.1,0.5
535,2,3,3,2,1,1,unacc,unacc,0.012971320112576061,1,0.1,0.5
1521,0,1,0,1,0,0,unacc,unacc,0.0017638812125525035,1,0.1,0.5
37,3,3,1,1,0,1,unacc,unacc,0.0006181230281178202,1,0.1,0.5
896,1,3,1,0,1,2,unacc,unacc,0.009865243212311607,1,0.1,0.5
530,2,3,3,1,2,2,unacc,unacc,0.3173196084486893,1,0.1,0.5
1209,1,0,0,2,1,0,unacc,unacc,0.07518073030724554,1,0.1,0.5
939,1,3,2,2,1,0,unacc,unacc,0.004048332876956083,1,0.1,0.5
21,3,3,0,2,1,0,unacc,unacc,0.0029971575704584833,1,0.1,0.5
511,2,3,2,2,2,1,unacc,unacc,0.19487277826849025,1,0.1,0.5
95,3,3,3,1,1,2,unacc,unacc,0.27584119827086107,1,0.1,0.5
776,2,0,0,2,0,2,unacc,acc,1.0042714871571399,1,0.1,0.5
947,1,3,3,0,0,2,unacc,unacc,0.01002491812859299,1,0.1,0.5
1705,0,0,3,0,1,1,unacc,unacc,0.06526311666275042,1,0.1,0.5
223,3,1,0,0,2,1,unacc,unacc,0.009365789649531138,1,0.1,0.5
1547,0,1,1,0,2,2,unacc,unacc,0.18075088206935067,1,0.1,0.5
1626,0,0,0,0,2,0,unacc,unacc,0.0006832074121842996,1,0.1,0.5
463,2,3,1,0,1,1,unacc,unacc,0.0022061452989786037,1,0.1,0.5
1218,1,0,1,0,1,0,unacc,unacc,0.0006066673104786186,1,0.1,0.5
1575,0,1,2,1,0,0,unacc,unacc,0.0035443338035705996,1,0.1,0.5
704,2,1,2,0,0,2,unacc,unacc,0.010406873230742165,1,0.1,0.5
459,2,3,1,0,0,0,unacc,unacc,0.0006057055423620751,1,0.1,0.5
886,1,3,0,2,1,1,unacc,unacc,0.08016755710394276,1,0.1,0.5
721,2,1,2,2,0,1,unacc,unacc,0.015018807142416178,1,0.1,0.5
798,2,0,1,1,2,0,unacc,unacc,0.0020759053278526945,1,0.1,0.5
1135,1,1,2,0,0,1,unacc,unacc,0.006473977389001524,1,0.1,0.5
393,3,0,2,1,2,0,unacc,unacc,0.0012283759713714332,1,0.1,0.5
276,3,1,2,0,2,0,unacc,unacc,0.0006058377885381302,1,0.1,0.5
1001,1,2,1,0,0,2,unacc,unacc,0.010011210940810181,1,0.1,0.5
127,3,2,0,2,0,1,unacc,unacc,0.004348711045392132,1,0.1,0.5
359,3,0,1,0,2,2,unacc,unacc,0.010592554498650144,1,0.1,0.5
709,2,1,2,0,2,1,unacc,unacc,0.009759386480110306,1,0.1,0.5
1100,1,1,0,2,0,2,unacc,acc,1.0066810622801627,1,0.1,0.5
658,2,1,0,1,0,1,unacc,unacc,0.010553813428017492,1,0.1,0.5
1546,0,1,1,0,2,1,unacc,unacc,0.010663555609068636,1,0.1,0.5
946,1,3,3,0,0,1,unacc,unacc,0.0010553838791760024,1,0.1,0.5
1622,0,0,0,0,0,2,unacc,unacc,0.15699136820749013,1,0.1,0.5
215,3,2,3,2,2,2,unacc,unacc,0.3235695274191394,1,0.1,0.5
243,3,1,1,0,0,0,unacc,unacc,0.0006057059502076927,1,0.1,0.5
1341,0,3,1,2,0,0,unacc,unacc,0.004050578535080268,1,0.1,0.5
1548,0,1,1,1,0,0,unacc,unacc,0.0028022126085709095,1,0.1,0.5
706,2,1,2,0,1,1,unacc,unacc,0.00850810264026224,1,0.1,0.5
963,1,3,3,2,0,0,unacc,unacc,0.004048804884761646,1,0.1,0.5
1318,0,3,0,2,1,1,unacc,unacc,0.28914989835365057,1,0.1,0.5
1050,1,2,2,2,2,0,unacc,unacc,0.004141893317778575,1,0.1,0.5
1515,0,1,0,0,1,0,unacc,unacc,0.0006067736898178446,1,0.1,0.5
846,2,0,3,1,0,0,unacc,unacc,0.002842764279741074,1,0.1,0.5
1524,0,1,0,1,1,0,unacc,unacc,0.002446804570235508,1,0.1,0.5
1459,0,2,2,0,0,1,unacc,unacc,0.006861423186784246,1,0.1,0.5
1306,0,3,0,1,0,1,unacc,unacc,0.015852854323135736,1,0.1,0.5
1437,0,2,1,0,2,0,unacc,unacc,0.0006096883020223054,1,0.1,0.5
579,2,2,1,1,1,0,unacc,unacc,0.0006167182755524907,1,0.1,0.5
384,3,0,2,0,2,0,unacc,unacc,0.0006062753819662164,1,0.1,0.5
1440,0,2,1,1,0,0,unacc,unacc,0.0010619430283006406,1,0.1,0.5
43,3,3,1,1,2,1,unacc,unacc,0.0033240904223796747,1,0.1,0.5
63,3,3,2,1,0,0,unacc,unacc,0.0006059161582084747,1,0.1,0.5
6,3,3,0,0,2,0,unacc,unacc,0.0006057124682008359,1,0.1,0.5
153,3,2,1,2,0,0,unacc,unacc,0.003948293668288876,1,0.1,0.5
1254,1,0,2,1,1,0,unacc,unacc,0.0038321308389256525,1,0.1,0.5
128,3,2,0,2,0,2,unacc,unacc,0.31992720839644595,1,0.1,0.5
207,3,2,3,2,0,0,unacc,unacc,0.0040390886307050036,1,0.1,0.5
1244,1,0,2,0,0,2,unacc,unacc,0.08424354551218091,1,0.1,0.5
1709,0,0,3,0,2,2,unacc,acc,0.9884142278628488,1,0.1,0.5
1163,1,1,3,0,0,2,unacc,unacc,0.031773278139764084,1,0.1,0.5
793,2,0,1,1,0,1,unacc,unacc,0.144153563181987,1,0.1,0.5
121,3,2,0,1,1,1,unacc,unacc,0.0013010410002194273,1,0.1,0.5
736,2,1,3,0,2,1,unacc,unacc,0.009819600232892915,1,0.1,0.5
62,3,3,2,0,2,2,unacc,unacc,0.009825835073240623,1,0.1,0.5
423,3,0,3,2,0,0,unacc,unacc,0.004050758624814234,1,0.1,0.5
486,2,3,2,0,0,0,unacc,unacc,0.0006057055550089677,1,0.1,0.5
1018,1,2,1,2,0,1,unacc,unacc,0.017805576049997916,1,0.1,0.5
1357,0,3,2,0,2,1,unacc,unacc,0.009785792557574875,1,0.1,0.5
5,3,3,0,0,1,2,unacc,unacc,0.009822435980391434,1,0.1,0.5
166,3,2,2,0,1,1,unacc,unacc,0.001958769250590174,1,0.1,0.5
964,1,3,3,2,0,1,unacc,unacc,0.006168091652813549,1,0.1,0.5
903,1,3,1,1,1,0,unacc,unacc,0.0006168087881760194,1,0.1,0.5
757,2,0,0,0,0,1,unacc,unacc,0.005989237761350351,1,0.1,0.5
1227,1,0,1,1,1,0,unacc,unacc,0.00335084721420083,1,0.1,0.5
93,3,3,3,1,1,0,unacc,unacc,0.0006070200348892404,1,0.1,0.5
1149,1,1,2,1,2,0,unacc,unacc,0.0030974219828024986,1,0.1,0.5
1601,0,1,3,0,2,2,unacc,acc,0.42744535821047724,1,0.1,0.5
248,3,1,1,0,1,2,unacc,unacc,0.00986455284736974,1,0.1,0.5
294,3,1,2,2,2,0,unacc,unacc,0.0040502508263320375,1,0.1,0.5
615,2,2,2,2,1,0,unacc,unacc,0.004048272443113051,1,0.1,0.5
1168,1,1,3,0,2,1,unacc,unacc,0.010615448742830581,1,0.1,0.5
55,3,3,2,0,0,1,unacc,unacc,0.0006201895164973354,1,0.1,0.5
1017,1,2,1,2,0,0,unacc,unacc,0.004050060084834188,1,0.1,0.5
520,2,3,3,0,2,1,unacc,unacc,0.008346259544336366,1,0.1,0.5
203,3,2,3,1,1,2,unacc,unacc,0.3145801526175967,1,0.1,0.5
539,2,3,3,2,2,2,unacc,unacc,0.324904154216995,1,0.1,0.5
460,2,3,1,0,0,1,unacc,unacc,0.0006813182775216903,1,0.1,0.5
744,2,1,3,1,2,0,unacc,unacc,0.0021318123484866847,1,0.1,0.5
488,2,3,2,0,0,2,unacc,unacc,0.009828970894434809,1,0.1,0.5
176,3,2,2,1,1,2,unacc,unacc,0.30367326957057567,1,0.1,0.5
593,2,2,1,2,2,2,acc,acc,0.2847479107062901,1,0.1,0.5
1180,1,1,3,2,0,1,acc,acc,0.3304120052323315,1,0.1,0.5
347,3,0,0,2,1,2,acc,acc,0.3001552839836192,1,0.1,0.5
935,1,3,2,1,2,2,acc,unacc,0.36724917117197997,1,0.1,0.5
1049,1,2,2,2,1,2,acc,acc,0.3114166184531454,1,0.1,0.5
1427,0,2,0,2,1,2,acc,acc,0.32224437839658227,1,0.1,0.5
1388,0,3,3,1,0,2,acc,unacc,0.3664576215601177,1,0.1,0.5
1450,0,2,1,2,0,1,acc,acc,0.31075055662688317,1,0.1,0.5
1498,0,2,3,1,1,1,acc,unacc,0.37137578331750476,1,0.1,0.5
1630,0,0,0,1,0,1,acc,acc,0.30399767539615213,1,0.1,0.5
782,2,0,0,2,2,2,acc,acc,0.3223424745739794,1,0.1,0.5
283,3,1,2,1,1,1,acc,unacc,0.8691649384635617,1,0.1,0.5
808,2,0,1,2,2,1,acc,acc,0.3195112094768297,1,0.1,0.5
419,3,0,3,1,1,2,acc,unacc,0.36549475492158434,1,0.1,0.5
608,2,2,2,1,1,2,acc,unacc,0.36808625820897933,1,0.1,0.5
1132,1,1,1,2,2,1,acc,acc,0.3202439514910735,1,0.1,0.5
692,2,1,1,1,2,2,acc,unacc,0.3560206458297823,1,0.1,0.5
268,3,1,1,2,2,1,acc,unacc,0.39716443659948014,1,0.1,0.5
754,2,1,3,2,2,1,acc,acc,0.2831573687585423,1,0.1,0.5
998,1,2,0,2,2,2,acc,acc,0.32040967450882096,1,0.1,0.5
857,2,0,3,2,0,2,acc,acc,0.32104416540328107,1,0.1,0.5
986,1,2,0,1,1,2,acc,unacc,0.36628744605251057,1,0.1,0.5
308,3,1,3,1,0,2,acc,unacc,0.3676804270396993,1,0.1,0.5
914,1,3,1,2,1,2,acc,acc,0.33430441644849196,1,0.1,0.5
1505,0,2,3,2,0,2,acc,acc,0.32166575869513025,1,0.1,0.5
1321,0,3,0,2,2,1,acc,acc,0.28039680415312157,1,0.1,0.5
1312,0,3,0,1,2,1,acc,unacc,0.42688951015586507,1,0.1,0.5
1010,1,2,1,1,0,2,acc,unacc,0.3674426507544217,1,0.1,0.5
689,2,1,1,1,1,2,acc,unacc,0.3657429831662104,1,0.1,0.5
1501,0,2,3,1,2,1,acc,acc,0.3449276006649498,1,0.1,0.5
1633,0,0,0,1,1,1,acc,acc,0.31965057933802216,1,0.1,0.5
391,3,0,2,1,1,1,acc,unacc,0.44157603362368714,1,0.1,0.5
911,1,3,1,2,0,2,acc,unacc,0.36167997128143625,1,0.1,0.5
931,1,3,2,1,1,1,acc,unacc,0.7619973783912327,1,0.1,0.5
1471,0,2,2,1,1,1,acc,unacc,0.37269989669516457,1,0.1,0.5
371,3,0,1,2,0,2,acc,acc,0.2836963759082773,1,0.1,0.5
1015,1,2,1,1,2,1,acc,unacc,0.3873984578140745,1,0.1,0.5
257,3,1,1,1,1,2,acc,unacc,0.37077909437746137,1,0.1,0.5
743,2,1,3,1,1,2,acc,unacc,0.3649789959109131,1,0.1,0.5
647,2,2,3,2,2,2,acc,acc,0.2816903913636334,1,0.1,0.5
1198,1,0,0,1,0,1,acc,unacc,0.3840411182703893,1,0.1,0.5
1094,1,1,0,1,1,2,acc,acc,0.2922269718071592,1,0.1,0.5
1447,0,2,1,1,2,1,acc,unacc,0.3504319920951056,1,0.1,0.5
310,3,1,3,1,1,1,acc,unacc,0.7200697085820303,1,0.1,0.5
1174,1,1,3,1,1,1,acc,unacc,0.37371699155891613,1,0.1,0.5
1456,0,2,1,2,2,1,acc,acc,0.3207881218932154,1,0.1,0.5
232,3,1,0,1,2,1,acc,unacc,0.8939028766653458,1,0.1,0.5
1067,1,2,3,1,1,2,acc,unacc,0.3642756731872908,1,0.1,0.5
916,1,3,1,2,2,1,acc,unacc,0.38591440398324944,1,0.1,0.5
233,3,1,0,1,2,2,acc,unacc,0.37280584706706016,1,0.1,0.5
422,3,0,3,1,2,2,acc,unacc,0.35679350475372096,1,0.1,0.5
320,3,1,3,2,1,2,acc,acc,0.34370961036408937,1,0.1,0.5
932,1,3,2,1,1,2,acc,unacc,0.3680683315510758,1,0.1,0.5
1390,0,3,3,1,1,1,acc,unacc,0.4054682873995147,1,0.1,0.5
968,1,3,3,2,1,2,acc,acc,0.3282899517442071,1,0.1,0.5
1066,1,2,3,1,1,1,acc,unacc,0.4122312709770278,1,0.1,0.5
1366,0,3,2,1,2,1,acc,unacc,0.37435862579741835,1,0.1,0.5
1603,0,1,3,1,0,1,acc,unacc,0.359071653159807,1,0.1,0.5
1013,1,2,1,1,1,2,acc,unacc,0.3651715265304095,1,0.1,0.5
826,2,0,2,1,2,1,acc,unacc,0.35655314480185746,1,0.1,0.5
851,2,0,3,1,1,2,acc,acc,0.2918018322035003,1,0.1,0.5
944,1,3,2,2,2,2,acc,acc,0.28037457903500257,1,0.1,0.5
824,2,0,2,1,1,2,acc,acc,0.29485570743975276,1,0.1,0.5
389,3,0,2,1,0,2,acc,unacc,0.3669681374093405,1,0.1,0.5
338,3,0,0,1,1,2,acc,unacc,0.3671975031147535,1,0.1,0.5
1376,0,3,2,2,2,2,acc,acc,0.32121989109597837,1,0.1,0.5
1252,1,0,2,1,0,1,acc,unacc,0.3758854317585007,1,0.1,0.5
1468,0,2,2,1,0,1,acc,unacc,0.5136594503554339,1,0.1,0.5
227,3,1,0,1,0,2,acc,unacc,0.3921943996355529,1,0.1,0.5
1234,1,0,1,2,0,1,acc,acc,0.30742802878061,1,0.1,0.5
581,2,2,1,1,1,2,acc,unacc,0.3707419472515089,1,0.1,0.5
701,2,1,1,2,2,2,acc,acc,0.3199676588700523,1,0.1,0.5
965,1,3,3,2,0,2,acc,unacc,0.36044631861959797,1,0.1,0.5
365,3,0,1,1,1,2,acc,unacc,0.3661623538415318,1,0.1,0.5
1367,0,3,2,1,2,2,acc,acc,0.3452697804152247,1,0.1,0.5
749,2,1,3,2,0,2,acc,acc,0.2804014178682022,1,0.1,0.5
715,2,1,2,1,1,1,acc,unacc,0.43124790720067446,1,0.1,0.5
1670,0,0,1,2,1,2,vgood,acc,0.6762833127134097,1,0.1,0.5
1472,0,2,2,1,1,2,vgood,acc,0.9461852202218264,1,0.1,0.5
1616,0,1,3,2,1,2,vgood,acc,0.6762857111351394,1,0.1,0.5
1529,0,1,0,1,2,2,vgood,acc,0.6770080618419079,1,0.1,0.5
1556,0,1,1,1,2,2,vgood,acc,0.6769299863482591,1,0.1,0.5
1292,1,0,3,2,1,2,vgood,acc,0.6762866203541477,1,0.1,0.5
1097,1,1,0,1,2,2,vgood,acc,0.7563768775017691,1,0.1,0.5
1727,0,0,3,2,2,2,vgood,acc,0.6762832799724253,1,0.1,0.5
1580,0,1,2,1,1,2,vgood,acc,0.6806776162564843,1,0.1,0.5
1106,1,1,0,2,2,2,vgood,acc,0.6763351500825001,1,0.1,0.5
1691,0,0,2,1,2,2,vgood,acc,0.6762901354142936,1,0.1,0.5
1637,0,0,0,1,2,2,vgood,acc,0.6762922064527851,1,0.1,0.5
1214,1,0,0,2,2,2,vgood,acc,0.6762838880184605,1,0.1,0.5
1294,1,0,3,2,2,1,good,acc,0.6652209294838705,1,0.1,0.5
1658,0,0,1,1,0,2,good,acc,0.6654973947784569,1,0.1,0.5
1696,0,0,2,2,1,1,good,acc,0.6654622386302508,1,0.1,0.5
1690,0,0,2,1,2,1,good,acc,0.6656892650057056,1,0.1,0.5
