,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
152,3,2,1,1,2,2,unacc,unacc,0.15631228622722138,1,0.01,0.75
1336,0,3,1,1,1,1,unacc,unacc,0.15661926679392005,1,0.01,0.75
498,2,3,2,1,1,0,unacc,unacc,0.15571463310686728,1,0.01,0.75
537,2,3,3,2,2,0,unacc,unacc,0.15612823355638694,1,0.01,0.75
24,3,3,0,2,2,0,unacc,unacc,0.155682389700532,1,0.01,0.75
445,2,3,0,1,1,1,unacc,unacc,0.15592720951401182,1,0.01,0.75
1436,0,2,1,0,1,2,unacc,unacc,0.1569145605502151,1,0.01,0.75
669,2,1,0,2,1,0,unacc,unacc,0.15634237456600636,1,0.01,0.75
1058,1,2,3,0,1,2,unacc,unacc,0.15667207200470532,1,0.01,0.75
5,3,3,0,0,1,2,unacc,unacc,0.1556635806648609,1,0.01,0.75
90,3,3,3,1,0,0,unacc,unacc,0.15531343926585717,1,0.01,0.75
900,1,3,1,1,0,0,unacc,unacc,0.15586226717522172,1,0.01,0.75
312,3,1,3,1,2,0,unacc,unacc,0.15603304589922562,1,0.01,0.75
780,2,0,0,2,2,0,unacc,unacc,0.15671354013929265,1,0.01,0.75
639,2,2,3,2,0,0,unacc,unacc,0.15609997564408779,1,0.01,0.75
1212,1,0,0,2,2,0,unacc,unacc,0.15704091310965454,1,0.01,0.75
494,2,3,2,0,2,2,unacc,unacc,0.15619899527710943,1,0.01,0.75
471,2,3,1,1,1,0,unacc,unacc,0.1556733899311081,1,0.01,0.75
666,2,1,0,2,0,0,unacc,unacc,0.1562097729586187,1,0.01,0.75
151,3,2,1,1,2,1,unacc,unacc,0.15601267519446285,1,0.01,0.75
517,2,3,3,0,1,1,unacc,unacc,0.1558115601163729,1,0.01,0.75
49,3,3,1,2,1,1,unacc,unacc,0.1558887833579318,1,0.01,0.75
1001,1,2,1,0,0,2,unacc,unacc,0.1564539214376755,1,0.01,0.75
366,3,0,1,1,2,0,unacc,unacc,0.15618465350048097,1,0.01,0.75
1300,0,3,0,0,1,1,unacc,unacc,0.156331818471777,1,0.01,0.75
1299,0,3,0,0,1,0,unacc,unacc,0.15603197241411562,1,0.01,0.75
83,3,3,3,0,0,2,unacc,unacc,0.1556578454402916,1,0.01,0.75
756,2,0,0,0,0,0,unacc,unacc,0.15595984591004447,1,0.01,0.75
1597,0,1,3,0,1,1,unacc,unacc,0.1569352772242656,1,0.01,0.75
1423,0,2,0,2,0,1,unacc,unacc,0.15692737555075428,1,0.01,0.75
1446,0,2,1,1,2,0,unacc,unacc,0.15668846503984643,1,0.01,0.75
383,3,0,2,0,1,2,unacc,unacc,0.15645175242339204,1,0.01,0.75
1460,0,2,2,0,0,2,unacc,unacc,0.1568235770918246,1,0.01,0.75
334,3,0,0,1,0,1,unacc,unacc,0.15617794735367999,1,0.01,0.75
439,2,3,0,0,2,1,unacc,unacc,0.1558173878472267,1,0.01,0.75
984,1,2,0,1,1,0,unacc,unacc,0.15618679295234406,1,0.01,0.75
787,2,0,1,0,1,1,unacc,unacc,0.15643412000216883,1,0.01,0.75
158,3,2,1,2,1,2,unacc,unacc,0.15642400615821103,1,0.01,0.75
990,1,2,0,2,0,0,unacc,unacc,0.15629820230235028,1,0.01,0.75
1308,0,3,0,1,1,0,unacc,unacc,0.15627518618618208,1,0.01,0.75
25,3,3,0,2,2,1,unacc,unacc,0.15597807776884523,1,0.01,0.75
1170,1,1,3,1,0,0,unacc,unacc,0.15641779289418833,1,0.01,0.75
549,2,2,0,1,0,0,unacc,unacc,0.15573392037479825,1,0.01,0.75
138,3,2,1,0,1,0,unacc,unacc,0.15535232300508026,1,0.01,0.75
1215,1,0,1,0,0,0,unacc,unacc,0.15632588634208044,1,0.01,0.75
750,2,1,3,2,1,0,unacc,unacc,0.15646937404863762,1,0.01,0.75
925,1,3,2,0,2,1,unacc,unacc,0.15622356043696425,1,0.01,0.75
726,2,1,2,2,2,0,unacc,unacc,0.1565601989414849,1,0.01,0.75
61,3,3,2,0,2,1,unacc,unacc,0.15558227653670487,1,0.01,0.75
924,1,3,2,0,2,0,unacc,unacc,0.15592482275515102,1,0.01,0.75
1017,1,2,1,2,0,0,unacc,unacc,0.1563404612228175,1,0.01,0.75
1676,0,0,2,0,0,2,unacc,unacc,0.1572993581462901,1,0.01,0.75
1,3,3,0,0,0,1,unacc,unacc,0.15524693213583798,1,0.01,0.75
458,2,3,0,2,2,2,unacc,unacc,0.15660369390522452,1,0.01,0.75
1680,0,0,2,0,2,0,unacc,unacc,0.15696200039898642,1,0.01,0.75
1233,1,0,1,2,0,0,unacc,unacc,0.15681654077504864,1,0.01,0.75
262,3,1,1,2,0,1,unacc,unacc,0.15622735473478078,1,0.01,0.75
386,3,0,2,0,2,2,unacc,unacc,0.15658497737960206,1,0.01,0.75
1492,0,2,3,0,2,1,unacc,unacc,0.1568303610591441,1,0.01,0.75
384,3,0,2,0,2,0,unacc,unacc,0.15598397513432888,1,0.01,0.75
1384,0,3,3,0,2,1,unacc,unacc,0.15659203243757322,1,0.01,0.75
9,3,3,0,1,0,0,unacc,unacc,0.15519333248013445,1,0.01,0.75
153,3,2,1,2,0,0,unacc,unacc,0.15569589242889378,1,0.01,0.75
1168,1,1,3,0,2,1,unacc,unacc,0.1567412908428118,1,0.01,0.75
1161,1,1,3,0,0,0,unacc,unacc,0.15617358399292217,1,0.01,0.75
144,3,2,1,1,0,0,unacc,unacc,0.15545917766910236,1,0.01,0.75
786,2,0,1,0,1,0,unacc,unacc,0.15613341830821328,1,0.01,0.75
1152,1,1,2,2,0,0,unacc,unacc,0.15662065345786513,1,0.01,0.75
711,2,1,2,1,0,0,unacc,unacc,0.1560507674269984,1,0.01,0.75
63,3,3,2,1,0,0,unacc,unacc,0.15527327691157783,1,0.01,0.75
1707,0,0,3,0,2,0,unacc,unacc,0.1570044489500914,1,0.01,0.75
1072,1,2,3,2,0,1,unacc,unacc,0.15672736023656955,1,0.01,0.75
1101,1,1,0,2,1,0,unacc,unacc,0.15666914178287228,1,0.01,0.75
321,3,1,3,2,2,0,unacc,unacc,0.15627624912869592,1,0.01,0.75
707,2,1,2,0,1,2,unacc,unacc,0.156540629163207,1,0.01,0.75
41,3,3,1,1,1,2,unacc,unacc,0.155944682825382,1,0.01,0.75
586,2,2,1,2,0,1,unacc,unacc,0.1563158063307391,1,0.01,0.75
874,1,3,0,1,0,1,unacc,unacc,0.156118297867154,1,0.01,0.75
100,3,3,3,2,0,1,unacc,unacc,0.15584137305994836,1,0.01,0.75
758,2,0,0,0,0,2,unacc,unacc,0.15656054147000223,1,0.01,0.75
771,2,0,0,1,2,0,unacc,unacc,0.15646807469472424,1,0.01,0.75
393,3,0,2,1,2,0,unacc,unacc,0.15622678626160194,1,0.01,0.75
683,2,1,1,0,2,2,unacc,unacc,0.15663152759039178,1,0.01,0.75
550,2,2,0,1,0,1,unacc,unacc,0.15603037211452275,1,0.01,0.75
485,2,3,1,2,2,2,unacc,unacc,0.1566461472454157,1,0.01,0.75
489,2,3,2,0,1,0,unacc,unacc,0.1554777129406978,1,0.01,0.75
71,3,3,2,1,2,2,unacc,unacc,0.15611808686854048,1,0.01,0.75
143,3,2,1,0,2,2,unacc,unacc,0.1560688641656086,1,0.01,0.75
906,1,3,1,1,2,0,unacc,unacc,0.15612502150316496,1,0.01,0.75
271,3,1,2,0,0,1,unacc,unacc,0.15578549598690172,1,0.01,0.75
528,2,3,3,1,2,0,unacc,unacc,0.15588633428793705,1,0.01,0.75
548,2,2,0,0,2,2,unacc,unacc,0.1563513327231436,1,0.01,0.75
1146,1,1,2,1,1,0,unacc,unacc,0.1565085531706191,1,0.01,0.75
1115,1,1,1,0,2,2,unacc,unacc,0.1569589446307425,1,0.01,0.75
440,2,3,0,0,2,2,unacc,unacc,0.1561148632816611,1,0.01,0.75
162,3,2,2,0,0,0,unacc,unacc,0.15526631847082348,1,0.01,0.75
186,3,2,2,2,2,0,unacc,unacc,0.1559984138336448,1,0.01,0.75
122,3,2,0,1,1,2,unacc,unacc,0.1561377495394543,1,0.01,0.75
1602,0,1,3,1,0,0,unacc,unacc,0.15674487324246092,1,0.01,0.75
217,3,1,0,0,0,1,unacc,unacc,0.1557027978685493,1,0.01,0.75
1358,0,3,2,0,2,2,unacc,unacc,0.15685211658390177,1,0.01,0.75
215,3,2,3,2,2,2,unacc,unacc,0.1566420441769913,1,0.01,0.75
1620,0,0,0,0,0,0,unacc,unacc,0.15661012853708445,1,0.01,0.75
253,3,1,1,1,0,1,unacc,unacc,0.15598453389961767,1,0.01,0.75
1572,0,1,2,0,2,0,unacc,unacc,0.15672362781724036,1,0.01,0.75
1116,1,1,1,1,0,0,unacc,unacc,0.15633317055928933,1,0.01,0.75
1652,0,0,1,0,1,2,unacc,unacc,0.15738966352535547,1,0.01,0.75
994,1,2,0,2,1,1,unacc,unacc,0.15673338682510052,1,0.01,0.75
1142,1,1,2,0,2,2,unacc,unacc,0.1570013911997144,1,0.01,0.75
624,2,2,3,0,1,0,unacc,unacc,0.15574882714958763,1,0.01,0.75
1368,0,3,2,2,0,0,unacc,unacc,0.1564715451836816,1,0.01,0.75
251,3,1,1,0,2,2,unacc,unacc,0.15630500244567347,1,0.01,0.75
1453,0,2,1,2,1,1,acc,unacc,0.6447419884965938,1,0.01,0.75
755,2,1,3,2,2,2,acc,unacc,0.6445998540547065,1,0.01,0.75
293,3,1,2,2,1,2,acc,unacc,0.6452875437653343,1,0.01,0.75
854,2,0,3,1,2,2,acc,unacc,0.6446097534251171,1,0.01,0.75
1366,0,3,2,1,2,1,acc,unacc,0.645163136941859,1,0.01,0.75
391,3,0,2,1,1,1,acc,unacc,0.6457128452620645,1,0.01,0.75
749,2,1,3,2,0,2,acc,unacc,0.6449636627105158,1,0.01,0.75
1402,0,3,3,2,2,1,acc,unacc,0.6447691899914215,1,0.01,0.75
1558,0,1,1,2,0,1,acc,unacc,0.6445993224898466,1,0.01,0.75
1091,1,1,0,1,0,2,acc,unacc,0.6450261246871634,1,0.01,0.75
1339,0,3,1,1,2,1,acc,unacc,0.645221366304378,1,0.01,0.75
1198,1,0,0,1,0,1,acc,unacc,0.6451140826891965,1,0.01,0.75
1468,0,2,2,1,0,1,acc,unacc,0.6452022654161713,1,0.01,0.75
1013,1,2,1,1,1,2,acc,unacc,0.6451116067148468,1,0.01,0.75
556,2,2,0,1,2,1,acc,unacc,0.6458510671990665,1,0.01,0.75
1337,0,3,1,1,1,2,acc,unacc,0.6449896955632337,1,0.01,0.75
617,2,2,2,2,1,2,acc,unacc,0.6451654291754859,1,0.01,0.75
1123,1,1,1,1,2,1,acc,unacc,0.6450168280267603,1,0.01,0.75
722,2,1,2,2,0,2,acc,unacc,0.6450217634139127,1,0.01,0.75
371,3,0,1,2,0,2,acc,unacc,0.6452019414450799,1,0.01,0.75
823,2,0,2,1,1,1,acc,unacc,0.6452635179357997,1,0.01,0.75
958,1,3,3,1,1,1,acc,unacc,0.6457371962269125,1,0.01,0.75
824,2,0,2,1,1,2,acc,unacc,0.6448493286772086,1,0.01,0.75
808,2,0,1,2,2,1,acc,unacc,0.6448028697207179,1,0.01,0.75
902,1,3,1,1,0,2,acc,unacc,0.6456216924788367,1,0.01,0.75
1288,1,0,3,2,0,1,acc,unacc,0.6446048995090631,1,0.01,0.75
1394,0,3,3,1,2,2,acc,unacc,0.6446916988445631,1,0.01,0.75
308,3,1,3,1,0,2,acc,unacc,0.6457494708234511,1,0.01,0.75
806,2,0,1,2,1,2,acc,unacc,0.6445727734872617,1,0.01,0.75
1090,1,1,0,1,0,1,acc,unacc,0.6454410243534153,1,0.01,0.75
1102,1,1,0,2,1,1,acc,unacc,0.6449214670482125,1,0.01,0.75
1024,1,2,1,2,2,1,acc,unacc,0.6450068290386496,1,0.01,0.75
1510,0,2,3,2,2,1,acc,unacc,0.6444454996427733,1,0.01,0.75
1174,1,1,3,1,1,1,acc,unacc,0.6450832220757581,1,0.01,0.75
781,2,0,0,2,2,1,acc,unacc,0.6448608315497556,1,0.01,0.75
1132,1,1,1,2,2,1,acc,unacc,0.6446815520359706,1,0.01,0.75
1201,1,0,0,1,1,1,acc,unacc,0.6449314493574425,1,0.01,0.75
881,1,3,0,1,2,2,acc,unacc,0.6453136745924325,1,0.01,0.75
1040,1,2,2,1,1,2,acc,unacc,0.6450534396605307,1,0.01,0.75
932,1,3,2,1,1,2,acc,unacc,0.6453802223545869,1,0.01,0.75
1313,0,3,0,1,2,2,acc,unacc,0.6448653730756948,1,0.01,0.75
592,2,2,1,2,2,1,acc,unacc,0.6454557232304019,1,0.01,0.75
971,1,3,3,2,2,2,acc,unacc,0.6448030588966691,1,0.01,0.75
1025,1,2,1,2,2,2,acc,unacc,0.6445942708001142,1,0.01,0.75
295,3,1,2,2,2,1,acc,unacc,0.6455196561201663,1,0.01,0.75
697,2,1,1,2,1,1,acc,unacc,0.6453117613634501,1,0.01,0.75
944,1,3,2,2,2,2,acc,unacc,0.6448610090102581,1,0.01,0.75
290,3,1,2,2,0,2,acc,unacc,0.6454706598295077,1,0.01,0.75
1415,0,2,0,1,0,2,acc,unacc,0.6449043404218865,1,0.01,0.75
365,3,0,1,1,1,2,acc,unacc,0.6453558506964132,1,0.01,0.75
1348,0,3,1,2,2,1,acc,unacc,0.6448850887699464,1,0.01,0.75
367,3,0,1,1,2,1,acc,unacc,0.6455880086711169,1,0.01,0.75
1345,0,3,1,2,1,1,acc,unacc,0.6450675930054259,1,0.01,0.75
659,2,1,0,1,0,2,acc,unacc,0.6454750826320784,1,0.01,0.75
941,1,3,2,2,1,2,acc,unacc,0.6450434436854321,1,0.01,0.75
589,2,2,1,2,1,1,acc,unacc,0.645638895928486,1,0.01,0.75
965,1,3,3,2,0,2,acc,unacc,0.6451680575210283,1,0.01,0.75
1367,0,3,2,1,2,2,acc,unacc,0.6447495230798869,1,0.01,0.75
419,3,0,3,1,1,2,acc,unacc,0.6452393097036415,1,0.01,0.75
637,2,2,3,1,2,1,acc,unacc,0.6456762869956642,1,0.01,0.75
392,3,0,2,1,1,2,acc,unacc,0.6452975702855924,1,0.01,0.75
772,2,0,0,1,2,1,acc,unacc,0.6451970075747446,1,0.01,0.75
686,2,1,1,1,0,2,acc,unacc,0.6454167775896266,1,0.01,0.75
418,3,0,3,1,1,1,acc,unacc,0.6456545592024644,1,0.01,0.75
1630,0,0,0,1,0,1,acc,unacc,0.6446669707514933,1,0.01,0.75
1022,1,2,1,2,1,2,acc,unacc,0.6447758318655663,1,0.01,0.75
1210,1,0,0,2,1,1,acc,unacc,0.6445967221139769,1,0.01,0.75
607,2,2,2,1,1,1,acc,unacc,0.6459174970455319,1,0.01,0.75
1127,1,1,1,2,0,2,acc,unacc,0.6446330577236019,1,0.01,0.75
284,3,1,2,1,1,2,acc,unacc,0.6456246765113358,1,0.01,0.75
1343,0,3,1,2,0,2,acc,unacc,0.6448363783831618,1,0.01,0.75
970,1,3,3,2,2,1,acc,unacc,0.6452169700145408,1,0.01,0.75
1180,1,1,3,2,0,1,acc,unacc,0.6449297023443037,1,0.01,0.75
320,3,1,3,2,1,2,acc,unacc,0.6452292908873403,1,0.01,0.75
286,3,1,2,1,2,1,acc,unacc,0.6458566650730879,1,0.01,0.75
848,2,0,3,1,0,2,acc,unacc,0.6449736384648539,1,0.01,0.75
1483,0,2,2,2,2,1,acc,unacc,0.6445029898751978,1,0.01,0.75
1148,1,1,2,1,1,2,vgood,unacc,1.4394588619951927,1,0.01,0.75
1259,1,0,2,1,2,2,vgood,unacc,1.437556618896786,1,0.01,0.75
1097,1,1,0,1,2,2,vgood,unacc,1.4392094703984386,1,0.01,0.75
1688,0,0,2,1,1,2,vgood,unacc,1.4365754007322449,1,0.01,0.75
1508,0,2,3,2,1,2,vgood,unacc,1.4375293749325475,1,0.01,0.75
1124,1,1,1,1,2,2,vgood,unacc,1.4389913457386305,1,0.01,0.75
1511,0,2,3,2,2,2,vgood,unacc,1.4368534704458995,1,0.01,0.75
1562,0,1,1,2,1,2,vgood,unacc,1.4367527497689858,1,0.01,0.75
1664,0,0,1,1,2,2,vgood,unacc,1.4361185363253626,1,0.01,0.75
1583,0,1,2,1,2,2,vgood,unacc,1.4371050912974075,1,0.01,0.75
1283,1,0,3,1,1,2,vgood,unacc,1.4380197679175155,1,0.01,0.75
1178,1,1,3,1,2,2,vgood,unacc,1.4385559252556133,1,0.01,0.75
1727,0,0,3,2,2,2,vgood,unacc,1.4344787416500357,1,0.01,0.75
1726,0,0,3,2,2,1,good,unacc,1.388196769758295,1,0.01,0.75
1618,0,1,3,2,2,1,good,unacc,1.3893413104403443,1,0.01,0.75
1282,1,0,3,1,1,1,good,unacc,1.3916235284459937,1,0.01,0.75
1687,0,0,2,1,1,1,good,unacc,1.3902300182729361,1,0.01,0.75
1211,1,0,0,2,1,2,good,unacc,1.3895704358787127,1,0.01,0.75
