,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
1061,1,2,3,0,2,2,unacc,unacc,0.16341037236019118,1,0.001,0.5
526,2,3,3,1,1,1,unacc,unacc,0.16334592435071157,1,0.001,0.5
1493,0,2,3,0,2,2,unacc,unacc,0.1634430583146177,1,0.001,0.5
1413,0,2,0,1,0,0,unacc,unacc,0.16340956696346937,1,0.001,0.5
1169,1,1,3,0,2,2,unacc,unacc,0.16342645627611835,1,0.001,0.5
1521,0,1,0,1,0,0,unacc,unacc,0.1634256513227773,1,0.001,0.5
789,2,0,1,0,2,0,unacc,unacc,0.1633787802676259,1,0.001,0.5
158,3,2,1,2,1,2,unacc,unacc,0.16334880719565023,1,0.001,0.5
1597,0,1,3,0,1,1,unacc,unacc,0.1634404281065365,1,0.001,0.5
575,2,2,1,0,2,2,unacc,unacc,0.1633783456749615,1,0.001,0.5
517,2,3,3,0,1,1,unacc,unacc,0.16334295022922066,1,0.001,0.5
535,2,3,3,2,1,1,unacc,unacc,0.1633489018477519,1,0.001,0.5
950,1,3,3,0,1,2,unacc,unacc,0.163391446623499,1,0.001,0.5
1060,1,2,3,0,2,1,unacc,unacc,0.16339451032388788,1,0.001,0.5
1516,0,1,0,0,1,1,unacc,unacc,0.16344138870814418,1,0.001,0.5
477,2,3,1,2,0,0,unacc,unacc,0.1633308639163759,1,0.001,0.5
98,3,3,3,1,2,2,unacc,unacc,0.16333198128489823,1,0.001,0.5
181,3,2,2,2,0,1,unacc,unacc,0.16332981551184486,1,0.001,0.5
236,3,1,0,2,0,2,unacc,unacc,0.1633623455779926,1,0.001,0.5
5,3,3,0,0,1,2,unacc,unacc,0.1633271320917784,1,0.001,0.5
274,3,1,2,0,1,1,unacc,unacc,0.1633427566324687,1,0.001,0.5
380,3,0,2,0,0,2,unacc,unacc,0.16337181967512196,1,0.001,0.5
838,2,0,3,0,0,1,unacc,unacc,0.16338830470338817,1,0.001,0.5
690,2,1,1,1,2,0,unacc,unacc,0.16336568865063478,1,0.001,0.5
1161,1,1,3,0,0,0,unacc,unacc,0.16338903679607014,1,0.001,0.5
1236,1,0,1,2,1,0,unacc,unacc,0.1634145624378746,1,0.001,0.5
476,2,3,1,1,2,2,unacc,unacc,0.1633652513352502,1,0.001,0.5
482,2,3,1,2,1,2,unacc,unacc,0.1633653819987922,1,0.001,0.5
366,3,0,1,1,2,0,unacc,unacc,0.1633491151329856,1,0.001,0.5
1182,1,1,3,2,1,0,unacc,unacc,0.16339784368472973,1,0.001,0.5
1546,0,1,1,0,2,1,unacc,unacc,0.16344391712425496,1,0.001,0.5
790,2,0,1,0,2,1,unacc,unacc,0.16339463640082297,1,0.001,0.5
387,3,0,2,1,0,0,unacc,unacc,0.16334311423199194,1,0.001,0.5
1215,1,0,1,0,0,0,unacc,unacc,0.16340575460973833,1,0.001,0.5
188,3,2,2,2,2,2,unacc,unacc,0.1633513312505517,1,0.001,0.5
1473,0,2,2,1,2,0,unacc,unacc,0.16341462203350116,1,0.001,0.5
524,2,3,3,1,0,2,unacc,unacc,0.16335892264852528,1,0.001,0.5
153,3,2,1,2,0,0,unacc,unacc,0.16331431175843397,1,0.001,0.5
645,2,2,3,2,2,0,unacc,unacc,0.16335196752089476,1,0.001,0.5
1652,0,0,1,0,1,2,unacc,unacc,0.1634730317509295,1,0.001,0.5
871,1,3,0,0,2,1,unacc,unacc,0.16337939835741466,1,0.001,0.5
1239,1,0,1,2,2,0,unacc,unacc,0.16341740954522763,1,0.001,0.5
39,3,3,1,1,1,0,unacc,unacc,0.16329813741978194,1,0.001,0.5
160,3,2,1,2,2,1,unacc,unacc,0.16333581411133477,1,0.001,0.5
339,3,0,0,1,2,0,unacc,unacc,0.16334943333207325,1,0.001,0.5
1487,0,2,3,0,0,2,unacc,unacc,0.16343736108267418,1,0.001,0.5
621,2,2,3,0,0,0,unacc,unacc,0.16334032665061635,1,0.001,0.5
331,3,0,0,0,2,1,unacc,unacc,0.16336229964327437,1,0.001,0.5
381,3,0,2,0,1,0,unacc,unacc,0.16334297685403215,1,0.001,0.5
351,3,0,1,0,0,0,unacc,unacc,0.16334045360639665,1,0.001,0.5
1176,1,1,3,1,2,0,unacc,unacc,0.16339770867544906,1,0.001,0.5
883,1,3,0,2,0,1,unacc,unacc,0.16337965819607317,1,0.001,0.5
1146,1,1,2,1,1,0,unacc,unacc,0.16339518174222237,1,0.001,0.5
33,3,3,1,0,2,0,unacc,unacc,0.1632980059895852,1,0.001,0.5
1297,0,3,0,0,0,1,unacc,unacc,0.16340637125956972,1,0.001,0.5
456,2,3,0,2,2,0,unacc,unacc,0.16333686342921183,1,0.001,0.5
1412,0,2,0,0,2,2,unacc,unacc,0.1634440195024025,1,0.001,0.5
1317,0,3,0,2,1,0,unacc,unacc,0.1633993125035303,1,0.001,0.5
844,2,0,3,0,2,1,unacc,unacc,0.16339399677347796,1,0.001,0.5
54,3,3,2,0,0,0,unacc,unacc,0.16329201220063494,1,0.001,0.5
1509,0,2,3,2,2,0,unacc,unacc,0.16341728288145835,1,0.001,0.5
1486,0,2,3,0,0,1,unacc,unacc,0.16342149267528552,1,0.001,0.5
393,3,0,2,1,2,0,unacc,unacc,0.1633487972112735,1,0.001,0.5
872,1,3,0,0,2,2,unacc,unacc,0.16339525661833498,1,0.001,0.5
1309,0,3,0,1,1,1,unacc,unacc,0.16341219599961657,1,0.001,0.5
1301,0,3,0,0,1,2,unacc,unacc,0.16342508496636465,1,0.001,0.5
1109,1,1,1,0,0,2,unacc,unacc,0.16342140069072386,1,0.001,0.5
399,3,0,2,2,1,0,unacc,unacc,0.16334893681866744,1,0.001,0.5
343,3,0,0,2,0,1,unacc,unacc,0.1633625677655753,1,0.001,0.5
125,3,2,0,1,2,2,unacc,unacc,0.16334899476912457,1,0.001,0.5
1031,1,2,2,0,1,2,unacc,unacc,0.16340784529596322,1,0.001,0.5
1600,0,1,3,0,2,1,unacc,unacc,0.16344327672738534,1,0.001,0.5
906,1,3,1,1,2,0,unacc,unacc,0.16336620045696246,1,0.001,0.5
437,2,3,0,0,1,2,unacc,unacc,0.16335975594900226,1,0.001,0.5
977,1,2,0,0,1,2,unacc,unacc,0.1634084866741007,1,0.001,0.5
413,3,0,3,0,2,2,unacc,unacc,0.1633771901558902,1,0.001,0.5
1355,0,3,2,0,1,2,unacc,unacc,0.16342444344746967,1,0.001,0.5
83,3,3,3,0,0,2,unacc,unacc,0.1633233280198937,1,0.001,0.5
135,3,2,1,0,0,0,unacc,unacc,0.163308361544251,1,0.001,0.5
177,3,2,2,1,2,0,unacc,unacc,0.16331669408301594,1,0.001,0.5
1244,1,0,2,0,0,2,unacc,unacc,0.16343716706838626,1,0.001,0.5
538,2,3,3,2,2,1,unacc,unacc,0.16335174427905405,1,0.001,0.5
784,2,0,1,0,0,1,unacc,unacc,0.16338894381570565,1,0.001,0.5
220,3,1,0,0,1,1,unacc,unacc,0.16334339594360814,1,0.001,0.5
699,2,1,1,2,2,0,unacc,unacc,0.16336866838292563,1,0.001,0.5
512,2,3,2,2,2,2,unacc,unacc,0.1633679070860838,1,0.001,0.5
225,3,1,0,1,0,0,unacc,unacc,0.1633276962904394,1,0.001,0.5
1513,0,1,0,0,0,1,unacc,unacc,0.16343854010454018,1,0.001,0.5
1209,1,0,0,2,1,0,unacc,unacc,0.16341488182983205,1,0.001,0.5
277,3,1,2,0,2,1,unacc,unacc,0.16334559919727815,1,0.001,0.5
1422,0,2,0,2,0,0,unacc,unacc,0.16341254698497662,1,0.001,0.5
1651,0,0,1,0,1,1,unacc,unacc,0.1634571586570345,1,0.001,0.5
912,1,3,1,2,1,0,unacc,unacc,0.1633663341473574,1,0.001,0.5
1112,1,1,1,0,1,2,unacc,unacc,0.16342424876997388,1,0.001,0.5
604,2,2,2,1,0,1,unacc,unacc,0.16335946149907699,1,0.001,0.5
53,3,3,1,2,2,2,unacc,unacc,0.16333559323905203,1,0.001,0.5
734,2,1,3,0,1,2,unacc,unacc,0.16339093174998334,1,0.001,0.5
964,1,3,3,2,0,1,unacc,unacc,0.16337870097586774,1,0.001,0.5
1193,1,0,0,0,1,2,unacc,unacc,0.16344065606784142,1,0.001,0.5
792,2,0,1,1,0,0,unacc,unacc,0.16337606965065668,1,0.001,0.5
1185,1,1,3,2,2,0,unacc,unacc,0.16340068963528404,1,0.001,0.5
31,3,3,1,0,1,1,unacc,unacc,0.16331098402770697,1,0.001,0.5
1012,1,2,1,1,1,1,unacc,unacc,0.1633952815499936,1,0.001,0.5
34,3,3,1,0,2,1,unacc,unacc,0.16331382407727935,1,0.001,0.5
136,3,2,1,0,0,1,unacc,unacc,0.16332418411009142,1,0.001,0.5
1491,0,2,3,0,2,0,unacc,unacc,0.16341132262605737,1,0.001,0.5
955,1,3,3,1,0,1,unacc,unacc,0.16337572187033653,1,0.001,0.5
573,2,2,1,0,2,0,unacc,unacc,0.1633466500292787,1,0.001,0.5
1098,1,1,0,2,0,0,unacc,unacc,0.16339595449082558,1,0.001,0.5
279,3,1,2,1,0,0,unacc,unacc,0.16332706125981836,1,0.001,0.5
951,1,3,3,0,2,0,unacc,unacc,0.16336258528376346,1,0.001,0.5
1104,1,1,0,2,2,0,unacc,unacc,0.1634016469176331,1,0.001,0.5
829,2,0,2,2,0,1,unacc,unacc,0.16339458448166075,1,0.001,0.5
1384,0,3,3,0,2,1,unacc,unacc,0.1634111046523698,1,0.001,0.5
285,3,1,2,1,2,0,unacc,unacc,0.1633327412928651,1,0.001,0.5
1678,0,0,2,0,1,1,unacc,unacc,0.16345683848997689,1,0.001,0.5
915,1,3,1,2,2,0,unacc,unacc,0.163369178267041,1,0.001,0.5
1032,1,2,2,0,2,0,unacc,unacc,0.16337897367638954,1,0.001,0.5
1216,1,0,1,0,0,1,unacc,unacc,0.1634216189114079,1,0.001,0.5
654,2,1,0,0,2,0,unacc,unacc,0.163363031153846,1,0.001,0.5
1438,0,2,1,0,2,1,unacc,unacc,0.16342782946377685,1,0.001,0.5
1463,0,2,2,0,1,2,unacc,unacc,0.16344052997668396,1,0.001,0.5
706,2,1,2,0,1,1,unacc,unacc,0.1633753964703693,1,0.001,0.5
939,1,3,2,2,1,0,unacc,unacc,0.16336601560884523,1,0.001,0.5
1707,0,0,3,0,2,0,unacc,unacc,0.16344349546806106,1,0.001,0.5
116,3,2,0,0,2,2,unacc,unacc,0.16334602428692271,1,0.001,0.5
712,2,1,2,1,0,1,unacc,unacc,0.16337552942952596,1,0.001,0.5
771,2,0,0,1,2,0,unacc,unacc,0.16338207823304546,1,0.001,0.5
1467,0,2,2,1,0,0,unacc,unacc,0.1634089275360529,1,0.001,0.5
1189,1,0,0,0,0,1,unacc,unacc,0.16342193899874835,1,0.001,0.5
466,2,3,1,0,2,1,unacc,unacc,0.1633464341770843,1,0.001,0.5
1281,1,0,3,1,1,0,unacc,unacc,0.16341094278984117,1,0.001,0.5
272,3,1,2,0,0,2,unacc,unacc,0.16335575415280287,1,0.001,0.5
455,2,3,0,2,1,2,unacc,unacc,0.16336570152603777,1,0.001,0.5
178,3,2,2,1,2,1,unacc,unacc,0.16333251951490893,1,0.001,0.5
1465,0,2,2,0,2,1,unacc,unacc,0.16342750908193288,1,0.001,0.5
440,2,3,0,0,2,2,unacc,unacc,0.16336260103430966,1,0.001,0.5
760,2,0,0,0,1,1,unacc,unacc,0.1633921099394946,1,0.001,0.5
51,3,3,1,2,2,0,unacc,unacc,0.16330394842341625,1,0.001,0.5
1706,0,0,3,0,1,2,unacc,unacc,0.1634723915470513,1,0.001,0.5
670,2,1,0,2,1,1,unacc,unacc,0.16338199183769503,1,0.001,0.5
1196,1,0,0,0,2,2,unacc,unacc,0.16344350473294122,1,0.001,0.5
375,3,0,1,2,2,0,unacc,unacc,0.16335209545855434,1,0.001,0.5
1308,0,3,0,1,1,0,unacc,unacc,0.16339633362461395,1,0.001,0.5
66,3,3,2,1,1,0,unacc,unacc,0.163297819667886,1,0.001,0.5
1000,1,2,1,0,0,1,unacc,unacc,0.16338945774380892,1,0.001,0.5
810,2,0,2,0,0,0,unacc,unacc,0.1633727712874064,1,0.001,0.5
820,2,0,2,1,0,1,unacc,unacc,0.1633916036187381,1,0.001,0.5
924,1,3,2,0,2,0,unacc,unacc,0.16336290526748035,1,0.001,0.5
1575,0,1,2,1,0,0,unacc,unacc,0.16342501165660664,1,0.001,0.5
1311,0,3,0,1,2,0,unacc,unacc,0.16339918040972717,1,0.001,0.5
693,2,1,1,2,0,0,unacc,unacc,0.1633629815871895,1,0.001,0.5
1334,0,3,1,1,0,2,acc,unacc,0.696067682485307,1,0.001,0.5
1445,0,2,1,1,1,2,acc,unacc,0.6960430080477968,1,0.001,0.5
1498,0,2,3,1,1,1,acc,unacc,0.6960645391497732,1,0.001,0.5
616,2,2,2,2,1,1,acc,unacc,0.6961454313891557,1,0.001,0.5
1505,0,2,3,2,0,2,acc,unacc,0.6960436952598023,1,0.001,0.5
1070,1,2,3,1,2,2,acc,unacc,0.696082739221208,1,0.001,0.5
1390,0,3,3,1,1,1,acc,unacc,0.6960854990739119,1,0.001,0.5
268,3,1,1,2,2,1,acc,unacc,0.6961629248877749,1,0.001,0.5
427,3,0,3,2,1,1,acc,unacc,0.6961465254540056,1,0.001,0.5
835,2,0,2,2,2,1,acc,unacc,0.6960998121426483,1,0.001,0.5
745,2,1,3,1,2,1,acc,unacc,0.696125059885744,1,0.001,0.5
416,3,0,3,1,0,2,acc,unacc,0.696133437201884,1,0.001,0.5
1159,1,1,2,2,2,1,acc,unacc,0.696078174515832,1,0.001,0.5
965,1,3,3,2,0,2,acc,unacc,0.696107254167207,1,0.001,0.5
809,2,0,1,2,2,2,acc,unacc,0.6960787077305846,1,0.001,0.5
689,2,1,1,1,1,2,acc,unacc,0.6961072496113391,1,0.001,0.5
266,3,1,1,2,1,2,acc,unacc,0.6961459653142663,1,0.001,0.5
1447,0,2,1,1,2,1,acc,unacc,0.6960599823891392,1,0.001,0.5
614,2,2,2,2,0,2,acc,unacc,0.6961284677262672,1,0.001,0.5
611,2,2,2,1,2,2,acc,unacc,0.6961249124896024,1,0.001,0.5
308,3,1,3,1,0,2,acc,unacc,0.6961543865528897,1,0.001,0.5
1507,0,2,3,2,1,1,acc,unacc,0.6960606687995063,1,0.001,0.5
1501,0,2,3,1,2,1,acc,unacc,0.6960608251312909,1,0.001,0.5
859,2,0,3,2,1,1,acc,unacc,0.6961039445611235,1,0.001,0.5
1123,1,1,1,1,2,1,acc,unacc,0.6960816241367709,1,0.001,0.5
1105,1,1,0,2,2,1,acc,unacc,0.6960773327621489,1,0.001,0.5
404,3,0,2,2,2,2,acc,unacc,0.6961217219034321,1,0.001,0.5
290,3,1,2,2,0,2,acc,unacc,0.696150095585028,1,0.001,0.5
917,1,3,1,2,2,2,acc,unacc,0.6960989856983087,1,0.001,0.5
664,2,1,0,1,2,1,acc,unacc,0.696123797772007,1,0.001,0.5
1120,1,1,1,1,1,1,acc,unacc,0.6960853378684725,1,0.001,0.5
620,2,2,2,2,2,2,acc,unacc,0.6961210433482499,1,0.001,0.5
916,1,3,1,2,2,1,acc,unacc,0.6961196688692868,1,0.001,0.5
701,2,1,1,2,2,2,acc,unacc,0.6960996665308569,1,0.001,0.5
803,2,0,1,2,0,2,acc,unacc,0.6960861345952158,1,0.001,0.5
1370,0,3,2,2,0,2,acc,unacc,0.6960642345825628,1,0.001,0.5
634,2,2,3,1,1,1,acc,unacc,0.6961497223241364,1,0.001,0.5
740,2,1,3,1,0,2,acc,unacc,0.6961118045092829,1,0.001,0.5
254,3,1,1,1,0,2,acc,unacc,0.696153546010998,1,0.001,0.5
1147,1,1,2,1,1,1,acc,unacc,0.6960857589189287,1,0.001,0.5
940,1,3,2,2,1,1,acc,unacc,0.6961238018876305,1,0.001,0.5
1495,0,2,3,1,0,1,acc,unacc,0.6960682530815342,1,0.001,0.5
374,3,0,1,2,1,2,acc,unacc,0.6961250138641867,1,0.001,0.5
1504,0,2,3,2,0,1,acc,unacc,0.6960643825732759,1,0.001,0.5
773,2,0,0,1,2,2,acc,unacc,0.696082156804519,1,0.001,0.5
1480,0,2,2,2,1,1,acc,unacc,0.6960602477036465,1,0.001,0.5
283,3,1,2,1,1,1,acc,unacc,0.6961709249591216,1,0.001,0.5
889,1,3,0,2,2,1,acc,unacc,0.6961192479547669,1,0.001,0.5
911,1,3,1,2,0,2,acc,unacc,0.6961064124677246,1,0.001,0.5
617,2,2,2,2,1,2,acc,unacc,0.6961247556803343,1,0.001,0.5
227,3,1,0,1,0,2,acc,unacc,0.6961531252128194,1,0.001,0.5
341,3,0,0,1,2,2,acc,unacc,0.6961247514555555,1,0.001,0.5
1048,1,2,2,2,1,1,acc,unacc,0.6961028462060987,1,0.001,0.5
554,2,2,0,1,1,2,acc,unacc,0.6961277821429502,1,0.001,0.5
1150,1,1,2,1,2,1,acc,unacc,0.6960820452918454,1,0.001,0.5
265,3,1,1,2,1,1,acc,unacc,0.6961666343588373,1,0.001,0.5
1252,1,0,2,1,0,1,acc,unacc,0.6960685128327839,1,0.001,0.5
292,3,1,2,2,1,1,acc,unacc,0.696167053023921,1,0.001,0.5
986,1,2,0,1,1,2,acc,unacc,0.6960851884536415,1,0.001,0.5
1420,0,2,0,1,2,1,acc,unacc,0.6960595608817066,1,0.001,0.5
1121,1,1,1,1,1,2,acc,unacc,0.6960646505405295,1,0.001,0.5
1366,0,3,2,1,2,1,acc,unacc,0.6960813638227331,1,0.001,0.5
932,1,3,2,1,1,2,acc,unacc,0.696106989054885,1,0.001,0.5
800,2,0,1,1,2,2,acc,unacc,0.696082578121937,1,0.001,0.5
716,2,1,2,1,1,2,acc,unacc,0.6961076707522799,1,0.001,0.5
403,3,0,2,2,2,1,acc,unacc,0.6961423965910601,1,0.001,0.5
1129,1,1,1,2,1,1,acc,unacc,0.6960814672171085,1,0.001,0.5
1346,0,3,1,2,1,2,acc,unacc,0.6960600991904377,1,0.001,0.5
1067,1,2,3,1,1,2,acc,unacc,0.6960864530359694,1,0.001,0.5
673,2,1,0,2,2,1,acc,unacc,0.6961199278104067,1,0.001,0.5
1343,0,3,1,2,0,2,acc,unacc,0.6960638132929616,1,0.001,0.5
821,2,0,2,1,0,2,acc,unacc,0.6960904263615988,1,0.001,0.5
1312,0,3,0,1,2,1,acc,unacc,0.6960805204799659,1,0.001,0.5
1345,0,3,1,2,1,1,acc,unacc,0.6960807867645593,1,0.001,0.5
1144,1,1,2,1,0,1,acc,unacc,0.6960894723844429,1,0.001,0.5
988,1,2,0,1,2,1,acc,unacc,0.6961021609530914,1,0.001,0.5
1021,1,2,1,2,1,1,acc,unacc,0.6961024256758862,1,0.001,0.5
1724,0,0,3,2,1,2,vgood,unacc,1.2560554574804053,1,0.001,0.5
1265,1,0,2,2,1,2,vgood,unacc,1.2561786963120634,1,0.001,0.5
1562,0,1,1,2,1,2,vgood,unacc,1.2561142777386796,1,0.001,0.5
1457,0,2,1,2,2,2,vgood,unacc,1.256164691688766,1,0.001,0.5
1151,1,1,2,1,2,2,vgood,unacc,1.2562404680254615,1,0.001,0.5
1646,0,0,0,2,2,2,vgood,unacc,1.2560409655669655,1,0.001,0.5
1502,0,2,3,1,2,2,vgood,unacc,1.2561784804103377,1,0.001,0.5
1727,0,0,3,2,2,2,vgood,unacc,1.256044614501575,1,0.001,0.5
1529,0,1,0,1,2,2,vgood,unacc,1.2561135777433245,1,0.001,0.5
1178,1,1,3,1,2,2,vgood,unacc,1.2562416829219114,1,0.001,0.5
1259,1,0,2,1,2,2,vgood,unacc,1.2561792118537032,1,0.001,0.5
1718,0,0,3,1,2,2,vgood,unacc,1.2560559678263663,1,0.001,0.5
1454,0,2,1,2,1,2,vgood,unacc,1.2561755348530543,1,0.001,0.5
1694,0,0,2,2,0,2,good,unacc,1.2452094909526263,1,0.001,0.5
1559,0,1,1,2,0,2,good,unacc,1.2452685852840897,1,0.001,0.5
1258,1,0,2,1,2,1,good,unacc,1.245381255412646,1,0.001,0.5
1717,0,0,3,1,2,1,good,unacc,1.2452599790863879,1,0.001,0.5
1636,0,0,0,1,2,1,good,unacc,1.245256414762925,1,0.001,0.5
1294,1,0,3,2,2,1,good,unacc,1.245371238184425,1,0.001,0.5
