,buying,maint,doors,persons,lug_boot,safety,Class
1012,1,2,1,1,1,1,unacc
1018,1,2,1,2,0,1,unacc
1020,1,2,1,2,1,0,unacc
1023,1,2,1,2,2,0,unacc
1027,1,2,2,0,0,1,unacc
1029,1,2,2,0,1,0,unacc
1033,1,2,2,0,2,1,unacc
1034,1,2,2,0,2,2,unacc
1036,1,2,2,1,0,1,unacc
1041,1,2,2,1,2,0,unacc
1047,1,2,2,2,1,0,unacc
1050,1,2,2,2,2,0,unacc
1056,1,2,3,0,1,0,unacc
1061,1,2,3,0,2,2,unacc
1062,1,2,3,1,0,0,unacc
1063,1,2,3,1,0,1,unacc
1065,1,2,3,1,1,0,unacc
1068,1,2,3,1,2,0,unacc
1071,1,2,3,2,0,0,unacc
1072,1,2,3,2,0,1,unacc
1074,1,2,3,2,1,0,unacc
1086,1,1,0,0,2,0,unacc
1087,1,1,0,0,2,1,unacc
1089,1,1,0,1,0,0,unacc
1092,1,1,0,1,1,0,unacc
1098,1,1,0,2,0,0,unacc
1100,1,1,0,2,0,2,unacc
1104,1,1,0,2,2,0,unacc
1111,1,1,1,0,1,1,unacc
1113,1,1,1,0,2,0,unacc
1116,1,1,1,1,0,0,unacc
1119,1,1,1,1,1,0,unacc
1134,1,1,2,0,0,0,unacc
1135,1,1,2,0,0,1,unacc
1137,1,1,2,0,1,0,unacc
1140,1,1,2,0,2,0,unacc
1143,1,1,2,1,0,0,unacc
1158,1,1,2,2,2,0,unacc
1161,1,1,3,0,0,0,unacc
1163,1,1,3,0,0,2,unacc
1166,1,1,3,0,1,2,unacc
1167,1,1,3,0,2,0,unacc
1170,1,1,3,1,0,0,unacc
1176,1,1,3,1,2,0,unacc
1188,1,0,0,0,0,0,unacc
1189,1,0,0,0,0,1,unacc
1190,1,0,0,0,0,2,unacc
1193,1,0,0,0,1,2,unacc
1203,1,0,0,1,2,0,unacc
1206,1,0,0,2,0,0,unacc
1208,1,0,0,2,0,2,unacc
1212,1,0,0,2,2,0,unacc
1216,1,0,1,0,0,1,unacc
1217,1,0,1,0,0,2,unacc
1218,1,0,1,0,1,0,unacc
1219,1,0,1,0,1,1,unacc
1220,1,0,1,0,1,2,unacc
1222,1,0,1,0,2,1,unacc
1224,1,0,1,1,0,0,unacc
1239,1,0,1,2,2,0,unacc
1247,1,0,2,0,1,2,unacc
1249,1,0,2,0,2,1,unacc
1269,1,0,3,0,0,0,unacc
1271,1,0,3,0,0,2,unacc
1273,1,0,3,0,1,1,unacc
1275,1,0,3,0,2,0,unacc
1277,1,0,3,0,2,2,unacc
1281,1,0,3,1,1,0,unacc
1297,0,3,0,0,0,1,unacc
1301,0,3,0,0,1,2,unacc
1302,0,3,0,0,2,0,unacc
1303,0,3,0,0,2,1,unacc
1315,0,3,0,2,0,1,unacc
1318,0,3,0,2,1,1,unacc
1326,0,3,1,0,1,0,unacc
1327,0,3,1,0,1,1,unacc
1328,0,3,1,0,1,2,unacc
1338,0,3,1,1,2,0,unacc
1347,0,3,1,2,2,0,unacc
1350,0,3,2,0,0,0,unacc
1357,0,3,2,0,2,1,unacc
1359,0,3,2,1,0,0,unacc
1362,0,3,2,1,1,0,unacc
1378,0,3,3,0,0,1,unacc
1380,0,3,3,0,1,0,unacc
1383,0,3,3,0,2,0,unacc
1386,0,3,3,1,0,0,unacc
1389,0,3,3,1,1,0,unacc
1392,0,3,3,1,2,0,unacc
1396,0,3,3,2,0,1,unacc
1404,0,2,0,0,0,0,unacc
1406,0,2,0,0,0,2,unacc
1409,0,2,0,0,1,2,unacc
1410,0,2,0,0,2,0,unacc
1411,0,2,0,0,2,1,unacc
1419,0,2,0,1,2,0,unacc
1422,0,2,0,2,0,0,unacc
1424,0,2,0,2,0,2,unacc
1425,0,2,0,2,1,0,unacc
1428,0,2,0,2,2,0,unacc
1432,0,2,1,0,0,1,unacc
1433,0,2,1,0,0,2,unacc
1439,0,2,1,0,2,2,unacc
1461,0,2,2,0,1,0,unacc
1466,0,2,2,0,2,2,unacc
1467,0,2,2,1,0,0,unacc
1470,0,2,2,1,1,0,unacc
1476,0,2,2,2,0,0,unacc
1482,0,2,2,2,2,0,unacc
1485,0,2,3,0,0,0,unacc
1490,0,2,3,0,1,2,unacc
1491,0,2,3,0,2,0,unacc
1493,0,2,3,0,2,2,unacc
1494,0,2,3,1,0,0,unacc
1497,0,2,3,1,1,0,unacc
1506,0,2,3,2,1,0,unacc
1509,0,2,3,2,2,0,unacc
1513,0,1,0,0,0,1,unacc
1518,0,1,0,0,2,0,unacc
1519,0,1,0,0,2,1,unacc
1520,0,1,0,0,2,2,unacc
1521,0,1,0,1,0,0,unacc
1530,0,1,0,2,0,0,unacc
1545,0,1,1,0,2,0,unacc
1548,0,1,1,1,0,0,unacc
1557,0,1,1,2,0,0,unacc
1563,0,1,1,2,2,0,unacc
1566,0,1,2,0,0,0,unacc
1567,0,1,2,0,0,1,unacc
1568,0,1,2,0,0,2,unacc
1569,0,1,2,0,1,0,unacc
1578,0,1,2,1,1,0,unacc
1587,0,1,2,2,1,0,unacc
1598,0,1,3,0,1,2,unacc
1605,0,1,3,1,1,0,unacc
1611,0,1,3,2,0,0,unacc
1621,0,0,0,0,0,1,unacc
1622,0,0,0,0,0,2,unacc
1626,0,0,0,0,2,0,unacc
1627,0,0,0,0,2,1,unacc
1629,0,0,0,1,0,0,unacc
1635,0,0,0,1,2,0,unacc
1638,0,0,0,2,0,0,unacc
1640,0,0,0,2,0,2,unacc
1647,0,0,1,0,0,0,unacc
1648,0,0,1,0,0,1,unacc
1649,0,0,1,0,0,2,unacc
1650,0,0,1,0,1,0,unacc
1651,0,0,1,0,1,1,unacc
1654,0,0,1,0,2,1,unacc
1655,0,0,1,0,2,2,unacc
1676,0,0,2,0,0,2,unacc
1678,0,0,2,0,1,1,unacc
1680,0,0,2,0,2,0,unacc
1682,0,0,2,0,2,2,unacc
1683,0,0,2,1,0,0,unacc
1689,0,0,2,1,2,0,unacc
1695,0,0,2,2,1,0,unacc
1698,0,0,2,2,2,0,unacc
1702,0,0,3,0,0,1,unacc
1703,0,0,3,0,0,2,unacc
1708,0,0,3,0,2,1,unacc
1709,0,0,3,0,2,2,unacc
1716,0,0,3,1,2,0,unacc
1719,0,0,3,2,0,0,unacc
227,3,1,0,1,0,2,acc
233,3,1,0,1,2,2,acc
242,3,1,0,2,2,2,acc
263,3,1,1,2,0,2,acc
265,3,1,1,2,1,1,acc
268,3,1,1,2,2,1,acc
269,3,1,1,2,2,2,acc
281,3,1,2,1,0,2,acc
283,3,1,2,1,1,1,acc
284,3,1,2,1,1,2,acc
287,3,1,2,1,2,2,acc
293,3,1,2,2,1,2,acc
296,3,1,2,2,2,2,acc
308,3,1,3,1,0,2,acc
320,3,1,3,2,1,2,acc
322,3,1,3,2,2,1,acc
338,3,0,0,1,1,2,acc
340,3,0,0,1,2,1,acc
341,3,0,0,1,2,2,acc
349,3,0,0,2,2,1,acc
362,3,0,1,1,0,2,acc
377,3,0,1,2,2,2,acc
389,3,0,2,1,0,2,acc
395,3,0,2,1,2,2,acc
418,3,0,3,1,1,1,acc
422,3,0,3,1,2,2,acc
425,3,0,3,2,0,2,acc
430,3,0,3,2,2,1,acc
554,2,2,0,1,1,2,acc
556,2,2,0,1,2,1,acc
557,2,2,0,1,2,2,acc
566,2,2,0,2,2,2,acc
587,2,2,1,2,0,2,acc
589,2,2,1,2,1,1,acc
592,2,2,1,2,2,1,acc
608,2,2,2,1,1,2,acc
611,2,2,2,1,2,2,acc
634,2,2,3,1,1,1,acc
635,2,2,3,1,1,2,acc
637,2,2,3,1,2,1,acc
641,2,2,3,2,0,2,acc
643,2,2,3,2,1,1,acc
646,2,2,3,2,2,1,acc
659,2,1,0,1,0,2,acc
662,2,1,0,1,1,2,acc
671,2,1,0,2,1,2,acc
673,2,1,0,2,2,1,acc
691,2,1,1,1,2,1,acc
695,2,1,1,2,0,2,acc
697,2,1,1,2,1,1,acc
701,2,1,1,2,2,2,acc
713,2,1,2,1,0,2,acc
718,2,1,2,1,2,1,acc
722,2,1,2,2,0,2,acc
725,2,1,2,2,1,2,acc
728,2,1,2,2,2,2,acc
740,2,1,3,1,0,2,acc
746,2,1,3,1,2,2,acc
752,2,1,3,2,1,2,acc
755,2,1,3,2,2,2,acc
770,2,0,0,1,1,2,acc
781,2,0,0,2,2,1,acc
797,2,0,1,1,1,2,acc
799,2,0,1,1,2,1,acc
803,2,0,1,2,0,2,acc
806,2,0,1,2,1,2,acc
809,2,0,1,2,2,2,acc
821,2,0,2,1,0,2,acc
827,2,0,2,1,2,2,acc
832,2,0,2,2,1,1,acc
848,2,0,3,1,0,2,acc
850,2,0,3,1,1,1,acc
853,2,0,3,1,2,1,acc
854,2,0,3,1,2,2,acc
859,2,0,3,2,1,1,acc
860,2,0,3,2,1,2,acc
862,2,0,3,2,2,1,acc
863,2,0,3,2,2,2,acc
878,1,3,0,1,1,2,acc
887,1,3,0,2,1,2,acc
889,1,3,0,2,2,1,acc
913,1,3,1,2,1,1,acc
929,1,3,2,1,0,2,acc
932,1,3,2,1,1,2,acc
938,1,3,2,2,0,2,acc
943,1,3,2,2,2,1,acc
956,1,3,3,1,0,2,acc
961,1,3,3,1,2,1,acc
967,1,3,3,2,1,1,acc
1015,1,2,1,1,2,1,acc
1016,1,2,1,1,2,2,acc
1021,1,2,1,2,1,1,acc
1022,1,2,1,2,1,2,acc
1024,1,2,1,2,2,1,acc
1025,1,2,1,2,2,2,acc
1037,1,2,2,1,0,2,acc
1040,1,2,2,1,1,2,acc
1043,1,2,2,1,2,2,acc
1048,1,2,2,2,1,1,acc
1049,1,2,2,2,1,2,acc
1064,1,2,3,1,0,2,acc
1069,1,2,3,1,2,1,acc
1091,1,1,0,1,0,2,acc
1118,1,1,1,1,0,2,acc
1121,1,1,1,1,1,2,acc
1123,1,1,1,1,2,1,acc
1132,1,1,1,2,2,1,acc
1144,1,1,2,1,0,1,acc
1150,1,1,2,1,2,1,acc
1153,1,1,2,2,0,1,acc
1156,1,1,2,2,1,1,acc
1171,1,1,3,1,0,1,acc
1177,1,1,3,1,2,1,acc
1181,1,1,3,2,0,2,acc
1198,1,0,0,1,0,1,acc
1261,1,0,2,2,0,1,acc
1288,1,0,3,2,0,1,acc
1307,0,3,0,1,0,2,acc
1319,0,3,0,2,1,2,acc
1321,0,3,0,2,2,1,acc
1340,0,3,1,1,2,2,acc
1349,0,3,1,2,2,2,acc
1366,0,3,2,1,2,1,acc
1375,0,3,2,2,2,1,acc
1388,0,3,3,1,0,2,acc
1390,0,3,3,1,1,1,acc
1393,0,3,3,1,2,1,acc
1397,0,3,3,2,0,2,acc
1402,0,3,3,2,2,1,acc
1403,0,3,3,2,2,2,acc
1414,0,2,0,1,0,1,acc
1418,0,2,0,1,1,2,acc
1427,0,2,0,2,1,2,acc
1442,0,2,1,1,0,2,acc
1444,0,2,1,1,1,1,acc
1445,0,2,1,1,1,2,acc
1471,0,2,2,1,1,1,acc
1480,0,2,2,2,1,1,acc
1495,0,2,3,1,0,1,acc
1496,0,2,3,1,0,2,acc
1501,0,2,3,1,2,1,acc
1507,0,2,3,2,1,1,acc
1522,0,1,0,1,0,1,acc
1525,0,1,0,1,1,1,acc
1549,0,1,1,1,0,1,acc
1552,0,1,1,1,1,1,acc
1558,0,1,1,2,0,1,acc
1576,0,1,2,1,0,1,acc
1585,0,1,2,2,0,1,acc
1657,0,0,1,1,0,1,acc
1684,0,0,2,1,0,1,acc
1711,0,0,3,1,0,1,acc
1720,0,0,3,2,0,1,acc
1130,1,1,1,2,1,2,vgood
1157,1,1,2,2,1,2,vgood
1160,1,1,2,2,2,2,vgood
1175,1,1,3,1,1,2,vgood
1187,1,1,3,2,2,2,vgood
1214,1,0,0,2,2,2,vgood
1238,1,0,1,2,1,2,vgood
1256,1,0,2,1,1,2,vgood
1259,1,0,2,1,2,2,vgood
1268,1,0,2,2,2,2,vgood
1283,1,0,3,1,1,2,vgood
1421,0,2,0,1,2,2,vgood
1430,0,2,0,2,2,2,vgood
1448,0,2,1,1,2,2,vgood
1481,0,2,2,2,1,2,vgood
1529,0,1,0,1,2,2,vgood
1538,0,1,0,2,2,2,vgood
1592,0,1,2,2,2,2,vgood
1607,0,1,3,1,1,2,vgood
1616,0,1,3,2,1,2,vgood
1619,0,1,3,2,2,2,vgood
1664,0,0,1,1,2,2,vgood
1697,0,0,2,2,1,2,vgood
1700,0,0,2,2,2,2,vgood
1715,0,0,3,1,1,2,vgood
1718,0,0,3,1,2,2,vgood
1211,1,0,0,2,1,2,good
1226,1,0,1,1,0,2,good
1229,1,0,1,1,1,2,good
1231,1,0,1,1,2,1,good
1237,1,0,1,2,1,1,good
1255,1,0,2,1,1,1,good
1262,1,0,2,2,0,2,good
1280,1,0,3,1,0,2,good
1282,1,0,3,1,1,1,good
1289,1,0,3,2,0,2,good
1294,1,0,3,2,2,1,good
1550,0,1,1,1,0,2,good
1553,0,1,1,1,1,2,good
1559,0,1,1,2,0,2,good
1561,0,1,1,2,1,1,good
1564,0,1,1,2,2,1,good
1579,0,1,2,1,1,1,good
1586,0,1,2,2,0,2,good
1591,0,1,2,2,2,1,good
1615,0,1,3,2,1,1,good
1618,0,1,3,2,2,1,good
1631,0,0,0,1,0,2,good
1643,0,0,0,2,1,2,good
1661,0,0,1,1,1,2,good
1694,0,0,2,2,0,2,good
1712,0,0,3,1,0,2,good
1714,0,0,3,1,1,1,good
